,COFA FP Equity_DX_SI_QTY,COFA FP Equity_DX_SHORT_INTEREST_VALUE,COFA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COFA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COFA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COFA FP Equity_DX_SI_MV,COFA FP Equity_DX_DSS,COFA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COFA FP Equity_DX_SUPPLY_SI_QTY,COFA FP Equity_DX_BROKER_SI_QTY,COFA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COFA FP Equity_DX_BROKER_SI_MV_NEW_x,COFA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COFA FP Equity_DX_SUPPLY_SI_QTY_INC_x,COFA FP Equity_DX_BROKER_SI_MV_INC_x,COFA FP Equity_DX_SUPPLY_SI_MV_NEW,COFA FP Equity_DX_BROKER_SI_QTY_ADD,COFA FP Equity_DX_BROKER_SI_QTY_NEW,COFA FP Equity_DX_SUPPLY_SI_MV_DEC,COFA FP Equity_DX_BROKER_SI_QTY_INC,COFA FP Equity_DX_SUPPLY_SI_QTY_DEC,COFA FP Equity_DX_BROKER_SI_MV_NEW_y,COFA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COFA FP Equity_DX_BROKER_SI_MV_INC_y,COFA FP Equity_DX_SUPPLY_SI_QTY_INC_y,COFA FP Equity_DX_BROKER_SI_MV_ADD,COFA FP Equity_DX_SUPPLY_SI_QTY_ADD,COFA FP Equity_DX_BROKER_SI_QTY_DEC,COFA FP Equity_DX_SUPPLY_SI_MV,COFA FP Equity_DX_BROKER_SI_MV_DEC,COFA FP Equity_DX_SUPPLY_SI_MV_RMV,COFA FP Equity_DX_BROKER_SI_MV_RMV,COFA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COFA FP Equity_DX_UTILIZATION_QUANTITY,COFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COFA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COFA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COFA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COFA FP Equity_DX_ACTIVE_UTILIZATION_MV,COFA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COFA FP Equity_DX_BROKER_SI_CON_RATIO,COFA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COFA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-21,1478339.0,19750609.04,1.41,4.12,0.98,21.42,0.0,19491157.84,1451392.0,1458919.0,19390597.12,,,66797.0,,,,,1.29,,96015.0,,,,66797.0,,2344.0,26874.0,20.02,0.36,,,5.72,5.72,23900740.0,319313886.4,,326.89,5.77,7.85,0.7791,87.85,0.0583
2024-06-24,1500075.0,20221011.0,1.44,4.17,1.0,21.03,1.0,19959229.4,1440819.0,1480655.0,19422240.12,,,,0.33,,19054.0,,0.46,35836.0,29627.0,,,0.33,,0.26,19054.0,33154.0,19.19,0.94,,,5.68,5.68,23912164.0,322335970.72,,319.53,5.66,7.97,0.7571,86.57,0.0592
2024-06-25,1535911.0,20504411.85,1.47,4.32,1.02,21.75,1.0,19766744.25,1476655.0,1480655.0,19713344.25,,,35836.0,,,,,,,,,,,35836.0,,,,19.94,,,,5.82,5.82,23881548.0,318818665.8,,321.32,5.84,7.88,0.7588,86.67,0.0606
2024-06-26,1559724.0,20416787.16,1.49,4.45,1.04,21.9,1.0,19490067.52,1484928.0,1488928.0,19437707.52,,,,0.21,,,,0.11,15540.0,7267.0,,,0.21,,,15540.0,7267.0,19.88,0.2,,,5.86,5.86,23841792.0,312089057.28,,316.94,5.9,9.77,0.7314,84.89,0.0616
2024-06-27,1543141.0,20076264.41,1.48,4.4,1.03,21.19,1.0,19357383.85,1468345.0,1487885.0,19103168.45,,,,,,10128.0,,0.42,,26711.0,,,,,0.14,10128.0,11171.0,19.18,0.6,,,5.81,5.81,23821856.0,309922346.56,,311.07,5.81,9.09,0.7292,84.83,0.061
2024-06-28,1533013.0,19944499.13,1.47,4.31,1.02,20.93,1.0,19225618.57,1458217.0,1477757.0,18971403.17,,,,,,,,0.13,,10128.0,,,,,,,10128.0,18.96,0.14,,,5.82,5.82,23581568.0,306796199.68,,306.76,5.82,8.97,0.7413,85.56,0.0612
2024-07-01,224830.0,2999232.2,0.22,0.64,0.15,2.93,0.0,2932532.2,200290.0,219830.0,2671868.6,,,,,,,,16.36,,1257927.0,,,,,,,1257927.0,2.6,17.34,,,0.79,0.79,25075258.0,334503941.72,,327.0,0.79,23.02,0.4471,62.0,0.0089
2024-07-02,240370.0,3257013.5,0.23,0.7,0.16,3.21,0.0,2978696.5,215830.0,219830.0,2924496.5,,,,,,,,,,,,,,,,15540.0,,2.88,,,,0.85,0.85,25136508.0,340599683.4,,336.29,0.85,21.56,0.4707,64.49,0.0095
2024-07-03,205776.0,2827362.24,0.2,0.63,0.14,2.79,0.0,2758662.24,181236.0,200776.0,2490182.64,,,,,,,,0.46,,34594.0,,,,,,,19054.0,2.45,0.26,,,0.71,0.71,25264504.0,347134284.96,,342.8,0.71,25.17,0.5271,67.91,0.0081
2024-07-04,205776.0,2864401.92,0.2,0.69,0.14,2.8,0.0,2794801.92,181236.0,200776.0,2522805.12,,,,,,,,,,,,,,,,,,2.49,,,,0.71,0.71,25269312.0,351748823.04,,347.9,0.71,25.48,0.5235,67.53,0.0081
2024-07-05,190236.0,2604330.84,0.18,0.66,0.13,2.65,0.0,2535880.84,181236.0,185236.0,2481120.84,,,,,,,,,,,,,,,,,15540.0,2.52,0.16,,,0.71,0.71,25209920.0,345123804.8,,348.98,0.72,27.25,0.5036,65.29,0.0075
2024-07-08,227351.0,3107888.17,0.22,0.8,0.15,3.12,0.0,2786820.88,199864.0,203864.0,2732140.88,,,,,,18628.0,,,,,,,,,0.26,18628.0,,2.74,,,,0.79,0.79,25095766.0,343059121.22,,344.41,0.79,22.81,0.3782,54.5,0.009
2024-07-09,199243.0,2709704.8,0.19,0.71,0.13,2.73,0.0,2581416.0,185810.0,189810.0,2527016.0,,,,,,,,0.19,,14054.0,,,,,,,14054.0,2.55,0.2,,,0.73,0.73,25153466.0,342087137.6,,344.74,0.73,26.1,0.4602,62.24,0.0079
2024-07-10,230768.0,3175367.68,0.22,0.84,0.15,3.14,0.0,2836940.48,202173.0,206173.0,2781900.48,,,13865.0,0.21,,1201.0,,,15162.0,,,,0.21,13865.0,0.02,2498.0,,2.75,,,,0.8,0.8,25140988.0,345939994.88,,342.58,0.8,22.47,0.3726,53.77,0.0091
2024-07-11,192315.0,2665485.9,0.18,0.71,0.13,2.63,0.0,2582755.56,182346.0,186346.0,2527315.56,,,,,,,,0.27,,19827.0,,,,,,,19827.0,2.5,0.27,,,0.72,0.72,25164716.0,348782963.76,,346.19,0.72,27.14,0.4907,64.34,0.0076
2024-07-12,190518.0,2617717.32,0.18,0.71,0.13,2.64,0.0,2547079.98,181377.0,185377.0,2492119.98,,,,,,,,0.01,,969.0,,,,,,,969.0,2.51,0.01,,,0.71,0.71,25227296.0,346623047.04,,348.5,0.72,27.21,0.5017,65.17,0.0075
2024-07-15,190518.0,2602475.88,0.18,0.74,0.13,2.64,0.0,2532249.82,181377.0,185377.0,2477609.82,,,,,,,,,,,,,,,,,,2.5,,,,0.71,0.71,25224468.0,344566232.88,,346.28,0.72,27.14,0.5025,65.26,0.0075
2024-07-16,192049.0,2621468.85,0.18,0.76,0.13,2.65,0.0,2551294.2,182908.0,186908.0,2496694.2,,,,,,1531.0,,,,,,,,,0.02,1531.0,,2.51,,,,0.72,0.72,25251840.0,344687616.0,,345.12,0.72,26.83,0.4956,64.85,0.0076
2024-07-17,286411.0,3966792.35,0.27,1.15,0.19,3.9,0.0,1934831.15,257496.0,139699.0,3566319.6,,,,1.02,,,,,74588.0,,,,1.02,,,74588.0,121797.0,3.5,1.69,,,1.01,1.01,25188946.0,348866902.1,,344.11,1.01,32.62,0.3314,43.25,0.0113
2024-07-18,234717.0,3257871.96,0.22,0.95,0.16,3.26,0.0,846680.0,225717.0,61000.0,3132951.96,,,,,,,,1.04,,76260.0,,,,,,44481.0,78699.0,3.14,1.08,,,0.89,0.89,25257032.0,350567604.16,,350.28,0.89,22.13,0.3664,52.88,0.0092
2024-07-19,234717.0,3241441.77,0.22,0.95,0.16,3.26,0.0,3172391.77,225717.0,229717.0,3117151.77,,,,,,168717.0,,,,,,,,,2.34,,,3.15,,,,0.89,0.89,25261772.0,348865071.32,,350.8,0.89,22.2,0.3664,52.88,0.0092
2024-07-22,223117.0,3123638.0,0.21,0.91,0.15,3.09,0.0,3053638.0,214117.0,218117.0,2997638.0,,,,,,,,0.16,,11600.0,,,,,,,11600.0,2.96,0.15,,,0.84,0.84,25272032.0,353808448.0,,350.03,0.84,23.23,0.3865,55.52,0.0088
2024-07-23,223117.0,3121406.83,0.21,0.94,0.15,3.1,0.0,3051456.83,89881.0,218117.0,1257435.19,,,,,,,,1.71,,124236.0,,,,,,,,1.27,,,,0.35,0.35,25388320.0,355182596.8,,355.76,0.35,23.51,0.3848,55.26,0.0088
2024-07-24,98881.0,1359613.75,0.09,0.43,0.07,1.39,0.0,1290863.75,89881.0,93881.0,1235863.75,,,,,,,,,,,,,,,,,124236.0,1.26,1.72,,,0.35,0.35,25416700.0,349479625.0,,354.17,0.35,33.17,0.3963,52.46,0.0039
2024-07-25,100313.0,1374288.1,0.1,0.46,0.07,1.38,0.0,1305788.1,91313.0,95313.0,1250988.1,,,,,,1432.0,,,,,,,,,0.02,1432.0,,1.26,,,,0.36,0.36,25403620.0,348029594.0,,349.04,0.36,32.6,0.3849,51.74,0.0039
2024-07-26,151092.0,2086580.52,0.14,0.7,0.1,2.08,0.0,2017530.52,142092.0,146092.0,1962290.52,,,,0.72,,,,0.02,52211.0,1432.0,,,0.72,,,52211.0,1432.0,1.95,0.02,,,0.56,0.56,25357672.0,350189450.32,,347.91,0.56,34.2,0.4401,56.43,0.0059
2024-07-29,157764.0,2181876.12,0.15,0.83,0.11,2.19,0.0,2112726.12,148764.0,152764.0,2057406.12,,,,0.09,,,,,6672.0,,,,0.09,,,6672.0,,2.06,,,,22.88,0.58,501451.0,6935067.33,,6.93,22.94,32.96,0.4498,58.04,0.0062
2024-07-30,157764.0,2219739.48,0.15,0.88,0.11,2.21,0.0,2149389.48,148764.0,152764.0,2093109.48,,,,,,,,,,,,,,,,,,2.07,,,,0.58,0.58,25350446.0,356680775.22,,351.95,0.58,32.6,0.4524,58.47,0.0062
2024-07-31,207018.0,2900322.18,0.2,1.18,0.14,2.91,0.0,2730703.11,190911.0,194911.0,2674663.11,,,14275.0,0.49,,7107.0,,,35040.0,,,,0.49,14275.0,0.1,27872.0,,2.69,,,,0.75,0.75,25306528.0,354544457.28,,355.34,0.75,25.12,0.4438,61.11,0.0081
2024-08-01,207018.0,2829936.06,0.2,1.2,0.14,2.86,0.0,2664433.37,190911.0,194911.0,2609753.37,,,,,,,,,,,,,,,,,,2.67,,,,0.75,0.75,25317380.0,346088584.6,,353.04,0.75,25.55,0.4387,60.5,0.0081
2024-08-02,833713.0,11288474.02,0.8,4.91,0.56,11.3,0.0,11124545.24,817606.0,821606.0,11070385.24,,,9157.0,8.48,,,,,626695.0,,,,8.48,9157.0,,617538.0,,11.06,,,,3.2,3.2,24727022.0,334803877.88,,335.54,3.19,6.22,0.8206,90.35,0.0326
2024-08-05,837765.0,10798790.85,0.8,5.12,0.56,10.88,0.0,10604061.62,818658.0,822658.0,10552501.62,,,,,,1052.0,,,,,,,,,0.01,1052.0,,10.98,,,,3.22,3.22,24644572.0,317668533.08,,329.65,3.22,6.83,0.8061,89.5,0.0329
2024-08-06,963235.0,13071098.95,0.92,5.62,0.64,13.03,0.0,13000928.48,823504.0,958064.0,11174949.28,,,,2.17,,11782.0,,0.16,123624.0,10797.0,,,2.17,,0.16,15643.0,,10.73,,,,3.23,3.23,24667968.0,334744325.76,,322.46,3.22,5.17,0.8372,91.34,0.0378
2024-08-07,1539151.0,21594288.53,1.47,8.95,1.02,21.13,1.0,11941690.62,811714.0,851154.0,11388347.42,,,107811.0,1.38,,400.0,,1.6,107811.0,119601.0,,,1.38,107811.0,0.01,,215121.0,11.03,2.61,,,3.2,3.2,24593506.0,345046889.18,,336.48,3.17,14.24,0.685,81.46,0.0606
2024-08-08,724020.0,9955275.0,0.69,4.22,0.48,10.13,0.0,4149447.5,480914.0,301778.0,6612567.5,,,,0.03,,,,4.44,2100.0,330800.0,,,0.03,,,,551476.0,6.76,7.64,,,1.89,1.89,24933386.0,342834057.5,,348.19,1.9,29.93,0.4615,60.54,0.0285
2024-08-09,297102.0,4067326.38,0.28,1.82,0.2,4.09,0.0,2434095.69,171301.0,177801.0,2345110.69,,,,,,,,4.35,,309613.0,,,,,,,123977.0,2.36,1.7,,,0.67,0.67,25320184.0,346633318.96,,347.29,0.68,17.44,0.5606,72.59,0.0117
2024-08-12,282472.0,3900938.32,0.27,1.82,0.19,3.88,0.0,2343018.41,164811.0,169661.0,2276039.91,,,,,,,,0.09,,6490.0,,,,,,,8140.0,2.27,0.11,,,0.65,0.65,25381600.0,350519896.0,,347.77,0.65,18.35,0.6175,76.32,0.0111
2024-08-13,72170.0,1004606.4,0.07,0.47,0.05,1.0,0.0,897979.2,59660.0,64510.0,830467.2,,,,,,,,1.45,,105151.0,,,,,,,105151.0,0.82,1.44,,,0.23,0.23,25426312.0,353934263.04,,350.78,0.23,12.48,0.5405,71.69,0.0028
2024-08-14,88357.0,1247600.84,0.08,0.6,0.06,1.23,0.0,1026481.64,67847.0,72697.0,957999.64,,,,0.11,,187.0,,,8000.0,,,,0.11,,0.0,8187.0,,0.94,,,,0.27,0.27,25461080.0,359510449.6,,354.71,0.27,21.18,0.4688,64.42,0.0035
2024-08-15,90170.0,1286725.9,0.09,0.63,0.06,1.28,0.0,1048987.7,68660.0,73510.0,979778.2,,,1000.0,0.02,,,,0.0,1000.0,187.0,,,0.02,1000.0,,,187.0,0.98,0.0,,,0.27,0.27,25462322.0,363347334.94,,361.28,0.27,21.76,0.4569,63.21,0.0035
2024-08-16,101662.0,1455799.84,0.1,0.71,0.07,1.45,0.0,1134945.92,74406.0,79256.0,1065493.92,,,,0.08,,,,,5746.0,,,,0.08,,,5746.0,,1.06,,,,0.29,0.29,25507954.0,365273901.28,,363.42,0.29,19.24,0.3792,55.28,0.004
2024-08-19,99002.0,1435529.0,0.09,0.7,0.07,1.41,0.0,1110642.0,74406.0,76596.0,1078887.0,,,,,,,,,,,,,,,,,2660.0,1.06,0.04,,,0.29,0.29,25503624.0,369802548.0,,364.92,0.29,19.83,0.3912,56.82,0.0039
2024-08-20,85960.0,1230947.2,0.08,0.62,0.06,1.25,0.0,1022519.6,66555.0,71405.0,953067.6,,,,,,,,0.11,,7851.0,,,,,,,5191.0,0.96,0.07,,,0.26,0.26,25523112.0,365490963.84,,368.07,0.26,23.11,0.5007,66.37,0.0034
2024-08-21,84260.0,1212501.4,0.08,0.6,0.06,1.21,0.0,1011041.4,66000.0,70260.0,949740.0,,,,,,,,0.01,,555.0,,,,,,,1145.0,0.95,0.02,,,0.26,0.26,25540218.0,367523737.02,,365.49,0.26,23.58,0.5227,67.85,0.0033
2024-08-22,84260.0,1209131.0,0.08,0.61,0.06,1.22,0.0,1008231.0,66000.0,70260.0,947100.0,,,,,,,,,,,,,,,,,,0.95,,,,0.26,0.26,25564266.0,366847217.1,,367.83,0.26,23.5,0.5239,67.96,0.0033
2024-08-23,84260.0,1227668.2,0.08,0.62,0.06,1.21,0.0,1023688.2,66000.0,70260.0,961620.0,,,,,,,,,,,,,,,,,,0.95,,,,0.26,0.26,25597656.0,372957847.92,,367.29,0.26,23.65,0.5219,67.76,0.0033
2024-08-26,84260.0,1223455.2,0.08,0.62,0.06,1.23,0.0,1020175.2,66000.0,70260.0,958320.0,,,,,,,,,,,,,,,,,,0.97,,,,0.26,0.26,25598604.0,371691730.08,,372.77,0.26,23.5,0.5239,67.96,0.0033
2024-08-27,84260.0,1220084.8,0.08,0.63,0.06,1.23,0.0,1017364.8,66000.0,70260.0,955680.0,,,,,,,,,,,,,,,,,,0.96,,,,0.26,0.26,25689936.0,371990273.28,,372.63,0.26,23.53,0.5235,67.92,0.0033
2024-08-28,88456.0,1279958.32,0.08,0.66,0.06,1.29,0.0,1047020.26,68098.0,72358.0,985378.06,,,,,,2098.0,,,,,,,,,0.03,2098.0,,0.99,,,,0.26,0.26,25686754.0,371687330.38,,372.59,0.27,22.23,0.4739,64.48,0.0034
2024-08-29,111684.0,1619418.0,0.11,0.86,0.07,1.62,0.0,1413808.0,79591.0,97504.0,1154069.5,,,,,,27064.0,,0.03,,1918.0,,,,,0.39,13411.0,1918.0,1.16,0.03,,,0.31,0.31,25518304.0,370015408.0,,370.15,0.31,26.0,0.3522,50.11,0.0044
2024-08-30,118682.0,1725636.28,0.11,0.93,0.08,1.73,0.0,1522076.28,100422.0,104682.0,1460135.88,,,,0.11,,,,0.0,7358.0,180.0,,,0.11,,,21011.0,180.0,1.46,0.0,,,0.39,0.39,25505974.0,370856861.96,,370.31,0.39,31.08,0.3455,46.85,0.0046
2024-09-02,128947.0,1889073.55,0.12,1.01,0.09,1.88,0.0,1683973.55,110687.0,114947.0,1621564.55,,,,0.15,,,,,10265.0,,,,0.15,,,10265.0,,1.61,,,,0.43,0.43,25359904.0,371522593.6,,369.23,0.44,37.03,0.3446,42.76,0.0051
2024-09-03,143491.0,2089228.96,0.14,1.13,0.1,2.1,0.0,1885388.96,110687.0,129491.0,1611602.72,,,,0.21,,,,,14644.0,,,,0.21,,,,100.0,1.63,0.0,,,0.43,0.43,25373888.0,369443809.28,,371.59,0.44,38.45,0.3569,43.51,0.0056
2024-09-04,152565.0,2224397.7,0.15,1.21,0.1,2.22,0.0,2020277.7,134405.0,138565.0,1959624.9,,,23718.0,0.13,,,,,9074.0,,,,0.13,23718.0,,,,1.96,,,,0.53,0.53,25356612.0,369699402.96,,368.7,0.53,35.78,0.3694,47.33,0.006
2024-09-05,175002.0,2560279.26,0.17,1.37,0.12,2.56,0.0,2355459.26,157002.0,161002.0,2296939.26,,,10179.0,0.33,,,,,22597.0,,,,0.33,10179.0,,12418.0,160.0,2.29,0.0,,,0.62,0.62,25356054.0,370959070.02,,369.61,0.62,31.03,0.4057,54.45,0.0069
2024-09-06,167282.0,2395478.24,0.16,1.32,0.11,2.42,0.0,2194998.24,142636.0,153282.0,2042547.52,,,,,,,,0.22,,14366.0,,,,,,,7720.0,2.08,0.14,,,0.56,0.56,25389824.0,363582279.68,,369.46,0.56,32.92,0.39,51.67,0.0066
2024-09-09,150371.0,2175868.37,0.14,1.2,0.1,2.17,0.0,1973288.37,98474.0,136371.0,1424918.78,,,,,,,,0.64,,44162.0,,,,,,,16911.0,1.42,0.23,,,0.39,0.39,25457718.0,368373179.46,,366.65,0.39,36.44,0.3681,46.66,0.0059
2024-09-10,116474.0,1684214.04,0.11,0.92,0.08,1.69,0.0,1481774.04,98474.0,102474.0,1423934.04,,,,,,,,,,,,,,,,,33897.0,1.43,0.49,,,0.38,0.38,25519202.0,369007660.92,,369.58,0.39,29.84,0.3487,47.85,0.0045
2024-09-11,116474.0,1673731.38,0.11,0.92,0.08,1.69,0.0,1472551.38,98474.0,102474.0,1415071.38,,,,,,,,,,,,,,,,,,1.43,,,,0.38,0.38,25521206.0,366739730.22,,368.63,0.39,29.75,0.3486,47.89,0.0045
2024-09-12,116474.0,1685378.78,0.11,0.94,0.08,1.68,0.0,1482798.78,98474.0,102474.0,1424918.78,,,,,,,,,,,,,,,,,,1.42,,,,0.38,0.38,25569100.0,369984877.0,,367.02,0.38,30.06,0.3473,47.55,0.0045
2024-09-13,132096.0,1941811.2,0.13,1.07,0.09,1.92,0.0,1506367.8,114096.0,102474.0,1677211.2,,,15622.0,,,,,,,,,,,15622.0,,,,1.65,,,,0.44,0.44,25547784.0,375552424.8,,370.24,0.44,26.43,0.2817,41.57,0.0051
2024-09-16,132096.0,1945774.08,0.13,1.07,0.09,1.94,0.0,1509442.02,114096.0,102474.0,1680634.08,,,,,,,,,,,,,,,,,,1.68,,,,0.44,0.44,25534366.0,376121211.18,,374.83,0.45,26.2,0.2818,41.7,0.0052
2024-09-17,116474.0,1715662.02,0.11,1.04,0.08,1.72,0.0,1509442.02,98474.0,102474.0,1450522.02,,,,,,,,0.23,,15622.0,,,,,,,,1.46,,,,0.38,0.38,25549038.0,376337329.74,,376.5,0.39,29.83,0.3485,47.84,0.0045
2024-09-18,217043.0,3212236.4,0.21,2.01,0.14,3.22,0.0,3005036.4,199043.0,203043.0,2945836.4,,,,1.5,,,,,100569.0,,,,1.5,,,100569.0,,2.94,,,,0.77,0.77,25547736.0,378106492.8,,376.78,0.77,24.74,0.4753,63.71,0.0084
2024-09-19,247751.0,3693967.41,0.24,2.43,0.16,3.68,0.0,3384495.45,205799.0,226995.0,3068463.09,,,6756.0,0.37,,,,,23952.0,,,,0.37,6756.0,,,,3.05,,,,0.8,0.8,25544208.0,380864141.28,,377.96,0.8,21.51,0.4838,65.61,0.0096
2024-09-20,247928.0,3691647.92,0.24,2.41,0.17,3.69,0.0,3382591.08,199220.0,227172.0,2966385.8,,,6936.0,,,6756.0,,0.2,,13515.0,,,,6936.0,0.1,,6579.0,2.98,0.1,,,0.77,0.77,25542804.0,380332351.56,,379.5,0.78,21.61,0.4486,62.65,0.0096
2024-09-23,246747.0,3651855.6,0.24,2.34,0.16,3.67,0.0,3344666.8,198039.0,225991.0,2930977.2,,,,,,,,0.02,,1181.0,,,,,,,1181.0,2.97,0.03,,,0.76,0.76,25750412.0,381106097.6,,383.55,0.77,21.86,0.4452,62.28,0.0095
2024-09-24,235252.0,3495844.72,0.23,2.2,0.16,3.49,0.0,3273658.0,192235.0,220300.0,2856612.1,,,,,,,,0.09,,5804.0,,,,,,,5691.0,2.86,0.08,,,0.74,0.74,25771304.0,382961577.44,,380.99,0.74,22.73,0.4592,63.2,0.0091
2024-09-25,241560.0,3579919.2,0.23,2.27,0.16,3.59,0.0,3358330.56,198656.0,226608.0,2944081.92,,,6056.0,0.18,,,,0.08,12112.0,5691.0,,,0.18,6056.0,,6056.0,5804.0,2.96,0.09,,,0.76,0.76,25772660.0,381950821.2,,383.06,0.77,22.29,0.4986,66.49,0.0093
2024-09-26,241560.0,3601659.6,0.23,2.28,0.16,3.6,0.0,3378725.28,198656.0,226608.0,2961960.96,,,,,,,,,,,,,,,,,,2.95,,,,0.76,0.76,25784616.0,384448624.56,,382.55,0.76,22.14,0.5006,66.7,0.0093
2024-09-27,144568.0,2143943.44,0.14,1.36,0.1,2.15,0.0,1922205.28,101664.0,129616.0,1507677.12,,,,,,,,1.43,,96992.0,,,,,,,96992.0,1.52,1.45,,,0.39,0.39,25886404.0,383895371.32,,385.2,0.39,38.07,0.3472,42.72,0.0056
2024-09-30,148997.0,2188765.93,0.14,1.39,0.1,2.21,0.0,1969121.05,106093.0,134045.0,1558506.17,,,4429.0,0.06,,,,,4429.0,,,,0.06,4429.0,,,,1.58,,,,0.41,0.41,25885220.0,380253881.8,,383.66,0.41,37.03,0.3526,44.38,0.0057
2024-10-01,148997.0,2169396.32,0.14,1.4,0.1,2.19,0.0,1951695.2,106093.0,134045.0,1544714.08,,,,,,,,,,,,,,,,,,1.57,,,,0.41,0.41,25860976.0,376535810.56,,381.21,0.41,37.13,0.3526,44.31,0.0057
2024-10-02,148045.0,2157015.65,0.14,1.4,0.1,2.16,0.0,1953035.65,98205.0,134045.0,1430846.85,,,,,,,,0.12,,7888.0,,,,,,,,1.44,,,,0.38,0.38,25542212.0,372150028.84,,372.46,0.38,37.11,0.3579,44.91,0.0058
2024-10-03,124315.0,1801324.35,0.12,1.18,0.08,1.81,0.0,1598464.35,82363.0,110315.0,1193439.87,,,,,,,,0.23,,15842.0,,,,,,,23730.0,1.2,0.35,,,0.32,0.32,25545096.0,370148441.04,,371.81,0.32,34.42,0.3451,44.71,0.0049
2024-10-04,131216.0,1932811.68,0.13,1.23,0.09,1.92,0.0,1624939.95,89264.0,110315.0,1314858.72,,,6901.0,,,,,0.09,,6056.0,,,,6901.0,,6056.0,,1.3,,,,0.35,0.35,25561396.0,376519363.08,,372.49,0.35,32.93,0.3112,41.97,0.0051
2024-10-07,138117.0,2045512.77,0.13,1.29,0.09,2.04,0.0,1735968.96,89264.0,117216.0,1321999.84,,,,,,6901.0,,,,,,,,,0.1,,,1.32,,,,0.35,0.35,25560752.0,378554737.12,,377.02,0.35,31.04,0.2872,39.8,0.0054
2024-10-08,95309.0,1408667.02,0.09,0.87,0.06,1.41,0.0,1053991.36,43360.0,71312.0,640860.8,,,,,,3096.0,,0.72,,49000.0,,,,,0.05,3096.0,49000.0,0.65,0.72,,,0.17,0.17,25612778.0,378556858.84,,378.8,0.17,20.59,0.2902,46.04,0.0037
2024-10-09,88412.0,1312034.08,0.08,0.81,0.06,1.32,0.0,1058270.08,36463.0,71312.0,541110.92,,,,,,,,0.1,,6897.0,,,,,,,,0.54,,,,0.14,0.14,25620540.0,380208813.6,,379.58,0.14,22.31,0.3203,49.99,0.0034
2024-10-10,83364.0,1244624.52,0.08,0.76,0.06,1.25,0.0,989321.52,38312.0,66264.0,571998.16,,,,,,1849.0,,,,,,,,,0.03,1849.0,6897.0,0.57,0.1,,,0.15,0.15,25621672.0,382531562.96,,380.88,0.15,23.81,0.3601,53.25,0.0032
2024-10-11,74443.0,1117389.43,0.07,0.68,0.05,1.12,0.0,906288.79,33427.0,60379.0,501739.27,,,,,,,,0.07,,4885.0,,,,,,,5885.0,0.5,0.09,,,0.13,0.13,25614976.0,384480789.76,,382.54,0.13,25.4,0.4414,60.5,0.0029
2024-10-14,76200.0,1150620.0,0.07,0.7,0.05,1.15,0.0,953353.6,35244.0,63136.0,532184.4,,,2817.0,0.05,,,,0.02,2817.0,1000.0,,,0.05,2817.0,,,60.0,0.53,0.0,,,0.14,0.14,25631376.0,387033777.6,,385.45,0.14,24.85,0.4671,63.06,0.003
2024-10-15,100156.0,1523372.76,0.1,0.92,0.07,1.53,0.0,1325581.92,59200.0,87152.0,900432.0,,,12008.0,0.37,,,,0.0,24016.0,60.0,,,0.37,12008.0,,12008.0,,0.9,,,,0.23,0.23,25174226.0,382899977.46,,381.11,0.24,18.4,0.5669,72.72,0.004
2024-10-16,100142.0,1520155.56,0.1,0.91,0.07,1.53,0.0,1322754.84,59200.0,87138.0,898656.0,,,,,,,,,,,,,,,,,14.0,0.9,0.0,,,0.23,0.23,25174852.0,382154253.36,,383.08,0.24,18.38,0.5661,72.66,0.004
2024-10-17,100142.0,1528166.92,0.1,0.92,0.07,1.53,0.0,1329725.88,59186.0,87138.0,903178.36,,,,,,,,0.0,,14.0,,,,,,,,0.9,,,,0.23,0.23,25192850.0,384442891.0,,383.59,0.24,18.41,0.5664,72.68,0.004
2024-10-18,108546.0,1650984.66,0.1,0.99,0.07,1.65,0.0,1453254.66,59182.0,95546.0,900158.22,,,,0.12,,,,0.0,8408.0,4.0,,,0.12,,,,,0.91,,,,0.23,0.23,25225174.0,383674896.54,,383.76,0.24,16.89,0.5936,74.93,0.0043
2024-10-21,108546.0,1648813.74,0.1,0.99,0.07,1.65,0.0,1451343.74,59182.0,95546.0,898974.58,,,,,,,,,,,,,,,,,,0.9,,,,0.23,0.23,25226846.0,383195790.74,,384.32,0.23,16.82,0.5941,74.98,0.0043
