,BXX FP Equity_DX_SI_QTY,BXX FP Equity_DX_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BXX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BXX FP Equity_DX_SI_MV,BXX FP Equity_DX_DSS,BXX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY,BXX FP Equity_DX_BROKER_SI_QTY,BXX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BXX FP Equity_DX_BROKER_SI_MV_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_x,BXX FP Equity_DX_BROKER_SI_MV_INC_x,BXX FP Equity_DX_SUPPLY_SI_MV_NEW,BXX FP Equity_DX_BROKER_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_NEW,BXX FP Equity_DX_SUPPLY_SI_MV_DEC,BXX FP Equity_DX_BROKER_SI_QTY_INC,BXX FP Equity_DX_SUPPLY_SI_QTY_DEC,BXX FP Equity_DX_BROKER_SI_MV_NEW_y,BXX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BXX FP Equity_DX_BROKER_SI_MV_INC_y,BXX FP Equity_DX_SUPPLY_SI_QTY_INC_y,BXX FP Equity_DX_BROKER_SI_MV_ADD,BXX FP Equity_DX_SUPPLY_SI_QTY_ADD,BXX FP Equity_DX_BROKER_SI_QTY_DEC,BXX FP Equity_DX_SUPPLY_SI_MV,BXX FP Equity_DX_BROKER_SI_MV_DEC,BXX FP Equity_DX_SUPPLY_SI_MV_RMV,BXX FP Equity_DX_BROKER_SI_MV_RMV,BXX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BXX FP Equity_DX_UTILIZATION_QUANTITY,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BXX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BXX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BXX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BXX FP Equity_DX_ACTIVE_UTILIZATION_MV,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BXX FP Equity_DX_BROKER_SI_CON_RATIO,BXX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BXX FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-10-04,212370.0,233946.79,0.23,0.33,0.23,,220320.0,12370.0,200000.0,13626.79,,,,,,,,,,,,,,,,,,0.01,,,,100.0,8.59,0.0,0.0,,0.0,100.0,0.93,0.9817,99.07,1.4746
2023-10-05,212370.0,234031.74,0.2,0.33,0.23,,220400.0,12370.0,200000.0,13631.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.45,0.0,0.0,,0.0,100.0,0.92,0.9817,99.08,1.2784
2023-10-06,11500.0,12408.5,0.01,0.02,0.01,,0.0,11500.0,0.0,12408.5,,,,,,,,0.0,,870.0,,,,,,,200000.0,0.01,0.22,,,100.0,6.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0696
2023-10-09,11500.0,12613.2,0.01,0.02,0.01,,0.0,11500.0,0.0,12613.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,7.0,0.0,0.0,,0.0,100.0,,1.0,100.0,0.07
2023-10-10,11919.0,12472.04,0.01,0.02,0.01,,0.0,11919.0,0.0,12472.04,,,,,,,,,,,,,,,,419.0,,0.01,,,,100.0,7.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0744
2023-10-11,11919.0,12472.04,0.01,0.02,0.01,,0.0,11919.0,0.0,12472.04,,,,,,,,,,,,,,,,,,0.01,,,,100.0,10.1,0.0,0.0,,0.0,100.0,,1.0,100.0,0.101
2023-10-12,232119.0,244003.49,0.18,0.38,0.24,,115737.12,122019.0,110100.0,128266.37,,,110100.0,,,110100.0,,,,,,,,110100.0,0.11,,,0.13,,,,100.0,53.26,0.0,0.0,,0.0,100.0,0.64,0.9873,99.36,1.0133
2023-10-13,412119.0,446407.3,0.28,0.67,0.43,,314236.32,122019.0,290100.0,132170.98,,,,0.19,,,,,180000.0,,,,0.19,,,,,0.13,,,,100.0,53.02,0.0,0.0,,0.0,100.0,0.35,0.993,99.65,1.7907
2023-10-16,191919.0,206466.46,0.12,0.33,0.21,,193644.0,11919.0,180000.0,12822.46,,,,,,,,0.12,,110100.0,,,,,,,110100.0,0.01,0.11,,,100.0,9.09,0.0,0.0,,0.0,100.0,0.78,0.9845,99.22,1.4641
2023-10-17,191919.0,206504.84,0.11,0.33,0.21,,193680.0,11919.0,180000.0,12824.84,,,,,,,,,,,,,,,,,,0.01,,,,100.0,9.26,0.0,0.0,,0.0,100.0,0.78,0.9845,99.22,1.4903
2023-10-18,191919.0,210918.98,0.09,0.33,0.21,,197820.0,11919.0,180000.0,13098.98,,,,,,,,,,,,,,,,,,0.01,,,,100.0,9.75,0.0,0.0,,0.0,100.0,0.78,0.9845,99.22,1.5704
2023-10-19,191919.0,212953.32,0.09,0.37,0.21,,199728.0,11919.0,180000.0,13225.32,,,,,,,,,,,,,,,,,,0.01,,,,100.0,9.85,0.0,0.0,,0.0,100.0,0.78,0.9845,99.22,1.586
2023-10-20,11919.0,13623.42,0.01,0.02,0.01,,0.0,11919.0,0.0,13623.42,,,,,,,,,,,,,,,,,180000.0,0.01,0.2,,,100.0,9.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0985
2023-10-23,239319.0,271722.79,0.1,0.46,0.27,,129094.98,125619.0,113700.0,142627.81,,,113700.0,,,113700.0,,,,,,,,113700.0,0.13,,,0.14,,,,100.0,62.36,0.0,0.0,,0.0,100.0,0.62,0.9877,99.38,1.1881
2023-10-24,11919.0,13389.8,0.0,0.02,0.01,,0.0,11919.0,0.0,13389.8,,,,,,,,0.13,,113700.0,,,,,,,113700.0,0.01,0.13,,,100.0,6.6,0.0,0.0,,0.0,100.0,,1.0,100.0,0.066
2023-10-25,11919.0,13337.36,0.0,0.02,0.01,,0.0,11919.0,0.0,13337.36,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0447
2023-10-26,11919.0,13497.08,0.0,0.02,0.01,,0.0,11919.0,0.0,13497.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.9,0.0,0.0,,0.0,100.0,,1.0,100.0,0.049
2023-10-27,11919.0,13725.92,0.0,0.02,0.01,,0.0,11919.0,0.0,13725.92,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0447
2023-10-30,11919.0,13644.87,0.0,0.02,0.01,,0.0,11919.0,0.0,13644.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0482
2023-10-31,11919.0,13416.03,0.0,0.02,0.01,,0.0,11919.0,0.0,13416.03,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0488
2023-11-01,11919.0,13211.02,0.0,0.02,0.01,,0.0,11919.0,0.0,13211.02,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.85,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0485
2023-11-02,11919.0,12719.96,0.0,0.02,0.01,,0.0,11919.0,0.0,12719.96,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.94,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0494
2023-11-03,11919.0,12674.66,0.0,0.02,0.01,,0.0,11919.0,0.0,12674.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0453
2023-11-06,11919.0,12791.47,0.0,0.03,0.01,,0.0,11919.0,0.0,12791.47,,,,,,,,,,,,,,,,,,0.01,,,,100.0,4.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0451
2023-11-07,226373.0,243713.17,0.08,0.49,0.24,,230881.18,26373.0,214454.0,28393.17,,,,,,214454.0,,,,,,,,,0.23,14454.0,,0.03,,,,100.0,11.42,0.0,0.0,,0.0,100.0,7.14,0.8553,92.21,0.9798
2023-11-08,329973.0,350893.29,0.11,0.72,0.36,,283134.5,78173.0,266254.0,83129.17,,,51800.0,0.06,,,,,51800.0,,,,0.06,51800.0,,,,0.08,,,,100.0,27.64,0.0,0.0,,0.0,100.0,4.54,0.9049,95.02,1.1667
2023-11-09,211919.0,220014.31,0.07,0.46,0.22,,207640.0,11919.0,200000.0,12374.31,,,,,,,,0.07,,66254.0,,,,,,,66254.0,0.01,0.07,,,100.0,9.1,0.0,0.0,,0.0,100.0,0.7,0.986,99.3,1.6173
2023-11-10,211919.0,223659.31,0.07,0.45,0.22,,211080.0,11919.0,200000.0,12579.31,,,,,,,,,,,,,,,,,,0.01,,,,100.0,9.1,0.0,0.0,,0.0,100.0,0.7,0.986,99.3,1.6173
2023-11-13,211919.0,219929.54,0.07,0.45,0.22,,207560.0,11919.0,200000.0,12369.54,,,,,,,,,,,,,,,,,,0.01,,,,100.0,9.1,0.0,0.0,,0.0,100.0,0.71,0.986,99.29,1.6173
2023-11-14,211919.0,213360.05,0.07,0.45,0.22,,201360.0,11919.0,200000.0,12000.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.16,0.0,0.0,,0.0,100.0,0.71,0.986,99.29,0.9173
2023-11-15,84519.0,84256.99,0.03,0.18,0.09,,36187.47,48219.0,36300.0,48069.52,,,36300.0,,,,,,,,,,,36300.0,,,163700.0,0.05,0.17,,,100.0,18.04,0.0,0.0,,0.0,100.0,1.92,0.9624,98.08,0.3162
2023-11-16,84519.0,84857.08,0.03,0.18,0.08,,36445.2,48219.0,36300.0,48411.88,,,,,,,,,,,,,,,,,,0.05,,,,100.0,9.26,0.0,0.0,,0.0,100.0,1.92,0.9624,98.08,0.1623
2023-11-17,11919.0,11767.63,0.0,0.03,0.01,,0.0,11919.0,0.0,11767.63,,,,,,,,0.04,,36300.0,,,,,,,36300.0,0.01,0.04,,,100.0,2.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0228
2023-11-20,11919.0,11731.87,0.0,0.02,0.01,,0.0,11919.0,0.0,11731.87,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.44,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0244
2023-11-21,11919.0,11792.66,0.0,0.02,0.01,,0.0,11919.0,0.0,11792.66,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-11-22,161919.0,158729.2,0.05,0.34,0.16,,147045.0,11919.0,150000.0,11684.2,,,,,,150000.0,,,,,,,,,0.15,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.94,0.9814,99.06,0.3266
2023-11-23,161919.0,158194.86,0.05,0.34,0.16,,146550.0,11919.0,150000.0,11644.86,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.94,0.9814,99.06,0.3264
2023-11-24,161919.0,157369.08,0.05,0.34,0.16,,145785.0,11919.0,150000.0,11584.08,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,0.94,0.9814,99.06,0.3264
2023-11-27,299319.0,293182.96,0.1,0.61,0.29,,214216.65,80619.0,218700.0,78966.31,,,68700.0,0.07,,,,,68700.0,,,,0.07,68700.0,,,,0.08,,,,100.0,14.28,0.0,0.0,,0.0,100.0,0.49,0.9902,99.51,0.5303
2023-11-28,299319.0,294769.35,0.11,0.61,0.29,,215375.76,80619.0,218700.0,79393.59,,,,,,,,,,,,,,,,,,0.08,,,,100.0,14.28,0.0,0.0,,0.0,100.0,0.49,0.9902,99.51,0.5303
2023-11-29,11919.0,11605.53,0.0,0.02,0.01,,0.0,11919.0,0.0,11605.53,,,,,,,,0.07,,68700.0,,,,,,,218700.0,0.01,0.21,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-11-30,11919.0,11544.74,0.01,0.02,0.01,,0.0,11919.0,0.0,11544.74,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-01,11919.0,11375.49,0.01,0.02,0.01,,0.0,11919.0,0.0,11375.49,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-04,11919.0,11387.41,0.01,0.02,0.01,,0.0,11919.0,0.0,11387.41,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-05,11919.0,11200.28,0.01,0.02,0.01,,0.0,11919.0,0.0,11200.28,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-06,11919.0,11044.15,0.01,0.02,0.01,,0.0,11919.0,0.0,11044.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-07,11919.0,11095.4,0.01,0.02,0.01,,0.0,11919.0,0.0,11095.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-08,11919.0,10859.4,0.01,0.02,0.01,,0.0,11919.0,0.0,10859.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-11,11919.0,10761.67,0.01,0.02,0.01,,0.0,11919.0,0.0,10761.67,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-12,11919.0,10798.61,0.01,0.02,0.01,,0.0,11919.0,0.0,10798.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-13,11919.0,10840.33,0.01,0.02,0.01,,0.0,11919.0,0.0,10840.33,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.4,0.0,0.0,,0.0,100.0,,1.0,100.0,0.024
2023-12-14,11500.0,10407.5,0.01,0.02,0.01,,0.0,11500.0,0.0,10407.5,,,,,,,,0.0,,419.0,,,,,,,,0.01,,,,100.0,2.32,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0232
2023-12-15,231500.0,209044.5,0.11,0.48,0.21,,198660.0,11500.0,220000.0,10384.5,,,,,,220000.0,,,,,,,,,0.2,,,0.01,,,,100.0,2.32,0.0,0.0,,0.0,100.0,0.45,0.991,99.55,0.467
2023-12-18,231500.0,211753.05,0.11,0.47,0.21,,201234.0,11500.0,220000.0,10519.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.32,0.0,0.0,,0.0,100.0,0.45,0.9909,99.55,0.4661
2023-12-19,231500.0,210387.2,0.11,0.49,0.21,,199936.0,11500.0,220000.0,10451.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.32,0.0,0.0,,0.0,100.0,0.45,0.991,99.55,0.4661
2023-12-20,231500.0,210271.45,0.12,0.49,0.21,,199826.0,11500.0,220000.0,10445.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.32,0.0,0.0,,0.0,100.0,0.45,0.991,99.55,0.4663
2023-12-21,474300.0,433462.77,0.24,1.0,0.43,,312005.46,132900.0,341400.0,121457.31,,,,0.11,,,,,121400.0,,,,0.11,,,121400.0,,0.12,,,,100.0,21.52,0.0,0.0,,0.0,100.0,0.22,0.9957,99.78,0.768
2023-12-22,473300.0,433211.49,0.23,0.94,0.43,,312483.42,131900.0,341400.0,120728.07,,,,,,,,0.0,,1000.0,,,,,,,,0.12,,,,100.0,21.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7676
2023-12-25,473300.0,433211.49,0.24,0.94,0.43,,312483.42,131900.0,341400.0,120728.07,,,,,,,,,,,,,,,,,,0.12,,,,100.0,21.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7676
2023-12-26,473300.0,433211.49,0.24,0.94,0.43,,312483.42,131900.0,341400.0,120728.07,,,,,,,,,,,,,,,,,,0.12,,,,100.0,21.39,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7676
2023-12-27,10500.0,9582.3,0.01,0.02,0.01,,0.0,10500.0,0.0,9582.3,,,,,,,,0.11,,121400.0,,,,,,,341400.0,0.01,0.31,,,100.0,2.11,0.0,0.0,,0.0,100.0,,0.0,,0.0211
2023-12-28,10500.0,9670.5,0.01,0.02,0.01,,0.0,10500.0,0.0,9670.5,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2023-12-29,10500.0,9648.45,0.01,0.02,0.01,,0.0,10500.0,0.0,9648.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2024-01-01,10500.0,9648.45,0.01,0.02,0.01,,0.0,10500.0,0.0,9648.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2024-01-02,10500.0,9675.75,0.01,0.02,0.01,,0.0,10500.0,0.0,9675.75,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.06,0.0,0.0,,0.0,100.0,,0.0,,0.0206
2024-01-03,10500.0,9954.0,0.01,0.02,0.01,,0.0,10500.0,0.0,9954.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.04,0.0,0.0,,0.0,100.0,,0.0,,0.0204
2024-01-04,453700.0,424935.42,0.24,0.84,0.43,,301210.56,132100.0,321600.0,123724.86,,,,,,321600.0,,,,,,,,,0.3,121600.0,,0.13,,,,100.0,20.75,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7125
2024-01-05,483700.0,455500.29,0.25,0.89,0.45,,331101.72,132100.0,351600.0,124398.57,,,,0.02,,,,,30000.0,,,,0.02,,,,,0.12,,,,100.0,21.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7779
2024-01-08,240500.0,224578.9,0.12,0.44,0.23,,214774.0,10500.0,230000.0,9804.9,,,,,,,,0.11,,121600.0,,,,,,,121600.0,0.01,0.11,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4687
2024-01-09,240500.0,226070.0,0.13,0.45,0.22,,216200.0,10500.0,230000.0,9870.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4687
2024-01-10,240500.0,225997.85,0.13,0.45,0.23,,216131.0,10500.0,230000.0,9866.85,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4828
2024-01-11,40500.0,38560.05,0.02,0.08,0.04,,28563.0,10500.0,30000.0,9997.05,,,,,,,,,,,,,,,,,200000.0,0.01,0.19,,,100.0,2.11,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0813
2024-01-12,10500.0,9847.95,0.01,0.02,0.01,,0.0,10500.0,0.0,9847.95,,,,,,,,,,,,,,,,,30000.0,0.01,0.03,,,100.0,2.11,0.0,0.0,,0.0,100.0,,0.0,,0.0211
2024-01-15,10500.0,9934.05,0.01,0.02,0.01,,0.0,10500.0,0.0,9934.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.11,0.0,0.0,,0.0,100.0,,0.0,,0.0211
2024-01-16,10500.0,9993.9,0.01,0.02,0.01,,0.0,10500.0,0.0,9993.9,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2024-01-17,10500.0,10188.15,0.01,0.02,0.01,,0.0,10500.0,0.0,10188.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.06,0.0,0.0,,0.0,100.0,,0.0,,0.0206
2024-01-18,10500.0,9967.65,0.01,0.02,0.01,,0.0,10500.0,0.0,9967.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2024-01-19,235500.0,224007.6,0.12,0.45,0.22,,214020.0,10500.0,225000.0,9987.6,,,,,,225000.0,,,,,,,,,0.21,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4757
2024-01-22,235500.0,220522.2,0.11,0.44,0.22,,210690.0,10500.0,225000.0,9832.2,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4806
2024-01-23,235500.0,221911.65,0.12,0.44,0.22,,212017.5,10500.0,225000.0,9894.15,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4781
2024-01-24,235500.0,212256.15,0.12,0.44,0.22,,202792.5,10500.0,225000.0,9463.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4781
2024-01-25,235500.0,210725.4,0.11,0.44,0.21,,201330.0,10500.0,225000.0,9395.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4781
2024-01-26,10500.0,9188.55,0.01,0.02,0.01,,0.0,10500.0,0.0,9188.55,,,,,,,,,,,,,,,,,225000.0,0.01,0.2,,,100.0,2.13,0.0,0.0,,0.0,100.0,,0.0,,0.0213
2024-01-29,10500.0,9175.95,0.01,0.02,0.01,,0.0,10500.0,0.0,9175.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.13,0.0,0.0,,0.0,100.0,,0.0,,0.0213
2024-01-30,10500.0,9081.45,0.01,0.02,0.01,,0.0,10500.0,0.0,9081.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.12,0.0,0.0,,0.0,100.0,,0.0,,0.0212
2024-01-31,10500.0,9154.95,0.01,0.02,0.01,,0.0,10500.0,0.0,9154.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-01,10500.0,9211.65,0.01,0.02,0.01,,0.0,10500.0,0.0,9211.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-02,10500.0,9133.95,0.01,0.02,0.01,,0.0,10500.0,0.0,9133.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-05,10500.0,9149.7,0.01,0.02,0.01,,0.0,10500.0,0.0,9149.7,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-06,10500.0,8989.05,0.01,0.02,0.01,,0.0,10500.0,0.0,8989.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-07,10500.0,9039.45,0.01,0.02,0.01,,0.0,10500.0,0.0,9039.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-08,10500.0,8932.35,0.01,0.02,0.01,,0.0,10500.0,0.0,8932.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-09,10500.0,8894.55,0.01,0.02,0.01,,0.0,10500.0,0.0,8894.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-12,10500.0,8787.45,0.01,0.02,0.01,,0.0,10500.0,0.0,8787.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-13,10500.0,8995.35,0.01,0.02,0.01,,0.0,10500.0,0.0,8995.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-14,10500.0,8911.35,0.01,0.02,0.01,,0.0,10500.0,0.0,8911.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-15,10500.0,8799.0,0.01,0.02,0.01,,0.0,10500.0,0.0,8799.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.14,0.0,0.0,,0.0,100.0,,0.0,,0.0214
2024-02-16,10500.0,8720.25,0.01,0.02,0.01,,0.0,10500.0,0.0,8720.25,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,0.0,,0.0205
2024-02-19,210500.0,174904.45,0.15,0.41,0.17,,166180.0,10500.0,200000.0,8724.45,,,,,,200000.0,,,,,,,,,0.17,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-02-20,210500.0,174988.65,0.15,0.41,0.17,,166260.0,10500.0,200000.0,8728.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-02-21,259500.0,214788.15,0.19,0.5,0.22,,206097.3,59500.0,249000.0,49248.15,,,,,,49000.0,,,,,,,,,0.04,49000.0,,0.05,,,,100.0,11.64,0.0,0.0,,0.0,100.0,19.66,0.6842,80.34,0.5076
2024-02-22,259500.0,207677.85,0.19,0.5,0.21,,199274.7,59500.0,249000.0,47617.85,,,,,,,,,,,,,,,,,,0.05,,,,100.0,11.64,0.0,0.0,,0.0,100.0,19.72,0.6833,80.28,0.5076
2024-02-23,210500.0,167326.45,0.15,0.41,0.17,,158980.0,10500.0,200000.0,8346.45,,,,,,,,0.04,,49000.0,,,,,,,49000.0,0.01,0.04,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-02-26,210500.0,168021.1,0.16,0.41,0.17,,159640.0,10500.0,200000.0,8381.1,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-02-27,210500.0,166463.4,0.16,0.41,0.17,,158160.0,10500.0,200000.0,8303.4,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4109
2024-02-28,210500.0,166737.05,0.16,0.41,0.17,,158420.0,10500.0,200000.0,8317.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-02-29,210500.0,166694.95,0.18,0.41,0.17,,158380.0,10500.0,200000.0,8314.95,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-03-01,210500.0,166147.65,0.19,0.4,0.17,,157860.0,10500.0,200000.0,8287.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-03-04,210500.0,165137.25,0.2,0.4,0.17,,156900.0,10500.0,200000.0,8237.25,,,,,,,,,,,,,,,,,,0.01,,,,100.0,2.05,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4118
2024-03-05,10500.0,8307.6,0.01,0.02,0.01,,0.0,10500.0,0.0,8307.6,,,,,,,,,,,,,,,,,200000.0,0.01,0.16,,,100.0,2.05,0.0,0.0,,0.0,100.0,,0.0,,0.0205
