,SK FP Equity_DX_SI_QTY,SK FP Equity_DX_SHORT_INTEREST_VALUE,SK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SK FP Equity_DX_SI_MV,SK FP Equity_DX_DSS,SK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SK FP Equity_DX_SUPPLY_SI_QTY,SK FP Equity_DX_BROKER_SI_QTY,SK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SK FP Equity_DX_BROKER_SI_MV_NEW_x,SK FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SK FP Equity_DX_SUPPLY_SI_QTY_INC_x,SK FP Equity_DX_BROKER_SI_MV_INC_x,SK FP Equity_DX_SUPPLY_SI_MV_NEW,SK FP Equity_DX_BROKER_SI_QTY_ADD,SK FP Equity_DX_BROKER_SI_QTY_NEW,SK FP Equity_DX_SUPPLY_SI_MV_DEC,SK FP Equity_DX_BROKER_SI_QTY_INC,SK FP Equity_DX_SUPPLY_SI_QTY_DEC,SK FP Equity_DX_BROKER_SI_MV_NEW_y,SK FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SK FP Equity_DX_BROKER_SI_MV_INC_y,SK FP Equity_DX_SUPPLY_SI_QTY_INC_y,SK FP Equity_DX_BROKER_SI_MV_ADD,SK FP Equity_DX_SUPPLY_SI_QTY_ADD,SK FP Equity_DX_BROKER_SI_QTY_DEC,SK FP Equity_DX_SUPPLY_SI_MV,SK FP Equity_DX_BROKER_SI_MV_DEC,SK FP Equity_DX_SUPPLY_SI_MV_RMV,SK FP Equity_DX_BROKER_SI_MV_RMV,SK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SK FP Equity_DX_UTILIZATION_QUANTITY,SK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SK FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SK FP Equity_DX_ACTIVE_UTILIZATION_MV,SK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SK FP Equity_DX_BROKER_SI_CON_RATIO,SK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SK FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-01-29,100963.0,11126122.6,0.34,2.17,0.18,11.0,0.0,9111997.2,98395.0,82686.0,10843129.0,,,1742.0,,,,,0.06,,541.0,,,,1742.0,,,491.0,10.64,0.01,,,2.09,2.09,4612200.0,508264440.0,,499.31,2.09,17.37,0.2512,44.5,0.0214
2024-01-30,78785.0,8422116.5,0.26,1.71,0.14,8.6,0.0,6677080.9,73168.0,62461.0,7821659.2,,,2000.0,0.19,,,,2.92,2000.0,27227.0,,,0.19,2000.0,,,22225.0,8.05,2.38,,,1.55,1.55,4634787.0,495458730.3,,507.29,1.56,13.13,0.2325,42.61,0.0167
2024-01-31,57387.0,6513424.5,0.19,1.3,0.1,6.36,0.0,4958588.0,52471.0,43688.0,5955458.5,,,,0.25,,,,2.49,1901.0,22598.0,,,0.25,,,1901.0,20674.0,5.63,2.3,,,1.12,1.12,4644970.0,527204095.0,,502.17,1.11,19.15,0.1483,19.72,0.0122
2024-02-01,59135.0,6605379.5,0.2,1.42,0.11,6.69,0.0,4841078.0,54567.0,43340.0,6095133.9,,,,,,,,0.4,,3742.0,,,,,,5838.0,348.0,6.22,0.0,,,1.16,1.16,4640053.0,518293920.1,,524.85,1.17,17.28,0.1453,18.43,0.0126
2024-02-02,51396.0,5648420.4,0.17,1.24,0.09,5.69,0.0,4554146.1,46828.0,41439.0,5146397.2,,,,,,,,0.91,,7739.0,,,,,,,1901.0,5.23,0.22,,,1.0,1.0,4643625.0,510334387.5,,517.44,1.0,20.05,0.1567,21.44,0.011
2024-02-05,49396.0,5517533.2,0.16,1.21,0.09,5.48,0.0,4405336.3,46828.0,39439.0,5230687.6,,,,,,,,,,,,,,,,,2000.0,5.15,0.2,,,1.0,1.0,4647875.0,519167637.5,,512.97,0.99,19.66,0.1545,21.94,0.0105
2024-02-06,47396.0,5332050.0,0.16,1.16,0.09,5.33,0.0,4436887.5,44828.0,39439.0,5043150.0,,,,,,,,0.22,,2000.0,,,,,,,,5.0,,,,0.96,0.96,4647244.0,522814950.0,,519.12,0.95,19.54,0.1547,22.14,0.0101
2024-02-07,51851.0,5828052.4,0.17,1.28,0.09,5.84,0.0,4933685.6,49283.0,43894.0,5539409.2,,,,,,4455.0,,,,,,,,,0.5,4455.0,,5.54,,,,1.05,1.05,4636259.0,521115511.6,,520.95,1.05,17.81,0.1365,20.28,0.0111
2024-02-08,58875.0,6694087.5,0.2,1.45,0.11,6.66,0.0,5282843.1,52897.0,46463.0,6014388.9,,,,0.29,,,,,2569.0,,,,0.29,,,3614.0,,5.94,,,,1.13,1.13,4628839.0,526298994.3,,520.84,1.13,15.8,0.1342,17.94,0.0126
2024-02-09,60902.0,6942828.0,0.2,1.51,0.11,6.94,0.0,5563998.0,59547.0,48807.0,6788358.0,,,334.0,0.46,,,,0.32,3892.0,3039.0,,,0.46,334.0,,9355.0,1548.0,6.77,0.17,,,1.27,1.27,4622936.0,527014704.0,,525.5,1.27,14.59,0.1446,23.83,0.013
2024-02-12,57687.0,6541705.8,0.19,1.41,0.1,6.57,0.0,4943332.8,49709.0,43592.0,5637000.6,,,,0.75,,,,1.34,6623.0,11838.0,,,0.75,,,2000.0,11838.0,5.66,1.35,,,1.06,1.06,4631696.0,525234326.4,,527.64,1.06,22.38,0.1563,22.94,0.0123
2024-02-13,59685.0,6654877.5,0.2,1.44,0.11,6.75,0.0,4260749.5,45963.0,38213.0,5124874.5,,,,0.2,,,,0.81,1744.0,7079.0,,,0.2,,,3333.0,7123.0,5.23,0.83,,,0.98,0.98,4623735.0,515546452.5,,523.61,0.99,17.31,0.1497,24.65,0.0128
2024-02-14,53186.0,5898327.4,0.18,1.27,0.1,5.92,0.0,3698182.3,44330.0,33347.0,4916197.0,,,,,,,,0.2,,1633.0,,,,,,,4866.0,4.93,0.56,,,0.95,0.95,4620485.0,512411786.5,,514.3,0.95,15.41,0.136,19.44,0.0114
2024-02-15,40987.0,4557754.4,0.14,1.0,0.07,4.56,0.0,3708186.4,39464.0,33347.0,4388396.8,,,,,,,,0.54,,4866.0,,,,,,,,4.37,,,,0.85,0.85,4622660.0,514039792.0,,512.06,0.85,18.58,0.1353,19.51,0.0088
2024-02-16,39287.0,4447288.4,0.13,0.97,0.07,4.43,0.0,3582440.4,36719.0,31647.0,4156590.8,,,,,,,,0.3,,2745.0,,,,,,,1700.0,4.08,0.19,,,0.79,0.79,4625191.0,523571621.2,,515.69,0.79,19.5,0.1437,20.47,0.0084
2024-02-19,42665.0,4799812.5,0.14,1.04,0.08,4.82,0.0,2660287.5,40097.0,23647.0,4510912.5,,,,,,,,,,,,,,,,3378.0,8000.0,4.54,0.91,,,0.86,0.86,4621911.0,519964987.5,,522.02,0.86,19.31,0.1432,20.38,0.0092
2024-02-20,36772.0,4129495.6,0.12,0.9,0.07,4.14,0.0,3476920.3,34204.0,30961.0,3841109.2,,,,0.21,,5500.0,,0.88,1814.0,7707.0,,,0.21,,0.62,1814.0,,3.84,,,,0.73,0.73,4629620.0,519906326.0,,520.12,0.73,18.56,0.1572,22.76,0.0079
2024-02-21,40675.0,4571870.0,0.14,1.0,0.07,4.58,0.0,3918713.6,38107.0,34864.0,4283226.8,,,,0.44,,,,,3903.0,,,,0.44,,,3903.0,,4.28,,,,0.82,0.82,4627582.0,520140216.8,,519.66,0.82,20.39,0.1657,24.17,0.0087
2024-02-22,43584.0,4994726.4,0.15,1.09,0.08,4.96,0.0,4139237.4,41016.0,36119.0,4700433.6,,,1654.0,0.14,,,,,1255.0,,,,0.14,1654.0,,1255.0,,4.61,,,,0.88,0.88,4623651.0,529870404.6,,521.1,0.88,19.89,0.1712,26.4,0.0093
2024-02-23,48938.0,5588719.6,0.16,1.18,0.09,5.61,0.0,4736216.6,44016.0,41473.0,5026627.2,,,,0.45,,1654.0,,,3700.0,,,,0.45,,0.19,3000.0,,5.05,,,,0.94,0.94,4619204.0,527513096.8,,528.64,0.95,17.3,0.1735,30.36,0.0105
2024-02-26,50840.0,5800844.0,0.17,1.23,0.09,5.81,0.0,4390453.9,45836.0,38479.0,5229887.6,,,,,,4896.0,,0.35,,3076.0,,,,,0.56,4896.0,7890.0,5.23,0.91,,,0.99,0.99,4600715.0,524941581.5,,524.83,0.99,16.62,0.1345,21.34,0.0109
2024-02-27,45707.0,4817517.8,0.15,1.09,0.08,5.05,0.0,3870709.6,36389.0,36724.0,3835400.6,,,,,,,,1.08,,9447.0,,,,,,,1755.0,4.15,0.2,,,0.79,0.79,4598713.0,484704350.2,,517.85,0.79,16.54,0.1387,23.01,0.0099
2024-02-28,50889.0,5501100.9,0.17,0.42,0.09,5.51,0.0,4708836.0,43225.0,43560.0,4672622.5,,,334.0,0.92,,,,0.19,8490.0,1654.0,,,0.92,334.0,,8156.0,1654.0,4.56,0.19,,,0.94,0.94,4574070.0,494456967.0,,484.3,0.93,14.94,0.1952,36.24,0.011
2024-02-29,47905.0,5240807.0,0.16,0.39,0.09,5.22,0.0,2988151.6,38837.0,27314.0,4248767.8,,,,0.08,,,,2.29,800.0,21719.0,,,0.08,,,17331.0,17046.0,4.2,1.87,,,0.84,0.84,4566490.0,499574006.0,,494.94,0.84,20.32,0.164,24.89,0.0104
2024-03-01,36232.0,4043491.2,0.12,0.28,0.07,4.01,0.0,1837828.8,32664.0,16468.0,3645302.4,,,,,,,,0.67,,6173.0,,,,,,,10846.0,3.57,1.17,,,0.7,0.7,4653479.0,519328256.4,,509.88,0.7,32.75,0.258,34.11,0.0077
2024-03-04,48746.0,5513172.6,0.16,0.37,0.09,5.51,0.0,5238000.3,41478.0,46313.0,4691161.8,,,,2.96,,4000.0,,1.9,26145.0,17331.0,,,2.96,,0.45,26145.0,300.0,4.62,0.03,,,0.87,0.87,4714052.0,533159281.2,,525.86,0.87,13.24,0.4689,66.33,0.0103
2024-03-05,48733.0,5423982.9,0.16,0.36,0.09,5.43,0.0,5153190.0,41465.0,46300.0,4615054.5,,,,,,,,0.0,,13.0,,,,,,,13.0,4.69,0.01,,,0.87,0.87,4721915.0,525549139.5,,532.14,0.87,13.19,0.4678,66.25,0.0102
2024-03-06,64949.0,7300267.6,0.22,0.48,0.12,7.3,0.0,7026798.4,57681.0,62516.0,6483344.4,,,2603.0,1.86,,,,,16216.0,,,,1.86,2603.0,,13613.0,,6.41,,,,1.21,1.21,4718476.0,530356702.4,,525.07,1.21,9.91,0.5748,74.73,0.0136
2024-03-07,62222.0,7143085.6,0.23,0.46,0.11,7.13,0.0,6863777.2,54954.0,59789.0,6308719.2,,,,,,,,0.3,,2727.0,,,,,,,2727.0,6.17,0.2,,,1.14,1.14,4746370.0,544883276.0,,534.09,1.14,10.36,0.5605,73.67,0.013
2024-03-08,51982.0,5853173.2,0.19,0.38,0.09,5.86,0.0,5579217.4,44714.0,49549.0,5034796.4,,,,,,,,1.14,,10240.0,,,,,,,10240.0,5.14,1.25,,,0.93,0.93,4759727.0,535945260.2,,543.81,0.94,12.36,0.4929,68.38,0.0108
2024-03-11,61417.0,7044529.9,0.23,0.45,0.11,7.04,0.0,5561344.2,51955.0,48486.0,5959238.5,,,,,,,,0.38,,3257.0,,,,,,10498.0,1063.0,5.88,0.05,,,1.08,1.08,4750605.0,544894393.5,,536.4,1.08,17.09,0.3662,56.47,0.0128
2024-03-12,61015.0,7102146.0,0.23,0.44,0.11,7.1,0.0,5550301.2,53897.0,47683.0,6273610.8,,,,,,,,0.09,,803.0,,,,,,2745.0,803.0,6.18,0.04,,,1.12,1.12,4749032.0,552787324.8,,545.28,1.12,17.84,0.3582,55.5,0.0127
2024-03-13,46552.0,5395376.8,0.17,0.33,0.08,5.41,0.0,3383816.4,39410.0,29196.0,4567619.0,,,24.0,,,24.0,,2.1,,18511.0,,,,24.0,0.0,4000.0,18511.0,4.57,2.16,,,0.82,0.82,4753764.0,550961247.6,,551.73,0.82,25.56,0.2332,36.09,0.0097
2024-03-14,28328.0,3288880.8,0.1,0.21,0.05,3.31,0.0,2021184.9,25260.0,17409.0,2932686.0,,,,0.2,,,,1.83,1611.0,15761.0,,,0.2,,,1611.0,13398.0,2.94,1.55,,,0.53,0.53,4745186.0,550916094.6,,550.41,0.53,24.77,0.2014,26.29,0.0059
2024-03-15,30529.0,3541364.0,0.11,0.22,0.06,3.56,0.0,2576244.0,22661.0,22209.0,2628676.0,,,,,,5000.0,,0.3,,2599.0,,,,,0.58,,200.0,2.63,0.02,,,0.48,0.48,4694683.0,544583228.0,,544.02,0.48,22.72,0.1693,24.12,0.0065
2024-03-18,34649.0,3984635.0,0.13,0.24,0.06,4.03,0.0,3028065.0,24281.0,26331.0,2792315.0,,,,0.48,,,,0.0,4122.0,2.0,,,0.48,,,1622.0,,2.82,,,,0.52,0.52,4689283.0,539267545.0,,543.35,0.52,19.6,0.1563,20.77,0.0074
2024-03-19,74563.0,8582201.3,0.28,0.53,0.13,8.68,0.0,8191436.8,64195.0,71168.0,7388844.5,,,3000.0,0.36,,41837.0,,0.57,3000.0,4923.0,,,0.36,3000.0,4.86,41837.0,,7.39,,,,1.35,1.35,4686192.0,539380699.2,,538.57,1.35,12.16,0.3485,56.04,0.0157
2024-03-20,39555.0,4544869.5,0.15,0.28,0.07,4.59,0.0,4332764.1,29187.0,37709.0,3353586.3,,,,,,,,4.03,,35008.0,,,,,,,33459.0,3.34,3.9,,,0.62,0.62,4707451.0,540886119.9,,539.86,0.62,20.92,0.165,22.96,0.0084
2024-03-21,27177.0,3117201.9,0.1,0.19,0.05,3.16,0.0,2905465.7,20809.0,25331.0,2386792.3,,,,,,,,0.96,,8378.0,,,,,,,12378.0,2.39,1.42,,,0.44,0.44,4712213.0,540490831.1,,540.23,0.44,23.36,0.2332,33.23,0.0057
2024-03-22,23466.0,2715016.2,0.09,0.16,0.04,2.73,0.0,2501434.0,16698.0,21620.0,1931958.6,,,,0.05,,,,0.47,400.0,4111.0,,,0.05,,,,4111.0,1.92,0.49,,,0.35,0.35,4713840.0,545391288.0,,541.27,0.35,25.66,0.2112,27.26,0.005
2024-03-25,23466.0,2731442.4,0.09,0.16,0.04,2.75,0.0,2516568.0,16698.0,21620.0,1943647.2,,,,,,,,,,,,,,,,,,1.93,,,,0.35,0.35,4722655.0,549717042.0,,545.55,0.35,25.65,0.2113,27.29,0.005
2024-03-26,24605.0,2878785.0,0.09,0.17,0.04,2.9,0.0,2428803.0,20337.0,20759.0,2379429.0,,,,0.2,,,,,1639.0,,,,0.2,,,3639.0,2500.0,2.37,0.29,,,0.43,0.43,4731182.0,553548294.0,,550.5,0.43,25.95,0.2117,26.49,0.0052
2024-03-27,25930.0,3085670.0,0.1,0.18,0.05,3.11,0.0,2627996.0,21962.0,22084.0,2613478.0,,,,0.22,,,,,1625.0,,,,0.22,,,1625.0,300.0,2.57,0.03,,,0.46,0.46,4709458.0,560425502.0,,551.71,0.46,24.62,0.2259,31.68,0.0055
2024-03-28,19308.0,2289928.8,0.07,0.13,0.03,2.3,0.0,2070993.2,15340.0,17462.0,1819324.0,,,,,,,,0.78,,6655.0,,,,,,33.0,4622.0,1.83,0.58,,,0.33,0.33,4688434.0,556048272.4,,556.51,0.33,31.29,0.2497,33.18,0.0041
2024-03-29,19308.0,2289928.8,0.07,0.13,0.03,2.3,0.0,2070993.2,15340.0,17462.0,1819324.0,,,,,,,,,,,,,,,,,,1.82,,,,0.33,0.33,4652792.0,551821131.2,,550.22,0.33,31.29,0.2498,33.18,0.0041
2024-04-01,19308.0,2289928.8,0.07,0.13,0.03,2.3,0.0,2070993.2,15340.0,17462.0,1819324.0,,,,,,,,,,,,,,,,,,1.82,,,,0.32,0.32,4811168.0,570604524.8,,570.0,0.32,31.28,0.2498,33.21,0.004
2024-04-02,19308.0,2259036.0,0.07,0.13,0.03,2.28,0.0,2043054.0,15340.0,17462.0,1794780.0,,,582.0,,,,,0.07,,582.0,,,,582.0,,,,1.82,,,,0.32,0.32,4839220.0,566188740.0,,571.44,0.32,31.25,0.249,33.09,0.004
2024-04-03,65628.0,7514406.0,0.24,0.45,0.12,7.66,0.0,7303039.0,13460.0,63782.0,1541170.0,,,,,,54400.0,,0.96,,8080.0,,,,,6.36,6200.0,8080.0,1.57,0.96,,,0.28,0.28,4837828.0,553931306.0,,562.12,0.28,9.09,0.6995,83.05,0.0135
2024-04-04,53365.0,6227695.5,0.2,0.37,0.1,6.12,0.0,6099909.0,2720.0,52270.0,317424.0,,,,,,,,1.25,,10740.0,,,,,,,11512.0,0.31,1.45,,,0.06,0.06,4858043.0,566933618.1,,557.2,0.06,3.25,0.8158,90.18,0.011
2024-04-05,21265.0,2447601.5,0.08,0.14,0.04,2.48,0.0,2321567.0,2720.0,20170.0,313072.0,,,,,,,,,,,,,,,,,32100.0,0.32,3.64,,,0.06,0.06,4865521.0,560021467.1,,566.07,0.06,7.91,0.5884,75.72,0.0044
2024-04-08,25405.0,2995249.5,0.09,0.17,0.05,2.93,0.0,2866149.0,2720.0,24310.0,320688.0,,,,0.45,,,,,4140.0,,,,0.45,,,,,0.31,,,,0.06,0.06,4877956.0,575111012.4,,563.07,0.06,6.86,0.6416,79.41,0.0052
2024-04-09,33886.0,3964662.0,0.13,0.23,0.06,4.0,0.0,3836547.0,4501.0,32791.0,526617.0,,,,1.06,,,,,8481.0,,,,1.06,,,1781.0,,0.53,,,,0.09,0.09,4890127.0,572144859.0,,574.96,0.09,10.45,0.6438,79.34,0.0069
2024-04-10,36786.0,4259818.8,0.14,0.25,0.07,4.31,0.0,4133017.8,4501.0,35691.0,521215.8,,,,0.32,,,,,2900.0,,,,0.32,,,,,0.53,,,,0.09,0.09,4904720.0,567966576.0,,573.98,0.09,9.58,0.6679,80.98,0.0075
2024-04-11,40186.0,4613352.8,0.15,0.27,0.07,4.66,0.0,4487646.8,4501.0,39091.0,516714.8,,,,0.36,,,,,3400.0,,,,0.36,,,,,0.52,,,,0.09,0.09,4921724.0,565013915.2,,568.9,0.09,8.81,0.6911,82.52,0.0082
2024-04-12,42486.0,4826409.6,0.16,0.63,0.08,4.89,0.0,4702017.6,4501.0,41391.0,511313.6,,,,0.23,,,,,2300.0,,,,0.23,,,,,0.52,,,,0.09,0.09,4921414.0,559072630.4,,564.21,0.09,8.31,0.7056,83.45,0.0086
2024-04-15,56786.0,6405460.8,0.21,0.89,0.1,6.47,0.0,6281944.8,4501.0,55691.0,507712.8,,,,1.58,,,,,14300.0,,,,1.58,,,,,0.51,,,,0.09,0.09,4937631.0,556964776.8,,559.71,0.09,6.24,0.7721,87.57,0.0115
2024-04-16,57898.0,6449837.2,0.21,0.99,0.1,6.54,0.0,6326517.4,4513.0,56791.0,502748.2,,,,0.08,,,,,1100.0,,,,0.08,,,12.0,,0.51,,,,0.09,0.09,4954756.0,551959818.4,,557.28,0.09,6.08,0.7763,87.83,0.0117
2024-04-17,21640.0,2393384.0,0.08,0.38,0.04,2.41,0.0,2272277.0,1095.0,20545.0,121107.0,,,,,,,,0.39,,3418.0,,,,,,,36246.0,0.12,4.13,,,0.02,0.02,4976245.0,550372697.0,,552.35,0.02,6.71,0.7081,83.61,0.0043
2024-04-18,40271.0,4437864.2,0.15,0.75,0.07,4.46,0.0,1691019.0,24926.0,15345.0,2746845.2,,,,,,,,,,,,,,,,23831.0,5200.0,2.76,0.59,,,0.5,0.5,4938215.0,544191293.0,,545.54,0.5,32.02,0.4549,59.14,0.0081
2024-04-19,37707.0,4200559.8,0.14,0.7,0.07,4.15,0.0,1423803.4,26662.0,12781.0,2970146.8,,,,,,1736.0,,,,,,,,,0.2,1736.0,4300.0,2.92,0.48,,,0.54,0.54,4953263.0,551793498.2,,546.81,0.53,22.85,0.4523,62.83,0.0076
2024-04-22,43623.0,5007920.4,0.16,0.84,0.08,4.84,0.0,2146415.6,39443.0,18697.0,4528056.4,,,6424.0,0.71,,8092.0,,,6424.0,,,,0.71,6424.0,0.89,6357.0,8600.0,4.37,0.95,,,0.79,0.79,4939559.0,567061373.2,,553.22,0.78,18.43,0.3655,54.42,0.0088
2024-04-23,47686.0,5617410.8,0.18,0.93,0.09,5.43,0.0,2681128.0,43506.0,22760.0,5125006.8,,,8376.0,0.96,,,,0.38,8376.0,4313.0,,,0.96,8376.0,,,4313.0,4.97,0.47,,,0.87,0.87,4947411.0,582805015.8,,569.46,0.86,34.16,0.3752,50.05,0.0096
2024-04-24,68534.0,7689514.8,0.25,1.31,0.12,8.07,0.0,4617254.4,61898.0,41152.0,6944955.6,,,10218.0,1.96,,2456.0,,,15936.0,,,,1.96,10218.0,0.29,8174.0,,7.28,,,,1.24,1.24,4915023.0,551465580.6,,574.21,1.25,30.64,0.2692,34.98,0.0138
2024-04-25,126870.0,14107944.0,0.47,2.41,0.23,14.28,0.0,8949820.8,101330.0,80484.0,11267896.0,,,21070.0,4.26,,,,0.07,39332.0,642.0,,,4.26,21070.0,,19004.0,,11.35,,,,2.03,2.03,4882019.0,542880512.8,,546.2,2.04,25.37,0.2484,33.15,0.0255
2024-04-26,153739.0,17556993.8,0.57,2.92,0.28,17.24,0.0,13129003.0,111294.0,114965.0,12709774.8,,,10347.0,3.78,,,,0.04,34481.0,383.0,,,3.78,10347.0,,,,12.5,,,,2.23,2.23,4876372.0,556881682.4,,547.13,2.23,24.11,0.3512,48.77,0.0308
2024-04-29,243039.0,27317583.6,0.9,4.57,0.44,27.65,0.0,20101728.4,175170.0,178841.0,19689108.0,,,14313.0,7.47,,,,,63876.0,,,,7.47,14313.0,,49563.0,,19.95,,,,3.51,3.51,4816368.0,541359763.2,,547.12,3.52,35.58,0.327,39.01,0.0487
2024-04-30,144783.0,16099869.6,0.54,2.71,0.26,16.35,0.0,15054923.2,121488.0,135386.0,13509465.6,,,,1.08,,,,6.21,10227.0,53682.0,,,1.08,,,,53682.0,13.65,6.12,,,2.43,2.43,4869585.0,541497852.0,,547.2,2.43,39.68,0.4102,49.86,0.029
2024-05-01,144783.0,16099869.6,0.54,2.87,0.26,16.13,0.0,15054923.2,121488.0,135386.0,13509465.6,,,,,,,,,,,,,,,,,,13.48,,,,2.43,2.43,4868689.0,541398216.8,,541.41,2.43,39.65,0.4098,49.84,0.029
2024-05-02,148462.0,16449589.6,0.55,2.94,0.27,16.51,0.0,15865895.2,133469.0,143194.0,14788365.2,,,25497.0,2.83,,,,1.97,25497.0,17689.0,,,2.83,25497.0,,4173.0,17689.0,14.79,1.99,,,2.68,2.68,4846432.0,536984665.6,,538.33,2.67,32.3,0.3025,38.72,0.0298
2024-05-03,163321.0,18357280.4,0.6,3.23,0.3,18.14,0.0,18351660.4,139452.0,163271.0,15674404.8,,,,1.76,,4173.0,,0.1,15904.0,800.0,,,1.76,,0.48,6783.0,,15.44,,,,2.8,2.8,4841406.0,544174034.4,,537.11,2.79,35.02,0.3039,35.57,0.0328
2024-05-06,158328.0,17875231.2,0.59,3.13,0.29,17.85,0.0,17771927.7,133594.0,157413.0,15082762.6,,,20257.0,2.51,,,,3.0,20996.0,26980.0,,,2.51,20257.0,,865.0,26854.0,15.0,2.9,,,2.7,2.7,4810744.0,543132997.6,,540.79,2.7,31.22,0.3216,42.93,0.032
2024-05-07,131220.0,14998446.0,0.48,2.58,0.24,14.84,0.0,14893861.5,125406.0,130305.0,14333905.8,,,7223.0,0.83,,,,1.71,7223.0,15411.0,,,0.83,7223.0,,,34331.0,14.15,3.85,,,2.55,2.55,4800210.0,548664003.0,,542.8,2.54,39.09,0.3534,43.12,0.0266
2024-05-08,70510.0,8045191.0,0.26,1.38,0.13,8.1,0.0,7940789.5,58218.0,69595.0,6642673.8,,,,,,,,7.56,,67188.0,,,,,,,60710.0,6.67,6.76,,,1.18,1.18,4856212.0,554093789.2,,553.99,1.19,20.98,0.4859,66.01,0.0143
2024-05-09,69710.0,8093331.0,0.26,1.34,0.13,7.97,0.0,7987099.5,57651.0,68795.0,6693281.1,,,,0.04,,,,0.16,625.0,1425.0,,,0.04,,,858.0,1425.0,6.58,0.17,,,1.17,1.17,4853332.0,563471845.2,,553.36,1.17,21.27,0.5074,67.55,0.0142
2024-05-10,59451.0,6890370.9,0.22,1.14,0.11,6.92,0.0,6884575.9,46586.0,59401.0,5399317.4,,,,0.2,,,,1.19,1671.0,11065.0,,,0.2,,,,11065.0,5.4,1.19,,,0.95,0.95,4855062.0,562701685.8,,559.72,0.96,24.96,0.4331,59.78,0.0121
2024-05-13,58178.0,6737012.4,0.22,1.1,0.11,6.76,0.0,6610211.4,46751.0,57083.0,5413765.8,,,187.0,,,,,0.22,,1693.0,,,,187.0,,1671.0,2318.0,5.41,0.28,,,0.95,0.95,4851099.0,561757264.2,,560.02,0.96,25.51,0.4077,57.29,0.0119
2024-05-14,50061.0,5922216.3,0.19,0.94,0.09,5.84,0.0,5242346.2,44209.0,44314.0,5229924.7,,,,,,,,0.91,,7838.0,,,,,,5296.0,12769.0,5.13,1.47,,,0.91,0.91,4825765.0,570887999.5,,558.75,0.91,18.44,0.4307,61.37,0.0103
2024-05-15,21767.0,2522795.3,0.08,0.41,0.04,2.58,0.0,1856718.0,15915.0,16020.0,1844548.5,,,,,,,,3.28,,28294.0,,,,,,,28294.0,1.88,3.26,,,0.33,0.33,4868643.0,564275723.7,,570.18,0.33,30.18,0.2946,42.56,0.0045
2024-05-16,28063.0,3230051.3,0.1,0.51,0.05,3.28,0.0,2568571.6,22211.0,22316.0,2556486.1,,,,,,9000.0,,0.32,,2704.0,,,,,1.04,9000.0,2704.0,2.58,0.32,,,0.45,0.45,4861306.0,559536320.6,,560.95,0.46,31.81,0.2697,32.88,0.0057
2024-05-17,42216.0,4846396.8,0.14,0.77,0.08,4.9,0.0,4186641.2,33164.0,36469.0,3807227.2,,,2000.0,1.63,,,,0.37,14153.0,3200.0,,,1.63,2000.0,,12153.0,,3.82,,,,0.68,0.68,4848602.0,556619509.6,,556.65,0.68,25.83,0.2405,31.6,0.0086
2024-05-20,37885.0,4326467.0,0.13,0.7,0.07,4.38,0.0,3670159.6,32033.0,32138.0,3658168.6,,,7822.0,0.11,,6822.0,,1.4,1000.0,12153.0,,,0.11,7822.0,0.78,3200.0,12153.0,3.68,1.41,,,0.66,0.66,4842228.0,552982437.6,,554.81,0.66,24.44,0.2239,31.47,0.0078
2024-05-21,24689.0,2792325.9,0.08,0.46,0.04,2.84,0.0,2142340.2,21033.0,18942.0,2378832.3,,,,,,,,1.27,,11000.0,,,,,,,13196.0,2.4,1.52,,,0.43,0.43,4853548.0,548936278.8,,553.06,0.43,27.17,0.2352,28.64,0.0051
2024-05-22,22493.0,2514717.4,0.08,0.42,0.04,2.56,0.0,2117715.6,18837.0,18942.0,2105976.6,,,,,,,,0.25,,2196.0,,,,,,,,2.13,,,,0.39,0.39,4864426.0,543842826.8,,549.31,0.39,29.42,0.2312,29.76,0.0046
2024-05-23,22493.0,2530462.5,0.08,0.42,0.04,2.56,0.0,2130975.0,18837.0,18942.0,2119162.5,,,,,,,,,,,,,,,,,,2.11,,,,0.38,0.38,4890684.0,550201950.0,,547.76,0.38,29.64,0.2324,29.94,0.0046
2024-05-24,22443.0,2515860.3,0.08,0.42,0.04,2.55,0.0,2123398.2,10965.0,18942.0,1229176.5,,,,,,,,0.01,,50.0,,,,,,,,1.23,,0.88,,0.22,0.22,4908222.0,550211686.2,7822.0,551.33,0.22,29.6,0.2328,29.95,0.0046
