,ECRP FP Equity_DX_SI_QTY,ECRP FP Equity_DX_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ECRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ECRP FP Equity_DX_SI_MV,ECRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY,ECRP FP Equity_DX_BROKER_SI_QTY,ECRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ECRP FP Equity_DX_BROKER_SI_MV_NEW_x,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ECRP FP Equity_DX_BROKER_SI_MV_INC_x,ECRP FP Equity_DX_BROKER_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_NEW,ECRP FP Equity_DX_SUPPLY_SI_MV_DEC,ECRP FP Equity_DX_BROKER_SI_QTY_INC,ECRP FP Equity_DX_SUPPLY_SI_QTY_DEC,ECRP FP Equity_DX_BROKER_SI_MV_NEW_y,ECRP FP Equity_DX_BROKER_SI_MV_INC_y,ECRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ECRP FP Equity_DX_BROKER_SI_MV_ADD,ECRP FP Equity_DX_SUPPLY_SI_QTY_ADD,ECRP FP Equity_DX_BROKER_SI_QTY_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV,ECRP FP Equity_DX_BROKER_SI_MV_DEC,ECRP FP Equity_DX_SUPPLY_SI_MV_RMV,ECRP FP Equity_DX_BROKER_SI_MV_RMV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ECRP FP Equity_DX_UTILIZATION_QUANTITY,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ECRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ECRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ECRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ECRP FP Equity_DX_ACTIVE_UTILIZATION_MV,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ECRP FP Equity_DX_BROKER_SI_CON_RATIO,ECRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ECRP FP Equity_DX_DEMAND_SUPPLY_RATIO,ECRP FP Equity_PX_LAST
2020-03-26,3800.0,190266.0,0.3,0.04,0.19,95133.0,1900.0,1900.0,95133.0,,,,,,,,,,,,,,,0.09,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.07
2020-03-27,3800.0,192333.2,0.3,0.04,0.19,96166.6,1900.0,1900.0,96166.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.614
2020-03-30,3800.0,191086.8,0.3,0.04,0.19,95543.4,1900.0,1900.0,95543.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.286
2020-03-31,3800.0,190573.8,0.31,0.04,0.19,95286.9,1900.0,1900.0,95286.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.151
2020-04-01,3800.0,190874.0,0.31,0.04,0.19,95437.0,1900.0,1900.0,95437.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.23
2020-04-02,3800.0,190482.6,0.28,0.04,0.19,95241.3,1900.0,1900.0,95241.3,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.127
2020-04-03,3800.0,191128.6,0.27,0.04,0.19,95564.3,1900.0,1900.0,95564.3,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.297
2020-04-06,3800.0,191428.8,0.28,0.04,0.19,95714.4,1900.0,1900.0,95714.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.376
2020-04-07,3800.0,190763.8,0.31,0.04,0.19,95381.9,1900.0,1900.0,95381.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.201
2020-04-08,3800.0,192774.0,0.31,0.04,0.19,96387.0,1900.0,1900.0,96387.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,50.73
2020-04-09,3800.0,194981.8,0.32,0.04,0.19,97490.9,1900.0,1900.0,97490.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.311
2020-04-10,3800.0,194981.8,0.32,0.04,0.19,97490.9,1900.0,1900.0,97490.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,
2020-04-13,3800.0,194981.8,0.32,0.04,0.2,97490.9,1900.0,1900.0,97490.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,
2020-04-14,3800.0,196680.4,0.32,0.04,0.2,98340.2,1900.0,1900.0,98340.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.758
2020-04-15,3800.0,195342.8,0.33,0.04,0.2,97671.4,1900.0,1900.0,97671.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.406
2020-04-16,3800.0,195608.8,0.35,0.04,0.2,97804.4,1900.0,1900.0,97804.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.476
2020-04-17,3800.0,196049.6,0.36,0.04,0.2,98024.8,1900.0,1900.0,98024.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.592
2020-04-20,3800.0,194556.2,0.36,0.04,0.2,97278.1,1900.0,1900.0,97278.1,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.199
2020-04-21,3800.0,194886.8,0.35,0.04,0.19,97443.4,1900.0,1900.0,97443.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.286
2020-04-22,3800.0,195673.4,0.36,0.04,0.19,97836.7,1900.0,1900.0,97836.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.493
2020-04-23,3800.0,196604.4,0.36,0.04,0.2,98302.2,1900.0,1900.0,98302.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.738
2020-04-24,3800.0,197041.4,0.42,0.04,0.2,98520.7,1900.0,1900.0,98520.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.853
2020-04-27,3800.0,197839.4,0.38,0.04,0.2,98919.7,1900.0,1900.0,98919.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.063
2020-04-28,3800.0,197391.0,0.39,0.04,0.2,98695.5,1900.0,1900.0,98695.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.945
2020-04-29,3800.0,197801.4,0.4,0.04,0.2,98900.7,1900.0,1900.0,98900.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.053
2020-04-30,3800.0,198227.0,0.42,0.04,0.2,99113.5,1900.0,1900.0,99113.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.165
2020-05-01,3800.0,198227.0,0.42,0.04,0.2,99113.5,1900.0,1900.0,99113.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,
2020-05-04,3800.0,197573.4,0.42,0.04,0.2,98786.7,1900.0,1900.0,98786.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.993
2020-05-05,3800.0,197896.4,0.45,0.04,0.2,98948.2,1900.0,1900.0,98948.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.078
2020-05-06,3800.0,197106.0,0.6,0.04,0.2,98553.0,1900.0,1900.0,98553.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.87
2020-05-07,3800.0,197022.4,0.6,0.04,0.2,98511.2,1900.0,1900.0,98511.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.848
2020-05-08,3800.0,197106.0,0.61,0.04,0.2,98553.0,1900.0,1900.0,98553.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.87
2020-05-11,3800.0,196733.6,0.65,0.04,0.2,98366.8,1900.0,1900.0,98366.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.772
2020-05-12,3800.0,196566.4,0.63,0.04,0.2,98283.2,1900.0,1900.0,98283.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.728
2020-05-13,3800.0,196311.8,0.64,0.04,0.2,98155.9,1900.0,1900.0,98155.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.661
2020-05-14,3800.0,195863.4,0.64,0.04,0.2,97931.7,1900.0,1900.0,97931.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.543
2020-05-15,3800.0,195836.8,0.57,0.04,0.2,97918.4,1900.0,1900.0,97918.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.536
2020-05-18,3800.0,196201.6,0.59,0.04,0.2,98100.8,1900.0,1900.0,98100.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.632
2020-05-19,3800.0,196140.8,0.77,0.04,0.2,98070.4,1900.0,1900.0,98070.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.616
2020-05-20,3800.0,196566.4,0.77,0.03,0.2,98283.2,1900.0,1900.0,98283.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.728
2020-05-21,3800.0,197030.0,0.76,0.03,0.2,98515.0,1900.0,1900.0,98515.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.85
2020-05-22,3800.0,197049.0,0.75,0.03,0.2,98524.5,1900.0,1900.0,98524.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.855
2020-05-25,3800.0,197619.0,0.75,0.03,0.2,98809.5,1900.0,1900.0,98809.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.005
2020-05-26,3800.0,197375.8,0.75,0.03,0.2,98687.9,1900.0,1900.0,98687.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,51.941
2020-05-27,3800.0,198105.4,0.77,0.03,0.2,99052.7,1900.0,1900.0,99052.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.133
2020-05-28,3800.0,198428.4,0.7,0.03,0.2,99214.2,1900.0,1900.0,99214.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.218
2020-05-29,3800.0,198553.8,0.63,0.03,0.2,99276.9,1900.0,1900.0,99276.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.251
2020-06-01,3800.0,198185.2,0.58,0.03,0.2,99092.6,1900.0,1900.0,99092.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.154
2020-06-02,3800.0,199469.6,0.59,0.03,0.2,99734.8,1900.0,1900.0,99734.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0133,52.492
2020-06-03,3800.0,199967.4,0.57,0.03,0.2,99983.7,1900.0,1900.0,99983.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056,52.623
2020-06-04,3800.0,200685.6,0.55,0.03,0.2,100342.8,1900.0,1900.0,100342.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.28,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0056,52.812
2020-06-05,3800.0,202623.6,0.46,0.03,0.2,101311.8,1900.0,1900.0,101311.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,53.322
2020-06-08,3800.0,201863.6,0.44,0.03,0.2,100931.8,1900.0,1900.0,100931.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,53.122
2020-06-09,3800.0,200731.2,0.38,0.02,0.2,100365.6,1900.0,1900.0,100365.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,52.824
2020-06-10,3800.0,200347.4,0.37,0.02,0.2,100173.7,1900.0,1900.0,100173.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,52.723
2020-06-11,3800.0,199883.8,0.37,0.02,0.2,99941.9,1900.0,1900.0,99941.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.601
2020-06-12,3800.0,200818.6,0.37,0.02,0.2,100409.3,1900.0,1900.0,100409.3,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.847
2020-06-15,3800.0,200560.2,0.37,0.02,0.2,100280.1,1900.0,1900.0,100280.1,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.779
2020-06-16,3800.0,201377.2,0.37,0.02,0.2,100688.6,1900.0,1900.0,100688.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.994
2020-06-17,3800.0,201567.2,0.37,0.02,0.2,100783.6,1900.0,1900.0,100783.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.044
2020-06-18,3800.0,200632.4,0.37,0.02,0.2,100316.2,1900.0,1900.0,100316.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.798
2020-06-19,3800.0,200746.4,0.37,0.02,0.2,100373.2,1900.0,1900.0,100373.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.828
2020-06-22,3800.0,200583.0,0.37,0.02,0.2,100291.5,1900.0,1900.0,100291.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.785
2020-06-23,3800.0,200716.0,0.38,0.02,0.2,100358.0,1900.0,1900.0,100358.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.82
2020-06-24,3800.0,200552.6,0.38,0.02,0.2,100276.3,1900.0,1900.0,100276.3,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.777
2020-06-25,3800.0,200605.8,0.37,0.02,0.2,100302.9,1900.0,1900.0,100302.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.791
2020-06-26,3800.0,200442.4,0.4,0.02,0.2,100221.2,1900.0,1900.0,100221.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.748
2020-06-29,3800.0,200681.8,0.4,0.02,0.2,100340.9,1900.0,1900.0,100340.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.811
2020-06-30,3800.0,201141.6,0.4,0.02,0.2,100570.8,1900.0,1900.0,100570.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.932
2020-07-01,3800.0,200845.2,0.4,0.02,0.2,100422.6,1900.0,1900.0,100422.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.854
2020-07-02,3800.0,201552.0,0.4,0.02,0.2,100776.0,1900.0,1900.0,100776.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.04
2020-07-03,3800.0,201289.8,0.4,0.02,0.2,100644.9,1900.0,1900.0,100644.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.971
2020-07-06,3800.0,201559.6,0.4,0.02,0.2,100779.8,1900.0,1900.0,100779.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.042
2020-07-07,3800.0,201384.8,0.4,0.02,0.2,100692.4,1900.0,1900.0,100692.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,52.996
2020-07-08,3800.0,201552.0,0.39,0.02,0.2,100776.0,1900.0,1900.0,100776.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.04
2020-07-09,3800.0,201730.6,0.41,0.02,0.2,100865.3,1900.0,1900.0,100865.3,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.087
2020-07-10,3800.0,201696.4,0.4,0.02,0.2,100848.2,1900.0,1900.0,100848.2,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.078
2020-07-13,3800.0,201590.0,0.42,0.02,0.2,100795.0,1900.0,1900.0,100795.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.05
2020-07-14,3800.0,201818.0,0.41,0.02,0.2,100909.0,1900.0,1900.0,100909.0,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.11
2020-07-15,3800.0,202027.0,0.42,0.02,0.2,101013.5,1900.0,1900.0,101013.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.165
2020-07-16,3800.0,202551.4,0.43,0.02,0.2,101275.7,1900.0,1900.0,101275.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.303
2020-07-17,3800.0,202437.4,0.51,0.02,0.2,101218.7,1900.0,1900.0,101218.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.273
2020-07-20,3800.0,203011.2,0.53,0.02,0.2,101505.6,1900.0,1900.0,101505.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.424
2020-07-21,3800.0,203501.4,0.78,0.02,0.2,101750.7,1900.0,1900.0,101750.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.553
2020-07-22,3800.0,203543.2,0.78,0.02,0.2,101771.6,1900.0,1900.0,101771.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.564
2020-07-23,3800.0,203455.8,0.77,0.02,0.2,101727.9,1900.0,1900.0,101727.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.541
2020-07-24,3800.0,203345.6,0.75,0.02,0.2,101672.8,1900.0,1900.0,101672.8,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.512
2020-07-27,3800.0,203923.2,0.74,0.02,0.2,101961.6,1900.0,1900.0,101961.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.664
2020-07-28,3800.0,203961.2,0.74,0.02,0.2,101980.6,1900.0,1900.0,101980.6,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.674
2020-07-29,3800.0,203767.4,0.72,0.02,0.2,101883.7,1900.0,1900.0,101883.7,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.623
2020-07-30,3800.0,203607.8,0.71,0.02,0.2,101803.9,1900.0,1900.0,101803.9,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.581
2020-07-31,3800.0,203638.2,0.69,0.02,0.2,101819.1,1900.0,1900.0,101819.1,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.589
2020-08-03,3800.0,203892.8,0.67,0.02,0.2,101946.4,1900.0,1900.0,101946.4,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.656
2020-08-04,51500.0,2764262.5,9.11,0.3,2.77,2662280.0,49600.0,49600.0,2662280.0,,,,47700.0,,,,,,,,2.57,47700.0,,2.67,,,,17.34,4.04,236468.0,12692419.9,,12.72,17.34,3.83,0.9263,96.17,0.0419,53.675
2020-08-05,51500.0,2766374.0,9.04,0.3,2.76,2664313.6,49600.0,49600.0,2664313.6,,,,,,,,,,,,,,,2.66,,,,17.34,4.04,236468.0,12702115.09,,12.68,17.34,3.83,0.9264,96.17,0.0419,53.716
2020-08-06,99200.0,5336265.6,15.87,0.57,5.33,5234058.9,49600.0,97300.0,2668132.8,,,2.56,,,,47700.0,,,2.56,,,,,2.66,,,,17.34,4.04,236468.0,12720323.12,,12.71,17.34,49.06,0.5002,50.94,0.0807,53.793
2020-08-07,99200.0,5340233.6,15.41,0.57,5.35,5237950.9,49600.0,97300.0,2670116.8,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12729781.84,,12.74,17.34,49.02,0.5002,50.98,0.0807,53.833
2020-08-10,99200.0,5351046.4,15.03,0.56,5.34,5248556.6,49600.0,97300.0,2675523.2,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12755556.86,,12.71,17.34,49.07,0.5002,50.93,0.0807,53.942
2020-08-11,99200.0,5343011.2,14.91,0.56,5.32,5240675.3,49600.0,97300.0,2671505.6,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12736402.95,,12.73,17.34,49.09,0.5002,50.91,0.0807,53.861
2020-08-12,99200.0,5340928.0,15.56,0.56,5.34,5238632.0,49600.0,97300.0,2670464.0,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12731437.12,,12.73,17.34,49.01,0.5002,50.99,0.0807,53.84
2020-08-13,99200.0,5333686.4,15.71,0.55,5.34,5231529.1,49600.0,97300.0,2666843.2,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12714174.96,,12.73,17.34,48.99,0.5002,51.01,0.0807,53.767
2020-08-14,99200.0,5322278.4,15.91,0.55,5.33,5220339.6,49600.0,97300.0,2661139.2,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12686981.14,,12.71,17.34,48.97,0.5002,51.03,0.0807,53.652
2020-08-17,99200.0,5326345.6,14.0,0.56,5.33,5224328.9,49600.0,97300.0,2663172.8,,,,,,,,,,,,,,,2.66,,,,17.34,4.04,236468.0,12696676.32,,12.69,17.34,49.04,0.5002,50.96,0.0807,53.693
2020-08-18,99200.0,5327833.6,14.0,0.55,5.33,5225788.4,49600.0,97300.0,2663916.8,,,,,,,,,,,,,,,2.66,,,,17.34,4.04,236468.0,12700223.34,,12.69,17.34,49.03,0.5002,50.97,0.0807,53.708
2020-08-19,99200.0,5334777.6,14.1,0.55,5.31,5232599.4,49600.0,97300.0,2667388.8,,,,,,,,,,,,,,,2.66,,,,17.34,4.04,236468.0,12716776.1,,12.66,17.34,49.02,0.5002,50.98,0.0807,53.778
2020-08-20,99200.0,5339936.0,14.19,0.55,5.34,5237659.0,49600.0,97300.0,2669968.0,,,,,,,,,,,,,,,2.67,,,,17.34,4.04,236468.0,12729072.44,,12.72,17.34,49.05,0.5002,50.95,0.0807,53.83
2020-08-21,99200.0,5348665.6,16.14,0.55,5.35,5246221.4,49600.0,97300.0,2674332.8,,,,,,,,,,,,,,,2.68,,,,17.34,4.04,236468.0,12749881.62,,12.75,17.34,49.02,0.5002,50.98,0.0807,53.918
2020-08-24,99200.0,5347376.0,15.96,0.55,5.34,2673688.0,49600.0,49600.0,2673688.0,,,,,,,,,,,,,,47700.0,2.67,2.57,,,17.34,4.04,236468.0,12746807.54,,12.74,17.34,49.02,0.5002,50.98,0.0807,53.905
2020-08-25,69200.0,3715071.2,11.43,0.39,3.74,2662825.6,19600.0,49600.0,1052245.6,,,,,,1.61,,30000.0,,,,,,,1.06,,,,7.65,1.63,236468.0,12695021.05,,12.77,7.65,26.3,0.6123,73.7,0.0577,53.686
2020-08-26,3800.0,203938.4,0.65,0.02,0.2,101969.2,1900.0,1900.0,101969.2,,,,,,0.95,,17700.0,,,,,,47700.0,0.1,2.57,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.668
2020-08-27,3800.0,204003.0,0.63,0.02,0.2,102001.5,1900.0,1900.0,102001.5,,,,,,,,,,,,,,,0.1,,,,100.0,0.15,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,53.685
