,ALCUR FP Equity_DX_SI_QTY,ALCUR FP Equity_DX_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCUR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCUR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCUR FP Equity_DX_SI_MV,ALCUR FP Equity_DX_DSS,ALCUR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCUR FP Equity_DX_SUPPLY_SI_QTY,ALCUR FP Equity_DX_BROKER_SI_QTY,ALCUR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCUR FP Equity_DX_BROKER_SI_MV_INC_x,ALCUR FP Equity_DX_BROKER_SI_QTY_ADD,ALCUR FP Equity_DX_SUPPLY_SI_MV_DEC,ALCUR FP Equity_DX_BROKER_SI_QTY_INC,ALCUR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCUR FP Equity_DX_BROKER_SI_MV_INC_y,ALCUR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCUR FP Equity_DX_BROKER_SI_MV_ADD,ALCUR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCUR FP Equity_DX_BROKER_SI_QTY_DEC,ALCUR FP Equity_DX_SUPPLY_SI_MV,ALCUR FP Equity_DX_BROKER_SI_MV_DEC,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_UTILIZATION_QUANTITY,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCUR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCUR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCUR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCUR FP Equity_DX_BROKER_SI_CON_RATIO,ALCUR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCUR FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-20,28670.0,126434.7,0.71,0.37,0.5,0.13,0.0,63437.85,17385.0,14385.0,76667.85,,,,,,,,,,,,0.08,,100.0,88.77,0.0,0.0,0.0,100.0,10.95,0.6079,76.44,1.4639
2024-02-21,28100.0,125326.0,0.69,0.35,0.49,0.12,0.0,62886.0,17100.0,14100.0,76266.0,,,,0.0,,285.0,,,,,285.0,0.08,0.0,100.0,88.6,0.0,0.0,0.0,100.0,10.98,0.6378,78.39,1.456
2024-02-22,25100.0,113201.0,0.62,0.32,0.44,0.11,0.0,63591.0,14100.0,14100.0,63591.0,,,,0.01,,3000.0,,,,,,0.06,,100.0,86.5,0.0,0.0,0.0,100.0,12.41,0.7826,87.59,1.5399
2024-02-23,25100.0,111946.0,0.62,0.32,0.44,0.11,0.0,62886.0,14100.0,14100.0,62886.0,,,,,,,,,,,,0.06,,100.0,84.43,0.0,0.0,0.0,100.0,12.41,0.7826,87.59,1.503
2024-02-26,25100.0,102910.0,0.62,0.32,0.44,0.11,0.0,57810.0,14100.0,14100.0,57810.0,,,,,,,,,,,,0.06,,100.0,84.43,0.0,0.0,0.0,100.0,12.8,0.7767,87.2,1.503
2024-02-27,25100.0,107428.0,0.62,0.34,0.44,0.1,0.0,60348.0,14100.0,14100.0,60348.0,,,,,,,,,,,,0.06,,100.0,84.43,0.0,0.0,0.0,100.0,12.12,0.787,87.88,1.503
2024-02-28,25100.0,104918.0,0.62,0.38,0.44,0.11,0.0,58938.0,14100.0,14100.0,58938.0,,,,,,,,,,,,0.06,,100.0,84.43,0.0,0.0,0.0,100.0,12.48,0.7816,87.52,1.503
2024-02-29,25100.0,98392.0,0.62,0.39,0.44,0.1,0.0,55272.0,14100.0,14100.0,55272.0,,,,,,,,,,,,0.06,,100.0,84.43,0.0,0.0,0.0,100.0,12.7,0.7783,87.3,1.503
2024-03-01,22000.0,89760.0,0.54,0.35,0.38,0.09,0.0,44880.0,11000.0,11000.0,44880.0,,,,0.02,,3100.0,,,,,3100.0,0.04,0.01,100.0,65.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.3174
2024-03-04,22000.0,86680.0,0.54,0.36,0.38,0.09,0.0,43340.0,11000.0,11000.0,43340.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-05,22000.0,83600.0,0.54,0.37,0.38,0.09,0.0,41800.0,11000.0,11000.0,41800.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-06,22000.0,85140.0,0.54,0.41,0.38,0.08,0.0,42570.0,11000.0,11000.0,42570.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-07,22000.0,87120.0,0.54,0.42,0.38,0.09,0.0,43560.0,11000.0,11000.0,43560.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-08,22000.0,85800.0,0.54,0.44,0.38,0.09,0.0,42900.0,11000.0,11000.0,42900.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-11,22000.0,85580.0,0.54,0.46,0.38,0.09,0.0,42790.0,11000.0,11000.0,42790.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-12,22000.0,85800.0,0.54,0.48,0.38,0.09,0.0,42900.0,11000.0,11000.0,42900.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-13,22000.0,82500.0,0.54,0.51,0.38,0.08,0.0,41250.0,11000.0,11000.0,41250.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-14,22000.0,81620.0,0.54,0.52,0.38,0.08,0.0,40810.0,11000.0,11000.0,40810.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-15,22000.0,79640.0,0.54,0.58,0.38,0.08,0.0,39820.0,11000.0,11000.0,39820.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-18,22000.0,78540.0,0.54,0.63,0.38,0.08,0.0,39270.0,11000.0,11000.0,39270.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-19,22000.0,83380.0,0.54,0.67,0.38,0.08,0.0,41690.0,11000.0,11000.0,41690.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-20,22000.0,83380.0,0.54,0.66,0.38,0.08,0.0,41690.0,11000.0,11000.0,41690.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-21,22000.0,84040.0,0.54,0.7,0.38,0.08,0.0,42020.0,11000.0,11000.0,42020.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-22,22000.0,82720.0,0.54,0.7,0.38,0.08,0.0,41360.0,11000.0,11000.0,41360.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-25,22000.0,86240.0,0.54,0.68,0.38,0.08,0.0,43120.0,11000.0,11000.0,43120.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-26,22000.0,92180.0,0.54,0.69,0.38,0.09,0.0,46090.0,11000.0,11000.0,46090.0,,,,,,,,,,,,0.04,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-27,22000.0,103180.0,0.54,0.68,0.38,0.1,0.0,51590.0,11000.0,11000.0,51590.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-28,22000.0,109780.0,0.54,0.62,0.38,0.11,0.0,54890.0,11000.0,11000.0,54890.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-03-29,22000.0,109780.0,0.54,0.59,0.38,0.11,0.0,54890.0,11000.0,11000.0,54890.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-01,22000.0,109780.0,0.54,0.59,0.38,0.11,0.0,54890.0,11000.0,11000.0,54890.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-02,22000.0,102520.0,0.54,0.59,0.38,0.11,0.0,51260.0,11000.0,11000.0,51260.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-03,22000.0,99880.0,0.54,0.6,0.38,0.1,0.0,49940.0,11000.0,11000.0,49940.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-04,22000.0,100540.0,0.54,0.57,0.38,0.1,0.0,50270.0,11000.0,11000.0,50270.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-05,22000.0,99880.0,0.54,0.57,0.38,0.1,0.0,49940.0,11000.0,11000.0,49940.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-08,22000.0,106700.0,0.54,0.56,0.38,0.1,0.0,53350.0,11000.0,11000.0,53350.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-09,22000.0,114400.0,0.54,0.51,0.38,0.11,0.0,57200.0,11000.0,11000.0,57200.0,,,,,,,,,,,,0.05,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-10,22000.0,124520.0,0.54,0.46,0.38,0.12,0.0,62260.0,11000.0,11000.0,62260.0,,,,,,,,,,,,0.06,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-11,22000.0,123640.0,0.54,0.45,0.38,0.12,0.0,61820.0,11000.0,11000.0,61820.0,,,,,,,,,,,,0.06,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-12,22000.0,125400.0,0.54,0.43,0.38,0.12,0.0,62700.0,11000.0,11000.0,62700.0,,,,,,,,,,,,0.06,,100.0,87.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.746
2024-04-15,22000.0,123640.0,0.54,0.41,0.38,0.12,0.0,61820.0,11000.0,11000.0,61820.0,,,,,,,,,,,,0.06,,100.0,86.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.7334
2024-04-16,22000.0,123640.0,0.54,0.4,0.38,0.12,0.0,61820.0,11000.0,11000.0,61820.0,,,,,,,,,,,,0.06,,100.0,86.67,0.0,0.0,0.0,100.0,,1.0,100.0,1.7334
2024-04-17,21000.0,128100.0,0.52,0.38,0.37,0.12,0.0,64050.0,10500.0,10500.0,64050.0,,,,0.0,,500.0,,,,,500.0,0.06,0.0,100.0,84.39,0.0,0.0,0.0,100.0,,1.0,100.0,1.6878
2024-04-18,21000.0,124740.0,0.52,0.37,0.37,0.13,0.0,62370.0,10500.0,10500.0,62370.0,,,,,,,,,,,,0.06,,100.0,85.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.7004
2024-04-19,21000.0,122640.0,0.52,0.37,0.37,0.12,0.0,61320.0,10500.0,10500.0,61320.0,,,,,,,,,,,,0.06,,100.0,85.02,0.0,0.0,0.0,100.0,,1.0,100.0,1.7004
2024-04-22,21000.0,125580.0,0.52,0.38,0.37,0.12,0.0,62790.0,10500.0,10500.0,62790.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-23,21000.0,123060.0,0.52,0.38,0.37,0.12,0.0,61530.0,10500.0,10500.0,61530.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-24,21000.0,123060.0,0.52,0.38,0.37,0.12,0.0,61530.0,10500.0,10500.0,61530.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-25,21000.0,123900.0,0.52,0.38,0.37,0.12,0.0,61950.0,10500.0,10500.0,61950.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-26,21000.0,123480.0,0.52,0.38,0.37,0.12,0.0,61740.0,10500.0,10500.0,61740.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-29,21000.0,123060.0,0.52,0.37,0.37,0.12,0.0,61530.0,10500.0,10500.0,61530.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-04-30,21000.0,122640.0,0.52,0.38,0.37,0.12,0.0,61320.0,10500.0,10500.0,61320.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-05-01,21000.0,122640.0,0.52,0.38,0.37,0.12,0.0,61320.0,10500.0,10500.0,61320.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-05-02,21000.0,126000.0,0.52,0.38,0.37,0.12,0.0,63000.0,10500.0,10500.0,63000.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-05-03,21000.0,128940.0,0.52,0.38,0.37,0.13,0.0,64470.0,10500.0,10500.0,64470.0,,,,,,,,,,,,0.06,,100.0,83.33,0.0,0.0,0.0,100.0,,1.0,100.0,1.6667
2024-05-06,20600.0,140904.0,0.51,0.37,0.36,0.13,0.0,70452.0,10300.0,10300.0,70452.0,,,,0.0,,200.0,,,,,200.0,0.06,0.0,100.0,83.06,0.0,0.0,0.0,100.0,,1.0,100.0,1.6613
2024-05-07,20600.0,138844.0,0.51,0.36,0.36,0.14,0.0,69422.0,10300.0,10300.0,69422.0,,,,,,,,,,,,0.07,,100.0,79.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.586
2024-05-08,20600.0,133488.0,0.51,0.35,0.36,0.14,0.0,66744.0,10300.0,10300.0,66744.0,,,,,,,,,,,,0.07,,100.0,79.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.586
2024-05-09,19100.0,129116.0,0.47,0.33,0.33,0.13,0.0,59488.0,10300.0,8800.0,69628.0,,,,,,,,,,,1500.0,0.07,0.01,100.0,77.8,0.0,0.0,0.0,100.0,,1.0,100.0,1.4427
2024-05-10,17600.0,118272.0,0.43,0.3,0.3,0.12,0.0,59136.0,8800.0,8800.0,59136.0,,,,0.01,,1500.0,,,,,,0.06,,100.0,66.47,0.0,0.0,0.0,100.0,,1.0,100.0,1.3294
2024-05-13,17600.0,115808.0,0.43,0.31,0.3,0.12,0.0,57904.0,8800.0,8800.0,57904.0,,,,,,,,,,,,0.06,,100.0,74.96,0.0,0.0,0.0,100.0,,1.0,100.0,1.4993
2024-05-14,15000.0,99600.0,0.37,0.29,0.26,0.1,0.0,49800.0,7500.0,7500.0,49800.0,,,,0.01,,1300.0,,,,,1300.0,0.05,0.01,100.0,63.89,0.0,0.0,0.0,100.0,,1.0,100.0,1.2778
2024-05-15,15000.0,98400.0,0.37,0.3,0.26,0.1,0.0,49200.0,7500.0,7500.0,49200.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-16,15000.0,98400.0,0.37,0.31,0.26,0.1,0.0,49200.0,7500.0,7500.0,49200.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-17,15000.0,98700.0,0.37,0.33,0.26,0.1,0.0,49350.0,7500.0,7500.0,49350.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-20,15000.0,98100.0,0.37,0.34,0.26,0.1,0.0,49050.0,7500.0,7500.0,49050.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-21,15000.0,98100.0,0.37,0.35,0.26,0.1,0.0,49050.0,7500.0,7500.0,49050.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-22,15000.0,96300.0,0.37,0.38,0.26,0.1,0.0,48150.0,7500.0,7500.0,48150.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-23,15000.0,97500.0,0.37,0.43,0.26,0.1,0.0,48750.0,7500.0,7500.0,48750.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-24,15000.0,97500.0,0.37,0.47,0.26,0.1,0.0,48750.0,7500.0,7500.0,48750.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-27,15000.0,94800.0,0.37,0.51,0.26,0.1,0.0,47400.0,7500.0,7500.0,47400.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-28,15000.0,97200.0,0.37,0.57,0.26,0.1,0.0,48600.0,7500.0,7500.0,48600.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-29,15000.0,94500.0,0.37,0.65,0.26,0.1,0.0,47250.0,7500.0,7500.0,47250.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-30,15000.0,93900.0,0.37,0.65,0.26,0.09,0.0,46950.0,7500.0,7500.0,46950.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-05-31,15000.0,91500.0,0.37,0.7,0.26,0.09,0.0,45750.0,7500.0,7500.0,45750.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-03,15000.0,90600.0,0.37,0.69,0.26,0.09,0.0,45300.0,7500.0,7500.0,45300.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-04,15000.0,88800.0,0.37,0.68,0.26,0.09,0.0,44400.0,7500.0,7500.0,44400.0,,,,,,,,,,,,0.05,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-05,15000.0,85200.0,0.37,0.69,0.26,0.09,0.0,42600.0,7500.0,7500.0,42600.0,,,,,,,,,,,,0.04,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-06,15000.0,84000.0,0.37,0.68,0.26,0.09,0.0,42000.0,7500.0,7500.0,42000.0,,,,,,,,,,,,0.04,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-07,15000.0,90900.0,0.37,0.6,0.26,0.09,0.0,45450.0,7500.0,7500.0,45450.0,,,,,,,,,,,,0.04,,100.0,71.85,0.0,0.0,0.0,100.0,,1.0,100.0,1.4369
2024-06-10,15000.0,91200.0,0.37,0.57,0.26,0.09,0.0,45600.0,7500.0,7500.0,45600.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-11,15000.0,94500.0,0.37,0.58,0.26,0.09,0.0,47250.0,7500.0,7500.0,47250.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-12,15000.0,95700.0,0.37,0.57,0.26,0.1,0.0,47850.0,7500.0,7500.0,47850.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-13,15000.0,99900.0,0.37,0.57,0.26,0.1,0.0,49950.0,7500.0,7500.0,49950.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-14,15000.0,89700.0,0.37,0.58,0.26,0.09,0.0,44850.0,7500.0,7500.0,44850.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-17,15000.0,87000.0,0.37,0.53,0.26,0.09,0.0,43500.0,7500.0,7500.0,43500.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-18,15000.0,90900.0,0.37,0.54,0.26,0.09,0.0,45450.0,7500.0,7500.0,45450.0,,,,,,,,,,,,0.04,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-19,15000.0,89400.0,0.37,0.56,0.26,0.09,0.0,44700.0,7500.0,7500.0,44700.0,,,,,,,,,,,,0.05,,100.0,84.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.6949
2024-06-20,15000.0,84000.0,0.37,0.59,0.26,0.09,0.0,42000.0,7500.0,7500.0,42000.0,,,,,,,,,,,,0.04,,100.0,88.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.7647
2024-06-21,15000.0,81900.0,0.37,0.58,0.26,0.08,0.0,40950.0,7500.0,7500.0,40950.0,,,,,,,,,,,,0.04,,100.0,88.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.7647
2024-06-24,15000.0,79200.0,0.37,0.57,0.26,0.08,0.0,39600.0,7500.0,7500.0,39600.0,,,,,,,,,,,,0.04,,100.0,88.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.7647
2024-06-25,15000.0,78900.0,0.37,0.56,0.26,0.08,0.0,39450.0,7500.0,7500.0,39450.0,,,,,,,,,,,,0.04,,100.0,88.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.7647
2024-06-26,15000.0,77100.0,0.37,0.58,0.26,0.08,0.0,38550.0,7500.0,7500.0,38550.0,,,,,,,,,,,,0.04,,100.0,88.24,0.0,0.0,0.0,100.0,,1.0,100.0,1.7647
2024-06-27,15000.0,76500.0,0.37,0.58,0.26,0.08,0.0,38250.0,7500.0,7500.0,38250.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-06-28,15000.0,72750.0,0.37,0.58,0.26,0.07,0.0,36375.0,7500.0,7500.0,36375.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-01,15000.0,83700.0,0.37,0.56,0.26,0.08,0.0,41850.0,7500.0,7500.0,41850.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-02,15000.0,82800.0,0.37,0.54,0.26,0.08,0.0,41400.0,7500.0,7500.0,41400.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-03,15000.0,90900.0,0.37,0.54,0.26,0.09,0.0,45450.0,7500.0,7500.0,45450.0,,,,,,,,,,,,0.04,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-04,15000.0,90600.0,0.37,0.54,0.26,0.09,0.0,45300.0,7500.0,7500.0,45300.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-05,15000.0,91500.0,0.37,0.52,0.26,0.09,0.0,45750.0,7500.0,7500.0,45750.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-08,15000.0,91500.0,0.37,0.52,0.26,0.09,0.0,45750.0,7500.0,7500.0,45750.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-09,15000.0,91500.0,0.37,0.52,0.26,0.09,0.0,45750.0,7500.0,7500.0,45750.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-10,15000.0,90000.0,0.37,0.53,0.26,0.09,0.0,45000.0,7500.0,7500.0,45000.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-11,15000.0,96300.0,0.37,0.53,0.26,0.09,0.0,48150.0,7500.0,7500.0,48150.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-12,15000.0,96600.0,0.37,0.51,0.26,0.1,0.0,48300.0,7500.0,7500.0,48300.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-15,15000.0,102300.0,0.37,0.52,0.26,0.1,0.0,51150.0,7500.0,7500.0,51150.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-16,15000.0,100200.0,0.37,0.49,0.26,0.1,0.0,50100.0,7500.0,7500.0,50100.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-17,15000.0,102900.0,0.37,0.49,0.26,0.1,0.0,51450.0,7500.0,7500.0,51450.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-18,15000.0,100800.0,0.37,0.5,0.26,0.1,0.0,50400.0,7500.0,7500.0,50400.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-19,15000.0,101700.0,0.37,0.52,0.26,0.1,0.0,50850.0,7500.0,7500.0,50850.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-22,15000.0,101700.0,0.37,0.55,0.26,0.1,0.0,50850.0,7500.0,7500.0,50850.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-23,15000.0,98700.0,0.37,0.55,0.26,0.1,0.0,49350.0,7500.0,7500.0,49350.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-24,15000.0,98700.0,0.37,0.56,0.26,0.1,0.0,49350.0,7500.0,7500.0,49350.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-25,15000.0,94200.0,0.37,0.56,0.26,0.1,0.0,47100.0,7500.0,7500.0,47100.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-26,15000.0,94200.0,0.37,0.56,0.26,0.09,0.0,47100.0,7500.0,7500.0,47100.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
2024-07-29,15000.0,96000.0,0.37,0.64,0.26,0.1,0.0,48000.0,7500.0,7500.0,48000.0,,,,,,,,,,,,0.05,,100.0,92.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.8519
