,EBBB FP Equity_DX_SI_QTY,EBBB FP Equity_DX_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EBBB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EBBB FP Equity_DX_SI_MV,EBBB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EBBB FP Equity_DX_SUPPLY_SI_QTY,EBBB FP Equity_DX_BROKER_SI_QTY,EBBB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EBBB FP Equity_DX_BROKER_SI_MV_NEW_x,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EBBB FP Equity_DX_BROKER_SI_MV_INC_x,EBBB FP Equity_DX_BROKER_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_NEW,EBBB FP Equity_DX_SUPPLY_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_QTY_INC,EBBB FP Equity_DX_SUPPLY_SI_QTY_DEC,EBBB FP Equity_DX_BROKER_SI_MV_NEW_y,EBBB FP Equity_DX_BROKER_SI_MV_INC_y,EBBB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EBBB FP Equity_DX_BROKER_SI_MV_ADD,EBBB FP Equity_DX_SUPPLY_SI_QTY_ADD,EBBB FP Equity_DX_BROKER_SI_QTY_DEC,EBBB FP Equity_DX_SUPPLY_SI_MV,EBBB FP Equity_DX_BROKER_SI_MV_DEC,EBBB FP Equity_DX_BROKER_SI_MV_RMV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EBBB FP Equity_DX_UTILIZATION_QUANTITY,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EBBB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EBBB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EBBB FP Equity_DX_ACTIVE_UTILIZATION_MV,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EBBB FP Equity_DX_BROKER_SI_CON_RATIO,EBBB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EBBB FP Equity_DX_DEMAND_SUPPLY_RATIO,EBBB FP Equity_PX_LAST
2020-06-23,584128.0,29808051.84,32.74,16.68,29.81,29808051.84,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1786.05,0.0,0.0,,1.0,100.0,16689.3714,51.03
2020-06-24,584128.0,29818566.14,33.02,16.68,29.75,29818566.14,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1786.68,0.0,0.0,,1.0,100.0,16689.3714,51.048
2020-06-25,584128.0,29767162.88,33.02,16.68,29.74,29767162.88,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1783.6,0.0,0.0,,1.0,100.0,16689.3714,50.96
2020-06-26,584128.0,29788191.49,32.6,16.68,29.76,29788191.49,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1784.86,0.0,0.0,,1.0,100.0,16689.3714,50.996
2020-06-29,584128.0,29799874.05,33.09,17.18,29.84,29799874.05,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1785.56,0.0,0.0,,1.0,100.0,16689.3714,51.016
2020-06-30,584128.0,29834337.6,31.89,17.59,29.81,29834337.6,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1787.63,0.0,0.0,,1.0,100.0,16689.3714,51.075
2020-07-01,584128.0,29877563.07,30.25,17.07,29.84,29877563.07,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1790.22,0.0,0.0,,1.0,100.0,16689.3714,51.149
2020-07-02,584128.0,29909690.11,26.58,16.45,29.95,29909690.11,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1792.14,0.0,0.0,,1.0,100.0,16689.3714,51.204
2020-07-03,584128.0,29924877.44,26.74,16.45,29.95,29924877.44,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1793.05,0.0,0.0,,1.0,100.0,16689.3714,51.23
2020-07-06,584128.0,29946490.18,30.09,16.45,29.95,29946490.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1794.35,0.0,0.0,,1.0,100.0,16689.3714,51.267
2020-07-07,584128.0,29957004.48,30.09,16.45,29.91,29957004.48,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1794.98,0.0,0.0,,1.0,100.0,16689.3714,51.285
2020-07-08,584128.0,29948242.56,29.89,17.43,29.93,29948242.56,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1794.45,0.0,0.0,,1.0,100.0,16689.3714,51.27
2020-07-09,584128.0,29913194.88,31.05,16.73,29.9,29913194.88,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1792.35,0.0,0.0,,1.0,100.0,16689.3714,51.21
2020-07-10,584128.0,29933055.23,26.22,16.73,29.95,29933055.23,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1793.54,0.0,0.0,,1.0,100.0,16689.3714,51.244
2020-07-13,584128.0,29990883.9,26.5,16.04,29.92,29990883.9,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1797.01,0.0,0.0,,1.0,100.0,16689.3714,51.343
2020-07-14,584128.0,29955252.1,25.72,16.04,29.93,29955252.1,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1794.87,0.0,0.0,,1.0,100.0,16689.3714,51.282
2020-07-15,584128.0,30018337.92,27.73,16.04,30.03,30018337.92,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1798.65,0.0,0.0,,1.0,100.0,16689.3714,51.39
2020-07-16,584128.0,30052801.47,29.35,16.04,29.95,30052801.47,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1800.72,0.0,0.0,,1.0,100.0,16689.3714,51.449
2020-07-17,584128.0,30039950.66,28.4,15.61,30.02,30039950.66,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1799.95,0.0,0.0,,1.0,100.0,16689.3714,51.427
2020-07-20,584128.0,30073830.08,34.15,15.21,30.1,30073830.08,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1801.98,0.0,0.0,,1.0,100.0,16689.3714,51.485
2020-07-21,584128.0,30163201.66,43.7,15.21,30.19,30163201.66,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1807.33,0.0,0.0,,1.0,100.0,16689.3714,51.638
2020-07-22,584128.0,30150350.85,43.74,15.21,30.13,30150350.85,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1806.56,0.0,0.0,,1.0,100.0,16689.3714,51.616
2020-07-23,584128.0,30168458.82,43.38,15.21,30.11,30168458.82,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1807.65,0.0,0.0,,1.0,100.0,16689.3714,51.647
2020-07-24,584128.0,30132827.01,46.12,15.21,30.2,30132827.01,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1805.51,0.0,0.0,,1.0,100.0,16689.3714,51.586
2020-07-27,584128.0,30190655.68,46.12,14.82,30.21,30190655.68,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1808.98,0.0,0.0,,1.0,100.0,16689.3714,51.685
2020-07-28,584128.0,30164954.05,48.69,14.82,30.12,30164954.05,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1807.44,0.0,0.0,,1.0,100.0,16689.3714,51.641
2020-07-29,584128.0,30155608.0,48.69,14.82,30.2,30155608.0,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1806.88,0.0,0.0,,1.0,100.0,16689.3714,51.625
2020-07-30,584128.0,30150934.98,49.24,14.82,30.26,30150934.98,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1806.6,0.0,0.0,,1.0,100.0,16689.3714,51.617
2020-07-31,584128.0,30144509.57,49.81,14.82,30.11,30144509.57,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1806.21,0.0,0.0,,1.0,100.0,16689.3714,51.606
2020-08-03,584128.0,30178973.12,49.81,14.82,30.21,30178973.12,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1808.28,0.0,0.0,,1.0,100.0,16689.3714,51.665
2020-08-04,584128.0,30170795.33,49.73,14.82,30.24,30170795.33,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1807.79,0.0,0.0,,1.0,100.0,16689.3714,51.651
2020-08-05,584128.0,30165538.18,49.73,14.82,30.14,30165538.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1807.47,0.0,0.0,,1.0,100.0,16689.3714,51.642
2020-08-06,584128.0,30198249.34,49.73,14.82,31.68,30198249.34,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1809.43,0.0,0.0,,1.0,100.0,16689.3714,51.698
2020-08-07,584128.0,30216941.44,53.37,14.82,30.27,30216941.44,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1810.55,0.0,0.0,,1.0,100.0,16689.3714,51.73
2020-08-10,584128.0,30243811.33,53.37,14.82,30.2,30243811.33,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.16,0.0,0.0,,1.0,100.0,16689.3714,51.776
2020-08-11,584128.0,30251989.12,57.57,14.82,30.18,30251989.12,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.65,0.0,0.0,,1.0,100.0,16689.3714,51.79
2020-08-12,584128.0,30259582.78,66.04,14.82,30.24,30259582.78,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.11,0.0,0.0,,1.0,100.0,16689.3714,51.803
2020-08-13,584128.0,30255493.89,96.63,14.82,30.24,30255493.89,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.86,0.0,0.0,,1.0,100.0,16689.3714,51.796
2020-08-14,584128.0,30206427.14,96.59,14.82,30.2,30206427.14,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1809.92,0.0,0.0,,1.0,100.0,16689.3714,51.712
2020-08-17,584128.0,30204090.62,85.08,14.82,30.21,30204090.62,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1809.78,0.0,0.0,,1.0,100.0,16689.3714,51.708
2020-08-18,584128.0,30224535.1,83.46,14.82,30.22,30224535.1,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1811.01,0.0,0.0,,1.0,100.0,16689.3714,51.743
2020-08-19,584128.0,30243227.2,85.08,14.82,30.15,30243227.2,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.13,0.0,0.0,,1.0,100.0,16689.3714,51.775
2020-08-20,584128.0,30251404.99,85.08,14.82,30.27,30251404.99,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.62,0.0,0.0,,1.0,100.0,16689.3714,51.789
2020-08-21,584128.0,30288205.06,171.93,14.82,30.35,30288205.06,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.82,0.0,0.0,,1.0,100.0,16689.3714,51.852
2020-08-24,584128.0,30288789.18,178.96,14.82,30.26,30288789.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.86,0.0,0.0,,1.0,100.0,16689.3714,51.853
2020-08-25,584128.0,30271849.47,224.65,14.82,30.33,30271849.47,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.84,0.0,0.0,,1.0,100.0,16689.3714,51.824
2020-08-26,584128.0,30270681.22,252.19,14.82,30.27,30270681.22,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.77,0.0,0.0,,1.0,100.0,16689.3714,51.822
2020-08-27,584128.0,30268928.83,248.96,14.82,30.34,30268928.83,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.67,0.0,0.0,,1.0,100.0,16689.3714,51.819
2020-08-28,584128.0,30277106.62,347.78,15.21,30.31,30277106.62,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.16,0.0,0.0,,1.0,100.0,16689.3714,51.833
2020-08-31,584128.0,30238554.18,347.78,15.21,30.23,30238554.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1811.85,0.0,0.0,,1.0,100.0,16689.3714,51.767
2020-09-01,584128.0,30253157.38,327.35,15.21,30.2,30253157.38,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.72,0.0,0.0,,1.0,100.0,16689.3714,51.792
2020-09-02,584128.0,30311570.18,326.25,14.82,30.34,30311570.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.22,0.0,0.0,,1.0,100.0,16689.3714,51.892
2020-09-03,584128.0,30308065.41,325.96,14.82,30.36,30308065.41,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.01,0.0,0.0,,1.0,100.0,16689.3714,51.886
2020-09-04,584128.0,30274185.98,321.8,15.61,30.29,30274185.98,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.98,0.0,0.0,,1.0,100.0,16689.3714,51.828
2020-09-07,584128.0,30316827.33,377.33,16.5,30.33,30316827.33,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.54,0.0,0.0,,1.0,100.0,16689.3714,51.901
2020-09-08,584128.0,30280611.39,362.65,16.5,30.24,30280611.39,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.37,0.0,0.0,,1.0,100.0,16689.3714,51.839
2020-09-09,584128.0,30256078.02,352.83,17.64,30.26,30256078.02,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.9,0.0,0.0,,1.0,100.0,16689.3714,51.797
2020-09-10,584128.0,30240890.69,326.35,17.64,30.13,30240890.69,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1811.99,0.0,0.0,,1.0,100.0,16689.3714,51.771
2020-09-11,584128.0,30280027.26,225.72,17.12,30.31,30280027.26,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.33,0.0,0.0,,1.0,100.0,16689.3714,51.838
2020-09-14,584128.0,30283532.03,172.42,18.13,30.28,30283532.03,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.54,0.0,0.0,,1.0,100.0,16689.3714,51.844
2020-09-15,584128.0,30284116.16,180.56,18.13,30.28,30284116.16,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.58,0.0,0.0,,1.0,100.0,16689.3714,51.845
2020-09-16,584128.0,30265424.06,180.56,18.13,30.22,30265424.06,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.46,0.0,0.0,,1.0,100.0,16689.3714,51.813
2020-09-17,584128.0,30305728.9,180.1,18.13,30.38,30305728.9,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1815.87,0.0,0.0,,1.0,100.0,16689.3714,51.882
2020-09-18,584128.0,30287620.93,180.1,18.13,30.21,30287620.93,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.79,0.0,0.0,,1.0,100.0,16689.3714,51.851
2020-09-21,584128.0,30253157.38,175.85,18.13,30.33,30253157.38,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.72,0.0,0.0,,1.0,100.0,16689.3714,51.792
2020-09-22,584128.0,30238554.18,162.76,18.13,30.25,30238554.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1811.85,0.0,0.0,,1.0,100.0,16689.3714,51.767
2020-09-23,584128.0,30258998.66,115.46,17.59,30.21,30258998.66,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1813.07,0.0,0.0,,1.0,100.0,16689.3714,51.802
2020-09-24,584128.0,30213436.67,99.69,17.59,30.23,30213436.67,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1810.34,0.0,0.0,,1.0,100.0,16689.3714,51.724
2020-09-25,584128.0,30192408.06,95.31,17.59,30.23,30192408.06,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1809.08,0.0,0.0,,1.0,100.0,16689.3714,51.688
2020-09-28,584128.0,30251989.12,110.0,17.59,30.26,30251989.12,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.65,0.0,0.0,,1.0,100.0,16689.3714,51.79
2020-09-29,584128.0,30243227.2,97.73,17.59,30.26,30243227.2,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1812.13,0.0,0.0,,1.0,100.0,16689.3714,51.775
2020-09-30,584128.0,30275354.24,97.73,18.66,30.27,30275354.24,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1814.05,0.0,0.0,,1.0,100.0,16689.3714,51.83
2020-10-01,584128.0,30313322.56,94.61,18.66,30.32,30313322.56,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.33,0.0,0.0,,1.0,100.0,16689.3714,51.895
2020-10-02,584128.0,30295798.72,94.61,18.66,30.29,30295798.72,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1815.28,0.0,0.0,,1.0,100.0,16689.3714,51.865
2020-10-05,584128.0,30310986.05,93.91,18.66,30.3,30310986.05,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.19,0.0,0.0,,1.0,100.0,16689.3714,51.891
2020-10-06,584128.0,30357716.29,93.95,18.66,30.23,30357716.29,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1818.99,0.0,0.0,,1.0,100.0,16689.3714,51.971
2020-10-07,584128.0,30317995.58,93.81,18.66,30.29,30317995.58,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1816.61,0.0,0.0,,1.0,100.0,16689.3714,51.903
2020-10-08,584128.0,30343697.22,94.26,16.64,30.36,30343697.22,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1818.15,0.0,0.0,,1.0,100.0,16689.3714,51.947
2020-10-09,584128.0,30360636.93,94.26,16.64,30.4,30360636.93,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1819.16,0.0,0.0,,1.0,100.0,16689.3714,51.976
2020-10-12,584128.0,30403862.4,94.26,16.64,30.42,30403862.4,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1821.75,0.0,0.0,,1.0,100.0,16689.3714,52.05
2020-10-13,584128.0,30418465.6,95.88,16.64,30.45,30418465.6,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1822.63,0.0,0.0,,1.0,100.0,16689.3714,52.075
2020-10-14,584128.0,30405030.66,95.62,16.18,30.39,30405030.66,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1821.82,0.0,0.0,,1.0,100.0,16689.3714,52.052
2020-10-15,584128.0,30385170.3,97.3,16.18,30.44,30385170.3,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1820.63,0.0,0.0,,1.0,100.0,16689.3714,52.018
2020-10-16,584128.0,30433652.93,95.37,16.18,30.43,30433652.93,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1823.54,0.0,0.0,,1.0,100.0,16689.3714,52.101
2020-10-19,584128.0,30417297.34,93.19,16.18,30.35,30417297.34,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1822.56,0.0,0.0,,1.0,100.0,16689.3714,52.073
2020-10-20,584128.0,30425475.14,96.2,16.18,30.41,30425475.14,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1823.05,0.0,0.0,,1.0,100.0,16689.3714,52.087
2020-10-21,584128.0,30429564.03,96.92,16.18,30.39,30429564.03,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1823.29,0.0,0.0,,1.0,100.0,16689.3714,52.094
2020-10-22,584128.0,30443583.1,99.0,16.18,30.44,30443583.1,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1824.13,0.0,0.0,,1.0,100.0,16689.3714,52.118
2020-10-23,584128.0,30419049.73,109.52,15.74,30.48,30419049.73,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1822.66,0.0,0.0,,1.0,100.0,16689.3714,52.076
2020-10-26,584128.0,30406783.04,124.72,15.74,30.4,30406783.04,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1821.93,0.0,0.0,,1.0,100.0,16689.3714,52.055
2020-10-27,584128.0,30442998.98,121.26,15.74,30.37,30442998.98,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1824.1,0.0,0.0,,1.0,100.0,16689.3714,52.117
2020-10-28,584128.0,30382249.66,103.98,15.74,30.36,30382249.66,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1820.46,0.0,0.0,,1.0,100.0,16689.3714,52.013
2020-10-29,584128.0,30377576.64,101.68,15.74,30.43,30377576.64,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1820.18,0.0,0.0,,1.0,100.0,16689.3714,52.005
2020-10-30,584128.0,30369982.98,101.68,15.74,30.38,30369982.98,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1819.72,0.0,0.0,,1.0,100.0,16689.3714,51.992
2020-11-02,584128.0,30414960.83,102.97,15.74,30.45,30414960.83,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1822.42,0.0,0.0,,1.0,100.0,16689.3714,52.069
2020-11-03,584128.0,30439494.21,108.06,15.74,30.46,30439494.21,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1823.89,0.0,0.0,,1.0,100.0,16689.3714,52.111
2020-11-04,584128.0,30504332.42,128.79,15.74,30.53,30504332.42,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1827.77,0.0,0.0,,1.0,100.0,16689.3714,52.222
2020-11-05,584128.0,30560408.7,150.98,15.74,30.61,30560408.7,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1831.13,0.0,0.0,,1.0,100.0,16689.3714,52.318
2020-11-06,584128.0,30538211.84,146.11,15.74,30.52,30538211.84,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1829.8,0.0,0.0,,1.0,100.0,16689.3714,52.28
2020-11-09,584128.0,30631672.32,141.36,15.74,30.62,30631672.32,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1835.4,0.0,0.0,,1.0,100.0,16689.3714,52.44
2020-11-10,584128.0,30525361.02,124.39,15.74,30.51,30525361.02,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1829.03,0.0,0.0,,1.0,100.0,16689.3714,52.258
2020-11-11,584128.0,30555151.55,121.35,14.94,30.57,30555151.55,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1830.82,0.0,0.0,,1.0,100.0,16689.3714,52.309
2020-11-12,584128.0,30532954.69,126.53,14.94,30.55,30532954.69,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1829.49,0.0,0.0,,1.0,100.0,16689.3714,52.271
2020-11-13,584128.0,30538211.84,126.53,14.94,30.56,30538211.84,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1829.8,0.0,0.0,,1.0,100.0,16689.3714,52.28
2020-11-16,584128.0,30585526.21,127.82,14.94,30.6,30585526.21,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1832.64,0.0,0.0,,1.0,100.0,16689.3714,52.361
2020-11-17,584128.0,30603634.18,125.54,14.94,30.6,30603634.18,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1833.72,0.0,0.0,,1.0,100.0,16689.3714,52.392
2020-11-18,584128.0,30610643.71,125.65,14.94,30.57,30610643.71,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1834.14,0.0,0.0,,1.0,100.0,16689.3714,52.404
2020-11-19,584128.0,30608891.33,125.21,14.94,30.61,30608891.33,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1834.04,0.0,0.0,,1.0,100.0,16689.3714,52.401
2020-11-20,584128.0,30621158.02,124.64,14.94,30.66,30621158.02,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1834.77,0.0,0.0,,1.0,100.0,16689.3714,52.422
2020-11-23,584128.0,30629335.81,124.64,14.94,30.64,30629335.81,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1835.26,0.0,0.0,,1.0,100.0,16689.3714,52.436
2020-11-24,584128.0,30643354.88,124.64,14.94,30.71,30643354.88,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1836.1,0.0,0.0,,1.0,100.0,16689.3714,52.46
2020-11-25,584128.0,30649780.29,125.25,14.94,30.67,30649780.29,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1836.49,0.0,0.0,,1.0,100.0,16689.3714,52.471
2020-11-26,584128.0,30643939.01,125.47,14.94,30.65,30643939.01,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1836.14,0.0,0.0,,1.0,100.0,16689.3714,52.461
2020-11-27,584128.0,30648612.03,129.48,14.94,30.67,30648612.03,0.0,584128.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,35.0,1836.42,0.0,0.0,,1.0,100.0,16689.3714,52.469
