,CAPE FP Equity_DX_SI_QTY,CAPE FP Equity_DX_SHORT_INTEREST_VALUE,CAPE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAPE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAPE FP Equity_DX_SI_MV,CAPE FP Equity_DX_DSS,CAPE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAPE FP Equity_DX_SUPPLY_SI_QTY,CAPE FP Equity_DX_BROKER_SI_QTY,CAPE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAPE FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAPE FP Equity_DX_BROKER_SI_MV_INC_x,CAPE FP Equity_DX_BROKER_SI_QTY_ADD,CAPE FP Equity_DX_SUPPLY_SI_MV_DEC,CAPE FP Equity_DX_BROKER_SI_QTY_INC,CAPE FP Equity_DX_SUPPLY_SI_QTY_DEC,CAPE FP Equity_DX_BROKER_SI_MV_INC_y,CAPE FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAPE FP Equity_DX_BROKER_SI_MV_ADD,CAPE FP Equity_DX_SUPPLY_SI_QTY_ADD,CAPE FP Equity_DX_BROKER_SI_QTY_DEC,CAPE FP Equity_DX_SUPPLY_SI_MV,CAPE FP Equity_DX_BROKER_SI_MV_DEC,CAPE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAPE FP Equity_DX_UTILIZATION_QUANTITY,CAPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAPE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAPE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAPE FP Equity_DX_ACTIVE_UTILIZATION_MV,CAPE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAPE FP Equity_DX_BROKER_SI_CON_RATIO,CAPE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAPE FP Equity_DX_DEMAND_SUPPLY_RATIO,CAPE FP Equity_PX_LAST
2020-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19495869.3,19.51,0.0,,0.0,,0.0,319.05
2020-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19443929.2,19.47,0.0,,0.0,,0.0,318.2
2020-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19932777.2,19.94,0.0,,0.0,,0.0,326.2
2020-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19749459.2,19.76,0.0,,0.0,,0.0,323.2
2020-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19755569.8,19.66,0.0,,0.0,,0.0,323.3
2020-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19835007.6,19.84,0.0,,0.0,,0.0,324.6
2020-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,19.72,0.0,,0.0,,0.0,325.4
2020-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.06,0.0,,0.0,,0.0,
2020-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.09,0.0,,0.0,,0.0,
2020-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.12,0.0,,0.0,,0.0,
2020-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.23,0.0,,0.0,,0.0,
2020-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.33,0.0,,0.0,,0.0,
2020-10-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.45,0.0,,0.0,,0.0,
2020-10-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.37,0.0,,0.0,,0.0,
2020-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19883892.4,20.37,0.0,,0.0,,0.0,
2020-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19978606.7,20.01,0.0,,0.0,,0.0,326.95
2020-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20229141.3,20.23,0.0,,0.0,,0.0,331.05
2020-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20219975.4,20.2,0.0,,0.0,,0.0,330.9
2020-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20195533.0,20.19,0.0,,0.0,,0.0,330.5
2020-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19941943.1,19.93,0.0,,0.0,,0.0,326.35
2020-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19948053.7,19.94,0.0,,0.0,,0.0,326.45
2020-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20128316.4,20.17,0.0,,0.0,,0.0,329.4
2020-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19886947.7,19.88,0.0,,0.0,,0.0,325.45
2020-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19877781.8,19.83,0.0,,0.0,,0.0,325.3
2020-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19877781.8,19.1,0.0,,0.0,,0.0,
2020-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19877781.8,19.13,0.0,,0.0,,0.0,
2020-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19877781.8,19.12,0.0,,0.0,,0.0,
2020-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19877781.8,19.39,0.0,,0.0,,0.0,
2020-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,19816675.8,19.38,0.0,,0.0,,0.0,324.3
2020-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20122205.8,20.14,0.0,,0.0,,0.0,329.3
2020-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20302468.5,20.33,0.0,,0.0,,0.0,332.25
2020-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20238307.2,20.23,0.0,,0.0,,0.0,331.2
2020-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20238307.2,20.92,0.0,,0.0,,0.0,
2020-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20238307.2,21.51,0.0,,0.0,,0.0,
2020-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,20238307.2,21.78,0.0,,0.0,,0.0,
2020-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21643745.2,21.65,0.0,,0.0,,0.0,354.2
2020-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21637634.6,21.65,0.0,,0.0,,0.0,354.1
2020-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21802620.8,21.81,0.0,,0.0,,0.0,356.8
2020-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21802620.8,21.91,0.0,,0.0,,0.0,
2020-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21802620.8,22.01,0.0,,0.0,,0.0,
2020-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21802620.8,21.9,0.0,,0.0,,0.0,
2020-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21802620.8,21.94,0.0,,0.0,,0.0,
2020-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,21836229.1,21.84,0.0,,0.0,,0.0,357.35
2020-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22074542.5,22.12,0.0,,0.0,,0.0,361.25
2020-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22163146.2,22.18,0.0,,0.0,,0.0,362.7
2020-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22129537.9,22.13,0.0,,0.0,,0.0,362.15
2020-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22135648.5,22.15,0.0,,0.0,,0.0,362.25
2020-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22028713.0,21.98,0.0,,0.0,,0.0,360.5
2020-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22028713.0,22.11,0.0,,0.0,,0.0,
2020-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22074542.5,22.14,0.0,,0.0,,0.0,361.25
2020-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22123427.3,22.09,0.0,,0.0,,0.0,362.05
2020-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61106.0,22239528.7,22.19,0.0,,0.0,,0.0,363.95
2020-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61168.0,22158108.0,22.09,0.0,,0.0,,0.0,362.25
2020-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61168.0,22145874.4,22.11,0.0,,0.0,,0.0,362.05
2020-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61168.0,22307969.6,22.33,0.0,,0.0,,0.0,364.7
2020-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22198593.0,22.23,0.0,,0.0,,0.0,362.9
2020-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,21972264.0,21.94,0.0,,0.0,,0.0,359.2
2020-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22143540.0,22.11,0.0,,0.0,,0.0,362.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22192476.0,22.19,0.0,,0.0,,0.0,362.8
2020-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22293406.5,22.39,0.0,,0.0,,0.0,364.45
2020-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22293406.5,22.41,0.0,,0.0,,0.0,
2020-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22296465.0,22.34,0.0,,0.0,,0.0,364.5
2020-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,21745935.0,21.76,0.0,,0.0,,0.0,355.5
2020-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,21944737.5,21.94,0.0,,0.0,,0.0,358.75
2020-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22229178.0,22.2,0.0,,0.0,,0.0,363.4
2020-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.24,0.0,,0.0,,0.0,364.8
2020-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.2,0.0,,0.0,,0.0,
2020-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.43,0.0,,0.0,,0.0,
2020-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.59,0.0,,0.0,,0.0,
2020-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.5,0.0,,0.0,,0.0,
2020-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.47,0.0,,0.0,,0.0,
2021-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.47,0.0,,0.0,,0.0,
2021-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.48,0.0,,0.0,,0.0,
2021-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.36,0.0,,0.0,,0.0,
2021-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61234.0,22338163.2,22.75,0.0,,0.0,,0.0,
2021-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22314816.0,22.75,0.0,,0.0,,0.0,
2021-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22770532.5,22.7,0.0,,0.0,,0.0,372.25
2021-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22684894.5,22.64,0.0,,0.0,,0.0,370.85
2021-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22593139.5,22.64,0.0,,0.0,,0.0,369.35
2021-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22709362.5,22.69,0.0,,0.0,,0.0,371.25
2021-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22840878.0,22.79,0.0,,0.0,,0.0,373.4
2021-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22721596.5,22.66,0.0,,0.0,,0.0,371.45
2021-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22776649.5,22.75,0.0,,0.0,,0.0,372.35
2021-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22736889.0,22.74,0.0,,0.0,,0.0,371.7
2021-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22911223.5,22.88,0.0,,0.0,,0.0,374.55
2021-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22902048.0,22.95,0.0,,0.0,,0.0,374.4
2021-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22859229.0,22.85,0.0,,0.0,,0.0,373.7
2021-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22813351.5,22.77,0.0,,0.0,,0.0,372.95
2021-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22911223.5,22.91,0.0,,0.0,,0.0,374.55
2021-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22791942.0,22.77,0.0,,0.0,,0.0,372.6
2021-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22724655.0,22.69,0.0,,0.0,,0.0,371.5
2021-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22421863.5,22.28,0.0,,0.0,,0.0,366.55
2021-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22553379.0,22.53,0.0,,0.0,,0.0,368.7
2021-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22776649.5,22.8,0.0,,0.0,,0.0,372.35
2021-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22883697.0,22.87,0.0,,0.0,,0.0,374.1
2021-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22990744.5,22.97,0.0,,0.0,,0.0,375.85
2021-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23012154.0,23.0,0.0,,0.0,,0.0,376.2
2021-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22993803.0,23.03,0.0,,0.0,,0.0,375.9
2021-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23015212.5,23.01,0.0,,0.0,,0.0,376.25
2021-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22963218.0,22.89,0.0,,0.0,,0.0,375.4
2021-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23009095.5,22.99,0.0,,0.0,,0.0,376.15
2021-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.08,0.0,,0.0,,0.0,375.25
2021-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.53,0.0,,0.0,,0.0,
2021-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.45,0.0,,0.0,,0.0,
2021-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.32,0.0,,0.0,,0.0,
2021-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.17,0.0,,0.0,,0.0,
2021-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.29,0.0,,0.0,,0.0,
2021-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.22,0.0,,0.0,,0.0,
2021-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,22954042.5,23.26,0.0,,0.0,,0.0,
2021-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23207898.0,23.24,0.0,,0.0,,0.0,379.4
2021-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23149786.5,23.09,0.0,,0.0,,0.0,378.45
2021-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23042739.0,22.75,0.0,,0.0,,0.0,376.7
2021-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23189547.0,23.17,0.0,,0.0,,0.0,379.1
2021-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23272126.5,23.27,0.0,,0.0,,0.0,380.45
2021-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23379174.0,23.35,0.0,,0.0,,0.0,382.2
2021-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23394466.5,23.32,0.0,,0.0,,0.0,382.45
2021-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23250717.0,23.25,0.0,,0.0,,0.0,380.1
2021-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23458695.0,23.61,0.0,,0.0,,0.0,383.5
2021-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23458695.0,23.89,0.0,,0.0,,0.0,
2021-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23458695.0,24.15,0.0,,0.0,,0.0,
2021-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,23458695.0,24.18,0.0,,0.0,,0.0,
2021-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24119331.0,24.11,0.0,,0.0,,0.0,394.3
2021-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24241671.0,24.21,0.0,,0.0,,0.0,396.3
2021-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24513877.5,24.48,0.0,,0.0,,0.0,400.75
2021-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24519994.5,24.65,0.0,,0.0,,0.0,400.85
2021-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24578106.0,24.54,0.0,,0.0,,0.0,401.8
2021-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24419064.0,24.42,0.0,,0.0,,0.0,399.2
2021-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24538345.5,24.5,0.0,,0.0,,0.0,401.15
2021-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,61170.0,24565872.0,24.54,0.0,,0.0,,0.0,401.6
