,GOAI FP Equity_DX_SI_QTY,GOAI FP Equity_DX_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GOAI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GOAI FP Equity_DX_SI_MV,GOAI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY,GOAI FP Equity_DX_BROKER_SI_QTY,GOAI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_x,GOAI FP Equity_DX_BROKER_SI_MV_INC_x,GOAI FP Equity_DX_SUPPLY_SI_MV_NEW,GOAI FP Equity_DX_BROKER_SI_QTY_ADD,GOAI FP Equity_DX_SUPPLY_SI_MV_DEC,GOAI FP Equity_DX_BROKER_SI_QTY_INC,GOAI FP Equity_DX_SUPPLY_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GOAI FP Equity_DX_BROKER_SI_MV_INC_y,GOAI FP Equity_DX_SUPPLY_SI_QTY_INC_y,GOAI FP Equity_DX_BROKER_SI_MV_ADD,GOAI FP Equity_DX_SUPPLY_SI_QTY_ADD,GOAI FP Equity_DX_BROKER_SI_QTY_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV,GOAI FP Equity_DX_BROKER_SI_MV_DEC,GOAI FP Equity_DX_SUPPLY_SI_MV_RMV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GOAI FP Equity_DX_UTILIZATION_QUANTITY,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GOAI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GOAI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GOAI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GOAI FP Equity_DX_ACTIVE_UTILIZATION_MV,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GOAI FP Equity_DX_BROKER_SI_CON_RATIO,GOAI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GOAI FP Equity_DX_DEMAND_SUPPLY_RATIO,GOAI FP Equity_PX_LAST
2020-07-29,34020.0,1887905.88,5.0,0.96,1.9,1887905.88,26920.0,34020.0,1493898.48,,,,,,,,,,,,,,,1.5,,,5.79,5.61,438300.0,24323020.2,,24.47,5.78,33.8,0.4369,55.85,0.071,55.494
2020-07-30,34020.0,1879434.9,4.98,0.96,1.89,1879434.9,26920.0,34020.0,1487195.4,,,,,,,,,,,,,,,1.5,,,5.79,5.61,438300.0,24213883.5,,24.41,5.78,33.8,0.4369,55.85,0.071,55.245
2020-07-31,34020.0,1867868.1,4.88,0.96,1.88,1867868.1,26920.0,34020.0,1478042.6,,,,,,,,,,,,,,,1.48,,,5.79,5.61,438300.0,24064861.5,,24.19,5.78,33.82,0.4368,55.83,0.071,54.905
2020-08-03,26920.0,1523672.0,3.9,0.76,1.48,1523672.0,26920.0,26920.0,1523672.0,,,,,,,,,,,,,,7100.0,1.49,0.39,,5.79,5.61,438300.0,24807780.0,,24.09,5.81,16.38,0.5416,70.55,0.0561,56.6
2020-08-04,26920.0,1523241.28,3.94,0.76,1.53,1523241.28,26920.0,26920.0,1523241.28,,,,,,,,,,,,,,,1.53,,,5.79,5.61,438300.0,24800767.2,,24.86,5.78,16.28,0.5425,70.63,0.0561,56.584
2020-08-05,29620.0,1680046.4,4.33,0.87,1.67,1680046.4,24316.0,29620.0,1379203.52,,,0.15,,,0.15,2700.0,2604.0,,0.15,,,,,1.37,,,5.26,5.07,438300.0,24860376.0,,24.78,5.25,23.95,0.4832,64.16,0.0618,56.72
2020-08-06,24416.0,1389978.46,3.59,0.72,1.39,1389978.46,21716.0,24416.0,1236270.16,,,,,,0.15,,2600.0,,,,,,5204.0,1.23,0.29,,4.72,4.58,438300.0,24951980.7,,24.87,4.72,18.44,0.6408,77.81,0.0515,56.929
2020-08-07,24416.0,1406972.0,2.01,0.72,1.39,1406972.0,21716.0,24416.0,1251384.5,,,,,,,,,,,,,,,1.24,,,4.72,4.58,438300.0,25257037.5,,25.0,4.72,18.46,0.6406,77.79,0.0515,57.625
2020-08-10,24416.0,1412197.02,2.01,0.72,1.4,1412197.02,21716.0,24416.0,1256031.72,,,,,,,,,,,,,,,1.25,,,4.72,4.58,438300.0,25350833.7,,25.22,4.72,18.41,0.6412,77.84,0.0515,57.839
2020-08-11,24416.0,1420913.54,2.0,0.76,1.41,1420913.54,21716.0,24416.0,1263784.34,,,,,,,,,,,,,,,1.25,,,4.72,4.58,438300.0,25507306.8,,25.29,4.72,18.32,0.6422,77.92,0.0515,58.196
2020-08-12,24416.0,1429166.14,1.99,0.76,1.42,1429166.14,21716.0,24416.0,1271124.34,,,,,,,,,,,,,,,1.26,,,4.72,4.58,438300.0,25655452.2,,25.49,4.72,18.44,0.6408,77.8,0.0515,58.534
2020-08-13,38416.0,2231892.77,3.11,1.19,2.25,1418520.77,21716.0,24416.0,1261656.17,,,,,,,,,,,,,,,1.27,,,4.72,4.58,438300.0,25464353.4,,25.64,4.72,11.68,0.7527,85.94,0.081,58.098
2020-08-14,9416.0,545760.78,0.75,0.29,0.55,545760.78,6716.0,9416.0,389266.08,,,,,,0.88,,15000.0,,,,,,15000.0,0.39,0.88,,1.51,1.46,438300.0,25404306.3,,25.46,1.51,42.51,0.4182,47.75,0.0205,57.961
2020-08-17,9416.0,545591.29,0.75,0.29,0.55,545591.29,5800.0,9416.0,336069.4,,,,,,0.05,,916.0,,,,,,,0.34,,,100.0,1.22,0.0,0.0,,0.0,100.0,42.49,0.4183,47.78,0.0199,57.943
2020-08-18,6700.0,385551.5,0.53,0.21,0.39,385551.5,4000.0,6700.0,230180.0,,,,,,0.1,,1800.0,,,,,,2716.0,0.23,0.16,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,57.545
2020-08-19,6700.0,387909.9,0.8,0.21,0.38,387909.9,4000.0,6700.0,231588.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,57.897
2020-08-20,6700.0,385471.1,0.8,0.21,0.39,385471.1,4000.0,6700.0,230132.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,57.533
2020-08-21,6700.0,387534.7,0.8,0.21,0.39,387534.7,4000.0,6700.0,231364.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,57.841
2020-08-24,6700.0,390610.0,0.8,0.21,0.39,390610.0,4000.0,6700.0,233200.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.46,0.5182,59.54,0.0142,58.3
2020-08-25,6700.0,391501.1,0.86,0.21,0.39,391501.1,4000.0,6700.0,233732.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,58.433
2020-08-26,6700.0,396104.0,0.85,0.21,0.39,396104.0,4000.0,6700.0,236480.0,,,,,,,,,,,,,,,0.23,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,59.12
2020-08-27,6700.0,399085.5,0.88,0.21,0.4,399085.5,4000.0,6700.0,238260.0,,,,,,,,,,,,,,,0.24,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,59.565
2020-08-28,6700.0,395112.4,0.88,0.21,0.4,395112.4,4000.0,6700.0,235888.0,,,,,,,,,,,,,,,0.24,,,100.0,0.85,0.0,0.0,,0.0,100.0,40.3,0.5188,59.7,0.0142,58.972
2020-08-31,11700.0,684684.0,1.56,0.36,0.69,684684.0,9000.0,11700.0,526680.0,,5000.0,0.29,,,,5000.0,,,0.29,5000.0,,,,0.53,,,1.97,1.91,448300.0,26234516.0,,26.43,1.97,23.08,0.645,76.92,0.0248,58.52
2020-09-01,11700.0,687843.0,1.57,0.36,0.68,687843.0,9000.0,11700.0,529110.0,,,,,,,,,,,,,,,0.53,,,1.97,1.91,448300.0,26355557.0,,26.18,1.97,23.08,0.645,76.92,0.0248,58.79
2020-09-02,9000.0,539631.0,1.18,0.28,0.53,539631.0,9000.0,9000.0,539631.0,,,,,,,,,,,,,,2700.0,0.53,0.16,,1.97,1.91,448300.0,26879619.7,,26.38,1.97,,1.0,100.0,0.0191,59.959
2020-09-03,9000.0,529551.0,1.2,0.28,0.54,529551.0,9000.0,9000.0,529551.0,,,,,,,,,,,,,,,0.54,,,1.97,1.91,448300.0,26377523.7,,26.92,1.97,,1.0,100.0,0.0191,58.839
2020-09-04,11000.0,630080.0,1.45,0.34,0.66,515520.0,11000.0,9000.0,630080.0,,,,,,,,,,,,,2000.0,,0.64,,,2.39,2.33,448300.0,25678624.0,,26.39,2.38,,1.0,100.0,0.0233,57.28
2020-09-07,11000.0,638726.0,1.54,0.34,0.65,522594.0,11000.0,9000.0,638726.0,,,,,,,,,,,,,,,0.63,,,2.39,2.33,448300.0,26030987.8,,25.69,2.4,,1.0,100.0,0.0233,58.066
2020-09-08,11000.0,629871.0,1.54,0.34,0.64,515349.0,11000.0,9000.0,629871.0,,,,,,,,,,,,,,,0.64,,,2.39,2.33,448300.0,25670106.3,,26.0,2.39,,1.0,100.0,0.0233,57.261
2020-09-09,11000.0,634095.0,1.45,0.34,0.63,634095.0,11000.0,11000.0,634095.0,,,0.1,,,,2000.0,,,0.1,,,,,0.63,,,2.39,2.33,448300.0,25842253.5,,25.67,2.4,,1.0,100.0,0.0233,57.645
2020-09-10,13400.0,772764.6,1.75,0.42,0.77,772764.6,11000.0,13400.0,634359.0,,,,,2400.0,,,,,,,0.14,,,0.63,,,2.39,2.33,448300.0,25853012.7,,25.75,2.4,17.91,0.7059,82.09,0.0284,57.669
2020-09-11,13400.0,767954.0,1.78,0.42,0.77,767954.0,11000.0,13400.0,630410.0,,,,,,,,,,,,,,,0.63,,,2.39,2.36,448300.0,25692073.0,,25.88,2.39,17.91,0.7059,82.09,0.0287,57.31
2020-09-14,13400.0,775659.0,1.77,0.42,0.77,775659.0,11000.0,13400.0,636735.0,,,,,,,,,,,,,,,0.63,,,2.39,2.36,448300.0,25949845.5,,25.69,2.4,18.06,0.7041,81.94,0.0287,57.885
2020-09-15,13400.0,782761.0,1.76,0.42,0.78,782761.0,11000.0,13400.0,642565.0,,,,,,,,,,,,,,,0.64,,,2.39,2.36,448300.0,26187444.5,,25.94,2.4,17.91,0.7059,82.09,0.0287,58.415
2020-09-16,19100.0,1121456.5,2.49,0.59,1.11,1121456.5,11000.0,19100.0,645865.0,,,0.33,,,,5700.0,,,0.33,,,,,0.64,,,2.39,2.36,448300.0,26321934.5,,26.15,2.4,42.41,0.5115,57.59,0.041,58.715
2020-09-17,27500.0,1597640.0,3.55,0.85,1.62,1597640.0,11000.0,27500.0,639056.0,,,0.5,,,,8400.0,,,0.5,,,,,0.65,,,2.39,2.36,448300.0,26044436.8,,26.38,2.39,40.0,0.52,60.0,0.059,58.096
2020-09-18,27500.0,1598932.5,10.78,0.85,1.59,1598932.5,11000.0,27500.0,639573.0,,,,,,,,,,,,,,,0.64,,,2.39,2.36,448300.0,26065506.9,,25.98,2.4,40.0,0.52,60.0,0.059,58.143
2020-09-21,31100.0,1767257.5,12.31,0.96,1.81,1767257.5,14600.0,31100.0,829645.0,,1800.0,0.1,,1800.0,,1800.0,,,0.1,1800.0,0.1,1800.0,,0.85,,,3.15,3.12,448300.0,25474647.5,,26.13,3.14,35.37,0.4747,58.84,0.0664,56.825
2020-09-22,31100.0,1781097.0,13.03,0.96,1.77,1781097.0,14600.0,31100.0,836142.0,,,,,,,,,,,,,,,0.83,,,3.15,3.11,448300.0,25674141.0,,25.49,3.16,35.37,0.4747,58.84,0.0662,57.27
2020-09-23,31100.0,1801840.7,13.12,0.96,1.78,1801840.7,14600.0,31100.0,845880.2,,,,,,,,,,,,,,,0.84,,,3.15,3.11,448300.0,25973157.1,,25.63,3.16,35.37,0.4747,58.84,0.0662,57.937
2020-09-24,31100.0,1769216.8,13.68,0.96,1.8,1769216.8,14600.0,31100.0,830564.8,,,,,,,,,,,,,,,0.84,,,3.15,3.11,448300.0,25502890.4,,25.99,3.14,35.37,0.4747,58.84,0.0662,56.888
2020-09-25,31100.0,1780941.5,14.48,0.96,1.77,1780941.5,14600.0,31100.0,836069.0,,,,,,,,,,,,,,,0.83,,,3.15,3.11,448300.0,25671899.5,,25.53,3.16,35.37,0.4747,58.84,0.0662,57.265
2020-09-28,31100.0,1824294.9,14.9,0.96,1.78,1824294.9,14600.0,31100.0,856421.4,,,,,,,,,,,,,,,0.84,,,3.15,3.11,448300.0,26296829.7,,25.68,3.17,35.37,0.4747,58.84,0.0662,58.659
2020-09-29,14600.0,850961.0,6.98,0.45,0.86,850961.0,12800.0,14600.0,746048.0,,,,,,0.1,,1800.0,,,,,,16500.0,0.75,0.94,,2.78,2.72,448300.0,26129165.5,,26.31,2.77,12.33,0.598,75.34,0.0311,58.285
2020-09-30,11000.0,643115.0,5.23,0.34,0.64,643115.0,11000.0,11000.0,643115.0,,,,,,0.11,,1800.0,,,,,,3600.0,0.64,0.21,,100.0,2.36,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0236,58.465
2020-10-01,11000.0,644105.0,5.31,0.34,0.64,644105.0,11000.0,11000.0,644105.0,,,,,,,,,,,,,,,0.64,,,100.0,2.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,58.555
2020-10-02,11000.0,643192.0,5.19,0.34,0.64,643192.0,11000.0,11000.0,643192.0,,,,,,,,,,,,,,,0.64,,,100.0,2.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,58.472
2020-10-05,11000.0,651640.0,4.97,0.34,0.64,651640.0,11000.0,11000.0,651640.0,,,,,,,,,,,,,,,0.64,,,100.0,2.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0233,59.24
2020-10-06,20000.0,1192440.0,8.58,0.62,1.18,655842.0,9000.0,11000.0,536598.0,,,,,,0.12,,2000.0,,,,,,,0.53,,,100.0,1.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0424,59.622
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.53,,9000.0,,,,,,11000.0,0.0,0.65,,0.0,0.0,462314.0,27535421.84,,27.39,0.0,,0.0,100.0,0.0,59.56
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28314188.55,,27.94,0.0,,0.0,,0.0,60.075
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28547488.98,,28.2,0.0,,0.0,,0.0,60.57
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28677571.64,,28.41,0.0,,0.0,,0.0,60.846
2020-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28816137.96,,28.55,0.0,,0.0,,0.0,61.14
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28614886.88,,28.65,0.0,,0.0,,0.0,60.713
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471314.0,28451812.24,,28.51,0.0,,0.0,,0.0,60.367
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471214.0,28464152.88,,28.3,0.0,,0.0,,0.0,60.406
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471214.0,28286976.42,,28.28,0.0,,0.0,,0.0,60.03
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471214.0,28257289.94,,28.3,0.0,,0.0,,0.0,59.967
2020-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,471214.0,28034876.93,,28.09,0.0,,0.0,,0.0,59.495
2020-10-22,3400.0,203479.8,0.59,0.11,0.2,203479.8,3400.0,3400.0,203479.8,,,,,3400.0,,,,,,,0.2,3400.0,,0.2,,,100.0,0.72,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0072,59.847
2020-10-23,3400.0,202895.0,0.56,0.13,0.2,202895.0,3400.0,3400.0,202895.0,,,,,,,,,,,,,,,0.2,,,100.0,19.64,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1964,59.675
2020-10-26,3400.0,199338.6,0.56,0.13,0.2,199338.6,3400.0,3400.0,199338.6,,,,,,,,,,,,,,,0.2,,,100.0,18.83,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1883,58.629
2020-10-27,3400.0,199580.0,0.16,0.13,0.2,199580.0,3400.0,3400.0,199580.0,,,,,,,,,,,,,,,0.2,,,100.0,18.83,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1883,58.7
2020-10-28,3400.0,195714.2,0.16,0.13,0.2,195714.2,3400.0,3400.0,195714.2,,,,,,,,,,,,,,,0.2,,,100.0,18.83,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1883,57.563
2020-10-29,3400.0,196649.2,0.16,0.13,0.2,196649.2,1700.0,3400.0,98324.6,,,,,,0.1,,1700.0,,,,,,,0.1,,,100.0,9.42,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1883,57.838
2020-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,,1700.0,,,,,,3400.0,0.0,0.2,,0.0,0.0,14654.0,838663.07,,0.71,0.0,,0.0,,0.0,57.231
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14654.0,849052.76,,0.71,0.0,,0.0,,0.0,57.94
2020-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14654.0,863105.95,,0.71,0.0,,0.0,,0.0,58.899
2020-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,865650.06,,0.72,0.0,,0.0,,0.0,59.89
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,874467.0,,0.73,0.0,,0.0,,0.0,60.5
2020-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,874452.55,,0.72,0.0,,0.0,,0.0,60.499
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,905745.46,,0.74,0.0,,0.0,,0.0,62.664
2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,891537.17,,0.75,0.0,,0.0,,0.0,61.681
2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,901134.63,,0.75,0.0,,0.0,,0.0,62.345
2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,894861.59,,0.75,0.0,,0.0,,0.0,61.911
2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,897174.23,,0.75,0.0,,0.0,,0.0,62.071
2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,912842.37,,0.76,0.0,,0.0,,0.0,63.155
2020-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,910977.8,,0.76,0.0,,0.0,,0.0,63.026
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,918450.52,,0.76,0.0,,0.0,,0.0,63.543
2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,914894.84,,0.77,0.0,,0.0,,0.0,63.297
2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,921630.4,,0.77,0.0,,0.0,,0.0,63.763
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,927383.09,,0.77,0.0,,0.0,,0.0,64.161
2020-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,942053.9,,0.78,0.0,,0.0,,0.0,65.176
2020-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,938079.05,,0.78,0.0,,0.0,,0.0,64.901
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14454.0,942400.8,,0.78,0.0,,0.0,,0.0,65.2
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,916263.35,,0.76,0.0,,0.0,,0.0,65.382
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,904127.22,,0.75,0.0,,0.0,,0.0,64.516
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,913446.53,,0.76,0.0,,0.0,,0.0,65.181
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,912100.56,,0.76,0.0,,0.0,,0.0,65.02
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,916070.48,,0.76,0.0,,0.0,,0.0,65.303
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,926479.26,,0.76,0.0,,0.0,,0.0,66.045
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,928302.9,,0.77,0.0,,0.0,,0.0,66.175
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,929916.12,,0.77,0.0,,0.0,,0.0,66.29
2020-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,936916.09,,0.77,0.0,,0.0,,0.0,66.789
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,928861.93,,0.77,0.0,,0.0,,0.0,66.281
2020-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,925330.41,,0.77,0.0,,0.0,,0.0,66.029
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,933178.25,,0.77,0.0,,0.0,,0.0,66.589
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,933164.23,,0.77,0.0,,0.0,,0.0,66.588
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14014.0,937690.75,,0.78,0.0,,0.0,,0.0,66.911
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14017.0,938115.76,,0.78,0.0,,0.0,,0.0,66.927
2020-12-18,21500.0,1442112.5,6.16,0.81,1.44,1442112.5,0.0,21500.0,0.0,,,,,21500.0,,,,,,,1.44,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,67.075
2020-12-21,21500.0,1423579.5,6.21,0.81,1.44,1423579.5,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,66.213
2020-12-22,21500.0,1438328.5,6.36,0.81,1.42,1438328.5,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,66.899
2020-12-23,21500.0,1449917.0,6.78,0.74,1.44,1449917.0,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,67.438
2020-12-24,21500.0,1451701.5,6.74,0.74,1.44,1451701.5,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,67.521
2020-12-25,21500.0,1451701.5,1.79,0.74,1.45,1451701.5,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5342,
2020-12-28,21500.0,1453980.5,1.79,0.81,1.45,1453980.5,0.0,21500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5326,67.627
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,21500.0,0.0,1.45,,0.0,0.0,14028.0,942751.74,,0.78,0.0,,0.0,,0.0,67.205
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,943873.98,,0.78,0.0,,0.0,,0.0,67.285
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14028.0,942513.26,,0.78,0.0,,0.0,,0.0,67.188
