,ARTO FP Equity_DX_SI_QTY,ARTO FP Equity_DX_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARTO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARTO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARTO FP Equity_DX_SI_MV,ARTO FP Equity_DX_DSS,ARTO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARTO FP Equity_DX_SUPPLY_SI_QTY,ARTO FP Equity_DX_BROKER_SI_QTY,ARTO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARTO FP Equity_DX_BROKER_SI_QTY_ADD,ARTO FP Equity_DX_BROKER_SI_MV_ADD,ARTO FP Equity_DX_BROKER_SI_QTY_DEC,ARTO FP Equity_DX_SUPPLY_SI_MV,ARTO FP Equity_DX_BROKER_SI_MV_DEC,ARTO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARTO FP Equity_DX_UTILIZATION_QUANTITY,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARTO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARTO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARTO FP Equity_DX_ACTIVE_UTILIZATION_MV,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARTO FP Equity_DX_BROKER_SI_CON_RATIO,ARTO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARTO FP Equity_DX_DEMAND_SUPPLY_RATIO,ARTO FP Equity_PX_LAST
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5810.01
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6196.99
2015-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5770.0
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5971.0
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.0
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,6080.0
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,6010.0
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.0
2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.0
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.0
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5580.99
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5585.0
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0
2015-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5734.0
2015-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,5730.0
2015-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5749.99
2015-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,5460.0
2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,5460.0
2015-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.0
2015-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5280.01
2015-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2015-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2015-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.0
2015-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.0
2015-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.0
2015-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0
2015-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0
2015-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0
2015-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5500.0
2015-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,5650.0
2015-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5320.0
2015-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.0
2015-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.0
2015-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.01
2015-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.01
2015-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5311.01
2015-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.0
2015-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,5240.0
2015-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,5241.01
2015-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5241.01
2015-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.0
2015-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5175.0
2015-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5113.2
2015-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,5045.0
2015-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.0
2015-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0
2015-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4930.0
2015-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0
2015-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4709.0
2015-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0
2015-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0
2015-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4998.94
2015-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4999.0
2015-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4687.0
2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4690.01
2015-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4603.01
2015-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4625.0
2015-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4850.0
2015-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4900.01
2015-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4705.0
2015-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4705.0
2015-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.5
2015-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.5
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.5
2015-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4610.01
2015-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4625.0
2015-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,4620.0
2015-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4620.0
2015-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,4275.99
2015-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4670.0
2015-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,4629.92
2015-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.99
2015-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.01
2016-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,4212.01
2016-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4222.02
2016-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4222.02
2016-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.0
2016-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.01
2016-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.01
2016-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,4103.0
2016-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4103.0
2016-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4103.0
2016-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.99
2016-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.99
2016-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.99
2016-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.01
2016-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0
2016-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4290.0
2016-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.99
2016-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0
2016-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0
2016-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,4378.0
2016-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.0
2016-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4350.01
2016-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.01
2016-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4251.01
2016-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.0
2016-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4265.0
2016-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,4479.99
2016-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4479.99
2016-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4479.99
2016-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4480.0
2016-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.0
2016-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.0
2016-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,4339.0
2016-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4227.01
2016-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.0
2016-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,4256.0
2016-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.0
2016-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0
2016-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.01
2016-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.01
2016-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4784.0
2016-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.99
2016-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4550.0
2016-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4501.01
2016-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,4618.98
2016-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.12
2016-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0
2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,4380.01
2016-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4398.0
2016-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4300.01
2016-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0
2016-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4281.04
2016-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.0
2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.99
2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4259.99
2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0
2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0
2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4299.0
2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.99
2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.92
2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.93
2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.93
2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.0
2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4788.0
2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.02
2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.02
2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.0
2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4280.01
2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.98
2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4249.99
2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4190.0
2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4201.01
2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,4052.02
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.01
2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0
2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.0
2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.0
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.04
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.04
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.04
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3910.01
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.73
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4048.73
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.99
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.89
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.06
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3922.06
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4190.0
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,4176.99
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4099.99
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.0
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4183.99
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4180.0
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.99
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.99
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,4175.0
2017-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4110.0
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4180.0
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.0
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.05
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4250.0
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4394.0
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4394.0
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.0
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.0
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.01
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,4490.0
2017-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4490.0
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.01
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,4580.0
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4574.99
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.01
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.01
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,4415.01
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4325.01
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,4325.0
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,4325.01
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,4398.99
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4398.99
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,4450.01
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.17
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.17
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,4331.17
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,4325.0
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,4395.0
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,4395.01
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,4399.97
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.01
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,4600.0
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,4660.0
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,4949.99
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,4952.02
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,4952.02
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5074.0
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5080.0
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.02
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5090.0
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5100.0
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,5235.0
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5235.0
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,4862.0
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.01
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5615.01
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5614.99
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5206.0
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.0
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.0
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,5575.0
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5575.0
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.01
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.0
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,5600.01
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.0
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.0
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.0
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.0
2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.0
2017-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.0
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,5590.01
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,5585.0
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5570.0
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,5570.0
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.0
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,5630.0
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,5490.51
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,5736.0
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,5736.0
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,5736.0
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.0
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,5655.02
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,5740.0
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,5850.01
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,6001.0
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,5804.0
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,5999.99
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,5999.99
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,6446.0
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,6950.0
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6750.0
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,6500.0
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,6650.0
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,6800.0
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,6750.0
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,6550.0
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0
2018-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.0
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,6600.0
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.0
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,6350.0
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.0
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.0
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.0
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,6050.0
