,ALNSE FP Equity_DX_SI_QTY,ALNSE FP Equity_DX_SHORT_INTEREST_VALUE,ALNSE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSE FP Equity_DX_SI_MV,ALNSE FP Equity_DX_DSS,ALNSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSE FP Equity_DX_SUPPLY_SI_QTY,ALNSE FP Equity_DX_BROKER_SI_QTY,ALNSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSE FP Equity_DX_BROKER_SI_MV_NEW_x,ALNSE FP Equity_DX_BROKER_SI_QTY_ADD,ALNSE FP Equity_DX_BROKER_SI_QTY_NEW,ALNSE FP Equity_DX_SUPPLY_SI_MV_DEC,ALNSE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNSE FP Equity_DX_BROKER_SI_MV_NEW_y,ALNSE FP Equity_DX_BROKER_SI_MV_ADD,ALNSE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNSE FP Equity_DX_BROKER_SI_QTY_DEC,ALNSE FP Equity_DX_SUPPLY_SI_MV,ALNSE FP Equity_DX_BROKER_SI_MV_DEC,ALNSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSE FP Equity_DX_UTILIZATION_QUANTITY,ALNSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNSE FP Equity_DX_BROKER_SI_CON_RATIO,ALNSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNSE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSE FP Equity_PX_LAST
2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55
2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55
2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6
2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75
2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8
2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8
2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2
2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.95
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
