,GDS FP Equity_DX_SI_QTY,GDS FP Equity_DX_SHORT_INTEREST_VALUE,GDS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GDS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GDS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GDS FP Equity_DX_SI_MV,GDS FP Equity_DX_DSS,GDS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GDS FP Equity_DX_SUPPLY_SI_QTY,GDS FP Equity_DX_BROKER_SI_QTY,GDS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GDS FP Equity_DX_BROKER_SI_MV_NEW_x,GDS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GDS FP Equity_DX_SUPPLY_SI_QTY_INC_x,GDS FP Equity_DX_BROKER_SI_MV_INC_x,GDS FP Equity_DX_SUPPLY_SI_MV_NEW,GDS FP Equity_DX_BROKER_SI_QTY_ADD,GDS FP Equity_DX_BROKER_SI_QTY_NEW,GDS FP Equity_DX_SUPPLY_SI_MV_DEC,GDS FP Equity_DX_BROKER_SI_QTY_INC,GDS FP Equity_DX_SUPPLY_SI_QTY_DEC,GDS FP Equity_DX_BROKER_SI_MV_NEW_y,GDS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GDS FP Equity_DX_BROKER_SI_MV_INC_y,GDS FP Equity_DX_SUPPLY_SI_QTY_INC_y,GDS FP Equity_DX_BROKER_SI_MV_ADD,GDS FP Equity_DX_SUPPLY_SI_QTY_ADD,GDS FP Equity_DX_BROKER_SI_QTY_DEC,GDS FP Equity_DX_SUPPLY_SI_MV,GDS FP Equity_DX_BROKER_SI_MV_DEC,GDS FP Equity_DX_SUPPLY_SI_MV_RMV,GDS FP Equity_DX_BROKER_SI_MV_RMV,GDS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GDS FP Equity_DX_UTILIZATION_QUANTITY,GDS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GDS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GDS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GDS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GDS FP Equity_DX_ACTIVE_UTILIZATION_MV,GDS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GDS FP Equity_DX_BROKER_SI_CON_RATIO,GDS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GDS FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-09-02,1578.0,26273.7,0.0,1.09,0.0,0.03,0.0,20629.35,339.0,1239.0,5644.35,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.18,0.6041,72.82,0.1562
2020-09-03,1578.0,25958.1,0.0,1.08,0.0,0.03,0.0,20381.55,339.0,1239.0,5576.55,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.12,0.6047,72.88,0.1562
2020-09-04,1578.0,25800.3,0.0,1.08,0.0,0.03,0.0,20257.65,339.0,1239.0,5542.65,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.24,0.6036,72.76,0.1562
2020-09-07,1578.0,25563.6,0.0,1.08,0.0,0.03,0.0,20071.8,339.0,1239.0,5491.8,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.18,0.6042,72.82,0.1562
2020-09-08,1578.0,26115.9,0.0,1.07,0.0,0.03,0.0,20505.45,339.0,1239.0,5610.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.79,0.5987,72.21,0.1562
2020-09-09,1578.0,26115.9,0.0,1.07,0.0,0.03,0.0,20505.45,339.0,1239.0,5610.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.36,0.6025,72.64,0.1562
2020-09-10,1578.0,26115.9,0.0,1.06,0.0,0.03,0.0,20505.45,339.0,1239.0,5610.45,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.36,0.6025,72.64,0.1562
2020-09-11,1578.0,26747.1,0.0,1.07,0.0,0.03,0.0,21001.05,339.0,1239.0,5746.05,,,,,,,,,,,,,,,,,,0.01,,,,100.0,3.36,0.0,0.0,,0.0,100.0,27.84,0.5982,72.16,0.1562
2020-09-14,5578.0,93710.4,0.01,3.72,0.01,0.09,0.0,54415.2,2339.0,3239.0,39295.2,,,2000.0,0.03,,,,,2000.0,,,,0.03,2000.0,,,,0.04,,,,100.0,23.16,0.0,0.0,,0.0,100.0,27.79,0.5987,72.21,0.5523
2020-09-15,5339.0,89428.25,0.01,3.55,0.0,0.09,0.0,54253.25,2100.0,3239.0,35175.0,,,,,,,,0.0,,239.0,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,27.85,0.5982,72.15,0.5085
2020-09-16,5100.0,83640.0,0.01,3.39,0.0,0.08,0.0,49200.0,2100.0,3000.0,34440.0,,,,,,,,,,,,,,,,,239.0,0.04,0.0,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.45,0.5765,69.55,0.4857
2020-09-17,5100.0,85425.0,0.01,3.4,0.0,0.08,0.0,50250.0,2100.0,3000.0,35175.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.56,0.5836,70.44,0.4857
2020-09-18,5100.0,85425.0,0.01,3.39,0.0,0.09,0.0,50250.0,2100.0,3000.0,35175.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.4857
2020-09-21,5100.0,82620.0,0.01,3.36,0.0,0.08,0.0,48600.0,2100.0,3000.0,34020.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.71,0.5745,69.29,0.4857
2020-09-22,5100.0,84660.0,0.01,3.27,0.0,0.08,0.0,49800.0,2100.0,3000.0,34860.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.49,0.5841,70.51,0.4857
2020-09-23,5100.0,84660.0,0.01,3.32,0.0,0.08,0.0,49800.0,2100.0,3000.0,34860.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.4857
2020-09-24,5100.0,84660.0,0.01,3.42,0.0,0.08,0.0,49800.0,2100.0,3000.0,34860.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.4857
2020-09-25,5100.0,84150.0,0.01,3.41,0.0,0.08,0.0,49500.0,2100.0,3000.0,34650.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.13,0.579,69.87,0.4857
2020-09-28,5100.0,84660.0,0.01,3.37,0.0,0.08,0.0,49800.0,2100.0,3000.0,34860.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.87,0.581,70.13,0.4857
2020-09-29,5100.0,84660.0,0.01,3.44,0.0,0.08,0.0,49800.0,2100.0,3000.0,34860.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.4857
2020-09-30,5100.0,86190.0,0.01,3.44,0.0,0.08,0.0,50700.0,2100.0,3000.0,35490.0,,,,,,,,,,,,,,,,,,0.03,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.63,0.583,70.37,0.4857
2020-10-01,5100.0,86190.0,0.01,3.37,0.0,0.09,0.0,50700.0,2100.0,3000.0,35490.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,30.0,0.58,70.0,0.4857
2020-10-02,5100.0,88740.0,0.01,3.34,0.0,0.09,0.0,52200.0,2100.0,3000.0,36540.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.39,0.5849,70.61,0.4857
2020-10-05,5100.0,88995.0,0.01,3.4,0.0,0.09,0.0,52350.0,2100.0,3000.0,36645.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.94,0.5805,70.06,0.4857
2020-10-06,5100.0,89250.0,0.01,3.56,0.0,0.09,0.0,52500.0,2100.0,3000.0,36750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.94,0.5805,70.06,0.4857
2020-10-07,5100.0,91290.0,0.01,3.56,0.0,0.09,0.0,53700.0,2100.0,3000.0,37590.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.53,0.5838,70.47,0.4857
2020-10-08,5100.0,92565.0,0.01,3.43,0.0,0.09,0.0,54450.0,2100.0,3000.0,38115.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,20.0,0.0,0.0,,0.0,100.0,29.71,0.5823,70.29,0.4857
2020-10-09,5100.0,93075.0,0.01,9.91,0.0,0.09,0.0,54750.0,2100.0,3000.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,29.88,0.5809,70.12,0.4636
2020-10-12,5100.0,91800.0,0.01,10.14,0.0,0.09,0.0,54000.0,2100.0,3000.0,37800.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,30.29,0.5777,69.71,0.4636
2020-10-13,4200.0,75600.0,0.01,8.1,0.0,0.08,0.0,37800.0,2100.0,2100.0,37800.0,,,,,,,,,,,,,,,,,900.0,0.04,0.02,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-14,4200.0,76650.0,0.01,8.61,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-15,4200.0,75600.0,0.01,8.41,0.0,0.08,0.0,37800.0,2100.0,2100.0,37800.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-16,4200.0,77070.0,0.01,8.51,0.0,0.08,0.0,38535.0,2100.0,2100.0,38535.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-19,4200.0,76650.0,0.01,8.52,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-20,4200.0,76650.0,0.01,8.76,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-21,4200.0,76650.0,0.01,8.78,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-22,4200.0,76650.0,0.01,8.49,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-23,4200.0,73500.0,0.01,8.49,0.0,0.07,0.0,36750.0,2100.0,2100.0,36750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-26,4200.0,76650.0,0.01,8.74,0.0,0.08,0.0,38325.0,2100.0,2100.0,38325.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-10-27,8200.0,144730.0,0.02,15.97,0.01,0.15,0.0,72365.0,4100.0,4100.0,72365.0,,,2000.0,,,2000.0,,,,,,,,2000.0,0.04,,,0.07,,,,100.0,37.27,0.0,0.0,,0.0,100.0,49.62,0.5,50.38,0.7455
2020-10-28,8200.0,139400.0,0.02,15.43,0.01,0.14,0.0,69700.0,4100.0,4100.0,69700.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,37.27,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,0.7455
2020-10-29,8200.0,138170.0,0.02,14.86,0.01,0.14,0.0,69085.0,4100.0,4100.0,69085.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,37.27,0.0,0.0,,0.0,100.0,49.0,0.5002,51.0,0.7455
2020-10-30,8200.0,138170.0,0.02,14.68,0.01,0.14,0.0,69085.0,4100.0,4100.0,69085.0,,,,,,,,,,,,,,,,,,0.07,,,,100.0,37.27,0.0,0.0,,0.0,100.0,48.78,0.5003,51.22,0.7455
2020-11-02,6200.0,103850.0,0.01,11.27,0.01,0.1,0.0,68675.0,2100.0,4100.0,35175.0,,,,,,,,0.03,,2000.0,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,48.93,0.5002,51.07,0.5636
2020-11-03,4200.0,70560.0,0.01,5.23,0.0,0.07,0.0,35280.0,2100.0,2100.0,35280.0,,,,,,,,,,,,,,,,,2000.0,0.04,0.03,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-11-04,4200.0,71400.0,0.01,5.2,0.0,0.07,0.0,35700.0,2100.0,2100.0,35700.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.3818
2020-11-05,2200.0,37620.0,0.0,2.69,0.0,0.04,0.0,35910.0,100.0,2100.0,1710.0,,,,,,,,0.03,,2000.0,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2
2020-11-06,200.0,3410.0,0.0,0.24,0.0,0.0,0.0,1705.0,100.0,100.0,1705.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.03,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-09,200.0,3510.0,0.0,0.25,0.0,0.0,0.0,1755.0,100.0,100.0,1755.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-10,200.0,3500.0,0.0,0.24,0.0,0.0,0.0,1750.0,100.0,100.0,1750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-11,200.0,3450.0,0.0,0.22,0.0,0.0,0.0,1725.0,100.0,100.0,1725.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-12,200.0,3480.0,0.0,0.22,0.0,0.0,0.0,1740.0,100.0,100.0,1740.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-13,200.0,3480.0,0.0,0.23,0.0,0.0,0.0,1740.0,100.0,100.0,1740.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-16,200.0,3560.0,0.0,0.24,0.0,0.0,0.0,1780.0,100.0,100.0,1780.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-17,200.0,3480.0,0.0,0.23,0.0,0.0,0.0,1740.0,100.0,100.0,1740.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-18,200.0,3580.0,0.0,0.23,0.0,0.0,0.0,1790.0,100.0,100.0,1790.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-19,200.0,3620.0,0.0,0.24,0.0,0.0,0.0,1810.0,100.0,100.0,1810.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0182
2020-11-20,2200.0,40370.0,0.0,2.8,0.0,0.04,0.0,20185.0,1100.0,1100.0,20185.0,,,1000.0,,,1000.0,,,,,,,,1000.0,0.02,,,0.02,,,,100.0,9.57,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.1913
2020-11-23,2200.0,40260.0,0.0,2.76,0.0,0.04,0.0,20130.0,1100.0,1100.0,20130.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,9.57,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.1913
2020-11-24,2200.0,39820.0,0.0,2.77,0.0,0.04,0.0,19910.0,1100.0,1100.0,19910.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,9.57,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.1913
2020-11-25,2200.0,39600.0,0.0,2.74,0.0,0.04,0.0,19800.0,1100.0,1100.0,19800.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,9.57,0.0,0.0,,0.0,100.0,9.09,0.8347,90.91,0.1913
2020-11-26,200.0,3660.0,0.0,0.25,0.0,0.0,0.0,1830.0,100.0,100.0,1830.0,,,,,,,,0.02,,1000.0,,,,,,,1000.0,0.0,0.02,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-11-27,200.0,3630.0,0.0,0.25,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-11-30,200.0,3630.0,0.0,0.25,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-01,200.0,3600.0,0.0,0.26,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-02,200.0,3560.0,0.0,0.25,0.0,0.0,0.0,1780.0,100.0,100.0,1780.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-03,200.0,3580.0,0.0,0.25,0.0,0.0,0.0,1790.0,100.0,100.0,1790.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-04,200.0,3600.0,0.0,0.25,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-07,200.0,3600.0,0.0,0.26,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-08,200.0,3600.0,0.0,0.28,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-09,200.0,3620.0,0.0,0.28,0.0,0.0,0.0,1810.0,100.0,100.0,1810.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-10,200.0,3600.0,0.0,0.27,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-11,200.0,3580.0,0.0,0.27,0.0,0.0,0.0,1790.0,100.0,100.0,1790.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.87,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0174
2020-12-14,200.0,3600.0,0.0,0.27,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-15,200.0,3600.0,0.0,0.46,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-16,200.0,3590.0,0.0,0.47,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-17,200.0,3570.0,0.0,0.44,0.0,0.0,0.0,1785.0,100.0,100.0,1785.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-18,200.0,3570.0,0.0,0.41,0.0,0.0,0.0,1785.0,100.0,100.0,1785.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-21,200.0,3560.0,0.0,0.41,0.0,0.0,0.0,1780.0,100.0,100.0,1780.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-22,200.0,3590.0,0.0,0.44,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-23,200.0,3590.0,0.0,0.48,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-24,200.0,3580.0,0.0,0.5,0.0,0.0,0.0,1790.0,100.0,100.0,1790.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-25,200.0,3580.0,0.0,0.5,0.0,0.0,0.0,1790.0,100.0,100.0,1790.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-28,200.0,3570.0,0.0,0.5,0.0,0.0,0.0,1785.0,100.0,100.0,1785.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-29,200.0,3590.0,0.0,0.5,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-30,200.0,3590.0,0.0,0.53,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2020-12-31,200.0,3590.0,0.0,0.55,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-01,200.0,3590.0,0.0,0.54,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-04,200.0,3590.0,0.0,0.54,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-05,200.0,3510.0,0.0,0.56,0.0,0.0,0.0,1755.0,100.0,100.0,1755.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-06,200.0,3660.0,0.0,0.58,0.0,0.0,0.0,1830.0,100.0,100.0,1830.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-07,200.0,3660.0,0.0,0.47,0.0,0.0,0.0,1830.0,100.0,100.0,1830.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0167
2021-01-08,200.0,3630.0,0.0,0.47,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-11,200.0,3630.0,0.0,0.45,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-12,200.0,3610.0,0.0,0.39,0.0,0.0,0.0,1805.0,100.0,100.0,1805.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-13,200.0,3520.0,0.0,0.4,0.0,0.0,0.0,1760.0,100.0,100.0,1760.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-14,200.0,3570.0,0.0,0.4,0.0,0.0,0.0,1785.0,100.0,100.0,1785.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-15,200.0,3570.0,0.0,0.42,0.0,0.0,0.0,1785.0,100.0,100.0,1785.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-18,200.0,3630.0,0.0,0.42,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-19,200.0,3630.0,0.0,0.42,0.0,0.0,0.0,1815.0,100.0,100.0,1815.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-20,200.0,3620.0,0.0,0.42,0.0,0.0,0.0,1810.0,100.0,100.0,1810.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-21,200.0,3600.0,0.0,0.41,0.0,0.0,0.0,1800.0,100.0,100.0,1800.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-22,200.0,3520.0,0.0,0.13,0.0,0.0,0.0,1760.0,100.0,100.0,1760.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-25,200.0,3500.0,0.0,0.09,0.0,0.0,0.0,1750.0,100.0,100.0,1750.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
2021-01-26,200.0,3590.0,0.0,0.09,0.0,0.0,0.0,1795.0,100.0,100.0,1795.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,0.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0138
