,MTC FP Equity_DX_SI_QTY,MTC FP Equity_DX_SHORT_INTEREST_VALUE,MTC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTC FP Equity_DX_SI_MV,MTC FP Equity_DX_DSS,MTC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTC FP Equity_DX_SUPPLY_SI_QTY,MTC FP Equity_DX_BROKER_SI_QTY,MTC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTC FP Equity_DX_BROKER_SI_MV_NEW_x,MTC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTC FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTC FP Equity_DX_BROKER_SI_MV_INC_x,MTC FP Equity_DX_SUPPLY_SI_MV_NEW,MTC FP Equity_DX_BROKER_SI_QTY_ADD,MTC FP Equity_DX_BROKER_SI_QTY_NEW,MTC FP Equity_DX_SUPPLY_SI_MV_DEC,MTC FP Equity_DX_BROKER_SI_QTY_INC,MTC FP Equity_DX_SUPPLY_SI_QTY_DEC,MTC FP Equity_DX_BROKER_SI_MV_NEW_y,MTC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTC FP Equity_DX_BROKER_SI_MV_INC_y,MTC FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTC FP Equity_DX_BROKER_SI_MV_ADD,MTC FP Equity_DX_SUPPLY_SI_QTY_ADD,MTC FP Equity_DX_BROKER_SI_QTY_DEC,MTC FP Equity_DX_SUPPLY_SI_MV,MTC FP Equity_DX_BROKER_SI_MV_DEC,MTC FP Equity_DX_SUPPLY_SI_MV_RMV,MTC FP Equity_DX_BROKER_SI_MV_RMV,MTC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTC FP Equity_DX_UTILIZATION_QUANTITY,MTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTC FP Equity_DX_ACTIVE_UTILIZATION_MV,MTC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTC FP Equity_DX_BROKER_SI_CON_RATIO,MTC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTC FP Equity_DX_DEMAND_SUPPLY_RATIO,MTC FP Equity_PX_LAST
2018-10-10,35200.0,5525696.0,26.08,1.51,5.52,,5525696.0,16100.0,35200.0,2527378.0,,,,,,,,,,,,,,,,,,2.52,,,,21.31,20.41,59457.0,9333559.86,,9.32,21.31,45.74,0.461,50.0,0.4462,156.98
2018-10-11,35200.0,5519712.0,26.08,1.58,5.53,,5519712.0,16100.0,35200.0,2524641.0,,,,,,,,,,,,,,,,,,2.53,,,,21.31,20.41,59457.0,9323452.17,,9.34,21.31,45.71,0.461,50.02,0.4462,156.81
2018-10-12,35200.0,5520064.0,21.88,1.53,5.52,,2995262.0,16100.0,19100.0,2524802.0,,,,,,,,,,,,,,,,,16100.0,2.53,2.53,,,20.63,19.78,61945.0,9714214.9,,9.72,20.63,45.73,0.461,50.01,0.4325,156.82
2018-10-15,3000.0,470580.0,1.82,0.13,0.47,,470580.0,0.0,3000.0,0.0,,,,,,,,2.52,,16100.0,,,,,,,16100.0,0.0,2.52,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0369,156.86
2018-10-16,3000.0,471810.0,1.81,0.14,0.47,,471810.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0369,157.27
2018-10-17,3000.0,471750.0,1.85,0.14,0.47,,471750.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0369,157.25
2018-10-18,3000.0,470880.0,1.84,0.14,0.47,,470880.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0369,156.96
2018-10-19,1600.0,251328.0,0.98,0.08,0.25,,251328.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,1400.0,0.0,0.22,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0197,157.08
2018-10-22,1600.0,251872.0,0.99,0.08,0.25,,251872.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,157.42
2018-10-23,1600.0,251920.0,0.99,0.08,0.25,,251920.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0197,157.45
2018-10-24,1600.0,252032.0,1.03,0.08,0.25,,252032.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0197,157.52
2018-10-25,1600.0,252416.0,1.03,0.08,0.25,,252416.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,157.76
2018-10-26,1600.0,252992.0,1.0,0.08,0.25,,252992.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,158.12
2018-10-29,1600.0,253456.0,1.0,0.08,0.25,,253456.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.0197,158.41
2018-10-30,1600.0,253008.0,1.0,0.08,0.25,,253008.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,158.13
2018-10-31,1600.0,253104.0,0.99,0.08,0.25,,253104.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,158.19
2018-11-01,1600.0,253248.0,0.94,0.08,0.25,,253248.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,0.0197,158.28
2018-11-02,2400.0,380112.0,1.28,0.11,0.38,,253408.0,800.0,1600.0,126704.0,,,,,,,,,,,,,,,,800.0,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0295,158.38
2018-11-05,2400.0,380280.0,1.28,0.11,0.38,,253520.0,800.0,1600.0,126760.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0295,158.45
2018-11-06,2400.0,379608.0,1.28,0.11,0.38,,253072.0,800.0,1600.0,126536.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0295,158.17
2018-11-07,2400.0,379608.0,1.26,0.11,0.38,,253072.0,800.0,1600.0,126536.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0295,158.17
2018-11-08,2400.0,379248.0,1.26,0.11,0.38,,252832.0,800.0,1600.0,126416.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0295,158.02
2018-11-09,2400.0,379560.0,1.26,0.11,0.38,,253040.0,800.0,1600.0,126520.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0295,158.15
2018-11-12,2400.0,379560.0,1.26,0.11,0.38,,253040.0,800.0,1600.0,126520.0,,,,,,,,,,,,,,,,,,0.13,,,,100.0,0.98,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0295,158.15
2018-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.13,,800.0,,,,,,,1600.0,0.0,0.25,,,0.0,0.0,81379.0,12861950.95,,12.67,0.0,,0.0,,0.0,158.05
2018-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12853813.05,,12.67,0.0,,0.0,,0.0,157.95
2018-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12872530.22,,12.68,0.0,,0.0,,0.0,158.18
2018-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12861137.16,,12.67,0.0,,0.0,,0.0,158.04
2018-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12841606.2,,12.63,0.0,,0.0,,0.0,157.8
2018-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12848930.31,,12.64,0.0,,0.0,,0.0,157.89
2018-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12873344.01,,12.65,0.0,,0.0,,0.0,158.19
2018-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12887992.23,,12.68,0.0,,0.0,,0.0,158.37
2018-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12901012.87,,12.7,0.0,,0.0,,0.0,158.53
2018-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12923798.99,,12.73,0.0,,0.0,,0.0,158.81
2018-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12926240.36,,12.73,0.0,,0.0,,0.0,158.84
2018-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12932750.68,,12.75,0.0,,0.0,,0.0,158.92
2018-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12963674.7,,12.77,0.0,,0.0,,0.0,159.3
2018-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12963674.7,,12.76,0.0,,0.0,,0.0,159.3
2018-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,12988902.19,,12.78,0.0,,0.0,,0.0,159.61
2018-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13006805.57,,12.8,0.0,,0.0,,0.0,159.83
2018-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13014943.47,,12.79,0.0,,0.0,,0.0,159.93
2018-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13003550.41,,12.78,0.0,,0.0,,0.0,159.79
2018-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13003550.41,,12.78,0.0,,0.0,,0.0,159.79
2018-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13005177.99,,12.79,0.0,,0.0,,0.0,159.81
2018-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13004364.2,,12.79,0.0,,0.0,,0.0,159.8
2018-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13012502.1,,12.79,0.0,,0.0,,0.0,159.9
2018-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13021453.79,,12.82,0.0,,0.0,,0.0,160.01
2018-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13037729.59,,12.83,0.0,,0.0,,0.0,160.21
2018-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13033660.64,,12.81,0.0,,0.0,,0.0,160.16
2018-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13044239.91,,12.84,0.0,,0.0,,0.0,160.29
2018-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13069467.4,,12.8,0.0,,0.0,,0.0,160.6
2018-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81379.0,13080046.67,,12.86,0.0,,0.0,,0.0,160.73
2018-12-21,2396.0,384773.64,3.07,0.13,0.39,,192708.0,1196.0,1200.0,192065.64,,,,,,1200.0,,,,,,,,,0.19,1196.0,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0294,160.59
2018-12-24,2396.0,384821.56,2.88,0.13,0.39,,192732.0,1196.0,1200.0,192089.56,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0294,160.61
2018-12-25,2396.0,384821.56,2.88,0.13,0.39,,192732.0,1196.0,1200.0,192089.56,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.0294,
2018-12-26,2396.0,384821.56,2.88,0.13,0.39,,192732.0,1196.0,1200.0,192089.56,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0294,
2018-12-27,2396.0,385204.92,2.88,0.13,0.38,,192924.0,1196.0,1200.0,192280.92,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0294,160.77
2018-12-28,2396.0,384989.28,2.82,0.13,0.38,,192816.0,1196.0,1200.0,192173.28,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.47,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0294,160.68
2018-12-31,2396.0,385037.2,2.82,0.13,0.39,,192840.0,1196.0,1200.0,192197.2,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.11,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0223,160.7
2019-01-01,2396.0,385037.2,2.83,0.13,0.39,,192840.0,1196.0,1200.0,192197.2,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.11,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0223,
2019-01-02,3296.0,530392.32,3.89,0.18,0.53,,337932.0,1196.0,2100.0,192460.32,,,,0.14,,,,,900.0,,,,0.14,,,,,0.19,,,,100.0,1.11,0.0,0.0,,0.0,100.0,28.58,0.5918,71.42,0.0307,160.92
2019-01-03,3296.0,529766.08,3.89,0.18,0.53,,337533.0,1196.0,2100.0,192233.08,,,,,,,,,,,,,,,,,,0.19,,,,100.0,1.11,0.0,0.0,,0.0,100.0,28.58,0.5918,71.42,0.0307,160.73
2019-01-04,2096.0,336449.92,2.55,0.11,0.34,,144468.0,1196.0,900.0,191981.92,,,,,,,,,,,,,,,,,1200.0,0.19,0.19,,,100.0,0.91,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0159,160.52
2019-01-07,2996.0,480288.76,3.28,0.16,0.48,,288558.0,1196.0,1800.0,191730.76,,,,,,900.0,,,,,,,,,0.14,,,0.19,,,,100.0,0.91,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0227,160.31
2019-01-08,1800.0,288270.0,1.97,0.09,0.29,,288270.0,0.0,1800.0,0.0,,,,,,,,0.19,,1196.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0136,160.15
2019-01-09,5000.0,802000.0,5.47,0.26,0.8,,802000.0,0.0,5000.0,0.0,,,,0.52,,,,,3200.0,,,,0.52,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0379,160.4
2019-01-10,5000.0,802950.0,5.47,0.26,0.8,,802950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0379,160.59
2019-01-11,5000.0,803950.0,5.47,0.26,0.8,,803950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0379,160.79
2019-01-14,5000.0,804850.0,5.77,0.26,0.8,,804850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0378,160.97
2019-01-15,5000.0,805950.0,5.77,0.26,0.81,,805950.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.97,0.5,50.03,0.0378,161.19
2019-01-16,5000.0,806800.0,5.81,0.26,0.81,,806800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.0378,161.36
2019-01-17,9300.0,1500834.0,11.25,0.48,1.5,,1387868.0,700.0,8600.0,112966.0,,,,0.47,,700.0,,,2900.0,,,,0.47,,0.11,700.0,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,41.87,0.4318,50.0,0.0703,161.38
2019-01-18,8400.0,1355508.0,10.16,0.43,1.36,,1242549.0,700.0,7700.0,112959.0,,,,,,,,,,,,,,,,,900.0,0.11,0.15,,,100.0,0.53,0.0,0.0,,0.0,100.0,35.07,0.443,55.84,0.0635,161.37
2019-01-21,7500.0,1209450.0,9.12,0.39,1.21,,1096568.0,700.0,6800.0,112882.0,,,,,,,,,,,,,,,,,900.0,0.11,0.14,,,100.0,0.53,0.0,0.0,,0.0,100.0,39.69,0.4182,50.01,0.0567,161.26
2019-01-22,5900.0,952378.0,7.14,0.3,0.95,,839384.0,700.0,5200.0,112994.0,,,,,,,,,,,,,,,,,1600.0,0.11,0.26,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.17,0.4902,65.36,0.0446,161.42
2019-01-23,4300.0,694321.0,5.24,0.22,0.69,,581292.0,700.0,3600.0,113029.0,,,,,,,,,,,,,,,,,1600.0,0.11,0.26,,,100.0,0.53,0.0,0.0,,0.0,100.0,30.56,0.3811,49.99,0.0325,161.47
2019-01-24,3200.0,518048.0,12.19,0.16,0.52,,404725.0,700.0,2500.0,113323.0,,,,,,,,,,,,,,,,,1100.0,0.11,0.18,,,100.0,0.53,0.0,0.0,,0.0,100.0,28.01,0.5967,71.99,0.0242,161.89
2019-01-25,2100.0,339906.0,5.07,0.11,0.34,,226604.0,700.0,1400.0,113302.0,,,,,,,,,,,,,,,,,1100.0,0.11,0.17,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0159,161.86
2019-01-28,2100.0,339948.0,5.1,0.11,0.34,,226632.0,700.0,1400.0,113316.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0159,161.88
2019-01-29,2100.0,339906.0,5.05,0.11,0.34,,226604.0,700.0,1400.0,113302.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0159,161.86
2019-01-30,2100.0,339885.0,5.11,0.11,0.34,,226590.0,700.0,1400.0,113295.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0159,161.85
2019-01-31,2100.0,340557.0,4.4,0.11,0.34,,227038.0,700.0,1400.0,113519.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0159,162.17
2019-02-01,5700.0,922089.0,9.46,0.29,0.92,,808850.0,700.0,5000.0,113239.0,,,,0.29,,1800.0,,,1800.0,,,,0.29,,0.29,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,35.96,0.3992,50.02,0.0431,161.77
2019-02-04,5700.0,921291.0,9.34,0.29,0.92,,808150.0,700.0,5000.0,113141.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,35.98,0.3992,50.01,0.0431,161.63
2019-02-05,5700.0,921120.0,8.78,0.29,0.92,,808000.0,700.0,5000.0,113120.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,35.99,0.3992,50.01,0.0431,161.6
2019-02-06,5700.0,920493.0,7.63,0.29,0.92,,807450.0,700.0,5000.0,113043.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,35.99,0.3992,50.01,0.0431,161.49
2019-02-07,5700.0,920322.0,8.2,0.29,0.92,,807300.0,700.0,5000.0,113022.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,36.0,0.3992,50.0,0.0431,161.46
2019-02-08,3900.0,629577.0,5.56,0.2,0.63,,516576.0,700.0,3200.0,113001.0,,,,,,,,,,,,,,,,,1800.0,0.11,0.29,,,100.0,0.53,0.0,0.0,,0.0,100.0,21.88,0.6582,78.12,0.0295,161.43
2019-02-11,2100.0,339087.0,3.06,0.11,0.34,,226058.0,700.0,1400.0,113029.0,,,,,,,,,,,,,,,,,1800.0,0.11,0.29,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.47
2019-02-12,2100.0,339234.0,3.06,0.11,0.34,,226156.0,700.0,1400.0,113078.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.54
2019-02-13,2100.0,339654.0,3.04,0.11,0.34,,226436.0,700.0,1400.0,113218.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.74
2019-02-14,2100.0,339696.0,3.04,0.11,0.34,,226464.0,700.0,1400.0,113232.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.76
2019-02-15,2100.0,339738.0,2.69,0.11,0.34,,226492.0,700.0,1400.0,113246.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.78
2019-02-18,2100.0,340200.0,2.99,0.11,0.34,,226800.0,700.0,1400.0,113400.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,162.0
2019-02-19,2100.0,340158.0,2.69,0.11,0.34,,226772.0,700.0,1400.0,113386.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0159,161.98
2019-02-20,2100.0,339759.0,2.65,0.11,0.34,,226506.0,700.0,1400.0,113253.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.79
2019-02-21,2100.0,339507.0,2.64,0.11,0.34,,226338.0,700.0,1400.0,113169.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,161.67
2019-02-22,2100.0,339759.0,2.64,0.11,0.34,,226506.0,700.0,1400.0,113253.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,161.79
2019-02-25,2100.0,340158.0,2.64,0.11,0.34,,226772.0,700.0,1400.0,113386.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,161.98
2019-02-26,2100.0,340536.0,2.64,0.11,0.34,,227024.0,700.0,1400.0,113512.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,162.16
2019-02-27,2100.0,339843.0,2.64,0.11,0.34,,226562.0,700.0,1400.0,113281.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0159,161.83
2019-02-28,2100.0,339675.0,2.56,0.11,0.34,,226450.0,700.0,1400.0,113225.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.84,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0252,161.75
2019-03-01,2100.0,339654.0,2.58,0.11,0.34,,226436.0,700.0,1400.0,113218.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.74
2019-03-04,2100.0,340032.0,2.44,0.11,0.34,,226688.0,700.0,1400.0,113344.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.92
2019-03-05,2100.0,340074.0,2.38,0.11,0.34,,226716.0,700.0,1400.0,113358.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.53,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0159,161.94
2019-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.11,,700.0,,,,,,,1400.0,0.0,0.23,,,0.0,0.0,132117.0,21453158.46,,21.21,0.0,,0.0,,0.0,162.38
2019-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,132041.0,21539848.33,,21.25,0.0,,0.0,,0.0,163.13
