,ALGBE FP Equity_DX_SI_QTY,ALGBE FP Equity_DX_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGBE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGBE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGBE FP Equity_DX_SI_MV,ALGBE FP Equity_DX_DSS,ALGBE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGBE FP Equity_DX_SUPPLY_SI_QTY,ALGBE FP Equity_DX_BROKER_SI_QTY,ALGBE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_x,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGBE FP Equity_DX_BROKER_SI_MV_INC_x,ALGBE FP Equity_DX_BROKER_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_NEW,ALGBE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGBE FP Equity_DX_BROKER_SI_QTY_INC,ALGBE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGBE FP Equity_DX_BROKER_SI_MV_NEW_y,ALGBE FP Equity_DX_BROKER_SI_MV_INC_y,ALGBE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGBE FP Equity_DX_BROKER_SI_MV_ADD,ALGBE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGBE FP Equity_DX_BROKER_SI_QTY_DEC,ALGBE FP Equity_DX_SUPPLY_SI_MV,ALGBE FP Equity_DX_BROKER_SI_MV_DEC,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_UTILIZATION_QUANTITY,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGBE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGBE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGBE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGBE FP Equity_DX_BROKER_SI_CON_RATIO,ALGBE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGBE FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-12-15,61986.0,130790.46,0.39,2.37,0.34,0.13,1.0,97889.23,46393.0,46393.0,97889.23,,5600.0,0.01,,,0.0,3738.0,1862.0,,0.01,5600.0,,,,0.1,,100.0,93.24,0.0,0.0,0.0,100.0,39.43,0.3929,46.72,1.2458
2023-12-18,61986.0,132650.04,0.39,2.32,0.34,0.13,1.0,99281.02,46393.0,46393.0,99281.02,,,,,,,,,,,,,,,0.1,,100.0,93.24,0.0,0.0,0.0,100.0,39.38,0.3931,46.78,1.2458
2023-12-19,57614.0,120413.26,0.37,2.18,0.32,0.12,1.0,87823.89,42021.0,42021.0,87823.89,,,,,,0.01,,4372.0,,,,,,4372.0,0.09,0.01,100.0,92.59,0.0,0.0,0.0,100.0,35.01,0.3946,49.94,1.2695
2023-12-20,57614.0,120413.26,0.37,2.17,0.32,0.12,1.0,87823.89,42021.0,42021.0,87823.89,,,,,,,,,,,,,,,0.09,,100.0,92.59,0.0,0.0,0.0,100.0,34.8,0.3958,50.23,1.2695
2023-12-21,62714.0,131385.83,0.4,2.25,0.35,0.13,1.0,98718.5,47121.0,47121.0,98718.5,,5100.0,0.01,,,,5100.0,,,0.01,5100.0,,,,0.1,,100.0,93.34,0.0,0.0,0.0,100.0,40.21,0.3928,46.07,1.2423
2023-12-22,60148.0,123303.4,0.38,2.14,0.33,0.13,1.0,91337.75,44555.0,44555.0,91337.75,,,,,,0.01,,4428.0,,,,,1862.0,2566.0,0.09,0.01,100.0,96.75,0.0,0.0,0.0,100.0,37.82,0.3921,47.79,1.306
2023-12-25,60148.0,123303.4,0.38,2.12,0.33,0.12,1.0,91337.75,44555.0,44555.0,91337.75,,,,,,,,,,,,,,,0.09,,100.0,96.75,0.0,0.0,0.0,100.0,37.44,0.3938,48.31,1.306
2023-12-26,60148.0,123303.4,0.38,2.12,0.33,0.12,1.0,91337.75,44555.0,44555.0,91337.75,,,,,,,,,,,,,,,0.09,,100.0,96.75,0.0,0.0,0.0,100.0,37.44,0.3938,48.31,1.306
2023-12-27,58318.0,116052.82,0.37,2.06,0.32,0.12,1.0,85022.75,42725.0,42725.0,85022.75,,,,,,0.0,,1830.0,,,,,,1830.0,0.09,0.0,100.0,92.77,0.0,0.0,0.0,100.0,35.87,0.3933,49.24,1.2663
2023-12-28,62386.0,125395.86,0.4,2.09,0.34,0.12,1.0,94053.93,46793.0,46793.0,94053.93,,4100.0,0.01,,,0.0,4068.0,32.0,,0.01,4100.0,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.94,0.393,46.32,1.2439
2023-12-29,62386.0,126019.72,0.4,2.1,0.34,0.13,1.0,94521.86,46793.0,46793.0,94521.86,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.86,0.3928,46.35,1.2439
2024-01-01,62386.0,126019.72,0.4,2.09,0.34,0.13,1.0,94521.86,46793.0,46793.0,94521.86,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.97,0.3924,46.21,1.2439
2024-01-02,62386.0,125083.93,0.4,2.09,0.34,0.13,1.0,93819.97,46793.0,46793.0,93819.97,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.98,0.3924,46.2,1.2439
2024-01-03,62386.0,124522.46,0.4,2.15,0.34,0.13,1.0,93398.83,46793.0,46793.0,93398.83,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.95,0.3925,46.24,1.2439
2024-01-04,62386.0,124272.91,0.4,2.2,0.34,0.12,1.0,93211.66,46793.0,46793.0,93211.66,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.93,0.3926,46.27,1.2439
2024-01-05,62386.0,125395.86,0.4,2.22,0.34,0.12,1.0,94053.93,46793.0,46793.0,94053.93,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.83,0.3929,46.41,1.2439
2024-01-08,62386.0,124272.91,0.4,2.22,0.34,0.13,1.0,93211.66,46793.0,46793.0,93211.66,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.99,0.3923,46.18,1.2439
2024-01-09,62386.0,119157.26,0.4,2.24,0.34,0.12,1.0,89374.63,46793.0,46793.0,89374.63,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,40.29,0.3913,45.78,1.2439
2024-01-10,62386.0,121403.16,0.4,2.22,0.34,0.12,1.0,91059.18,46793.0,46793.0,91059.18,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.74,0.3932,46.53,1.2439
2024-01-11,62386.0,118782.94,0.4,2.2,0.34,0.12,1.0,89093.87,46793.0,46793.0,89093.87,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,40.11,0.3919,46.02,1.2439
2024-01-12,62386.0,119032.49,0.4,2.28,0.34,0.12,1.0,89281.04,46793.0,46793.0,89281.04,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.89,0.3927,46.32,1.2439
2024-01-15,62386.0,117535.22,0.4,2.3,0.34,0.12,1.0,88158.01,46793.0,46793.0,88158.01,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,39.95,0.3928,46.3,1.2439
2024-01-16,62386.0,115538.87,0.4,2.28,0.34,0.12,1.0,86660.64,46793.0,46793.0,86660.64,,,,,,,,,,,,,,,0.09,,100.0,93.3,0.0,0.0,0.0,100.0,40.07,0.3921,46.08,1.2439
2024-01-17,60886.0,111421.38,0.39,2.2,0.34,0.11,1.0,85631.19,45293.0,46793.0,82886.19,,,,,,0.0,,1500.0,,,,,,,0.08,,100.0,90.31,0.0,0.0,0.0,100.0,40.02,0.3922,46.15,1.214
2024-01-18,66286.0,126606.26,0.42,2.37,0.37,0.12,1.0,86509.63,45293.0,45293.0,86509.63,,,,,,,,,,,,,,1500.0,0.08,0.0,100.0,90.31,0.0,0.0,0.0,100.0,36.32,0.3598,43.05,1.3216
2024-01-19,66286.0,130583.42,0.42,2.19,0.37,0.13,1.0,89227.21,45293.0,45293.0,89227.21,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.42,0.3595,42.9,1.3216
2024-01-22,66286.0,132041.71,0.42,2.22,0.37,0.13,1.0,90223.66,45293.0,45293.0,90223.66,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.57,0.3589,42.66,1.3216
2024-01-23,66286.0,132572.0,0.42,2.21,0.37,0.13,1.0,90586.0,45293.0,45293.0,90586.0,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.63,0.3587,42.57,1.3216
2024-01-24,66286.0,131909.14,0.42,2.19,0.37,0.13,1.0,90133.07,45293.0,45293.0,90133.07,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.7,0.3584,42.46,1.3216
2024-01-25,66286.0,130053.13,0.42,2.26,0.37,0.13,1.0,88864.87,45293.0,45293.0,88864.87,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.77,0.3581,42.35,1.3216
2024-01-26,66286.0,127931.98,0.42,2.28,0.37,0.13,1.0,87415.49,45293.0,45293.0,87415.49,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.79,0.3581,42.32,1.3216
2024-01-29,66286.0,129655.42,0.42,2.3,0.37,0.13,1.0,88593.11,45293.0,45293.0,88593.11,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.55,0.3589,42.69,1.3216
2024-01-30,66286.0,132903.43,0.42,2.48,0.37,0.13,1.0,90812.47,45293.0,45293.0,90812.47,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.47,0.3593,42.83,1.3216
2024-01-31,66286.0,129522.84,0.42,2.7,0.37,0.13,1.0,88502.52,45293.0,45293.0,88502.52,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.86,0.3578,42.21,1.3216
2024-02-01,66286.0,128329.7,0.42,2.76,0.37,0.13,1.0,87687.25,45293.0,45293.0,87687.25,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.73,0.3583,42.41,1.3216
2024-02-02,66286.0,127003.98,0.42,2.82,0.37,0.13,1.0,86781.39,45293.0,45293.0,86781.39,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.74,0.3583,42.4,1.3216
2024-02-05,66286.0,143177.76,0.42,2.81,0.37,0.13,1.0,97832.88,45293.0,45293.0,97832.88,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,35.69,0.3624,44.04,1.3216
2024-02-06,67974.0,139686.57,0.43,2.78,0.37,0.15,1.0,94811.54,46137.0,46137.0,94811.54,,,0.01,,,,844.0,,,0.01,,,844.0,,0.1,,100.0,91.99,0.0,0.0,0.0,100.0,37.84,0.3576,41.39,1.3553
2024-02-07,67130.0,136945.2,0.42,2.71,0.37,0.14,1.0,94119.48,45293.0,46137.0,92397.72,,,,,,0.0,,844.0,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,37.51,0.3587,41.9,1.3385
2024-02-08,66286.0,136549.16,0.42,2.76,0.37,0.14,1.0,93303.58,45293.0,45293.0,93303.58,,,,,,,,,,,,,,844.0,0.09,0.0,100.0,90.31,0.0,0.0,0.0,100.0,36.58,0.3588,42.64,1.3216
2024-02-09,66286.0,139863.46,0.42,2.9,0.37,0.14,1.0,95568.23,45293.0,45293.0,95568.23,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.66,0.3586,42.52,1.3216
2024-02-12,66286.0,135886.3,0.42,2.77,0.37,0.14,1.0,92850.65,45293.0,45293.0,92850.65,,,,,,,,,,,,,,,0.1,,100.0,90.31,0.0,0.0,0.0,100.0,36.88,0.3578,42.17,1.3216
2024-02-13,66286.0,133234.86,0.42,2.79,0.37,0.14,1.0,91038.93,45293.0,45293.0,91038.93,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.81,0.358,42.28,1.3216
2024-02-14,66286.0,131909.14,0.42,2.79,0.37,0.13,1.0,90133.07,45293.0,45293.0,90133.07,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.74,0.3583,42.4,1.3216
2024-02-15,66286.0,132439.43,0.42,2.81,0.37,0.13,1.0,90495.41,45293.0,45293.0,90495.41,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.63,0.3587,42.57,1.3216
2024-02-16,66286.0,129920.56,0.42,2.82,0.37,0.13,1.0,88774.28,45293.0,45293.0,88774.28,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.81,0.358,42.29,1.3216
2024-02-19,66286.0,131246.28,0.42,2.78,0.37,0.13,1.0,89680.14,45293.0,45293.0,89680.14,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.67,0.3585,42.51,1.3216
2024-02-20,66286.0,127136.55,0.42,2.77,0.37,0.13,1.0,86871.97,45293.0,45293.0,86871.97,,,,,,,,,,,,,,,0.09,,100.0,90.31,0.0,0.0,0.0,100.0,36.91,0.3577,42.14,1.3216
2024-02-21,66286.0,127799.41,0.42,2.79,0.37,0.13,1.0,87324.9,45293.0,45293.0,87324.9,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.62,0.3587,42.59,1.3243
2024-02-22,66286.0,129257.7,0.42,2.8,0.37,0.13,1.0,88321.35,45293.0,45293.0,88321.35,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.57,0.3589,42.66,1.3243
2024-02-23,66286.0,129390.27,0.42,2.84,0.37,0.13,1.0,88411.94,45293.0,45293.0,88411.94,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.65,0.3586,42.53,1.3243
2024-02-26,66286.0,127269.12,0.42,2.83,0.37,0.13,1.0,86962.56,45293.0,45293.0,86962.56,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.79,0.3581,42.32,1.3243
2024-02-27,66286.0,127534.26,0.42,2.94,0.37,0.13,1.0,87143.73,45293.0,45293.0,87143.73,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.64,0.3586,42.55,1.3243
2024-02-28,66286.0,127136.55,0.42,2.99,0.37,0.13,1.0,86871.97,45293.0,45293.0,86871.97,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.68,0.3585,42.48,1.3243
2024-02-29,66286.0,127269.12,0.42,3.1,0.37,0.13,1.0,86962.56,45293.0,45293.0,86962.56,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.65,0.3586,42.53,1.3243
2024-03-01,66286.0,127136.55,0.42,3.47,0.37,0.13,1.0,86871.97,45293.0,45293.0,86871.97,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.67,0.3585,42.51,1.3243
2024-03-04,66286.0,125413.11,0.42,3.57,0.37,0.13,1.0,85694.36,45293.0,45293.0,85694.36,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.77,0.3582,42.36,1.3243
2024-03-05,66286.0,125810.83,0.42,3.57,0.37,0.13,1.0,85966.11,45293.0,45293.0,85966.11,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.63,0.3586,42.56,1.3243
2024-03-06,66286.0,123026.82,0.42,3.63,0.37,0.13,1.0,84063.81,45293.0,45293.0,84063.81,,,,,,,,,,,,,,,0.09,,100.0,90.49,0.0,0.0,0.0,100.0,36.83,0.3579,42.25,1.3243
2024-03-07,66286.0,126473.69,0.42,3.43,0.37,0.12,1.0,86419.04,45293.0,45293.0,86419.04,,,,,,,,,,,,,,,0.08,,100.0,90.49,0.0,0.0,0.0,100.0,36.44,0.3594,42.86,1.3243
2024-03-08,66286.0,126473.69,0.42,3.21,0.37,0.13,1.0,86419.04,45293.0,45293.0,86419.04,,,,,,,,,,,,,,,0.09,,100.0,86.02,0.0,0.0,0.0,100.0,36.75,0.3593,42.62,1.2589
2024-03-11,66286.0,124617.68,0.42,3.28,0.37,0.13,1.0,85150.84,45293.0,45293.0,85150.84,,,,,,,,,,,,,,,0.09,,100.0,86.02,0.0,0.0,0.0,100.0,36.77,0.3581,42.34,1.2589
2024-03-12,66286.0,124087.39,0.42,3.31,0.37,0.12,1.0,84788.5,45293.0,45293.0,84788.5,,,,,,,,,,,,,,,0.09,,100.0,86.02,0.0,0.0,0.0,100.0,36.64,0.358,42.4,1.2589
2024-03-13,66286.0,123159.39,0.42,3.39,0.37,0.12,1.0,84154.39,45293.0,45293.0,84154.39,,,,,,,,,,,,,,,0.08,,100.0,86.02,0.0,0.0,0.0,100.0,36.72,0.3583,42.43,1.2589
2024-03-14,66286.0,122629.1,0.42,3.44,0.37,0.12,1.0,83792.05,45293.0,45293.0,83792.05,,,,,,,,,,,,,,,0.08,,100.0,86.02,0.0,0.0,0.0,100.0,36.69,0.3584,42.47,1.2589
2024-03-15,70653.0,132121.11,0.45,3.69,0.39,0.13,1.0,92864.2,47060.0,49660.0,88002.2,,,,4367.0,,,,,,,,0.01,1767.0,,0.09,,100.0,86.47,0.0,0.0,0.0,100.0,34.28,0.3192,39.98,1.2983
2024-03-18,70653.0,129436.3,0.45,3.75,0.39,0.13,1.0,90977.12,47060.0,49660.0,86213.92,,,,,,,,,,,,,,,0.09,,100.0,89.38,0.0,0.0,0.0,100.0,34.52,0.3185,39.63,1.3418
2024-03-19,70653.0,130142.83,0.45,4.21,0.39,0.13,1.0,91473.72,47060.0,49660.0,86684.52,,,,,,,,,,,,,,,0.09,,100.0,89.38,0.0,0.0,0.0,100.0,34.29,0.3186,39.89,1.3418
2024-03-20,70408.0,128846.64,0.45,4.43,0.39,0.13,1.0,90429.45,47060.0,49415.0,86119.8,,,0.0,,,,1300.0,,,0.0,,,,1545.0,0.09,0.0,100.0,89.38,0.0,0.0,0.0,100.0,36.43,0.3317,39.87,1.3372
2024-03-21,70408.0,128565.01,0.45,4.43,0.39,0.13,1.0,90231.79,48360.0,49415.0,88305.36,,1300.0,,,,,,,,,1300.0,,,,0.09,,100.0,89.63,0.0,0.0,0.0,100.0,36.33,0.3316,39.95,1.305
2024-03-22,70408.0,128142.56,0.45,4.48,0.39,0.13,1.0,89935.3,48360.0,49415.0,88015.2,,,,,,,,,,,,,,,0.09,,100.0,89.63,0.0,0.0,0.0,100.0,36.33,0.3315,39.93,1.305
2024-03-25,69108.0,124670.83,0.44,4.86,0.38,0.13,1.0,86799.46,47060.0,48115.0,84896.24,,,,,,0.0,,1300.0,,,,,,1300.0,0.09,0.0,100.0,89.38,0.0,0.0,0.0,100.0,35.17,0.3303,40.61,1.3125
2024-03-26,69108.0,124394.4,0.44,4.92,0.38,0.12,1.0,86607.0,47060.0,48115.0,84708.0,,,,,,,,,,,,,,,0.08,,100.0,89.38,0.0,0.0,0.0,100.0,35.11,0.3303,40.68,1.3125
2024-03-27,65008.0,119744.74,0.41,4.65,0.36,0.12,1.0,81075.63,42960.0,44015.0,79132.32,,,,,,0.01,,4100.0,,,,,,4100.0,0.08,0.01,100.0,88.48,0.0,0.0,0.0,100.0,30.85,0.3312,43.54,1.3389
2024-03-28,67808.0,124902.34,0.43,4.81,0.37,0.12,1.0,86233.23,45760.0,46815.0,84289.92,,2800.0,0.01,,,,2800.0,,,0.01,2800.0,,,,0.08,,100.0,89.11,0.0,0.0,0.0,100.0,33.69,0.3302,41.63,1.3204
2024-03-29,67808.0,124902.34,0.43,4.73,0.37,0.13,1.0,86233.23,45760.0,46815.0,84289.92,,,,,,,,,,,,,,,0.08,,100.0,89.11,0.0,0.0,0.0,100.0,33.89,0.3302,41.5,1.3204
2024-04-01,67808.0,124902.34,0.43,4.73,0.37,0.13,1.0,86233.23,45760.0,46815.0,84289.92,,,,,,,,,,,,,,,0.08,,100.0,89.11,0.0,0.0,0.0,100.0,33.89,0.3302,41.5,1.3204
2024-04-02,67808.0,124631.1,0.43,4.73,0.37,0.13,1.0,86045.97,45760.0,46815.0,84106.88,,,,,,,,,,,,,,,0.08,,100.0,89.11,0.0,0.0,0.0,100.0,33.91,0.3304,41.51,1.3204
2024-04-03,76141.0,140404.0,0.48,5.43,0.42,0.14,1.0,98926.91,52593.0,53648.0,96981.49,,5700.0,0.01,,,0.0,6833.0,367.0,,0.01,5700.0,,1500.0,,0.1,,100.0,92.18,0.0,0.0,0.0,100.0,37.78,0.3271,38.4,1.3345
2024-04-04,69986.0,135912.81,0.44,5.02,0.39,0.13,1.0,92231.41,47493.0,47493.0,92231.41,,,,,,0.01,,5100.0,,,,,,6155.0,0.09,0.01,100.0,91.41,0.0,0.0,0.0,100.0,34.07,0.332,41.77,1.3471
2024-04-05,76951.0,145437.39,0.49,5.5,0.42,0.15,1.0,102925.62,54458.0,54458.0,102925.62,,6965.0,0.02,,,,6965.0,,,0.02,6965.0,,,,0.11,,100.0,93.0,0.0,0.0,0.0,100.0,37.09,0.3391,40.77,1.3142
2024-04-08,71686.0,134626.31,0.45,5.21,0.4,0.14,1.0,92384.45,49193.0,49193.0,92384.45,,,,,,0.01,,5265.0,,,,,,5265.0,0.09,0.01,100.0,91.69,0.0,0.0,0.0,100.0,36.11,0.3317,40.1,1.3361
2024-04-09,71686.0,144805.72,0.45,5.24,0.4,0.14,1.0,99369.86,49193.0,49193.0,99369.86,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.51,0.3339,41.06,1.3361
2024-04-10,71686.0,144805.72,0.45,4.25,0.4,0.14,1.0,99369.86,49193.0,49193.0,99369.86,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.16,0.3334,40.28,1.3361
2024-04-11,71686.0,146956.3,0.45,4.08,0.4,0.14,1.0,100845.65,49193.0,49193.0,100845.65,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.05,0.3338,40.46,1.3361
2024-04-12,71686.0,146239.44,0.45,3.95,0.4,0.15,1.0,100353.72,49193.0,49193.0,100353.72,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.21,0.3336,40.25,1.3361
2024-04-15,71686.0,139500.96,0.45,3.83,0.4,0.14,1.0,95729.58,49193.0,49193.0,95729.58,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.51,0.3323,39.74,1.3361
2024-04-16,71686.0,136633.52,0.45,3.81,0.4,0.14,1.0,93761.86,49193.0,49193.0,93761.86,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.26,0.332,39.98,1.3361
2024-04-17,71686.0,139500.96,0.45,3.73,0.4,0.14,1.0,95729.58,49193.0,49193.0,95729.58,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.92,0.3326,40.44,1.3361
2024-04-18,71686.0,138353.98,0.45,3.66,0.4,0.14,1.0,94942.49,49193.0,49193.0,94942.49,,,,,,,,,,,,,,,0.1,,100.0,91.69,0.0,0.0,0.0,100.0,36.17,0.3323,40.12,1.3361
2024-04-19,71686.0,131902.24,0.45,3.67,0.4,0.14,1.0,90515.12,49193.0,49193.0,90515.12,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.44,0.3311,39.64,1.3361
2024-04-22,71686.0,131615.5,0.45,3.55,0.4,0.13,1.0,90318.35,49193.0,49193.0,90318.35,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.04,0.3311,40.11,1.3361
2024-04-23,71686.0,130038.4,0.45,3.78,0.4,0.13,1.0,89236.1,49193.0,49193.0,89236.1,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.11,0.3308,39.98,1.3361
2024-04-24,71686.0,131758.87,0.45,3.74,0.4,0.13,1.0,90416.73,49193.0,49193.0,90416.73,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.91,0.3312,40.27,1.3361
2024-04-25,71686.0,125450.5,0.45,3.61,0.4,0.13,1.0,86087.75,49193.0,49193.0,86087.75,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.37,0.3299,39.55,1.3361
2024-04-26,71686.0,128174.57,0.45,3.52,0.4,0.13,1.0,87957.08,49193.0,49193.0,87957.08,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.79,0.3306,40.31,1.3361
2024-04-29,71686.0,130755.26,0.45,3.48,0.4,0.13,1.0,89728.03,49193.0,49193.0,89728.03,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.83,0.3311,40.32,1.3361
2024-04-30,71686.0,130468.52,0.45,3.42,0.4,0.13,1.0,89531.26,49193.0,49193.0,89531.26,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.03,0.3309,40.09,1.3361
2024-05-01,71686.0,130468.52,0.45,3.42,0.4,0.13,1.0,89531.26,49193.0,49193.0,89531.26,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,35.99,0.3309,40.11,1.3361
2024-05-02,71686.0,130468.52,0.45,3.42,0.4,0.13,1.0,89531.26,49193.0,49193.0,89531.26,,,,,,,,,,,,,,,0.09,,100.0,91.69,0.0,0.0,0.0,100.0,36.01,0.3309,40.11,1.3361
2024-05-03,71686.0,136920.26,0.45,3.43,0.4,0.13,1.0,93958.63,49193.0,49193.0,93958.63,,,,,,,,,,,,,,,0.09,,100.0,91.79,0.0,0.0,0.0,100.0,35.65,0.3324,40.7,1.3376
2024-05-06,71686.0,132188.98,0.45,3.38,0.4,0.14,1.0,90711.89,49193.0,49193.0,90711.89,,,,,,,,,,,,,,,0.09,,100.0,91.79,0.0,0.0,0.0,100.0,36.33,0.3311,39.78,1.3376
2024-05-07,70186.0,130545.96,0.44,3.34,0.39,0.13,1.0,91498.98,47693.0,49193.0,88708.98,,,,,,0.0,,1500.0,,,,,,,0.09,,100.0,88.99,0.0,0.0,0.0,100.0,35.96,0.3315,40.24,1.3096
2024-05-08,69386.0,128364.1,0.44,3.33,0.38,0.13,1.0,89527.05,46893.0,48393.0,86752.05,,,,,,0.0,,800.0,,,,,,800.0,0.09,0.0,100.0,99.15,0.0,0.0,0.0,100.0,35.34,0.3307,40.55,1.4671
2024-05-09,69386.0,128364.1,0.44,3.39,0.38,0.13,1.0,89527.05,46893.0,48393.0,86752.05,,,,,,,,,,,,,,,0.09,,100.0,99.15,0.0,0.0,0.0,100.0,35.29,0.3307,40.6,1.4671
2024-05-10,68794.0,128232.02,0.44,3.38,0.38,0.13,1.0,89101.06,47201.0,47801.0,87982.66,,308.0,,,,,,,,,308.0,,,592.0,0.09,0.0,100.0,99.16,0.0,0.0,0.0,100.0,35.54,0.336,41.04,1.4452
