,SBT FP Equity_DX_SI_QTY,SBT FP Equity_DX_SHORT_INTEREST_VALUE,SBT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SBT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SBT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SBT FP Equity_DX_SI_MV,SBT FP Equity_DX_DSS,SBT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SBT FP Equity_DX_SUPPLY_SI_QTY,SBT FP Equity_DX_BROKER_SI_QTY,SBT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SBT FP Equity_DX_BROKER_SI_MV_NEW_x,SBT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SBT FP Equity_DX_SUPPLY_SI_QTY_INC_x,SBT FP Equity_DX_BROKER_SI_MV_INC_x,SBT FP Equity_DX_SUPPLY_SI_MV_NEW,SBT FP Equity_DX_BROKER_SI_QTY_ADD,SBT FP Equity_DX_BROKER_SI_QTY_NEW,SBT FP Equity_DX_SUPPLY_SI_MV_DEC,SBT FP Equity_DX_BROKER_SI_QTY_INC,SBT FP Equity_DX_SUPPLY_SI_QTY_DEC,SBT FP Equity_DX_BROKER_SI_MV_NEW_y,SBT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SBT FP Equity_DX_BROKER_SI_MV_INC_y,SBT FP Equity_DX_SUPPLY_SI_QTY_INC_y,SBT FP Equity_DX_BROKER_SI_MV_ADD,SBT FP Equity_DX_SUPPLY_SI_QTY_ADD,SBT FP Equity_DX_BROKER_SI_QTY_DEC,SBT FP Equity_DX_SUPPLY_SI_MV,SBT FP Equity_DX_BROKER_SI_MV_DEC,SBT FP Equity_DX_SUPPLY_SI_MV_RMV,SBT FP Equity_DX_BROKER_SI_MV_RMV,SBT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SBT FP Equity_DX_UTILIZATION_QUANTITY,SBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SBT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SBT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SBT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SBT FP Equity_DX_ACTIVE_UTILIZATION_MV,SBT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SBT FP Equity_DX_BROKER_SI_CON_RATIO,SBT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SBT FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-04-09,43304.0,475477.92,0.26,6.05,0.07,0.48,0.0,178886.16,42204.0,16292.0,463399.92,,,8292.0,,,,,0.09,,7760.0,,,,8292.0,,,,0.47,,,,14.87,9.98,241662.0,2653448.76,,2.66,14.87,12.04,0.2594,45.34,0.1024
2021-04-12,49413.0,542554.74,0.29,6.85,0.08,0.55,0.0,121054.5,46313.0,11025.0,508516.74,,,4376.0,,,,,0.0,,267.0,,,,4376.0,,,5267.0,0.51,0.06,,,16.33,10.89,237286.0,2605400.28,,2.61,16.33,10.54,0.3576,56.63,0.1162
2021-04-13,41105.0,448044.5,0.24,5.65,0.06,0.45,0.0,83232.4,37005.0,7636.0,403354.5,,,,,,1000.0,,0.15,,13975.0,,,,,0.01,4667.0,4389.0,0.41,0.05,,,12.84,8.71,251261.0,2738744.9,,2.76,12.82,12.13,0.3566,56.42,0.0967
2021-04-14,39321.0,434890.26,0.23,5.42,0.06,0.43,0.0,73394.16,36221.0,6636.0,400604.26,,,,,,,,0.01,,784.0,,,,,,,1000.0,0.39,0.01,,,12.6,8.52,251261.0,2778946.66,,2.74,12.59,12.68,0.3659,56.98,0.0925
2021-04-15,39321.0,433317.42,0.23,5.56,0.06,0.44,0.0,73128.72,36221.0,6636.0,399155.42,,,,,,,,,,,,,,,,,,0.4,,,,12.6,8.52,251261.0,2768896.22,,2.78,12.6,12.67,0.3657,56.96,0.0925
2021-04-16,39321.0,431744.58,0.23,5.81,0.06,0.44,0.0,72863.28,36221.0,6636.0,397706.58,,,,,,,,,,,,,,,,,,0.4,,,,12.6,8.54,251261.0,2758845.78,,2.77,12.6,12.67,0.3656,56.95,0.0927
2021-04-19,49321.0,552395.2,0.29,7.32,0.08,0.55,0.0,186323.2,46221.0,16636.0,517675.2,,,10000.0,,,10000.0,,,,,,,,10000.0,0.12,,,0.51,,,,16.08,10.9,241261.0,2702123.2,,2.65,16.1,20.95,0.2732,45.13,0.1163
2021-04-20,57719.0,641835.28,0.34,8.45,0.09,0.65,0.0,311960.48,57619.0,28054.0,640723.28,,,9384.0,0.13,,,,0.0,11418.0,20.0,,,0.13,9384.0,,2034.0,,0.64,,,,19.28,13.59,241281.0,2683044.72,,2.7,19.26,20.28,0.2372,38.49,0.1361
2021-04-21,57695.0,646184.0,0.34,8.43,0.09,0.65,0.0,314204.8,57595.0,28054.0,645064.0,,,,,,,,0.0,,24.0,,,,,,,,0.64,,,,19.27,13.6,241305.0,2702616.0,,2.68,19.28,20.48,0.2372,38.44,0.1362
2021-04-22,46308.0,518649.6,0.28,6.77,0.07,0.53,0.0,186961.6,46208.0,16693.0,517529.6,,,,,,,,0.13,,11387.0,,,,,,,11361.0,0.52,0.13,,,16.07,10.93,241331.0,2702907.2,,2.7,16.07,22.38,0.3015,47.71,0.1095
2021-04-23,60023.0,667455.76,0.36,9.08,0.09,0.68,0.0,338303.76,59923.0,30423.0,666343.76,,,11826.0,0.12,,5000.0,,0.0,11177.0,15.0,,,0.12,11826.0,0.06,1904.0,2447.0,0.67,0.03,,,19.89,14.22,241346.0,2683767.52,,2.7,19.85,19.14,0.2228,36.96,0.1425
2021-04-26,60023.0,660253.0,0.36,9.29,0.09,0.67,0.0,334653.0,59923.0,30423.0,659153.0,,,,,,,,,,,,,,,,,,0.67,,,,19.89,14.24,241346.0,2654806.0,,2.68,19.86,19.1,0.2224,36.86,0.1427
2021-04-27,58393.0,639987.28,0.35,9.22,0.09,0.65,0.0,315571.28,58293.0,28793.0,638891.28,,,,,,,,0.02,,1630.0,,,,,,,1630.0,0.64,0.02,,,19.45,13.9,241346.0,2645152.16,,2.65,19.45,19.74,0.231,37.89,0.1392
2021-04-28,58393.0,637651.56,0.35,9.15,0.09,0.65,0.0,314419.56,58293.0,28793.0,636559.56,,,,,,,,,,,,,,,,,,0.64,,,,19.45,13.9,241346.0,2635498.32,,2.65,19.43,19.75,0.2314,37.97,0.1393
2021-04-29,57337.0,623826.56,0.34,8.42,0.09,0.63,0.0,313267.84,57237.0,28793.0,622738.56,,,,,,,,0.04,,4056.0,,,,,,3000.0,,0.62,,,,18.91,13.65,245402.0,2669973.76,,2.68,18.9,20.12,0.226,36.8,0.1367
2021-04-30,55591.0,600382.8,0.33,8.17,0.09,0.61,0.0,310964.4,52491.0,28793.0,566902.8,,,,,,,,0.05,,4746.0,,,,,,,,0.57,,,,17.52,12.61,247148.0,2669198.4,,2.69,17.56,20.64,0.2174,34.81,0.1336
2021-05-03,44513.0,489643.0,0.26,6.48,0.07,0.49,0.0,194865.0,41413.0,17715.0,455543.0,,,,,,,,0.12,,11078.0,,,,,,,11078.0,0.45,0.12,,,14.35,9.95,247148.0,2718628.0,,2.67,14.37,23.14,0.2712,43.49,0.1069
2021-05-04,44456.0,484570.4,0.26,6.52,0.07,0.5,0.0,193093.5,41356.0,17715.0,450780.4,,,,,,,,0.0,,57.0,,,,,,,,0.45,,,,14.33,9.94,247205.0,2694534.5,,2.72,14.33,23.34,0.2694,43.14,0.1068
2021-05-05,56456.0,633436.32,0.34,8.74,0.09,0.63,0.0,333402.3,53356.0,29715.0,598654.32,,,12000.0,0.14,,,,,12000.0,,,,0.14,12000.0,,,,0.58,,,,18.49,12.82,235205.0,2639000.1,,2.56,18.53,28.07,0.2398,33.84,0.1356
2021-05-06,53086.0,591378.04,0.32,8.14,0.08,0.61,0.0,293483.3,49986.0,26345.0,556844.04,,,,,,,,0.04,,3370.0,,,,,,,3370.0,0.56,0.04,,,17.53,12.01,235205.0,2620183.7,,2.64,17.51,23.18,0.2372,36.11,0.1276
2021-05-07,54945.0,612087.3,0.33,8.41,0.08,0.62,0.0,324953.8,51845.0,29170.0,577553.3,,,9531.0,0.13,,,,0.11,11435.0,9576.0,,,0.13,9531.0,,1904.0,8610.0,0.58,0.1,,,17.48,12.46,244781.0,2726860.34,,2.73,17.44,21.75,0.2132,33.43,0.132
2021-05-10,54900.0,617076.0,0.33,8.71,0.08,0.62,0.0,327870.8,51800.0,29170.0,582232.0,,,,,,,,0.0,,45.0,,,,,,,,0.58,,,,17.46,12.45,244826.0,2751844.24,,2.73,17.48,21.87,0.213,33.29,0.1319
2021-05-11,43487.0,488793.88,0.26,6.84,0.07,0.5,0.0,199588.68,40387.0,17757.0,453949.88,,,,,,,,0.13,,11413.0,,,,,,,11413.0,0.45,0.13,,,14.16,9.7,244826.0,2751844.24,,2.75,14.16,23.83,0.2623,41.89,0.1045
2021-05-12,43487.0,492272.84,0.26,6.49,0.07,0.5,0.0,201009.24,40387.0,17757.0,457180.84,,,,,,,,,,,,,,,,,,0.45,,,,26.71,9.7,110815.0,1254425.8,,1.25,26.74,23.9,0.2619,41.81,0.1045
2021-05-13,43487.0,503579.46,0.26,6.31,0.07,0.5,0.0,205626.06,40387.0,17757.0,467681.46,,,,,,,,,,,,,,,,,,0.46,,,,26.71,9.7,110815.0,1283237.7,,1.25,26.71,23.74,0.2623,41.93,0.1045
2021-05-14,48487.0,576995.3,0.29,7.05,0.07,0.57,0.0,270808.3,45387.0,22757.0,540105.3,,,,,,5000.0,,0.0,,79.0,,,,,0.06,5079.0,,0.53,,,,29.06,10.9,110815.0,1318698.5,,1.28,29.1,21.35,0.2371,37.79,0.1165
2021-05-17,43931.0,536836.82,0.26,5.74,0.07,0.53,0.0,222416.22,40831.0,18201.0,498954.82,,,,,,,,0.05,,4556.0,,,,,,,4556.0,0.48,0.05,,,26.93,9.81,110815.0,1354159.3,,1.32,26.86,23.62,0.2578,41.31,0.1055
2021-05-18,43931.0,535958.2,0.26,5.6,0.07,0.54,0.0,222052.2,40831.0,18201.0,498138.2,,,,,,,,,,,,,,,,,,0.5,,,,26.93,9.8,110815.0,1351943.0,,1.35,26.91,23.46,0.2593,41.61,0.1055
2021-05-19,43931.0,537715.44,0.26,5.54,0.07,0.55,0.0,222780.24,40831.0,18201.0,499771.44,,,,,,,,,,,,,,,,,,0.5,,,,26.93,9.8,110815.0,1356375.6,,1.35,26.95,23.55,0.2587,41.49,0.1054
2021-05-20,43487.0,535759.84,0.26,2.75,0.07,0.54,0.0,218766.24,40387.0,17757.0,497567.84,,,,,,,,0.01,,444.0,,,,,,,444.0,0.49,0.01,,,26.71,9.69,110815.0,1365240.8,,1.36,26.72,23.77,0.2626,41.97,0.1044
2021-05-21,47258.0,583163.72,0.28,3.01,0.07,0.59,0.0,265655.52,44158.0,21528.0,544909.72,,,,,,3771.0,,,,,,,,,0.05,3771.0,,0.54,,,,28.49,10.54,110815.0,1367457.1,,1.37,28.51,21.8,0.2288,38.67,0.1128
2021-05-24,259412.0,3190767.6,1.54,16.55,0.4,3.27,0.0,1823450.4,225545.0,148248.0,2774203.5,,,160258.0,0.2,,110892.0,,,15828.0,,,,0.2,160258.0,1.43,21129.0,,2.78,,,,78.1,53.83,63233.0,777765.9,,0.78,78.1,8.75,0.6136,77.4,0.6191
2021-05-25,223978.0,2777327.2,1.33,14.48,0.34,2.85,0.0,2458275.2,220878.0,198248.0,2738887.2,,,,0.64,,,,0.06,50000.0,4667.0,,,0.64,,,,,2.72,,,,77.74,52.71,63233.0,784089.2,,0.78,77.76,7.98,0.6657,81.01,0.5345
2021-05-26,223028.0,2761086.64,1.33,14.39,0.34,2.88,0.0,2442772.08,219928.0,197316.0,2722708.64,,,,,,,,0.0,,950.0,,,,,,,932.0,2.73,0.01,,,77.41,52.49,64165.0,794362.7,,0.8,77.41,7.97,0.6728,81.46,0.5323
2021-05-27,223028.0,2698638.8,1.33,14.35,0.34,2.87,0.0,2387523.6,219928.0,197316.0,2661128.8,,,,,,,,,,,,,,,,,,2.72,,,,77.41,52.49,64165.0,776396.5,,0.79,77.38,7.99,0.6718,81.39,0.5323
2021-05-28,223028.0,2712020.48,1.33,14.36,0.34,2.81,0.0,2399362.56,219928.0,197316.0,2674324.48,,,,,,,,,,,,,,,,,,2.66,,,,77.41,52.5,64165.0,780246.4,,0.78,77.42,7.98,0.6705,81.3,0.5324
2021-05-31,223028.0,2707559.92,1.33,14.44,0.34,2.8,0.0,2395416.24,219928.0,197316.0,2669925.92,,,,,,,,,,,,,,,,,,2.67,,,,77.41,52.5,64165.0,778963.1,,0.78,77.41,8.03,0.6695,81.24,0.5324
2021-06-01,205250.0,2483525.0,1.22,13.47,0.32,2.59,0.0,1939581.6,202150.0,160296.0,2446015.0,,,,,,,,0.22,,17778.0,,,,,,,37020.0,2.45,0.45,,,75.56,48.26,65386.0,791170.6,,0.79,75.56,8.51,0.6589,80.51,0.49
2021-06-02,60558.0,730329.48,0.36,4.07,0.09,0.74,0.0,188184.24,57458.0,15604.0,692943.48,,,,,,,,1.76,,144692.0,,,,,,,144692.0,0.69,1.85,,,18.81,13.72,247998.0,2990855.88,,3.0,18.8,29.67,0.2327,31.92,0.1446
2021-06-03,40959.0,494784.72,0.24,2.77,0.06,0.5,0.0,188496.32,37859.0,15604.0,457336.72,,,,,,,,0.24,,19599.0,,,,,,,,0.46,,,,13.24,9.04,247998.0,2995815.84,,2.99,13.25,25.51,0.2817,43.48,0.0978
2021-06-04,40959.0,497242.26,0.24,2.76,0.06,0.5,0.0,189432.56,37859.0,15604.0,459608.26,,,,,,,,,,,,,,,,,,0.46,,,,22.21,9.04,132612.0,1609909.68,,1.6,22.21,25.24,0.2825,43.73,0.0978
2021-06-07,40959.0,490688.82,0.24,2.78,0.06,0.5,0.0,186935.92,37859.0,15604.0,453550.82,,,,,,,,,,,,,,,,,,0.46,,,,22.21,9.04,132612.0,1588691.76,,1.61,22.21,25.3,0.2826,43.71,0.0978
2021-06-08,40959.0,490688.82,0.24,2.77,0.06,0.5,0.0,186935.92,37859.0,15604.0,453550.82,,,,,,,,,,,,,,,,,,0.45,,,,22.21,9.04,132612.0,1588691.76,,1.59,22.21,25.31,0.2822,43.66,0.0978
2021-06-09,40959.0,488231.28,0.24,2.79,0.06,0.5,0.0,185999.68,37859.0,15604.0,451279.28,,,,,,,,,,,,,,,,,,0.45,,,,22.21,9.07,132612.0,1580735.04,,1.59,22.21,25.3,0.2824,43.68,0.0981
2021-06-10,40959.0,486592.92,0.24,2.8,0.06,0.5,0.0,185375.52,37859.0,15604.0,449764.92,,,,,,,,,,,,,,,,,,0.45,,,,22.21,9.08,132612.0,1575430.56,,1.58,22.21,25.28,0.2823,43.68,0.0982
2021-06-11,40878.0,487265.76,0.24,2.76,0.06,0.49,0.0,185999.68,37778.0,15604.0,450313.76,,,,,,,,0.0,,81.0,,,,,,,,0.45,,,,22.16,9.06,132693.0,1581700.56,,1.58,22.17,25.41,0.2813,43.48,0.0981
2021-06-14,40878.0,487265.76,0.24,2.78,0.06,0.49,0.0,185999.68,37778.0,15604.0,450313.76,,,,,,,,,,,,,,,,,,0.45,,,,22.16,9.06,132693.0,1581700.56,,1.58,22.16,25.3,0.2819,43.61,0.0981
2021-06-15,40878.0,482360.4,0.24,2.82,0.06,0.49,0.0,184127.2,37778.0,15604.0,445780.4,,,,,,,,,,,,,,,,,,0.45,,,,22.16,9.15,132693.0,1565777.4,,1.58,22.16,25.35,0.2819,43.57,0.099
2021-06-16,40720.0,481310.4,0.24,2.73,0.06,0.49,0.0,184439.28,37620.0,15604.0,444668.4,,,9944.0,,,,,0.19,,15544.0,,,,9944.0,,5442.0,,0.44,,,,100.0,9.11,0.0,0.0,,0.0,100.0,25.6,0.2796,43.15,0.0986
2021-06-17,39866.0,472810.76,0.24,2.66,0.06,0.48,0.0,174935.0,36766.0,14750.0,436044.76,,,,,,,,0.01,,854.0,,,,,,,854.0,0.44,0.01,,,100.0,8.9,0.0,0.0,,0.0,100.0,26.28,0.2911,44.03,0.0965
2021-06-18,40522.0,481401.36,0.24,2.7,0.06,0.49,0.0,175230.0,36766.0,14750.0,436780.08,,,,,,,,,,,,,,,,,,0.44,,,,100.0,8.96,0.0,0.0,,0.0,100.0,25.65,0.2834,43.53,0.0987
2021-06-21,38792.0,457745.6,0.23,2.64,0.06,0.47,0.0,166309.2,35692.0,14094.0,421165.6,,,,,,,,0.01,,1074.0,,,,,,,656.0,0.42,0.01,,,100.0,8.69,0.0,0.0,,0.0,100.0,26.69,0.2989,44.52,0.0945
2021-06-22,38792.0,459297.28,0.23,2.7,0.06,0.46,0.0,166872.96,35692.0,14094.0,422593.28,,,,,,,,,,,,,,,,,,0.42,,,,100.0,8.7,0.0,0.0,,0.0,100.0,26.71,0.2987,44.49,0.0945
2021-06-23,38619.0,458021.34,0.23,2.23,0.06,0.46,0.0,167154.84,35519.0,14094.0,421255.34,,,,,,,,0.0,,173.0,,,,,,,,0.42,,,,100.0,8.65,0.0,0.0,,0.0,100.0,26.84,0.2974,44.23,0.0941
2021-06-24,38619.0,464972.76,0.23,2.27,0.06,0.47,0.0,229891.76,35519.0,19094.0,427648.76,,,,,,5000.0,,,,,,,,,0.06,,,0.42,,,,100.0,8.66,0.0,0.0,,0.0,100.0,26.63,0.2945,43.83,0.0942
2021-06-25,37348.0,459380.4,0.22,2.16,0.06,0.46,0.0,234856.2,34248.0,19094.0,421250.4,,,784.0,,,,,0.02,,2055.0,,,,784.0,,,,0.41,,,,100.0,8.42,0.0,0.0,,0.0,100.0,27.45,0.2852,41.95,0.0918
2021-06-28,38348.0,485485.68,0.23,2.29,0.06,0.48,0.0,254390.04,34248.0,20094.0,433579.68,,,,0.01,,,,,1000.0,,,,0.01,,,,,0.42,,,,100.0,8.42,0.0,0.0,,0.0,100.0,26.76,0.2723,40.82,0.0943
2021-06-29,38348.0,483951.76,0.23,2.26,0.06,0.49,0.0,253586.28,34248.0,20094.0,432209.76,,,,,,,,,,,,,,,,,,0.43,,,,100.0,8.48,0.0,0.0,,0.0,100.0,26.37,0.2736,41.27,0.095
2021-06-30,38099.0,483857.3,0.23,2.16,0.06,0.49,0.0,255193.8,33999.0,20094.0,431787.3,,,,,,,,0.0,,249.0,,,,,,,,0.43,,,,100.0,8.45,0.0,0.0,,0.0,100.0,27.06,0.2713,40.51,0.0947
2021-07-01,43099.0,551667.2,0.26,4.31,0.07,0.56,0.0,321203.2,33999.0,25094.0,435187.2,,,,,,5000.0,,,,,,,,,0.06,,,0.43,,,,100.0,8.45,0.0,0.0,,0.0,100.0,23.9,0.2282,35.97,0.1071
2021-07-02,39237.0,510081.0,0.23,3.9,0.06,0.51,0.0,279201.0,33371.0,21477.0,433823.0,,,,,,,,0.01,,628.0,,,,,,,3617.0,0.43,0.05,,,100.0,8.29,0.0,0.0,,0.0,100.0,26.11,0.2535,38.88,0.0974
2021-07-05,43904.0,570752.0,0.26,4.23,0.07,0.58,0.0,279201.0,38038.0,21477.0,494494.0,,,,,,,,,,,,,,,,4667.0,,0.49,,,,100.0,9.45,0.0,0.0,,0.0,100.0,23.17,0.2144,34.99,0.109
2021-07-06,58574.0,757947.56,0.35,5.4,0.09,0.77,0.0,467703.36,39807.0,36144.0,515102.58,,,,,,14667.0,,,,,,,,,0.19,1769.0,,0.52,,,,100.0,9.88,0.0,0.0,,0.0,100.0,26.2,0.2215,32.58,0.1454
2021-07-07,53904.0,699673.92,0.32,4.82,0.08,0.71,0.0,469149.12,39807.0,36144.0,516694.86,,,,,,,,,,,,,,,,,,0.52,,,,100.0,9.94,0.0,0.0,,0.0,100.0,26.87,0.2079,28.38,0.1346
2021-07-08,43010.0,554829.0,0.26,3.8,0.07,0.57,0.0,326112.0,38910.0,25280.0,501939.0,,,,,,,,0.01,,897.0,,,,,,,10864.0,0.5,0.14,,,100.0,9.73,0.0,0.0,,0.0,100.0,23.96,0.2219,35.53,0.1076
2021-07-09,43006.0,547036.32,0.26,3.7,0.07,0.56,0.0,321561.6,38906.0,25280.0,494884.32,,,,,,,,0.0,,4.0,,,,,,,,0.5,,,,100.0,9.74,0.0,0.0,,0.0,100.0,23.96,0.2219,35.54,0.1076
2021-07-12,43006.0,544455.96,0.26,3.68,0.07,0.56,0.0,320044.8,38906.0,25280.0,492549.96,,,,,,,,,,,,,,,,,,0.49,,,,100.0,9.74,0.0,0.0,,0.0,100.0,24.02,0.2214,35.39,0.1076
2021-07-13,43001.0,541812.6,0.26,3.66,0.07,0.56,0.0,318528.0,38901.0,25280.0,490152.6,,,,,,,,0.0,,5.0,,,,,,,,0.49,,,,100.0,9.75,0.0,0.0,,0.0,100.0,24.11,0.2213,35.33,0.1078
2021-07-14,42995.0,536577.6,0.26,3.65,0.07,0.55,0.0,315494.4,38895.0,25280.0,485409.6,,,,,,,,0.0,,6.0,,,,,,,,0.49,,,,100.0,9.75,0.0,0.0,,0.0,100.0,24.01,0.2217,35.47,0.1078
2021-07-15,42332.0,525763.44,0.25,3.57,0.07,0.54,0.0,313977.6,38232.0,25280.0,474841.44,,,,,,,,0.01,,663.0,,,,,,,,0.48,,,,100.0,9.59,0.0,0.0,,0.0,100.0,24.42,0.2175,34.39,0.1062
2021-07-16,42332.0,523223.52,0.25,3.59,0.07,0.54,0.0,312460.8,38232.0,25280.0,472547.52,,,,,,,,,,,,,,,,,,0.47,,,,100.0,9.59,0.0,0.0,,0.0,100.0,24.35,0.2176,34.45,0.1062
2021-07-19,42321.0,513776.94,0.25,3.55,0.07,0.53,0.0,306899.2,38221.0,25280.0,464002.94,,,,,,,,0.0,,11.0,,,,,,,,0.47,,,,100.0,9.6,0.0,0.0,,0.0,100.0,24.45,0.2179,34.48,0.1063
2021-07-20,42231.0,510150.48,0.25,3.54,0.06,0.52,0.0,305382.4,38131.0,25280.0,460622.48,,,,,,,,0.0,,90.0,,,,,,,,0.46,,,,100.0,9.57,0.0,0.0,,0.0,100.0,24.46,0.2171,34.3,0.106
2021-07-21,42160.0,514352.0,0.25,3.51,0.06,0.52,0.0,308416.0,38060.0,25280.0,464332.0,,,,,,,,0.0,,71.0,,,,,,,,0.46,,,,100.0,9.56,0.0,0.0,,0.0,100.0,24.41,0.2163,34.15,0.1059
2021-07-22,42160.0,514352.0,0.25,3.58,0.06,0.52,0.0,308416.0,38060.0,25280.0,464332.0,,,,,,,,,,,,,,,,,,0.46,,,,100.0,9.59,0.0,0.0,,0.0,100.0,24.53,0.2165,34.13,0.1062
2021-07-23,42160.0,519411.2,0.25,3.58,0.06,0.52,0.0,311449.6,38060.0,25280.0,468899.2,,,,,,,,,,,,,,,,,,0.46,,,,100.0,9.64,0.0,0.0,,0.0,100.0,24.45,0.2163,34.12,0.1068
2021-07-26,57980.0,711994.4,0.34,4.68,0.09,0.72,0.0,310438.4,53880.0,25280.0,661646.4,,,29990.0,,,,,0.17,,14170.0,,,,29990.0,,,,0.66,,,,32.3,13.66,112936.0,1386854.08,,1.39,32.29,17.86,0.323,51.94,0.147
2021-07-27,57480.0,708153.6,0.34,4.47,0.09,0.72,0.0,311449.6,53380.0,25280.0,657641.6,,,,,,,,0.01,,500.0,,,,,,,,0.66,,,,32.1,13.57,112936.0,1391371.52,,1.39,32.1,18.03,0.3192,51.47,0.1461
2021-07-28,42407.0,525846.8,0.25,3.36,0.07,0.53,0.0,313472.0,38307.0,25280.0,475006.8,,,,,,,,0.18,,15073.0,,,,,,,,0.47,,,,23.03,9.77,127999.0,1587187.6,,1.58,23.03,24.35,0.218,34.54,0.1081
2021-07-29,42343.0,527593.78,0.25,3.32,0.07,0.53,0.0,314988.8,38243.0,25280.0,476507.78,,,,,,,,0.0,,64.0,,,,,,,,0.47,,,,23.0,9.76,128063.0,1595664.98,,1.59,22.97,24.26,0.2177,34.52,0.108
2021-07-30,42343.0,549612.14,0.25,3.32,0.07,0.54,0.0,328134.4,38243.0,25280.0,496394.14,,,,,,,,,,,,,,,,,,0.48,,,,23.0,9.76,128063.0,1662257.74,,1.6,23.02,24.25,0.2167,34.27,0.1081
2021-08-02,42343.0,550459.0,0.25,3.27,0.07,0.56,0.0,328640.0,38243.0,25280.0,497159.0,,,,,,,,,,,,,,,,,,0.5,,,,23.0,9.76,128063.0,1664819.0,,1.66,22.99,24.37,0.2176,34.45,0.1081
2021-08-03,41437.0,534537.3,0.25,3.14,0.06,0.55,0.0,326112.0,37337.0,25280.0,481647.3,,,,,,,,0.01,,906.0,,,,,,,,0.49,,,,22.45,9.54,128969.0,1663700.1,,1.68,22.45,24.95,0.2126,33.06,0.1059
2021-08-04,40810.0,526449.0,0.24,4.08,0.06,0.54,0.0,326112.0,36710.0,25280.0,473559.0,,,,,,,,0.01,,627.0,,,,,,,,0.47,,,,22.07,9.39,129596.0,1671788.4,,1.67,22.08,25.32,0.209,32.01,0.1044
2021-08-05,40810.0,530530.0,0.24,4.03,0.06,0.54,0.0,328640.0,36710.0,25280.0,477230.0,,,,,,,,,,,,,,,,,,0.47,,,,22.07,9.41,129596.0,1684748.0,,1.67,22.08,25.24,0.2088,32.01,0.1046
2021-08-06,40810.0,534611.0,0.24,4.28,0.06,0.54,0.0,331168.0,36710.0,25280.0,480901.0,,,,,,,,,,,,,,,,,,0.48,,,,22.07,9.54,129596.0,1697707.6,,1.68,22.1,25.36,0.2089,31.93,0.106
2021-08-09,40171.0,533470.88,0.24,3.8,0.06,0.54,0.0,335718.4,36071.0,25280.0,479022.88,,,,,,,,0.01,,639.0,,,,,,,,0.47,,,,21.69,9.37,130235.0,1729520.8,,1.71,21.7,25.65,0.2054,30.89,0.1043
2021-08-10,39497.0,514250.94,0.23,3.88,0.06,0.53,0.0,329145.6,35397.0,25280.0,460868.94,,,,,,,,0.01,,674.0,,,,,,,,0.47,,,,21.28,9.19,130909.0,1704435.18,,1.74,21.28,26.19,0.2028,29.88,0.1025
2021-08-11,39497.0,525310.1,0.23,4.26,0.06,0.53,0.0,336224.0,35397.0,25280.0,470780.1,,,,,,,,,,,,,,,,,,0.46,,,,21.28,9.18,130909.0,1741089.7,,1.7,21.29,26.0,0.202,29.77,0.1025
2021-08-12,39497.0,525310.1,0.23,4.4,0.06,0.54,0.0,336224.0,35397.0,25280.0,470780.1,,,,,,,,,,,,,,,,,,0.47,,,,21.28,9.18,130909.0,1741089.7,,1.74,21.29,26.16,0.2026,29.81,0.1025
2021-08-13,39497.0,522940.28,0.23,4.5,0.06,0.53,0.0,334707.2,35397.0,25280.0,468656.28,,,,,,,,,,,,,,,,,,0.47,,,,21.28,9.19,130909.0,1733235.16,,1.74,21.27,26.03,0.2024,29.9,0.1025
2021-08-16,39497.0,521360.4,0.23,4.71,0.06,0.53,0.0,333696.0,30730.0,25280.0,405636.0,,,,,,,,0.06,,4667.0,,,,,,,,0.41,,,,19.01,7.97,130909.0,1727998.8,,1.73,19.01,26.16,0.2025,29.81,0.1025
2021-08-17,34830.0,459059.4,0.21,4.44,0.05,0.47,0.0,271679.34,30730.0,20613.0,405021.4,,,,,,,,,,,,,,,,,4667.0,0.41,0.06,,,19.01,8.08,130909.0,1725380.62,,1.73,19.02,29.61,0.2416,33.65,0.0916
2021-08-18,34830.0,457666.2,0.21,4.71,0.05,0.47,0.0,270854.82,30730.0,20613.0,403792.2,,,,,,,,,,,,,,,,,,0.41,,,,19.01,7.98,130909.0,1720144.26,,1.73,19.01,29.55,0.2418,33.73,0.0904
2021-08-19,34830.0,447913.8,0.21,4.87,0.05,0.47,0.0,265083.18,30730.0,20613.0,395187.8,,,,,,,,,,,,,,,,,,0.4,,,,19.01,7.98,130909.0,1683489.74,,1.72,19.01,29.61,0.2421,33.8,0.0904
