,CB3 FP Equity_DX_SI_QTY,CB3 FP Equity_DX_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CB3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CB3 FP Equity_DX_SI_MV,CB3 FP Equity_DX_DSS,CB3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CB3 FP Equity_DX_SUPPLY_SI_QTY,CB3 FP Equity_DX_BROKER_SI_QTY,CB3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CB3 FP Equity_DX_BROKER_SI_MV_NEW_x,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CB3 FP Equity_DX_BROKER_SI_MV_INC_x,CB3 FP Equity_DX_BROKER_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_NEW,CB3 FP Equity_DX_SUPPLY_SI_MV_DEC,CB3 FP Equity_DX_BROKER_SI_QTY_INC,CB3 FP Equity_DX_SUPPLY_SI_QTY_DEC,CB3 FP Equity_DX_BROKER_SI_MV_NEW_y,CB3 FP Equity_DX_BROKER_SI_MV_INC_y,CB3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CB3 FP Equity_DX_BROKER_SI_MV_ADD,CB3 FP Equity_DX_SUPPLY_SI_QTY_ADD,CB3 FP Equity_DX_BROKER_SI_QTY_DEC,CB3 FP Equity_DX_SUPPLY_SI_MV,CB3 FP Equity_DX_BROKER_SI_MV_DEC,CB3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CB3 FP Equity_DX_UTILIZATION_QUANTITY,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CB3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CB3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CB3 FP Equity_DX_ACTIVE_UTILIZATION_MV,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CB3 FP Equity_DX_BROKER_SI_CON_RATIO,CB3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CB3 FP Equity_DX_DEMAND_SUPPLY_RATIO,CB3 FP Equity_PX_LAST
2023-02-06,3800.0,788815.4,7.25,0.22,0.79,,788815.4,0.0,3800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,122.5806,207.583
2023-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3800.0,0.0,0.79,0.0,0.0,31.0,6425.99,0.0,0.0,,0.0,,0.0,207.29
2023-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,31.0,6402.43,0.0,0.0,,0.0,,0.0,206.5301
2023-02-09,3900.0,808949.31,7.68,0.22,0.8,,808949.31,0.0,3900.0,0.0,,,,3900.0,,,,,,,,0.8,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,125.8065,207.4229
2023-02-10,3900.0,806032.89,7.68,0.22,0.81,,806032.89,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,125.8065,206.6751
2023-02-13,3900.0,803985.0,7.69,0.22,0.81,,803985.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,125.8065,206.15
2023-02-14,3900.0,805815.27,7.69,0.21,0.8,,805815.27,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,125.8065,206.6193
2023-02-15,3900.0,800209.8,7.67,0.22,0.81,,800209.8,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,125.8065,205.182
2023-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3900.0,0.0,0.81,0.0,0.0,31.0,6331.02,0.0,0.0,,0.0,,0.0,204.2263
2023-02-17,3100.0,634040.52,6.33,0.17,0.63,,634040.52,0.0,3100.0,0.0,,,,3100.0,,,,,,,,0.63,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,204.5292
2023-02-20,3100.0,636651.65,6.84,0.17,0.63,,636651.65,0.0,3100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,205.3715
2023-02-21,3100.0,634336.57,6.82,0.17,0.64,,634336.57,0.0,3100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,204.6247
2023-02-22,3100.0,630222.25,6.35,0.17,0.63,,630222.25,0.0,3100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,203.2975
2023-02-23,3100.0,632448.98,6.82,0.17,0.63,,632448.98,0.0,3100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,204.0158
2023-02-24,3100.0,635934.0,6.81,0.17,0.63,,635934.0,0.0,3100.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,100.0,205.14
2023-02-27,2400.0,487176.0,5.28,0.13,0.49,,487176.0,0.0,2400.0,0.0,,,,,,,,,,,,,,700.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,202.99
2023-02-28,2400.0,485141.76,5.27,0.13,0.49,,485141.76,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,202.1424
2023-03-01,2400.0,483543.84,4.97,0.13,0.49,,483543.84,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,201.4766
2023-03-02,4000.0,803674.0,8.7,0.22,0.81,,803674.0,0.0,4000.0,0.0,,,0.32,,,,1600.0,,,0.32,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,129.0323,200.9185
2023-03-03,1600.0,321897.44,3.23,0.09,0.32,,321897.44,0.0,1600.0,0.0,,,,,,,,,,,,,,2400.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,51.6129,201.1859
2023-03-06,4000.0,804000.0,7.11,0.22,0.87,,804000.0,0.0,4000.0,0.0,,,0.55,,,,2400.0,,,0.55,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,129.0323,201.0
2023-03-07,4000.0,802200.0,6.82,0.22,0.87,,802200.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,129.0323,200.55
2023-03-08,4000.0,808790.8,7.27,0.22,0.8,,808790.8,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,129.0323,202.1977
2023-03-09,4000.0,806740.0,8.32,0.22,0.81,,806740.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,129.0323,201.685
2023-03-10,2400.0,489071.76,5.0,0.13,0.49,,489071.76,0.0,2400.0,0.0,,,,,,,,,,,,,,1600.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,203.7799
2023-03-13,2400.0,495937.68,5.01,0.13,0.49,,495937.68,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,206.6407
2023-03-14,2400.0,493088.16,4.64,0.13,0.5,,493088.16,0.0,2400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,77.4194,205.4534
2023-03-15,400.0,82240.0,0.77,0.02,0.08,,82240.0,0.0,400.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.9032,205.6
2023-03-16,400.0,83266.04,0.83,0.02,0.08,,83266.04,0.0,400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.9032,208.1651
2023-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,400.0,0.0,0.08,0.0,0.0,31.0,6441.34,0.0,0.0,,0.0,,0.0,207.7853
2023-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,31.0,6509.69,0.0,0.0,,0.0,,0.0,209.99
2023-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,31.0,6484.74,0.0,0.0,,0.0,,0.0,209.185
2023-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,31.0,6415.68,0.0,0.0,,0.0,,0.0,206.9575
2023-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,31.0,6444.9,0.0,0.0,,0.0,,0.0,207.9
2023-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,131.0,27518.79,0.0,0.0,,0.0,,0.0,210.0671
2023-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32418.36,0.0,0.0,,0.0,,0.0,207.81
2023-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32359.08,0.0,0.0,,0.0,,0.0,207.43
2023-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32355.84,0.0,0.0,,0.0,,0.0,207.4092
2023-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32313.84,0.0,0.0,,0.0,,0.0,207.14
2023-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32324.76,0.0,0.0,,0.0,,0.0,207.21
2023-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32423.99,0.0,0.0,,0.0,,0.0,207.8461
2023-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32411.81,0.0,0.0,,0.0,,0.0,207.768
2023-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32588.48,0.0,0.0,,0.0,,0.0,208.9005
2023-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32596.22,0.0,0.0,,0.0,,0.0,208.9501
2023-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32596.22,0.0,0.0,,0.0,,0.0,
2023-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,156.0,32596.22,0.0,0.0,,0.0,,0.0,
2023-04-11,3900.0,807690.0,6.71,0.18,0.82,,807690.0,0.0,3900.0,0.0,,,,3900.0,,,,,,,,0.82,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,25.0,207.1
2023-04-12,3900.0,803790.0,6.7,0.17,0.81,,803790.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,18.932,206.1
2023-04-13,3900.0,803959.65,6.68,0.17,0.81,,803959.65,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,18.932,206.1435
2023-04-14,3900.0,801060.0,6.99,0.17,0.81,,801060.0,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,18.932,205.4
2023-04-17,3900.0,798577.26,5.61,0.17,0.8,,798577.26,0.0,3900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,18.932,204.7634
2023-04-18,900.0,184149.0,1.36,0.04,0.18,,184149.0,0.0,900.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.3689,204.61
2023-04-19,900.0,184031.28,1.52,0.04,0.18,,184031.28,0.0,900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.3689,204.4792
2023-04-20,900.0,184320.0,1.58,0.04,0.18,,184320.0,0.0,900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,4.3689,204.8
2023-04-21,3900.0,801813.87,4.95,0.17,0.8,,801813.87,0.0,3900.0,0.0,,,0.62,,,,3000.0,,,0.62,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,18.932,205.5933
2023-04-24,3000.0,614040.0,3.82,0.13,0.62,,614040.0,0.0,3000.0,0.0,,,,,,,,,,,,,,900.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.5631,204.68
2023-04-25,3000.0,615338.4,3.8,0.13,0.61,,615338.4,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.5631,205.1128
2023-04-26,3000.0,618083.4,3.77,0.13,0.62,,618083.4,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.5631,206.0278
2023-04-27,3000.0,615856.2,3.73,0.12,0.62,,615856.2,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.5631,205.2854
2023-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,3000.0,0.0,0.62,0.0,0.0,206.0,42593.8,0.0,0.0,,0.0,,0.0,206.766
2023-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42593.8,0.0,0.0,,0.0,,0.0,
2023-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42537.1,0.0,0.0,,0.0,,0.0,206.4908
2023-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42796.15,0.0,0.0,,0.0,,0.0,207.7483
2023-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42882.61,0.0,0.0,,0.0,,0.0,208.168
2023-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42596.72,0.0,0.0,,0.0,,0.0,206.7802
2023-05-08,4900.0,1011361.96,4.56,0.2,1.01,,1011361.96,0.0,4900.0,0.0,,,,4900.0,,,,,,,,1.01,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,23.7864,206.4004
2023-05-09,4900.0,1012099.9,4.55,0.2,1.01,,1012099.9,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,23.7864,206.551
2023-05-10,4900.0,1013663.0,4.53,0.2,1.01,,1013663.0,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,23.7864,206.87
2023-05-11,4900.0,1018729.6,4.5,0.2,1.01,,1018729.6,0.0,4900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,23.7864,207.904
2023-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4900.0,0.0,1.02,0.0,0.0,206.0,42685.28,0.0,0.0,,0.0,,0.0,207.2101
2023-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42625.91,0.0,0.0,,0.0,,0.0,206.9219
2023-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42501.59,0.0,0.0,,0.0,,0.0,206.3184
2023-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42526.13,0.0,0.0,,0.0,,0.0,206.4375
2023-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42196.65,0.0,0.0,,0.0,,0.0,204.8381
2023-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42315.22,0.0,0.0,,0.0,,0.0,205.4137
2023-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42211.03,0.0,0.0,,0.0,,0.0,204.9079
2023-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42186.14,0.0,0.0,,0.0,,0.0,204.7871
2023-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42210.82,0.0,0.0,,0.0,,0.0,204.9069
2023-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42126.36,0.0,0.0,,0.0,,0.0,204.4969
2023-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42025.57,0.0,0.0,,0.0,,0.0,204.0076
2023-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42313.95,0.0,0.0,,0.0,,0.0,205.4075
2023-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42602.88,0.0,0.0,,0.0,,0.0,206.8101
2023-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42787.56,0.0,0.0,,0.0,,0.0,207.7066
2023-06-01,2800.0,582996.4,3.09,0.11,0.58,,582996.4,0.0,2800.0,0.0,,,,2800.0,,,,,,,,0.58,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,208.213
2023-06-02,2800.0,581840.28,3.09,0.11,0.58,,581840.28,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,207.8001
2023-06-05,2800.0,579202.96,4.02,0.11,0.58,,579202.96,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,206.8582
2023-06-06,2800.0,579036.36,4.02,0.11,0.58,,579036.36,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,206.7987
2023-06-07,2800.0,576240.84,3.88,0.11,0.58,,576240.84,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,205.8003
2023-06-08,2800.0,577140.76,3.86,0.11,0.58,,577140.76,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,206.1217
2023-06-09,2800.0,579756.24,4.06,0.11,0.58,,579756.24,0.0,2800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,13.5922,207.0558
2023-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2800.0,0.0,0.58,0.0,0.0,206.0,42685.67,0.0,0.0,,0.0,,0.0,207.212
2023-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42584.44,0.0,0.0,,0.0,,0.0,206.7206
2023-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42497.53,0.0,0.0,,0.0,,0.0,206.2987
2023-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42380.96,0.0,0.0,,0.0,,0.0,205.7328
2023-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42598.45,0.0,0.0,,0.0,,0.0,206.7886
2023-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42390.6,0.0,0.0,,0.0,,0.0,205.7796
2023-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42701.78,0.0,0.0,,0.0,,0.0,207.2902
2023-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42647.73,0.0,0.0,,0.0,,0.0,207.0278
2023-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42484.02,0.0,0.0,,0.0,,0.0,206.2331
2023-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42809.44,0.0,0.0,,0.0,,0.0,207.8128
2023-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42975.51,0.0,0.0,,0.0,,0.0,208.619
2023-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42802.82,0.0,0.0,,0.0,,0.0,207.7807
2023-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42927.02,0.0,0.0,,0.0,,0.0,208.3836
2023-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42669.44,0.0,0.0,,0.0,,0.0,207.1332
2023-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42710.0,0.0,0.0,,0.0,,0.0,207.3301
2023-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42609.45,0.0,0.0,,0.0,,0.0,206.842
2023-07-04,4700.0,970043.81,12.07,0.16,0.97,,970043.81,0.0,4700.0,0.0,,,,4700.0,,,,,,,,0.97,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,206.3923
2023-07-05,4700.0,969465.24,12.15,0.16,0.97,,969465.24,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,206.2692
2023-07-06,4700.0,960152.66,13.61,0.15,0.97,,960152.66,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,204.2878
2023-07-07,4700.0,960427.61,13.56,0.16,0.96,,960427.61,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,204.3463
2023-07-10,4700.0,959771.02,14.31,0.13,0.96,,959771.02,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,204.2066
2023-07-11,4700.0,957595.86,11.1,0.13,0.96,,957595.86,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,203.7438
2023-07-12,4700.0,964067.29,9.4,0.13,0.96,,964067.29,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,205.1207
2023-07-13,4700.0,970209.25,9.67,0.13,0.97,,970209.25,0.0,4700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,22.8155,206.4275
2023-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4700.0,0.0,0.96,0.0,0.0,206.0,42487.75,0.0,0.0,,0.0,,0.0,206.2512
2023-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42532.51,0.0,0.0,,0.0,,0.0,206.4685
2023-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42881.66,0.0,0.0,,0.0,,0.0,208.1634
2023-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42722.79,0.0,0.0,,0.0,,0.0,207.3922
2023-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42612.34,0.0,0.0,,0.0,,0.0,206.856
2023-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,206.0,42703.55,0.0,0.0,,0.0,,0.0,207.2988
