,ALKKO FP Equity_DX_SI_QTY,ALKKO FP Equity_DX_SHORT_INTEREST_VALUE,ALKKO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALKKO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALKKO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALKKO FP Equity_DX_SI_MV,ALKKO FP Equity_DX_DSS,ALKKO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALKKO FP Equity_DX_SUPPLY_SI_QTY,ALKKO FP Equity_DX_BROKER_SI_QTY,ALKKO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALKKO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALKKO FP Equity_DX_BROKER_SI_MV_INC_x,ALKKO FP Equity_DX_BROKER_SI_QTY_ADD,ALKKO FP Equity_DX_SUPPLY_SI_MV_DEC,ALKKO FP Equity_DX_BROKER_SI_QTY_INC,ALKKO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALKKO FP Equity_DX_BROKER_SI_MV_INC_y,ALKKO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALKKO FP Equity_DX_BROKER_SI_MV_ADD,ALKKO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALKKO FP Equity_DX_BROKER_SI_QTY_DEC,ALKKO FP Equity_DX_SUPPLY_SI_MV,ALKKO FP Equity_DX_BROKER_SI_MV_DEC,ALKKO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALKKO FP Equity_DX_UTILIZATION_QUANTITY,ALKKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALKKO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALKKO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALKKO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALKKO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALKKO FP Equity_DX_BROKER_SI_CON_RATIO,ALKKO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALKKO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALKKO FP Equity_PX_LAST
2024-10-18,6200.0,254.2,0.0,0.04,0.0,0.0,0.0,127.1,3100.0,3100.0,127.1,,,,,,,,,,,,0.0,,100.0,0.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0062,0.041
2024-10-21,6200.0,265.36,0.0,0.04,0.0,0.0,0.0,132.68,3100.0,3100.0,132.68,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0061,0.0428
2024-10-22,6200.0,249.24,0.0,0.04,0.0,0.0,0.0,124.62,3100.0,3100.0,124.62,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0061,0.0402
2024-10-23,6200.0,249.24,0.0,0.04,0.0,0.0,0.0,124.62,3100.0,3100.0,124.62,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.0402
2024-10-24,6200.0,248.0,0.0,0.04,0.0,0.0,0.0,124.0,3100.0,3100.0,124.0,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.04
2024-10-25,6200.0,265.36,0.0,0.04,0.0,0.0,0.0,132.68,3100.0,3100.0,132.68,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.0428
2024-10-28,6200.0,248.0,0.0,0.04,0.0,0.0,0.0,124.0,3100.0,3100.0,124.0,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.04
2024-10-29,6200.0,248.0,0.0,0.04,0.0,0.0,0.0,124.0,3100.0,3100.0,124.0,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.04
2024-10-30,6200.0,248.0,0.0,0.04,0.0,0.0,0.0,124.0,3100.0,3100.0,124.0,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.04
2024-10-31,6200.0,483.6,0.0,0.04,0.0,0.0,0.0,241.8,3100.0,3100.0,241.8,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.078
2024-11-01,6200.0,527.0,0.0,0.02,0.0,0.0,0.0,263.5,3100.0,3100.0,263.5,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006,0.085
2024-11-04,6200.0,483.6,0.0,0.01,0.0,0.0,0.0,241.8,3100.0,3100.0,241.8,,,,,,,,,,,,0.0,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0057,0.078
2024-11-05,226500.0,16579.8,0.16,0.42,0.16,0.02,0.0,16352.88,223400.0,223400.0,16352.88,,,220300.0,,,,,,0.02,220300.0,,0.02,,100.0,16.91,0.0,0.0,0.0,100.0,2.15,0.958,97.85,0.1715,0.0732
2024-11-06,35037.0,2634.78,0.03,0.07,0.03,0.0,0.0,2401.66,31937.0,31937.0,2401.66,,,,0.02,,191463.0,,,,,191463.0,0.0,0.02,100.0,2.9,0.0,0.0,0.0,100.0,16.63,0.7228,83.37,0.0318,0.0752
2024-11-07,6200.0,472.44,0.0,0.01,0.0,0.0,0.0,236.22,3100.0,3100.0,236.22,,,,0.0,,28837.0,,,,,28837.0,0.0,0.0,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0057,0.0762
2024-11-08,6200.0,471.2,0.0,0.01,0.0,0.0,0.0,235.6,3100.0,3100.0,235.6,,,,,,,,,,,,0.0,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0057,0.076
2024-11-11,6200.0,469.96,0.0,0.01,0.0,0.0,0.0,234.98,3100.0,3100.0,234.98,,,,,,,,,,,,0.0,,100.0,0.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.0057,0.0758
2024-11-12,6200.0,465.0,0.0,0.01,0.0,0.0,0.0,232.5,3100.0,3100.0,232.5,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0061,0.075
2024-11-13,44200.0,3191.24,0.03,0.07,0.03,0.0,0.0,2967.42,22100.0,41100.0,1595.62,19000.0,0.0,19000.0,,19000.0,,0.0,19000.0,0.0,,,0.0,,100.0,2.13,0.0,0.0,0.0,100.0,45.27,0.5045,54.73,0.0426,0.0722
2024-11-14,44200.0,3235.44,0.03,0.07,0.03,0.0,0.0,3008.52,22100.0,41100.0,1617.72,,,,,,,,,,,,0.0,,100.0,0.59,0.0,0.0,0.0,100.0,43.89,0.5075,56.11,0.0118,0.0732
2024-11-15,44200.0,3589.04,0.03,0.07,0.03,0.0,0.0,3337.32,22100.0,41100.0,1794.52,,,,,,,,,,,,0.0,,100.0,0.59,0.0,0.0,0.0,100.0,41.94,0.513,58.06,0.0118,0.0812
2024-11-18,44200.0,3836.56,0.03,0.06,0.03,0.0,0.0,3567.48,22100.0,41100.0,1918.28,,,,,,,,,,,,0.0,,100.0,0.59,0.0,0.0,0.0,100.0,42.74,0.5105,57.26,0.0118,0.0868
2024-11-19,44200.0,3916.12,0.03,0.06,0.03,0.0,0.0,3641.46,22100.0,41100.0,1958.06,,,,,,,,,,,,0.0,,100.0,0.59,0.0,0.0,0.0,100.0,43.74,0.5078,56.26,0.0118,0.0886
2024-11-20,84739.0,7762.09,0.06,0.11,0.06,0.01,0.0,6836.93,74639.0,74639.0,6836.93,7000.0,,45539.0,,,,,7000.0,0.0,45539.0,12000.0,0.01,0.0,100.0,1.98,0.0,0.0,0.0,100.0,22.35,0.41,55.93,0.0225,0.0916
2024-11-21,84739.0,7829.88,0.06,0.11,0.06,0.01,0.0,5141.04,74639.0,55639.0,6896.64,,,,,,,,,,,19000.0,0.01,0.0,100.0,1.98,0.0,0.0,0.0,100.0,22.79,0.4095,55.86,0.0225,0.0924
2024-11-22,65739.0,7362.77,0.05,0.08,0.05,0.01,0.0,6231.57,55639.0,55639.0,6231.57,,,,0.0,,19000.0,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,31.19,0.5707,68.81,0.0175,0.112
2024-11-25,65739.0,8217.38,0.05,0.07,0.05,0.01,0.0,6954.88,55639.0,55639.0,6954.88,,,,,,,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,30.46,0.5764,69.54,0.0175,0.125
2024-11-26,107839.0,12725.0,0.08,0.1,0.08,0.01,0.0,11533.2,97739.0,97739.0,11533.2,42100.0,0.01,,,42100.0,,0.01,42100.0,,,,0.01,,100.0,2.58,0.0,0.0,0.0,100.0,16.71,0.7217,83.29,0.0285,0.118
2024-11-27,222839.0,25069.39,0.16,0.2,0.16,0.03,0.0,23933.14,212739.0,212739.0,23933.14,115000.0,0.01,,,115000.0,,0.01,115000.0,,,,0.03,,100.0,5.51,0.0,0.0,0.0,100.0,8.55,0.8436,91.45,0.0577,0.1125
2024-11-28,250200.0,26521.2,0.18,0.22,0.18,0.03,0.0,13260.6,125100.0,125100.0,13260.6,,,,0.01,,87639.0,,,,,87639.0,0.01,0.01,100.0,3.24,0.0,0.0,0.0,100.0,7.86,0.8552,92.14,0.0648,0.106
2024-11-29,250200.0,28147.5,0.18,0.22,0.18,0.03,0.0,14073.75,125100.0,125100.0,14073.75,,,,,,,,,,,,0.01,,100.0,3.24,0.0,0.0,0.0,100.0,8.3,0.8478,91.7,0.0648,0.1125
2024-12-02,250200.0,27522.0,0.18,0.21,0.18,0.03,0.0,13761.0,125100.0,125100.0,13761.0,,,,,,,,,,,,0.01,,100.0,3.24,0.0,0.0,0.0,100.0,7.99,0.853,92.01,0.0648,0.11
2024-12-03,250200.0,28272.6,0.18,0.21,0.18,0.03,0.0,14136.3,125100.0,125100.0,14136.3,,,,,,,,,,,,0.01,,100.0,3.24,0.0,0.0,0.0,100.0,8.17,0.8499,91.83,0.0648,0.113
2024-12-04,250200.0,28147.5,0.18,0.21,0.18,0.03,0.0,14073.75,125100.0,125100.0,14073.75,,,,,,,,,,,,0.01,,100.0,3.24,0.0,0.0,0.0,100.0,8.06,0.8518,91.94,0.0648,0.1125
2024-12-05,250200.0,32275.8,0.18,0.21,0.18,0.03,0.0,16137.9,125100.0,125100.0,16137.9,,,,,,,,,,,,0.01,,100.0,3.24,0.0,0.0,0.0,100.0,8.61,0.8426,91.39,0.0648,0.129
2024-12-06,250200.0,31900.5,0.18,0.2,0.18,0.03,0.0,15950.25,125100.0,125100.0,15950.25,,,,,,,,,,,,0.02,,100.0,3.24,0.0,0.0,0.0,100.0,8.03,0.8523,91.97,0.0648,0.1275
2024-12-09,243200.0,31980.8,0.18,0.19,0.18,0.03,0.0,15530.15,125100.0,118100.0,16450.65,,,,,,,,,,,7000.0,0.02,0.0,100.0,3.24,0.0,0.0,0.0,100.0,5.47,0.8967,94.53,0.063,0.1315
2024-12-10,236200.0,31178.4,0.17,0.19,0.17,0.03,0.0,15589.2,118100.0,118100.0,15589.2,,,,0.0,,7000.0,,,,,,0.02,,100.0,3.06,0.0,0.0,0.0,100.0,2.63,0.9488,97.37,0.0613,0.132
2024-12-11,236200.0,31650.8,0.17,0.18,0.17,0.03,0.0,15825.4,118100.0,118100.0,15825.4,,,,,,,,,,,,0.02,,100.0,3.06,0.0,0.0,0.0,100.0,2.64,0.9485,97.36,0.0613,0.134
2024-12-12,236200.0,33186.1,0.17,0.18,0.17,0.03,0.0,16593.05,118100.0,118100.0,16593.05,,,,,,,,,,,,0.02,,100.0,3.06,0.0,0.0,0.0,100.0,2.69,0.9477,97.31,0.0613,0.1405
2024-12-13,236200.0,36729.1,0.17,0.2,0.17,0.03,0.0,18364.55,118100.0,118100.0,18364.55,,,,,,,,,,,,0.02,,100.0,3.06,0.0,0.0,0.0,100.0,2.76,0.9463,97.24,0.0613,0.1555
2024-12-16,236200.0,40626.4,0.17,0.23,0.17,0.04,0.0,20313.2,118100.0,118100.0,20313.2,,,,,,,,,,,,0.02,,100.0,3.06,0.0,0.0,0.0,100.0,2.9,0.9438,97.1,0.0613,0.172
2024-12-17,134800.0,22646.4,0.1,0.13,0.1,0.02,0.0,11323.2,67400.0,67400.0,11323.2,,,,0.01,,50700.0,,,,,50700.0,0.01,0.01,100.0,1.79,0.0,0.0,0.0,100.0,4.55,0.9132,95.45,0.0357,0.168
2024-12-18,131700.0,22520.7,0.09,0.12,0.09,0.02,0.0,11525.4,64300.0,67400.0,10995.3,,,,0.0,,3100.0,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,2.39,0.9532,97.61,0.0349,0.171
2024-12-19,134800.0,21298.4,0.1,0.12,0.1,0.02,0.0,10649.2,67400.0,67400.0,10649.2,3100.0,,,,,,,3100.0,,,,0.01,,100.0,1.78,0.0,0.0,0.0,100.0,4.43,0.9153,95.57,0.0357,0.158
2024-12-20,134800.0,22579.0,0.1,0.12,0.1,0.02,0.0,11289.5,67400.0,67400.0,11289.5,,,,,,,,,,,,0.01,,100.0,1.77,0.0,0.0,0.0,100.0,4.73,0.9099,95.27,0.0354,0.1675
2024-12-23,131700.0,22586.55,0.09,0.11,0.09,0.02,0.0,11027.45,67400.0,64300.0,11559.1,,,,,,,,,,,3100.0,0.01,0.0,100.0,1.77,0.0,0.0,0.0,100.0,2.35,0.954,97.65,0.0345,0.1715
2024-12-24,128600.0,22505.0,0.09,0.11,0.09,0.02,0.0,11252.5,64300.0,64300.0,11252.5,,,,0.0,,3100.0,,,,,,0.01,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0337,0.175
2024-12-25,128600.0,22505.0,0.09,0.11,0.09,0.02,0.0,11252.5,64300.0,64300.0,11252.5,,,,,,,,,,,,0.01,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0337,
2024-12-26,128600.0,22505.0,0.09,0.11,0.09,0.02,0.0,11252.5,64300.0,64300.0,11252.5,,,,,,,,,,,,0.01,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0337,
2024-12-27,128600.0,23276.6,0.09,0.11,0.09,0.02,0.0,11638.3,64300.0,64300.0,11638.3,,,,,,,,,,,,0.01,,100.0,1.69,0.0,0.0,0.0,100.0,,1.0,100.0,0.0337,0.181
2024-12-30,128600.0,23148.0,0.09,0.11,0.09,0.02,0.0,11574.0,64300.0,64300.0,11574.0,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.18
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,64300.0,,,,,64300.0,0.0,0.01,0.0,0.0,3841360.0,683762.08,0.69,0.0,,0.0,,0.0,0.178
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3841360.0,683762.08,0.69,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3787980.0,729186.15,0.72,0.0,,0.0,,0.0,0.1925
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3787980.0,729186.15,0.73,0.0,,0.0,,0.0,0.1925
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3788780.0,700924.3,0.7,0.0,,0.0,,0.0,0.185
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3780114.0,650179.61,0.66,0.0,,0.0,,0.0,0.172
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3780114.0,680420.52,0.68,0.0,,0.0,,0.0,0.18
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3722614.0,627260.46,0.63,0.0,,0.0,,0.0,0.1685
2025-01-10,785700.0,121783.5,0.57,0.93,0.57,0.13,0.0,113103.5,729700.0,729700.0,113103.5,,,729700.0,,,,,,0.12,729700.0,,0.11,,100.0,19.35,0.0,0.0,0.0,100.0,14.25,0.7555,85.75,0.2083,0.155
2025-01-13,785700.0,125319.15,0.57,0.96,0.57,0.12,0.0,116387.15,56000.0,729700.0,8932.0,,,,0.1,,673700.0,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,14.25,0.7555,85.75,0.2083,0.1595
2025-01-14,112000.0,17640.0,0.08,0.14,0.08,0.02,0.0,8820.0,56000.0,56000.0,8820.0,,,,,,,,,,,673700.0,0.01,0.1,100.0,1.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0297,0.1575
2025-01-15,112000.0,17472.0,0.08,0.14,0.08,0.02,0.0,8736.0,56000.0,56000.0,8736.0,,,,,,,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0297,0.156
2025-01-16,112000.0,16576.0,0.08,0.14,0.08,0.02,0.0,8288.0,56000.0,56000.0,8288.0,,,,,,,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0297,0.148
2025-01-17,112000.0,17584.0,0.08,0.14,0.08,0.02,0.0,8792.0,56000.0,56000.0,8792.0,,,,,,,,,,,,0.01,,100.0,1.48,0.0,0.0,0.0,100.0,,1.0,100.0,0.0297,0.157
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,56000.0,,,,,56000.0,0.0,0.01,0.0,0.0,3715934.0,577827.74,0.58,0.0,,0.0,,0.0,0.1555
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3719234.0,591358.21,0.59,0.0,,0.0,,0.0,0.159
2025-01-22,121800.0,19427.1,0.09,0.16,0.09,0.02,0.0,9713.55,60900.0,60900.0,9713.55,,,60900.0,,,,,,0.01,60900.0,,0.01,,100.0,1.61,0.0,0.0,0.0,100.0,10.52,0.8117,89.48,0.0322,0.1595
2025-01-23,121800.0,19122.6,0.09,0.16,0.09,0.02,0.0,9561.3,60900.0,60900.0,9561.3,,,,,,,,,,,,0.01,,100.0,1.61,0.0,0.0,0.0,100.0,10.44,0.8131,89.56,0.0322,0.157
2025-01-24,121800.0,19244.4,0.09,0.17,0.09,0.02,0.0,9622.2,60900.0,60900.0,9622.2,,,,,,,,,,,,0.01,,100.0,1.61,0.0,0.0,0.0,100.0,10.54,0.8114,89.46,0.0322,0.158
2025-01-27,121800.0,18818.1,0.09,0.17,0.09,0.02,0.0,9409.05,60900.0,60900.0,9409.05,,,,,,,,,,,,0.01,,100.0,1.61,0.0,0.0,0.0,100.0,10.4,0.8136,89.6,0.0322,0.1545
2025-01-28,115400.0,17310.0,0.08,0.16,0.08,0.02,0.0,8175.0,60900.0,54500.0,9135.0,,,,,,,,,,,6400.0,0.01,0.0,100.0,1.61,0.0,0.0,0.0,100.0,5.55,0.8952,94.45,0.0306,0.15
2025-01-29,54500.0,8229.5,0.04,0.08,0.04,0.01,0.0,0.0,54500.0,0.0,8229.5,,,,0.0,,6400.0,,,,,54500.0,0.01,0.01,100.0,1.44,0.0,0.0,0.0,100.0,,1.0,100.0,0.0144,0.151
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,54500.0,,,,,,0.0,,0.0,0.0,3776834.0,553306.18,0.56,0.0,,0.0,100.0,0.0,0.1465
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3776834.0,577855.6,0.58,0.0,,0.0,,0.0,0.153
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3715934.0,572253.84,0.57,0.0,,0.0,,0.0,0.154
2025-02-04,128800.0,19770.8,0.09,0.29,0.09,0.02,0.0,9885.4,64400.0,64400.0,9885.4,,,64400.0,,,,,,0.01,64400.0,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.1535
2025-02-05,128800.0,19320.0,0.09,0.3,0.09,0.02,0.0,9660.0,64400.0,64400.0,9660.0,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.15
2025-02-06,128800.0,19448.8,0.09,0.31,0.09,0.02,0.0,9724.4,64400.0,64400.0,9724.4,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.151
2025-02-07,128800.0,19320.0,0.09,0.34,0.09,0.02,0.0,9660.0,64400.0,64400.0,9660.0,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.15
2025-02-10,128800.0,19062.4,0.09,0.33,0.09,0.02,0.0,9531.2,64400.0,64400.0,9531.2,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.148
2025-02-11,128800.0,18933.6,0.09,0.35,0.09,0.02,0.0,9466.8,64400.0,64400.0,9466.8,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.147
2025-02-12,128800.0,19191.2,0.09,0.36,0.09,0.02,0.0,9595.6,64400.0,64400.0,9595.6,,,,,,,,,,,,0.01,,100.0,1.7,0.0,0.0,0.0,100.0,,1.0,100.0,0.0341,0.149
2025-02-13,128800.0,19513.2,0.09,0.36,0.09,0.02,0.0,9756.6,64400.0,64400.0,9756.6,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0333,0.1515
2025-02-14,128800.0,19706.4,0.09,0.41,0.09,0.02,0.0,9853.2,64400.0,64400.0,9853.2,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.153
2025-02-17,128800.0,19062.4,0.09,0.43,0.09,0.02,0.0,9531.2,64400.0,64400.0,9531.2,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.148
2025-02-18,128800.0,19577.6,0.09,0.45,0.09,0.02,0.0,9788.8,64400.0,64400.0,9788.8,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.152
2025-02-19,128800.0,19255.6,0.09,0.49,0.09,0.02,0.0,9627.8,64400.0,64400.0,9627.8,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.1495
2025-02-20,128800.0,19320.0,0.09,0.51,0.09,0.02,0.0,9660.0,64400.0,64400.0,9660.0,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.15
2025-02-21,128800.0,19513.2,0.09,0.51,0.09,0.02,0.0,9756.6,64400.0,64400.0,9756.6,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.1515
2025-02-24,128800.0,18933.6,0.09,0.64,0.09,0.02,0.0,9466.8,64400.0,64400.0,9466.8,,,,,,,,,,,,0.01,,100.0,1.67,0.0,0.0,0.0,100.0,,1.0,100.0,0.0335,0.147
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,64400.0,,,,,64400.0,0.0,0.01,0.0,0.0,3783988.0,548678.26,0.55,0.0,,0.0,,0.0,0.145
2025-02-26,87800.0,14487.0,0.06,0.45,0.06,0.01,0.0,7243.5,43900.0,43900.0,7243.5,,,43900.0,,,,,,0.01,43900.0,,0.01,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0229,0.165
2025-02-27,87800.0,14926.0,0.06,0.37,0.06,0.01,0.0,7463.0,43900.0,43900.0,7463.0,,,,,,,,,,,,0.01,,100.0,1.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0229,0.17
2025-02-28,309600.0,50464.8,0.22,1.28,0.22,0.06,0.0,43309.1,265700.0,265700.0,43309.1,,,221800.0,,,,,,0.04,221800.0,,0.05,,100.0,6.94,0.0,0.0,0.0,100.0,24.79,0.6271,75.21,0.0809,0.163
2025-03-03,106925.0,18604.95,0.08,0.49,0.08,0.02,0.0,10966.35,63025.0,63025.0,10966.35,,,,0.03,,202675.0,,,,,202675.0,0.01,0.04,100.0,1.63,0.0,0.0,0.0,100.0,18.02,0.7046,81.98,0.0277,0.174
2025-03-04,106925.0,18284.18,0.08,0.49,0.08,0.02,0.0,10777.28,63025.0,63025.0,10777.28,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,18.52,0.6982,81.48,0.0277,0.171
2025-03-05,106925.0,18177.25,0.08,0.47,0.08,0.02,0.0,10714.25,63025.0,63025.0,10714.25,,,,,,,,,,,,0.01,,100.0,1.63,0.0,0.0,0.0,100.0,18.7,0.696,81.3,0.0277,0.17
2025-03-06,65037.0,11153.85,0.05,0.29,0.05,0.01,0.0,3625.0,65037.0,21137.0,11153.85,2012.0,0.0,,,2012.0,,0.0,2012.0,,,43900.0,0.01,0.01,100.0,1.68,0.0,0.0,0.0,100.0,32.87,0.5587,67.13,0.0168,0.1715
2025-03-07,19125.0,3174.75,0.01,0.09,0.01,0.0,0.0,3174.75,19125.0,19125.0,3174.75,,,,0.01,,45912.0,,,,,2012.0,0.0,0.0,100.0,0.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0049,0.166
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,19125.0,,,,,19125.0,0.0,0.0,0.0,0.0,3820988.0,607537.09,0.61,0.0,,0.0,,0.0,0.159
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3815144.0,587532.18,0.59,0.0,,0.0,,0.0,0.154
2025-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3827544.0,597096.86,0.6,0.0,,0.0,,0.0,0.156
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3827944.0,600987.21,0.6,0.0,,0.0,,0.0,0.157
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3827944.0,599073.24,0.6,0.0,,0.0,,0.0,0.1565
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3828144.0,601018.61,0.6,0.0,,0.0,,0.0,0.157
2025-03-18,260200.0,44103.9,0.16,1.3,0.16,0.05,0.0,44103.9,260200.0,260200.0,44103.9,,,260200.0,,,,,,0.05,260200.0,,0.04,,100.0,6.36,0.0,0.0,0.0,100.0,,1.0,100.0,0.0636,0.1695
