,CHIP FP Equity_DX_SI_QTY,CHIP FP Equity_DX_SHORT_INTEREST_VALUE,CHIP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CHIP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CHIP FP Equity_DX_SI_MV,CHIP FP Equity_DX_DSS,CHIP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CHIP FP Equity_DX_SUPPLY_SI_QTY,CHIP FP Equity_DX_BROKER_SI_QTY,CHIP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CHIP FP Equity_DX_BROKER_SI_MV_NEW_x,CHIP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CHIP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CHIP FP Equity_DX_BROKER_SI_MV_INC_x,CHIP FP Equity_DX_SUPPLY_SI_MV_NEW,CHIP FP Equity_DX_BROKER_SI_QTY_ADD,CHIP FP Equity_DX_BROKER_SI_QTY_NEW,CHIP FP Equity_DX_SUPPLY_SI_MV_DEC,CHIP FP Equity_DX_BROKER_SI_QTY_INC,CHIP FP Equity_DX_SUPPLY_SI_QTY_DEC,CHIP FP Equity_DX_BROKER_SI_MV_NEW_y,CHIP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CHIP FP Equity_DX_BROKER_SI_MV_INC_y,CHIP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CHIP FP Equity_DX_BROKER_SI_MV_ADD,CHIP FP Equity_DX_SUPPLY_SI_QTY_ADD,CHIP FP Equity_DX_BROKER_SI_QTY_DEC,CHIP FP Equity_DX_SUPPLY_SI_MV,CHIP FP Equity_DX_BROKER_SI_MV_DEC,CHIP FP Equity_DX_SUPPLY_SI_MV_RMV,CHIP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CHIP FP Equity_DX_UTILIZATION_QUANTITY,CHIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CHIP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CHIP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CHIP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CHIP FP Equity_DX_ACTIVE_UTILIZATION_MV,CHIP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CHIP FP Equity_DX_BROKER_SI_CON_RATIO,CHIP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CHIP FP Equity_DX_DEMAND_SUPPLY_RATIO,CHIP FP Equity_PX_LAST
2023-09-26,15400.0,413413.0,6.01,0.34,0.42,,281872.5,4900.0,10500.0,131540.5,,,,,,,,0.07,,2800.0,,,,,,,2800.0,0.13,0.07,,11.03,10.52,39526.0,1061075.47,,1.07,11.03,,1.0,100.0,0.3308,26.845
2023-09-27,31008.0,838239.26,11.55,0.69,0.83,,494812.03,12704.0,18304.0,343427.23,,,7804.0,,,7804.0,,,,,,,,7804.0,0.21,,,0.34,,,28.6,27.29,31722.0,857540.83,,0.85,28.71,42.79,0.5104,57.21,0.666,27.033
2023-09-28,31008.0,848068.8,11.77,0.69,0.84,,500614.4,12704.0,18304.0,347454.4,,,,,,,,,,,,,,,,,,0.34,,,28.6,27.29,31722.0,867596.7,,0.86,28.49,42.89,0.5101,57.11,0.666,27.35
2023-09-29,27408.0,758324.54,10.43,0.61,0.75,,406830.27,12704.0,14704.0,351494.27,,,,,,,,,,,,,,,,,3600.0,0.35,0.1,,28.6,27.29,31722.0,877684.3,,0.87,28.6,46.53,0.5024,53.47,0.5887,27.668
2023-10-02,27408.0,767835.12,10.4,0.61,0.76,,411932.56,12704.0,14704.0,355902.56,,,,,,,,,,,,,,,,,,0.35,,,28.6,27.29,31722.0,888691.83,,0.87,28.74,46.82,0.502,53.18,0.5887,28.015
2023-10-03,25408.0,702175.49,9.17,0.57,0.71,,351087.74,12704.0,12704.0,351087.74,,,,,,,,,,,,,,,,,2000.0,0.35,0.05,,28.6,27.29,31722.0,876669.19,,0.88,28.61,38.86,0.5248,61.14,0.5457,27.636
2023-10-04,75408.0,2079601.82,27.97,1.68,2.06,,1039800.91,37704.0,37704.0,1039800.91,,,25000.0,,,25000.0,,,,,,,,25000.0,0.68,,,1.03,,,100.0,80.98,0.0,0.0,,0.0,100.0,20.76,0.4976,66.13,1.6197,27.578
2023-10-05,78408.0,2161159.7,29.04,1.75,2.17,,1121924.35,37704.0,40704.0,1039235.35,,,,0.08,,,,,3000.0,,,,0.08,,,,,1.04,,,100.0,80.98,0.0,0.0,,0.0,100.0,19.41,0.452,61.46,1.6841,27.563
2023-10-06,78408.0,2184995.74,33.18,1.73,2.17,,1134298.37,37704.0,40704.0,1050697.37,,,,,,,,,,,,,,,,,,1.04,,,100.0,77.95,0.0,0.0,,0.0,100.0,19.39,0.4524,61.5,1.6209,27.867
2023-10-09,83608.0,2326225.38,35.57,1.85,2.35,,1232670.19,39304.0,44304.0,1093555.19,,,1600.0,0.1,,,,,3600.0,,,,0.1,1600.0,,,,1.11,,,100.0,81.25,0.0,0.0,,0.0,100.0,25.83,0.4187,56.69,1.7284,27.823
2023-10-10,83608.0,2380905.02,33.04,1.85,2.33,,1261645.01,39304.0,44304.0,1119260.01,,,,,,,,,,,,,,,,,,1.1,,,100.0,78.36,0.0,0.0,,0.0,100.0,25.93,0.4141,56.08,1.6669,28.477
2023-10-11,74122.0,2113662.95,29.39,1.64,2.11,,1128121.48,34561.0,39561.0,985541.48,,,,,,,,0.12,,4743.0,,,,,,,4743.0,0.98,0.13,,100.0,69.04,0.0,0.0,,0.0,100.0,29.13,0.489,63.1,1.4806,28.516
2023-10-12,74122.0,2166363.69,29.69,1.64,2.13,,1156249.35,34561.0,39561.0,1010114.35,,,,,,,,,,,,,,,,,,0.99,,,100.0,66.81,0.0,0.0,,0.0,100.0,28.81,0.4908,63.38,1.4329,29.227
2023-10-13,74122.0,2126041.33,29.97,1.64,2.16,,1134728.16,34561.0,39561.0,991313.16,,,,,,,,,,,,,,,,,,1.01,,,100.0,66.81,0.0,0.0,,0.0,100.0,29.17,0.4899,63.16,1.4329,28.683
2023-10-16,74122.0,2120852.79,29.54,1.64,2.11,,1131958.89,34561.0,39561.0,988893.89,,,,,,,,,,,,,,,,,,0.98,,,100.0,66.81,0.0,0.0,,0.0,100.0,29.3,0.4883,62.97,1.4329,28.613
2023-10-17,91522.0,2573781.68,35.56,2.04,2.62,,1357195.84,43261.0,48261.0,1216585.84,,,8700.0,0.25,,,,,8700.0,,,,0.25,8700.0,,,,1.24,,,100.0,83.63,0.0,0.0,,0.0,100.0,41.92,0.4483,51.84,1.7693,28.122
2023-10-18,102522.0,2837911.48,42.18,2.29,2.88,,1488158.24,48761.0,53761.0,1349753.24,,,5500.0,0.14,,,,,5500.0,,,,0.14,5500.0,,,,1.37,,,100.0,93.72,0.0,0.0,,0.0,100.0,46.6,0.4487,47.79,1.9705,27.681
2023-10-19,102522.0,2826531.54,33.81,2.27,2.81,,1482190.77,48761.0,53761.0,1344340.77,,,,,,,,,,,,,,,,,,1.33,,,100.0,93.54,0.0,0.0,,0.0,100.0,46.14,0.4478,48.13,1.9667,27.57
2023-10-20,102522.0,2756611.54,32.09,2.27,2.8,,1445525.77,48761.0,53761.0,1311085.77,,,,,,,,,,,,,,,,,,1.33,,,100.0,90.45,0.0,0.0,,0.0,100.0,46.27,0.449,48.14,1.9018,26.888
2023-10-23,102522.0,2767376.35,34.91,2.25,2.74,,1451170.67,48761.0,53761.0,1316205.67,,,,,,,,,,,,,,,,,,1.3,,,100.0,91.13,0.0,0.0,,0.0,100.0,46.23,0.4479,48.06,1.916,26.993
2023-10-24,90122.0,2452309.74,29.76,1.98,2.44,,1266971.37,43561.0,46561.0,1185338.37,,,,,,,,0.13,,5200.0,,,,,,,7200.0,1.18,0.2,,100.0,81.41,0.0,0.0,,0.0,100.0,39.63,0.4502,53.74,1.6843,27.211
2023-10-25,77122.0,2075970.0,25.5,1.7,2.11,,1078362.0,37061.0,40061.0,997608.0,,,,,,,,0.16,,6500.0,,,,,,,6500.0,1.02,0.17,,100.0,69.26,0.0,0.0,,0.0,100.0,29.81,0.4866,62.61,1.4413,26.918
2023-10-26,77122.0,2025300.84,25.48,1.7,2.07,,1052041.92,37061.0,40061.0,973258.92,,,,,,,,,,,,,,,,,,0.99,,,100.0,65.24,0.0,0.0,,0.0,100.0,29.97,0.4872,62.6,1.3575,26.261
2023-10-27,79622.0,2100030.25,26.74,1.75,2.08,,1122546.38,37061.0,42561.0,977483.88,,,,0.06,,,,,2500.0,,,,0.06,,,,,0.97,,,100.0,65.24,0.0,0.0,,0.0,100.0,34.19,0.4652,58.57,1.4015,26.375
2023-10-30,79622.0,2071844.06,26.79,1.73,2.08,,1107479.78,37061.0,42561.0,964364.28,,,,,,,,,,,,,,,,,,0.96,,,100.0,63.78,0.0,0.0,,0.0,100.0,34.16,0.4667,58.73,1.3702,26.021
2023-10-31,105622.0,2757473.55,34.92,2.26,2.76,,1450531.03,50061.0,55561.0,1306942.53,,,13000.0,0.33,,,,,13000.0,,,,0.33,13000.0,,,,1.31,,,100.0,86.15,0.0,0.0,,0.0,100.0,45.24,0.4509,49.32,1.8176,26.107
2023-11-01,87622.0,2345115.21,28.89,1.87,2.31,,1246158.6,41061.0,46561.0,1098956.6,,,,,,,,0.24,,9000.0,,,,,,,9000.0,1.08,0.23,,100.0,71.03,0.0,0.0,,0.0,100.0,39.57,0.4499,53.75,1.5157,26.764
2023-11-02,84622.0,2330236.01,26.44,1.81,2.27,,1199539.26,41061.0,43561.0,1130696.76,,,,,,,,,,,,,,,,,3000.0,1.11,0.07,,100.0,80.83,0.0,0.0,,0.0,100.0,35.68,0.4582,57.07,1.6658,27.537
2023-11-03,89422.0,2496751.66,27.42,1.91,2.45,,1283277.08,43461.0,45961.0,1213474.58,,,500.0,0.11,,,,,2400.0,,,,0.11,500.0,,1900.0,,1.19,,,100.0,82.66,0.0,0.0,,0.0,100.0,40.43,0.4493,53.06,1.7008,27.921
2023-11-06,89422.0,2509360.16,26.75,1.91,2.5,,1289757.58,43461.0,45961.0,1219602.58,,,,,,,,,,,,,,,,,,1.21,,,100.0,82.66,0.0,0.0,,0.0,100.0,40.26,0.4504,53.31,1.7008,28.062
2023-11-07,92422.0,2627927.15,28.5,1.95,2.61,,1392157.07,43461.0,48961.0,1235770.07,,,,0.09,,,,,3000.0,,,,0.09,,,,,1.22,,,100.0,82.66,0.0,0.0,,0.0,100.0,43.76,0.4468,50.17,1.7579,28.434
2023-11-08,60122.0,1706262.36,19.42,1.26,1.71,,895701.18,28561.0,31561.0,810561.18,,,,,,,,0.41,,14900.0,,,,,,,17400.0,0.81,0.49,,100.0,55.59,0.0,0.0,,0.0,100.0,9.68,0.6714,80.8,1.1703,28.38
2023-11-09,60122.0,1738487.75,19.54,1.26,1.71,,912617.88,28561.0,31561.0,825869.88,,,,,,,,,,,,,,,,,,0.81,,,100.0,54.32,0.0,0.0,,0.0,100.0,9.84,0.6703,80.73,1.1435,28.916
2023-11-10,60122.0,1750812.76,19.06,1.24,1.73,,919087.88,28561.0,31561.0,831724.88,,,,,,,,,,,,,,,,,,0.82,,,100.0,53.6,0.0,0.0,,0.0,100.0,9.69,0.6716,80.82,1.1284,29.121
2023-11-13,60122.0,1763438.38,18.21,1.24,1.76,,925715.69,28561.0,31561.0,837722.69,,,,,,,,,,,,,,,,,,0.84,,,100.0,53.5,0.0,0.0,,0.0,100.0,9.63,0.673,80.92,1.1263,29.331
2023-11-14,51000.0,1516995.0,15.89,1.05,1.47,,758497.5,25500.0,25500.0,758497.5,,,,,,,,0.09,,3061.0,,,,,,,6061.0,0.74,0.17,,51.0,44.88,24503.0,728841.74,,0.73,50.17,,1.0,100.0,0.8977,29.745
2023-11-15,51000.0,1527348.0,15.45,1.05,1.52,,763674.0,25500.0,25500.0,763674.0,,,,,,,,,,,,,,,,,,0.76,,,51.0,45.44,24503.0,733815.84,,0.73,51.14,,1.0,100.0,0.9088,29.948
2023-11-16,51000.0,1515312.0,15.28,1.05,1.52,,757656.0,25500.0,25500.0,757656.0,,,,,,,,,,,,,,,,,,0.76,,,51.0,45.52,24503.0,728033.14,,0.73,50.98,,1.0,100.0,0.9105,29.712
2023-11-17,51000.0,1522707.0,15.37,1.05,1.52,,761353.5,25500.0,25500.0,761353.5,,,,,,,,,,,,,,,,,,0.76,,,51.0,45.52,24503.0,731586.07,,0.74,50.73,,1.0,100.0,0.9105,29.857
2023-11-20,51000.0,1531224.0,15.52,1.04,1.51,,765612.0,25500.0,25500.0,765612.0,,,,,,,,,,,,,,,,,,0.76,,,47.78,42.8,27869.0,836738.86,,0.83,47.65,,1.0,100.0,0.856,30.024
2023-11-21,51000.0,1523727.0,14.84,1.03,1.55,,761863.5,25500.0,25500.0,761863.5,,,,,,,,,,,,,,,,,,0.77,,,47.78,43.09,27869.0,832642.11,,0.84,47.9,,1.0,100.0,0.8618,29.877
2023-11-22,51000.0,1524186.0,14.34,1.03,1.54,,762093.0,25500.0,25500.0,762093.0,,,,,,,,,,,,,,,,,,0.77,,,47.78,42.66,27869.0,832892.93,,0.83,47.9,,1.0,100.0,0.8531,29.886
2023-11-23,59100.0,1766735.4,16.24,1.2,1.78,,762297.0,33600.0,25500.0,1004438.4,,,8100.0,,,,,,,,,,,8100.0,,,,1.0,,,100.0,56.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9986,29.894
2023-11-24,59100.0,1750542.0,16.18,1.2,1.76,,755310.0,33600.0,25500.0,995232.0,,,,,,,,,,,,,,,,,,1.0,,,100.0,56.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9986,29.62
2023-11-27,59100.0,1749773.7,16.22,1.2,1.75,,754978.5,33600.0,25500.0,994795.2,,,,,,,,,,,,,,,,,,0.99,,,100.0,56.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9986,29.607
2023-11-28,59100.0,1735353.3,16.63,1.2,1.74,,748756.5,33600.0,25500.0,986596.8,,,,,,,,,,,,,,,,,,0.99,,,100.0,56.87,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0003,29.363
2023-11-29,59100.0,1753201.5,17.1,1.2,1.73,,756457.5,33600.0,25500.0,996744.0,,,,,,,,,,,,,,,,,,0.98,,,100.0,56.97,0.0,0.0,,0.0,100.0,,1.0,100.0,1.002,29.665
2023-11-30,51000.0,1493229.0,18.05,1.03,1.52,,746614.5,25500.0,25500.0,746614.5,,,,,,,,0.23,,8100.0,,,,,,,,0.76,,,48.51,43.09,27069.0,792553.25,,0.8,48.88,,1.0,100.0,0.8618,29.279
2023-12-01,51000.0,1508937.0,18.17,1.03,1.5,,754468.5,25500.0,25500.0,754468.5,,,,,,,,,,,,,,,,,,0.75,,,48.51,43.09,27069.0,800890.5,,0.8,48.53,,1.0,100.0,0.8618,29.587
2023-12-04,51000.0,1482111.0,19.44,1.03,1.52,,741055.5,25500.0,25500.0,741055.5,,,,,,,,,,,,,,,,,,0.76,,,100.0,43.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8618,29.061
2023-12-05,51000.0,1490883.0,17.35,1.03,1.5,,745441.5,25500.0,25500.0,745441.5,,,,,,,,,,,,,,,,,,0.75,,,100.0,52.31,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0461,29.233
2023-12-06,59800.0,1764518.6,20.24,1.21,1.75,,956026.8,27400.0,32400.0,808491.8,,,,,,6900.0,,,,,,,,,0.2,1900.0,,0.8,,,100.0,54.1,0.0,0.0,,0.0,100.0,25.55,0.6196,74.45,1.1806,29.507
2023-12-07,94800.0,2795272.8,32.37,1.96,2.78,,1471351.4,44900.0,49900.0,1323921.4,,,17500.0,0.52,,,,,17500.0,,,,0.52,17500.0,,,,1.31,,,100.0,88.65,0.0,0.0,,0.0,100.0,49.05,0.5002,50.95,1.8716,29.486
2023-12-08,94800.0,2848834.8,31.96,1.96,2.81,,1499544.9,44900.0,49900.0,1349289.9,,,,,,,,,,,,,,,,,,1.33,,,100.0,88.65,0.0,0.0,,0.0,100.0,49.39,0.5001,50.61,1.8716,30.051
2023-12-11,91000.0,2772133.0,30.16,1.88,2.74,,1462224.0,43000.0,48000.0,1309909.0,,,,,,,,0.06,,1900.0,,,,,,,1900.0,1.29,0.04,,100.0,85.06,0.0,0.0,,0.0,100.0,46.9,0.5019,53.1,1.8002,30.463
2023-12-12,91000.0,2806440.0,30.48,1.88,2.78,,1480320.0,43000.0,48000.0,1326120.0,,,,,,,,,,,,,,,,,,1.31,,,100.0,85.4,0.0,0.0,,0.0,100.0,46.82,0.502,53.18,1.8072,30.84
2023-12-13,86000.0,2677610.0,28.51,1.77,2.67,,1338805.0,43000.0,43000.0,1338805.0,,,,,,,,,,,,,,,,,5000.0,1.34,0.14,,100.0,84.77,0.0,0.0,,0.0,100.0,40.82,0.5169,59.18,1.6955,31.135
2023-12-14,86000.0,2694380.0,29.74,1.76,2.66,,1347190.0,43000.0,43000.0,1347190.0,,,,,,,,,,,,,,,,,,1.33,,,100.0,84.94,0.0,0.0,,0.0,100.0,40.94,0.5164,59.06,1.6988,31.33
2023-12-15,94200.0,3033616.8,32.63,1.93,2.96,,1597318.4,44600.0,49600.0,1436298.4,,,,0.2,,,,,6600.0,,,,0.2,,,1600.0,,1.4,,,100.0,88.1,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,1.8608,32.204
2023-12-18,94200.0,2991980.4,32.35,1.93,3.01,,1575395.2,44600.0,49600.0,1416585.2,,,,,,,,,,,,,,,,,,1.42,,,100.0,85.9,0.0,0.0,,0.0,100.0,49.79,0.5,50.21,1.8142,31.762
2023-12-19,86000.0,2725770.0,29.23,1.76,2.73,,1442122.5,40500.0,45500.0,1283647.5,,,,,,,,0.12,,4100.0,,,,,,,4100.0,1.29,0.14,,100.0,71.89,0.0,0.0,,0.0,100.0,43.98,0.5073,56.02,1.5266,31.695
2023-12-20,100240.0,3188333.68,33.93,2.05,3.18,,1674320.48,47640.0,52640.0,1515285.48,,,,0.22,,40.0,,,7100.0,,,,0.22,,0.0,7140.0,,1.51,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.8,0.4226,48.09,1.7261,31.807
2023-12-21,100240.0,3160767.68,33.55,2.05,3.17,,1659844.48,47640.0,52640.0,1502184.48,,,,,,,,,,,,,,,,,,1.5,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.63,0.4233,48.32,1.7261,31.532
2023-12-22,100240.0,3181918.32,34.06,2.05,3.17,,1670951.52,47640.0,52640.0,1512236.52,,,,,,,,,,,,,,,,,,1.51,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.83,0.4224,48.03,1.7261,31.743
2023-12-25,100240.0,3181918.32,35.92,2.05,3.17,,1670951.52,47640.0,52640.0,1512236.52,,,,,,,,,,,,,,,,,,1.51,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.67,0.4228,48.22,1.7261,
2023-12-26,100240.0,3181918.32,35.92,2.05,3.17,,1670951.52,47640.0,52640.0,1512236.52,,,,,,,,,,,,,,,,,,1.51,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.5,0.4227,48.36,1.7261,
2023-12-27,100240.0,3186629.6,35.92,2.05,3.16,,1673425.6,47640.0,52640.0,1514475.6,,,,,,,,,,,,,,,,,,1.5,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.43,0.4226,48.41,1.7261,31.79
2023-12-28,100240.0,3216902.08,36.13,2.05,3.2,,1689322.88,47640.0,52640.0,1528862.88,,,,,,,,,,,,,,,,,,1.52,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.81,0.4223,48.04,1.7261,32.092
2023-12-29,100240.0,3189837.28,37.27,2.05,3.21,,1675110.08,47640.0,52640.0,1516000.08,,,,,,,,,,,,,,,,,,1.53,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.72,0.4233,48.25,1.7261,31.822
2024-01-01,100240.0,3189837.28,37.92,2.05,3.2,,1675110.08,47640.0,52640.0,1516000.08,,,,,,,,,,,,,,,,,,1.52,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.83,0.4229,48.11,1.7261,
2024-01-02,100240.0,3147235.28,37.92,2.05,3.22,,1652738.08,47640.0,52640.0,1495753.08,,,,,,,,,,,,,,,,,,1.53,,,100.0,82.03,0.0,0.0,,0.0,100.0,43.11,0.4238,47.97,1.7261,31.397
2024-01-03,100240.0,3094007.84,35.34,2.05,3.16,,1624786.24,47640.0,52640.0,1470456.24,,,,,,,,,,,,,,,,,,1.5,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.88,0.424,48.19,1.7261,30.866
2024-01-04,100240.0,3083081.68,34.19,2.05,3.08,,1619048.48,47640.0,52640.0,1465263.48,,,,,,,,,,,,,,,,,,1.46,,,100.0,82.03,0.0,0.0,,0.0,100.0,42.57,0.4229,48.33,1.7261,30.757
2024-01-05,100200.0,3103695.0,38.51,2.03,3.08,,1629285.0,47600.0,52600.0,1474410.0,,,,,,,,0.0,,40.0,,,,,,,40.0,1.46,0.0,,100.0,82.02,0.0,0.0,,0.0,100.0,42.61,0.4229,48.27,1.7266,30.975
2024-01-08,66800.0,2108675.6,26.97,1.34,2.06,,1133255.3,30900.0,35900.0,975420.3,,,,,,,,0.51,,16700.0,,,,,,,16700.0,0.95,0.51,,100.0,53.43,0.0,0.0,,0.0,100.0,25.22,0.4587,61.42,1.155,31.567
2024-01-09,66800.0,2137132.4,27.31,1.34,2.13,,1148548.7,30900.0,35900.0,988583.7,,,,,,,,,,,,,,,,,,0.99,,,100.0,53.8,0.0,0.0,,0.0,100.0,24.96,0.4629,61.91,1.1631,31.993
2024-01-10,66800.0,2143077.6,27.19,1.34,2.14,,1151743.8,30900.0,35900.0,991333.8,,,,,,,,,,,,,,,,,,0.99,,,100.0,53.89,0.0,0.0,,0.0,100.0,25.2,0.4611,61.68,1.1651,32.082
2024-01-11,118400.0,3780748.8,47.43,2.38,3.81,,1970204.4,56700.0,61700.0,1810544.4,,,12000.0,0.44,,12000.0,,,13800.0,,,,0.44,12000.0,0.39,13800.0,,1.82,,,100.0,80.85,0.0,0.0,,0.0,100.0,31.54,0.3466,46.98,1.6882,31.932
2024-01-12,118400.0,3817926.4,46.92,2.38,3.8,,1989578.2,56700.0,61700.0,1828348.2,,,,,,,,,,,,,,,,,,1.83,,,100.0,80.85,0.0,0.0,,0.0,100.0,31.64,0.3459,46.84,1.6882,32.246
2024-01-15,144400.0,4679859.6,57.98,2.9,4.65,,2420952.3,69700.0,74700.0,2258907.3,,,13000.0,0.43,,,,,13000.0,,,,0.43,13000.0,,,,2.25,,,100.0,92.52,0.0,0.0,,0.0,100.0,25.3,0.3594,50.83,1.9168,32.409
2024-01-16,144400.0,4756247.2,55.21,2.9,4.7,,2460468.6,69700.0,74700.0,2295778.6,,,,,,,,,,,,,,,,,,2.27,,,100.0,92.52,0.0,0.0,,0.0,100.0,25.5,0.3585,50.67,1.9168,32.938
2024-01-17,139000.0,4522365.0,36.41,3.36,4.58,,2430364.5,64300.0,74700.0,2092000.5,,,,,,,,0.18,,5400.0,,,,,,,,2.12,,,100.0,85.35,0.0,0.0,,0.0,100.0,26.81,0.3984,53.72,1.8451,32.535
2024-01-18,51000.0,1721607.0,13.38,1.23,1.66,,860803.5,25500.0,25500.0,860803.5,,,,,,,,1.29,,38800.0,,,,,,,49200.0,0.83,1.62,,100.0,46.33,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9267,33.757
2024-01-19,50000.0,1718200.0,14.19,1.21,1.69,,859100.0,25000.0,25000.0,859100.0,,,,,,,,0.0,,500.0,,,,,,,500.0,0.84,0.0,,100.0,44.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8891,34.364
2024-01-22,56800.0,1995838.4,14.33,1.4,1.96,,997919.2,28400.0,28400.0,997919.2,,,3400.0,,,3400.0,,,,,,,,3400.0,0.12,,,0.99,,,100.0,50.48,0.0,0.0,,0.0,100.0,11.97,0.7892,88.03,1.0095,35.138
2024-01-23,56800.0,1997996.8,12.99,1.4,2.0,,998998.4,28400.0,28400.0,998998.4,,,,,,,,,,,,,,,,,,1.0,,,100.0,48.28,0.0,0.0,,0.0,100.0,11.98,0.7892,88.02,0.9657,35.176
2024-01-24,61800.0,2234811.6,14.05,1.5,2.17,,1207810.8,30169.0,33400.0,1090971.38,,,,,,5000.0,,,,,,,,,0.18,1769.0,,1.06,,,100.0,49.73,0.0,0.0,,0.0,100.0,14.96,0.5931,74.86,1.0188,36.162
2024-01-25,61800.0,2262807.0,13.13,1.49,2.24,,1222941.0,30169.0,33400.0,1104637.94,,,,,,,,,,,,,,,,,,1.09,,,100.0,49.73,0.0,0.0,,0.0,100.0,14.95,0.5933,74.88,1.0188,36.615
2024-01-26,61800.0,2206630.8,12.53,1.42,2.25,,1192580.4,30169.0,33400.0,1077214.31,,,,,,,,,,,,,,,,,,1.1,,,100.0,49.73,0.0,0.0,,0.0,100.0,15.05,0.5914,74.72,1.0188,35.706
2024-01-29,61800.0,2201748.6,11.99,1.31,2.2,,1189941.8,30169.0,33400.0,1074830.96,,,,,,,,,,,,,,,,,,1.07,,,100.0,50.08,0.0,0.0,,0.0,100.0,15.0,0.592,74.77,1.026,35.627
2024-01-30,61800.0,2218867.2,11.84,1.3,2.21,,1199193.6,30169.0,33400.0,1083187.78,,,,,,,,,,,,,,,,,,1.08,,,100.0,50.08,0.0,0.0,,0.0,100.0,14.91,0.5943,74.95,1.026,35.904
2024-01-31,61800.0,2167820.4,11.52,1.27,2.21,,1171605.2,30169.0,33400.0,1058268.18,,,,,,,,,,,,,,,,,,1.08,,,100.0,50.22,0.0,0.0,,0.0,100.0,14.98,0.5928,74.83,1.0288,35.078
2024-02-01,136000.0,4766528.0,25.26,2.79,4.77,,2530465.6,68969.0,72200.0,2417225.51,,,35400.0,0.71,,18400.0,,,20400.0,,,,0.71,35400.0,0.65,3400.0,,2.42,,,100.0,85.71,0.0,0.0,,0.0,100.0,26.95,0.3585,49.5,1.6901,35.048
2024-02-02,136000.0,4929592.0,25.8,2.75,4.8,,2617033.4,68969.0,72200.0,2499919.34,,,,,,,,,,,,,,,,,,2.45,,,100.0,85.73,0.0,0.0,,0.0,100.0,27.06,0.3582,49.42,1.6905,36.247
2024-02-05,112600.0,4175320.6,19.97,2.24,4.09,,2150698.0,59769.0,58000.0,2216294.29,,,,,,,,0.31,,9200.0,,,,,,,14200.0,2.18,0.49,,100.0,75.07,0.0,0.0,,0.0,100.0,32.23,0.3087,36.32,1.4142,37.081
2024-02-06,44200.0,1637123.8,7.53,0.88,1.64,,881528.2,25569.0,23800.0,947050.19,,,,,,,,1.24,,34200.0,,,,,,,34200.0,0.95,1.24,,37.0,32.11,43529.0,1612270.63,,1.62,36.92,26.32,0.4878,63.96,0.5551,37.039
2024-02-07,62200.0,2337787.0,9.06,1.24,2.3,,1232788.0,34569.0,32800.0,1299275.87,,,9000.0,0.11,,6000.0,,,3000.0,,,,0.11,9000.0,0.22,,,1.28,,,50.03,43.42,34529.0,1297772.47,,1.28,50.07,27.73,0.3609,50.94,0.7812,37.585
2024-02-08,102200.0,3919267.8,12.7,2.04,3.85,,2120699.7,52069.0,55300.0,1996794.08,,,17500.0,0.85,,,,,22500.0,,,,0.85,17500.0,,,,1.97,,,70.89,65.07,21378.0,819824.92,,0.81,70.93,17.3,0.4467,63.55,1.2772,38.349
2024-02-09,102200.0,3962294.0,11.64,2.04,3.92,,2143981.0,52069.0,55300.0,2018715.13,,,,,,,,,,,,,,,,,,2.0,,,70.89,62.59,21378.0,828825.06,,0.82,70.9,17.3,0.4478,63.64,1.2286,38.77
