,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_x,SAF FP Equity_y,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity,SAF FP Equity
2018-07-24,1964756.0,210327129.8,0.56,1.99,0.47,209.73,0.0,148809241.55,1040807.0,1390091.0,111418389.35,,,22000.0,3.75,,22200.0,,28.51,35000.0,264527.0,,,3.75,22000.0,2.37,,182452.0,111.46,19.57,,,1.16,1.16,88726288.0,9498149130.4,,9503.05,1.16,21.21,0.2105,36.35,0.0219
2018-07-25,1884994.0,201882857.4,0.54,1.9,0.45,200.99,0.0,146632966.2,970309.0,1369122.0,103920093.9,,,28543.0,,,,,11.57,,108254.0,,,,28543.0,,9213.0,20969.0,103.89,2.36,,,1.08,1.08,88502640.0,9478632744.0,,9483.49,1.08,22.17,0.2258,37.88,0.0211
2018-07-26,2071664.0,223118212.8,0.59,2.08,0.5,221.59,0.0,159707899.2,1159033.0,1482896.0,124827854.1,,,,,,115828.0,,,,,,,,,12.4,188724.0,2054.0,124.5,0.24,,,1.29,1.29,88485752.0,9529915490.4,,9496.09,1.29,20.18,0.1915,34.39,0.0231
2018-07-27,2111409.0,226659756.15,0.6,2.15,0.51,225.92,0.0,163855282.75,1178280.0,1526365.0,126488358.0,,,25196.0,5.03,,,,0.58,45069.0,5949.0,,,5.03,25196.0,,,1600.0,126.64,0.01,,,1.31,1.31,88428632.0,9492813645.2,,9503.19,1.32,19.72,0.1866,33.66,0.0236
2018-07-30,2105803.0,225636791.45,0.6,2.25,0.5,224.74,0.0,160921727.4,1155174.0,1501836.0,123776894.1,,,,,,,,3.49,,31906.0,,,,,,8800.0,24529.0,123.76,2.7,,,1.29,1.29,88175576.0,9448012968.4,,9455.33,1.29,19.79,0.1864,33.8,0.0236
2018-07-31,1915835.0,203174301.75,0.55,2.08,0.46,203.35,0.0,141942410.4,972211.0,1338448.0,103102976.55,,,,,,,,19.64,,182963.0,,,,,,,163388.0,103.59,17.46,,,1.09,1.09,87935536.0,9325563592.8,,9407.99,1.09,21.61,0.2168,37.1,0.0215
2018-08-01,1904727.0,201901062.0,0.54,2.08,0.46,201.58,0.0,140698040.0,972211.0,1327340.0,103054366.0,,,,,,4700.0,,,,,,,,,0.51,,15808.0,103.2,2.05,,,1.1,1.1,87777424.0,9304406944.0,,9320.16,1.1,21.78,0.2175,37.41,0.0215
2018-08-02,1833980.0,192567900.0,0.52,2.04,0.44,193.01,0.0,131913810.0,901464.0,1256322.0,94653720.0,,,181.0,,,,,7.61,,71018.0,,,,181.0,,90.0,71018.0,94.95,7.6,,,1.0,1.0,89561600.0,9403968000.0,,9496.82,0.99,22.56,0.2301,38.92,0.0203
2018-08-03,1790259.0,188872324.5,0.51,1.98,0.43,188.35,0.0,131914984.5,886643.0,1250379.0,93540836.5,,,12432.0,2.35,,,,2.86,22957.0,27253.0,,,2.35,12432.0,,,28900.0,93.4,3.21,,,0.98,0.98,89559360.0,9448512480.0,,9440.6,0.98,23.15,0.2404,39.85,0.0198
2018-08-06,1764429.0,188088131.4,0.5,1.95,0.42,186.8,0.0,130536923.4,860813.0,1224549.0,91762665.8,,,,,,,,2.71,,25830.0,,,,,,,25830.0,91.33,2.69,,,0.96,0.96,88581088.0,9442743980.8,,9381.0,0.96,23.59,0.2461,40.4,0.0197
2018-08-07,1744400.0,188046320.0,0.5,1.92,0.42,186.11,0.0,131887802.2,836080.0,1223449.0,90129424.0,,,,,,,,2.77,,28333.0,,,,,,3600.0,1100.0,89.63,0.13,,,0.94,0.94,88314120.0,9520262136.0,,9431.62,0.94,23.95,0.2511,40.79,0.0196
2018-08-08,1737782.0,185942674.0,0.5,1.93,0.42,185.06,0.0,130405715.0,845209.0,1218745.0,90437363.0,,,,,,,,0.48,,6171.0,,,,,,15300.0,4704.0,90.55,0.21,,,0.95,0.95,88176360.0,9434870520.0,,9485.01,0.95,23.91,0.2514,40.87,0.0195
2018-08-09,1737420.0,187380747.0,0.5,1.99,0.42,185.6,0.0,130982530.8,882404.0,1214488.0,95167271.4,,,,,,,,,,,,,,,,37195.0,4257.0,94.91,0.65,,,0.99,0.99,88105776.0,9502207941.6,,9465.25,0.99,24.02,0.2513,40.91,0.0195
2018-08-10,1800645.0,192308886.0,0.51,2.11,0.43,191.88,0.0,137525078.4,923100.0,1287688.0,98587080.0,,,16071.0,8.96,,,,1.23,83200.0,11275.0,,,8.96,16071.0,,35900.0,10000.0,99.15,1.1,,,1.03,1.03,89031120.0,9508523616.0,,9619.13,1.02,23.0,0.2347,39.36,0.02
2018-08-13,1869080.0,200739192.0,0.53,2.27,0.45,199.28,0.0,145670593.8,1119701.0,1356337.0,120255887.4,,,40140.0,6.35,,5500.0,,3.38,63149.0,31349.0,,,6.35,40140.0,0.59,187810.0,,119.97,,,,1.24,1.24,88912232.0,9549173716.8,,9519.84,1.24,22.27,0.2254,38.01,0.0208
2018-08-14,2128035.0,228870164.25,0.61,2.7,0.51,227.87,0.0,175514609.25,1159189.0,1631935.0,124670776.95,,,34844.0,30.07,,,,3.04,275598.0,28268.0,,,30.07,34844.0,,32912.0,,124.64,,,,1.29,1.29,88768696.0,9547073254.8,,9553.89,1.29,19.47,0.1966,34.78,0.0237
2018-08-15,2169462.0,231481595.4,0.62,2.82,0.52,231.21,0.0,177901230.1,1166643.0,1667303.0,124480808.1,,,,4.54,,8754.0,,5.71,45514.0,53142.0,,,4.54,,0.94,60596.0,18900.0,124.89,2.03,,,1.3,1.3,88650160.0,9458972072.0,,9522.21,1.29,19.1,0.1941,34.69,0.0242
2018-08-16,2120454.0,226570509.9,0.6,2.71,0.51,225.49,0.0,172914820.75,1094260.0,1618295.0,116921681.0,,,2005.0,,,,,8.25,,74656.0,,,,2005.0,,268.0,49008.0,116.84,5.4,,,1.22,1.22,88709040.0,9478560924.0,,9458.08,1.22,19.62,0.1999,35.61,0.0236
2018-08-17,2280912.0,243601401.6,0.65,2.97,0.55,242.46,0.0,188089752.0,1136873.0,1761140.0,121418036.4,,,42881.0,20.78,,,,0.03,195470.0,268.0,,,20.78,42881.0,,,52625.0,121.27,5.61,,,1.27,1.27,88557576.0,9457949116.8,,9446.08,1.27,18.22,0.1817,33.07,0.0254
2018-08-20,2135596.0,230003689.2,0.61,2.84,0.51,227.87,0.0,175363602.0,1212144.0,1628260.0,130547908.8,,,137229.0,0.15,,,,9.86,1435.0,92521.0,,,0.15,137229.0,,30563.0,134315.0,129.98,14.23,,,1.35,1.35,88461872.0,9527343614.4,,9445.17,1.36,19.57,0.1972,35.38,0.0238
2018-08-21,2007910.0,217356257.5,0.57,2.73,0.48,215.25,0.0,162455862.75,1020747.0,1500747.0,110495862.75,,,,0.77,,,,20.97,5421.0,196818.0,,,0.77,,,5421.0,132934.0,110.15,14.18,,,1.14,1.14,88718296.0,9603755542.0,,9526.32,1.14,20.84,0.2185,37.6,0.0224
2018-08-22,1893078.0,204357770.1,0.54,2.61,0.45,202.91,0.0,151161413.45,967732.0,1400291.0,104466669.4,,,116.0,0.56,,,,5.95,4545.0,56159.0,,,0.56,116.0,,3028.0,105001.0,104.57,11.25,,,1.08,1.08,88704176.0,9575615799.2,,9566.14,1.08,22.07,0.2212,37.84,0.0211
2018-08-23,1893393.0,206379837.0,0.54,2.66,0.45,203.69,0.0,153061179.0,941335.0,1404231.0,102605515.0,,,,2.26,,,,3.05,20912.0,27403.0,,,2.26,,,1006.0,16972.0,102.05,1.96,,,1.05,1.05,88684632.0,9666624888.0,,9595.3,1.05,22.2,0.2212,37.88,0.0211
2018-08-24,1892355.0,207969814.5,0.54,2.73,0.45,205.04,0.0,150587837.4,936429.0,1370226.0,102913547.1,,,15525.0,1.08,,,,5.18,8132.0,49569.0,,,1.08,15525.0,,29138.0,42137.0,102.59,4.27,,,1.05,1.05,88618696.0,9739194690.4,,9684.06,1.05,22.14,0.2197,37.64,0.0211
2018-08-27,1823860.0,203998741.0,0.52,2.67,0.44,199.75,0.0,148971225.4,893387.0,1331884.0,99925335.95,,,1253.0,,,,,4.58,,44295.0,,,,1253.0,,,38342.0,99.06,3.73,,,1.0,1.0,88474040.0,9895821374.0,,9743.95,1.01,23.15,0.2347,39.01,0.0204
2018-08-28,1898252.0,212604224.0,0.54,2.79,0.46,208.92,0.0,156955456.0,980879.0,1401388.0,109858448.0,,,46342.0,9.43,,,,1.89,84342.0,17221.0,,,9.43,46342.0,,58371.0,14838.0,109.7,1.0,,,1.1,1.1,88333624.0,9893365888.0,,9864.99,1.1,22.16,0.2164,37.33,0.0213
2018-08-29,1948443.0,220563747.6,0.56,2.89,0.47,216.37,0.0,163936466.4,994051.0,1448202.0,112526573.2,,,3377.0,7.94,,,,2.26,68589.0,20454.0,,,7.94,3377.0,,30249.0,21775.0,112.16,2.09,,,1.12,1.12,87939840.0,9954789888.0,,9866.81,1.12,21.62,0.2058,36.23,0.0219
2018-08-30,1972890.0,222739281.0,0.56,2.93,0.47,219.45,0.0,164638570.1,995975.0,1458269.0,112445577.5,,,20159.0,3.61,,,,2.39,30210.0,23358.0,,,3.61,20159.0,,5123.0,20143.0,112.64,2.2,,,1.12,1.12,87942816.0,9928743926.4,,9941.2,1.12,21.25,0.201,35.67,0.0222
2018-08-31,2047660.0,229952218.0,0.58,3.07,0.49,227.28,0.0,169328073.7,1069826.0,1507819.0,120141459.8,,,54159.0,6.66,,,,0.14,61550.0,1225.0,,,6.66,54159.0,,20917.0,12000.0,120.55,1.36,,,1.2,1.2,87936440.0,9875262212.0,,9917.88,1.2,20.4,0.1923,34.56,0.023
2018-09-03,2241838.0,252094683.1,0.64,3.43,0.54,248.48,0.0,187826921.75,1238472.0,1670315.0,139266176.4,,,71102.0,19.42,,,,2.2,175634.0,19456.0,,,19.42,71102.0,,117000.0,13138.0,139.06,1.54,,,1.39,1.39,87861832.0,9880063008.4,,9862.06,1.39,18.66,0.1763,31.68,0.0252
2018-09-04,2619716.0,288561717.4,0.75,4.04,0.63,288.57,0.0,225225687.7,1588527.0,2044718.0,174976249.05,,,115272.0,42.82,,,,0.14,392931.0,1225.0,,,42.82,115272.0,,236008.0,18528.0,177.29,2.08,,,1.78,1.78,87500192.0,9638146148.8,,9791.77,1.78,15.71,0.2127,38.85,0.0294
2018-09-05,3181485.0,347100013.5,0.91,4.86,0.76,346.32,0.0,282912010.4,2017270.0,2593144.0,220084157.0,,,18442.0,58.96,,,,15.72,563815.0,138524.0,,,58.96,18442.0,,548825.0,15389.0,221.29,1.79,,,2.26,2.26,87076560.0,9500052696.0,,9548.6,2.26,12.94,0.2554,45.14,0.0357
2018-09-06,2900240.0,336572852.0,0.83,4.41,0.7,325.53,0.0,279150963.85,1765730.0,2405437.0,204912966.5,,,,,,37263.0,,31.76,,288208.0,,,,,4.11,36668.0,224970.0,197.45,17.72,,,1.99,1.99,87104232.0,10108446123.6,,9637.93,2.01,14.65,0.3004,49.75,0.0326
2018-09-07,3136739.0,368253158.6,0.89,4.51,0.75,361.45,0.0,297338393.0,2019902.0,2532695.0,237136494.8,,,216931.0,20.74,,1000.0,,1.22,145383.0,20357.0,,,20.74,216931.0,0.12,57598.0,19125.0,236.47,2.0,,,2.28,2.28,86597344.0,10166528185.6,,10077.29,2.29,13.34,0.276,47.22,0.0354
2018-09-10,3251062.0,376147873.4,0.93,4.48,0.78,373.76,0.0,289076681.4,2341558.0,2498502.0,270918260.6,,,90831.0,40.36,,8500.0,,0.08,338701.0,685.0,,,40.36,90831.0,1.0,231510.0,381394.0,273.67,45.78,,,2.63,2.63,86739632.0,10035775422.4,,10089.45,2.64,17.29,0.189,34.28,0.0365
2018-09-11,3095898.0,363768015.0,0.88,4.2,0.74,355.52,0.0,276049917.5,2313001.0,2349361.0,271777617.5,,,164256.0,0.52,,,,23.04,14803.0,195913.0,,,0.52,164256.0,,3100.0,163944.0,268.8,17.84,,,2.57,2.57,87613088.0,10294537840.0,,10153.53,2.58,18.23,0.1791,31.7,0.0344
2018-09-12,3661998.0,431383364.4,1.04,4.98,0.88,423.32,0.0,309397105.8,2789001.0,2626461.0,328544317.8,,,,32.83,,,,1.74,277100.0,15000.0,,,32.83,,,491000.0,,327.56,,,,3.1,3.1,87103992.0,10260850257.6,,10206.86,3.11,15.66,0.1516,26.64,0.0407
2018-09-13,3224642.0,380024059.7,0.92,4.36,0.77,370.71,0.0,294648098.6,2177737.0,2500196.0,256646305.45,,,10131.0,24.74,,,,75.78,210900.0,646100.0,,,24.74,10131.0,,24705.0,337165.0,256.26,40.97,,,2.42,2.42,87853256.0,10353506219.6,,10309.25,2.43,17.65,0.1671,28.07,0.0358
2018-09-14,3152552.0,372158763.6,0.9,4.36,0.76,365.35,0.0,284276913.3,2347365.0,2408106.0,277106438.25,,,209031.0,7.6,,,,13.28,60812.0,112838.0,,,7.6,209031.0,,73435.0,152902.0,276.94,15.8,,,2.61,2.61,87745672.0,10358376579.6,,10337.05,2.61,18.27,0.1709,29.46,0.035
2018-09-17,3057378.0,360159128.4,0.87,4.25,0.73,354.02,0.0,275135564.8,2244320.0,2335616.0,264380896.0,,,39682.0,31.63,,,,16.77,270237.0,142727.0,,,31.63,39682.0,,,342727.0,264.75,40.21,,,2.48,2.48,88179936.0,10387596460.8,,10378.31,2.49,18.9,0.2192,38.1,0.0338
2018-09-18,2894825.0,340576161.25,0.83,4.04,0.69,334.47,0.0,281983872.95,1925533.0,2396803.0,226538957.45,,,2857.0,18.77,,,,46.61,160000.0,394181.0,,,18.77,2857.0,,72537.0,98813.0,226.77,11.7,,,2.13,2.13,88381648.0,10398100887.2,,10389.63,2.14,20.0,0.2804,46.01,0.0321
2018-09-19,2857887.0,341660390.85,0.81,3.96,0.69,333.3,0.0,282497845.5,1485822.0,2363010.0,177630020.1,,,71.0,1.12,,,,51.84,9500.0,439782.0,,,1.12,71.0,,,43293.0,175.84,2.77,,,1.65,1.65,88706872.0,10604906547.6,,10459.62,1.65,20.16,0.2839,46.4,0.0317
2018-09-20,3176104.0,384308584.0,0.91,4.35,0.76,373.09,0.0,282513462.0,1774376.0,2334822.0,214699496.0,,,382902.0,,,74344.0,,13.86,,122414.0,,,,382902.0,8.79,28066.0,102532.0,212.26,10.92,,,1.97,1.97,88389536.0,10695133856.0,,10541.74,1.97,17.92,0.2332,40.14,0.0352
2018-09-21,2922627.0,351153634.05,0.83,3.94,0.7,343.45,0.0,296110275.75,1572481.0,2464505.0,188933592.15,,,62958.0,60.28,,,,32.63,496775.0,274680.0,,,60.28,62958.0,,9827.0,367092.0,189.83,44.18,,,1.75,1.75,88512384.0,10634762937.6,,10663.74,1.75,14.99,0.2295,40.86,0.0324
2018-09-24,2910424.0,347795668.0,0.83,3.67,0.7,341.74,0.0,292320661.0,1624901.0,2446198.0,194175669.5,,,62647.0,11.08,,9401.0,,6.82,90185.0,56360.0,,,11.08,62647.0,1.13,46133.0,117893.0,194.95,13.97,,,1.82,1.82,87518944.0,10458513808.0,,10479.04,1.83,14.38,0.2279,40.98,0.0326
2018-09-25,2917062.0,351505971.0,0.83,3.62,0.7,343.71,0.0,294023374.0,1629929.0,2440028.0,196406444.5,,,29734.0,,,18878.0,,3.1,,26658.0,,,,29734.0,2.27,1952.0,25048.0,195.71,3.02,,,1.83,1.83,87464120.0,10539426460.0,,10458.73,1.84,14.48,0.229,41.16,0.0327
2018-09-26,3474118.0,420194572.1,0.99,4.3,0.83,408.76,0.0,360214015.7,1694216.0,2978206.0,204915425.2,34.69,,7503.0,37.13,,,310000.0,10.87,305540.0,94508.0,34.69,,37.13,7503.0,,151292.0,77362.0,204.64,9.16,,,1.9,1.9,87343576.0,10564205517.2,,10517.66,1.91,12.19,0.2073,39.55,0.039
2018-09-27,3391672.0,412088148.0,0.97,4.22,0.81,400.01,0.0,350097390.0,1338689.0,2881460.0,162650713.5,,,6500.0,0.67,,,,46.01,5500.0,381042.0,,,0.67,6500.0,,19015.0,102246.0,162.39,12.06,,,1.5,1.5,87837992.0,10672316028.0,,10633.91,1.5,12.52,0.216,40.57,0.038
2018-09-28,2873083.0,346781118.1,0.82,3.58,0.69,336.29,0.0,287477104.3,1140782.0,2381749.0,137692387.4,,,3000.0,,,1401.0,,24.49,,202308.0,,,,3000.0,0.17,1401.0,501112.0,138.34,60.54,,,1.28,1.28,87984952.0,10619783706.4,,10662.34,1.28,14.83,0.2827,48.14,0.0322
2018-10-01,2982957.0,359148022.8,0.85,3.65,0.72,319.08,0.0,300430387.6,976418.0,2495269.0,117560727.2,,,,0.0,,,,19.97,169428.0,164364.0,,,0.0,,,,55908.0,117.8,6.64,,,1.11,1.11,86972808.0,10471526083.2,,10502.45,1.11,15.48,0.2824,47.61,0.0339
2018-10-02,2973191.0,352323133.5,0.85,3.62,0.71,315.28,0.0,295302355.5,982287.0,2492003.0,116401009.5,,,,6.03,,,,5.41,50226.0,44357.0,,,6.03,,,50226.0,53492.0,117.41,6.69,,,1.13,1.13,86297392.0,10226240952.0,,10360.64,1.12,15.43,0.2843,47.73,0.0341
2018-10-03,2941291.0,350013629.0,0.84,3.46,0.71,312.08,0.0,293246583.0,931490.0,2464257.0,110847310.0,,,3146.0,0.64,,,,6.73,5500.0,56445.0,,,0.64,3146.0,,2502.0,33246.0,110.75,4.03,,,1.06,1.06,87081680.0,10362719920.0,,10352.48,1.06,15.77,0.292,48.41,0.0334
2018-10-04,2899046.0,336434288.3,0.83,3.39,0.7,303.23,0.0,280715433.9,891160.0,2418918.0,103419118.0,,,4838.0,,,2800.0,,7.87,,65027.0,,,,4838.0,0.33,19859.0,48139.0,104.74,5.81,,,1.01,1.01,87147472.0,10113464125.6,,10316.63,1.01,15.86,0.3005,49.09,0.0329
2018-10-05,2934156.0,341242342.8,0.84,3.33,0.7,307.29,0.0,284694026.4,920170.0,2447928.0,107015771.0,,,46486.0,3.36,,,,3.01,29010.0,25209.0,,,3.36,46486.0,,7733.0,,107.18,,,,1.04,1.04,87364912.0,10160539265.6,,10227.16,1.04,15.67,0.2932,48.45,0.0332
2018-10-08,2861167.0,326173038.0,0.82,3.19,0.69,295.84,0.0,273107634.0,873023.0,2395681.0,99524622.0,,,2689.0,,,7497.0,,6.17,,52281.0,,,,2689.0,0.87,2445.0,59744.0,100.52,7.09,,,0.99,0.99,87461848.0,9970650672.0,,10141.56,0.98,15.87,0.3054,49.47,0.0324
2018-10-09,2899279.0,324574284.05,0.8,3.19,0.7,297.54,0.0,273582626.35,889835.0,2443793.0,99617028.25,,,36692.0,5.45,,,,2.31,48112.0,19880.0,,,5.45,36692.0,,,,100.45,,,,1.01,1.01,87368152.0,9780864616.4,,9945.82,1.0,15.49,0.296,48.64,0.0329
2018-10-10,2923148.0,319646233.8,0.81,3.14,0.7,297.12,0.0,271041799.05,877913.0,2478663.0,95999786.55,,,20253.0,8.45,,,,3.95,76291.0,32175.0,,,8.45,20253.0,,,41421.0,96.97,6.4,,,1.0,1.0,87284464.0,9544556138.4,,9745.15,0.99,15.09,0.281,47.12,0.0332
2018-10-11,2747225.0,292579462.5,0.76,2.87,0.66,274.05,0.0,245457472.5,868377.0,2304765.0,92482150.5,,,245.0,,,,,1.36,,11781.0,,,,245.0,,2000.0,173898.0,93.5,20.98,,,0.99,0.99,87214072.0,9288298668.0,,9506.64,0.97,15.94,0.2591,43.79,0.0312
2018-10-12,3099382.0,337212761.6,0.86,3.07,0.74,313.29,0.0,289255462.4,875872.0,2658598.0,95294873.6,,,324.0,42.02,,2000.0,,3.05,380843.0,29010.0,,,42.02,324.0,0.22,36181.0,29010.0,94.33,3.34,,,0.99,0.99,87547336.0,9525150156.8,,9403.0,0.99,14.23,0.3199,51.76,0.0351
2018-10-15,3093161.0,332514807.5,0.85,3.0,0.74,311.45,0.0,286842357.5,859851.0,2668301.0,92433982.5,,,460.0,2.01,,,,1.76,17500.0,16481.0,,,2.01,460.0,,,7797.0,92.93,0.9,,,0.98,0.98,87003576.0,9352884420.0,,9470.61,0.97,14.07,0.3174,51.55,0.0352
2018-10-16,3246517.0,363447578.15,0.9,3.07,0.78,332.67,0.0,310180760.6,939337.0,2770708.0,105158777.15,,,73595.0,10.84,,,,,102407.0,,,,10.84,73595.0,,5891.0,,103.23,,,,1.06,1.06,87529384.0,9798914538.8,,9524.96,1.07,13.85,0.2948,49.54,0.0367
2018-10-17,3668053.0,403302427.35,1.01,3.44,0.88,378.64,0.0,344190998.4,1111363.0,3130432.0,122194361.85,,,172290.0,37.58,,60500.0,,2.68,343224.0,24690.0,,,37.58,172290.0,6.64,24426.0,44000.0,123.58,4.52,,,1.26,1.26,87344416.0,9603518539.2,,9775.69,1.25,12.24,0.2903,49.54,0.0415
2018-10-18,3359455.0,365340731.25,0.93,3.14,0.81,341.84,0.0,306874447.5,1112765.0,2821834.0,121013193.75,,,47167.0,8.44,,,,9.08,81408.0,80006.0,,,8.44,47167.0,,34241.0,390006.0,121.97,44.32,,,1.26,1.26,87287784.0,9492546510.0,,9588.42,1.26,13.46,0.3185,52.15,0.038
2018-10-19,3622040.0,389369300.0,1.0,3.51,0.87,392.42,0.0,333063487.5,1078625.0,3098265.0,115952187.5,,,1014.0,1.07,,311000.0,,5.66,9715.0,46682.0,,,1.07,1014.0,31.77,11528.0,44284.0,116.6,0.0,,,1.22,1.22,87366416.0,9391889720.0,,9465.6,1.22,11.48,0.306,51.62,0.041
2018-10-22,3707678.0,400985375.7,1.02,3.6,0.89,401.95,0.0,344303528.1,1218379.0,3183574.0,131767688.85,,,194.0,10.78,,,,3.98,102809.0,35575.0,,,10.78,194.0,,175135.0,17500.0,131.35,1.94,,,1.37,1.37,87403328.0,9452669923.2,,9415.13,1.38,11.26,0.2976,50.5,0.0418
2018-10-23,3741913.0,393649247.6,1.03,3.61,0.9,402.87,0.0,334911984.8,1218373.0,3183574.0,128172839.6,,,129.0,,,,,0.01,,135.0,,,,129.0,,,,130.23,,,,1.4,1.4,85725600.0,9018333120.0,,9209.78,1.39,11.32,0.2927,49.87,0.043
2018-10-24,3429732.0,375212680.8,0.95,3.24,0.82,374.11,0.0,328529731.6,1037813.0,3003014.0,113536742.2,,,,,,,,19.18,,180560.0,,,,,,,180560.0,111.17,19.76,,,1.2,1.2,85686792.0,9374135044.8,,9119.45,1.2,11.92,0.3227,53.14,0.0395
2018-10-25,3372917.0,374225141.15,0.93,3.02,0.81,369.88,0.0,326912288.85,991120.0,2946483.0,109964764.0,,,359.0,,,7078.0,,5.14,,47052.0,,,,359.0,0.77,,63609.0,109.08,7.03,,,1.14,1.14,85731272.0,9511884628.4,,9414.29,1.15,12.23,0.3335,54.03,0.0389
2018-10-26,3287560.0,360645332.0,0.91,2.85,0.79,359.32,0.0,313867167.7,906763.0,2861141.0,99471901.1,,,20441.0,2.26,,,,14.53,20441.0,134615.0,,,2.26,20441.0,,29817.0,105783.0,100.04,11.05,,,1.04,1.04,85928720.0,9426380584.0,,9497.07,1.04,12.45,0.3459,55.33,0.0379
2018-10-29,3446660.0,371722281.0,0.95,2.91,0.83,374.94,0.0,321418991.85,948263.0,2980241.0,102270164.55,,,2210.0,4.3,,77663.0,,0.12,42210.0,773.0,,,4.3,2210.0,8.85,40063.0,773.0,103.2,0.08,,,1.09,1.09,85944544.0,9269119070.4,,9390.43,1.09,11.73,0.3155,52.75,0.0397
2018-10-30,3569798.0,387858552.7,0.99,2.97,0.86,388.32,0.0,328571507.2,1085901.0,3024128.0,117983143.65,,,38891.0,5.66,,,,0.14,58387.0,1242.0,,,5.66,38891.0,,99989.0,14500.0,117.53,1.59,,,1.25,1.25,85866512.0,9329396528.8,,9288.73,1.25,11.41,0.2975,51.1,0.0411
2018-10-31,3764152.0,429301535.6,1.04,3.03,0.9,417.29,0.0,348511366.85,1342855.0,3055777.0,153152612.75,,,107969.0,11.8,,,,1.58,101580.0,14500.0,,,11.8,107969.0,,163485.0,69931.0,148.65,7.53,,,1.55,1.55,85458128.0,9746499498.4,,9410.33,1.56,11.14,0.2744,48.45,0.0434
2018-11-01,3842554.0,434592857.4,1.06,2.98,0.92,427.6,0.0,339260301.9,1426257.0,2999649.0,161309666.7,,,15000.0,1.75,,,,7.07,15000.0,67028.0,,,1.75,15000.0,,136458.0,71128.0,162.09,6.88,0.12,,1.64,1.64,85487928.0,9668684656.8,1028.0,9707.3,1.64,10.79,0.2593,47.08,0.0442
2018-11-02,3986091.0,449631064.8,1.1,3.06,0.96,445.01,0.0,338765923.2,1662794.0,3003244.0,187563163.2,,,24776.0,2.54,,122958.0,,5.85,21276.0,51139.0,,,2.54,24776.0,15.58,264657.0,140639.0,187.9,15.97,0.2,,1.96,1.96,83310248.0,9397395974.4,1757.0,9413.86,1.96,13.19,0.2508,45.2,0.0469
2018-11-05,4430233.0,492198886.3,1.22,3.5,1.06,489.41,1.0,397592459.0,2114014.0,3578690.0,234866955.4,,,721543.0,89.26,,5000.0,,32.68,814057.0,288820.0,,,89.26,721543.0,0.6,18497.0,243611.0,237.29,29.15,,,2.49,2.49,82779032.0,9196750455.2,,9298.33,2.49,9.88,0.3827,59.32,0.0522
2018-11-06,4365483.0,482385871.5,1.21,3.46,1.05,480.03,1.0,384987635.5,2045264.0,3484051.0,226001672.0,,,14889.0,,,1.0,,11.31,,100189.0,,,,14889.0,0.0,16550.0,94640.0,226.64,10.82,,,2.41,2.41,82790808.0,9148384284.0,,9188.87,2.41,9.94,0.3944,60.28,0.0515
2018-11-07,4502654.0,510600963.6,1.24,3.54,1.08,501.03,1.0,411741111.6,2058146.0,3630874.0,233393756.4,,,8532.0,18.33,,29919.0,,0.83,124289.0,7385.0,,,18.33,8532.0,3.31,11735.0,7385.0,228.82,0.88,,,2.43,2.43,82642760.0,9371688984.0,,9197.46,2.43,10.45,0.3836,59.2,0.0532
2018-11-08,4420488.0,505482802.8,1.22,3.44,1.06,495.65,1.0,409999294.95,2021376.0,3585477.0,231144345.6,,,,,,,,3.14,,36770.0,,,,,,,45397.0,230.92,3.61,,,2.37,2.37,83176288.0,9511208532.8,,9478.74,2.38,10.61,0.3825,59.11,0.0519
2018-11-09,4219581.0,474491883.45,1.17,3.27,1.01,469.3,0.0,389660053.25,1823469.0,3465185.0,205049089.05,,,5000.0,,,5000.0,,22.99,,202907.0,,,,5000.0,0.6,,125292.0,208.47,16.96,,,2.14,2.14,83355664.0,9373344416.8,,9508.37,2.15,11.2,0.3864,59.43,0.0495
2018-11-12,4189681.0,467568399.6,1.16,3.25,1.0,465.46,0.0,386838745.2,1785443.0,3466297.0,199255438.8,,1028.0,4214.0,1.76,0.11,1000.0,,4.15,15626.0,48316.0,,1028.0,1.76,4214.0,0.11,5048.0,15514.0,203.13,1.76,,,2.1,2.1,83405984.0,9308107814.4,,9399.81,2.12,11.27,0.3904,59.75,0.0492
2018-11-13,3830955.0,432514819.5,1.06,2.97,0.92,425.27,0.0,365114987.2,1406728.0,3233968.0,158819591.2,,,46.0,1.29,,,,46.3,11121.0,378896.0,,,1.29,46.0,,135.0,243450.0,157.22,26.03,,,1.65,1.65,83963800.0,9479513020.0,,9391.96,1.65,12.32,0.3879,59.38,0.0449
