,MA13 FP Equity_DX_SI_QTY,MA13 FP Equity_DX_SHORT_INTEREST_VALUE,MA13 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MA13 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MA13 FP Equity_DX_SI_MV,MA13 FP Equity_DX_DSS,MA13 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MA13 FP Equity_DX_SUPPLY_SI_QTY,MA13 FP Equity_DX_BROKER_SI_QTY,MA13 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MA13 FP Equity_DX_BROKER_SI_MV_NEW_x,MA13 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MA13 FP Equity_DX_SUPPLY_SI_QTY_INC_x,MA13 FP Equity_DX_BROKER_SI_MV_INC_x,MA13 FP Equity_DX_SUPPLY_SI_MV_NEW,MA13 FP Equity_DX_BROKER_SI_QTY_ADD,MA13 FP Equity_DX_BROKER_SI_QTY_NEW,MA13 FP Equity_DX_SUPPLY_SI_MV_DEC,MA13 FP Equity_DX_BROKER_SI_QTY_INC,MA13 FP Equity_DX_SUPPLY_SI_QTY_DEC,MA13 FP Equity_DX_BROKER_SI_MV_NEW_y,MA13 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MA13 FP Equity_DX_BROKER_SI_MV_INC_y,MA13 FP Equity_DX_SUPPLY_SI_QTY_INC_y,MA13 FP Equity_DX_BROKER_SI_MV_ADD,MA13 FP Equity_DX_SUPPLY_SI_QTY_ADD,MA13 FP Equity_DX_BROKER_SI_QTY_DEC,MA13 FP Equity_DX_SUPPLY_SI_MV,MA13 FP Equity_DX_BROKER_SI_MV_DEC,MA13 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MA13 FP Equity_DX_UTILIZATION_QUANTITY,MA13 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MA13 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MA13 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MA13 FP Equity_DX_ACTIVE_UTILIZATION_MV,MA13 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MA13 FP Equity_DX_BROKER_SI_CON_RATIO,MA13 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MA13 FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-01-12,8700.0,890271.0,8.2,1.79,0.89,,593514.0,2900.0,5800.0,296757.0,,,,,,,,,,,,,,,,,,0.3,,1.82,1.82,156254.0,15989471.82,16.06,1.82,50.0,0.5,50.0,0.0547
2018-01-15,8700.0,890271.0,8.57,1.79,0.89,,593514.0,2900.0,5800.0,296757.0,,,,,,,,,,,,,,,,,,0.3,,1.82,1.82,156254.0,15989471.82,15.99,1.82,50.0,0.5,50.0,0.0547
2018-01-16,8700.0,890271.0,8.57,1.79,0.89,,593514.0,2900.0,5800.0,296757.0,,,,,,,,,,,,,,,,,,0.3,,1.82,1.82,156254.0,15989471.82,16.01,1.82,50.0,0.5,50.0,0.0547
2018-01-17,8700.0,890271.0,8.57,1.79,0.89,,593514.0,2900.0,5800.0,296757.0,,,,,,,,,,,,,,,,,,0.3,,1.82,1.82,156254.0,15989471.82,15.9,1.82,50.0,0.5,50.0,0.0547
2018-01-18,8700.0,890271.0,8.25,1.79,0.89,,593514.0,2900.0,5800.0,296757.0,,,,,,,,,,,,,,,,,,0.3,,1.92,1.92,148054.0,15150365.82,15.17,1.92,50.0,0.5,50.0,0.0576
2018-01-19,5800.0,593688.0,5.5,1.2,0.59,,593688.0,0.0,5800.0,0.0,,,,,,,,0.3,,2900.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,0.0384
2018-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5800.0,0.0,0.59,0.0,0.0,150954.0,15453160.98,15.48,0.0,,0.0,,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15451651.44,15.47,0.0,,0.0,,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15448632.36,15.47,0.0,,0.0,,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15442594.2,15.33,0.0,,0.0,,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15435046.5,15.44,0.0,,0.0,,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15430517.88,15.44,0.0,,0.0,,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15430517.88,15.42,0.0,,0.0,,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15429008.34,15.42,0.0,,0.0,,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15432027.42,15.46,0.0,,0.0,,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15429008.34,15.42,0.0,,0.0,,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15433536.96,15.36,0.0,,0.0,,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15436556.04,15.42,0.0,,0.0,,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15432027.42,15.35,0.0,,0.0,,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15430517.88,15.43,0.0,,0.0,,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15435046.5,15.48,0.0,,0.0,,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15438065.58,15.47,0.0,,0.0,,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15436556.04,15.44,0.0,,0.0,,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15433536.96,15.47,0.0,,0.0,,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15430517.88,15.47,0.0,,0.0,,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,150954.0,15435046.5,15.43,0.0,,0.0,,0.0
2018-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,153754.0,15719808.96,15.7,0.0,,0.0,,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,153754.0,15719808.96,15.7,0.0,,0.0,,0.0
2018-02-21,3000.0,306690.0,9.64,0.62,0.31,,204460.0,1000.0,2000.0,102230.0,,,,,,2000.0,,,,,,,,,0.2,1000.0,,0.1,,0.65,0.65,152754.0,15616041.42,15.57,0.65,50.0,0.5,50.0,0.0195
2018-02-22,3000.0,306750.0,9.89,0.62,0.31,,204500.0,1000.0,2000.0,102250.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15619096.5,15.61,0.65,50.0,0.5,50.0,0.0195
2018-02-23,3000.0,306810.0,9.89,0.62,0.31,,204540.0,1000.0,2000.0,102270.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15622151.58,15.61,0.65,50.0,0.5,50.0,0.0195
2018-02-26,3000.0,306810.0,9.89,0.62,0.31,,204540.0,1000.0,2000.0,102270.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15622151.58,15.63,0.65,50.0,0.5,50.0,0.0195
2018-02-27,3000.0,306750.0,9.89,0.62,0.31,,204500.0,1000.0,2000.0,102250.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15619096.5,15.61,0.65,50.0,0.5,50.0,0.0195
2018-02-28,3000.0,306810.0,9.89,0.62,0.31,,204540.0,1000.0,2000.0,102270.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15622151.58,15.6,0.65,50.0,0.5,50.0,0.0195
2018-03-01,3000.0,306870.0,99.78,0.62,0.31,,204580.0,1000.0,2000.0,102290.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15625206.66,15.7,0.65,50.0,0.5,50.0,0.0195
2018-03-02,3000.0,306840.0,99.78,0.62,0.31,,204560.0,1000.0,2000.0,102280.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15623679.12,15.64,0.65,50.0,0.5,50.0,0.0195
2018-03-05,3000.0,306900.0,99.78,0.62,0.31,,204600.0,1000.0,2000.0,102300.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15626734.2,15.64,0.65,50.0,0.5,50.0,0.0195
2018-03-06,3000.0,306780.0,59.92,0.62,0.31,,204520.0,1000.0,2000.0,102260.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15620624.04,15.63,0.65,50.0,0.5,50.0,0.0195
2018-03-07,3000.0,306750.0,59.92,0.62,0.31,,204500.0,1000.0,2000.0,102250.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15619096.5,15.64,0.65,50.0,0.5,50.0,0.0195
2018-03-08,3000.0,306810.0,59.6,0.62,0.31,,204540.0,1000.0,2000.0,102270.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15622151.58,15.61,0.65,50.0,0.5,50.0,0.0195
2018-03-09,3000.0,306780.0,59.6,0.62,0.31,,204520.0,1000.0,2000.0,102260.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15620624.04,15.62,0.65,50.0,0.5,50.0,0.0195
2018-03-12,3000.0,306870.0,59.6,0.62,0.31,,204580.0,1000.0,2000.0,102290.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15625206.66,15.67,0.65,50.0,0.5,50.0,0.0195
2018-03-13,3000.0,306840.0,59.6,0.62,0.31,,204560.0,1000.0,2000.0,102280.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15623679.12,15.65,0.65,50.0,0.5,50.0,0.0195
2018-03-14,3000.0,306870.0,59.6,0.62,0.31,,204580.0,1000.0,2000.0,102290.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15625206.66,15.62,0.65,50.0,0.5,50.0,0.0195
2018-03-15,3000.0,306870.0,64.38,0.62,0.31,,204580.0,1000.0,2000.0,102290.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15625206.66,15.59,0.65,50.0,0.5,50.0,0.0195
2018-03-16,3000.0,306930.0,34.91,0.62,0.31,,204620.0,1000.0,2000.0,102310.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15628261.74,15.63,0.65,50.0,0.5,50.0,0.0195
2018-03-19,3000.0,306930.0,34.91,0.59,0.31,,204620.0,1000.0,2000.0,102310.0,,,,,,,,,,,,,,,,,,0.1,,0.65,0.65,152754.0,15628261.74,15.61,0.65,50.0,0.5,50.0,0.0195
2018-03-20,2000.0,204560.0,16.77,0.4,0.2,,204560.0,0.0,2000.0,0.0,,,,,,,,0.1,,1000.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0129
2018-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.2,0.0,0.0,154754.0,15828239.12,15.9,0.0,,0.0,,0.0
2018-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15832881.74,15.83,0.0,,0.0,,0.0
2018-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15834429.28,15.82,0.0,,0.0,,0.0
2018-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15831334.2,15.83,0.0,,0.0,,0.0
2018-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15835976.82,15.82,0.0,,0.0,,0.0
2018-03-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15832881.74,15.78,0.0,,0.0,,0.0
2018-03-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15834429.28,15.84,0.0,,0.0,,0.0
2018-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15834429.28,15.83,0.0,,0.0,,0.0
2018-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15834429.28,15.84,0.0,,0.0,,0.0
2018-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15828239.12,15.84,0.0,,0.0,,0.0
2018-04-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15828239.12,15.81,0.0,,0.0,,0.0
2018-04-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15820501.42,15.82,0.0,,0.0,,0.0
2018-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15826691.58,15.83,0.0,,0.0,,0.0
2018-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15823596.5,15.82,0.0,,0.0,,0.0
2018-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15818953.88,15.84,0.0,,0.0,,0.0
2018-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15820501.42,15.81,0.0,,0.0,,0.0
2018-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15822048.96,15.8,0.0,,0.0,,0.0
2018-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15822048.96,15.81,0.0,,0.0,,0.0
2018-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15820501.42,15.82,0.0,,0.0,,0.0
2018-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15822048.96,15.84,0.0,,0.0,,0.0
2018-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15817406.34,15.79,0.0,,0.0,,0.0
2018-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15814311.26,15.82,0.0,,0.0,,0.0
2018-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15814311.26,15.81,0.0,,0.0,,0.0
2018-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15811216.18,15.81,0.0,,0.0,,0.0
2018-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15809668.64,15.78,0.0,,0.0,,0.0
2018-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15809668.64,15.78,0.0,,0.0,,0.0
2018-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15811216.18,15.78,0.0,,0.0,,0.0
2018-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15817406.34,15.84,0.0,,0.0,,0.0
2018-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,154754.0,15817406.34,15.79,0.0,,0.0,,0.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15587433.84,15.55,0.0,,0.0,,0.0
2018-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.57,0.0,,0.0,,0.0
2018-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15588958.88,15.58,0.0,,0.0,,0.0
2018-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.58,0.0,,0.0,,0.0
2018-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.57,0.0,,0.0,,0.0
2018-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.56,0.0,,0.0,,0.0
2018-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.58,0.0,,0.0,,0.0
2018-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15584383.76,15.59,0.0,,0.0,,0.0
2018-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15582858.72,15.57,0.0,,0.0,,0.0
2018-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,152504.0,15573708.48,15.51,0.0,,0.0,,0.0
2018-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15102477.44,15.07,0.0,,0.0,,0.0
2018-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15106914.56,15.09,0.0,,0.0,,0.0
2018-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15105435.52,15.09,0.0,,0.0,,0.0
2018-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15111351.68,15.1,0.0,,0.0,,0.0
2018-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15120225.92,15.15,0.0,,0.0,,0.0
2018-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15114309.76,15.12,0.0,,0.0,,0.0
2018-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15120225.92,15.13,0.0,,0.0,,0.0
2018-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,147904.0,15124663.04,15.11,0.0,,0.0,,0.0
2018-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,153874.0,15739771.46,15.74,0.0,,0.0,,0.0
2018-05-28,2200.0,225192.0,6.17,0.41,0.23,,112596.0,1100.0,1100.0,112596.0,,,,,,1100.0,,,,,,,,,0.11,1100.0,,0.11,,0.72,0.71,151274.0,15484406.64,15.48,0.72,,1.0,100.0,0.0143
2018-05-29,2200.0,225434.0,6.17,0.41,0.23,,112717.0,1100.0,1100.0,112717.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15501046.78,15.5,0.72,,1.0,100.0,0.0143
2018-05-30,2200.0,224950.0,5.95,0.41,0.23,,112475.0,1100.0,1100.0,112475.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15467766.5,15.47,0.72,,1.0,100.0,0.0143
2018-05-31,2200.0,224994.0,5.95,0.41,0.23,,112497.0,1100.0,1100.0,112497.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15470791.98,15.5,0.72,,1.0,100.0,0.0143
2018-06-01,2200.0,224928.0,5.95,0.41,0.23,,112464.0,1100.0,1100.0,112464.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15466253.76,15.47,0.72,,1.0,100.0,0.0143
2018-06-04,2200.0,224884.0,6.01,0.4,0.22,,112442.0,1100.0,1100.0,112442.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15463228.28,15.47,0.72,,1.0,100.0,0.0143
2018-06-05,2200.0,225016.0,6.01,0.4,0.23,,112508.0,1100.0,1100.0,112508.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15472304.72,15.48,0.72,,1.0,100.0,0.0143
2018-06-06,2200.0,224818.0,6.01,0.4,0.22,,112409.0,1100.0,1100.0,112409.0,,,,,,,,,,,,,,,,,,0.11,,0.72,0.71,151274.0,15458690.06,15.45,0.72,,1.0,100.0,0.0143
2018-06-07,7100.0,725407.0,18.1,1.28,0.73,,418897.0,3000.0,4100.0,306510.0,,,1900.0,0.31,,,,,3000.0,,,,0.31,1900.0,,,,0.31,,1.97,1.95,149374.0,15261541.58,15.25,1.97,,1.0,100.0,0.0461
2018-06-08,6000.0,613380.0,15.29,1.08,0.61,,306690.0,3000.0,3000.0,306690.0,,,,,,,,,,,,,,,,,1100.0,0.31,0.11,1.97,1.95,149374.0,15270504.02,15.27,1.97,,1.0,100.0,0.039
2018-06-11,6000.0,613080.0,15.29,1.08,0.61,,306540.0,3000.0,3000.0,306540.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15263035.32,15.24,1.97,,1.0,100.0,0.039
2018-06-12,6000.0,613140.0,15.28,1.08,0.61,,306570.0,3000.0,3000.0,306570.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15264529.06,15.23,1.97,,1.0,100.0,0.039
2018-06-13,6000.0,613080.0,15.28,1.08,0.61,,306540.0,3000.0,3000.0,306540.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15263035.32,15.27,1.97,,1.0,100.0,0.039
2018-06-14,6000.0,613380.0,15.28,1.05,0.61,,306690.0,3000.0,3000.0,306690.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15270504.02,15.19,1.97,,1.0,100.0,0.039
2018-06-15,6000.0,613320.0,15.28,1.05,0.61,,306660.0,3000.0,3000.0,306660.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15269010.28,15.27,1.97,,1.0,100.0,0.039
2018-06-18,6000.0,613440.0,15.28,1.05,0.61,,306720.0,3000.0,3000.0,306720.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15271997.76,15.29,1.97,,1.0,100.0,0.039
2018-06-19,6000.0,613560.0,15.28,1.05,0.61,,306780.0,3000.0,3000.0,306780.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15274985.24,15.31,1.97,,1.0,100.0,0.039
2018-06-20,6000.0,613680.0,15.32,1.05,0.61,,306840.0,3000.0,3000.0,306840.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15277972.72,15.25,1.97,,1.0,100.0,0.039
2018-06-21,6000.0,613860.0,15.32,1.05,0.61,,306930.0,3000.0,3000.0,306930.0,,,,,,,,,,,,,,,,,,0.31,,1.97,1.95,149374.0,15282453.94,15.28,1.97,,1.0,100.0,0.039
2018-06-22,3000.0,306870.0,8.14,0.53,0.31,,306870.0,0.0,3000.0,0.0,,,,,,,,0.31,,3000.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0195
2018-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3000.0,0.0,0.31,0.0,0.0,153874.0,15741310.2,15.75,0.0,,0.0,,0.0
2018-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,153874.0,15738232.72,15.72,0.0,,0.0,,0.0
