,SHC FP Equity_DX_SI_QTY,SHC FP Equity_DX_SHORT_INTEREST_VALUE,SHC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SHC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SHC FP Equity_DX_SI_MV,SHC FP Equity_DX_DSS,SHC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SHC FP Equity_DX_SUPPLY_SI_QTY,SHC FP Equity_DX_BROKER_SI_QTY,SHC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SHC FP Equity_DX_BROKER_SI_MV_NEW_x,SHC FP Equity_DX_SUPPLY_SI_QTY_INC_x,SHC FP Equity_DX_BROKER_SI_MV_INC_x,SHC FP Equity_DX_BROKER_SI_QTY_ADD,SHC FP Equity_DX_BROKER_SI_QTY_NEW,SHC FP Equity_DX_SUPPLY_SI_MV_DEC,SHC FP Equity_DX_BROKER_SI_QTY_INC,SHC FP Equity_DX_SUPPLY_SI_QTY_DEC,SHC FP Equity_DX_BROKER_SI_MV_NEW_y,SHC FP Equity_DX_BROKER_SI_MV_INC_y,SHC FP Equity_DX_SUPPLY_SI_QTY_INC_y,SHC FP Equity_DX_BROKER_SI_MV_ADD,SHC FP Equity_DX_SUPPLY_SI_QTY_ADD,SHC FP Equity_DX_BROKER_SI_QTY_DEC,SHC FP Equity_DX_SUPPLY_SI_MV,SHC FP Equity_DX_BROKER_SI_MV_DEC,SHC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SHC FP Equity_DX_UTILIZATION_QUANTITY,SHC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SHC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SHC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SHC FP Equity_DX_ACTIVE_UTILIZATION_MV,SHC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SHC FP Equity_DX_BROKER_SI_CON_RATIO,SHC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SHC FP Equity_DX_DEMAND_SUPPLY_RATIO,SHC FP Equity_PX_LAST
2022-11-16,185200.0,2178322.4,0.84,0.88,2.17,,2178322.4,0.0,185200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,42.3896,11.762
2022-11-17,192500.0,2275350.0,0.85,0.91,2.27,,2275350.0,0.0,192500.0,0.0,,,0.09,,,,7300.0,,,0.09,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,44.0604,11.82
2022-11-18,192500.0,2253020.0,0.86,0.91,2.27,,2253020.0,0.0,192500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,44.0604,11.704
2022-11-21,199800.0,2340457.2,0.92,0.96,2.34,,2254945.0,7300.0,192500.0,85512.2,,,,,,,,,,,,,7300.0,,0.09,,100.0,70.21,0.0,0.0,0.0,100.0,,1.0,100.0,19.2171,11.714
2022-11-22,199800.0,2333264.4,0.93,0.96,2.34,,2248015.0,7300.0,192500.0,85249.4,,,,,,,,,,,,,,,0.09,,100.0,70.21,0.0,0.0,0.0,100.0,,1.0,100.0,19.2171,11.678
2022-11-23,297600.0,3464659.2,1.47,1.43,3.49,,3379672.6,7300.0,290300.0,84986.6,,,1.16,,,,97800.0,,,1.16,,,,,0.09,,100.0,70.1,0.0,0.0,0.0,100.0,,1.0,100.0,28.5769,11.642
2022-11-24,297600.0,3447993.6,1.5,1.41,3.46,,3363415.8,7300.0,290300.0,84577.8,,,,,,,,,,,,,,,0.08,,100.0,62.52,0.0,0.0,0.0,100.0,,1.0,100.0,25.486,11.586
2022-11-25,297600.0,3446208.0,1.52,1.41,3.45,,3361674.0,7300.0,290300.0,84534.0,,,,,,,,,,,,,,,0.08,,100.0,62.52,0.0,0.0,0.0,100.0,,1.0,100.0,25.486,11.58
2022-11-28,297600.0,3471801.6,1.52,1.38,3.44,,3386639.8,7300.0,290300.0,85161.8,,,,,,,,,,,,,,,0.08,,100.0,62.52,0.0,0.0,0.0,100.0,,1.0,100.0,25.486,11.666
2022-11-29,329200.0,3839130.4,1.64,1.51,3.84,,3839130.4,0.0,329200.0,0.0,,,0.47,,,0.08,38900.0,7300.0,,0.47,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,75.2113,11.662
2022-11-30,329200.0,3798309.6,1.67,1.49,3.87,,3798309.6,0.0,329200.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,106.2964,11.538
2022-12-01,231400.0,2660637.2,1.18,1.06,2.67,,2660637.2,0.0,231400.0,0.0,,,,,,,,,,,,,,97800.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,74.7175,11.498
2022-12-02,231400.0,2665728.0,1.23,1.06,2.66,,2665728.0,0.0,231400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,74.7175,11.52
2022-12-05,231400.0,2683314.4,1.24,1.07,2.67,,2683314.4,0.0,231400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,74.7175,11.596
2022-12-06,231400.0,2690256.4,1.23,1.06,2.68,,2690256.4,0.0,231400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,74.7175,11.626
2022-12-07,231400.0,2694421.6,1.22,1.07,2.69,,2694421.6,0.0,231400.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,74.7175,11.644
2022-12-08,246000.0,2871804.0,1.33,1.14,2.87,,2786583.8,7300.0,238700.0,85220.2,,,0.1,,,,7300.0,,,0.1,,,7300.0,,0.09,,100.0,70.21,0.0,0.0,0.0,100.0,,1.0,100.0,23.6607,11.674
2022-12-09,246000.0,2862948.0,1.35,1.14,2.87,,2777990.6,7300.0,238700.0,84957.4,,,,,,,,,,,,,,,0.09,,100.0,70.21,0.0,0.0,0.0,100.0,,1.0,100.0,23.6607,11.638
2022-12-12,246000.0,2872788.0,1.27,1.08,2.86,,2787538.6,7300.0,238700.0,85249.4,,,,,,,,,,,,,,,0.08,,100.0,70.21,0.0,0.0,0.0,100.0,,1.0,100.0,23.6607,11.678
2022-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.08,,7300.0,,,,,,238700.0,0.0,2.76,0.0,0.0,3097.0,35665.05,0.04,0.0,,0.0,,0.0,11.516
2022-12-14,13200.0,152301.6,0.07,0.06,0.15,,76150.8,6600.0,6600.0,76150.8,,,,6600.0,,,,,,,,0.08,6600.0,,0.08,,100.0,68.06,0.0,0.0,0.0,100.0,,1.0,100.0,1.3612,11.538
2022-12-15,172100.0,2047645.8,0.87,0.79,1.99,,1969119.0,6600.0,165500.0,78526.8,,,1.84,,,,158900.0,,,1.84,,,,,0.08,,100.0,68.06,0.0,0.0,0.0,100.0,,1.0,100.0,17.7478,11.898
2022-12-16,172100.0,2067953.6,0.85,0.79,2.04,,1988648.0,6600.0,165500.0,79305.6,,,,,,,,,,,,,,,0.08,,100.0,68.06,0.0,0.0,0.0,100.0,,1.0,100.0,17.7478,12.016
2022-12-19,172100.0,2062790.6,0.89,0.78,2.06,,1983683.0,6600.0,165500.0,79107.6,,,,,,,,,,,,,,,0.08,,100.0,68.06,0.0,0.0,0.0,100.0,,1.0,100.0,17.7478,11.986
2022-12-20,292700.0,3522937.2,1.56,1.32,3.51,,3522937.2,0.0,292700.0,0.0,,,1.52,,,0.08,127200.0,6600.0,,1.52,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,94.5108,12.036
2022-12-21,292700.0,3451518.4,1.58,1.32,3.52,,3451518.4,0.0,292700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,94.5108,11.792
2022-12-22,292700.0,3484886.2,1.63,1.32,3.46,,3484886.2,0.0,292700.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,94.5108,11.906
2022-12-23,133800.0,1596501.6,0.77,0.61,1.59,,1596501.6,0.0,133800.0,0.0,,,,,,,,,,,,,,158900.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,43.2031,11.932
2022-12-26,133800.0,1596501.6,0.76,0.61,1.6,,1596501.6,0.0,133800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,43.2031,
2022-12-27,133800.0,1584727.2,0.76,0.61,1.6,,1584727.2,0.0,133800.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,43.2031,11.844
2022-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,133800.0,0.0,1.6,0.0,0.0,3097.0,36903.85,0.04,0.0,,0.0,,0.0,11.916
2022-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,3097.0,36556.99,0.04,0.0,,0.0,,0.0,11.804
2022-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,4097.0,49123.03,0.05,0.0,,0.0,,0.0,11.99
2023-01-02,14600.0,171608.4,0.09,0.07,0.18,,85804.2,7300.0,7300.0,85804.2,,,,7300.0,,,,,,,,0.09,7300.0,,0.09,,100.0,64.05,0.0,0.0,0.0,100.0,,1.0,100.0,1.281,11.754
2023-01-03,14600.0,170674.0,0.1,0.07,0.17,,85337.0,7300.0,7300.0,85337.0,,,,,,,,,,,,,,,0.09,,100.0,64.05,0.0,0.0,0.0,100.0,,1.0,100.0,1.281,11.69
2023-01-04,538.0,6148.26,0.0,0.0,0.01,,6148.26,538.0,538.0,6148.26,,,,538.0,,0.09,,7300.0,,,,0.01,538.0,7300.0,0.01,0.09,100.0,13.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1313,11.428
2023-01-05,538.0,6167.63,0.0,0.0,0.01,,6167.63,538.0,538.0,6167.63,,,,,,,,,,,,,,,0.01,,100.0,13.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1313,11.464
2023-01-06,15138.0,170938.3,0.09,0.07,0.17,,88506.7,7838.0,7838.0,88506.7,,,,7300.0,,,,,,,,0.08,7300.0,,0.09,,100.0,68.77,0.0,0.0,0.0,100.0,3.56,0.9314,96.44,1.3282,11.292
2023-01-09,15138.0,169696.98,0.09,0.07,0.17,,87863.98,7838.0,7838.0,87863.98,,,,,,,,,,,,,,,0.09,,100.0,68.77,0.0,0.0,0.0,100.0,3.56,0.9314,96.44,1.3282,11.21
2023-01-10,15138.0,170756.64,0.09,0.07,0.17,,88412.64,7838.0,7838.0,88412.64,,,,,,,,,,,,,,,0.09,,100.0,75.39,0.0,0.0,0.0,100.0,3.56,0.9314,96.44,1.456,11.28
2023-01-11,15138.0,169333.67,0.09,0.07,0.17,,87675.87,7838.0,7838.0,87675.87,,,,,,,,,,,,,,,0.09,,100.0,75.39,0.0,0.0,0.0,100.0,3.56,0.9314,96.44,1.456,11.186
2023-01-12,160938.0,1787699.3,0.95,0.74,1.8,,1787699.3,538.0,160938.0,5976.1,,,1.71,,,0.08,153100.0,7300.0,,1.71,,,,,0.01,,100.0,12.13,0.0,0.0,0.0,100.0,0.33,0.9933,99.67,36.28,11.108
2023-01-13,174138.0,1921438.69,0.99,0.8,1.94,,1848614.29,7138.0,167538.0,78760.69,,,0.06,,,,6600.0,,,0.06,,,6600.0,,0.08,,100.0,73.61,0.0,0.0,0.0,100.0,0.31,0.9938,99.69,17.9579,11.034
2023-01-16,174138.0,1915518.0,0.98,0.8,1.92,,1842918.0,7138.0,167538.0,78518.0,,,,,,,,,,,,,,,0.08,,100.0,64.71,0.0,0.0,0.0,100.0,0.31,0.9938,99.69,15.7877,11.0
2023-01-17,274138.0,3006745.58,1.54,1.25,3.02,,2934356.78,7138.0,267538.0,78289.58,,,1.09,,,,100000.0,,,1.09,,,,,0.08,,100.0,64.71,0.0,0.0,0.0,100.0,0.2,0.9961,99.8,24.8539,10.968
2023-01-18,260938.0,2855183.6,1.52,1.19,2.86,,2855183.6,538.0,260938.0,5886.8,,,,,,0.07,,6600.0,,,,,,6600.0,0.01,0.08,100.0,12.14,0.0,0.0,0.0,100.0,0.21,0.9959,99.79,58.9025,10.942
2023-01-19,100538.0,1118987.94,0.58,0.46,1.1,,1118987.94,538.0,100538.0,5987.94,,,,,,,,,,,,,,160400.0,0.01,1.76,100.0,12.14,0.0,0.0,0.0,100.0,0.54,0.9893,99.46,22.6948,11.13
2023-01-20,100538.0,1113961.04,0.56,0.45,1.12,,1113961.04,538.0,100538.0,5961.04,,,,,,,,,,,,,,,0.01,,100.0,12.14,0.0,0.0,0.0,100.0,0.54,0.9893,99.46,22.6948,11.08
2023-01-23,100538.0,1107928.76,0.54,0.45,1.11,,1107928.76,538.0,100538.0,5928.76,,,,,,,,,,,,,,,0.01,,100.0,12.14,0.0,0.0,0.0,100.0,0.54,0.9893,99.46,22.6948,11.02
2023-01-24,538.0,5913.7,0.0,0.0,0.01,,5913.7,538.0,538.0,5913.7,,,,,,,,,,,,,,100000.0,0.01,1.11,100.0,9.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.09,10.992
2023-01-25,538.0,5921.23,0.0,0.0,0.01,,5921.23,538.0,538.0,5921.23,,,,,,,,,,,,,,,0.01,,100.0,9.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.09,11.006
2023-01-26,538.0,5878.19,0.0,0.0,0.01,,5878.19,538.0,538.0,5878.19,,,,,,,,,,,,,,,0.01,,100.0,10.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.1081,10.926
2023-01-27,538.0,5879.26,0.0,0.0,0.01,,5879.26,538.0,538.0,5879.26,,,,,,,,,,,,,,,0.01,,100.0,10.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.1081,10.928
2023-01-30,16138.0,176678.82,0.09,0.07,0.18,,91284.42,8338.0,8338.0,91284.42,,,,7800.0,,,,,,,,0.09,7800.0,,0.09,,100.0,65.25,0.0,0.0,0.0,100.0,3.33,0.9355,96.67,1.263,10.948
2023-01-31,16138.0,176549.72,0.09,0.07,0.18,,91217.72,8338.0,8338.0,91217.72,,,,,,,,,,,,,,,0.09,,100.0,72.85,0.0,0.0,0.0,100.0,3.33,0.9355,96.67,1.41,10.94
2023-02-01,538.0,5899.71,0.0,0.0,0.01,,5899.71,538.0,538.0,5899.71,,,,,,0.09,,7800.0,,,,,,7800.0,0.01,0.09,100.0,10.72,0.0,0.0,0.0,100.0,,1.0,100.0,0.1072,10.966
2023-02-02,538.0,5823.31,0.0,0.0,0.01,,5823.31,538.0,538.0,5823.31,,,,,,,,,,,,,,,0.01,,100.0,14.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.1476,10.824
2023-02-03,52138.0,559127.91,0.26,0.23,0.56,,282448.71,26338.0,26338.0,282448.71,,,,25800.0,,,,,,,,0.28,25800.0,,0.28,,100.0,89.45,0.0,0.0,0.0,100.0,1.03,0.9796,98.97,1.7707,10.724
2023-02-06,52138.0,566635.78,0.27,0.24,0.56,,286241.38,26338.0,26338.0,286241.38,,,,,,,,,,,,,,,0.28,,100.0,89.45,0.0,0.0,0.0,100.0,1.03,0.9796,98.97,1.7707,10.868
2023-02-07,52138.0,567052.89,0.29,0.24,0.56,,286452.09,26338.0,26338.0,286452.09,,,,,,,,,,,,,,,0.29,,100.0,85.68,0.0,0.0,0.0,100.0,1.03,0.9796,98.97,1.696,10.876
2023-02-08,52138.0,568199.92,0.28,0.24,0.57,,287031.52,26338.0,26338.0,287031.52,,,,,,,,,,,,,,,0.29,,100.0,85.68,0.0,0.0,0.0,100.0,1.03,0.9796,98.97,1.696,10.898
2023-02-09,169638.0,1831411.85,0.94,0.76,1.84,,1831411.85,538.0,169638.0,5808.25,,,1.56,,,0.28,143300.0,25800.0,,1.56,,,,,0.01,,100.0,17.37,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,54.7749,10.796
2023-02-10,169638.0,1846000.72,0.92,0.75,1.83,,1846000.72,538.0,169638.0,5854.52,,,,,,,,,,,,,,,0.01,,100.0,17.37,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,54.7749,10.882
2023-02-13,169638.0,1825983.43,0.86,0.75,1.85,,1825983.43,538.0,169638.0,5791.03,,,,,,,,,,,,,,,0.01,,100.0,17.37,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,54.7749,10.764
2023-02-14,169638.0,1824287.05,0.79,0.75,1.83,,1824287.05,538.0,169638.0,5785.65,,,,,,,,,,,,,,,0.01,,100.0,13.36,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,42.1356,10.754
2023-02-15,169638.0,1801216.28,0.78,0.75,1.83,,1801216.28,538.0,169638.0,5712.48,,,,,,,,,,,,,,,0.01,,100.0,17.37,0.0,0.0,0.0,100.0,0.32,0.9937,99.68,54.7749,10.618
2023-02-16,186038.0,1960096.37,0.87,0.83,1.97,,1873701.17,8738.0,177838.0,92063.57,,,0.06,,,,8200.0,,,0.06,,,8200.0,,0.09,,100.0,71.51,0.0,0.0,0.0,100.0,0.29,0.9942,99.71,15.2241,10.536
2023-02-17,186038.0,1966049.58,0.85,0.85,1.96,,1879391.98,8738.0,177838.0,92343.18,,,,,,,,,,,,,,,0.09,,100.0,66.43,0.0,0.0,0.0,100.0,0.29,0.9942,99.71,14.1442,10.568
2023-02-20,186304.0,1971841.54,0.86,0.85,1.97,,1885052.74,9004.0,178104.0,95298.34,,266.0,0.0,,,,266.0,,,0.0,266.0,,,,0.1,,100.0,68.46,0.0,0.0,0.0,100.0,0.44,0.9913,99.56,14.1644,10.584
2023-02-21,186304.0,1978921.09,0.87,0.85,1.97,,1891820.69,9004.0,178104.0,95640.49,,,,,,,,,,,,,,,0.1,,100.0,68.46,0.0,0.0,0.0,100.0,0.44,0.9912,99.56,14.1644,10.622
2023-02-22,343738.0,3657372.32,1.7,1.56,3.64,,3570124.32,8738.0,335538.0,92972.32,,,1.67,,,0.0,157700.0,266.0,,1.67,,,,266.0,0.09,0.0,100.0,66.43,0.0,0.0,0.0,100.0,0.16,0.9969,99.84,26.1338,10.64
2023-02-23,323238.0,3430848.13,1.61,1.47,3.44,,3343813.33,8738.0,315038.0,92745.13,,,,,,,,,,,,,,20500.0,0.09,0.21,100.0,66.43,0.0,0.0,0.0,100.0,0.17,0.9967,99.83,24.5752,10.614
2023-02-24,323238.0,3494202.78,1.67,1.45,3.43,,3405560.78,8738.0,315038.0,94457.78,,,,,,,,,,,,,,,0.09,,100.0,66.43,0.0,0.0,0.0,100.0,0.17,0.9967,99.83,24.5752,10.81
2023-02-27,323238.0,3438605.84,1.63,1.45,3.5,,3351374.24,8738.0,315038.0,92954.84,,,,,,,,,,,,,,,0.09,,100.0,71.49,0.0,0.0,0.0,100.0,0.17,0.9967,99.83,26.4451,10.638
2023-02-28,158238.0,1689981.84,0.78,0.71,1.68,,1689981.84,538.0,158238.0,5745.84,,,,,,0.09,,8200.0,,,,,,156800.0,0.01,1.73,100.0,17.37,0.0,0.0,0.0,100.0,0.34,0.9932,99.66,51.094,10.68
2023-03-01,158238.0,1698526.69,0.75,0.71,1.69,,1698526.69,538.0,158238.0,5774.89,,,,,,,,,,,,,,,0.01,,100.0,17.37,0.0,0.0,0.0,100.0,0.34,0.9932,99.66,51.094,10.734
2023-03-02,142238.0,1517679.46,0.69,0.64,1.53,,1517679.46,538.0,142238.0,5740.46,,,,,,,,,,,,,,16000.0,0.01,0.18,100.0,17.37,0.0,0.0,0.0,100.0,0.38,0.9925,99.62,45.9277,10.67
2023-03-03,160638.0,1698264.94,0.77,0.7,1.72,,1601002.54,9738.0,151438.0,102950.14,,,0.09,,,,9200.0,,,0.09,,,9200.0,,0.1,,100.0,79.19,0.0,0.0,0.0,100.0,0.34,0.9933,99.66,13.0632,10.572
2023-03-06,142238.0,1499188.52,0.68,0.64,1.5,,1499188.52,538.0,142238.0,5670.52,,,,,,0.1,,9200.0,,,,,,9200.0,0.01,0.11,100.0,17.37,0.0,0.0,0.0,100.0,0.38,0.9925,99.62,45.9277,10.54
2023-03-07,160638.0,1699871.32,0.77,0.73,1.7,,1602516.92,9738.0,151438.0,103047.52,,,0.08,,,,9200.0,,,0.08,,,9200.0,,0.1,,100.0,79.19,0.0,0.0,0.0,100.0,0.33,0.9933,99.67,13.0632,10.582
2023-03-08,160638.0,1704047.9,0.77,0.73,1.7,,1606454.3,9738.0,151438.0,103300.7,,,,,,,,,,,,,,,0.1,,100.0,79.19,0.0,0.0,0.0,100.0,0.34,0.9933,99.66,13.0632,10.608
2023-03-09,85138.0,904506.11,0.4,0.38,0.9,,806765.31,9738.0,75938.0,103456.51,,,,,,,,,,,,,,75500.0,0.1,0.79,100.0,79.19,0.0,0.0,0.0,100.0,0.63,0.9874,99.37,6.9235,10.624
2023-03-10,85138.0,918128.19,0.42,0.38,0.9,,818915.39,9738.0,75938.0,105014.59,,,,,,,,,,,,,,,0.1,,100.0,79.19,0.0,0.0,0.0,100.0,0.63,0.9874,99.37,6.9235,10.784
2023-03-13,85138.0,943669.59,0.41,0.38,0.92,,841696.79,9738.0,75938.0,107935.99,,,,,,,,,,,,,,,0.1,,100.0,79.19,0.0,0.0,0.0,100.0,0.63,0.9874,99.37,6.9235,11.084
2023-03-14,538.0,5850.21,0.0,0.0,0.01,,5850.21,538.0,538.0,5850.21,,,,,,0.1,,9200.0,,,,,,75400.0,0.01,0.81,100.0,17.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.1737,10.874
2023-03-15,19738.0,222328.83,0.09,0.09,0.22,,114194.43,10138.0,10138.0,114194.43,,,,9600.0,,,,,,,,0.1,9600.0,,0.11,,100.0,66.71,0.0,0.0,0.0,100.0,2.73,0.9469,97.27,1.2988,11.264
2023-03-16,19738.0,217828.57,0.09,0.09,0.22,,111882.97,10138.0,10138.0,111882.97,,,,,,,,,,,,,,,0.11,,100.0,66.71,0.0,0.0,0.0,100.0,2.73,0.9469,97.27,1.2988,11.036
2023-03-17,19738.0,220868.22,0.08,0.09,0.22,,113444.22,10138.0,10138.0,113444.22,,,,,,,,,,,,,,,0.11,,100.0,66.71,0.0,0.0,0.0,100.0,2.73,0.947,97.27,1.2988,11.19
2023-03-20,538.0,5948.13,0.0,0.0,0.01,,5948.13,538.0,538.0,5948.13,,,,,,0.11,,9600.0,,,,,,9600.0,0.01,0.11,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,11.056
2023-03-21,538.0,5860.97,0.0,0.0,0.01,,5860.97,538.0,538.0,5860.97,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.894
2023-03-22,538.0,5843.76,0.0,0.0,0.01,,5843.76,538.0,538.0,5843.76,,,,,,,,,,,,,,,0.01,,100.0,12.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1213,10.862
2023-03-23,538.0,5838.38,0.0,0.0,0.01,,5838.38,538.0,538.0,5838.38,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.852
2023-03-24,538.0,5942.75,0.0,0.0,0.01,,5942.75,538.0,538.0,5942.75,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,11.046
2023-03-27,538.0,5887.87,0.0,0.0,0.01,,5887.87,538.0,538.0,5887.87,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.944
2023-03-28,538.0,5878.19,0.0,0.0,0.01,,5878.19,538.0,538.0,5878.19,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.926
2023-03-29,538.0,5807.17,0.0,0.0,0.01,,5807.17,538.0,538.0,5807.17,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.794
2023-03-30,538.0,5735.08,0.0,0.0,0.01,,5735.08,538.0,538.0,5735.08,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.66
2023-03-31,538.0,5687.74,0.0,0.0,0.01,,5687.74,538.0,538.0,5687.74,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.572
2023-04-03,538.0,5678.05,0.0,0.0,0.01,,5678.05,538.0,538.0,5678.05,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.554
2023-04-04,538.0,5680.2,0.0,0.0,0.01,,5680.2,538.0,538.0,5680.2,,,,,,,,,,,,,,,0.01,,100.0,9.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0961,10.558
2023-04-05,538.0,5703.88,0.0,0.0,0.01,,5703.88,538.0,538.0,5703.88,,,,,,,,,,,,,,,0.01,,100.0,7.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0719,10.602
2023-04-06,538.0,5697.42,0.0,0.0,0.01,,5697.42,538.0,538.0,5697.42,,,,,,,,,,,,,,,0.01,,100.0,7.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.0719,10.59
2023-04-07,538.0,5697.42,0.0,0.0,0.01,,5697.42,538.0,538.0,5697.42,,,,,,,,,,,,,,,0.01,,100.0,6.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0674,
2023-04-10,538.0,5697.42,0.0,0.0,0.01,,5697.42,538.0,538.0,5697.42,,,,,,,,,,,,,,,0.01,,100.0,6.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0674,
2023-04-11,538.0,5645.77,0.0,0.0,0.01,,5645.77,538.0,538.0,5645.77,,,,,,,,,,,,,,,0.01,,100.0,6.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.0674,10.494
2023-04-12,538.0,5643.62,0.0,0.0,0.01,,5643.62,538.0,538.0,5643.62,,,,,,,,,,,,,,,0.01,,100.0,9.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0958,10.49
2023-04-13,538.0,5580.14,0.0,0.0,0.01,,5580.14,538.0,538.0,5580.14,,,,,,,,,,,,,,,0.01,,100.0,9.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.0958,10.372
2023-04-14,538.0,5557.54,0.0,0.0,0.01,,5557.54,538.0,538.0,5557.54,,,,,,,,,,,,,,,0.01,,100.0,7.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0715,10.33
2023-04-17,538.0,5572.6,0.0,0.0,0.01,,5572.6,538.0,538.0,5572.6,,,,,,,,,,,,,,,0.01,,100.0,7.15,0.0,0.0,0.0,100.0,,1.0,100.0,0.0715,10.358
2023-04-18,538.0,5544.63,0.0,0.0,0.01,,5544.63,538.0,538.0,5544.63,,,,,,,,,,,,,,,0.01,,100.0,6.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0649,10.306
2023-04-19,538.0,5537.1,0.0,0.0,0.01,,5537.1,538.0,538.0,5537.1,,,,,,,,,,,,,,,0.01,,100.0,6.49,0.0,0.0,0.0,100.0,,1.0,100.0,0.0649,10.292
