,MTD FP Equity_DX_SI_QTY,MTD FP Equity_DX_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MTD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MTD FP Equity_DX_SI_MV,MTD FP Equity_DX_DSS,MTD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY,MTD FP Equity_DX_BROKER_SI_QTY,MTD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MTD FP Equity_DX_BROKER_SI_MV_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_x,MTD FP Equity_DX_BROKER_SI_MV_INC_x,MTD FP Equity_DX_SUPPLY_SI_MV_NEW,MTD FP Equity_DX_BROKER_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_NEW,MTD FP Equity_DX_SUPPLY_SI_MV_DEC,MTD FP Equity_DX_BROKER_SI_QTY_INC,MTD FP Equity_DX_SUPPLY_SI_QTY_DEC,MTD FP Equity_DX_BROKER_SI_MV_NEW_y,MTD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MTD FP Equity_DX_BROKER_SI_MV_INC_y,MTD FP Equity_DX_SUPPLY_SI_QTY_INC_y,MTD FP Equity_DX_BROKER_SI_MV_ADD,MTD FP Equity_DX_SUPPLY_SI_QTY_ADD,MTD FP Equity_DX_BROKER_SI_QTY_DEC,MTD FP Equity_DX_SUPPLY_SI_MV,MTD FP Equity_DX_BROKER_SI_MV_DEC,MTD FP Equity_DX_SUPPLY_SI_MV_RMV,MTD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MTD FP Equity_DX_UTILIZATION_QUANTITY,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MTD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MTD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MTD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MTD FP Equity_DX_ACTIVE_UTILIZATION_MV,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MTD FP Equity_DX_BROKER_SI_CON_RATIO,MTD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MTD FP Equity_DX_DEMAND_SUPPLY_RATIO
2008-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333222.06,,0.33,0.0,,0.0,,0.0
2008-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333222.06,,0.33,0.0,,0.0,,0.0
2008-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333251.52,,0.33,0.0,,0.0,,0.0
2008-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333457.74,,0.33,0.0,,0.0,,0.0
2008-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333457.74,,0.33,0.0,,0.0,,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333457.74,,0.33,0.0,,0.0,,0.0
2009-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333575.58,,0.33,0.0,,0.0,,0.0
2009-01-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333192.6,,0.33,0.0,,0.0,,0.0
2009-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,329598.48,,0.33,0.0,,0.0,,0.0
2009-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,329451.18,,0.33,0.0,,0.0,,0.0
2009-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,331189.32,,0.33,0.0,,0.0,,0.0
2009-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,332132.04,,0.33,0.0,,0.0,,0.0
2009-01-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333045.3,,0.33,0.0,,0.0,,0.0
2009-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,332573.94,,0.33,0.0,,0.0,,0.0
2009-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333605.04,,0.33,0.0,,0.0,,0.0
2009-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,333192.6,,0.33,0.0,,0.0,,0.0
2009-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,332809.62,,0.33,0.0,,0.0,,0.0
2009-01-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,330217.14,,0.33,0.0,,0.0,,0.0
2009-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,329539.56,,0.33,0.0,,0.0,,0.0
2009-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,329627.94,,0.33,0.0,,0.0,,0.0
2009-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,327359.52,,0.33,0.0,,0.0,,0.0
2009-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,326328.42,,0.33,0.0,,0.0,,0.0
2009-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,322204.02,,0.33,0.0,,0.0,,0.0
2009-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,324060.0,,0.32,0.0,,0.0,,0.0
2009-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,326858.7,,0.32,0.0,,0.0,,0.0
2009-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,327182.76,,0.33,0.0,,0.0,,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2946.0,325591.92,,0.33,0.0,,0.0,,0.0
2009-02-23,793.0,89751.74,0.02,0.01,0.09,,89751.74,0.0,793.0,0.0,,,,,,793.0,,,,,,,,,0.09,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-02-24,793.0,89624.86,0.02,0.01,0.09,,89624.86,0.0,793.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-03-16,1543.0,173664.65,0.03,0.03,0.17,,173664.65,0.0,1543.0,0.0,,,,,,1543.0,,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-03-17,1543.0,173649.22,0.03,0.03,0.17,,173649.22,0.0,1543.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2009-03-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1639790.9,,1.63,0.0,,0.0,,0.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1649777.27,,1.62,0.0,,0.0,,0.0
2009-03-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1649777.27,,1.64,0.0,,0.0,,0.0
2009-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1636462.11,,1.65,0.0,,0.0,,0.0
2009-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1643843.34,,1.64,0.0,,0.0,,0.0
2009-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1640514.55,,1.64,0.0,,0.0,,0.0
2009-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1647895.78,,1.64,0.0,,0.0,,0.0
2009-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1649053.62,,1.64,0.0,,0.0,,0.0
2009-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1652382.41,,1.64,0.0,,0.0,,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1651658.76,,1.65,0.0,,0.0,,0.0
2009-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1634725.35,,1.65,0.0,,0.0,,0.0
2009-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1640804.01,,1.64,0.0,,0.0,,0.0
2009-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1638488.33,,1.65,0.0,,0.0,,0.0
2009-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1638343.6,,1.64,0.0,,0.0,,0.0
2009-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1643119.69,,1.64,0.0,,0.0,,0.0
2009-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1635738.46,,1.64,0.0,,0.0,,0.0
2009-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1635738.46,,1.64,0.0,,0.0,,0.0
2009-04-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1635738.46,,1.63,0.0,,0.0,,0.0
2009-04-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1643988.07,,1.64,0.0,,0.0,,0.0
2009-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1656290.12,,1.64,0.0,,0.0,,0.0
2009-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1656290.12,,1.65,0.0,,0.0,,0.0
2009-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1642106.58,,1.65,0.0,,0.0,,0.0
2009-04-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1644132.8,,1.65,0.0,,0.0,,0.0
2009-04-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1654553.36,,1.65,0.0,,0.0,,0.0
2009-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1654263.9,,1.64,0.0,,0.0,,0.0
2009-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1653540.25,,1.65,0.0,,0.0,,0.0
2009-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1654119.17,,1.65,0.0,,0.0,,0.0
2009-04-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1659329.45,,1.65,0.0,,0.0,,0.0
2009-04-28,2584.0,296824.08,0.13,0.05,0.3,0.0,296824.08,0.0,2584.0,0.0,,,,,,2584.0,,,,,,,,,0.3,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1785
2009-04-29,2584.0,296694.88,0.13,0.05,0.3,0.0,296694.88,0.0,2584.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1785
2009-04-30,2584.0,295480.4,0.11,0.05,0.3,0.0,295480.4,0.0,2584.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1785
2009-05-01,2584.0,295480.4,0.12,0.05,0.3,0.0,295480.4,0.0,2584.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1785
2009-05-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2584.0,0.0,0.3,,0.0,0.0,14473.0,1654987.55,,1.66,0.0,,0.0,,0.0
2009-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1659908.37,,1.66,0.0,,0.0,,0.0
2009-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1659618.91,,1.66,0.0,,0.0,,0.0
2009-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1648329.97,,1.66,0.0,,0.0,,0.0
2009-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1646593.21,,1.65,0.0,,0.0,,0.0
2009-05-11,194.0,22102.42,0.01,0.0,0.02,0.0,22102.42,0.0,194.0,0.0,,,,,,194.0,,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0134
2009-05-12,194.0,22073.32,0.01,0.0,0.02,0.0,22073.32,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0134
2009-05-13,194.0,22129.58,0.01,0.0,0.02,0.0,22129.58,0.0,194.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0134
2009-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,194.0,0.0,0.02,,0.0,0.0,14473.0,1650790.38,,1.65,0.0,,0.0,,0.0
2009-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1647606.32,,1.65,0.0,,0.0,,0.0
2009-05-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1651514.03,,1.65,0.0,,0.0,,0.0
2009-05-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1642685.5,,1.65,0.0,,0.0,,0.0
2009-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1644856.45,,1.64,0.0,,0.0,,0.0
2009-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1647461.59,,1.64,0.0,,0.0,,0.0
2009-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1638488.33,,1.64,0.0,,0.0,,0.0
2009-05-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1631107.1,,1.64,0.0,,0.0,,0.0
2009-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1632409.67,,1.63,0.0,,0.0,,0.0
2009-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1629949.26,,1.63,0.0,,0.0,,0.0
2009-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1623725.87,,1.63,0.0,,0.0,,0.0
2009-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1624160.06,,1.62,0.0,,0.0,,0.0
2009-06-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1629370.34,,1.62,0.0,,0.0,,0.0
2009-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1625896.82,,1.63,0.0,,0.0,,0.0
2009-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1630528.18,,1.63,0.0,,0.0,,0.0
2009-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1630528.18,,1.63,0.0,,0.0,,0.0
2009-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1616199.91,,1.62,0.0,,0.0,,0.0
2009-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1620107.62,,1.62,0.0,,0.0,,0.0
2009-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1617213.02,,1.62,0.0,,0.0,,0.0
2009-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1621410.19,,1.62,0.0,,0.0,,0.0
2009-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1617068.29,,1.62,0.0,,0.0,,0.0
2009-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1620976.0,,1.62,0.0,,0.0,,0.0
2009-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1632120.21,,1.62,0.0,,0.0,,0.0
2009-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1632264.94,,1.63,0.0,,0.0,,0.0
2009-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1637475.22,,1.63,0.0,,0.0,,0.0
2009-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1629515.07,,1.64,0.0,,0.0,,0.0
2009-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1637619.95,,1.63,0.0,,0.0,,0.0
2009-06-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1641093.47,,1.64,0.0,,0.0,,0.0
2009-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1639067.25,,1.64,0.0,,0.0,,0.0
2009-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1643698.61,,1.64,0.0,,0.0,,0.0
2009-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1647027.4,,1.64,0.0,,0.0,,0.0
2009-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1653106.06,,1.65,0.0,,0.0,,0.0
2009-06-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1656869.04,,1.65,0.0,,0.0,,0.0
2009-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1656579.58,,1.66,0.0,,0.0,,0.0
2009-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1654553.36,,1.66,0.0,,0.0,,0.0
2009-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1663960.81,,1.65,0.0,,0.0,,0.0
2009-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1664105.54,,1.66,0.0,,0.0,,0.0
2009-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1667144.87,,1.66,0.0,,0.0,,0.0
2009-07-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1664973.92,,1.67,0.0,,0.0,,0.0
2009-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1665697.57,,1.67,0.0,,0.0,,0.0
2009-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1663816.08,,1.67,0.0,,0.0,,0.0
2009-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1668302.71,,1.66,0.0,,0.0,,0.0
2009-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1665408.11,,1.67,0.0,,0.0,,0.0
2009-07-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1663237.16,,1.67,0.0,,0.0,,0.0
2009-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1659618.91,,1.66,0.0,,0.0,,0.0
2009-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14473.0,1666710.68,,1.66,0.0,,0.0,,0.0
2009-07-17,4700.0,539654.0,0.16,0.12,0.54,0.0,539654.0,4700.0,4700.0,539654.0,,,,,,4700.0,,,,,,,,,0.54,4700.0,,0.54,,,32.47,32.47,9773.0,1122135.86,,1.13,32.48,,1.0,100.0,0.3247
2009-07-20,5265.0,605106.45,0.18,0.13,0.6,0.0,605106.45,4700.0,5265.0,540171.0,,,,,,565.0,,,,,,,,,0.06,,,0.54,,,32.47,32.47,9773.0,1123210.89,,1.12,32.55,10.73,0.8084,89.27,0.3638
2009-07-21,5265.0,607791.6,0.18,0.13,0.61,0.0,607791.6,4700.0,5265.0,542568.0,,,,,,,,,,,,,,,,,,0.54,,,32.47,32.47,9773.0,1128195.12,,1.12,32.53,10.72,0.8086,89.28,0.3638
