,EEMU FP Equity_DX_SI_QTY,EEMU FP Equity_DX_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEMU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEMU FP Equity_DX_SI_MV,EEMU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEMU FP Equity_DX_SUPPLY_SI_QTY,EEMU FP Equity_DX_BROKER_SI_QTY,EEMU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEMU FP Equity_DX_BROKER_SI_MV_INC_x,EEMU FP Equity_DX_BROKER_SI_QTY_ADD,EEMU FP Equity_DX_SUPPLY_SI_MV_DEC,EEMU FP Equity_DX_BROKER_SI_QTY_INC,EEMU FP Equity_DX_SUPPLY_SI_QTY_DEC,EEMU FP Equity_DX_BROKER_SI_MV_INC_y,EEMU FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEMU FP Equity_DX_BROKER_SI_MV_ADD,EEMU FP Equity_DX_SUPPLY_SI_QTY_ADD,EEMU FP Equity_DX_BROKER_SI_QTY_DEC,EEMU FP Equity_DX_SUPPLY_SI_MV,EEMU FP Equity_DX_BROKER_SI_MV_DEC,EEMU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEMU FP Equity_DX_UTILIZATION_QUANTITY,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEMU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEMU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEMU FP Equity_DX_ACTIVE_UTILIZATION_MV,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEMU FP Equity_DX_BROKER_SI_CON_RATIO,EEMU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEMU FP Equity_DX_DEMAND_SUPPLY_RATIO,EEMU FP Equity_PX_LAST
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.448
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.454
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.462
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.336
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.28
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.974
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.064
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.268
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.358
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.512
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.506
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.408
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.572
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.582
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.602
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.686
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.758
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.808
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.802
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.842
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.894
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.958
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.876
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.858
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.864
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.672
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.718
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.794
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.816
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.808
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.764
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.824
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.828
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.832
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.932
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.934
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.856
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.964
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.914
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.796
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.808
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.768
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.826
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.694
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.74
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.638
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.564
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.706
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.814
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.704
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.692
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.468
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.378
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.334
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.234
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.414
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.264
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.486
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.42
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.454
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.622
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.716
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.624
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.692
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.728
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.702
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.766
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.844
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.824
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.884
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.898
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.988
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.034
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.074
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.152
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.208
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.172
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.146
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.156
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.182
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.222
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.272
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.302
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.318
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.278
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.158
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.996
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.074
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.526
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.622
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.508
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.59
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.524
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.084
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.942
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.836
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.772
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.682
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.722
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.828
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.722
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.576
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.778
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.892
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.016
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.99
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.072
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.098
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.144
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.236
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.316
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.378
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.186
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.138
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.928
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.074
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.152
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.176
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.054
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.112
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.978
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.982
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.058
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.816
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.326
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.396
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.624
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.666
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.522
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.656
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.826
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.626
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.474
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.554
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.566
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.744
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.628
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.354
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.576
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.572
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.502
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.394
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.15
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.148
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.082
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.634
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.034
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.902
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.444
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.554
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.302
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.774
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.618
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.572
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.042
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.294
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.29
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.726
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.738
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.824
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.758
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.892
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.716
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.676
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.674
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.746
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.088
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.968
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.802
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.846
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.918
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.832
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.576
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.518
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.672
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.576
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.564
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.628
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.774
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.884
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.338
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.398
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.524
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.408
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.528
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.422
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.172
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.826
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.918
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.172
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.054
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.34
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.476
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.334
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.206
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.252
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.428
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.272
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.392
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.806
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.652
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.554
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.646
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.618
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.682
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.448
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.108
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.812
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.712
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.848
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.56
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.628
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.724
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.67
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.532
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.848
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.904
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.908
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.798
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.632
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.644
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.618
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.386
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.766
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.848
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.746
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.768
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.612
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.804
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.024
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.966
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.054
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.084
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.108
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.042
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.124
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.246
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.434
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.366
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.364
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.482
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.534
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.568
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.454
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.56
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.614
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.61
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.65
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.712
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.544
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.606
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.486
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.268
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.248
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.288
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.298
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.084
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.988
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.972
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.852
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.654
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.91
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.776
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.788
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.796
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.848
