,ALTHO FP Equity_DX_SI_QTY,ALTHO FP Equity_DX_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTHO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTHO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTHO FP Equity_DX_SI_MV,ALTHO FP Equity_DX_DSS,ALTHO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY,ALTHO FP Equity_DX_BROKER_SI_QTY,ALTHO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTHO FP Equity_DX_BROKER_SI_MV_INC_x,ALTHO FP Equity_DX_SUPPLY_SI_MV_NEW,ALTHO FP Equity_DX_BROKER_SI_QTY_ADD,ALTHO FP Equity_DX_SUPPLY_SI_MV_DEC,ALTHO FP Equity_DX_BROKER_SI_QTY_INC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTHO FP Equity_DX_BROKER_SI_MV_INC_y,ALTHO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTHO FP Equity_DX_BROKER_SI_MV_ADD,ALTHO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTHO FP Equity_DX_BROKER_SI_QTY_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV,ALTHO FP Equity_DX_BROKER_SI_MV_DEC,ALTHO FP Equity_DX_SUPPLY_SI_MV_RMV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_UTILIZATION_QUANTITY,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTHO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTHO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTHO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTHO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTHO FP Equity_DX_BROKER_SI_CON_RATIO,ALTHO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTHO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTHO FP Equity_PX_LAST
2024-11-05,145430.0,29958.58,0.54,0.14,0.46,0.03,1.0,15662.18,74530.0,76030.0,15353.18,,26000.0,,,26000.0,,,,,,26000.0,0.01,,,0.02,,,100.0,45.72,0.0,0.0,,0.0,100.0,36.42,0.5124,61.59,0.8922,0.206
2024-11-06,145430.0,29086.0,0.54,0.13,0.46,0.03,1.0,15206.0,74530.0,76030.0,14906.0,,,,,,,,,,,,,,,0.02,,,100.0,45.72,0.0,0.0,,0.0,100.0,35.97,0.5134,61.93,0.8922,0.2
2024-11-07,145430.0,31921.89,0.54,0.13,0.46,0.03,1.0,16688.59,74530.0,76030.0,16359.34,,,,,,,,,,,,,,,0.01,,,100.0,45.72,0.0,0.0,,0.0,100.0,34.46,0.5221,63.47,0.8922,0.22
2024-11-08,145430.0,31703.74,0.54,0.13,0.46,0.03,1.0,16574.54,74530.0,76030.0,16247.54,,,,,,,,,,,,,,,0.02,,,100.0,45.72,0.0,0.0,,0.0,100.0,35.76,0.5163,62.29,0.8922,0.218
2024-11-11,145430.0,33448.9,0.54,0.14,0.46,0.03,1.0,17486.9,74530.0,76030.0,17141.9,,,,,,,,,,,,,,,0.02,,,100.0,45.72,0.0,0.0,,0.0,100.0,35.03,0.5205,63.05,0.8922,0.23
2024-11-12,145430.0,33594.33,0.54,0.14,0.46,0.03,1.0,17562.93,74530.0,76030.0,17216.43,,,,,,,,,,,,,,,0.02,,,100.0,88.31,0.0,0.0,,0.0,100.0,35.65,0.5179,62.49,1.7231,0.231
2024-11-13,145430.0,37739.09,0.54,0.14,0.46,0.04,1.0,19729.79,74530.0,76030.0,19340.54,,,,,,,,,,,,,,,0.02,,,100.0,88.31,0.0,0.0,,0.0,100.0,34.27,0.5267,63.95,1.7231,0.26
2024-11-14,145430.0,33521.62,0.54,0.14,0.46,0.04,1.0,17524.92,74530.0,76030.0,17179.17,,,,,,,,,,,,,,,0.02,,,100.0,88.31,0.0,0.0,,0.0,100.0,37.14,0.5121,61.14,1.7231,0.231
2024-11-15,93430.0,21535.62,0.35,0.09,0.3,0.02,0.0,11531.92,48530.0,50030.0,11186.17,,,,,,0.01,,26000.0,,,,,,26000.0,0.01,0.01,,100.0,57.5,0.0,0.0,,0.0,100.0,2.89,0.944,97.11,1.107,0.231
2024-11-18,93430.0,20274.31,0.35,0.09,0.29,0.02,0.0,10856.51,48530.0,50030.0,10531.01,,,,,,,,,,,,,,,0.01,,,100.0,50.08,0.0,0.0,,0.0,100.0,2.98,0.9422,97.02,0.9641,0.217
2024-11-19,192030.0,41862.54,0.7,0.2,0.6,0.04,1.0,21653.94,97830.0,99330.0,21326.94,,49300.0,,,49300.0,,,,,,49300.0,0.01,,,0.02,,,100.0,66.91,0.0,0.0,,0.0,100.0,47.32,0.4862,51.19,1.3134,0.218
2024-11-20,209630.0,45489.71,0.76,0.23,0.64,0.05,1.0,23464.21,106630.0,108130.0,23138.71,,8800.0,0.0,,,,8800.0,,,0.0,8800.0,,,,0.02,,,100.0,91.53,0.0,0.0,,0.0,100.0,43.24,0.494,55.39,1.7994,0.217
2024-11-21,209630.0,44441.56,0.76,0.23,0.64,0.05,1.0,22923.56,106630.0,108130.0,22605.56,,,,,,,,,,,,,,,0.02,,,100.0,91.53,0.0,0.0,,0.0,100.0,43.0,0.4945,55.63,1.7994,0.212
2024-11-22,214044.0,45377.33,0.77,0.23,0.66,0.05,1.0,23859.33,106630.0,112544.0,22605.56,,,,,4414.0,,,,,,,0.0,,,0.02,,,100.0,91.53,0.0,0.0,,0.0,100.0,42.39,0.4738,54.18,1.8373,0.212
2024-11-25,214044.0,44735.2,0.77,0.24,0.66,0.05,1.0,23521.7,106630.0,112544.0,22285.67,,,,,,,,,,,,,,,0.02,,,100.0,91.53,0.0,0.0,,0.0,100.0,42.21,0.4742,54.35,1.8373,0.209
2024-11-26,209630.0,42345.26,0.76,0.24,0.64,0.04,1.0,21842.26,106630.0,108130.0,21539.26,,,,,,,,,,,,,,4414.0,0.02,0.0,,100.0,91.53,0.0,0.0,,0.0,100.0,42.83,0.4943,55.73,1.7994,0.202
2024-11-27,177229.0,34878.67,0.64,0.21,0.54,0.04,1.0,14903.47,106630.0,75729.0,20984.78,,,,,,,,,,,,,,32401.0,0.02,0.01,,100.0,91.53,0.0,0.0,,0.0,100.0,32.76,0.5366,65.49,1.5213,0.197
2024-11-28,132358.0,28390.79,0.48,0.15,0.41,0.03,1.0,14356.27,65429.0,66929.0,14034.52,,,,,,0.01,,41201.0,,,,,,8800.0,0.01,0.0,,100.0,81.35,0.0,0.0,,0.0,100.0,24.34,0.5971,73.3,1.6457,0.215
2024-11-29,132358.0,29846.73,0.48,0.14,0.41,0.03,1.0,15092.49,65429.0,66929.0,14754.24,,,,,,,,,,,,,,,0.01,,,100.0,81.35,0.0,0.0,,0.0,100.0,24.04,0.6027,73.79,1.6457,0.226
2024-12-02,132358.0,29184.94,0.48,0.14,0.41,0.03,1.0,14757.84,65429.0,66929.0,14427.09,,,,,,,,,,,,,,,0.01,,,100.0,81.35,0.0,0.0,,0.0,100.0,23.38,0.6106,74.53,1.6457,0.221
2024-12-03,124588.0,29029.0,0.45,0.14,0.38,0.03,1.0,17348.95,106959.0,74459.0,24921.45,,36400.0,0.0,,,,7530.0,,,0.0,36400.0,,5130.0,,0.02,,,100.0,91.55,0.0,0.0,,0.0,100.0,26.93,0.3405,44.53,1.0664,0.233
2024-12-04,182988.0,34767.72,0.66,0.2,0.56,0.04,1.0,14394.21,108259.0,75759.0,20569.21,,5400.0,0.0,,,0.0,1300.0,4100.0,,0.0,5400.0,,,,0.03,,,100.0,88.57,0.0,0.0,,0.0,100.0,18.89,0.4646,63.44,1.4971,0.19
2024-12-05,182988.0,32535.27,0.64,0.2,0.54,0.03,1.0,13469.95,108259.0,75759.0,19248.45,,,,,,,,,,,,,,,0.02,,,100.0,88.44,0.0,0.0,,0.0,100.0,18.61,0.4549,62.51,1.4949,0.178
2024-12-06,171641.0,29007.33,0.6,0.18,0.51,0.03,1.0,12203.83,104712.0,72212.0,17696.33,,4253.0,0.0,,,0.0,4253.0,7800.0,,0.0,4253.0,,,7800.0,0.02,0.0,,100.0,82.67,0.0,0.0,,0.0,100.0,20.67,0.4126,57.46,1.3551,0.169
2024-12-09,171641.0,32680.45,0.6,0.18,0.51,0.03,1.0,13749.16,104712.0,72212.0,19937.16,,,,,,,,,,,,,,,0.02,,,100.0,20.35,0.0,0.0,,0.0,100.0,22.34,0.4035,56.18,0.3335,0.19
2024-12-10,181641.0,34221.16,0.63,0.18,0.54,0.03,1.0,15488.74,104712.0,82212.0,19727.74,,,0.0,,,,10000.0,,,0.0,,,,,0.02,,,100.0,19.23,0.0,0.0,,0.0,100.0,19.86,0.3712,53.99,0.3335,0.188
2024-12-11,137341.0,26781.5,0.48,0.14,0.41,0.03,1.0,17006.34,119712.0,87212.0,23343.84,,15000.0,0.0,,,,5000.0,,,0.0,15000.0,,,,0.02,,,100.0,22.18,0.0,0.0,,0.0,100.0,26.67,0.2928,39.08,0.2545,0.195
2024-12-12,107541.0,22045.91,0.37,0.12,0.32,0.02,0.0,18739.46,89912.0,91412.0,18431.96,,,0.0,,,0.01,4200.0,29800.0,,0.0,,,,,0.02,,,100.0,16.81,0.0,0.0,,0.0,100.0,34.3,0.4182,53.43,0.2011,0.205
2024-12-13,107541.0,21250.1,0.37,0.13,0.32,0.02,0.0,18063.01,89912.0,91412.0,17766.61,,,,,,,,,,,,,,,0.02,,,100.0,16.81,0.0,0.0,,0.0,100.0,33.39,0.4246,54.67,0.2011,0.198
2024-12-16,156041.0,31176.99,0.54,0.2,0.46,0.03,1.0,17265.12,84912.0,86412.0,16965.42,,,,,,0.0,,5000.0,,,,,,5000.0,0.02,0.0,,100.0,15.88,0.0,0.0,,0.0,100.0,23.32,0.527,68.22,0.2918,0.2
2024-12-17,156041.0,29866.25,0.52,0.21,0.45,0.03,1.0,16539.26,84912.0,86412.0,16252.16,,,,,,,,,,,,,,,0.02,,,100.0,15.88,0.0,0.0,,0.0,100.0,22.86,0.5315,68.71,0.2918,0.191
2024-12-18,156041.0,29647.79,0.52,0.23,0.45,0.03,1.0,16418.28,84912.0,86412.0,16133.28,,,,,,,,,,,,,,,0.02,,,100.0,15.88,0.0,0.0,,0.0,100.0,23.17,0.525,68.1,0.2918,0.19
2024-12-19,167673.0,30114.07,0.56,0.25,0.48,0.03,1.0,15666.15,85728.0,87228.0,15396.75,,816.0,0.0,,,,816.0,,,0.0,816.0,,,,0.02,,,100.0,16.01,0.0,0.0,,0.0,100.0,21.09,0.4831,64.68,0.313,0.18
2024-12-20,205668.0,37966.31,0.69,0.28,0.59,0.04,1.0,24962.17,133723.0,135223.0,24685.27,,47995.0,0.01,,7995.0,,40000.0,,,0.01,47995.0,0.0,,,0.02,,,100.0,22.53,0.0,0.0,,0.0,100.0,27.75,0.3693,51.03,0.3465,0.185
2024-12-23,160437.0,29392.06,0.54,0.22,0.46,0.03,0.0,17255.97,92692.0,94192.0,16981.17,,,,,,0.01,,41031.0,,,,,,41031.0,0.02,0.01,,100.0,17.18,0.0,0.0,,0.0,100.0,22.41,0.4463,61.79,0.2974,0.183
2024-12-24,241442.0,45632.54,0.81,0.31,0.7,0.04,0.0,24701.73,129197.0,130697.0,24418.23,,36505.0,0.01,,,,44500.0,,,0.01,36505.0,,,7995.0,0.02,0.0,,100.0,22.43,0.0,0.0,,0.0,100.0,15.24,0.6288,77.48,0.4192,0.189
2024-12-25,241442.0,45632.54,0.81,0.31,0.7,0.05,0.0,24701.73,129197.0,130697.0,24418.23,,,,,,,,,,,,,,,0.02,,,100.0,22.43,0.0,0.0,,0.0,100.0,15.15,0.6305,77.61,0.4192,
2024-12-26,241442.0,45632.54,0.81,0.31,0.7,0.05,0.0,24701.73,129197.0,130697.0,24418.23,,,,,,,,,,,,,,49300.0,0.02,0.01,,100.0,22.43,0.0,0.0,,0.0,100.0,15.17,0.6301,77.58,0.4192,
2024-12-27,142842.0,26425.77,0.48,0.18,0.41,0.03,0.0,15058.45,79897.0,81397.0,14780.95,,,,,,0.01,,49300.0,,,,,,1500.0,0.02,0.0,,100.0,15.17,0.0,0.0,,0.0,100.0,25.06,0.4732,62.93,0.2712,0.185
2024-12-30,141342.0,26402.69,0.47,0.18,0.41,0.03,0.0,14924.76,79897.0,79897.0,14924.76,,,,,,,,,,,,,,,0.01,,,100.0,16.19,0.0,0.0,,0.0,100.0,25.96,0.4869,63.99,0.2864,0.187
2024-12-31,141342.0,26289.61,0.47,0.19,0.41,0.03,0.0,14860.84,79897.0,79897.0,14860.84,,,,,,,,,,,,,,,0.01,,,100.0,16.19,0.0,0.0,,0.0,100.0,25.82,0.4888,64.2,0.2864,0.186
2025-01-01,141342.0,26289.61,0.47,0.19,0.41,0.03,0.0,14860.84,79897.0,79897.0,14860.84,,,,,,,,,,,,,,,0.01,,,100.0,16.19,0.0,0.0,,0.0,100.0,25.85,0.4884,64.15,0.2864,
2025-01-02,141342.0,26996.32,0.47,0.19,0.41,0.03,0.0,15260.33,79897.0,79897.0,15260.33,,,,,,,,,,,,,,,0.01,,,100.0,16.23,0.0,0.0,,0.0,100.0,26.16,0.4863,63.87,0.287,0.191
2025-01-03,173074.0,30045.65,0.58,0.24,0.5,0.03,0.0,16624.46,95763.0,95763.0,16624.46,,15866.0,0.0,,,,15866.0,,,0.0,15866.0,,,,0.02,,,100.0,18.84,0.0,0.0,,0.0,100.0,20.28,0.561,71.65,0.3405,0.174
2025-01-06,171442.0,31202.44,0.57,0.24,0.49,0.03,0.0,17280.35,94947.0,94947.0,17280.35,,,,,,0.0,,816.0,,,,,,816.0,0.02,0.0,,100.0,18.71,0.0,0.0,,0.0,100.0,21.66,0.539,69.6,0.3379,0.182
2025-01-07,205842.0,40756.72,0.68,0.28,0.58,0.04,0.0,22205.11,112147.0,112147.0,22205.11,,17200.0,0.0,,,,17200.0,,,0.0,17200.0,,,,0.02,,,100.0,21.38,0.0,0.0,,0.0,100.0,18.47,0.5951,74.57,0.3923,0.198
2025-01-08,205842.0,40921.39,0.68,0.26,0.58,0.04,0.0,22294.82,112147.0,112147.0,22294.82,,,,,,,,,,,,,,,0.02,,,100.0,21.38,0.0,0.0,,0.0,100.0,17.87,0.6083,75.64,0.3923,0.199
2025-01-09,205842.0,41168.4,0.68,0.24,0.58,0.04,0.0,22429.4,112147.0,112147.0,22429.4,,,,,,,,,,,,,,,0.02,,,100.0,21.25,0.0,0.0,,0.0,100.0,17.88,0.6086,75.66,0.3901,0.2
2025-01-10,205842.0,41785.93,0.68,0.23,0.58,0.04,0.0,22765.84,112147.0,112147.0,22765.84,,,,,,,,,,,,,,,0.02,,,100.0,21.91,0.0,0.0,,0.0,100.0,17.97,0.6081,75.61,0.4021,0.203
2025-01-13,236642.0,46949.77,0.74,0.26,0.65,0.05,0.0,25305.32,127547.0,127547.0,25305.32,,15400.0,0.0,,,,15400.0,,,0.0,15400.0,,,,0.03,,,100.0,24.33,0.0,0.0,,0.0,100.0,15.33,0.653,79.15,0.4514,0.198
2025-01-14,236642.0,46855.12,0.74,0.2,0.65,0.05,0.0,25254.31,127547.0,127547.0,25254.31,,,,,,,,,,,,,,,0.03,,,100.0,24.33,0.0,0.0,,0.0,100.0,15.49,0.6493,78.88,0.4514,0.198
2025-01-15,342279.0,63937.72,1.02,0.3,0.89,0.08,1.0,58464.85,312981.0,312981.0,58464.85,,263000.0,0.05,,,0.02,185434.0,77566.0,,0.05,263000.0,,,,0.06,,,100.0,42.48,0.0,0.0,,0.0,100.0,8.64,0.7324,84.9,0.4646,0.187
2025-01-16,173664.0,31641.58,0.49,0.15,0.43,0.03,0.0,28702.88,158565.0,157535.0,28890.54,,,0.01,,,0.03,26831.0,154416.0,,0.01,,,,182277.0,0.03,0.05,,100.0,32.49,0.0,0.0,,0.0,100.0,24.28,0.4105,55.87,0.3559,0.182
2025-01-17,150236.0,26291.3,0.43,0.13,0.37,0.03,0.0,23468.73,134107.0,134107.0,23468.73,,,,,,0.01,,24458.0,,,,,,23428.0,0.02,0.0,,100.0,29.85,0.0,0.0,,0.0,100.0,22.59,0.4949,65.56,0.3344,0.175
2025-01-20,166808.0,29591.74,0.47,0.15,0.42,0.03,0.0,23790.58,134107.0,134107.0,23790.58,,,,,,,,,,,,,,,0.02,,,100.0,29.85,0.0,0.0,,0.0,100.0,20.96,0.4271,58.34,0.3713,0.177
2025-01-21,365150.0,63317.01,0.99,0.32,0.87,0.07,1.0,60520.24,349021.0,349021.0,60520.24,,230314.0,0.0,,221886.0,0.0,8428.0,15400.0,,0.0,230314.0,0.04,,15400.0,0.06,0.0,,100.0,76.06,0.0,0.0,,0.0,100.0,20.93,0.4552,63.13,0.7958,0.173
2025-01-22,156464.0,26254.66,0.42,0.14,0.37,0.03,0.0,23548.21,140335.0,140335.0,23548.21,,,0.0,,,0.04,13200.0,208686.0,,0.0,,,,221886.0,0.02,0.04,,100.0,32.35,0.0,0.0,,0.0,100.0,21.28,0.4498,61.12,0.3606,0.168
2025-01-23,143264.0,24154.31,0.39,0.13,0.34,0.03,0.0,21434.96,127135.0,127135.0,21434.96,,,,,,0.0,,13200.0,,,,,,13200.0,0.02,0.0,,100.0,29.3,0.0,0.0,,0.0,100.0,24.06,0.4102,55.85,0.3302,0.169
2025-01-24,154586.0,24888.35,0.42,0.14,0.37,0.03,0.0,22291.58,137881.0,138457.0,22198.84,,10746.0,0.0,,576.0,,10746.0,,,0.0,10746.0,0.0,,,0.02,,,100.0,31.01,0.0,0.0,,0.0,100.0,26.49,0.3823,51.51,0.3477,0.161
2025-01-27,143414.0,24150.92,0.39,0.13,0.34,0.02,0.0,21434.79,126709.0,127285.0,21337.8,,,,,,0.0,,11172.0,,,,,,11172.0,0.02,0.0,,100.0,29.38,0.0,0.0,,0.0,100.0,23.66,0.4103,56.12,0.3325,0.168
2025-01-28,143414.0,23978.82,0.39,0.12,0.34,0.03,0.0,21282.05,126709.0,127285.0,21185.74,,,,,,,,,,,,,,,0.02,,,100.0,29.38,0.0,0.0,,0.0,100.0,23.92,0.409,55.92,0.3325,0.167
2025-01-29,165460.0,28922.41,0.45,0.14,0.4,0.03,0.0,26103.06,126709.0,149331.0,22148.73,,,0.0,,,,22046.0,,,0.0,,,,,0.02,,,100.0,28.08,0.0,0.0,,0.0,100.0,21.19,0.3257,48.34,0.3666,0.175
2025-01-30,165460.0,29087.87,0.45,0.14,0.4,0.03,0.0,26252.39,126709.0,149331.0,22275.44,,,,,,,,,,,,,,,0.02,,,100.0,28.08,0.0,0.0,,0.0,100.0,20.91,0.332,49.35,0.3666,0.176
2025-01-31,188984.0,34017.12,0.51,0.16,0.45,0.03,0.0,31113.9,150809.0,172855.0,27145.62,,24100.0,0.0,,,,24100.0,,,0.0,24100.0,,,576.0,0.03,0.0,,100.0,31.72,0.0,0.0,,0.0,100.0,26.82,0.3061,43.21,0.3975,0.18
2025-02-03,204410.0,35362.93,0.55,0.17,0.49,0.04,0.0,32572.61,166235.0,188281.0,28758.66,,40000.0,0.0,,,0.0,15426.0,24574.0,,0.0,40000.0,,,,0.03,,,100.0,33.84,0.0,0.0,,0.0,100.0,31.16,0.3039,40.63,0.4161,0.173
2025-02-04,110578.0,18953.07,0.3,0.09,0.26,0.02,0.0,16188.56,72403.0,94449.0,12409.87,,,,,,0.02,,93832.0,,,,,,93832.0,0.01,0.02,,100.0,14.74,0.0,0.0,,0.0,100.0,32.01,0.3727,47.98,0.2251,0.171
2025-02-05,249132.0,38615.46,0.53,0.22,0.48,0.04,0.0,24831.47,160203.0,160203.0,24831.47,,87800.0,0.0,,72800.0,,15000.0,,,0.0,87800.0,0.01,,22046.0,0.03,0.0,,100.0,27.66,0.0,0.0,,0.0,100.0,28.34,0.4375,58.23,0.4302,0.155
2025-02-06,249132.0,29646.71,0.53,0.21,0.48,0.04,0.0,19064.16,160203.0,160203.0,19064.16,,,,,,,,,,,,,,,0.02,,,100.0,28.4,0.0,0.0,,0.0,100.0,30.76,0.4359,57.16,0.4416,0.119
2025-02-07,316153.0,29402.23,0.67,0.25,0.61,0.04,1.0,14898.88,160203.0,160203.0,14898.88,,,,,,,,,,,,,,,0.02,,,100.0,18.98,0.0,0.0,,0.0,100.0,44.52,0.4187,45.98,0.3746,0.093
2025-02-10,316900.0,18443.58,0.67,0.22,0.61,0.03,1.0,9076.29,165203.0,155950.0,9614.81,,5000.0,,,,0.0,,4253.0,,,5000.0,,,4253.0,0.02,0.0,,100.0,19.46,0.0,0.0,,0.0,100.0,42.14,0.4244,49.13,0.3733,0.058
2025-02-11,451258.0,24006.93,0.95,0.27,0.86,0.03,1.0,16419.06,194650.0,308629.0,10355.38,,48700.0,0.0,,70000.0,0.0,82679.0,19253.0,,0.0,48700.0,0.0,,,0.01,,,100.0,21.9,0.0,0.0,,0.0,100.0,25.03,0.2586,33.25,0.5078,0.053
2025-02-12,462258.0,29584.51,0.98,0.25,0.89,0.03,1.0,20456.26,205650.0,319629.0,13161.6,,11000.0,0.0,,,,11000.0,,,0.0,11000.0,,,,0.01,,,100.0,22.86,0.0,0.0,,0.0,100.0,26.78,0.2558,30.41,0.5138,0.064
2025-02-13,436129.0,29133.42,0.9,0.2,0.82,0.03,1.0,19605.8,193629.0,293500.0,12934.42,,,,,,0.0,,12021.0,,,,,,26129.0,0.01,0.0,,100.0,92.69,0.0,0.0,,0.0,100.0,24.15,0.2584,34.11,2.0876,0.067
2025-02-14,381000.0,29375.1,0.78,0.16,0.71,0.03,1.0,19544.85,178500.0,253500.0,13762.35,,,,,,0.0,,15129.0,,,,,,40000.0,0.01,0.0,,100.0,86.31,0.0,0.0,,0.0,100.0,23.36,0.2744,39.27,1.8423,0.077
2025-02-17,451000.0,32923.0,0.93,0.17,0.84,0.03,1.0,23615.5,237500.0,323500.0,17337.5,,50000.0,0.0,,,,70000.0,,,0.0,50000.0,,9000.0,,0.02,,,100.0,98.27,0.0,0.0,,0.0,100.0,27.79,0.2645,34.91,1.8661,0.073
2025-02-18,491000.0,34517.3,1.01,0.18,0.92,0.03,1.0,25554.05,237500.0,363500.0,16696.25,,,0.0,,,,40000.0,,,0.0,,,,,0.02,,,100.0,98.27,0.0,0.0,,0.0,100.0,31.28,0.2717,34.45,2.0316,0.07
2025-02-19,446580.0,31707.18,0.92,0.17,0.84,0.03,1.0,23009.68,232500.0,324080.0,16507.5,,,,,,0.0,,5000.0,,,,,,39420.0,0.02,0.0,,100.0,98.23,0.0,0.0,,0.0,100.0,33.71,0.2915,35.97,1.8868,0.071
2025-02-20,446580.0,32734.31,0.92,0.17,0.84,0.03,1.0,23755.06,232500.0,324080.0,17042.25,,,,,,,,,,,,,,,0.02,,,100.0,98.23,0.0,0.0,,0.0,100.0,33.35,0.2866,35.26,1.8868,0.073
2025-02-21,443080.0,35003.32,0.91,0.17,0.83,0.03,1.0,25325.82,229000.0,320580.0,18091.0,,,,,,0.0,,3500.0,,,,,,3500.0,0.02,0.0,,100.0,96.75,0.0,0.0,,0.0,100.0,33.71,0.2852,34.4,1.8721,0.079
2025-02-24,443080.0,32256.22,0.91,0.17,0.83,0.03,1.0,23338.22,229000.0,320580.0,16671.2,,,,,,,,,,,,,,,0.02,,,100.0,99.7,0.0,0.0,,0.0,100.0,34.59,0.2896,34.79,1.9291,0.073
2025-02-25,443080.0,33674.08,0.91,0.18,0.83,0.03,1.0,24364.08,229000.0,320580.0,17404.0,,,,,,,,,,,,,,,0.02,,,100.0,99.7,0.0,0.0,,0.0,100.0,33.83,0.2855,34.44,1.9291,0.076
2025-02-26,443080.0,30616.83,0.91,0.18,0.83,0.03,1.0,22152.08,229000.0,320580.0,15823.9,,,,,,,,,,,,,,,0.02,,,100.0,99.7,0.0,0.0,,0.0,100.0,34.54,0.2892,34.83,1.9291,0.069
2025-02-27,443080.0,28933.12,0.91,0.18,0.83,0.03,1.0,20933.87,229000.0,320580.0,14953.7,,,,,,,,,,,,,,,0.02,,,100.0,99.7,0.0,0.0,,0.0,100.0,34.15,0.2913,35.64,1.9291,0.065
2025-02-28,370080.0,23130.0,0.76,0.15,0.69,0.02,1.0,15473.75,229000.0,247580.0,14312.5,,,,,,,,,,,,,,73000.0,0.01,0.01,,100.0,99.7,0.0,0.0,,0.0,100.0,33.76,0.3267,40.4,1.6113,0.063
2025-03-03,370080.0,21464.64,0.76,0.15,0.69,0.02,1.0,14359.64,229000.0,247580.0,13282.0,,,,,,,,,,,,,,,0.01,,,100.0,99.7,0.0,0.0,,0.0,100.0,33.9,0.3273,40.53,1.6113,0.058
2025-03-04,374080.0,17955.84,0.77,0.15,0.7,0.02,1.0,11883.84,233000.0,247580.0,11184.0,,4000.0,,,,,,,,,4000.0,,,,0.01,,,100.0,99.71,0.0,0.0,,0.0,100.0,34.16,0.3236,40.46,1.6008,0.048
2025-03-05,374080.0,17955.84,0.77,0.15,0.7,0.02,1.0,11883.84,233000.0,247580.0,11184.0,,,,,,,,,,,,,,,0.01,,,100.0,97.92,0.0,0.0,,0.0,100.0,34.33,0.3198,39.19,1.5721,0.048
2025-03-06,370290.0,19995.66,0.76,0.15,0.69,0.02,1.0,13164.66,233000.0,243790.0,12582.0,,,,,,,,,,,,,,3790.0,0.01,0.0,,100.0,99.71,0.0,0.0,,0.0,100.0,32.73,0.3166,39.32,1.5846,0.054
2025-03-07,482790.0,27567.31,0.99,0.18,0.9,0.03,1.0,14063.16,236500.0,246290.0,13504.15,,9000.0,0.0,,,0.0,2500.0,5500.0,,0.0,9000.0,,,,0.01,,,100.0,97.45,0.0,0.0,,0.0,100.0,31.44,0.3503,46.75,1.9894,0.057
2025-03-10,370290.0,20773.27,0.76,0.14,0.69,0.02,1.0,13676.62,236500.0,243790.0,13267.65,,,,,,,,,,,,,,2500.0,0.01,0.0,,100.0,97.45,0.0,0.0,,0.0,100.0,29.47,0.3201,42.22,1.5258,0.056
2025-03-11,418290.0,19575.97,0.86,0.15,0.78,0.02,1.0,12626.17,362700.0,269790.0,16974.36,,122000.0,0.0,,,,26000.0,,,0.0,122000.0,,4200.0,,0.02,,,100.0,98.32,0.0,0.0,,0.0,100.0,26.54,0.3662,50.83,1.1339,0.047
2025-03-12,573876.0,25881.81,1.18,0.19,1.07,0.03,1.0,13484.13,489093.0,298983.0,22058.09,,126393.0,0.0,,,,29193.0,,,0.0,126393.0,,,,0.02,,,100.0,99.6,0.0,0.0,,0.0,100.0,23.92,0.255,34.72,1.1686,0.045
2025-03-13,583626.0,23636.85,1.2,0.2,1.09,0.03,1.0,12017.69,503633.0,296733.0,20397.14,,14540.0,,,,,,,,,14540.0,,,2250.0,0.02,0.0,,100.0,99.61,0.0,0.0,,0.0,100.0,22.83,0.2535,34.06,1.1543,0.041
2025-03-14,583626.0,22936.5,0.96,0.19,0.89,0.02,1.0,11661.61,503633.0,296733.0,19792.78,,,,,,,,,,,,,,,0.02,,,100.0,99.61,0.0,0.0,,0.0,100.0,23.79,0.2517,33.04,1.1543,0.039
2025-03-17,583626.0,24512.29,0.96,0.18,0.89,0.02,1.0,12462.79,503633.0,296733.0,21152.59,,,,,,,,,,,,,,,0.02,,,100.0,99.61,0.0,0.0,,0.0,100.0,24.3,0.2517,32.41,1.1543,0.042
