,EXA FP Equity_DX_SI_QTY,EXA FP Equity_DX_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EXA FP Equity_DX_SI_MV,EXA FP Equity_DX_DSS,EXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY,EXA FP Equity_DX_BROKER_SI_QTY,EXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EXA FP Equity_DX_BROKER_SI_MV_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_x,EXA FP Equity_DX_BROKER_SI_MV_INC_x,EXA FP Equity_DX_SUPPLY_SI_MV_NEW,EXA FP Equity_DX_BROKER_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_NEW,EXA FP Equity_DX_SUPPLY_SI_MV_DEC,EXA FP Equity_DX_BROKER_SI_QTY_INC,EXA FP Equity_DX_SUPPLY_SI_QTY_DEC,EXA FP Equity_DX_BROKER_SI_MV_NEW_y,EXA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EXA FP Equity_DX_BROKER_SI_MV_INC_y,EXA FP Equity_DX_SUPPLY_SI_QTY_INC_y,EXA FP Equity_DX_BROKER_SI_MV_ADD,EXA FP Equity_DX_SUPPLY_SI_QTY_ADD,EXA FP Equity_DX_BROKER_SI_QTY_DEC,EXA FP Equity_DX_SUPPLY_SI_MV,EXA FP Equity_DX_BROKER_SI_MV_DEC,EXA FP Equity_DX_SUPPLY_SI_MV_RMV,EXA FP Equity_DX_BROKER_SI_MV_RMV,EXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EXA FP Equity_DX_UTILIZATION_QUANTITY,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EXA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EXA FP Equity_DX_ACTIVE_UTILIZATION_MV,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EXA FP Equity_DX_BROKER_SI_CON_RATIO,EXA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EXA FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-10-16,9000.0,120008.05,0.31,1.05,0.15,0.18,0.0,120008.05,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182741.0,2436710.12,,2.98,0.0,18.14,0.7031,81.86,0.0493
2006-10-17,9000.0,119783.46,0.31,1.05,0.15,0.18,0.0,119783.46,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182736.0,2432083.3,,2.98,0.0,18.12,0.7033,81.88,0.0493
2006-10-18,9000.0,119783.46,0.31,1.34,0.15,0.18,0.0,119783.46,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,192777.0,2565721.71,,3.1,0.0,18.11,0.7034,81.89,0.0467
2006-10-19,9000.0,119708.59,0.31,1.33,0.15,0.18,0.0,119708.59,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182728.0,2430456.84,,2.94,0.0,18.09,0.7037,81.91,0.0493
2006-10-20,9000.0,119708.59,0.31,1.35,0.15,0.18,0.0,119708.59,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182725.0,2430416.93,,2.94,0.0,18.09,0.7037,81.91,0.0493
2006-10-23,9000.0,119783.46,0.31,1.33,0.15,0.18,0.0,119783.46,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182726.0,2431950.2,,2.95,0.0,18.08,0.7038,81.92,0.0493
2006-10-24,9000.0,119409.13,0.31,1.27,0.15,0.18,0.0,119409.13,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,182728.0,2424376.89,,2.94,0.0,18.09,0.7037,81.91,0.0493
2006-10-25,9000.0,114917.25,0.31,1.27,0.15,0.18,0.0,114917.25,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,192766.0,2461348.81,,3.07,0.0,18.04,0.7043,81.96,0.0467
2006-10-26,9000.0,116863.73,0.31,1.18,0.15,0.18,0.0,116863.73,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183355.0,2380838.89,,2.86,0.0,17.48,0.7115,82.52,0.0491
2006-10-27,9000.0,120981.29,0.31,0.9,0.15,0.18,0.0,120981.29,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,183430.0,2465733.13,,2.94,0.0,17.73,0.7083,82.27,0.0491
2006-10-30,9000.0,121954.53,0.31,0.87,0.15,0.18,0.0,121954.53,0.0,9000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,181144.0,2454592.4,,2.95,0.0,17.73,0.7083,82.27,0.0497
2006-10-31,7000.0,101782.66,0.24,0.59,0.11,0.12,0.0,101782.66,0.0,7000.0,0.0,,,,,,,,,,,,,,,,,2000.0,0.0,0.06,,,0.0,0.0,175198.0,2547445.61,,2.99,0.0,26.69,0.6087,73.31,0.04
2006-11-01,15000.0,218230.48,0.52,0.87,0.24,0.26,0.0,72743.49,10000.0,5000.0,145486.99,,,,,,,,,,,,,,,,10000.0,2000.0,0.18,0.03,,,100.0,5.52,0.0,0.0,,0.0,100.0,32.88,0.5586,67.12,0.0828
2006-11-02,15000.0,224344.43,0.52,0.82,0.24,0.26,0.0,74781.48,10000.0,5000.0,149562.95,,,,,,,,,,,,,,,,,,0.18,,,,100.0,5.88,0.0,0.0,,0.0,100.0,32.88,0.5586,67.12,0.0882
2006-11-03,15000.0,224593.98,0.52,0.78,0.24,0.27,0.0,74864.66,10000.0,5000.0,149729.32,,,,,,,,,,,,,,,,,,0.18,,,,100.0,5.92,0.0,0.0,,0.0,100.0,32.28,0.5628,67.72,0.0889
2006-11-06,15000.0,228337.21,0.52,0.75,0.24,0.27,0.0,76112.4,10000.0,5000.0,152224.81,,,,,,,,,,,,,,,,,,0.18,,,,100.0,6.03,0.0,0.0,,0.0,100.0,32.33,0.5624,67.67,0.0904
2006-11-07,15000.0,229335.41,0.52,0.68,0.24,0.27,0.0,76445.14,10000.0,5000.0,152890.27,,,,,,,,,,,,,,,,,,0.18,,,,19.47,6.08,41350.0,632201.28,,0.76,19.47,31.9,0.5655,68.1,0.0912
2006-11-08,15000.0,229335.41,0.52,0.67,0.24,0.27,0.0,76445.14,10000.0,5000.0,152890.27,,,,,,,,,,,,,,,,,,0.18,,,,19.47,5.94,41350.0,632201.28,,0.76,19.47,31.78,0.5664,68.22,0.0892
2006-11-09,15000.0,228961.09,0.52,0.67,0.24,0.27,0.0,76320.36,10000.0,5000.0,152640.72,,,,,,,,,,,,,,,,,,0.18,,,,19.47,6.36,41350.0,631169.39,,0.76,19.47,31.91,0.5654,68.09,0.0954
2006-11-10,18000.0,272507.36,0.62,0.81,0.29,0.33,0.0,121114.38,10000.0,8000.0,151392.98,,,,0.06,,,,,3000.0,,,,0.06,,,,,0.18,,,,19.47,6.43,41350.0,626009.97,,0.76,19.47,43.3,0.509,56.7,0.1157
2006-11-13,18000.0,277747.89,0.62,0.8,0.29,0.32,0.0,123443.51,10000.0,8000.0,154304.38,,,,,,,,,,,,,,,,,,0.18,,,,19.47,6.45,41350.0,638048.62,,0.75,19.47,43.56,0.5083,56.44,0.1161
2006-11-14,18000.0,282539.23,0.62,0.8,0.29,0.33,0.0,125572.99,10000.0,8000.0,156966.24,,,,,,,,,,,,,,,,,,0.18,,,,19.47,6.46,41350.0,649055.39,,0.76,19.47,43.24,0.5091,56.76,0.1163
2006-11-15,18000.0,288977.59,0.62,0.79,0.29,0.33,0.0,128434.48,10000.0,8000.0,160543.1,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.12,41350.0,663845.74,,0.78,19.47,42.79,0.5104,57.21,0.1102
2006-11-16,18000.0,290175.42,0.62,0.78,0.29,0.34,0.0,128966.85,10000.0,8000.0,161208.57,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.15,41350.0,666597.43,,0.8,19.47,41.99,0.5128,58.01,0.1107
2006-11-17,18000.0,287480.3,0.62,0.78,0.29,0.34,0.0,127769.02,10000.0,8000.0,159711.28,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.17,41350.0,660406.12,,0.8,19.47,42.02,0.5127,57.98,0.111
2006-11-20,18000.0,280742.48,0.62,0.76,0.29,0.33,0.0,124774.43,10000.0,8000.0,155968.04,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.19,41350.0,644927.85,,0.8,19.47,42.12,0.5124,57.88,0.1114
2006-11-21,18000.0,283737.06,0.62,0.75,0.29,0.33,0.0,126105.36,10000.0,8000.0,157631.7,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.29,41350.0,651807.08,,0.78,19.47,42.66,0.5108,57.34,0.1132
2006-11-22,18000.0,284785.17,0.62,0.74,0.29,0.33,0.0,126571.19,10000.0,8000.0,158213.98,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.53,41350.0,654214.81,,0.78,19.47,42.65,0.5108,57.35,0.1175
2006-11-23,18000.0,285234.36,0.62,0.68,0.29,0.33,0.0,126770.82,10000.0,8000.0,158463.53,,,,,,,,,,,,,,,,,,0.19,,,,19.47,6.9,41350.0,655246.7,,0.79,19.47,42.5,0.5113,57.5,0.1242
2006-11-24,18000.0,279993.83,0.62,0.68,0.29,0.33,0.0,124441.7,10000.0,8000.0,155552.13,,,,,,,,,,,,,,,,,,0.19,,,,19.47,7.15,41350.0,643208.05,,0.79,19.47,42.55,0.5111,57.45,0.1287
2006-11-27,18000.0,277298.7,0.62,0.68,0.29,0.33,0.0,123243.87,10000.0,8000.0,154054.83,,,,,,,,,,,,,,,,,,0.19,,,,19.47,7.28,41350.0,637016.74,,0.78,19.47,42.82,0.5103,57.18,0.1311
2006-11-28,18000.0,274004.66,0.62,0.68,0.29,0.33,0.0,121779.85,10000.0,8000.0,152224.81,,,,,,,,,,,,,,,,,,0.19,,,,19.47,7.42,41350.0,629449.59,,0.77,19.47,43.04,0.5097,56.96,0.1336
2006-11-29,18000.0,276849.51,0.62,0.68,0.29,0.32,0.0,123044.23,10000.0,8000.0,153805.29,,,,,,,,,,,,,,,,,,0.18,,,,100.0,7.47,0.0,0.0,,0.0,100.0,43.5,0.5084,56.5,0.1345
2006-11-30,18000.0,277598.16,0.62,0.67,0.29,0.33,0.0,123376.96,10000.0,8000.0,154221.2,,,,,,,,,,,,,,,,,,0.19,,,,19.83,7.47,40429.0,623500.89,,0.75,19.83,43.19,0.5093,56.81,0.1345
2006-12-01,18000.0,277897.62,0.62,0.68,0.29,0.33,0.0,123510.05,10000.0,8000.0,154387.57,,,,,,,,,,,,,,,,,,0.19,,,,100.0,7.47,0.0,0.0,,0.0,100.0,43.14,0.5094,56.86,0.1345
2006-12-04,18000.0,271758.72,0.62,0.68,0.29,0.33,0.0,120781.65,10000.0,8000.0,150977.06,,,,,,,,,,,,,,,,,,0.19,,,,7.47,7.47,123830.0,1869548.99,,2.26,7.56,43.22,0.5092,56.78,0.1345
2006-12-05,18000.0,271459.26,0.62,0.69,0.29,0.32,0.0,120648.56,10000.0,8000.0,150810.7,,,,,,,,,,,,,,,,,,0.18,,,,7.59,7.59,121837.0,1837432.31,,2.21,7.6,43.69,0.508,56.31,0.1365
2006-12-06,18000.0,269662.51,0.62,0.69,0.29,0.32,0.0,119850.0,10000.0,8000.0,149812.5,,,,,,,,,,,,,,,,,,0.18,,,,7.76,7.76,118839.0,1780356.81,,2.16,7.75,43.73,0.5079,56.27,0.1397
2006-12-07,18000.0,269363.05,0.62,0.7,0.29,0.32,0.0,119716.91,10000.0,8000.0,149646.14,,,,,,,,,,,,,,,,,,0.18,,,,7.77,7.77,118780.0,1777496.82,,2.15,7.79,43.63,0.5081,56.37,0.1398
2006-12-08,18000.0,277747.89,0.62,0.76,0.29,0.32,0.0,123443.51,10000.0,8000.0,154304.38,,,,,,,,,,,,,,,,,,0.18,,,,7.76,7.76,118799.0,1833120.64,,2.17,7.67,43.85,0.5076,56.15,0.1398
2006-12-11,18000.0,282688.96,0.62,0.76,0.29,0.33,0.0,125639.54,10000.0,8000.0,157049.42,,,,,,,,,,,,,,,,,,0.19,,,,100.0,7.76,0.0,0.0,,0.0,100.0,43.11,0.5095,56.89,0.1396
2006-12-12,18000.0,280293.29,0.62,0.8,0.29,0.33,0.0,124574.79,10000.0,8000.0,155718.49,,,,,,,,,,,,,,,,,,0.19,,,,100.0,7.75,0.0,0.0,,0.0,100.0,42.64,0.5108,57.36,0.1396
2006-12-13,18000.0,275202.49,0.62,1.04,0.29,0.33,0.0,122312.22,10000.0,8000.0,152890.27,,,,,,,,,,,,,,,,,,0.19,,,,100.0,7.76,0.0,0.0,,0.0,100.0,42.87,0.5102,57.13,0.1396
2006-12-14,18000.0,271159.8,0.62,1.1,0.29,0.33,0.0,120515.47,10000.0,8000.0,150644.33,,,,,,,,,,,,,,,,,,0.18,,,,100.0,7.76,0.0,0.0,,0.0,100.0,43.31,0.5089,56.69,0.1397
2006-12-15,18003.0,269857.2,0.62,1.15,0.29,0.32,0.0,119961.52,10000.0,8003.0,149895.69,,,,,,3.0,,,,,,,,,0.0,,,0.18,,,,100.0,7.83,0.0,0.0,,0.0,100.0,43.7,0.5078,56.29,0.141
2006-12-18,18003.0,270905.48,0.62,1.18,0.29,0.32,0.0,120427.52,10000.0,8003.0,150477.97,,,,,,,,,,,,,,,,,0.0,0.18,0.0,,,100.0,7.83,0.0,0.0,,0.0,100.0,43.79,0.5075,56.2,0.141
2006-12-19,18000.0,270860.34,0.62,1.38,0.29,0.32,0.0,120382.37,10000.0,8000.0,150477.97,,,,,,,,,,,,,,,,,3.0,0.18,0.0,,,100.0,7.83,0.0,0.0,,0.0,100.0,43.63,0.5081,56.37,0.141
2006-12-20,8002.0,122143.11,0.28,0.63,0.13,0.14,0.0,122143.11,0.0,8002.0,0.0,,,,,,2.0,,0.18,,10000.0,,,,,0.0,,,0.0,,,,0.0,0.0,127839.0,1951343.75,,2.33,0.0,0.03,0.9995,99.97,0.0626
2006-12-21,8000.0,121779.85,0.27,0.64,0.13,0.14,0.0,121779.85,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,0.0,0.0,127956.0,1947807.77,,2.34,0.0,,1.0,100.0,0.0625
2006-12-22,8000.0,121846.39,0.27,0.66,0.13,0.14,0.0,121846.39,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127933.0,1948521.83,,2.34,0.0,,1.0,100.0,0.0625
2006-12-25,8000.0,121846.39,0.27,0.67,0.13,0.14,0.0,121846.39,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,119740.0,1823735.9,,2.35,0.0,,1.0,100.0,0.0668
2006-12-26,8000.0,121846.39,0.27,0.67,0.13,0.14,0.0,121846.39,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127938.0,1948597.99,,2.34,0.0,,1.0,100.0,0.0625
2006-12-27,8000.0,120914.74,0.31,0.67,0.13,0.14,0.0,120914.74,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127938.0,1933698.82,,2.33,0.0,,1.0,100.0,0.0625
2006-12-28,8000.0,122445.31,0.31,0.68,0.13,0.14,0.0,122445.31,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127875.0,1957211.77,,2.34,0.0,,1.0,100.0,0.0626
2006-12-29,8000.0,123044.23,0.31,0.71,0.13,0.14,0.0,123044.23,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127978.0,1968369.28,,2.32,0.0,,1.0,100.0,0.0625
2007-01-01,8000.0,123044.23,0.31,0.76,0.13,0.14,0.0,123044.23,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,119740.0,1841664.48,,2.32,0.0,,1.0,100.0,0.0668
2007-01-02,8000.0,124308.61,0.31,0.76,0.13,0.14,0.0,124308.61,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128018.0,1989217.44,,2.37,0.0,,1.0,100.0,0.0625
2007-01-03,8000.0,126305.0,0.31,0.79,0.13,0.14,0.0,126305.0,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128104.0,2022521.97,,2.39,0.0,,1.0,100.0,0.0624
2007-01-04,8000.0,128434.48,0.31,0.83,0.13,0.14,0.0,128434.48,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128238.0,2058772.66,,2.44,0.0,,1.0,100.0,0.0624
2007-01-05,8000.0,131096.34,0.31,0.85,0.13,0.14,0.0,131096.34,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128381.0,2103784.88,,2.46,0.0,,1.0,100.0,0.0623
2007-01-08,8000.0,130896.7,0.31,0.82,0.13,0.14,0.0,130896.7,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128560.0,2103509.96,,2.51,0.0,,1.0,100.0,0.0622
2007-01-09,8000.0,130430.87,0.31,1.05,0.13,0.14,0.0,130430.87,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128547.0,2095812.21,,2.51,0.0,,1.0,100.0,0.0622
2007-01-10,8000.0,129099.95,0.31,1.02,0.13,0.14,0.0,129099.95,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128515.0,2073909.97,,2.49,0.0,,1.0,100.0,0.0623
2007-01-11,8000.0,126704.28,0.31,1.02,0.13,0.14,0.0,126704.28,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128426.0,2034015.45,,2.47,0.0,,1.0,100.0,0.0623
2007-01-12,8000.0,126637.73,0.31,1.01,0.13,0.14,0.0,126637.73,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128265.0,2030398.58,,2.43,0.0,,1.0,100.0,0.0624
2007-01-15,8000.0,127103.56,0.31,1.04,0.13,0.14,0.0,127103.56,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128260.0,2037787.77,,2.43,0.0,,1.0,100.0,0.0624
2007-01-16,8000.0,126770.82,0.31,1.03,0.13,0.14,0.0,126770.82,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128292.0,2032960.33,,2.43,0.0,,1.0,100.0,0.0624
2007-01-17,8000.0,127769.02,0.31,1.01,0.13,0.14,0.0,127769.02,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128269.0,2048600.55,,2.44,0.0,,1.0,100.0,0.0624
2007-01-18,8000.0,127769.02,0.31,1.01,0.13,0.14,0.0,127769.02,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128336.0,2049670.62,,2.45,0.0,,1.0,100.0,0.0623
2007-01-19,8000.0,126704.28,0.31,1.0,0.13,0.14,0.0,126704.28,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128336.0,2032590.03,,2.45,0.0,,1.0,100.0,0.0623
2007-01-22,8000.0,126504.64,0.31,1.01,0.13,0.14,0.0,126504.64,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128265.0,2028264.69,,2.44,0.0,,1.0,100.0,0.0624
2007-01-23,8000.0,125772.63,0.31,1.01,0.13,0.14,0.0,125772.63,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,78934.0,1240967.09,,1.49,0.0,,1.0,100.0,0.1014
2007-01-24,8000.0,124108.97,0.31,1.02,0.13,0.14,0.0,124108.97,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128202.0,1988877.27,,2.4,0.0,,1.0,100.0,0.0624
2007-01-25,8000.0,124242.06,0.31,1.05,0.13,0.14,0.0,124242.06,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128090.0,1989270.73,,2.38,0.0,,1.0,100.0,0.0625
2007-01-26,8000.0,129366.13,0.31,1.09,0.13,0.14,0.0,129366.13,0.0,8000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,128099.0,2071459.03,,2.41,0.0,,1.0,100.0,0.0625
2007-01-29,8197.0,134051.85,0.32,1.03,0.13,0.14,0.0,130830.15,197.0,8000.0,3221.69,,,,,,,,,,,,,,,,197.0,,0.0,,,,0.15,0.15,128246.0,2097305.47,,2.49,0.14,2.41,0.953,97.59,0.0638
2007-01-30,8180.0,133773.83,0.32,0.85,0.13,0.14,0.0,133773.83,201.0,8180.0,3287.11,,,3.0,,,180.0,,,,,,,,3.0,0.0,,,0.0,,,,0.16,0.16,128319.0,2098499.3,,2.5,0.14,2.45,0.9522,97.55,0.0636
2007-01-31,8180.0,134250.14,0.32,0.83,0.13,0.14,0.0,134250.14,201.0,8180.0,3298.81,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.16,0.16,128319.0,2105971.07,,2.5,0.14,2.45,0.9522,97.55,0.0636
2007-02-01,8202.0,135429.92,0.32,0.82,0.13,0.14,0.0,132094.53,202.0,8000.0,3335.39,,,1.0,,,,,,,,,,,1.0,,,180.0,0.0,0.0,,,0.16,0.16,128372.0,2119654.94,,2.53,0.14,2.46,0.952,97.54,0.0638
2007-02-02,8203.0,136128.78,0.32,0.81,0.13,0.14,0.0,132760.0,203.0,8000.0,3368.78,,,1.0,,,,,,,,,,,1.0,,,,0.0,,,,0.16,0.16,128424.0,2131196.24,,2.54,0.14,2.47,0.9517,97.53,0.0638
2007-02-05,8298.0,137843.36,0.32,0.79,0.13,0.15,0.0,135883.18,322.0,8180.0,5348.95,,,119.0,,,180.0,,,,,,,,119.0,0.0,,,0.01,,,,0.25,0.25,128324.0,2131671.61,,2.55,0.22,2.49,0.9515,97.51,0.0645
2007-02-06,8298.0,138050.43,0.32,0.74,0.13,0.15,0.0,136087.32,812.0,8180.0,13508.91,,,490.0,,,,,,,,,,,490.0,,,,0.01,,,,0.63,0.63,127843.0,2126871.72,,2.53,0.56,2.49,0.9515,97.51,0.0645
2007-02-07,8731.0,150701.11,0.34,0.75,0.14,0.16,0.0,148664.37,1371.0,8613.0,23664.1,,,559.0,0.01,,,,,433.0,,,,0.01,559.0,,,,0.02,,,,1.07,1.07,127238.0,2196186.83,,2.55,0.95,8.01,0.8526,91.99,0.0679
2007-02-08,9234.0,158307.76,0.36,0.74,0.15,0.17,0.0,156233.34,1405.0,9113.0,24087.33,,,34.0,0.01,,,,,500.0,,,,0.01,34.0,,,,0.03,,,,1.09,1.09,127427.0,2184609.4,,2.62,0.96,14.09,0.7579,85.91,0.0717
2007-02-09,9234.0,160151.23,0.36,0.71,0.15,0.17,0.0,158052.65,1399.0,9113.0,24263.76,,,,,,,,0.0,,6.0,,,,,,,,0.03,,,,1.09,1.09,127389.0,2209389.76,,2.62,0.95,13.93,0.7602,86.07,0.0717
2007-02-12,9235.0,160168.57,0.36,0.66,0.15,0.17,0.0,158052.65,1411.0,9113.0,24471.88,,,13.0,,,,,,,,,,,13.0,,,,0.03,,,,1.1,1.1,127458.0,2210586.47,,2.65,0.95,14.15,0.7571,85.85,0.0717
2007-02-13,9442.0,166507.66,0.37,0.66,0.15,0.17,0.0,141078.29,1442.0,8000.0,25429.36,,,31.0,,,,,,,,,,,31.0,,,1113.0,0.03,0.02,,,1.12,1.12,127633.0,2250780.72,,2.68,0.94,14.15,0.7571,85.85,0.0732
2007-02-14,9236.0,162106.61,0.36,0.52,0.15,0.17,0.0,159947.76,1431.0,9113.0,25116.34,,,,,,1113.0,,0.0,,12.0,,,,,0.02,,,0.03,,,,1.11,1.11,127570.0,2239058.08,,2.68,0.95,14.35,0.7541,85.65,0.0716
2007-02-15,9236.0,162106.61,0.36,0.5,0.15,0.17,0.0,159947.76,1426.0,9113.0,25028.59,,,,,,,,0.0,,4.0,,,,,,,,0.03,,,,1.17,1.17,120398.0,2113177.98,,2.51,1.01,14.24,0.7558,85.76,0.0758
2007-02-16,9236.0,162106.61,0.36,0.5,0.15,0.17,0.0,159947.76,1426.0,9113.0,25028.59,,,,,,,,0.0,,1.0,,,,,,,,0.03,,,,1.19,1.19,118637.0,2082269.6,,2.48,1.03,14.29,0.755,85.71,0.0769
2007-02-19,9236.0,162644.41,0.36,0.49,0.15,0.17,0.0,160478.4,1425.0,9113.0,25094.01,,,,,,,,0.0,,0.0,,,,,,,,0.03,,,,1.19,1.19,118638.0,2089195.22,,2.48,1.03,14.29,0.755,85.71,0.0769
2007-02-20,9236.0,162798.06,0.36,0.48,0.15,0.17,0.0,160630.01,1430.0,9113.0,25205.85,,,4.0,,,,,,,,,,,4.0,,,,0.03,,,,1.19,1.19,118659.0,2091539.11,,2.49,1.02,14.34,0.7544,85.66,0.0769
2007-02-21,9236.0,164411.44,0.36,0.49,0.15,0.17,0.0,162221.9,1431.0,9113.0,25473.45,,,1.0,,,,,,,,,,,1.0,,,,0.03,,,,1.19,1.19,118666.0,2112391.57,,2.5,1.02,14.35,0.7542,85.65,0.0769
2007-02-22,9238.0,164447.05,0.36,0.48,0.15,0.17,0.0,162221.9,1443.0,9113.0,25687.06,,,12.0,,,,,,,,,,,12.0,,,,0.03,,,,1.2,1.2,118732.0,2113566.44,,2.51,1.03,14.47,0.7525,85.53,0.0769
2007-02-23,9237.0,163276.7,0.36,0.49,0.15,0.17,0.0,161084.83,1442.0,9113.0,25489.34,,,,,,,,0.0,,1.0,,,,,,,,0.03,,,,1.2,1.2,118733.0,2098769.4,,2.5,1.03,14.47,0.7525,85.53,0.0769
2007-02-26,9470.0,165032.07,0.37,0.5,0.15,0.17,0.0,139414.63,1470.0,8000.0,25617.44,,,28.0,,,,,,,,,,,28.0,,,1113.0,0.03,0.02,,,1.21,1.21,119970.0,2090696.7,,2.52,1.02,14.38,0.7537,85.62,0.078
2007-02-27,9449.0,159792.94,0.37,0.49,0.15,0.17,0.0,135288.76,1449.0,8000.0,24504.18,,,,,,,,0.0,,21.0,,,,,,,,0.03,,,,1.19,1.19,119857.0,2026913.1,,2.48,1.02,14.21,0.7562,85.79,0.0779
2007-02-28,9407.0,154152.91,0.36,0.47,0.15,0.17,0.0,131096.34,1407.0,8000.0,23056.57,,,,,,,,0.0,,42.0,,,,,,,,0.02,,,,1.16,1.16,119621.0,1960234.39,,2.35,1.04,13.85,0.7614,86.15,0.0777
2007-03-01,9364.0,147684.22,0.36,0.45,0.15,0.16,0.0,126171.91,1364.0,8000.0,21512.31,,,,,,,,0.0,,43.0,,,,,,,,0.02,,,,1.13,1.13,119383.0,1882847.6,,2.34,1.02,13.47,0.7668,86.53,0.0776
2007-03-02,9225.0,142652.74,0.36,0.42,0.15,0.16,0.0,140920.8,1306.0,9113.0,20195.61,,,,,,1113.0,,0.0,,57.0,,,,,0.02,,,0.02,,,,1.09,1.09,119072.0,1841295.05,,2.19,1.04,12.59,0.7799,87.41,0.0766
