,CS FP Equity_DX_SI_QTY,CS FP Equity_DX_SHORT_INTEREST_VALUE,CS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CS FP Equity_DX_SI_MV,CS FP Equity_DX_DSS,CS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CS FP Equity_DX_SUPPLY_SI_QTY,CS FP Equity_DX_BROKER_SI_QTY,CS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CS FP Equity_DX_BROKER_SI_MV_NEW_x,CS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CS FP Equity_DX_SUPPLY_SI_QTY_INC_x,CS FP Equity_DX_BROKER_SI_MV_INC_x,CS FP Equity_DX_SUPPLY_SI_MV_NEW,CS FP Equity_DX_BROKER_SI_QTY_ADD,CS FP Equity_DX_BROKER_SI_QTY_NEW,CS FP Equity_DX_SUPPLY_SI_MV_DEC,CS FP Equity_DX_BROKER_SI_QTY_INC,CS FP Equity_DX_SUPPLY_SI_QTY_DEC,CS FP Equity_DX_BROKER_SI_MV_NEW_y,CS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CS FP Equity_DX_BROKER_SI_MV_INC_y,CS FP Equity_DX_SUPPLY_SI_QTY_INC_y,CS FP Equity_DX_BROKER_SI_MV_ADD,CS FP Equity_DX_SUPPLY_SI_QTY_ADD,CS FP Equity_DX_BROKER_SI_QTY_DEC,CS FP Equity_DX_SUPPLY_SI_MV,CS FP Equity_DX_BROKER_SI_MV_DEC,CS FP Equity_DX_SUPPLY_SI_MV_RMV,CS FP Equity_DX_BROKER_SI_MV_RMV,CS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CS FP Equity_DX_UTILIZATION_QUANTITY,CS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CS FP Equity_DX_ACTIVE_UTILIZATION_MV,CS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CS FP Equity_DX_BROKER_SI_CON_RATIO,CS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CS FP Equity_DX_DEMAND_SUPPLY_RATIO,CS FP Equity_PX_LAST
2013-11-14,73279416.0,1134351117.65,3.58,13.29,3.06,1325.13,1.0,957081336.91,15973081.0,61827736.0,247260189.47,,,110000.0,,,,,59.9,,3266635.0,,,,110000.0,,6400.0,4230394.0,293.3,83.37,,,3.48,3.48,443011104.0,6857725789.67,,8103.91,3.49,15.92,0.3381,54.71,0.1597,18.6
2013-11-15,80349864.0,1236778825.35,3.92,14.58,3.36,1477.96,1.0,1020450988.98,18395584.0,66295684.0,283152548.6,,,2515313.0,109.36,,,,3.39,5178325.0,186400.0,,,109.36,2515313.0,,93591.0,710379.0,341.07,9.81,,,3.98,3.98,444211904.0,6837496039.02,,8241.38,3.97,14.72,0.3349,54.73,0.1737,18.495
2013-11-18,76620664.0,1192449723.8,3.74,14.05,3.2,1403.85,1.0,1004403557.19,16413437.0,64537788.0,255442819.15,,,,,,,,36.79,,1982148.0,,,,,,,1757897.0,304.4,36.95,,,3.54,3.54,447705568.0,6967655369.15,,8291.44,3.54,15.44,0.3429,55.17,0.1651,18.7
2013-11-19,82296848.0,1264007965.91,4.02,15.17,3.44,1520.72,1.0,1030302710.49,19536250.0,67080800.0,300059798.45,,,357026.0,57.48,,,,0.2,2657853.0,10360.0,,,57.48,357026.0,,2776147.0,114842.0,363.66,0.39,,,4.2,4.2,445196096.0,6837824599.72,,8291.42,4.2,14.86,0.3616,57.1,0.1771,18.455
2013-11-20,86052336.0,1320614740.58,4.2,15.85,3.6,1575.01,1.0,1120326890.98,19039440.0,73001416.0,292191546.27,,,427000.0,99.7,,5400.0,,49.25,5939318.0,2616232.0,,,99.7,427000.0,0.1,1692421.0,24103.0,352.07,0.79,,,4.11,4.11,444642688.0,6823773942.2,,8224.86,4.1,13.77,0.3727,58.42,0.1856,18.44
2013-11-21,84146216.0,1318323929.38,4.11,15.81,3.52,1540.77,1.0,1127254590.51,18184132.0,71950608.0,284891911.84,,,2096338.0,,,,,54.7,,2951644.0,,,,2096338.0,,,1050809.0,336.96,18.89,,,3.86,3.86,453099904.0,7098743998.69,,8386.62,3.86,12.75,0.3839,59.56,0.1785,18.825
2013-11-22,84059888.0,1329913771.95,4.1,16.18,3.51,1566.2,1.0,1134645085.62,18299348.0,71717536.0,289514481.9,,,164943.0,,,,,0.26,,49728.0,,,,164943.0,,,233070.0,344.34,3.74,,,3.92,3.92,448674272.0,7098487847.79,,8433.28,3.92,12.72,0.3884,59.95,0.18,19.01
2013-11-25,83683576.0,1333362266.22,4.09,16.08,3.5,1573.43,1.0,1136667487.01,18276944.0,71338752.0,291213504.92,,,924480.0,,,,,17.46,,951383.0,,,,924480.0,,4500.0,378780.0,348.33,6.61,,,3.93,3.93,447021824.0,7122568857.44,,8508.87,3.93,12.74,0.3927,60.32,0.1798,19.145
2013-11-26,83632496.0,1321759932.6,4.08,16.03,3.49,1580.17,1.0,1107415970.0,19403620.0,70070184.0,306662226.89,,,793873.0,,,4500.0,,1.7,,95319.0,,,,793873.0,0.09,428121.0,1273070.0,370.3,18.23,,,4.15,4.15,448423648.0,7087058728.44,,8552.39,4.15,12.88,0.388,59.92,0.1788,18.99
2013-11-27,83203200.0,1327093165.87,4.06,16.0,3.48,1563.45,1.0,1115960763.66,19388454.0,69966080.0,309246336.68,,,138933.0,6.34,,45000.0,,3.66,328121.0,184099.0,,,6.34,138933.0,0.9,30000.0,477220.0,369.04,9.5,,,4.17,4.17,445735456.0,7109491911.91,,8473.86,4.17,12.95,0.3901,60.1,0.1789,19.165
2013-11-28,78900120.0,1267323628.89,3.85,15.42,3.3,1487.38,1.0,1115790503.11,15585372.0,69466080.0,250338151.58,,,,,,,,72.22,,3817082.0,,,,,,14000.0,500000.0,299.19,9.06,,,3.35,3.35,448979904.0,7211685371.77,,8604.89,3.36,13.06,0.3938,60.4,0.1698,19.3
2013-11-29,77674280.0,1246664058.73,3.79,15.4,3.25,1479.71,1.0,1094875063.25,15645957.0,68216960.0,251115971.16,,,160585.0,1.33,,,,1.78,70000.0,100000.0,,,1.33,160585.0,,,1319128.0,301.97,11.62,,,3.36,3.36,449428832.0,7213285682.33,,8670.84,3.37,13.16,0.4042,61.25,0.167,19.285
2013-12-02,75527080.0,1210630292.81,3.69,15.12,3.16,1438.5,1.0,1059317743.67,15540463.0,66087208.0,249099465.68,,,2524.0,,,,,2.11,,109258.0,,,,2524.0,,1240.0,2129746.0,299.95,40.93,,,3.34,3.34,450285312.0,7217663374.7,,8695.24,3.33,13.56,0.4146,62.02,0.1621,19.26
2013-12-03,70766712.0,1101050013.68,3.45,14.2,2.96,1338.0,1.0,972225813.19,13770064.0,62486920.0,214246624.25,,,621939.0,,,,,47.47,,2439119.0,,,,621939.0,,46781.0,3600291.0,262.13,73.25,,,2.99,2.99,446794368.0,6951615118.11,,8541.3,2.98,12.78,0.4562,65.73,0.1537,18.695
2013-12-04,63151168.0,974677149.57,3.08,12.49,2.64,1158.54,1.0,880241678.63,10686073.0,57032516.0,164929192.94,,,51427.0,2.76,,,,62.22,145200.0,3207446.0,,,2.76,51427.0,,72028.0,5599604.0,199.02,135.25,,,2.32,2.32,449185888.0,6932749382.28,,8382.65,2.32,7.15,0.4886,68.83,0.1373,18.545
2013-12-05,63413876.0,960524057.01,3.09,12.44,2.65,1154.07,1.0,867792937.75,10688751.0,57291760.0,161901513.08,,,495.0,5.57,,7000.0,,0.26,300000.0,7817.0,,,5.57,495.0,0.14,10000.0,47759.0,196.44,1.38,,,2.33,2.33,447079232.0,6771867370.56,,8235.76,2.33,7.27,0.4847,68.54,0.1385,18.2
2013-12-06,63102912.0,971569088.76,3.08,12.24,2.63,1132.36,1.0,878178479.18,10442390.0,57037240.0,160777102.28,,,15000.0,5.46,,,,5.14,300000.0,261361.0,,,5.46,15000.0,,,554514.0,191.58,25.23,,,2.28,2.28,448032704.0,6898171766.76,,8170.42,2.29,7.41,0.4788,68.06,0.1376,18.5
2013-12-09,62373704.0,957746260.48,3.04,12.17,2.6,1132.98,1.0,863342747.13,10435731.0,56225628.0,160240320.84,,,987.0,24.85,,,,0.0,1358000.0,7646.0,,,24.85,987.0,,,2169615.0,192.8,39.2,,,2.27,2.27,448863616.0,6892286686.87,,8287.31,2.27,7.48,0.494,69.17,0.1358,18.45
2013-12-10,62689112.0,955285139.43,3.03,12.38,2.6,1135.75,1.0,861363173.01,10451138.0,56525628.0,159259183.98,,,16076.0,3.16,,,,0.01,300000.0,669.0,,,3.16,16076.0,,,,192.12,,,,2.28,2.28,448493536.0,6834348045.5,,8255.83,2.27,7.46,0.4925,69.06,0.1366,18.31
2013-12-11,63580632.0,960404153.1,3.07,12.69,2.63,1144.33,1.0,868820693.82,10350656.0,57517628.0,156349704.26,,,,17.77,,,,1.87,992000.0,100488.0,,,17.77,,,6.0,,188.7,,,,2.26,2.26,447156832.0,6754435510.15,,8171.67,2.26,7.4,0.4789,67.99,0.139,18.15
2013-12-12,63883152.0,955137985.53,3.09,12.85,2.64,1141.42,1.0,864450344.22,10315879.0,57817628.0,154236094.79,,,,0.0,,,,0.65,300000.0,34777.0,,,0.0,,,,,186.29,,,,2.23,2.23,451534272.0,6751037189.87,,8200.26,2.22,7.41,0.4796,68.05,0.1383,17.965
2013-12-13,65157948.0,998329137.54,3.15,13.09,2.7,1157.97,1.0,903847087.15,10380675.0,58991388.0,159049366.01,,,64216.0,15.06,,,,0.79,1210000.0,36237.0,,,15.06,64216.0,,36817.0,36237.0,188.68,0.74,,,2.26,2.26,448970208.0,6878977228.27,,8106.44,2.27,7.31,0.4828,68.3,0.1418,18.41
2013-12-16,65232244.0,1011954034.26,3.15,12.73,2.7,1182.15,1.0,915710230.98,10418153.0,59028208.0,161617802.97,,,37478.0,19.78,,,,,36817.0,,,,19.78,37478.0,,,,192.87,,,,2.28,2.28,445989728.0,6918681265.8,,8229.49,2.29,7.13,0.4868,68.63,0.1429,18.64
2013-12-17,65279620.0,1001823221.06,3.15,12.46,2.7,1181.54,1.0,906673094.88,10414179.0,59079560.0,159822718.8,,,,2.0,,,,0.06,100000.0,4616.0,,,2.0,,,642.0,48650.0,193.1,1.07,,,2.28,2.28,445537536.0,6837506857.7,,8281.97,2.28,7.14,0.4851,68.5,0.1432,18.44
2013-12-18,61064048.0,955423676.77,2.95,11.79,2.53,1109.11,1.0,857878538.36,10286216.0,54829640.0,160940760.28,,,61812.0,3.45,,,,3.39,135000.0,189775.0,,,3.45,61812.0,,,4384919.0,191.93,76.99,,,2.26,2.26,445711360.0,6973713671.06,,8270.5,2.27,7.3,0.4607,66.55,0.1339,18.8
2013-12-19,61016256.0,986921613.25,2.95,11.7,2.53,1128.61,1.0,884706168.19,10452215.0,54696804.0,169061780.68,,,131030.0,0.24,,33700.0,,1.93,13000.0,105984.0,,,0.24,131030.0,0.65,140953.0,179535.0,199.81,0.0,,,2.27,2.27,449803200.0,7275446395.62,,8514.42,2.29,7.2,0.4618,66.64,0.1326,19.435
2013-12-20,64085008.0,1050691523.37,3.1,12.12,2.65,1218.76,1.0,943843955.55,10579012.0,57568036.0,173445842.97,,,42663.0,83.26,,,,2.81,3010231.0,148866.0,,,83.26,42663.0,,233000.0,139000.0,206.92,1.87,,,2.31,2.31,447622144.0,7338889500.88,,8697.13,2.32,6.64,0.4869,68.68,0.1399,19.7
2013-12-23,62626276.0,1036678114.75,3.02,11.72,2.59,1205.69,1.0,931441298.71,10346852.0,56268864.0,171275632.37,,,50000.0,,,,,5.93,,309523.0,,,,50000.0,,27363.0,1299170.0,204.8,12.47,,,2.24,2.24,451809408.0,7478984145.78,,8912.24,2.25,6.71,0.5059,70.08,0.1355,19.89
2013-12-24,62325184.0,1025728968.55,3.01,11.84,2.58,1208.04,1.0,921551024.96,10322705.0,55995140.0,169887946.94,,,13000.0,1.17,,26000.0,,1.72,55740.0,92887.0,,,1.17,13000.0,0.54,55740.0,355468.0,204.82,7.27,,,2.22,2.22,454353120.0,7477605796.33,,8999.82,2.23,6.64,0.5124,70.6,0.1341,19.775
2013-12-25,62314784.0,1025557808.51,3.01,12.12,2.58,1203.46,1.0,921379864.92,10312474.0,55984740.0,169719568.24,,,,,,,,0.2,,10231.0,,,,,,,10400.0,203.95,0.0,,,2.22,2.22,454141696.0,7474126244.28,,8973.86,2.22,6.67,0.5115,70.53,0.1342,
2013-12-26,62314832.0,1025558598.48,3.01,12.12,2.58,1202.97,1.0,921379864.92,10312524.0,55984740.0,169720391.13,,,,,,,,,,,,,,,,50.0,,204.0,,,,2.23,2.23,453159968.0,7457969262.72,,8955.87,2.23,6.67,0.5109,70.48,0.1345,
2013-12-27,65122196.0,1089104636.97,3.15,12.67,2.7,1265.43,1.0,954119954.19,10682033.0,57050888.0,178646489.02,,,1077136.0,99.89,,,,28.49,5025000.0,1441767.0,,,99.89,1077136.0,,734140.0,3958850.0,213.43,73.33,,,2.3,2.3,453401344.0,7582691255.66,,8988.28,2.32,14.69,0.4916,68.12,0.1403,20.095
2013-12-30,59647848.0,999289016.62,2.88,11.61,2.47,1170.35,1.0,863025506.49,10173946.0,51514240.0,170445587.47,,,,86.67,,,,11.37,4310900.0,570384.0,,,86.67,,,62297.0,9847547.0,204.14,184.38,,,2.18,2.18,456472064.0,7647342448.09,,9166.39,2.18,15.8,0.3693,57.57,0.1278,20.13
2013-12-31,58947184.0,991475383.65,2.85,11.62,2.44,1158.74,1.0,856363480.18,12073286.0,50914240.0,203069342.02,,,20844.0,,,,,3.34,,171760.0,,,,20844.0,,2050256.0,600000.0,243.64,10.9,,,2.59,2.59,454810336.0,7649784464.2,,9178.98,2.59,15.54,0.3696,57.64,0.1263,20.21
2014-01-01,59237192.0,996353238.25,2.86,11.95,2.45,1164.77,1.0,861241200.23,12073286.0,51204240.0,203069342.02,,,,5.89,,,,,290000.0,,,,5.89,,,,,243.9,,,,2.59,2.59,454043680.0,7636889521.64,,9174.12,2.59,15.99,0.3673,57.32,0.1271,
2014-01-02,58609192.0,961645658.05,2.83,11.83,2.43,1152.84,1.0,829678817.95,12083286.0,50566240.0,198259677.71,,40000.0,10000.0,,0.81,,,0.8,,40000.0,,40000.0,,10000.0,,,638000.0,241.61,12.77,,,2.58,2.58,455442976.0,7472799835.86,,9179.48,2.56,16.16,0.3765,58.18,0.1254,19.715
2014-01-03,58212352.0,958767933.71,2.81,11.69,2.41,1127.33,1.0,824851994.01,10145449.0,50081540.0,167097374.36,,,58000.0,0.2,,,,40.95,11000.0,2025699.0,,,0.2,58000.0,,29862.0,495699.0,200.6,9.32,,,2.17,2.17,458221312.0,7546987630.55,,9066.13,2.16,16.54,0.3759,58.04,0.1243,19.79
2014-01-06,56165372.0,923184064.14,2.71,11.35,2.33,1088.96,1.0,804775467.06,9232471.0,48961540.0,151753114.0,,,88414.0,,,,,20.27,,1023939.0,,,,88414.0,,22547.0,1120000.0,182.41,22.35,,,2.01,2.01,450754880.0,7409008562.28,,8914.6,2.01,16.83,0.3899,59.28,0.1221,19.75
2014-01-07,55028888.0,927402631.6,2.66,11.15,2.28,1067.08,1.0,810453768.54,8963735.0,48089544.0,151065953.36,,,,,,,,11.47,,579599.0,,,,,,310863.0,872000.0,179.4,17.38,,,1.95,1.95,451407072.0,7607569800.34,,8967.56,1.96,17.19,0.4042,60.41,0.1195,20.25
2014-01-08,59437288.0,1008622775.23,2.87,12.16,2.46,1175.93,1.0,891115032.52,8921041.0,52512656.0,151385862.88,,,,116.99,,,,0.45,4995751.0,27838.0,,,116.99,,,10000.0,572637.0,181.37,11.21,0.49,,1.94,1.94,450821472.0,7650227988.53,24856.0,9145.7,1.94,15.57,0.4536,64.94,0.1293,20.39
2014-01-09,54433784.0,914202168.34,2.63,11.08,2.25,1078.8,1.0,797913121.98,8908897.0,47509656.0,149622759.18,,,9386.0,,,,,0.39,,21530.0,,,,9386.0,,,5003000.0,180.61,96.88,,,1.94,1.94,450390176.0,7564193507.1,,9158.21,1.93,17.01,0.419,61.72,0.1185,20.18
2014-01-10,53251944.0,896347799.03,2.57,10.64,2.2,1047.1,1.0,778484436.73,8689079.0,46249692.0,146256385.25,,,304742.0,1.28,,7244.0,,12.5,63200.0,606802.0,,,1.28,304742.0,0.15,82242.0,1330407.0,175.39,33.49,,,1.87,1.87,456133984.0,7677742104.95,,9188.48,1.87,17.56,0.4051,60.38,0.1146,20.225
2014-01-13,51240224.0,859287767.93,2.47,10.12,2.12,1006.82,1.0,746855049.95,7929359.0,44535744.0,132973680.92,,,21944.0,0.35,,,,19.34,18000.0,964391.0,,,0.35,21944.0,,182727.0,1731948.0,160.04,34.61,,,1.68,1.68,463327296.0,7769901201.11,,9360.72,1.68,17.99,0.4163,61.29,0.1087,20.15
2014-01-14,50201516.0,839570948.41,2.42,9.98,2.08,943.24,1.0,738294121.61,7280652.0,44145744.0,121761739.32,,,3383.0,,,,,13.2,,652090.0,,,,3383.0,,,390000.0,146.4,7.84,,,1.56,1.56,458766944.0,7672425635.01,,9231.72,1.56,14.89,0.4541,65.06,0.1077,20.095
2014-01-15,47169400.0,804760723.79,2.28,9.18,1.95,922.5,1.0,713338264.98,6583421.0,41810860.0,112320246.79,,,,,,,,14.03,,697231.0,,,,,,,2334885.0,134.19,6.62,,,1.41,1.41,458816928.0,7827910532.39,,9275.76,1.43,15.23,0.4724,66.36,0.1014,20.5
2014-01-16,47157456.0,790820608.19,2.27,9.02,1.95,934.0,1.0,701159318.99,6571477.0,41810860.0,110202285.68,,,,,,,,0.05,,11944.0,,,,,,,,133.01,,,,1.42,1.42,457711296.0,7675722063.55,,9297.76,1.41,15.04,0.4781,66.85,0.1016,20.15
2014-01-17,47001992.0,787822336.69,2.27,8.92,1.94,919.42,1.0,705915752.17,6706012.0,42115392.0,112402598.68,,,,0.0,,,,0.2,304535.0,10000.0,,,0.0,,,144535.0,,135.09,,,,1.45,1.45,454415904.0,7616677168.02,,9176.48,1.45,15.27,0.4822,67.11,0.1019,20.14
2014-01-20,48120960.0,796365500.54,2.32,9.25,1.99,941.4,1.0,716009521.76,6674984.0,43265392.0,110465937.8,,,15000.0,24.27,,,,0.93,1150000.0,46028.0,,,24.27,15000.0,,,,133.24,,,,1.45,1.45,454035488.0,7513943999.99,,9124.16,1.44,14.9,0.46,65.4,0.1044,19.885
2014-01-21,48910388.0,811261686.92,2.36,9.52,2.02,956.72,1.0,730710127.79,6675812.0,44053992.0,110729657.36,,,4800.0,16.26,,,,0.11,800000.0,3972.0,,,16.26,4800.0,,,11400.0,132.97,0.15,,,1.45,1.45,454253280.0,7534560597.31,,9039.68,1.45,14.64,0.4675,66.05,0.1061,19.93
2014-01-22,48273576.0,798690302.1,2.33,9.58,2.0,937.5,1.0,720455489.26,6548000.0,43544992.0,108337200.83,,,34852.0,,,,,3.24,,162664.0,,,,34852.0,,,509000.0,130.28,16.65,,,1.41,1.41,456600384.0,7554491066.39,,9097.11,1.41,14.95,0.4636,65.67,0.1042,19.88
2014-01-23,47703200.0,772579016.8,2.3,9.58,1.97,922.17,1.0,697825657.99,6536301.0,43087524.0,105858915.13,,,5000.0,,,,,2.35,,117908.0,,,,5000.0,,101209.0,457469.0,128.05,9.72,,,1.41,1.41,457276288.0,7405835771.77,,9021.16,1.4,15.18,0.4748,66.53,0.1029,19.46
2014-01-24,47874408.0,746266168.38,2.31,9.5,1.98,908.92,1.0,674395023.22,6533301.0,43263736.0,101841081.86,,,2000.0,0.0,,,,0.11,176209.0,5000.0,,,0.0,2000.0,,,,123.82,,,,1.41,1.41,457726656.0,7135042123.97,,8845.19,1.38,15.4,0.4721,66.28,0.1031,18.73
2014-01-27,47103740.0,733860977.51,2.27,9.06,1.95,869.04,1.0,662215098.34,6495891.0,42505064.0,101203872.96,,,3000.0,,,,,0.92,,40410.0,,,,3000.0,,,758671.0,121.68,37.32,,,1.4,1.4,457615712.0,7129504233.29,,8585.29,1.4,16.1,0.469,65.87,0.1015,18.72
2014-01-28,45822204.0,742305950.58,2.21,8.66,1.9,846.1,1.0,667802299.86,6489356.0,41223128.0,105125619.32,,,63810.0,,,,,2.59,,138472.0,,,,63810.0,,68127.0,1281934.0,124.9,25.53,,,1.39,1.39,459959840.0,7451211344.17,,8688.92,1.42,13.54,0.4861,67.65,0.0982,19.465
2014-01-29,45813512.0,729392200.44,2.21,8.5,1.89,869.42,1.0,655905288.81,6506036.0,41197760.0,103581928.28,,,16580.0,,,,,,,,,,,16580.0,,100.0,25371.0,125.09,0.0,,,1.4,1.4,457815296.0,7288830119.46,,8877.56,1.39,13.19,0.4953,68.44,0.0987,19.13
2014-01-30,45763316.0,748397968.62,2.21,8.21,1.89,859.27,1.0,672933062.7,6414842.0,41148760.0,104906181.23,,,2200.0,,,,,1.91,,99394.0,,,,2200.0,,6000.0,49000.0,124.69,1.47,,,1.37,1.37,461194016.0,7542212734.63,,8899.61,1.38,13.34,0.4909,68.05,0.0979,19.65
2014-01-31,45566352.0,739488512.05,2.2,8.1,1.88,872.19,1.0,664422195.65,6407647.0,40940860.0,103988604.26,,,131033.0,,,,,14.19,,713856.0,,,,131033.0,,575628.0,207898.0,125.21,0.0,,,1.36,1.36,464644000.0,7540627790.28,,9129.02,1.35,13.06,0.4964,68.53,0.0967,19.5
2014-02-03,45940768.0,716124592.24,2.22,7.91,1.9,871.38,1.0,638391611.67,6768879.0,40954048.0,105513271.22,,,,0.25,,,,,13186.0,,,,0.25,,,361232.0,,128.44,,,,1.43,1.43,465773376.0,7260474377.93,,8997.73,1.41,13.21,0.4978,68.63,0.0972,18.73
2014-02-04,46233716.0,728771424.01,2.23,7.78,1.91,851.68,1.0,651243249.39,6700594.0,41315280.0,105619920.99,,,56258.0,0.0,,,,2.69,361232.0,124543.0,,,0.0,56258.0,,,,126.45,,,,1.41,1.41,469311744.0,7397653002.43,,8818.6,1.41,13.5,0.4929,68.22,0.0971,18.94
2014-02-05,47592528.0,742862442.75,2.3,8.02,1.97,884.15,1.0,664871430.11,7578763.0,42595924.0,118295426.44,,,49729.0,,,1280645.0,,1.44,,77034.0,,,,49729.0,24.6,905474.0,,142.69,,,,1.59,1.59,469088640.0,7321912653.54,,8865.19,1.58,13.01,0.4676,66.43,0.0998,18.755
2014-02-06,46150816.0,736490783.44,2.23,7.99,1.91,850.17,1.0,655982641.14,7860918.0,41105924.0,125447265.25,,,100600.0,,,,,0.81,,71587.0,,,,100600.0,,253142.0,1490000.0,149.43,29.66,,,1.64,1.64,470844704.0,7513903652.89,,8864.3,1.66,9.97,0.4889,68.46,0.0964,19.175
2014-02-07,46579452.0,752247202.61,2.25,7.83,1.93,873.74,1.0,664372713.82,7878536.0,41138228.0,127236504.77,,,189354.0,17.24,,320598.0,,3.2,233866.0,171736.0,,,17.24,189354.0,6.26,,522158.0,151.88,9.49,,,1.64,1.64,472506208.0,7630864209.89,,9066.66,1.65,9.14,0.4892,68.62,0.097,19.405
2014-02-10,46382992.0,748688398.44,2.24,7.58,1.92,878.27,1.0,660862680.65,7878321.0,40941984.0,127167465.43,,,,10.52,,,,0.0,179354.0,215.0,,,10.52,,,,375598.0,152.79,6.72,,,1.64,1.64,473757824.0,7647134675.94,,9185.64,1.64,9.1,0.501,69.5,0.0963,19.395
2014-02-11,46382992.0,761234092.15,2.24,7.6,1.92,879.1,1.0,671936687.93,7878321.0,40941984.0,129298397.44,,,,,,,,,,,,,,,,,,154.4,,,,1.63,1.63,474625536.0,7789517739.74,,9248.78,1.64,9.07,0.4997,69.39,0.0961,19.72
2014-02-12,46162716.0,761460820.43,2.23,7.48,1.91,887.05,1.0,674331272.72,7719445.0,40880584.0,127333385.73,,,1125.0,,,,,2.96,,160001.0,,,,1125.0,,,61403.0,152.71,0.0,,,1.6,1.6,475435712.0,7842382309.61,,9403.6,1.6,8.96,0.5031,69.66,0.0955,19.82
2014-02-13,46144300.0,766149498.66,2.23,7.28,1.91,890.85,1.0,675594882.69,7891310.0,40690300.0,131022102.41,,,171865.0,3.27,,,,,9719.0,,,,3.27,171865.0,,,200000.0,157.05,3.75,,,1.64,1.64,474576288.0,7879551431.68,,9396.46,1.64,8.6,0.506,69.91,0.0956,19.95
2014-02-14,46470888.0,776986490.25,2.24,7.32,1.92,902.5,1.0,684709612.74,8215428.0,40951888.0,137360761.59,,,296118.0,5.36,,,,,272118.0,,,,5.36,296118.0,,28000.0,10529.0,164.63,0.0,,,1.71,1.71,471999392.0,7891761203.02,,9422.22,1.72,8.49,0.4995,69.45,0.0968,20.09
2014-02-17,47575464.0,792287275.04,2.29,7.42,1.97,921.95,1.0,704093796.62,7992298.0,42279600.0,133097934.76,,,,25.86,,5400.0,,4.41,1332307.0,223130.0,,,25.86,,0.11,,10000.0,160.13,0.21,,,1.67,1.67,470808800.0,7840508317.81,,9444.26,1.67,8.27,0.4725,67.43,0.0994,20.01
2014-02-18,46988528.0,780166503.13,2.27,7.36,1.94,920.45,1.0,691024366.49,7555362.0,41619600.0,125444243.57,,,73064.0,,,,,10.25,,510000.0,,,,73064.0,,,660000.0,150.93,10.0,,,1.58,1.58,472141152.0,7839120040.9,,9428.04,1.58,8.02,0.4822,68.25,0.098,19.95
2014-02-19,47146044.0,776503845.59,2.27,7.44,1.95,899.87,1.0,685408134.74,7712878.0,41615096.0,127032491.37,,,125066.0,,,,,,,,,,,125066.0,,32450.0,4500.0,153.11,0.09,,,1.61,1.61,472082368.0,7775281722.16,,9407.78,1.6,8.16,0.5003,69.71,0.0983,19.79
2014-02-20,45298360.0,737024288.45,2.18,7.24,1.87,886.07,1.0,655204146.16,7215196.0,40269600.0,117394419.97,,,,,,4500.0,,10.0,,497682.0,,,,,0.09,,1350000.0,141.53,0.0,,,1.51,1.51,470032544.0,7647636719.93,,9287.93,1.5,7.88,0.5041,70.01,0.0949,19.55
2014-02-21,48183728.0,786577049.44,2.32,7.65,1.99,928.93,1.0,697612763.19,7372538.0,42734000.0,120353269.2,,,95457.0,35.86,,,,2.71,2464406.0,138500.0,,,35.86,95457.0,,200385.0,,144.47,,,,1.55,1.55,468295808.0,7644712234.03,,9157.62,1.55,7.56,0.5152,70.85,0.1013,19.615
2014-02-24,44848868.0,732883511.33,2.16,7.07,1.85,866.16,1.0,672549972.07,5623027.0,41156752.0,91886907.2,,,,,,,,34.29,,1749511.0,,,,,,,1577250.0,110.36,30.81,,,1.18,1.18,469756608.0,7676378193.99,,9221.29,1.18,5.27,0.591,76.31,0.0943,19.635
2014-02-25,46393000.0,748077732.72,2.24,7.25,1.92,898.75,1.0,680080815.94,5707743.0,42176084.0,92036200.34,,,530000.0,33.1,,,,8.81,1687000.0,445284.0,,,33.1,530000.0,,,667667.0,111.14,10.12,,,1.2,1.2,471850336.0,7608491141.73,,9235.28,1.19,5.47,0.5444,73.09,0.0971,19.375
2014-02-26,46089168.0,731671223.18,2.22,7.16,1.91,881.72,1.0,658754940.51,5283949.0,41496052.0,83883341.7,,,365900.0,0.0,,16700.0,,16.22,103267.0,820050.0,,,0.0,365900.0,0.32,30356.0,800000.0,101.29,16.14,,,1.11,1.11,471565664.0,7486163043.54,,9120.59,1.1,4.83,0.5614,74.33,0.0967,19.075
2014-02-27,46363344.0,729657146.87,2.24,7.17,1.92,874.56,1.0,659115721.03,5173122.0,41881052.0,81413571.87,,,,7.23,,,,4.17,385000.0,210827.0,,,7.23,,,100000.0,,98.08,,,,1.09,1.09,469840672.0,7394259659.39,,8940.69,1.09,4.82,0.5505,73.57,0.0976,18.91
