,EWRD FP Equity_DX_SI_QTY,EWRD FP Equity_DX_SHORT_INTEREST_VALUE,EWRD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EWRD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EWRD FP Equity_DX_SI_MV,EWRD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EWRD FP Equity_DX_SUPPLY_SI_QTY,EWRD FP Equity_DX_BROKER_SI_QTY,EWRD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EWRD FP Equity_DX_BROKER_SI_MV_NEW_x,EWRD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EWRD FP Equity_DX_SUPPLY_SI_QTY_INC_x,EWRD FP Equity_DX_BROKER_SI_MV_INC_x,EWRD FP Equity_DX_SUPPLY_SI_MV_NEW,EWRD FP Equity_DX_BROKER_SI_QTY_ADD,EWRD FP Equity_DX_BROKER_SI_QTY_NEW,EWRD FP Equity_DX_SUPPLY_SI_MV_DEC,EWRD FP Equity_DX_BROKER_SI_QTY_INC,EWRD FP Equity_DX_SUPPLY_SI_QTY_DEC,EWRD FP Equity_DX_BROKER_SI_MV_NEW_y,EWRD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EWRD FP Equity_DX_BROKER_SI_MV_INC_y,EWRD FP Equity_DX_SUPPLY_SI_QTY_INC_y,EWRD FP Equity_DX_BROKER_SI_MV_ADD,EWRD FP Equity_DX_SUPPLY_SI_QTY_ADD,EWRD FP Equity_DX_BROKER_SI_QTY_DEC,EWRD FP Equity_DX_SUPPLY_SI_MV,EWRD FP Equity_DX_BROKER_SI_MV_DEC,EWRD FP Equity_DX_SUPPLY_SI_MV_RMV,EWRD FP Equity_DX_BROKER_SI_MV_RMV,EWRD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EWRD FP Equity_DX_UTILIZATION_QUANTITY,EWRD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EWRD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EWRD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EWRD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EWRD FP Equity_DX_ACTIVE_UTILIZATION_MV,EWRD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EWRD FP Equity_DX_BROKER_SI_CON_RATIO,EWRD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EWRD FP Equity_DX_DEMAND_SUPPLY_RATIO,EWRD FP Equity_PX_LAST
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1275000.0,13646325.0,,13.54,0.0,,0.0,,0.0,10.703
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1275000.0,13636890.0,,13.6,0.0,,0.0,,0.0,10.6956
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10676900.0,,10.7,0.0,,0.0,,0.0,10.6769
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10790400.0,,10.68,0.0,,0.0,,0.0,10.7904
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10841700.0,,10.79,0.0,,0.0,,0.0,10.8417
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10811200.0,,10.84,0.0,,0.0,,0.0,10.8112
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10807800.0,,10.81,0.0,,0.0,,0.0,10.8078
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10850300.0,,10.81,0.0,,0.0,,0.0,10.8503
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10845000.0,,10.81,0.0,,0.0,,0.0,10.845
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10863800.0,,10.85,0.0,,0.0,,0.0,10.8638
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10887900.0,,10.86,0.0,,0.0,,0.0,10.8879
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10868600.0,,10.89,0.0,,0.0,,0.0,10.8686
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10880300.0,,10.87,0.0,,0.0,,0.0,10.8803
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10973100.0,,10.88,0.0,,0.0,,0.0,10.9731
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10990300.0,,10.97,0.0,,0.0,,0.0,10.9903
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10980800.0,,10.99,0.0,,0.0,,0.0,10.9808
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10933900.0,,10.99,0.0,,0.0,,0.0,10.9339
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10891800.0,,10.98,0.0,,0.0,,0.0,10.8918
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10890700.0,,10.93,0.0,,0.0,,0.0,10.8907
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10980800.0,,10.89,0.0,,0.0,,0.0,10.9808
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11038700.0,,10.98,0.0,,0.0,,0.0,11.0387
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11067200.0,,11.04,0.0,,0.0,,0.0,11.0672
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11053100.0,,11.07,0.0,,0.0,,0.0,11.0531
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11033500.0,,11.05,0.0,,0.0,,0.0,11.0335
2019-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10941000.0,,11.03,0.0,,0.0,,0.0,10.941
2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10861900.0,,10.94,0.0,,0.0,,0.0,10.8619
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10976200.0,,10.86,0.0,,0.0,,0.0,10.9762
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,10951200.0,,10.86,0.0,,0.0,,0.0,10.9512
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11063900.0,,10.98,0.0,,0.0,,0.0,11.0639
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11042100.0,,11.06,0.0,,0.0,,0.0,11.0421
2019-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11031800.0,,11.04,0.0,,0.0,,0.0,11.0318
2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11037500.0,,11.03,0.0,,0.0,,0.0,11.0375
2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11098300.0,,11.04,0.0,,0.0,,0.0,11.0983
2019-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11138100.0,,11.1,0.0,,0.0,,0.0,11.1381
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11265800.0,,11.14,0.0,,0.0,,0.0,11.2658
2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11231500.0,,11.27,0.0,,0.0,,0.0,11.2315
2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11202400.0,,11.23,0.0,,0.0,,0.0,11.2024
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11230500.0,,11.2,0.0,,0.0,,0.0,11.2305
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11291800.0,,11.23,0.0,,0.0,,0.0,11.2918
2019-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11306900.0,,11.29,0.0,,0.0,,0.0,11.3069
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11293100.0,,11.31,0.0,,0.0,,0.0,11.2931
2019-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11293100.0,,11.29,0.0,,0.0,,0.0,
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11293100.0,,11.29,0.0,,0.0,,0.0,
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11365100.0,,11.29,0.0,,0.0,,0.0,11.3651
2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11288200.0,,11.37,0.0,,0.0,,0.0,11.2882
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11260600.0,,11.37,0.0,,0.0,,0.0,11.2606
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11260600.0,,11.26,0.0,,0.0,,0.0,
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11339400.0,,11.17,0.0,,0.0,,0.0,11.3394
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11305400.0,,11.26,0.0,,0.0,,0.0,11.3054
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11275700.0,,11.31,0.0,,0.0,,0.0,11.2757
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11293000.0,,11.28,0.0,,0.0,,0.0,11.293
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11305400.0,,11.29,0.0,,0.0,,0.0,11.3054
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11378400.0,,11.31,0.0,,0.0,,0.0,11.3784
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11388900.0,,11.38,0.0,,0.0,,0.0,11.3889
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11404400.0,,11.39,0.0,,0.0,,0.0,11.4044
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11444400.0,,11.4,0.0,,0.0,,0.0,11.4444
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11481100.0,,11.44,0.0,,0.0,,0.0,11.4811
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11490600.0,,11.48,0.0,,0.0,,0.0,11.4906
2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11539500.0,,11.49,0.0,,0.0,,0.0,11.5395
2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11539300.0,,11.54,0.0,,0.0,,0.0,11.5393
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11537800.0,,11.54,0.0,,0.0,,0.0,11.5378
2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11556200.0,,11.54,0.0,,0.0,,0.0,11.5562
2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11475600.0,,11.56,0.0,,0.0,,0.0,11.4756
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11504600.0,,11.48,0.0,,0.0,,0.0,11.5046
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11285000.0,,11.48,0.0,,0.0,,0.0,11.285
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,1000000.0,11397600.0,,11.29,0.0,,0.0,,0.0,11.3976
2020-01-29,19600.0,223751.64,31.06,1.01,0.22,111875.82,9800.0,9800.0,111875.82,,,,,,9800.0,,,,,,,,,0.11,9800.0,,0.11,,,,0.98,0.98,990200.0,11304024.18,,11.29,0.98,49.98,0.5,50.02,0.0196,11.4159
2020-01-30,19600.0,222293.4,31.06,1.01,0.22,111146.7,9800.0,9800.0,111146.7,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11230353.3,,11.3,0.98,49.93,0.5,50.07,0.0196,11.3415
2020-01-31,19600.0,221158.56,31.06,1.01,0.22,110579.28,9800.0,9800.0,110579.28,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11173020.72,,11.23,0.98,49.86,0.5,50.14,0.0196,11.2836
2020-02-03,19600.0,222120.92,31.1,1.01,0.22,111060.46,9800.0,9800.0,111060.46,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11221639.54,,11.17,0.98,49.93,0.5,50.07,0.0196,11.3327
2020-02-04,19600.0,226389.8,42.27,1.01,0.22,113194.9,9800.0,9800.0,113194.9,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11437305.1,,11.22,0.98,49.96,0.5,50.04,0.0196,11.5505
2020-02-05,19600.0,227799.04,36.67,1.01,0.23,113899.52,9800.0,9800.0,113899.52,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11508500.48,,11.44,0.98,49.9,0.5,50.1,0.0196,11.6224
2020-02-06,19600.0,229108.32,36.67,1.01,0.23,114554.16,9800.0,9800.0,114554.16,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11574645.84,,11.51,0.98,49.97,0.5,50.03,0.0196,11.6892
2020-02-07,19600.0,228038.16,34.97,1.01,0.23,114019.08,9800.0,9800.0,114019.08,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11520580.92,,11.57,0.98,49.93,0.5,50.07,0.0196,11.6346
2020-02-10,19600.0,227899.0,34.97,1.01,0.23,113949.5,9800.0,9800.0,113949.5,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11513550.5,,11.52,0.98,49.92,0.5,50.08,0.0196,11.6275
2020-02-11,19600.0,229864.88,34.97,1.01,0.23,114932.44,9800.0,9800.0,114932.44,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11612867.56,,11.51,0.98,49.99,0.5,50.01,0.0196,11.7278
2020-02-12,19600.0,230339.2,34.97,1.01,0.23,115169.6,9800.0,9800.0,115169.6,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11636830.4,,11.61,0.98,49.9,0.5,50.1,0.0196,11.752
2020-02-13,19600.0,230011.88,34.97,1.01,0.23,115005.94,9800.0,9800.0,115005.94,,,,,,,,,,,,,,,,,,0.12,,,,0.98,0.98,990200.0,11620294.06,,11.64,0.98,49.93,0.5,50.07,0.0196,11.7353
2020-02-14,19600.0,229962.88,36.51,1.01,0.23,114981.44,9800.0,9800.0,114981.44,,,,,,,,,,,,,,,,,,0.12,,,,0.98,0.98,990200.0,11617818.56,,11.62,0.98,50.0,0.5,50.0,0.0196,11.7328
2020-02-17,19600.0,230872.32,36.51,1.01,0.23,115436.16,9800.0,9800.0,115436.16,,,,,,,,,,,,,,,,,,0.12,,,,0.98,0.98,990200.0,11663763.84,,11.62,0.98,49.99,0.5,50.01,0.0196,11.7792
2020-02-18,19600.0,229047.56,36.64,1.01,0.23,114523.78,9800.0,9800.0,114523.78,,,,,,,,,,,,,,,,,,0.12,,,,0.98,0.98,990200.0,11571576.22,,11.66,0.98,49.9,0.5,50.1,0.0196,11.6861
2020-02-19,19600.0,231356.44,35.38,1.01,0.23,115678.22,9800.0,9800.0,115678.22,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11688221.78,,11.57,0.98,49.97,0.5,50.03,0.0196,11.8039
2020-02-20,19600.0,228845.68,48.71,1.01,0.23,114422.84,9800.0,9800.0,114422.84,,,,,,,,,,,,,,,,,,0.12,,,,0.98,0.98,990200.0,11561377.16,,11.69,0.98,49.95,0.5,50.05,0.0196,11.6758
2020-02-21,19600.0,229049.52,51.28,1.01,0.23,114524.76,9800.0,9800.0,114524.76,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11571675.24,,11.56,0.98,49.85,0.5,50.15,0.0196,11.6862
2020-02-24,19600.0,222138.56,51.3,1.01,0.23,111069.28,9800.0,9800.0,111069.28,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11222530.72,,11.57,0.98,49.9,0.5,50.1,0.0196,11.3336
2020-02-25,19600.0,219418.08,51.3,1.01,0.22,109709.04,9800.0,9800.0,109709.04,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11085090.96,,11.22,0.98,49.93,0.5,50.07,0.0196,11.1948
2020-02-26,19600.0,218669.36,49.05,1.01,0.22,109334.68,9800.0,9800.0,109334.68,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,11047265.32,,11.09,0.98,50.0,0.5,50.0,0.0196,11.1566
2020-02-27,19600.0,211509.48,43.32,1.01,0.22,105754.74,9800.0,9800.0,105754.74,,,,,,,,,,,,,,,,,,0.11,,,,0.98,0.98,990200.0,10685545.26,,11.05,0.98,49.73,0.5,50.27,0.0196,10.7913
2020-02-28,9800.0,101379.04,22.61,0.51,0.11,101379.04,9800.0,9800.0,101379.04,,9800.0,,,0.1,,,,,,,9800.0,,,,,,0.1,,0.11,,100.0,0.98,0.0,0.0,9800.0,0.0,100.0,49.93,1.0,100.0,0.0098,10.3448
2020-03-02,9800.0,104123.04,2.48,0.51,0.1,104123.04,9800.0,9800.0,104123.04,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098,10.6248
2020-03-03,87700.0,943704.62,8.76,4.54,0.93,943704.62,87700.0,87700.0,943704.62,,,77900.0,0.83,,,,,77900.0,,,,0.83,77900.0,,,,0.94,,,,8.77,8.77,912300.0,9816895.38,,9.82,8.77,,1.0,100.0,0.0877,10.7606
2020-03-04,87700.0,950501.37,8.76,4.54,0.94,950501.37,87700.0,87700.0,950501.37,,,,,,,,,,,,,,,,,,0.95,,,,8.77,8.77,912300.0,9887598.63,,9.89,8.77,,1.0,100.0,0.0877,10.8381
2020-03-05,87700.0,952404.46,7.89,4.54,0.96,952404.46,87700.0,87700.0,952404.46,,,,,,,,,,,,,,,,,,0.95,,,,8.77,8.77,912300.0,9907395.54,,9.91,8.77,,1.0,100.0,0.0877,10.8598
2020-03-06,87700.0,924138.75,6.55,4.54,0.96,924138.75,87700.0,87700.0,924138.75,,,,,,,,,,,,,,,,,,0.92,,,,8.77,8.77,912300.0,9613361.25,,9.61,8.77,,1.0,100.0,0.0877,10.5375
2020-03-09,87700.0,875816.05,6.55,4.54,0.93,875816.05,87700.0,87700.0,875816.05,,,,,,,,,,,,,,,,,,0.88,,,,8.77,8.77,912300.0,9110683.95,,9.11,8.77,,1.0,100.0,0.0877,9.9865
2020-03-10,87700.0,881490.24,5.84,4.54,0.86,881490.24,87700.0,87700.0,881490.24,,,,,,,,,,,,,,,,,,0.88,,,,8.77,8.77,912300.0,9169709.76,,9.17,8.77,,1.0,100.0,0.0877,10.0512
2020-03-11,87700.0,859582.78,5.84,4.54,0.88,859582.78,87700.0,87700.0,859582.78,,,,,,,,,,,,,,,,,,0.86,,,,8.77,8.77,912300.0,8941817.22,,8.94,8.77,,1.0,100.0,0.0877,9.8014
2020-03-12,41900.0,368686.48,2.2,2.17,0.41,368686.48,41900.0,41900.0,368686.48,,,,,,,,0.49,,45800.0,,,,,,,45800.0,0.37,0.47,,,4.19,4.19,958100.0,8430513.52,,8.43,4.19,,1.0,100.0,0.0419,8.7992
2020-03-13,41900.0,375604.17,1.63,2.17,0.37,375604.17,41900.0,41900.0,375604.17,,,,,,,,,,,,,,,,,,0.38,,,,4.19,4.19,958100.0,8588695.83,,8.59,4.19,,1.0,100.0,0.0419,8.9643
2020-03-16,88100.0,774249.23,3.06,4.56,0.8,774249.23,88100.0,88100.0,774249.23,,,46200.0,0.43,,,,,46200.0,,,,0.43,46200.0,,,,0.77,,,,8.81,8.81,911900.0,8014050.77,,8.01,8.81,,1.0,100.0,0.0881,8.7883
2020-03-17,88100.0,775905.51,3.04,4.56,0.76,775905.51,88100.0,88100.0,775905.51,,,,,,,,,,,,,,,,,,0.78,,,,8.81,8.81,911900.0,8031194.49,,8.03,8.81,,1.0,100.0,0.0881,8.8071
2020-03-18,88100.0,739740.46,3.05,4.56,0.77,739740.46,88100.0,88100.0,739740.46,,,,,,,,,,,,,,,,,,0.74,,,,8.81,8.81,911900.0,7656859.54,,7.66,8.81,,1.0,100.0,0.0881,8.3966
2020-03-19,88100.0,744445.0,3.05,4.56,0.73,744445.0,88100.0,88100.0,744445.0,,,,,,,,,,,,,,,,,,0.74,,,,8.81,8.81,911900.0,7705555.0,,7.71,8.81,,1.0,100.0,0.0881,8.45
2020-03-20,56000.0,476403.2,1.82,3.35,0.47,476403.2,56000.0,56000.0,476403.2,,,,,,,,0.27,,32100.0,,,,,,,32100.0,0.47,0.25,,,5.6,5.6,944000.0,8030796.8,,7.98,5.6,,1.0,100.0,0.056,8.5072
2020-03-23,56000.0,452116.0,1.82,3.35,0.48,452116.0,56000.0,56000.0,452116.0,,,,,,,,,,,,,,,,,,0.45,,,,5.6,5.6,944000.0,7621384.0,,7.62,5.6,,1.0,100.0,0.056,8.0735
2020-03-24,9800.0,86156.7,0.32,0.59,0.08,86156.7,9800.0,9800.0,86156.7,,,,,,,,0.37,,46200.0,,,,,,,46200.0,0.09,0.4,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098,8.7915
2020-03-25,9800.0,88697.84,0.31,0.59,0.09,88697.84,9800.0,9800.0,88697.84,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098,9.0508
2020-03-26,9800.0,91767.2,0.31,0.56,0.09,91767.2,9800.0,9800.0,91767.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098,9.364
2020-03-27,9800.0,90521.62,0.31,0.56,0.09,90521.62,9800.0,9800.0,90521.62,,,,,,,,,,,,,,,,,,0.09,,,,100.0,0.98,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0098,9.2369
