,LVE FP Equity_DX_SI_QTY,LVE FP Equity_DX_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVE FP Equity_DX_SI_MV,LVE FP Equity_DX_DSS,LVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY,LVE FP Equity_DX_BROKER_SI_QTY,LVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVE FP Equity_DX_BROKER_SI_MV_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVE FP Equity_DX_BROKER_SI_MV_INC_x,LVE FP Equity_DX_SUPPLY_SI_MV_NEW,LVE FP Equity_DX_BROKER_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_NEW,LVE FP Equity_DX_SUPPLY_SI_MV_DEC,LVE FP Equity_DX_BROKER_SI_QTY_INC,LVE FP Equity_DX_SUPPLY_SI_QTY_DEC,LVE FP Equity_DX_BROKER_SI_MV_NEW_y,LVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LVE FP Equity_DX_BROKER_SI_MV_INC_y,LVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVE FP Equity_DX_BROKER_SI_MV_ADD,LVE FP Equity_DX_SUPPLY_SI_QTY_ADD,LVE FP Equity_DX_BROKER_SI_QTY_DEC,LVE FP Equity_DX_SUPPLY_SI_MV,LVE FP Equity_DX_BROKER_SI_MV_DEC,LVE FP Equity_DX_SUPPLY_SI_MV_RMV,LVE FP Equity_DX_BROKER_SI_MV_RMV,LVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVE FP Equity_DX_UTILIZATION_QUANTITY,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVE FP Equity_DX_ACTIVE_UTILIZATION_MV,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVE FP Equity_DX_BROKER_SI_CON_RATIO,LVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVE FP Equity_DX_DEMAND_SUPPLY_RATIO,LVE FP Equity_PX_LAST
2016-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,207039.72,,0.17,0.0,,0.0,,0.0,17.41
2016-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,213045.18,,0.17,0.0,,0.0,,0.0,17.915
2016-08-08,134700.0,2429314.5,0.33,1.15,2.42,,2429314.5,0.0,134700.0,0.0,,,,,,134700.0,,,,,,,,,2.42,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.68,0.5,50.32,11.3269,18.035
2016-08-09,134700.0,2504073.0,0.39,1.15,2.47,,2504073.0,0.0,134700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.72,0.5,50.28,11.3269,18.59
2016-08-10,134700.0,2486562.0,0.44,1.16,2.5,,2486562.0,0.0,134700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.34,0.5001,50.66,11.3269,18.46
2016-08-11,134700.0,2535054.0,0.47,1.16,2.51,,2535054.0,0.0,134700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,11.3269,18.82
2016-08-12,144700.0,2718189.5,0.55,1.25,2.72,,2718189.5,0.0,144700.0,0.0,,,,0.22,,,,,10000.0,,,,0.22,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.05,0.5031,53.95,12.1678,18.785
2016-08-15,144700.0,2718913.0,0.56,1.25,2.72,,2718913.0,0.0,144700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.1,0.503,53.9,12.1678,18.79
2016-08-16,10000.0,184100.0,0.04,0.09,0.19,,184100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,134700.0,0.0,2.51,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8409,18.41
2016-08-17,10000.0,180100.0,0.04,0.09,0.18,,180100.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8409,18.01
2016-08-18,10000.0,181700.0,0.04,0.09,0.18,,181700.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8409,18.17
2016-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,10000.0,0.0,0.18,,,0.0,0.0,11892.0,211974.9,,0.17,0.0,,0.0,,0.0,17.825
2016-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,211083.0,,0.17,0.0,,0.0,,0.0,17.75
2016-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,215839.8,,0.17,0.0,,0.0,,0.0,18.15
2016-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,217801.98,,0.18,0.0,,0.0,,0.0,18.315
2016-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,215126.28,,0.17,0.0,,0.0,,0.0,18.09
2016-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,218277.66,,0.18,0.0,,0.0,,0.0,18.355
2016-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,216553.32,,0.18,0.0,,0.0,,0.0,18.21
2016-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,221191.2,,0.18,0.0,,0.0,,0.0,18.6
2016-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,220002.0,,0.18,0.0,,0.0,,0.0,18.5
2016-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,219110.1,,0.18,0.0,,0.0,,0.0,18.425
2016-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,228029.1,,0.18,0.0,,0.0,,0.0,19.175
2016-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,227969.64,,0.18,0.0,,0.0,,0.0,19.17
2016-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,226602.06,,0.18,0.0,,0.0,,0.0,19.055
2016-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,229872.36,,0.18,0.0,,0.0,,0.0,19.33
2016-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,228802.08,,0.19,0.0,,0.0,,0.0,19.24
2016-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,224164.2,,0.18,0.0,,0.0,,0.0,18.85
2016-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,218218.2,,0.18,0.0,,0.0,,0.0,18.35
2016-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,212628.96,,0.17,0.0,,0.0,,0.0,17.88
2016-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,211320.84,,0.17,0.0,,0.0,,0.0,17.77
2016-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,212628.96,,0.17,0.0,,0.0,,0.0,17.88
2016-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,207337.02,,0.17,0.0,,0.0,,0.0,17.435
2016-09-19,105700.0,1884102.5,0.65,0.9,1.84,,1884102.5,0.0,105700.0,0.0,,,,,,105700.0,,,,,,,,,1.84,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,8.8883,17.825
2016-09-20,105700.0,1880931.5,0.63,0.9,1.88,,1880931.5,0.0,105700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,8.8883,17.795
2016-09-21,105700.0,1899957.5,0.63,0.91,1.89,,1899957.5,0.0,105700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,8.8883,17.975
2016-09-22,105700.0,1987688.5,0.61,0.91,1.9,,1987688.5,0.0,105700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,8.8883,18.805
2016-09-23,105700.0,1964434.5,0.59,0.91,1.99,,1964434.5,0.0,105700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.86,0.5,50.14,8.8883,18.585
2016-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,105700.0,0.0,1.98,,,0.0,0.0,11892.0,212926.26,,0.18,0.0,,0.0,,0.0,17.905
2016-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,212331.66,,0.17,0.0,,0.0,,0.0,17.855
2016-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,215126.28,,0.17,0.0,,0.0,,0.0,18.09
2016-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,215304.66,,0.17,0.0,,0.0,,0.0,18.105
2016-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,216850.62,,0.17,0.0,,0.0,,0.0,18.235
2016-10-03,54000.0,977940.0,0.22,0.48,0.98,,977940.0,0.0,54000.0,0.0,,,,,,54000.0,,,,,,,,,0.98,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.5409,18.11
2016-10-04,54000.0,1001970.0,0.22,0.48,0.98,,1001970.0,0.0,54000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.83,0.5,50.17,4.5409,18.555
2016-10-05,54000.0,1001160.0,0.23,0.47,1.0,,1001160.0,0.0,54000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.5409,18.54
2016-10-06,54000.0,998190.0,0.23,0.47,1.0,,998190.0,0.0,54000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,4.5409,18.485
2016-10-07,58000.0,1055310.0,0.24,0.5,1.08,,1055310.0,0.0,58000.0,0.0,,,,0.07,,,,,4000.0,,,,0.07,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.55,0.5024,53.45,4.8772,18.195
2016-10-10,121900.0,2271606.5,0.49,1.04,2.22,,2271606.5,0.0,121900.0,0.0,,,,1.14,,,,,63900.0,,,,1.14,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.32,0.5006,51.68,10.2506,18.635
2016-10-11,121900.0,2248445.5,0.5,1.04,2.27,,2248445.5,0.0,121900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.32,0.5006,51.68,10.2506,18.445
2016-10-12,121900.0,2231379.5,0.5,1.04,2.24,,2231379.5,0.0,121900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.32,0.5006,51.68,10.2506,18.305
2016-10-13,121900.0,2184448.0,0.52,1.04,2.23,,2184448.0,0.0,121900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.32,0.5006,51.68,10.2506,17.92
2016-10-14,121900.0,2255150.0,0.5,1.04,2.18,,2255150.0,0.0,121900.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.32,0.5006,51.68,10.2506,18.5
2016-10-17,3716.0,67984.22,0.01,0.03,0.07,,67984.22,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,118184.0,0.0,2.12,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.295
2016-10-18,3716.0,69786.48,0.01,0.03,0.07,,69786.48,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.78
2016-10-19,3716.0,70250.98,0.01,0.03,0.07,,70250.98,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.905
2016-10-20,3716.0,71087.08,0.01,0.03,0.07,,71087.08,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.13
2016-10-21,3716.0,71142.82,0.01,0.03,0.07,,71142.82,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.145
2016-10-24,3716.0,71941.76,0.01,0.03,0.07,,71941.76,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.36
2016-10-25,3716.0,71663.06,0.02,0.03,0.07,,71663.06,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.285
2016-10-26,3716.0,71421.52,0.02,0.03,0.07,,71421.52,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.22
2016-10-27,3716.0,71551.58,0.02,0.03,0.07,,71551.58,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.255
2016-10-28,3716.0,71291.46,0.02,0.03,0.07,,71291.46,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,19.185
2016-10-31,3716.0,70250.98,0.02,0.03,0.07,,70250.98,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.905
2016-11-01,3716.0,68727.42,0.02,0.03,0.07,,68727.42,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.495
2016-11-02,3716.0,66776.52,0.02,0.03,0.07,,66776.52,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,17.97
2016-11-03,3716.0,66442.08,0.02,0.03,0.07,,66442.08,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,17.88
2016-11-04,3716.0,65736.04,0.02,0.03,0.07,,65736.04,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,17.69
2016-11-07,3716.0,68058.54,0.01,0.03,0.07,,68058.54,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.315
2016-11-08,3716.0,68727.42,0.02,0.03,0.07,,68727.42,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3125,18.495
2016-11-09,3716.0,70195.24,0.02,0.03,0.07,,70195.24,0.0,3716.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0332,18.89
2016-11-10,205316.0,3854807.9,0.84,1.73,3.88,,3854807.9,0.0,205316.0,0.0,,,,1.91,,100600.0,,,101000.0,,,,1.91,,1.9,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.97,0.5002,51.03,17.2651,18.775
2016-11-11,205316.0,3807585.22,0.76,1.73,3.85,,3807585.22,0.0,205316.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.03,0.5002,50.97,17.2651,18.545
2016-11-14,205316.0,3838382.62,0.76,1.73,3.81,,3838382.62,0.0,205316.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.15,0.5001,50.85,17.2651,18.695
2016-11-15,205316.0,3873286.34,0.73,1.79,3.83,,3873286.34,0.0,205316.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,48.99,0.5002,51.01,17.2651,18.865
2016-11-16,201600.0,3744720.0,0.71,1.74,3.8,,3744720.0,0.0,201600.0,0.0,,,,,,,,,,,,,,,,,3716.0,0.0,0.06,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.85,0.5,50.15,16.9526,18.575
2016-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,201600.0,0.0,3.82,,,0.0,0.0,11892.0,222915.54,,0.18,0.0,,0.0,,0.0,18.745
2016-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,220061.46,,0.18,0.0,,0.0,,0.0,18.505
2016-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,221785.8,,0.18,0.0,,0.0,,0.0,18.65
2016-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,11892.0,223450.68,,0.18,0.0,,0.0,,0.0,18.79
2016-11-23,146000.0,2723630.0,0.51,1.27,2.74,,2723630.0,0.0,146000.0,0.0,,,,,,146000.0,,,,,,,,,2.74,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.92,0.5,50.08,12.2772,18.655
2016-11-24,146000.0,2737500.0,0.51,1.26,2.72,,2737500.0,0.0,146000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,12.2772,18.75
2016-11-25,146000.0,2749180.0,0.53,1.26,2.74,,2749180.0,0.0,146000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,12.2772,18.83
2016-11-28,146000.0,2689320.0,0.56,1.26,2.76,,2689320.0,0.0,146000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.91,0.5,50.09,12.2772,18.42
2016-11-29,146000.0,2732390.0,0.57,1.21,2.69,,2732390.0,0.0,146000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,12.2772,18.715
2016-11-30,30000.0,565500.0,0.11,0.25,0.56,,565500.0,0.0,30000.0,0.0,,,,,,,,,,,,,,,,,116000.0,0.0,2.14,,,0.0,0.0,0.0,0.0,,0.0,0.0,43.35,0.5088,56.65,2.5227,18.85
2016-12-01,4000.0,74320.0,0.01,0.03,0.08,,74320.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,26000.0,0.0,0.48,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3364,18.58
2016-12-02,4000.0,73700.0,0.02,0.03,0.07,,73700.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3364,18.425
2016-12-05,4000.0,75480.0,0.01,0.03,0.07,,75480.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3364,18.87
2016-12-06,4000.0,77960.0,0.01,0.03,0.08,,77960.0,0.0,4000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.3364,19.49
2016-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.08,,,0.0,0.0,11892.0,237542.7,,0.19,0.0,,0.0,,0.0,19.975
2016-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,223667.22,,0.18,0.0,,0.0,,0.0,20.535
2016-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,225518.86,,0.18,0.0,,0.0,,0.0,20.705
2016-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,225627.78,,0.18,0.0,,0.0,,0.0,20.715
2016-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,231019.32,,0.18,0.0,,0.0,,0.0,21.21
2016-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,227588.34,,0.18,0.0,,0.0,,0.0,20.895
2016-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,232707.58,,0.18,0.0,,0.0,,0.0,21.365
2016-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,233905.7,,0.18,0.0,,0.0,,0.0,21.475
2016-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,233796.78,,0.18,0.0,,0.0,,0.0,21.465
2016-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,237173.3,,0.19,0.0,,0.0,,0.0,21.775
2016-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,236029.64,,0.19,0.0,,0.0,,0.0,21.67
2016-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,235811.8,,0.19,0.0,,0.0,,0.0,21.65
2016-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,236901.0,,0.19,0.0,,0.0,,0.0,21.75
2016-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,236901.0,,0.19,0.0,,0.0,,0.0,
2016-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10892.0,237282.22,,0.19,0.0,,0.0,,0.0,21.785
2016-12-28,100000.0,2179000.0,0.42,0.92,2.18,,2179000.0,0.0,100000.0,0.0,,,,,,100000.0,,,,,,,,,2.18,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,9.1811,21.79
2016-12-29,100000.0,2168500.0,0.41,0.92,2.18,,2168500.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,9.1811,21.685
2016-12-30,100000.0,2186000.0,0.43,0.92,2.18,,2186000.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.8,0.5,50.2,9.1811,21.86
2017-01-02,100000.0,2216500.0,0.41,0.92,2.19,,2216500.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,10.1092,22.165
2017-01-03,100000.0,2229000.0,0.39,0.93,2.21,,2229000.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,10.1092,22.29
2017-01-04,100000.0,2227500.0,0.39,0.94,2.23,,2227500.0,0.0,100000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,10.1092,22.275
