,EMEIS FP Equity_DX_SI_QTY,EMEIS FP Equity_DX_SHORT_INTEREST_VALUE,EMEIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EMEIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMEIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMEIS FP Equity_DX_SI_MV,EMEIS FP Equity_DX_DSS,EMEIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMEIS FP Equity_DX_SUPPLY_SI_QTY,EMEIS FP Equity_DX_BROKER_SI_QTY,EMEIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMEIS FP Equity_DX_BROKER_SI_MV_NEW_x,EMEIS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EMEIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMEIS FP Equity_DX_BROKER_SI_MV_INC_x,EMEIS FP Equity_DX_SUPPLY_SI_MV_NEW,EMEIS FP Equity_DX_BROKER_SI_QTY_ADD,EMEIS FP Equity_DX_BROKER_SI_QTY_NEW,EMEIS FP Equity_DX_SUPPLY_SI_MV_DEC,EMEIS FP Equity_DX_BROKER_SI_QTY_INC,EMEIS FP Equity_DX_SUPPLY_SI_QTY_DEC,EMEIS FP Equity_DX_BROKER_SI_MV_NEW_y,EMEIS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EMEIS FP Equity_DX_BROKER_SI_MV_INC_y,EMEIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMEIS FP Equity_DX_BROKER_SI_MV_ADD,EMEIS FP Equity_DX_SUPPLY_SI_QTY_ADD,EMEIS FP Equity_DX_BROKER_SI_QTY_DEC,EMEIS FP Equity_DX_SUPPLY_SI_MV,EMEIS FP Equity_DX_BROKER_SI_MV_DEC,EMEIS FP Equity_DX_SUPPLY_SI_MV_RMV,EMEIS FP Equity_DX_BROKER_SI_MV_RMV,EMEIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMEIS FP Equity_DX_UTILIZATION_QUANTITY,EMEIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMEIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMEIS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EMEIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMEIS FP Equity_DX_ACTIVE_UTILIZATION_MV,EMEIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMEIS FP Equity_DX_BROKER_SI_CON_RATIO,EMEIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMEIS FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-09-19,4240334.0,5654485.39,7.08,8.88,6.55,7.95,2.0,5125932.66,1867727.0,3843969.0,2490613.95,,,85956.0,0.11,,,,,196103.0,,,,0.11,85956.0,,,1358.0,2.62,0.04,,,100.0,66.23,0.0,0.0,,0.0,100.0,14.59,0.1328,27.27,1.5036
2023-09-20,4304810.0,5761988.19,7.19,9.08,6.65,7.89,2.0,5234512.11,1865442.0,3910730.0,2496894.12,,,1022.0,0.1,,,,0.0,75000.0,3307.0,,,0.1,1022.0,,,8239.0,2.58,0.05,,,100.0,68.28,0.0,0.0,,0.0,100.0,16.04,0.1363,27.47,1.5757
2023-09-21,4405715.0,5815543.8,7.36,9.3,6.81,8.04,2.0,5300638.2,1832347.0,4015635.0,2418698.04,,,70255.0,0.23,,,,0.14,176000.0,103350.0,,,0.23,70255.0,,,71095.0,2.53,0.09,,,100.0,68.3,0.0,0.0,,0.0,100.0,15.2,0.1335,26.98,1.6423
2023-09-22,4786975.0,6081851.74,8.0,10.13,7.4,8.41,2.0,5589018.44,1831172.0,4399070.0,2326504.03,,,16.0,0.43,,,,0.0,383435.0,2175.0,,,0.43,16.0,,984.0,,2.47,,,,100.0,68.98,0.0,0.0,,0.0,100.0,15.08,0.13,25.76,1.8031
2023-09-25,4957665.0,6321022.88,8.28,10.65,7.66,8.48,2.0,5835879.0,1831409.0,4577160.0,2335046.48,,,11487.0,0.31,,,,0.02,236800.0,11250.0,,,0.31,11487.0,,,58710.0,2.4,0.1,,,100.0,69.23,0.0,0.0,,0.0,100.0,15.77,0.129,25.56,1.874
2023-09-26,4957165.0,6444314.5,8.28,10.37,7.66,8.51,2.0,5949658.0,1851409.0,4576660.0,2406831.7,,,20000.0,0.1,,,,,59500.0,,,,0.1,20000.0,,,60000.0,2.45,0.08,,,100.0,69.98,0.0,0.0,,0.0,100.0,16.58,0.1301,25.47,1.8738
2023-09-27,4957141.0,6882990.28,8.28,10.03,7.66,8.72,2.0,6354659.09,1810295.0,4576636.0,2513594.61,,,4000.0,0.19,,,,0.05,61285.0,45114.0,,,0.19,4000.0,,,61309.0,2.49,0.07,,,100.0,68.75,0.0,0.0,,0.0,100.0,18.26,0.1325,24.86,1.8826
2023-09-28,4852781.0,6565812.69,8.11,9.36,7.5,8.74,2.0,6056705.85,1766877.0,4476501.0,2390584.58,,,,,,,,0.04,,43418.0,,,,,,,100135.0,2.49,0.08,,,100.0,67.99,0.0,0.0,,0.0,100.0,17.45,0.1301,24.8,1.8673
2023-09-29,4810502.0,6852560.1,8.04,9.28,7.44,8.74,2.0,6316549.24,1748146.0,4434222.0,2490233.98,,,,,,,,0.03,,18731.0,,,,,,,42279.0,2.49,0.04,,,100.0,68.77,0.0,0.0,,0.0,100.0,18.24,0.132,24.81,1.8925
2023-10-02,4810002.0,6880707.86,8.04,9.06,7.44,8.96,2.0,6343154.57,1747646.0,4434222.0,2500007.6,,,,,,,,0.0,,500.0,,,,,,,,2.57,,,,100.0,73.01,0.0,0.0,,0.0,100.0,17.79,0.1286,24.21,2.0093
2023-10-03,4719687.0,7032333.63,7.88,8.87,7.3,8.86,2.0,6472421.43,1737585.0,4343907.0,2589001.65,,,,,,,,0.02,,10061.0,,,,,,,90315.0,2.6,0.13,,,100.0,72.59,0.0,0.0,,0.0,100.0,16.97,0.1272,24.28,1.9717
2023-10-04,4750025.0,7892166.54,7.93,8.83,7.34,9.33,2.0,7249365.42,1727595.0,4363145.0,2870399.09,,,11100.0,0.3,,,,0.02,57000.0,21090.0,,,0.3,11100.0,,,37762.0,2.75,0.0,,,100.0,72.88,0.0,0.0,,0.0,100.0,19.39,0.1288,23.07,2.0038
2023-10-05,4735898.0,7011496.99,7.91,8.38,7.32,9.62,2.0,6415302.6,1730942.0,4333200.0,2562659.63,,,16000.0,0.03,,,,0.0,16000.0,12653.0,,,0.03,16000.0,,,45945.0,2.81,0.0,,,100.0,72.62,0.0,0.0,,0.0,100.0,16.77,0.1206,22.39,1.987
2023-10-06,4647654.0,6511363.25,7.76,7.28,7.18,8.98,2.0,5942279.86,1726497.0,4241456.0,2418822.3,,,8500.0,0.0,,,,0.02,5000.0,12945.0,,,0.0,8500.0,,,96744.0,2.62,0.28,,,100.0,72.73,0.0,0.0,,0.0,100.0,16.75,0.1247,23.42,1.9578
2023-10-09,4601949.0,6822389.39,7.69,6.94,7.11,8.75,2.0,6231260.31,1685426.0,4203211.0,2498644.05,,,,0.03,,,,0.1,16700.0,41071.0,,,0.03,,,,54945.0,2.51,0.17,,,100.0,72.08,0.0,0.0,,0.0,100.0,17.56,0.1278,24.04,1.9681
2023-10-10,4584677.0,6872430.82,7.66,6.89,7.09,8.88,2.0,6274722.56,1683621.0,4185939.0,2523747.88,,,,,,,,0.0,,1805.0,,,,,,,17272.0,2.57,0.0,,,100.0,70.5,0.0,0.0,,0.0,100.0,17.49,0.1262,23.69,1.9199
2023-10-11,4586620.0,6749211.33,7.66,6.85,7.09,8.92,2.0,6151726.41,1704564.0,4180582.0,2508265.93,,,22925.0,0.07,,,,0.0,35643.0,1982.0,,,0.07,22925.0,,,41000.0,2.6,0.08,,,100.0,72.01,0.0,0.0,,0.0,100.0,16.44,0.1238,23.6,1.9376
2023-10-12,4520358.0,5871945.04,7.55,6.7,6.99,8.54,2.0,5344501.68,1685517.0,4114320.0,2189486.58,,,,0.0,,,,0.03,8400.0,19047.0,,,0.0,,,,74662.0,2.43,0.16,,,100.0,71.64,0.0,0.0,,0.0,100.0,15.25,0.1248,24.63,1.9213
2023-10-13,4596286.0,5193803.18,7.68,6.31,7.1,7.9,2.0,4734980.24,1699645.0,4190248.0,1920598.85,,,14669.0,0.0,,,,0.0,75928.0,541.0,,,0.0,14669.0,,,,2.15,,,,100.0,72.18,0.0,0.0,,0.0,100.0,14.41,0.1341,27.36,1.9519
2023-10-16,4542043.0,5377778.91,7.59,5.8,7.02,7.33,2.0,4897029.92,1702045.0,4136005.0,2015221.28,,,2400.0,0.0,,,,,1100.0,,,,0.0,2400.0,,,55343.0,2.03,0.27,,,100.0,72.61,0.0,0.0,,0.0,100.0,15.37,0.1455,29.52,1.9377
2023-10-17,4508656.0,5547901.21,7.53,5.57,6.97,7.55,2.0,5048271.45,1700974.0,4102618.0,2093048.51,,,240.0,0.04,,,,0.0,7570.0,1311.0,,,0.04,240.0,,,40957.0,2.11,0.0,,,100.0,71.86,0.0,0.0,,0.0,100.0,15.29,0.1415,28.7,1.9047
2023-10-18,4540654.0,5585004.42,7.59,5.52,7.02,7.75,2.0,5073277.68,1723483.0,4124616.0,2119884.09,,,22509.0,0.06,,,,,40013.0,,,,0.06,22509.0,,,18015.0,2.19,0.0,,,100.0,70.68,0.0,0.0,,0.0,100.0,15.34,0.1408,28.56,1.8621
2023-10-19,4489103.0,5485683.87,7.5,5.5,6.94,7.68,2.0,4977285.43,1762632.0,4073065.0,2153936.3,,,39149.0,,,,,,,,,,,39149.0,,,51551.0,2.23,0.05,,,100.0,72.96,0.0,0.0,,0.0,100.0,15.38,0.1418,28.81,1.8581
2023-10-20,4524892.0,5479644.21,7.56,5.66,6.99,7.69,2.0,4975822.19,1762151.0,4108854.0,2133964.86,,,,0.05,,,,0.0,40700.0,481.0,,,0.05,,,,4911.0,2.21,0.01,,,100.0,73.25,0.0,0.0,,0.0,100.0,15.21,0.1413,28.75,1.8809
2023-10-23,4516701.0,5284540.17,7.55,5.92,6.98,7.6,2.0,4797775.71,1762151.0,4100663.0,2061716.67,,,,0.0,,,,,194.0,,,,0.0,,,,8385.0,2.17,0.03,,,100.0,73.23,0.0,0.0,,0.0,100.0,15.39,0.1431,29.09,1.8771
2023-10-24,4502641.0,5099240.93,7.52,6.08,6.96,7.44,2.0,4628077.9,1761761.0,4086603.0,1995194.33,,,655.0,,,,,0.01,,1045.0,,,,655.0,,,14060.0,2.11,0.04,,,100.0,73.38,0.0,0.0,,0.0,100.0,14.83,0.145,29.71,1.8753
2023-10-25,4502641.0,4709762.49,7.52,6.04,6.96,7.22,2.0,4274586.74,1758285.0,4086603.0,1839166.11,,,194.0,,,,,0.01,,3670.0,,,,194.0,,,,2.0,,,,100.0,73.26,0.0,0.0,,0.0,100.0,14.0,0.1481,30.65,1.8761
2023-10-26,4502641.0,4754788.9,7.52,5.92,6.96,6.9,2.0,4315452.77,1758285.0,4086603.0,1856748.96,,,,,,,,,,,,,,,,,,1.92,,,,100.0,73.27,0.0,0.0,,0.0,100.0,14.79,0.1562,32.06,1.8762
2023-10-27,4456559.0,4712811.14,7.44,5.75,6.89,6.86,2.0,4296414.17,1736003.0,4062803.0,1835823.17,,,277.0,,,,,0.02,,22559.0,,,,277.0,,,23800.0,1.9,0.03,,,100.0,72.34,0.0,0.0,,0.0,100.0,14.87,0.1575,32.24,1.857
2023-10-30,4455782.0,4553809.2,7.44,5.99,6.89,6.85,2.0,4167412.47,1725326.0,4077703.0,1763283.17,,,3609.0,0.01,,,,0.02,15000.0,14286.0,,,0.01,3609.0,,,100.0,1.87,0.0,,,100.0,71.96,0.0,0.0,,0.0,100.0,14.88,0.1575,32.22,1.8585
2023-10-31,4466096.0,4278519.97,7.46,5.97,6.9,6.72,2.0,3918906.89,1727626.0,4090717.0,1655065.71,,,5000.0,0.0,,,,0.0,30000.0,2700.0,,,0.0,5000.0,,,16986.0,1.79,0.02,,,100.0,71.91,0.0,0.0,,0.0,100.0,14.65,0.1606,32.81,1.8589
2023-11-01,4502419.0,4029665.01,7.52,5.85,6.96,6.51,2.0,3693700.8,1748518.0,4127040.0,1564923.61,,,20892.0,0.0,,,,,38892.0,,,,0.0,20892.0,,,2569.0,1.7,0.0,,,100.0,72.19,0.0,0.0,,0.0,100.0,14.17,0.1655,33.82,1.859
2023-11-02,4526419.0,4578472.82,7.56,5.75,7.0,6.28,2.0,4188661.96,1757949.0,4141040.0,1778165.41,,,12000.0,0.0,,,,0.02,14000.0,2569.0,,,0.0,12000.0,,,,1.72,,,,100.0,73.14,0.0,0.0,,0.0,100.0,13.78,0.1723,35.12,1.8833
2023-11-03,4535619.0,4751060.9,7.58,5.6,7.01,6.69,2.0,4349471.4,1755949.0,4152240.0,1839356.58,,,,0.05,,,,0.0,11200.0,2000.0,,,0.05,,,,,1.87,,,,100.0,73.06,0.0,0.0,,0.0,100.0,14.62,0.1616,32.97,1.8872
2023-11-06,4534470.0,4514518.33,7.57,5.55,7.01,6.88,2.0,4132826.2,1743400.0,4151091.0,1735729.04,,,,0.05,,,,0.0,16000.0,12549.0,,,0.05,,,,17149.0,1.86,0.0,,,100.0,72.57,0.0,0.0,,0.0,100.0,14.97,0.1571,32.02,1.8874
2023-11-07,4651870.0,4349498.45,7.77,5.53,7.19,6.51,2.0,3982998.09,1756000.0,4259891.0,1641860.0,,,13200.0,0.0,,,,0.01,139000.0,600.0,,,0.0,13200.0,,,30200.0,1.78,0.06,,,100.0,72.7,0.0,0.0,,0.0,100.0,14.56,0.1495,30.51,1.926
2023-11-08,4715707.0,4608188.88,7.88,5.54,7.29,6.41,2.0,4222225.17,1762647.0,4320738.0,1722458.65,,,6647.0,0.03,,,,,82247.0,,,,0.03,6647.0,,,21400.0,1.75,0.03,,,100.0,72.91,0.0,0.0,,0.0,100.0,15.15,0.1538,30.97,1.9507
2023-11-09,4618707.0,6486973.98,7.72,5.46,7.14,6.97,2.0,5932240.02,1766147.0,4223738.0,2480553.46,,,3900.0,0.04,,,,0.0,24000.0,400.0,,,0.04,3900.0,,,121000.0,2.1,0.12,,,100.0,72.9,0.0,0.0,,0.0,100.0,20.1,0.1533,28.53,1.9065
2023-11-10,4609639.0,5112089.65,7.7,4.57,7.13,7.76,2.0,4663533.53,1776087.0,4205170.0,1969680.48,,,9940.0,0.46,,,,,32302.0,,,,0.46,9940.0,,,50870.0,2.35,0.24,,,100.0,73.28,0.0,0.0,,0.0,100.0,13.62,0.1279,25.68,1.9019
2023-11-13,4510729.0,4278877.53,7.54,4.14,6.97,6.88,2.0,3902787.04,1769613.0,4114260.0,1678654.89,,,2590.0,0.0,,,,0.07,90.0,9064.0,,,0.0,2590.0,,,91000.0,1.92,0.44,,,100.0,72.93,0.0,0.0,,0.0,100.0,13.98,0.1418,28.79,1.8591
2023-11-14,4339585.0,2091679.97,7.25,3.62,6.71,5.49,0.0,1900581.91,1747063.0,3943116.0,842084.37,,,,,,,,0.06,,22550.0,,,,,,,171144.0,1.38,0.99,,,100.0,72.74,0.0,0.0,,0.0,100.0,8.7,0.1673,34.94,1.8069
2023-11-15,4245424.0,2547254.4,7.09,3.54,6.56,4.14,0.0,2308233.0,1710203.0,3847055.0,1026121.8,,,52.0,,,,,0.1,,38760.0,,,,52.0,,1848.0,96061.0,0.98,0.7,,,100.0,72.95,0.0,0.0,,0.0,100.0,12.08,0.2367,44.65,1.8109
2023-11-16,4148173.0,2421703.4,6.93,2.93,6.41,4.46,0.0,2220811.98,1306005.0,3804063.0,762445.72,,,,0.05,,,,0.21,19301.0,404198.0,,,0.05,,,,62293.0,0.85,0.0,,,100.0,67.62,0.0,0.0,,0.0,100.0,11.43,0.22,42.58,2.1477
2023-11-17,3810883.0,1861235.26,6.37,2.39,5.89,4.1,0.0,1699033.71,1289417.0,3478775.0,629751.26,,,4152.0,,,,,0.02,,20740.0,,,,4152.0,,,325288.0,0.79,0.31,,,100.0,65.77,0.0,0.0,,0.0,100.0,8.45,0.2396,45.46,1.9439
2023-11-20,3277904.0,1301000.1,5.48,1.87,5.07,3.5,0.0,1162102.16,1181509.0,2927947.0,468940.92,,,18333.0,,,,,0.1,,126241.0,,,,18333.0,,,550828.0,0.62,0.54,,,100.0,64.81,0.0,0.0,,0.0,100.0,8.02,0.3046,52.77,1.7981
2023-11-21,2764768.0,933385.68,4.62,1.45,4.27,1.37,0.0,845546.21,1021735.0,2504580.0,344937.74,,,6491.0,,,,,0.09,,166265.0,,,,6491.0,,,423367.0,0.46,2.01,,,100.0,59.1,0.0,0.0,,0.0,100.0,14.99,0.1146,17.45,1.5992
2023-11-22,2609714.0,867729.91,4.36,1.28,4.03,1.17,0.0,777526.65,990385.0,2338426.0,329303.01,,,10031.0,0.0,,,,0.02,6881.0,41381.0,,,0.0,10031.0,,,173035.0,0.41,0.18,,,100.0,58.37,0.0,0.0,,0.0,100.0,17.01,0.1156,17.11,1.5381
2023-11-23,2544918.0,766020.32,4.25,1.16,3.93,1.12,0.0,684135.68,999989.0,2272876.0,300996.69,,,15850.0,0.0,,,,0.0,17850.0,6246.0,,,0.0,15850.0,,,83400.0,0.4,0.04,,,100.0,59.03,0.0,0.0,,0.0,100.0,15.68,0.114,17.67,1.5022
2023-11-24,2122033.0,509287.92,3.54,0.91,3.28,0.84,0.0,442170.72,960400.0,1842378.0,230496.0,,,28013.0,0.0,,,,0.02,2400.0,67602.0,,,0.0,28013.0,,,432898.0,0.34,0.27,,,100.0,59.08,0.0,0.0,,0.0,100.0,16.37,0.1159,18.42,1.3053
2023-11-27,1979407.0,417654.88,3.31,0.8,3.06,0.73,0.0,364640.07,966517.0,1728152.0,203935.09,,,1300.0,,,,,0.02,,30135.0,,,,1300.0,,34952.0,114226.0,0.3,0.06,,,100.0,57.18,0.0,0.0,,0.0,100.0,16.82,0.1251,20.56,1.1711
2023-11-28,1945306.0,455396.13,3.25,0.7,3.01,0.68,0.0,397660.52,953918.0,1698678.0,223312.2,,,28700.0,0.0,,,,0.01,2780.0,41299.0,,,0.0,28700.0,,,32254.0,0.28,0.03,,,100.0,59.4,0.0,0.0,,0.0,100.0,17.28,0.1321,21.75,1.2114
2023-11-29,1736998.0,391519.35,2.9,0.54,2.68,0.63,0.0,338328.33,816181.0,1501013.0,183967.2,,,,0.02,,,,0.02,46244.0,137737.0,,,0.02,,,,243909.0,0.26,0.08,,,100.0,55.15,0.0,0.0,,0.0,100.0,11.96,0.1314,25.68,1.1738
2023-11-30,1722925.0,31357.24,2.88,0.47,2.66,0.54,0.0,27075.96,816278.0,1487690.0,14856.26,,,15000.0,0.0,,,,0.0,1947.0,14903.0,,,0.0,15000.0,,,15270.0,0.21,0.07,,,100.0,55.17,0.0,0.0,,0.0,100.0,13.81,0.1518,29.77,1.1646
2023-12-01,1689263.0,27703.91,2.82,0.05,2.61,0.31,0.0,24105.36,772528.0,1469839.0,12669.46,,,,0.0,,,,0.04,8149.0,43750.0,,,0.0,,,,26000.0,0.09,0.03,,,100.0,53.9,0.0,0.0,,0.0,100.0,23.59,0.3063,45.54,1.1786
2023-12-04,26222192.0,398577.32,0.04,0.6,0.04,0.83,0.0,395501.32,442109.0,26019824.0,6720.06,,,,0.61,,,,0.08,24825150.0,330419.0,,,0.61,,,,275164.0,0.01,0.01,,,100.0,38.47,0.0,0.0,,0.0,100.0,17.03,0.5714,73.25,22.8177
2023-12-05,22132488.0,305428.33,0.03,0.41,0.03,0.61,0.0,303415.36,352658.0,21986620.0,4866.68,,,896.0,,,,,0.0,,90620.0,,,,896.0,,273.0,4033204.0,0.01,0.22,,,100.0,0.04,0.0,0.0,,0.0,100.0,23.32,0.4828,64.61,0.0246
2023-12-06,21685014.0,323106.71,0.03,0.33,0.03,0.48,0.0,321477.21,194063.0,21575652.0,2891.54,,,,,,,,0.0,,158595.0,,,,,,,410968.0,0.0,0.11,,,100.0,0.01,0.0,0.0,,0.0,100.0,25.14,0.4552,61.2,0.0123
2023-12-07,23690358.0,352986.33,0.04,0.29,0.04,0.61,0.0,352447.46,2187169.0,23654192.0,32588.82,,,2072685.0,0.03,,,,0.0,2100000.0,79579.0,,,0.03,2072685.0,,,21459.0,0.03,0.0,,,100.0,0.1,0.0,0.0,,0.0,100.0,19.82,0.4685,64.47,0.0109
2023-12-08,23688764.0,336380.45,0.04,0.27,0.04,0.61,0.0,335889.53,2185575.0,23654192.0,31035.17,,,,,,,,0.0,,1594.0,,,,,,,,0.03,,,,100.0,0.1,0.0,0.0,,0.0,100.0,19.86,0.4711,64.68,0.0109
2023-12-11,24430104.0,349350.49,0.04,0.22,0.04,0.6,0.0,348855.94,2015591.0,24395520.0,28822.95,,,,0.06,,,,0.0,5830686.0,172990.0,,,0.06,,,3006.0,5089362.0,0.1,0.14,,,100.0,0.09,0.0,0.0,,0.0,100.0,18.95,0.3247,49.89,0.0112
2023-12-12,24719948.0,375743.21,0.04,0.21,0.04,0.61,0.0,371873.53,2085435.0,24465364.0,31698.61,,,220000.0,0.0,,,,0.0,220000.0,150156.0,,,0.0,220000.0,,,150156.0,0.1,0.0,,,100.0,0.1,0.0,0.0,,0.0,100.0,19.54,0.3239,49.68,0.0114
2023-12-13,26487060.0,402603.31,0.04,0.21,0.04,0.63,0.0,371784.7,2078255.0,24459520.0,31589.48,,,,,,,,0.0,,7180.0,,,,,,,5842.0,0.1,0.0,,,100.0,0.12,0.0,0.0,,0.0,100.0,22.92,0.3139,47.47,0.015
2023-12-14,22718448.0,358951.48,0.04,0.17,0.04,0.58,0.0,358415.42,84642.0,22684520.0,1337.34,,,,,,,,0.03,,1993613.0,,,,,,,1775000.0,0.07,0.02,,,100.0,0.0,0.0,0.0,,0.0,100.0,16.45,0.3325,51.24,0.0128
2023-12-15,22935926.0,339451.7,0.04,0.16,0.04,0.58,0.0,335730.9,302120.0,22684520.0,4471.38,,,,,,,,,,,,,,,,217478.0,,0.08,,,,100.0,0.02,0.0,0.0,,0.0,100.0,16.05,0.3379,52.01,0.0128
2023-12-18,17923040.0,265260.99,0.03,0.12,0.03,0.49,0.0,261535.83,287414.0,17671340.0,4253.73,,,294.0,,,,,0.0,,15000.0,,,,294.0,,,5013180.0,0.08,0.09,,,100.0,0.02,0.0,0.0,,0.0,100.0,18.96,0.2767,42.41,0.01
2023-12-19,17922746.0,268841.19,0.03,0.09,0.03,0.49,0.0,265070.1,287120.0,17671340.0,4306.8,,,,,,,,0.0,,294.0,,,,,,,,0.08,,,,100.0,0.02,0.0,0.0,,0.0,100.0,19.13,0.2778,42.57,0.01
2023-12-20,17685108.0,268813.64,0.01,0.08,0.01,0.48,0.0,264992.24,287120.0,17433700.0,4364.22,,,,,,,,,,,,,,,,,237639.0,0.08,0.0,,,100.0,0.02,0.0,0.0,,0.0,100.0,19.19,0.2791,42.85,0.0098
2023-12-21,16532819.0,244685.72,0.01,0.07,0.01,0.36,0.0,241009.4,10261453.0,16284419.0,151869.5,,,9576659.0,0.07,,,,0.07,4576659.0,3006.0,,,0.07,9576659.0,,400680.0,5725941.0,0.16,0.12,,,100.0,0.57,0.0,0.0,,0.0,100.0,26.08,0.3197,43.29,0.0092
2023-12-22,33847820.0,514486.86,0.03,0.15,0.03,0.53,0.0,510711.18,10261453.0,33599420.0,155974.09,,,,0.18,,,,,17315000.0,,,,0.18,,,,,0.15,,,,100.0,0.56,0.0,0.0,,0.0,100.0,29.72,0.3706,50.61,0.0185
2023-12-25,33847820.0,514486.86,0.03,0.14,0.03,0.54,0.0,510711.18,10261453.0,33599420.0,155974.09,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.56,0.0,0.0,,0.0,100.0,29.58,0.3689,50.41,0.0185
2023-12-26,33847820.0,514486.86,0.03,0.14,0.03,0.54,0.0,510711.18,10261453.0,33599420.0,155974.09,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.56,0.0,0.0,,0.0,100.0,29.55,0.369,50.43,0.0185
2023-12-27,35288712.0,596379.23,0.03,0.15,0.03,0.57,0.0,592206.62,11702345.0,35041812.0,197769.63,,,1445288.0,0.04,,,,0.0,1445288.0,4396.0,,,0.04,1445288.0,,,2896.0,0.18,0.0,,,100.0,0.64,0.0,0.0,,0.0,100.0,35.03,0.3677,47.08,0.0192
2023-12-28,35279952.0,592703.19,0.03,0.13,0.03,0.58,0.0,588667.03,11695235.0,35039704.0,196479.95,,,,,,,,0.0,,7110.0,,,,,,,2107.0,0.2,0.0,,,100.0,0.63,0.0,0.0,,0.0,100.0,34.36,0.3609,46.38,0.0191
2023-12-29,35269500.0,596054.55,0.03,0.12,0.03,0.57,0.0,592000.24,11692390.0,35029600.0,197601.39,,,,,,,,0.0,,2845.0,,,,,,,10104.0,0.2,0.02,,,100.0,0.63,0.0,0.0,,0.0,100.0,35.48,0.3815,47.69,0.019
2024-01-01,35269500.0,596054.55,0.03,0.12,0.03,0.57,0.0,592000.24,11692390.0,35029600.0,197601.39,,,,,,,,,,,,,,,,,,0.2,,,,100.0,0.63,0.0,0.0,,0.0,100.0,35.43,0.3811,47.65,0.019
2024-01-02,34899068.0,603753.88,0.03,0.12,0.03,0.57,0.0,599603.54,11321956.0,34659164.0,195869.84,,,,,,,,0.01,,370434.0,,,,,,,370434.0,0.19,0.0,,,100.0,0.6,0.0,0.0,,0.0,100.0,35.25,0.3813,47.79,0.0185
2024-01-03,51189604.0,859985.35,0.04,0.17,0.04,0.85,0.0,855955.03,12342494.0,50949704.0,207353.9,,,1020538.0,0.15,,7635000.0,,,8655538.0,,,,0.15,1020538.0,0.13,,,0.21,,,,100.0,0.65,0.0,0.0,,0.0,100.0,24.79,0.2266,31.79,0.0271
2024-01-04,64858600.0,1089624.48,0.05,0.21,0.05,1.08,0.0,969417.05,19100082.0,57703396.0,320881.38,,,,,,6917304.0,,0.01,,159716.0,,,,,0.12,6917304.0,163612.0,0.32,0.0,,,100.0,1.01,0.0,0.0,,0.0,100.0,21.65,0.1899,28.09,0.0344
2024-01-05,85722448.0,1422992.64,0.07,0.27,0.07,1.49,0.0,1304216.18,19815764.0,78567240.0,328941.68,,,715844.0,0.41,,,,0.0,20863844.0,163.0,,,0.41,715844.0,,3006.0,,0.33,,,,100.0,1.05,0.0,0.0,,0.0,100.0,15.81,0.2971,49.06,0.0454
2024-01-08,85718544.0,1362924.85,0.07,0.26,0.07,1.47,0.0,1249157.17,19812032.0,78563344.0,315011.31,,,,,,,,0.0,,3733.0,,,,,,,3896.0,0.33,0.0,,,100.0,1.04,0.0,0.0,,0.0,100.0,15.29,0.3003,49.55,0.0452
2024-01-09,61225032.0,887762.96,0.05,0.18,0.05,1.03,0.0,884313.41,12869726.0,60987132.0,186611.03,,,,,,,,0.12,,6942304.0,,,,,,,17576212.0,0.21,0.32,,,100.0,0.68,0.0,0.0,,0.0,100.0,12.49,0.3684,56.61,0.0323
2024-01-10,20830490.0,312457.35,0.02,0.06,0.02,0.32,0.0,308888.85,13094490.0,20592590.0,196417.35,,,225460.0,0.0,,7500000.0,,0.01,225460.0,696.0,,,0.0,225460.0,0.12,,48120000.0,0.19,0.83,,,100.0,0.69,0.0,0.0,,0.0,100.0,34.8,0.3397,38.1,0.011
2024-01-11,40421152.0,598233.05,0.03,0.12,0.03,0.61,0.0,594712.13,40235152.0,40183252.0,595480.25,,,9165662.0,0.29,,,,0.0,19665662.0,25000.0,,,0.29,9165662.0,,18000000.0,75000.0,0.6,0.0,,,100.0,2.13,0.0,0.0,,0.0,100.0,37.34,0.3732,45.02,0.0214
