,ALFRE FP Equity_DX_SI_QTY,ALFRE FP Equity_DX_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALFRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALFRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALFRE FP Equity_DX_SI_MV,ALFRE FP Equity_DX_DSS,ALFRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALFRE FP Equity_DX_SUPPLY_SI_QTY,ALFRE FP Equity_DX_BROKER_SI_QTY,ALFRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALFRE FP Equity_DX_BROKER_SI_MV_INC_x,ALFRE FP Equity_DX_BROKER_SI_QTY_ADD,ALFRE FP Equity_DX_SUPPLY_SI_MV_DEC,ALFRE FP Equity_DX_BROKER_SI_QTY_INC,ALFRE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALFRE FP Equity_DX_BROKER_SI_MV_INC_y,ALFRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALFRE FP Equity_DX_BROKER_SI_MV_ADD,ALFRE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALFRE FP Equity_DX_BROKER_SI_QTY_DEC,ALFRE FP Equity_DX_SUPPLY_SI_MV,ALFRE FP Equity_DX_BROKER_SI_MV_DEC,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_UTILIZATION_QUANTITY,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALFRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALFRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALFRE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALFRE FP Equity_DX_BROKER_SI_CON_RATIO,ALFRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALFRE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-11-29,2828.0,7437.64,0.03,0.22,0.01,0.01,0.0,3718.82,1414.0,1414.0,3718.82,,,,0.0,,275.0,,,,,275.0,0.0,0.0,100.0,25.39,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,0.5077
2024-12-02,2828.0,7409.36,0.03,0.23,0.01,0.01,0.0,3704.68,1414.0,1414.0,3704.68,,,,,,,,,,,,0.0,,100.0,26.7,0.0,0.0,0.0,100.0,0.99,0.9804,99.01,0.5341
2024-12-03,28.0,73.36,0.0,0.0,0.0,0.0,0.0,36.68,14.0,14.0,36.68,,,,0.0,,1400.0,,,,,1400.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2024-12-04,28.0,73.64,0.0,0.0,0.0,0.0,0.0,36.82,14.0,14.0,36.82,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2024-12-05,28.0,73.64,0.0,0.0,0.0,0.0,0.0,36.82,14.0,14.0,36.82,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2024-12-06,28.0,72.24,0.0,0.0,0.0,0.0,0.0,36.12,14.0,14.0,36.12,,,,,,,,,,,,0.0,,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.006
2024-12-09,2628.0,6753.96,0.02,0.22,0.0,0.01,0.0,6717.98,2614.0,2614.0,6717.98,,,2600.0,,,,,,0.01,2600.0,,0.01,,100.0,67.11,0.0,0.0,0.0,100.0,1.06,0.979,98.94,0.6747
2024-12-10,9145.0,23777.0,0.08,0.77,0.02,0.02,0.0,16200.6,6231.0,6231.0,16200.6,3617.0,0.01,,,3617.0,,0.01,3617.0,,,,0.02,,100.0,82.73,0.0,0.0,0.0,100.0,28.38,0.5935,71.62,1.2142
2024-12-11,9145.0,24691.5,0.08,0.73,0.02,0.02,0.0,16823.7,6231.0,6231.0,16823.7,,,,,,,,,,,,0.02,,100.0,91.43,0.0,0.0,0.0,100.0,28.08,0.5961,71.92,1.3419
2024-12-12,9145.0,26611.95,0.08,1.08,0.02,0.03,0.0,18132.21,6231.0,6231.0,18132.21,,,,,,,,,,,,0.02,,100.0,91.43,0.0,0.0,0.0,100.0,27.65,0.5999,72.35,1.3419
2024-12-13,10945.0,31631.05,0.1,1.14,0.02,0.03,0.0,21186.59,6931.0,7331.0,20030.59,700.0,,1100.0,,,,,700.0,0.0,,,0.02,,100.0,92.23,0.0,0.0,0.0,100.0,23.75,0.4373,59.36,1.4564
2024-12-16,11445.0,32274.9,0.1,1.16,0.02,0.03,0.0,20673.42,7431.0,7331.0,20955.42,500.0,,,,,,,500.0,,,,0.02,,100.0,92.71,0.0,0.0,0.0,100.0,22.67,0.4027,56.87,1.4279
2024-12-17,9845.0,27762.9,0.09,1.01,0.02,0.03,0.0,16161.42,6231.0,5731.0,17571.42,1400.0,,1400.0,0.01,,2600.0,,1400.0,0.0,,3000.0,0.02,0.01,100.0,66.18,0.0,0.0,0.0,100.0,14.52,0.4826,66.24,1.0457
2024-12-18,9971.0,28317.64,0.09,1.03,0.02,0.03,0.0,16633.88,6357.0,5857.0,18053.88,126.0,,126.0,,,,,126.0,0.0,,,0.02,,100.0,67.52,0.0,0.0,0.0,100.0,14.29,0.4709,65.45,1.0591
2024-12-19,9971.0,27719.38,0.09,1.04,0.02,0.03,0.0,16282.46,6357.0,5857.0,17672.46,,,,,,,,,,,,0.02,,100.0,67.52,0.0,0.0,0.0,100.0,14.45,0.4678,65.14,1.0591
2024-12-20,8571.0,23827.38,0.08,0.92,0.02,0.02,0.0,12390.46,4957.0,4457.0,13780.46,,,,0.0,,1400.0,,,,,1400.0,0.01,0.0,100.0,52.65,0.0,0.0,0.0,100.0,16.67,0.6097,76.05,0.9104
2024-12-23,7872.0,23930.88,0.07,0.87,0.01,0.02,0.0,11424.32,4831.0,3758.0,14686.24,,,,0.0,,126.0,,,,,699.0,0.01,0.0,100.0,60.27,0.0,0.0,0.0,100.0,10.14,0.7158,83.78,0.9822
2024-12-24,7299.0,21897.0,0.07,0.75,0.01,0.02,0.0,11274.0,4258.0,3758.0,12774.0,,,,0.0,,573.0,,,,,,0.01,,100.0,53.13,0.0,0.0,0.0,100.0,6.9,0.8099,89.66,0.9107
2024-12-25,7299.0,21897.0,0.07,0.71,0.01,0.02,0.0,11274.0,4258.0,3758.0,12774.0,,,,,,,,,,,,0.01,,100.0,53.13,0.0,0.0,0.0,100.0,6.9,0.8099,89.66,0.9107
2024-12-26,7299.0,21897.0,0.07,0.71,0.01,0.02,0.0,11274.0,4258.0,3758.0,12774.0,,,,,,,,,,,,0.01,,100.0,60.12,0.0,0.0,0.0,100.0,6.89,0.8078,89.54,1.0305
2024-12-27,9699.0,29969.91,0.09,0.94,0.02,0.03,0.0,15320.22,5458.0,4958.0,16865.22,1200.0,,1200.0,,,,,1200.0,0.0,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.45,0.5228,67.8,1.171
2024-12-30,9699.0,29290.98,0.09,0.92,0.02,0.03,0.0,14973.16,5458.0,4958.0,16483.16,,,,,,,,,,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.94,0.5167,67.16,1.171
2024-12-31,9699.0,29097.0,0.09,0.94,0.02,0.03,0.0,14874.0,5458.0,4958.0,16374.0,,,,,,,,,,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.78,0.5182,67.33,1.171
2025-01-01,9699.0,29097.0,0.09,0.93,0.02,0.03,0.0,14874.0,5458.0,4958.0,16374.0,,,,,,,,,,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.72,0.5186,67.39,1.171
2025-01-02,9699.0,29484.96,0.09,0.93,0.02,0.03,0.0,15072.32,5458.0,4958.0,16592.32,,,,,,,,,,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.61,0.5208,67.6,1.171
2025-01-03,9699.0,29290.98,0.09,0.99,0.02,0.03,0.0,14973.16,5458.0,4958.0,16483.16,,,,,,,,,,,,0.02,,100.0,65.89,0.0,0.0,0.0,100.0,24.79,0.5185,67.36,1.171
2025-01-06,8372.0,25534.6,0.08,0.93,0.01,0.03,0.0,11074.55,5458.0,3631.0,16646.9,,,,,,,,,,,1327.0,0.02,0.0,100.0,65.89,0.0,0.0,0.0,100.0,14.27,0.6368,78.27,1.0107
2025-01-07,7045.0,21064.55,0.06,0.8,0.01,0.02,0.0,10856.69,4131.0,3631.0,12351.69,,,,0.0,,1327.0,,,,,,0.01,,100.0,59.39,0.0,0.0,0.0,100.0,7.17,0.8669,92.83,1.0128
2025-01-08,9645.0,28645.65,0.09,1.09,0.02,0.03,0.0,14645.07,5431.0,4931.0,16130.07,1300.0,,1300.0,,,,,1300.0,0.0,,,0.02,,100.0,65.78,0.0,0.0,0.0,100.0,27.03,0.5351,67.78,1.1682
2025-01-09,9645.0,28549.2,0.09,1.08,0.02,0.03,0.0,14595.76,5431.0,4931.0,16075.76,,,,,,,,,,,,0.02,,100.0,65.78,0.0,0.0,0.0,100.0,26.99,0.5355,67.82,1.1682
2025-01-10,7045.0,20712.3,0.06,0.83,0.01,0.02,0.0,10675.14,4131.0,3631.0,12145.14,,,,0.0,,1300.0,,,,,1300.0,0.01,0.0,100.0,50.04,0.0,0.0,0.0,100.0,7.12,0.8677,92.88,0.8533
2025-01-13,7045.0,20641.85,0.06,0.84,0.01,0.02,0.0,10638.83,4131.0,3631.0,12103.83,,,,,,,,,,,,0.01,,100.0,59.39,0.0,0.0,0.0,100.0,7.11,0.8679,92.89,1.0128
2025-01-14,7045.0,20712.3,0.06,0.74,0.01,0.02,0.0,10675.14,4131.0,3631.0,12145.14,,,,,,,,,,,,0.01,,100.0,59.39,0.0,0.0,0.0,100.0,7.08,0.8683,92.92,1.0128
2025-01-15,9645.0,28066.95,0.09,1.04,0.02,0.03,0.0,14349.21,5431.0,4931.0,15804.21,1300.0,,1300.0,,,,,1300.0,0.0,,,0.02,,100.0,65.78,0.0,0.0,0.0,100.0,27.06,0.5347,67.74,1.1682
2025-01-16,9645.0,27970.5,0.09,1.06,0.02,0.03,0.0,14299.9,5431.0,4931.0,15749.9,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,26.99,0.5355,67.82,1.2187
2025-01-17,9645.0,27970.5,0.09,1.06,0.02,0.03,0.0,14299.9,5431.0,4931.0,15749.9,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,26.96,0.5358,67.86,1.2187
2025-01-20,9645.0,27488.25,0.09,1.07,0.02,0.03,0.0,14053.35,5431.0,4931.0,15478.35,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,27.13,0.534,67.65,1.2187
2025-01-21,9645.0,27006.0,0.09,1.09,0.02,0.03,0.0,13806.8,5431.0,4931.0,15206.8,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,27.14,0.5339,67.65,1.2187
2025-01-22,9645.0,26813.1,0.09,1.1,0.02,0.03,0.0,13708.18,5431.0,4931.0,15098.18,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,27.03,0.5351,67.77,1.2187
2025-01-23,9645.0,25269.9,0.09,1.13,0.02,0.03,0.0,12919.22,5431.0,4931.0,14229.22,,,,,,,,,,,,0.02,,100.0,68.63,0.0,0.0,0.0,100.0,27.55,0.5296,67.15,1.2187
2025-01-24,7045.0,18105.65,0.06,0.81,0.01,0.02,0.0,9331.67,4131.0,3631.0,10616.67,,,,0.0,,1300.0,,,,,1300.0,0.01,0.0,100.0,52.2,0.0,0.0,0.0,100.0,7.17,0.8669,92.83,0.8902
2025-01-27,7045.0,18457.9,0.06,0.8,0.01,0.02,0.0,9513.22,4131.0,3631.0,10823.22,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.03,0.8693,92.97,1.0652
2025-01-28,7045.0,18317.0,0.06,0.73,0.01,0.02,0.0,9440.6,4131.0,3631.0,10740.6,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.13,0.8676,92.87,1.0652
2025-01-29,7045.0,18246.55,0.06,0.77,0.01,0.02,0.0,9404.29,4131.0,3631.0,10699.29,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.11,0.8679,92.89,1.0652
2025-01-30,7045.0,18951.05,0.06,0.77,0.01,0.02,0.0,9767.39,4131.0,3631.0,11112.39,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,6.96,0.8705,93.04,1.0652
2025-01-31,7045.0,18951.05,0.06,0.75,0.01,0.02,0.0,9767.39,4131.0,3631.0,11112.39,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.1,0.8681,92.9,1.0652
2025-02-03,7045.0,19303.3,0.06,0.73,0.01,0.02,0.0,9948.94,4131.0,3631.0,11318.94,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.03,0.8693,92.97,1.0652
2025-02-04,7045.0,18669.25,0.06,0.72,0.01,0.02,0.0,9622.15,4131.0,3631.0,10947.15,,,,,,,,,,,,0.01,,100.0,62.46,0.0,0.0,0.0,100.0,7.22,0.866,92.78,1.0652
2025-02-05,10245.0,26534.55,0.09,1.02,0.02,0.03,0.0,13548.29,5731.0,5231.0,14843.29,1600.0,,1600.0,,,,,1600.0,0.0,,,0.02,,100.0,69.77,0.0,0.0,0.0,100.0,31.49,0.506,63.59,1.2473
2025-02-06,10245.0,26637.0,0.09,0.98,0.02,0.03,0.0,13600.6,5731.0,5231.0,14900.6,,,,,,,,,,,,0.01,,100.0,73.87,0.0,0.0,0.0,100.0,31.19,0.5084,63.93,1.3206
2025-02-07,10245.0,26534.55,0.09,1.03,0.02,0.03,0.0,13548.29,5731.0,5231.0,14843.29,,,,,,,,,,,,0.01,,100.0,73.87,0.0,0.0,0.0,100.0,31.28,0.5077,63.84,1.3206
2025-02-10,10245.0,27046.8,0.09,1.07,0.02,0.03,0.0,13809.84,5731.0,5231.0,15129.84,,,,,,,,,,,,0.01,,100.0,73.87,0.0,0.0,0.0,100.0,31.02,0.5099,64.13,1.3206
2025-02-11,9745.0,25824.25,0.09,1.0,0.02,0.03,0.0,13862.15,5231.0,5231.0,13862.15,,,,0.0,,500.0,,,,,,0.01,,100.0,72.07,0.0,0.0,0.0,100.0,32.79,0.5592,67.21,1.3427
2025-02-12,9745.0,26408.95,0.09,1.0,0.02,0.03,0.0,14176.01,5231.0,5231.0,14176.01,,,,,,,,,,,,0.01,,100.0,72.07,0.0,0.0,0.0,100.0,32.56,0.5608,67.44,1.3427
2025-02-13,6545.0,17540.6,0.06,0.64,0.01,0.02,0.0,9731.08,3631.0,3631.0,9731.08,,,,0.0,,1600.0,,,,,1600.0,0.01,0.0,100.0,64.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.1568
2025-02-14,6845.0,18413.05,0.06,0.63,0.01,0.02,0.0,10574.39,3931.0,3931.0,10574.39,300.0,,300.0,,,,,300.0,0.0,,,0.01,,100.0,69.48,0.0,0.0,0.0,100.0,4.39,0.9161,95.61,1.2098
2025-02-17,6845.0,19166.0,0.06,0.62,0.01,0.02,0.0,11006.8,3931.0,3931.0,11006.8,,,,,,,,,,,,0.01,,100.0,59.04,0.0,0.0,0.0,100.0,4.3,0.9176,95.7,1.0281
2025-02-18,6845.0,19302.9,0.06,0.59,0.01,0.02,0.0,11085.42,3931.0,3931.0,11085.42,,,,,,,,,,,,0.01,,100.0,51.33,0.0,0.0,0.0,100.0,4.38,0.9162,95.62,0.8938
2025-02-19,6545.0,18456.9,0.06,0.55,0.01,0.02,0.0,10239.42,3631.0,3631.0,10239.42,,,,0.0,,300.0,,,,,300.0,0.01,0.0,100.0,47.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8547
2025-02-20,6545.0,18326.0,0.06,0.55,0.01,0.02,0.0,10166.8,3631.0,3631.0,10166.8,,,,,,,,,,,,0.01,,100.0,47.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.8547
2025-02-21,6545.0,18456.9,0.06,0.53,0.01,0.02,0.0,10239.42,3631.0,3631.0,10239.42,,,,,,,,,,,,0.01,,100.0,48.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.8708
2025-02-24,6545.0,18326.0,0.06,0.52,0.01,0.02,0.0,10166.8,3631.0,3631.0,10166.8,,,,,,,,,,,,0.01,,100.0,48.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.8708
2025-02-25,6545.0,17082.45,0.06,0.54,0.01,0.02,0.0,9476.91,3631.0,3631.0,9476.91,,,,,,,,,,,,0.01,,100.0,48.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.8708
2025-02-26,9747.0,25927.02,0.09,0.7,0.02,0.03,0.0,16268.56,6847.0,6116.0,18213.02,3216.0,,3216.0,,,,,3216.0,0.01,,731.0,0.02,0.0,100.0,63.8,0.0,0.0,0.0,100.0,34.37,0.5488,65.63,0.9082
2025-02-27,5800.0,15370.0,0.05,0.41,0.01,0.02,0.0,7685.0,2900.0,2900.0,7685.0,,,,0.01,,3947.0,,,,,3216.0,0.01,0.01,100.0,38.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.7731
2025-02-28,5800.0,15370.0,0.05,0.4,0.01,0.02,0.0,7685.0,2900.0,2900.0,7685.0,,,,,,,,,,,,0.01,,100.0,38.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.7731
2025-03-03,8500.0,22865.0,0.08,0.57,0.02,0.02,0.0,15064.0,5600.0,5600.0,15064.0,,,2700.0,,,,,,0.01,2700.0,,0.01,,100.0,74.65,0.0,0.0,0.0,100.0,32.8,0.5591,67.2,1.133
2025-03-04,8500.0,22865.0,0.08,0.56,0.02,0.02,0.0,15064.0,5600.0,5600.0,15064.0,,,,,,,,,,,,0.02,,100.0,81.14,0.0,0.0,0.0,100.0,31.85,0.5659,68.15,1.2315
2025-03-05,8500.0,22695.0,0.08,0.56,0.02,0.02,0.0,14952.0,5600.0,5600.0,14952.0,,,,,,,,,,,,0.01,,100.0,81.14,0.0,0.0,0.0,100.0,31.93,0.5653,68.07,1.2315
2025-03-06,5800.0,15312.0,0.05,0.37,0.01,0.02,0.0,7656.0,2900.0,2900.0,7656.0,,,,0.01,,2700.0,,,,,2700.0,0.01,0.01,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403
2025-03-07,5800.0,15428.0,0.05,0.38,0.01,0.02,0.0,7714.0,2900.0,2900.0,7714.0,,,,,,,,,,,,0.01,,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403
2025-03-10,5800.0,15312.0,0.05,0.39,0.01,0.02,0.0,7656.0,2900.0,2900.0,7656.0,,,,,,,,,,,,0.01,,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403
2025-03-11,5800.0,15312.0,0.05,0.4,0.01,0.02,0.0,7656.0,2900.0,2900.0,7656.0,,,,,,,,,,,,0.01,,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403
2025-03-12,8500.0,22440.0,0.08,0.61,0.02,0.02,0.0,14784.0,5600.0,5600.0,14784.0,,,2700.0,,,,,,0.01,2700.0,,0.01,,100.0,58.32,0.0,0.0,0.0,100.0,33.05,0.5574,66.95,0.8852
2025-03-13,8500.0,22780.0,0.08,0.62,0.02,0.02,0.0,15008.0,5600.0,5600.0,15008.0,,,,,,,,,,,,0.01,,100.0,81.14,0.0,0.0,0.0,100.0,31.68,0.5671,68.32,1.2315
2025-03-14,8500.0,22525.0,0.08,0.63,0.02,0.02,0.0,14840.0,5600.0,5600.0,14840.0,,,,,,,,,,,,0.02,,100.0,81.14,0.0,0.0,0.0,100.0,31.97,0.565,68.03,1.2315
2025-03-17,5800.0,15370.0,0.05,0.43,0.01,0.02,0.0,7685.0,2900.0,2900.0,7685.0,,,,0.01,,2700.0,,,,,2700.0,0.01,0.01,100.0,42.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.8403
2025-03-18,6300.0,16632.0,0.06,0.47,0.01,0.02,0.0,8976.0,3400.0,3400.0,8976.0,,,500.0,,,,,,0.0,500.0,,0.01,,100.0,45.93,0.0,0.0,0.0,100.0,8.36,0.8467,91.64,0.8511
2025-03-19,6300.0,16380.0,0.06,0.48,0.01,0.02,0.0,8840.0,3400.0,3400.0,8840.0,,,,,,,,,,,,0.01,,100.0,49.26,0.0,0.0,0.0,100.0,8.02,0.8525,91.98,0.9128
2025-03-20,6300.0,16506.0,0.06,0.49,0.01,0.02,0.0,8908.0,3400.0,3400.0,8908.0,,,,,,,,,,,,0.01,,100.0,49.26,0.0,0.0,0.0,100.0,7.94,0.8539,92.06,0.9128
2025-03-21,6300.0,16506.0,0.06,0.49,0.01,0.02,0.0,8908.0,3400.0,3400.0,8908.0,,,,,,,,,,,,0.01,,100.0,50.66,0.0,0.0,0.0,100.0,7.96,0.8534,92.04,0.9386
2025-03-24,3443.0,8882.94,0.03,0.27,0.01,0.01,0.0,1400.94,3400.0,543.0,8772.0,,,,,,,,,,,2857.0,0.01,0.01,100.0,50.66,0.0,0.0,0.0,100.0,14.57,0.751,85.43,0.513
2025-03-25,586.0,1576.34,0.01,0.05,0.0,0.0,0.0,1460.67,543.0,543.0,1460.67,,,,0.01,,2857.0,,,,,,0.0,,100.0,11.05,0.0,0.0,0.0,100.0,14.89,0.7465,85.11,0.1193
2025-03-26,86.0,228.76,0.0,0.01,0.0,0.0,0.0,114.38,43.0,43.0,114.38,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,0.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.0175
2025-03-27,86.0,234.78,0.0,0.01,0.0,0.0,0.0,117.39,43.0,43.0,117.39,,,,,,,,,,,,0.0,,100.0,0.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0182
2025-03-28,86.0,234.78,0.0,0.01,0.0,0.0,0.0,117.39,43.0,43.0,117.39,,,,,,,,,,,,0.0,,100.0,0.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.0182
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,43.0,,,,,43.0,0.0,0.0,0.0,0.0,4536.0,11748.24,0.01,0.0,,0.0,,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3880.0,10049.2,0.01,0.0,,0.0,,0.0
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3880.0,9971.6,0.01,0.0,,0.0,,0.0
2025-04-03,1800.0,4626.0,0.02,0.17,0.0,0.0,0.0,4626.0,1800.0,1800.0,4626.0,,,1800.0,,,,,,0.0,1800.0,,0.0,,100.0,46.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.4639
2025-04-04,1800.0,4104.0,0.02,0.18,0.0,0.0,0.0,4104.0,1800.0,1800.0,4104.0,,,,,,,,,,,,0.0,,100.0,46.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.4639
2025-04-07,1800.0,4104.0,0.02,0.16,0.0,0.0,0.0,4104.0,1800.0,1800.0,4104.0,,,,,,,,,,,,0.0,,100.0,45.23,0.0,0.0,0.0,100.0,,1.0,100.0,0.4523
2025-04-08,1800.0,4248.0,0.02,0.16,0.0,0.0,0.0,0.0,1800.0,0.0,4248.0,,,,,,,,,,,1800.0,0.0,0.0,100.0,47.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.4762
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,1800.0,,,,,,0.0,,0.0,0.0,2580.0,5704.38,0.01,0.0,,0.0,,0.0
2025-04-10,500.0,1140.25,0.0,0.05,0.0,0.0,0.0,0.0,500.0,0.0,1140.25,,,,,,,,,,500.0,,0.0,,100.0,21.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.2101
2025-04-11,500.0,1105.0,0.0,0.05,0.0,0.0,0.0,0.0,500.0,0.0,1105.0,,,,,,,,,,,,0.0,,100.0,21.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.2101
2025-04-14,500.0,1140.25,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1140.25,,,,,,,,,,,,0.0,,100.0,20.95,0.0,0.0,0.0,100.0,,1.0,100.0,0.2095
2025-04-15,500.0,1150.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1150.0,,,,,,,,,,,,0.0,,100.0,46.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.46
2025-04-16,500.0,1138.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1138.0,,,,,,,,,,,,0.0,,100.0,46.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.46
2025-04-17,500.0,1136.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1136.0,,,,,,,,,,,,0.0,,100.0,46.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.4604
2025-04-18,500.0,1136.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1136.0,,,,,,,,,,,,0.0,,100.0,46.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.4604
2025-04-21,500.0,1136.0,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1136.0,,,,,,,,,,,,0.0,,100.0,46.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.4604
2025-04-22,500.0,1114.75,0.0,0.06,0.0,0.0,0.0,0.0,500.0,0.0,1114.75,,,,,,,,,,,,0.0,,100.0,33.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.3365
2025-04-23,500.0,1130.0,0.0,0.05,0.0,0.0,0.0,0.0,500.0,0.0,1130.0,,,,,,,,,,,,0.0,,100.0,46.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.4604
2025-04-24,4100.0,9635.0,0.04,0.45,0.01,0.01,0.0,8460.0,4100.0,3600.0,9635.0,3600.0,,3600.0,,,,,3600.0,0.01,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
2025-04-25,4100.0,9266.0,0.04,0.4,0.01,0.01,0.0,8136.0,4100.0,3600.0,9266.0,,,,,,,,,,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
2025-04-28,4100.0,9145.05,0.04,0.38,0.01,0.01,0.0,8029.8,4100.0,3600.0,9145.05,,,,,,,,,,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
2025-04-29,4100.0,9184.0,0.04,0.37,0.01,0.01,0.0,8064.0,4100.0,3600.0,9184.0,,,,,,,,,,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
2025-04-30,4100.0,9181.95,0.04,0.36,0.01,0.01,0.0,8062.2,4100.0,3600.0,9181.95,,,,,,,,,,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
2025-05-01,4100.0,9181.95,0.04,0.36,0.01,0.01,0.0,8062.2,4100.0,3600.0,9181.95,,,,,,,,,,,,0.01,,100.0,91.4,0.0,0.0,0.0,100.0,12.2,0.7858,87.8,0.914
