,REUSE FP Equity_DX_SI_QTY,REUSE FP Equity_DX_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,REUSE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,REUSE FP Equity_DX_SI_MV,REUSE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY,REUSE FP Equity_DX_BROKER_SI_QTY,REUSE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,REUSE FP Equity_DX_BROKER_SI_MV_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_x,REUSE FP Equity_DX_BROKER_SI_MV_INC_x,REUSE FP Equity_DX_SUPPLY_SI_MV_NEW,REUSE FP Equity_DX_BROKER_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_NEW,REUSE FP Equity_DX_SUPPLY_SI_MV_DEC,REUSE FP Equity_DX_BROKER_SI_QTY_INC,REUSE FP Equity_DX_SUPPLY_SI_QTY_DEC,REUSE FP Equity_DX_BROKER_SI_MV_NEW_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,REUSE FP Equity_DX_BROKER_SI_MV_INC_y,REUSE FP Equity_DX_SUPPLY_SI_QTY_INC_y,REUSE FP Equity_DX_BROKER_SI_MV_ADD,REUSE FP Equity_DX_SUPPLY_SI_QTY_ADD,REUSE FP Equity_DX_BROKER_SI_QTY_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV,REUSE FP Equity_DX_BROKER_SI_MV_DEC,REUSE FP Equity_DX_SUPPLY_SI_MV_RMV,REUSE FP Equity_DX_BROKER_SI_MV_RMV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,REUSE FP Equity_DX_UTILIZATION_QUANTITY,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,REUSE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,REUSE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,REUSE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,REUSE FP Equity_DX_ACTIVE_UTILIZATION_MV,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,REUSE FP Equity_DX_BROKER_SI_CON_RATIO,REUSE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,REUSE FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.29,,15200.0,,,,,,,7700.0,0.0,0.15,,,0.0,0.0,82140.0,1551213.9,,1.52,0.0,,0.0,100.0,0.0
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,81083.0,1532306.53,,1.51,0.0,,0.0,,0.0
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,79698.0,1504355.54,,1.5,0.0,,0.0,,0.0
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,184063.0,3521309.25,,3.46,0.0,,0.0,,0.0
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,169446.0,3233046.62,,3.22,0.0,,0.0,,0.0
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,169274.0,3218728.18,,3.21,0.0,,0.0,,0.0
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,145111.0,2766076.86,,2.74,0.0,,0.0,,0.0
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,168994.0,3228731.77,,3.21,0.0,,0.0,,0.0
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,204429.0,3918290.64,,3.89,0.0,,0.0,,0.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,103618.0,1986046.21,,1.97,0.0,,0.0,,0.0
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,204862.0,3926589.95,,3.91,0.0,,0.0,,0.0
2024-04-02,15800.0,300095.72,1.34,0.05,0.3,150047.86,7900.0,7900.0,150047.86,,,,,,7900.0,,,,,,,,,0.15,7900.0,,0.15,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0745
2024-04-03,15800.0,300181.04,1.32,0.05,0.3,150090.52,7900.0,7900.0,150090.52,,,,,,,,,,,,,,,,,,0.15,,,,100.0,3.72,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0744
2024-04-04,15800.0,299996.18,1.2,0.05,0.3,149998.09,7900.0,7900.0,149998.09,,,,,,,,,,,,,,,,,,0.15,,,,100.0,3.64,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0729
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,,7900.0,,,,,,,7900.0,0.0,0.15,,,0.0,0.0,214710.0,4035259.74,,4.04,0.0,,0.0,100.0,0.0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,184740.0,3482626.11,,3.46,0.0,,0.0,,0.0
2024-04-09,34400.0,646320.96,2.5,0.1,0.65,482861.88,8700.0,25700.0,163459.08,,,,,,25700.0,,,,,,,,,0.48,8700.0,,0.16,,,,100.0,4.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1646
2024-04-10,39400.0,741500.12,2.89,0.12,0.74,577767.86,8700.0,30700.0,163732.26,,,,0.09,,,,,5000.0,,,,0.09,,,,,0.16,,,,100.0,4.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1899
2024-04-11,39400.0,744569.38,2.91,0.12,0.74,580159.39,8700.0,30700.0,164409.99,,,,,,,,,,,,,,,,,,0.16,,,,100.0,4.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1925
2024-04-12,57900.0,1093418.34,4.27,0.17,1.09,579757.22,27200.0,30700.0,513661.12,,,,,,,,,,,,,,,,18500.0,,0.51,,,,32.63,15.95,56152.0,1060408.06,,1.06,32.63,,1.0,100.0,0.3396
2024-04-15,22000.0,414880.4,1.71,0.06,0.42,414880.4,0.0,22000.0,0.0,,,,,,,,0.51,,27200.0,,,,,,,8700.0,0.0,0.17,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1355
2024-04-16,22000.0,410465.0,1.74,0.06,0.41,410465.0,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2178
2024-04-17,10000.0,185717.0,0.8,0.03,0.19,185717.0,0.0,10000.0,0.0,,,,,,,,,,,,,,,,,12000.0,0.0,0.23,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0618
2024-04-18,158000.0,2944725.0,12.65,0.46,2.93,1565550.0,74000.0,84000.0,1379175.0,,,,1.37,,,,,74000.0,,,,1.37,,,74000.0,,1.37,,,,100.0,42.46,0.0,0.0,,0.0,100.0,,1.0,100.0,0.9065
2024-04-19,148000.0,2742262.4,11.95,0.43,2.76,1371131.2,74000.0,74000.0,1371131.2,,,,,,,,,,,,,,,,,10000.0,1.38,0.18,,,100.0,42.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8505
2024-04-22,6000.0,110974.8,0.51,0.02,0.11,55487.4,3000.0,3000.0,55487.4,,,,,,,,1.32,,71000.0,,,,,,,71000.0,0.06,1.32,,,4.02,1.93,71652.0,1325261.06,,1.32,4.02,,1.0,100.0,0.0386
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.06,,3000.0,,,,,,,3000.0,0.0,0.06,,,0.0,0.0,149376.0,2786250.78,,2.75,0.0,,0.0,,0.0
2024-04-24,165800.0,3102184.32,14.04,0.48,3.08,1551092.16,82900.0,82900.0,1551092.16,,,,,,82900.0,,,,,,,,,1.54,82900.0,,1.54,,,,100.0,41.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8203
2024-04-25,96800.0,1787140.96,8.11,0.28,1.81,1530516.38,13900.0,82900.0,256624.58,,,,,,,,1.28,,69000.0,,,,,,,,0.26,,,,16.64,6.89,69652.0,1285929.15,,1.3,16.64,,1.0,100.0,0.4797
2024-04-26,28000.0,524759.2,2.33,0.08,0.52,262379.6,14000.0,14000.0,262379.6,,,100.0,,,,,,,,,,,100.0,,,68900.0,0.26,1.3,,,16.74,6.94,69652.0,1305375.99,,1.28,16.74,,1.0,100.0,0.1388
2024-04-29,39700.0,743739.8,3.2,0.11,0.75,481463.8,14000.0,25700.0,262276.0,,,,0.23,,,,,11700.0,,,,0.23,,,,,0.26,,,,16.74,6.99,69652.0,1304860.57,,1.3,16.84,,1.0,100.0,0.1981
2024-04-30,137800.0,2578499.82,13.15,0.39,2.57,1289249.91,68900.0,68900.0,1289249.91,,,54900.0,0.8,,,,,43200.0,,,,0.8,54900.0,,,,1.28,,,,100.0,40.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8183
2024-05-01,132800.0,2484940.32,10.62,0.37,2.48,1289249.91,63900.0,68900.0,1195690.41,,,,,,,,0.09,,5000.0,,,,,,,,1.19,,,,100.0,37.93,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7884
2024-05-02,127800.0,2366638.74,10.22,0.36,2.38,1183319.37,63900.0,63900.0,1183319.37,,,,,,,,,,,,,,,,,5000.0,1.19,0.09,,,100.0,38.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.7703
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.19,,63900.0,,,,,,,63900.0,0.0,1.19,,,0.0,0.0,323912.0,6033282.09,,5.98,0.0,,0.0,,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,294486.0,5537956.47,,5.49,0.0,,0.0,,0.0
2024-05-07,1000.0,18932.6,0.08,0.0,0.02,0.0,1000.0,0.0,18932.6,,,,,,,,,,,,,,,,1000.0,,0.02,,,,100.0,0.31,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031
2024-05-08,1000.0,18922.0,0.08,0.0,0.02,0.0,1000.0,0.0,18922.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,0.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0029
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.02,,1000.0,,,,,,,,0.0,,,,0.0,0.0,315575.0,5987183.57,,5.96,0.0,,0.0,,0.0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,294455.0,5607394.9,,5.56,0.0,,0.0,,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,313578.0,5964347.63,,5.94,0.0,,0.0,,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,344569.0,6552048.45,,6.5,0.0,,0.0,,0.0
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,325277.0,6218385.46,,6.18,0.0,,0.0,,0.0
2024-05-16,390.0,7467.8,0.03,0.0,0.01,7467.8,390.0,390.0,7467.8,,,,,,390.0,,,,,,,,,0.01,390.0,,0.01,,,,100.0,0.13,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0013
2024-05-17,77590.0,1482892.32,7.92,0.22,1.49,745172.98,38990.0,38990.0,745172.98,,,9200.0,,,38600.0,,,,,,,,9200.0,0.74,29400.0,,0.75,,,,15.96,15.65,205252.0,3922755.7,,3.94,15.96,0.5,0.99,99.5,0.3114
2024-05-20,77590.0,1487633.07,7.47,0.22,1.48,747555.27,38990.0,38990.0,747555.27,,,,,,,,,,,,,,,,,,0.74,,,,15.96,15.65,205252.0,3935296.6,,3.92,15.96,0.5,0.99,99.5,0.3114
2024-05-21,77590.0,1482620.76,7.64,0.22,1.49,745036.52,38990.0,38990.0,745036.52,,,,,,,,,,,,,,,,,,0.75,,,,15.96,15.65,205252.0,3922037.32,,3.95,15.96,0.5,0.99,99.5,0.3114
2024-05-22,77590.0,1480867.22,7.66,0.22,1.48,744155.34,38990.0,38990.0,744155.34,,,,,,,,,,,,,,,,,,0.75,,,,15.96,15.65,205252.0,3917398.62,,3.93,15.96,0.5,0.99,99.5,0.3114
2024-05-23,77590.0,1481573.29,7.46,0.22,1.48,744510.15,38990.0,38990.0,744510.15,,,,,,,,,,,,,,,,,,0.74,,,,15.96,15.65,205252.0,3919266.41,,3.9,15.96,0.5,0.99,99.5,0.3114
2024-05-24,77590.0,1479462.84,7.38,0.22,1.48,743449.62,38990.0,38990.0,743449.62,,,,,,,,,,,,,,,,,,0.74,,,,15.96,15.65,205252.0,3913683.56,,3.91,15.96,0.5,0.99,99.5,0.3114
2024-05-27,48190.0,920631.4,4.57,0.13,0.92,744872.76,9590.0,38990.0,183209.28,,,,,,,,0.56,,29400.0,,,,,,,,0.18,,,,100.0,3.85,0.0,0.0,,0.0,100.0,0.81,0.9839,99.19,0.1934
2024-05-28,18947.0,359835.74,1.79,0.05,0.36,185112.1,9747.0,9747.0,185112.1,,,157.0,0.0,,,,,157.0,,,,0.0,157.0,,,29400.0,0.19,0.56,,,100.0,3.91,0.0,0.0,,0.0,100.0,2.89,0.9439,97.11,0.076
2024-05-29,547.0,10292.13,0.05,0.0,0.01,10292.13,547.0,547.0,10292.13,,,,,,,,0.18,,9200.0,,,,,,,9200.0,0.01,0.18,,,100.0,0.23,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0023
2024-05-30,48747.0,915936.63,4.56,0.14,0.92,463107.27,24647.0,24647.0,463107.27,,,9900.0,,,24100.0,,,,,,,,9900.0,0.45,14200.0,,0.46,,,,10.06,9.86,220452.0,4142204.9,,4.14,10.06,1.12,0.9778,98.88,0.1949
2024-05-31,34547.0,648112.08,3.17,0.1,0.65,195988.85,24647.0,10447.0,462385.11,,,,,,,,,,,,,,,,,14200.0,0.46,0.27,,,10.06,9.86,220452.0,4135745.66,,4.12,10.06,1.58,0.9688,98.42,0.1382
2024-06-03,630.0,11893.71,0.06,0.0,0.01,11893.71,630.0,630.0,11893.71,,,,0.0,,,,0.45,83.0,24017.0,,,0.0,,,,9900.0,0.01,0.19,,,100.0,0.25,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0025
2024-06-04,630.0,11858.81,0.06,0.0,0.01,11858.81,630.0,630.0,11858.81,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.45,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0045
2024-06-05,57830.0,1099718.41,5.45,0.16,1.09,555849.37,29230.0,29230.0,555849.37,,,10300.0,,,28600.0,,,,,,,,10300.0,0.54,18300.0,,0.55,,,,21.56,20.8,106352.0,2022432.17,,2.0,21.56,1.09,0.9784,98.91,0.4115
2024-06-06,57830.0,1103442.66,5.53,0.16,1.11,557731.78,29230.0,29230.0,557731.78,,,,,,,,,,,,,,,,,,0.56,,,,21.56,20.8,106352.0,2029281.24,,2.05,21.56,1.09,0.9784,98.91,0.4115
2024-06-07,68430.0,1311632.02,6.46,0.19,1.31,661853.78,34530.0,34530.0,661853.78,,,5300.0,0.1,,,,,5300.0,,,,0.1,5300.0,,,,0.66,,,,25.47,24.57,101052.0,1936914.21,,1.94,25.47,0.92,0.9818,99.08,0.4869
2024-06-10,73730.0,1418550.45,7.05,0.21,1.42,766321.23,34530.0,39830.0,664350.29,,,,0.1,,,,,5300.0,,,,0.1,,,,,0.66,,,,25.47,24.57,101052.0,1944220.27,,1.94,25.47,0.85,0.9831,99.15,0.5246
2024-06-11,73730.0,1407210.78,6.81,0.21,1.41,760195.38,34530.0,39830.0,659039.58,,,,,,,,,,,,,,,,,,0.66,,,,25.47,24.57,101052.0,1928678.47,,1.93,25.47,0.85,0.9831,99.15,0.5246
2024-06-12,107230.0,2056918.03,9.86,0.3,2.06,1406638.06,34530.0,73330.0,662364.82,,,,0.64,,,,,33500.0,,,,0.64,,,,,0.66,,,,25.47,24.57,101052.0,1938409.78,,1.94,25.47,0.59,0.9883,99.41,0.763
2024-06-13,83547.0,1598521.46,9.59,0.23,1.61,1401449.5,10847.0,73247.0,207537.82,,,,,,,,0.46,,23683.0,,,,,,,83.0,0.21,0.0,,,100.0,7.72,0.0,0.0,,0.0,100.0,0.66,0.987,99.34,0.5948
2024-06-14,39347.0,750772.24,4.67,0.11,0.75,750772.24,547.0,39347.0,10437.2,,,,,,,,0.2,,10300.0,,,,,,,33900.0,0.01,0.65,,,100.0,0.39,0.0,0.0,,0.0,100.0,1.39,0.9726,98.61,0.2801
2024-06-17,34047.0,650427.08,3.73,0.1,0.65,650427.08,547.0,34047.0,10449.78,,,,,,,,,,,,,,,,,5300.0,0.01,0.1,,,100.0,0.39,0.0,0.0,,0.0,100.0,1.61,0.9684,98.39,0.2424
2024-06-18,34047.0,652657.16,3.74,0.1,0.65,652657.16,547.0,34047.0,10485.61,,,,,,,,,,,,,,,,,,0.01,,,,100.0,0.42,0.0,0.0,,0.0,100.0,1.61,0.9684,98.39,0.2616
2024-06-19,547.0,10490.04,0.06,0.0,0.01,10490.04,547.0,547.0,10490.04,,,,,,,,,,,,,,,,,33500.0,0.01,0.64,,,100.0,0.42,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0042
2024-06-20,19347.0,374184.52,1.94,0.05,0.37,192381.94,9947.0,9947.0,192381.94,,,9400.0,,,9400.0,,,,,,,,9400.0,0.18,,,0.19,,,,100.0,7.13,0.0,0.0,,0.0,100.0,2.83,0.9451,97.17,0.1386
2024-06-21,38890.0,748422.49,3.8,0.11,0.75,567523.25,9790.0,29490.0,188404.63,,,,0.38,,,,0.0,19700.0,157.0,,,0.38,,,,157.0,0.19,0.0,,,100.0,7.02,0.0,0.0,,0.0,100.0,1.0,0.9801,99.0,0.2787
2024-06-24,38890.0,748982.51,2.91,0.11,0.75,567947.91,9790.0,29490.0,188545.61,,,,,,,,,,,,,,,,,,0.19,,,,100.0,7.02,0.0,0.0,,0.0,100.0,1.0,0.9801,99.0,0.279
2024-06-25,20090.0,385888.72,1.25,0.06,0.39,385888.72,390.0,20090.0,7491.12,,,,,,,,0.18,,9400.0,,,,,,,9400.0,0.01,0.18,,,100.0,0.3,0.0,0.0,,0.0,100.0,1.94,0.9619,98.06,0.1545
2024-06-26,21543.0,412727.26,1.35,0.06,0.41,412727.26,1843.0,21543.0,35308.75,,,1453.0,0.03,,,,,1453.0,,,,0.03,1453.0,,,,0.04,,,,100.0,1.4,0.0,0.0,,0.0,100.0,8.55,0.8436,91.45,0.1639
2024-06-27,21543.0,413522.19,1.36,0.06,0.41,413522.19,1843.0,21543.0,35376.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,1.4,0.0,0.0,,0.0,100.0,8.56,0.8434,91.44,0.1639
2024-06-28,2175.0,41604.92,0.14,0.01,0.04,41604.92,2175.0,2175.0,41604.92,,,332.0,0.01,,,,,332.0,,,,0.01,332.0,,,19700.0,0.04,0.38,,,100.0,1.65,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0165
2024-07-01,2175.0,41294.77,0.15,0.01,0.04,41294.77,2175.0,2175.0,41294.77,,,,,,,,,,,,,,,,,,0.04,,,,100.0,30.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.305
2024-07-02,6160.0,116643.91,0.41,0.02,0.12,41185.15,4375.0,2175.0,82843.69,,,2200.0,,,,,,,,,,,2200.0,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,35.75,0.5406,64.25,0.6601
2024-07-03,4375.0,83262.81,0.29,0.01,0.08,41393.51,4375.0,2175.0,83262.81,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-04,4375.0,83422.06,0.29,0.01,0.08,41472.68,4375.0,2175.0,83422.06,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-05,4375.0,83222.56,0.3,0.01,0.08,41373.5,4375.0,2175.0,83222.56,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-08,4375.0,83377.44,0.29,0.01,0.08,41450.5,4375.0,2175.0,83377.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-09,4375.0,83286.44,0.29,0.01,0.08,41405.26,4375.0,2175.0,83286.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-10,4375.0,83727.0,0.29,0.01,0.08,41624.28,4375.0,2175.0,83727.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.88,0.0,0.0,,0.0,100.0,49.71,0.5,50.29,0.4688
2024-07-11,7875.0,151926.08,0.53,0.02,0.15,41960.54,7875.0,2175.0,151926.08,,,3500.0,,,,,,,,,,,3500.0,,,,0.15,,,,100.0,61.37,0.0,0.0,,0.0,100.0,27.62,0.6002,72.38,0.6137
2024-07-12,7875.0,153401.06,0.54,0.02,0.15,42367.91,7875.0,2175.0,153401.06,,,,,,,,,,,,,,,,,,0.15,,,,100.0,61.37,0.0,0.0,,0.0,100.0,27.62,0.6002,72.38,0.6137
2024-07-15,6773.0,131100.9,0.46,0.02,0.13,42100.17,6773.0,2175.0,131100.9,,,,,,,,0.02,,1102.0,,,,,,,,0.13,,,,100.0,57.74,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5774
2024-07-16,6773.0,131217.39,0.47,0.02,0.13,42137.58,6773.0,2175.0,131217.39,,,,,,,,,,,,,,,,,,0.13,,,,100.0,57.25,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5725
2024-07-17,6773.0,130355.19,0.46,0.02,0.13,41860.7,6773.0,2175.0,130355.19,,,,,,,,,,,,,,,,,,0.13,,,,100.0,57.25,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5725
2024-07-18,6773.0,130108.65,0.47,0.02,0.13,41781.53,6773.0,2175.0,130108.65,,,,,,,,,,,,,,,,,,0.13,,,,100.0,57.25,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5725
2024-07-19,6773.0,128630.11,0.47,0.02,0.13,41306.73,6773.0,2175.0,128630.11,,,,,,,,,,,,,,,,,,0.13,,,,100.0,57.25,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5725
2024-07-22,6773.0,129045.97,0.47,0.02,0.13,41440.28,6773.0,2175.0,129045.97,,,,,,,,,,,,,,,,,,0.13,,,,100.0,57.06,0.0,0.0,,0.0,100.0,32.11,0.564,67.89,0.5706
2024-07-23,6051.0,115603.75,0.44,0.02,0.12,27759.42,6051.0,1453.0,115603.75,,,,,,,,0.01,,722.0,,,,,,,722.0,0.12,0.01,,,100.0,54.28,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.5428
2024-07-24,6051.0,114195.68,0.44,0.02,0.12,27421.31,6051.0,1453.0,114195.68,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.95,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.5195
2024-07-25,6051.0,113037.52,0.44,0.02,0.11,27143.2,6051.0,1453.0,113037.52,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.95,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.5195
2024-07-26,6051.0,114378.42,0.43,0.02,0.11,27465.19,6051.0,1453.0,114378.42,,,,,,,,,,,,,,,,,,0.11,,,,100.0,51.95,0.0,0.0,,0.0,100.0,24.01,0.6351,75.99,0.5195
2024-07-29,6523.0,123083.14,0.48,0.02,0.12,36323.02,6523.0,1925.0,123083.14,,,472.0,0.01,,,,,472.0,,,,0.01,472.0,,,,0.12,,,,100.0,53.82,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.5382
2024-07-30,6523.0,122850.27,0.48,0.02,0.12,36254.3,6523.0,1925.0,122850.27,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.54
2024-07-31,6523.0,124599.74,0.48,0.02,0.12,36770.58,6523.0,1925.0,124599.74,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.54
2024-08-01,6523.0,122888.1,0.46,0.02,0.12,36265.46,6523.0,1925.0,122888.1,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.54
2024-08-02,6523.0,117830.17,0.47,0.02,0.12,34772.82,6523.0,1925.0,117830.17,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.54
2024-08-05,32023.0,568814.94,3.03,0.09,0.58,487142.05,6523.0,27425.0,115866.09,,,,,,25500.0,,,,,,,,,0.46,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.37,0.6582,79.62,2.6509
2024-08-06,32023.0,572971.53,4.09,0.09,0.57,490701.81,6523.0,27425.0,116712.78,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.41,0.6574,79.56,2.6509
2024-08-07,32023.0,582050.05,4.03,0.09,0.57,498476.8,6523.0,27425.0,118562.05,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.37,0.6582,79.62,2.6509
2024-08-08,32023.0,581636.95,2.98,0.09,0.58,498123.02,6523.0,27425.0,118477.9,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.36,0.6583,79.63,2.6509
2024-08-09,32023.0,579347.31,2.98,0.09,0.58,496162.13,6523.0,27425.0,118011.51,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.37,0.6582,79.62,2.6509
2024-08-12,32023.0,578085.6,2.85,0.09,0.58,495081.59,6523.0,27425.0,117754.5,,,,,,,,,,,,,,,,,,0.12,,,,100.0,54.0,0.0,0.0,,0.0,100.0,14.36,0.6583,79.63,2.6509
2024-08-13,6523.0,118933.21,0.62,0.02,0.12,35098.33,6523.0,1925.0,118933.21,,,,,,,,,,,,,,,,,25500.0,0.12,0.46,,,100.0,54.0,0.0,0.0,,0.0,100.0,29.51,0.584,70.49,0.54
