,ETZ FP Equity_DX_SI_QTY,ETZ FP Equity_DX_SHORT_INTEREST_VALUE,ETZ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ETZ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ETZ FP Equity_DX_SI_MV,ETZ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ETZ FP Equity_DX_SUPPLY_SI_QTY,ETZ FP Equity_DX_BROKER_SI_QTY,ETZ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ETZ FP Equity_DX_SUPPLY_SI_QTY_INC_x,ETZ FP Equity_DX_BROKER_SI_MV_INC_x,ETZ FP Equity_DX_BROKER_SI_QTY_ADD,ETZ FP Equity_DX_SUPPLY_SI_MV_DEC,ETZ FP Equity_DX_BROKER_SI_QTY_INC,ETZ FP Equity_DX_SUPPLY_SI_QTY_DEC,ETZ FP Equity_DX_BROKER_SI_MV_INC_y,ETZ FP Equity_DX_SUPPLY_SI_QTY_INC_y,ETZ FP Equity_DX_BROKER_SI_MV_ADD,ETZ FP Equity_DX_SUPPLY_SI_QTY_ADD,ETZ FP Equity_DX_BROKER_SI_QTY_DEC,ETZ FP Equity_DX_SUPPLY_SI_MV,ETZ FP Equity_DX_BROKER_SI_MV_DEC,ETZ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ETZ FP Equity_DX_UTILIZATION_QUANTITY,ETZ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ETZ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ETZ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ETZ FP Equity_DX_ACTIVE_UTILIZATION_MV,ETZ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ETZ FP Equity_DX_BROKER_SI_CON_RATIO,ETZ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ETZ FP Equity_DX_DEMAND_SUPPLY_RATIO,ETZ FP Equity_PX_LAST
2023-12-29,13600.0,199185.6,0.63,0.03,0.2,99592.8,6800.0,6800.0,99592.8,,,,,,,,,,,9400.0,0.1,0.14,0.36,0.35,1898289.0,27802340.69,27.72,0.36,49.97,0.5,50.03,0.0071,14.646
2024-01-01,13600.0,199185.6,0.65,0.03,0.2,99592.8,6800.0,6800.0,99592.8,,,,,,,,,,,,0.1,,0.36,0.35,1898289.0,27802340.69,27.75,0.36,50.0,0.5,50.0,0.0071,
2024-01-02,26400.0,387076.8,1.26,0.06,0.39,193538.4,13200.0,13200.0,193538.4,,0.09,,,6400.0,,0.09,,,6400.0,,0.19,,0.74,0.73,1782555.0,26135821.41,26.08,0.74,25.78,0.6173,74.22,0.0146,14.662
2024-01-03,56200.0,816024.0,2.77,0.12,0.82,408012.0,28100.0,28100.0,408012.0,14900.0,0.22,,,14900.0,,0.22,14900.0,,,,0.41,,1.56,1.56,1767655.0,25666350.6,25.7,1.57,38.38,0.527,61.62,0.0311,14.52
2024-01-04,34500.0,504528.0,1.61,0.07,0.5,410934.4,6400.0,28100.0,93593.6,,,,0.31,,21700.0,,,,,,0.09,,100.0,0.35,0.0,0.0,0.0,100.0,38.78,1.0,100.0,0.0191,14.624
2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,,6400.0,,,,,28100.0,0.0,0.41,0.0,0.0,1806671.0,26359329.89,26.37,0.0,,0.0,,0.0,14.59
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26370369.61,26.34,0.0,,0.0,,0.0,14.648
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26323562.56,26.36,0.0,,0.0,,0.0,14.622
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26276755.52,26.34,0.0,,0.0,,0.0,14.596
2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26049921.37,26.34,0.0,,0.0,,0.0,14.47
2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26301959.31,26.31,0.0,,0.0,,0.0,14.61
2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1800271.0,26157937.63,26.31,0.0,,0.0,,0.0,14.53
2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26108143.86,26.22,0.0,,0.0,,0.0,14.488
2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,25837835.91,26.14,0.0,,0.0,,0.0,14.338
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,25989208.37,25.88,0.0,,0.0,,0.0,14.422
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,25913522.14,25.92,0.0,,0.0,,0.0,14.38
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26122560.29,25.88,0.0,,0.0,,0.0,14.496
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26050478.17,26.18,0.0,,0.0,,0.0,14.456
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26356827.18,26.0,0.0,,0.0,,0.0,14.626
2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26432513.4,26.39,0.0,,0.0,,0.0,14.668
2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26735258.31,26.71,0.0,,0.0,,0.0,14.836
2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26767695.26,26.82,0.0,,0.0,,0.0,14.854
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26839777.38,26.78,0.0,,0.0,,0.0,14.894
2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26832569.17,26.76,0.0,,0.0,,0.0,14.89
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26749674.73,26.75,0.0,,0.0,,0.0,14.844
2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26749674.73,26.81,0.0,,0.0,,0.0,14.844
2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26724445.99,26.76,0.0,,0.0,,0.0,14.83
2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1802053.0,26908255.4,26.74,0.0,,0.0,,0.0,14.932
2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41008757.79,41.16,0.0,,0.0,,0.0,14.888
2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,40997739.86,41.04,0.0,,0.0,,0.0,14.884
2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,40942650.18,40.93,0.0,,0.0,,0.0,14.864
2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41196062.7,40.9,0.0,,0.0,,0.0,14.956
2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,40804925.98,41.17,0.0,,0.0,,0.0,14.814
2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41014266.76,41.04,0.0,,0.0,,0.0,14.89
2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41267679.29,41.06,0.0,,0.0,,0.0,14.982
2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41570672.53,41.56,0.0,,0.0,,0.0,15.092
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41625762.21,41.65,0.0,,0.0,,0.0,15.112
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754484.0,41576181.5,41.6,0.0,,0.0,,0.0,15.094
2024-02-21,1105.0,16647.93,0.05,0.0,0.02,0.0,1105.0,0.0,16647.93,,,,,,,,,,1105.0,,0.02,,100.0,0.04,0.0,0.0,0.0,100.0,,0.0,,0.0004,15.066
2024-02-22,102505.0,1557870.99,4.83,0.22,1.55,770538.6,51805.0,50700.0,787332.39,,,50700.0,,,,,,0.76,50700.0,,0.79,,1.88,1.88,2698186.0,41007030.83,40.66,1.9,43.21,0.5092,56.79,0.0371,15.198
2024-02-23,58905.0,898772.49,2.33,0.13,0.9,773580.6,8205.0,50700.0,125191.89,,,,0.66,,43600.0,,,,,,0.12,,100.0,0.3,0.0,0.0,0.0,100.0,43.09,1.0,100.0,0.0213,15.258
2024-02-26,15305.0,232850.27,0.6,0.03,0.23,108019.4,8205.0,7100.0,124830.87,,,,,,,,,,,43600.0,0.13,0.66,100.0,0.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.0055,15.214
2024-02-27,1105.0,16824.73,0.04,0.0,0.02,0.0,1105.0,0.0,16824.73,,,,0.11,,7100.0,,,,,7100.0,0.02,0.11,100.0,0.04,0.0,0.0,0.0,100.0,,0.0,,0.0004,15.226
2024-02-28,1325.0,20124.1,0.05,0.0,0.02,0.0,1325.0,0.0,20124.1,,,,,,,,,,220.0,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,15.188
2024-02-29,1325.0,20116.15,0.05,0.0,0.02,0.0,1325.0,0.0,20116.15,,,,,,,,,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,15.182
2024-03-01,1325.0,20251.3,0.05,0.0,0.02,0.0,1325.0,0.0,20251.3,,,,,,,,,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.0005,15.284
2024-03-04,14705.0,224604.17,0.56,0.03,0.22,103863.2,7905.0,6800.0,120740.97,6580.0,,6800.0,,,,,6580.0,0.1,,,0.12,,100.0,0.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0053,15.274
2024-03-05,352305.0,5369128.2,13.21,0.78,5.37,2676144.0,176705.0,175600.0,2692984.2,,2.58,,,168800.0,,2.58,,,168800.0,,2.69,,6.43,6.4,2572986.0,39212306.64,39.3,6.41,48.01,0.5008,51.99,0.1276,15.24
2024-03-06,312305.0,4775768.06,12.71,0.69,4.77,2685275.2,136705.0,175600.0,2090492.86,,,,0.59,,40000.0,,,,,,2.09,,4.97,4.95,2612986.0,39957781.91,39.81,4.99,41.47,0.5145,58.53,0.1131,15.292
2024-03-07,257600.0,3986102.4,10.49,0.57,3.97,1993051.2,128800.0,128800.0,1993051.2,,,,0.12,,7905.0,,,,,46800.0,2.0,0.7,4.7,4.68,2612986.0,40433345.36,39.98,4.75,49.7,0.5,50.3,0.0935,15.474
2024-03-08,149344.0,2310052.99,5.63,0.33,2.31,1632554.59,43800.0,105544.0,677498.4,,,,1.32,,85000.0,,,,,23256.0,0.68,0.34,1.6,1.59,2697986.0,41732447.45,41.76,1.6,29.32,0.5855,70.68,0.0542,15.468
2024-03-11,87600.0,1351142.4,3.32,0.19,1.35,675571.2,43800.0,43800.0,675571.2,,,,,,,,,,,61744.0,0.68,0.96,1.6,1.59,2697986.0,41613736.06,41.74,1.59,49.93,0.5,50.07,0.0318,15.424
2024-03-12,43800.0,682053.6,1.73,0.1,0.68,682053.6,0.0,43800.0,0.0,,,,0.68,,43800.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.76,1.0,100.0,0.0159,15.572
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,43800.0,0.0,0.67,0.0,0.0,2754484.0,42986477.3,42.86,0.0,,0.0,,0.0,15.606
2024-03-14,44800.0,698252.8,1.6,0.1,0.7,589150.8,7000.0,37800.0,109102.0,,,37800.0,,,,,,0.59,7000.0,,0.11,,100.0,0.25,0.0,0.0,0.0,100.0,40.71,1.0,100.0,0.0162,15.586
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.11,,7000.0,,,,,37800.0,0.0,0.59,0.0,0.0,2761484.0,42880323.55,42.95,0.0,,0.0,,0.0,15.528
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,42740125.34,42.79,0.0,,0.0,,0.0,15.516
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,42850308.7,42.75,0.0,,0.0,,0.0,15.556
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,42844799.54,43.08,0.0,,0.0,,0.0,15.554
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,43252477.97,42.85,0.0,,0.0,,0.0,15.702
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,43224932.13,43.3,0.0,,0.0,,0.0,15.692
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,43269005.47,43.23,0.0,,0.0,,0.0,15.708
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754584.0,43379188.83,43.27,0.0,,0.0,,0.0,15.748
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43423309.47,43.42,0.0,,0.0,,0.0,15.764
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43550020.47,43.4,0.0,,0.0,,0.0,15.81
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43550020.47,43.63,0.0,,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43550020.47,43.58,0.0,,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43197433.33,43.56,0.0,,0.0,,0.0,15.682
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43291089.29,43.22,0.0,,0.0,,0.0,15.716
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2754587.0,43351690.21,43.27,0.0,,0.0,,0.0,15.738
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34577543.14,34.6,0.0,,0.0,,0.0,15.606
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34781383.59,34.61,0.0,,0.0,,0.0,15.698
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34559817.89,34.79,0.0,,0.0,,0.0,15.598
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34621856.28,34.6,0.0,,0.0,,0.0,15.626
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34484485.55,34.64,0.0,,0.0,,0.0,15.564
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2215657.0,34524367.37,34.54,0.0,,0.0,,0.0,15.582
2024-04-15,164.0,2560.04,0.01,0.0,0.0,2560.04,164.0,164.0,2560.04,,,164.0,,,,,,0.0,164.0,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,15.61
2024-04-16,164.0,2520.02,0.01,0.0,0.0,2520.02,164.0,164.0,2520.02,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,15.366
2024-04-17,164.0,2523.3,0.01,0.0,0.0,2523.3,164.0,164.0,2523.3,,,,,,,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,15.386
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,164.0,,,,,164.0,0.0,0.0,0.0,0.0,2215657.0,34200881.45,34.03,0.0,,0.0,,0.0,15.436
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2213657.0,34121309.0,34.13,0.0,,0.0,,0.0,15.414
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2213657.0,34395802.47,33.96,0.0,,0.0,,0.0,15.538
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2213657.0,34754414.9,34.38,0.0,,0.0,,0.0,15.7
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2213657.0,34634877.42,34.66,0.0,,0.0,,0.0,15.646
2024-04-25,600.0,9327.6,0.03,0.0,0.01,0.0,600.0,0.0,9327.6,,,,,,,,,,600.0,,0.01,,100.0,0.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,15.546
2024-04-26,261.0,4106.57,0.01,0.0,0.0,0.0,261.0,0.0,4106.57,,,,0.01,,339.0,,,,,,0.0,,100.0,0.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0001,15.734
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,261.0,,,,,,0.0,,0.0,0.0,2306123.0,36293763.77,36.49,0.0,,0.0,,0.0,15.738
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2306123.0,36021641.26,36.13,0.0,,0.0,,0.0,15.62
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2306123.0,36021641.26,35.95,0.0,,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2306123.0,35984743.29,35.87,0.0,,0.0,,0.0,15.604
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2306123.0,36169233.13,36.16,0.0,,0.0,,0.0,15.684
2024-05-06,357.0,5637.74,0.02,0.0,0.01,5637.74,357.0,357.0,5637.74,,,357.0,,,,,,0.01,357.0,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,15.792
2024-05-07,357.0,5697.01,0.02,0.0,0.01,5697.01,357.0,357.0,5697.01,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,15.958
2024-05-08,357.0,5714.86,0.02,0.0,0.01,5714.86,357.0,357.0,5714.86,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.008
2024-05-09,357.0,5739.13,0.02,0.0,0.01,5739.13,357.0,357.0,5739.13,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.076
2024-05-10,357.0,5782.69,0.02,0.0,0.01,5782.69,357.0,357.0,5782.69,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.198
2024-05-13,357.0,5781.26,0.02,0.0,0.01,5781.26,357.0,357.0,5781.26,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.194
2024-05-14,357.0,5791.97,0.02,0.0,0.01,5791.97,357.0,357.0,5791.97,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.224
2024-05-15,709.0,11572.3,0.04,0.0,0.01,8699.63,533.0,533.0,8699.63,,0.0,,,176.0,,0.0,,,176.0,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,16.322
2024-05-16,709.0,11556.7,0.04,0.0,0.01,8687.9,533.0,533.0,8687.9,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,16.3
2024-05-17,709.0,11545.36,0.04,0.0,0.01,8679.37,533.0,533.0,8679.37,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0003,16.284
2024-05-20,357.0,5834.09,0.02,0.0,0.01,5834.09,357.0,357.0,5834.09,,,,0.0,,176.0,,,,,176.0,0.01,0.0,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.342
2024-05-21,357.0,5819.81,0.02,0.0,0.01,5819.81,357.0,357.0,5819.81,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.302
2024-05-22,357.0,5801.25,0.02,0.0,0.01,5801.25,357.0,357.0,5801.25,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.25
2024-05-23,357.0,5805.53,0.02,0.0,0.01,5805.53,357.0,357.0,5805.53,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.262
2024-05-24,357.0,5796.25,0.02,0.0,0.01,5796.25,357.0,357.0,5796.25,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.236
2024-05-27,357.0,5819.81,0.02,0.0,0.01,5819.81,357.0,357.0,5819.81,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.302
2024-05-28,357.0,5780.54,0.02,0.0,0.01,5780.54,357.0,357.0,5780.54,,,,,,,,,,,,0.01,,100.0,0.02,0.0,0.0,0.0,100.0,,1.0,100.0,0.0002,16.192
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,357.0,,,,,357.0,0.0,0.01,0.0,0.0,2295590.0,36770760.62,37.14,0.0,,0.0,,0.0,16.018
2024-05-30,739.0,11906.77,0.05,0.0,0.01,0.0,739.0,0.0,11906.77,,,,,,,,,,739.0,,0.01,,100.0,0.03,0.0,0.0,0.0,100.0,,0.0,,0.0003,16.112
2024-05-31,1225.0,19813.15,0.07,0.0,0.02,0.0,1225.0,0.0,19813.15,486.0,,,,,,,486.0,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,0.0,,0.0005,16.174
2024-06-03,1209.0,19617.23,0.07,0.0,0.02,0.0,1209.0,0.0,19617.23,,,,0.0,,16.0,,,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,0.0,,0.0005,16.226
2024-06-04,1209.0,19518.1,0.07,0.0,0.02,0.0,1209.0,0.0,19518.1,,,,,,,,,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,0.0,,0.0005,16.144
2024-06-05,1209.0,19704.28,0.07,0.0,0.02,0.0,1209.0,0.0,19704.28,,,,,,,,,,,,0.02,,100.0,0.05,0.0,0.0,0.0,100.0,,0.0,,0.0005,16.298
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.02,,1209.0,,,,,,0.0,,0.0,0.0,2295240.0,37628164.56,37.55,0.0,,0.0,,0.0,16.394
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295540.0,37541261.16,37.68,0.0,,0.0,,0.0,16.354
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,37389459.6,37.48,0.0,,0.0,,0.0,16.29
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,37086487.92,37.18,0.0,,0.0,,0.0,16.158
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,37462907.28,37.32,0.0,,0.0,,0.0,16.322
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,36994678.32,37.59,0.0,,0.0,,0.0,16.118
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,36609078.0,37.29,0.0,,0.0,,0.0,15.95
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2295240.0,36659573.28,36.65,0.0,,0.0,,0.0,15.972
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,2293458.0,36860456.98,36.62,0.0,,0.0,,0.0,16.072
