,ALREW FP Equity_DX_SI_QTY,ALREW FP Equity_DX_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALREW FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALREW FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALREW FP Equity_DX_SI_MV,ALREW FP Equity_DX_DSS,ALREW FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY,ALREW FP Equity_DX_BROKER_SI_QTY,ALREW FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALREW FP Equity_DX_BROKER_SI_MV_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALREW FP Equity_DX_BROKER_SI_MV_INC_x,ALREW FP Equity_DX_SUPPLY_SI_MV_NEW,ALREW FP Equity_DX_BROKER_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_NEW,ALREW FP Equity_DX_SUPPLY_SI_MV_DEC,ALREW FP Equity_DX_BROKER_SI_QTY_INC,ALREW FP Equity_DX_SUPPLY_SI_QTY_DEC,ALREW FP Equity_DX_BROKER_SI_MV_NEW_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALREW FP Equity_DX_BROKER_SI_MV_INC_y,ALREW FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALREW FP Equity_DX_BROKER_SI_MV_ADD,ALREW FP Equity_DX_SUPPLY_SI_QTY_ADD,ALREW FP Equity_DX_BROKER_SI_QTY_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV,ALREW FP Equity_DX_BROKER_SI_MV_DEC,ALREW FP Equity_DX_SUPPLY_SI_MV_RMV,ALREW FP Equity_DX_BROKER_SI_MV_RMV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALREW FP Equity_DX_UTILIZATION_QUANTITY,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALREW FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALREW FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALREW FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALREW FP Equity_DX_ACTIVE_UTILIZATION_MV,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALREW FP Equity_DX_BROKER_SI_CON_RATIO,ALREW FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALREW FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-06-18,1227364.0,2878168.58,3.11,16.08,2.16,2.9,1.0,1274650.55,699883.0,543561.0,1641225.64,,,,0.01,,,,0.17,5098.0,55832.0,,,0.01,,,,2718.0,1.62,0.01,,,45.99,31.41,821835.0,1927203.08,,1.87,46.3,19.85,0.193,32.66,0.5508
2024-06-19,1170200.0,2621248.0,2.96,15.17,2.06,2.76,1.0,1191897.28,651719.0,532097.0,1459850.56,,,,0.0,,,,0.12,1000.0,48164.0,,,0.0,,,,12464.0,1.5,0.01,,,43.93,29.3,831835.0,1863310.4,,1.95,43.46,19.6,0.1944,32.97,0.5262
2024-06-20,1165215.0,2761559.55,2.95,14.9,2.05,2.73,1.0,1249255.44,651719.0,527112.0,1544574.03,,,,,,,,,,,,,,,,,4985.0,1.5,0.02,,,45.46,29.98,781835.0,1852948.95,,1.75,46.06,19.29,0.192,32.43,0.536
2024-06-21,1189223.0,2717374.56,3.01,14.6,2.09,2.87,1.0,1267542.06,677330.0,554723.0,1547699.05,,,27214.0,0.1,,,,0.0,29214.0,1603.0,,,0.1,27214.0,,,1603.0,1.61,0.0,,,47.34,31.04,753438.0,1721605.83,,1.79,47.34,20.07,0.1908,32.09,0.545
2024-06-24,1176395.0,2846875.9,2.98,13.09,2.07,2.8,1.0,1310797.84,664259.0,541652.0,1607506.78,,,243.0,0.0,,,,0.04,243.0,13314.0,,,0.0,243.0,,,13314.0,1.54,0.05,,,46.86,30.45,753195.0,1822731.9,,1.72,47.23,19.1,0.1889,31.98,0.5392
2024-06-25,1232631.0,2816561.84,3.12,12.51,2.17,3.02,1.0,1366174.08,739259.0,597888.0,1689206.82,,,75000.0,0.15,,,,,56236.0,,,,0.15,75000.0,,,,1.79,,,,50.49,32.87,724965.0,1656545.03,,1.75,50.49,18.42,0.1836,30.84,0.5481
2024-06-26,1228881.0,2691249.39,3.11,12.77,2.16,2.86,1.0,1249298.64,672941.0,570456.0,1473740.79,,,5000.0,0.0,,11000.0,,0.21,639.0,71318.0,,,0.0,5000.0,0.03,,39071.0,1.54,0.11,,,46.74,29.48,766667.0,1679000.73,,1.75,46.75,18.8,0.1682,25.69,0.5384
2024-06-27,1234588.0,2691401.84,3.13,12.63,2.17,2.78,1.0,1256035.34,672941.0,576163.0,1467011.38,,,,0.0,,,,,5707.0,,,,0.0,,,,,1.47,,,,46.74,29.48,766667.0,1671334.06,,1.68,46.74,18.52,0.1671,25.3,0.5409
2024-06-28,1317447.0,2792987.64,3.34,13.56,2.31,2.94,1.0,1297204.68,714374.0,611889.0,1514472.88,,,47133.0,0.09,,,,0.01,41426.0,5700.0,,,0.09,47133.0,,,5700.0,1.56,0.01,,,48.23,31.3,766667.0,1625334.04,,1.67,48.23,21.51,0.1716,24.51,0.5772
2024-07-01,1262679.0,2790520.59,3.2,12.91,2.22,2.77,1.0,1287004.55,684840.0,582355.0,1513496.4,,,,,,,,0.09,,29534.0,,,,,,,29534.0,1.45,0.08,,,47.18,30.0,766667.0,1694334.07,,1.63,47.18,21.77,0.1714,25.39,0.5532
2024-07-02,1260891.0,2736133.47,3.19,12.91,2.22,2.85,1.0,1260685.37,684446.0,580961.0,1485247.82,,,,,,,,0.0,,394.0,,,,,,,1394.0,1.51,0.0,,,47.17,30.38,766667.0,1663667.39,,1.69,47.17,22.04,0.1735,25.75,0.5596
2024-07-03,1171470.0,2588948.7,2.97,12.05,2.06,2.63,1.0,1189665.1,637676.0,538310.0,1409263.96,,,,,,,,0.11,,46770.0,,,,,,,42651.0,1.38,0.1,,,45.41,28.3,766667.0,1694334.07,,1.66,45.4,18.43,0.1695,26.66,0.5199
2024-07-04,1169014.0,2565985.73,2.96,11.9,2.05,2.65,1.0,1178894.99,636448.0,537082.0,1397003.36,,,,,,,,0.0,,1228.0,,,,,,,1228.0,1.41,0.0,,,46.17,28.56,742007.0,1628705.37,,1.64,46.17,18.47,0.1706,26.9,0.5246
2024-07-05,1165811.0,2518151.76,2.95,11.71,2.05,2.63,1.0,1157498.64,635245.0,535879.0,1372129.2,,,797.0,0.0,,,,0.01,797.0,2000.0,,,0.0,797.0,,,2000.0,1.39,0.01,,,46.48,28.63,731536.0,1580117.76,,1.61,46.47,18.62,0.1713,26.99,0.5254
2024-07-08,1271211.0,2796664.2,3.22,12.62,2.23,2.83,1.0,1294873.8,687945.0,588579.0,1513479.0,,,52700.0,,,52700.0,,,,,,,,52700.0,0.12,,,1.49,,,,49.36,31.41,705792.0,1552742.4,,1.52,49.36,17.52,0.1558,25.4,0.5804
2024-07-09,1255080.0,2641943.4,3.18,12.19,2.21,2.82,1.0,1221142.08,679481.0,580115.0,1430307.51,,,,,,,,0.01,,8464.0,,,,,,,8464.0,1.5,0.01,,,49.14,31.06,703161.0,1480153.91,,1.55,49.15,17.02,0.1569,25.91,0.5737
2024-07-10,1180735.0,2550387.6,2.99,11.24,2.07,2.57,1.0,1196903.52,631129.0,554122.0,1363238.64,,,8000.0,0.01,,,,0.15,8000.0,56352.0,,,0.01,8000.0,,,33993.0,1.33,0.09,,,100.0,28.88,0.0,0.0,,0.0,100.0,16.86,0.163,26.0,0.5402
2024-07-11,1104046.0,2384739.36,2.8,10.58,1.94,2.46,1.0,1063819.44,616053.0,492509.0,1330674.48,,,,,,,,0.02,,15076.0,,,,,,,61613.0,1.33,0.12,,,100.0,28.43,0.0,0.0,,0.0,100.0,17.85,0.1725,27.91,0.5096
2024-07-12,1082863.0,2376884.29,2.74,10.84,1.9,2.42,1.0,1108110.63,581841.0,504834.0,1277141.0,,,,0.05,,,,0.07,22325.0,34212.0,,,0.05,,,,10000.0,1.26,0.02,,,100.0,27.25,0.0,0.0,,0.0,100.0,19.91,0.1727,26.73,0.5071
2024-07-15,1052652.0,2378993.52,2.67,10.58,1.85,2.39,1.0,1105885.8,566337.0,489330.0,1279921.62,,,39058.0,,,,,0.11,,54562.0,,,,39058.0,,,15504.0,1.24,0.03,,,100.0,26.81,0.0,0.0,,0.0,100.0,19.72,0.1619,22.67,0.4983
2024-07-16,1052626.0,2347355.98,2.67,10.59,1.85,2.44,1.0,1091176.91,566324.0,489317.0,1262902.52,,,,,,,,0.0,,13.0,,,,,,,13.0,1.28,0.0,,,100.0,38.64,0.0,0.0,,0.0,100.0,19.88,0.163,22.85,0.7182
2024-07-17,1153454.0,2583736.96,2.92,11.51,2.03,2.64,1.0,1209613.44,617013.0,540006.0,1382109.12,,,52736.0,0.12,,,,0.01,52052.0,2047.0,,,0.12,52736.0,,,1363.0,1.38,0.01,,,58.88,43.43,430853.0,965110.72,,0.96,58.87,18.54,0.1486,21.47,0.8118
2024-07-18,1107266.0,2574393.45,2.81,10.99,1.95,2.55,1.0,1148126.85,617013.0,493818.0,1434555.23,,,,,,,,,,,,,,,,,46188.0,1.38,0.1,,,58.88,43.85,430853.0,1001733.23,,0.97,58.81,19.36,0.1593,22.6,0.787
2024-07-19,1108826.0,2517035.02,2.81,10.91,1.95,2.61,1.0,1124508.06,617013.0,495378.0,1400619.51,,,,0.02,,,,,1560.0,,,,0.02,,,,,1.41,,,,58.88,43.85,430853.0,978036.31,,1.0,58.42,19.67,0.1607,22.76,0.7881
2024-07-22,1158697.0,2589687.8,2.94,11.5,2.04,2.69,1.0,1215194.09,619101.0,543711.0,1383690.74,,,2088.0,0.11,,,,,49950.0,,,,0.11,2088.0,,,1617.0,1.41,0.01,,,58.96,44.72,430853.0,962956.46,,0.98,58.96,18.38,0.1481,21.47,0.8369
2024-07-23,990925.0,2199853.5,2.51,9.77,1.74,2.28,1.0,1009875.78,540439.0,454899.0,1199774.58,,,598.0,0.01,,,,0.19,9988.0,79260.0,,,0.01,598.0,,,98800.0,1.21,0.23,,,55.19,39.04,438718.0,973953.96,,0.98,55.19,21.14,0.1729,22.09,0.7159
2024-07-24,980886.0,2153044.77,2.49,9.86,1.72,2.24,1.0,983298.54,536129.0,447972.0,1176803.16,,,4888.0,0.0,,,,0.02,2073.0,9198.0,,,0.0,4888.0,,,9000.0,1.19,0.02,,,55.0,38.96,438718.0,962986.01,,0.97,55.0,20.38,0.1719,22.76,0.7128
2024-07-25,980886.0,2089287.18,2.49,10.54,1.72,2.22,1.0,954180.36,536129.0,447972.0,1141954.77,,,,,,,,,,,,,,,,,,1.18,,,,55.0,38.96,438718.0,934469.34,,0.96,55.0,20.37,0.172,22.76,0.7128
2024-07-26,978470.0,2113495.2,2.48,10.47,1.72,2.16,1.0,965928.24,535346.0,447189.0,1156347.36,,,850.0,0.0,,,,0.02,850.0,1633.0,,,0.0,850.0,,,1633.0,1.14,0.01,,,54.96,38.88,438718.0,947630.88,,0.93,54.96,20.26,0.1711,22.42,0.7106
2024-07-29,901143.0,2000537.46,2.28,10.52,1.58,2.02,1.0,975321.48,540624.0,439334.0,1200185.28,,,74750.0,0.0,,,,0.14,850.0,69472.0,,,0.0,74750.0,,,8705.0,1.17,0.01,,,55.2,37.65,438718.0,973953.96,,0.95,55.2,20.5,0.1719,22.02,0.6275
2024-07-30,878476.0,1941431.96,2.23,11.01,1.54,2.02,1.0,1018701.71,571340.0,460951.0,1262661.4,,,30716.0,0.06,,,,,21617.0,,,,0.06,30716.0,,,,1.27,,,,56.57,39.78,438718.0,969566.78,,0.97,56.57,22.18,0.1737,24.05,0.6117
2024-07-31,940519.0,2144383.32,2.38,11.97,1.65,2.15,1.0,1096173.84,613556.0,480778.0,1398907.68,,,65616.0,0.04,,2000.0,,0.05,18127.0,23400.0,,,0.04,65616.0,0.0,,300.0,1.36,0.0,,,57.11,42.69,460853.0,1050744.84,,1.02,57.11,18.53,0.166,23.9,0.6544
2024-08-01,937037.0,1991203.63,2.37,12.14,1.65,2.19,1.0,1018217.13,611691.0,479161.0,1299843.38,,,,,,,,0.0,,1865.0,,,,,,,1617.0,1.39,0.0,,,57.03,42.28,460853.0,979312.63,,1.05,57.03,18.8,0.1662,24.02,0.6476
2024-08-02,937037.0,1864703.63,2.37,11.95,1.65,2.06,1.0,953530.39,611691.0,479161.0,1217265.09,,,,,,,,,,,,,,,,,,1.3,,,,57.03,42.27,460853.0,917097.47,,0.98,57.03,18.59,0.166,23.75,0.6475
2024-08-05,982758.0,1843654.01,2.49,13.27,1.73,2.04,1.0,936735.58,637247.0,499326.0,1195475.37,,,35496.0,0.02,,,,0.04,20165.0,9940.0,,,0.02,35496.0,,,,1.27,,,,58.03,44.03,460853.0,864560.23,,0.92,58.03,16.81,0.1698,25.87,0.6791
2024-08-06,1086848.0,2130222.08,2.75,15.69,1.91,2.14,1.0,1090634.16,684217.0,556446.0,1341065.32,,,46970.0,0.11,,,,,57600.0,,,,0.11,46970.0,,,480.0,1.25,0.02,,,59.75,47.61,460853.0,903271.88,,0.86,59.03,16.31,0.1526,23.59,0.7562
2024-08-07,992559.0,2064522.72,2.51,15.09,1.74,2.04,1.0,1038082.24,626849.0,499078.0,1303845.92,,,,,,,,0.03,,57368.0,,,,,,,57368.0,1.23,0.09,,,57.63,44.24,460853.0,958574.24,,0.9,57.63,16.91,0.157,22.72,0.7006
2024-08-08,1037008.0,2074016.0,2.63,16.16,1.82,2.23,1.0,944898.0,622927.0,472449.0,1245854.0,,,,0.06,,,,0.0,30000.0,3922.0,,,0.06,,,,56629.0,1.3,0.09,,,57.48,43.97,460853.0,921706.0,,0.96,57.48,19.21,0.1548,21.6,0.7319
2024-08-09,987291.0,1994327.82,2.5,15.43,1.73,2.06,1.0,939930.24,580347.0,465312.0,1172300.94,,,20000.0,0.04,,,,0.16,20000.0,62580.0,,,0.04,20000.0,,,27137.0,1.16,0.07,,,55.74,42.02,460853.0,930923.06,,0.92,55.73,19.58,0.1716,21.93,0.7149
2024-08-12,937023.0,1911526.92,2.37,14.76,1.65,1.96,1.0,905451.96,556601.0,443849.0,1135466.04,,,9159.0,0.0,,,,0.06,217.0,32905.0,,,0.0,9159.0,,,21680.0,1.12,0.07,,,54.71,39.9,460853.0,940140.12,,0.93,54.7,20.48,0.1717,22.98,0.6716
2024-08-13,931265.0,1853217.35,2.36,15.22,1.64,1.96,1.0,877530.3,553722.0,440970.0,1101906.78,,,,,,,,0.0,,2879.0,,,,,,,2879.0,1.13,0.0,,,54.58,39.69,460853.0,917097.47,,0.94,54.57,20.61,0.1715,22.72,0.6675
2024-08-14,918364.0,1792646.53,2.33,15.15,1.61,1.89,1.0,856508.32,543006.0,438785.0,1059947.71,,,,,,,,0.03,,10716.0,,,,,,,2185.0,1.08,0.01,,,54.09,38.92,460853.0,899585.06,,0.92,54.09,20.59,0.1718,22.71,0.6583
2024-08-15,906157.0,1757944.58,2.3,15.51,1.59,1.84,1.0,841139.38,535613.0,433577.0,1039089.22,,,,,,,,0.03,,7393.0,,,,,,,5208.0,1.05,0.02,,,53.75,38.39,460853.0,894054.82,,0.9,53.76,20.72,0.1708,22.14,0.6495
2024-08-16,911398.0,1813682.02,2.31,15.92,1.6,1.84,1.0,863717.71,541965.0,434029.0,1078510.35,,,7463.0,0.0,,,,0.01,452.0,1111.0,,,0.0,7463.0,,,,1.05,,,,100.0,38.64,0.0,0.0,,0.0,100.0,20.51,0.168,21.98,0.6498
2024-08-19,878940.0,1766669.4,2.23,15.81,1.54,1.81,1.0,799672.47,547783.0,397847.0,1101043.83,,,42094.0,,,,,0.06,,36276.0,,,,42094.0,,,36182.0,1.09,0.06,,,100.0,38.17,0.0,0.0,,0.0,100.0,20.49,0.1672,21.68,0.6125
2024-08-20,871092.0,1742184.0,2.21,16.46,1.53,1.81,1.0,783998.0,543935.0,391999.0,1087870.0,,,,,,,,0.0,,3848.0,,,,,,,5848.0,1.09,0.01,,,100.0,37.9,0.0,0.0,,0.0,100.0,20.7,0.1677,21.36,0.607
2024-08-21,872846.0,1754420.46,2.21,17.08,1.53,1.81,1.0,787423.53,545689.0,391753.0,1096834.89,,,2000.0,,,,,0.0,,246.0,,,,2000.0,,,246.0,1.09,0.0,,,100.0,37.97,0.0,0.0,,0.0,100.0,20.63,0.167,21.26,0.6074
2024-08-22,870838.0,1732967.62,2.21,17.51,1.53,1.81,1.0,772217.51,547385.0,388049.0,1089296.15,,,5400.0,,,,,0.01,,3704.0,,,,5400.0,,,3704.0,1.1,0.01,,,54.51,38.05,456853.0,909137.47,,0.92,54.51,20.6,0.1666,20.72,0.6054
2024-08-23,867670.0,1796076.9,2.2,17.53,1.52,1.79,1.0,797912.55,546801.0,385465.0,1131878.07,,,,,,,,0.01,,2584.0,,,,,,2000.0,2584.0,1.09,0.01,,,54.48,38.05,456853.0,945685.71,,0.91,54.48,20.35,0.1657,20.58,0.6038
2024-08-26,861174.0,1825688.88,2.18,17.73,1.51,1.84,1.0,812519.68,543200.0,383264.0,1151584.0,,,,0.0,,,,0.0,694.0,3601.0,,,0.0,,,,2895.0,1.12,0.0,,,54.32,37.8,456853.0,968528.36,,0.95,54.32,20.25,0.1654,20.86,0.5993
2024-08-27,874714.0,2064325.04,2.22,18.6,1.54,1.92,1.0,929094.24,547720.0,393684.0,1292619.2,,,14336.0,0.04,,,,0.01,15736.0,9816.0,,,0.04,14336.0,,,5316.0,1.16,0.0,,,54.52,38.08,456853.0,1078173.08,,0.97,54.52,20.25,0.163,21.6,0.6081
2024-08-28,848365.0,1951239.5,2.15,16.27,1.49,2.03,1.0,910172.1,520689.0,395727.0,1197584.7,,,5900.0,0.03,,,,0.03,2043.0,32931.0,,,0.03,5900.0,,,,1.23,,,,41.92,36.08,721540.0,1659542.0,,1.7,41.92,21.47,0.1749,22.9,0.5879
2024-08-29,938491.0,2106912.3,2.38,18.24,1.65,2.2,1.0,1011509.45,555981.0,450561.0,1248177.35,,,48900.0,0.01,,48900.0,,0.04,5934.0,13608.0,,,0.01,48900.0,0.11,,,1.28,,,,54.89,38.69,456853.0,1025634.99,,1.05,54.9,20.19,0.1628,21.53,0.6531
2024-08-30,863412.0,1873604.04,2.19,17.5,1.52,1.98,1.0,877068.43,516101.0,404179.0,1119939.17,,,,0.0,,,,0.11,2518.0,39880.0,,,0.0,,,,48900.0,1.16,0.11,,,53.04,35.91,456853.0,991371.01,,1.03,53.04,21.42,0.1814,22.84,0.6008
2024-09-02,908985.0,1917958.35,2.3,18.4,1.6,2.03,1.0,854836.96,540642.0,405136.0,1140754.62,,,44225.0,0.0,,,,0.06,957.0,19684.0,,,0.0,44225.0,,,,1.17,,,,54.2,37.62,456853.0,963959.83,,0.99,54.2,21.59,0.1807,22.53,0.6325
2024-09-03,890954.0,1897732.02,2.26,18.55,1.57,1.94,1.0,873713.22,524116.0,410194.0,1116367.08,,,6563.0,0.0,,,,0.07,5058.0,23089.0,,,0.0,6563.0,,,,1.11,,,,53.43,36.35,456853.0,973096.89,,0.96,53.43,21.67,0.179,22.48,0.6179
2024-09-04,891627.0,1930372.46,2.26,18.7,1.57,1.95,1.0,884742.41,522579.0,408657.0,1131383.53,,,2844.0,0.01,,,,0.0,2844.0,4381.0,,,0.01,2844.0,,,4381.0,1.11,0.01,,,53.36,36.43,456853.0,989086.75,,0.97,53.35,21.66,0.1775,21.79,0.6216
2024-09-05,891893.0,1980002.46,2.26,18.42,1.57,1.98,1.0,906406.02,522213.0,408291.0,1159312.86,,,632.0,0.0,,,,0.0,632.0,998.0,,,0.0,632.0,,,998.0,1.13,0.0,,,53.34,37.11,456853.0,1014213.66,,0.99,53.34,21.69,0.1772,21.7,0.6339
2024-09-06,999533.0,2228958.59,2.53,20.12,1.76,2.27,1.0,1032775.44,573198.0,463128.0,1278231.54,,,52803.0,0.02,,52200.0,,0.0,2637.0,1818.0,,,0.02,52803.0,0.12,,,1.27,,,,55.65,42.75,456853.0,1018782.19,,1.01,55.65,20.16,0.1581,20.36,0.7455
2024-09-09,839819.0,1881194.56,2.13,16.84,1.48,1.92,1.0,925102.08,521062.0,412992.0,1167178.88,,,57442.0,0.01,,,,0.24,2064.0,109578.0,,,0.01,57442.0,,,52200.0,1.16,0.12,,,53.28,37.39,456853.0,1023350.72,,1.02,53.29,21.7,0.1785,22.21,0.6027
2024-09-10,822971.0,1851684.75,2.08,16.73,1.45,1.89,1.0,935437.5,501456.0,415750.0,1128276.0,,,,0.02,,,,0.04,6758.0,19606.0,,,0.02,,,,4000.0,1.12,0.01,,,64.99,35.99,270177.0,607898.25,,0.61,64.98,21.91,0.1793,23.23,0.5906
2024-09-11,1023947.0,2293641.28,2.59,19.86,1.8,2.35,1.0,1156373.12,601944.0,516238.0,1348354.56,,,100488.0,,,101200.0,,,,,,,,100488.0,0.23,,712.0,1.35,0.0,,,100.0,43.79,0.0,0.0,,0.0,100.0,19.12,0.1527,20.18,0.7449
2024-09-12,920320.0,2006297.6,2.33,18.18,1.62,2.1,1.0,1008191.14,552082.0,462473.0,1203538.76,,,,,,,,0.11,,49862.0,,,,,,,53765.0,1.24,0.13,,,100.0,40.2,0.0,0.0,,0.0,100.0,20.55,0.1606,21.49,0.6702
2024-09-13,896240.0,1980690.4,2.27,19.27,1.57,2.0,1.0,990919.8,537350.0,448380.0,1187543.5,,,14111.0,0.04,,2500.0,,0.08,19750.0,28843.0,,,0.04,14111.0,0.01,,36343.0,1.17,0.09,,,54.1,40.1,455853.0,1007435.13,,0.99,54.1,20.42,0.162,20.56,0.6688
2024-09-16,900803.0,1977262.59,2.28,20.92,1.58,2.04,1.0,998599.89,541913.0,454943.0,1189499.03,,,6563.0,0.02,,,,0.0,6563.0,2000.0,,,0.02,6563.0,,,,1.2,,,,54.31,40.8,455853.0,1000597.34,,1.01,54.31,20.3,0.1631,21.33,0.6782
2024-09-17,881140.0,1947319.4,2.23,22.47,1.55,1.98,1.0,944134.1,535132.0,427210.0,1182641.72,,,8070.0,,,,,0.04,,14851.0,,,,8070.0,,,27733.0,1.17,0.06,,,54.0,41.3,455853.0,1007435.13,,1.0,54.0,21.05,0.172,21.44,0.6801
2024-09-18,867337.0,1951508.25,2.2,22.28,1.52,1.96,1.0,962979.75,521329.0,427991.0,1172990.25,,,781.0,0.0,,,,0.03,781.0,14584.0,,,0.0,781.0,,,,1.15,,,,53.35,40.39,455853.0,1025669.25,,1.01,53.35,21.04,0.1721,21.53,0.672
2024-09-19,963613.0,2399396.37,2.44,24.97,1.69,2.22,1.0,1170372.21,562367.0,470029.0,1400293.83,,,95652.0,0.01,,50900.0,,0.11,2552.0,54614.0,,,0.01,95652.0,0.11,,11414.0,1.26,0.03,,,55.23,43.8,455853.0,1135073.97,,1.03,55.22,20.97,0.1589,21.68,0.7505
2024-09-20,977413.0,2316468.81,2.48,21.86,1.72,2.43,1.0,1122974.73,576167.0,473829.0,1365515.79,,,13800.0,0.05,,,,,3800.0,,,,0.05,13800.0,,,,1.43,,,,56.38,44.78,445853.0,1056671.61,,1.11,56.37,21.24,0.1616,22.44,0.7597
2024-09-23,889686.0,2108555.82,2.25,19.79,1.56,2.14,1.0,1044925.89,517904.0,440897.0,1227432.48,,,1813.0,0.02,,,,0.2,5000.0,60076.0,,,0.02,1813.0,,,37932.0,1.23,0.11,,,53.74,40.42,445853.0,1056671.61,,1.06,53.74,21.84,0.1699,22.4,0.6943
2024-09-24,860155.0,2072973.55,2.18,18.9,1.51,2.07,1.0,993414.05,517065.0,412205.0,1246126.65,,,,,,,,0.0,,839.0,,,,,,,28692.0,1.23,0.07,,,53.7,40.35,445853.0,1074505.73,,1.06,53.69,22.79,0.1771,23.24,0.6713
2024-09-25,826945.0,2083901.4,2.1,18.3,1.45,2.02,1.0,1033303.32,488048.0,410041.0,1229880.96,,,2029.0,,,,,0.06,,31046.0,,,,2029.0,,,2164.0,1.18,0.0,,,52.26,38.85,445853.0,1123549.56,,1.07,52.26,23.81,0.1874,24.11,0.6583
2024-09-26,824494.0,1797396.92,2.09,17.54,1.45,2.09,1.0,894150.98,488198.0,410161.0,1064271.64,,,2721.0,0.02,,,,0.0,150.0,2571.0,,,0.02,2721.0,,,30.0,1.23,0.0,,,52.27,38.86,445853.0,971959.54,,1.12,52.26,24.06,0.1895,24.38,0.6563
2024-09-27,790655.0,1782927.03,2.0,13.9,1.39,1.77,1.0,945316.3,445311.0,419209.0,1004176.31,,,10209.0,0.0,,,,0.19,10239.0,53096.0,,,0.0,10209.0,,,1191.0,0.97,0.05,,,49.97,34.71,445853.0,1005398.52,,0.97,49.97,22.77,0.1849,22.88,0.6163
2024-09-30,821761.0,1848962.25,2.08,13.87,1.44,1.9,1.0,978214.5,460864.0,434762.0,1036944.0,,,45725.0,0.09,,,,0.06,35725.0,30172.0,,,0.09,45725.0,,,20172.0,1.04,0.03,,,38.18,34.69,746236.0,1679031.0,,1.68,38.18,21.03,0.1737,21.22,0.6185
2024-10-01,820869.0,1793598.77,2.08,13.23,1.44,1.89,1.0,948980.46,460418.0,434316.0,1006013.33,,,,,,,,0.0,,446.0,,,,,,,446.0,1.04,0.0,,,38.14,34.65,746682.0,1631500.17,,1.68,38.15,21.01,0.1738,21.27,0.6178
2024-10-02,780194.0,1728129.71,1.98,12.5,1.37,1.76,1.0,929730.75,425032.0,419743.0,941445.88,,,,,,,,0.09,,35386.0,,,,,,,14573.0,0.94,0.05,,,35.48,31.99,772784.0,1711716.56,,1.72,35.23,19.89,0.172,21.48,0.5872
2024-10-03,772209.0,1714303.98,1.96,12.29,1.36,1.76,1.0,928836.9,418395.0,418395.0,928836.9,,,,,,,,0.01,,6637.0,,,,,,,1348.0,0.93,0.0,,,35.08,31.54,774132.0,1718573.04,,1.71,35.08,20.02,0.1727,21.84,0.5821
2024-10-04,766059.0,1715972.16,1.94,12.17,1.35,1.75,1.0,930316.8,415320.0,415320.0,930316.8,,,,,,,,0.01,,3075.0,,,,,,,3075.0,0.92,0.01,,,34.83,31.31,777207.0,1740943.68,,1.73,34.82,19.66,0.1724,21.93,0.5775
2024-10-07,617779.0,1386913.86,1.57,9.89,1.09,1.43,1.0,761158.27,339046.0,339046.0,761158.27,,,,,,,,0.16,,76274.0,,,,,,,76274.0,0.76,0.17,,,30.29,27.05,780348.0,1751881.26,,1.75,30.29,22.71,0.1943,23.63,0.4929
2024-10-08,656783.0,1484329.58,1.66,10.75,1.15,1.52,1.0,851649.36,340260.0,376836.0,768987.6,,,1214.0,0.0,,45000.0,,,883.0,,,,0.0,1214.0,0.1,,8093.0,0.76,0.02,,,30.4,27.15,779134.0,1760842.84,,1.75,30.41,19.75,0.1705,22.25,0.524
2024-10-09,631536.0,1414640.64,1.6,11.47,1.11,1.47,1.0,813019.2,320462.0,362955.0,717834.88,,,,,,,,0.04,,19798.0,,,,,,,13881.0,0.72,0.03,,,29.06,25.91,782407.0,1752591.68,,1.77,29.06,18.71,0.1678,21.12,0.5105
2024-10-10,610691.0,1355734.02,1.55,11.25,1.07,1.41,1.0,779513.04,311440.0,351132.0,691396.8,,,,,,,,0.02,,9022.0,,,,,,,11823.0,0.7,0.03,,,28.29,25.22,789253.0,1752141.66,,1.77,28.3,17.8,0.1664,20.36,0.4946
2024-10-11,603930.0,1313547.75,1.53,11.04,1.06,1.38,1.0,761772.0,305571.0,350240.0,664616.93,,,,,,,,0.02,,5869.0,,,,,,,892.0,0.68,0.0,,,27.89,24.85,790145.0,1718565.38,,1.75,27.9,17.93,0.1661,20.37,0.4911
