,ALPAT FP Equity_DX_SI_QTY,ALPAT FP Equity_DX_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPAT FP Equity_DX_SI_MV,ALPAT FP Equity_DX_DSS,ALPAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPAT FP Equity_DX_SUPPLY_SI_QTY,ALPAT FP Equity_DX_BROKER_SI_QTY,ALPAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPAT FP Equity_DX_BROKER_SI_QTY_ADD,ALPAT FP Equity_DX_SUPPLY_SI_MV_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPAT FP Equity_DX_BROKER_SI_MV_ADD,ALPAT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPAT FP Equity_DX_BROKER_SI_QTY_DEC,ALPAT FP Equity_DX_SUPPLY_SI_MV,ALPAT FP Equity_DX_BROKER_SI_MV_DEC,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_UTILIZATION_QUANTITY,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPAT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPAT FP Equity_DX_BROKER_SI_CON_RATIO,ALPAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPAT FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPAT FP Equity_PX_LAST
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8
2018-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4
2018-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2
2018-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2018-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2018-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2018-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4
2018-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2018-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9
2018-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2018-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7
2018-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2018-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2018-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5
2018-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2019-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2019-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1
2019-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2019-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2019-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2019-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2019-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
2019-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8
2019-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2019-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7
2019-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2019-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2019-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2019-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2019-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9
2019-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2019-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0
2019-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2019-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2019-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2019-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
2019-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2
2019-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4
2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6
2019-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
2019-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7
2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8
2019-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9
2019-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5
