,EMSRI FP Equity_DX_SI_QTY,EMSRI FP Equity_DX_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EMSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EMSRI FP Equity_DX_SI_MV,EMSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EMSRI FP Equity_DX_SUPPLY_SI_QTY,EMSRI FP Equity_DX_BROKER_SI_QTY,EMSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_x,EMSRI FP Equity_DX_BROKER_SI_MV_INC_x,EMSRI FP Equity_DX_BROKER_SI_QTY_ADD,EMSRI FP Equity_DX_SUPPLY_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_QTY_INC,EMSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_INC_y,EMSRI FP Equity_DX_SUPPLY_SI_QTY_INC_y,EMSRI FP Equity_DX_BROKER_SI_MV_ADD,EMSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,EMSRI FP Equity_DX_BROKER_SI_QTY_DEC,EMSRI FP Equity_DX_SUPPLY_SI_MV,EMSRI FP Equity_DX_BROKER_SI_MV_DEC,EMSRI FP Equity_DX_BROKER_SI_MV_RMV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_UTILIZATION_QUANTITY,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EMSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EMSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EMSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EMSRI FP Equity_DX_BROKER_SI_CON_RATIO,EMSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EMSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-05,91000.0,4456907.0,27.94,0.37,4.48,2252942.0,45000.0,46000.0,2203965.0,,,,,,,,,,,,2.22,,,100.0,18.62,0.0,0.0,0.0,100.0,1.1,0.9782,98.9,0.3766
2023-07-06,46000.0,2190612.0,13.98,0.19,2.26,2190612.0,0.0,46000.0,0.0,,,,2.21,,45000.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.9576,97.83,0.1904
2023-07-07,1000.0,48223.0,0.29,0.0,0.05,48223.0,0.0,1000.0,0.0,,,,,,,,,,,45000.0,0.0,2.19,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-10,1000.0,47979.0,0.29,0.0,0.05,47979.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-11,1000.0,48128.0,0.28,0.0,0.05,48128.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-12,91000.0,4442893.0,24.67,0.37,4.61,4442893.0,45000.0,91000.0,2197035.0,,,90000.0,,,,,,4.56,45000.0,,2.17,,,100.0,18.62,0.0,0.0,0.0,100.0,49.32,0.4899,49.65,0.3766
2023-07-13,91000.0,4426149.0,24.57,0.37,4.65,4426149.0,45000.0,91000.0,2188755.0,,,,,,,,,,,,2.2,,,100.0,18.61,0.0,0.0,0.0,100.0,49.29,0.4898,49.67,0.3764
2023-07-14,91000.0,4413864.0,29.37,0.37,4.63,4413864.0,45000.0,91000.0,2182680.0,,,,,,,,,,,,2.19,,,100.0,18.61,0.0,0.0,0.0,100.0,49.38,0.4897,49.57,0.3764
2023-07-17,91000.0,4431973.0,29.66,0.37,4.63,4431973.0,45000.0,91000.0,2191635.0,,,,,,,,,,,,2.18,,,100.0,18.62,0.0,0.0,0.0,100.0,49.45,0.4897,49.51,0.3766
2023-07-18,91000.0,4469465.0,29.17,0.37,4.65,4469465.0,45000.0,91000.0,2210175.0,,,,,,,,,,,,2.19,,,100.0,18.62,0.0,0.0,0.0,100.0,49.34,0.4897,49.61,0.3766
2023-07-19,91000.0,4453995.0,29.02,0.37,4.66,4453995.0,45000.0,91000.0,2202525.0,,,,,,,,,,,,2.21,,,100.0,18.62,0.0,0.0,0.0,100.0,49.13,0.4896,49.81,0.3766
2023-07-20,80000.0,3869520.0,27.96,0.33,4.09,3869520.0,45000.0,80000.0,2176605.0,,,,,,,,,,,11000.0,2.2,0.59,,100.0,18.61,0.0,0.0,0.0,100.0,42.77,0.497,56.03,0.3309
2023-07-21,1000.0,48887.0,0.34,0.0,0.05,48887.0,0.0,1000.0,0.0,,,,2.2,,45000.0,,,,,79000.0,0.0,4.04,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-24,1000.0,49842.0,0.35,0.0,0.05,49842.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-25,1000.0,50102.0,0.36,0.0,0.05,50102.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-26,1000.0,50370.0,0.47,0.0,0.05,50370.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-27,1000.0,50942.0,0.44,0.0,0.05,50942.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-28,1000.0,51002.0,0.43,0.0,0.05,51002.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-07-31,1000.0,51379.0,0.17,0.0,0.05,51379.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-08-01,1000.0,51033.0,0.16,0.0,0.05,51033.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-08-02,1000.0,50022.0,0.17,0.0,0.05,50022.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-08-03,1000.0,50235.0,0.16,0.0,0.05,50235.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-08-04,1000.0,50182.0,0.16,0.0,0.05,50182.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-08-07,66310.0,3300447.63,9.19,0.27,3.33,1050210.3,45210.0,21100.0,2250237.33,,,20100.0,,,,,,1.01,45210.0,,2.27,,,100.0,18.71,0.0,0.0,0.0,100.0,37.87,0.5111,60.62,0.2744
2023-08-08,66310.0,3247532.25,8.97,0.27,3.29,2263134.75,45210.0,46210.0,2214159.75,,,25110.0,,,,,,1.23,,,2.25,,,100.0,18.71,0.0,0.0,0.0,100.0,37.51,0.5127,60.97,0.2744
2023-08-09,26110.0,1282131.55,3.51,0.11,1.28,1282131.55,25110.0,26110.0,1233026.55,,,,1.02,,20100.0,,,,,20100.0,1.23,1.0,,100.0,10.39,0.0,0.0,0.0,100.0,3.81,0.9267,96.19,0.108
2023-08-10,26290.0,1300198.24,3.51,0.11,1.3,1295747.2,25200.0,26200.0,1246291.2,,0.02,,,90.0,,0.02,,,90.0,,1.23,,,100.0,10.42,0.0,0.0,0.0,100.0,3.79,0.9272,96.21,0.1088
2023-08-11,26290.0,1274618.07,3.42,0.11,1.31,1270254.6,25200.0,26200.0,1221771.6,,,,,,,,,,,,1.25,,,100.0,10.42,0.0,0.0,0.0,100.0,3.82,0.9265,96.18,0.1088
2023-08-14,26290.0,1270306.51,3.46,0.11,1.27,1265957.8,25200.0,26200.0,1217638.8,,,,,,,,,,,,1.22,,,100.0,10.43,0.0,0.0,0.0,100.0,3.85,0.926,96.15,0.1088
2023-08-15,26290.0,1252061.25,3.47,0.11,1.26,1247775.0,25200.0,26200.0,1200150.0,,,,,,,,,,,,1.22,,,100.0,10.42,0.0,0.0,0.0,100.0,3.86,0.9257,96.14,0.1088
2023-08-16,26290.0,1255557.82,3.5,0.11,1.25,1251259.6,25200.0,26200.0,1203501.6,,,,,,,,,,,,1.2,,,100.0,10.42,0.0,0.0,0.0,100.0,3.82,0.9265,96.18,0.1088
2023-08-17,26290.0,1256924.9,3.5,0.11,1.26,1252622.0,25200.0,26200.0,1204812.0,,,,,,,,,,,,1.2,,,100.0,10.42,0.0,0.0,0.0,100.0,3.82,0.9265,96.18,0.1088
2023-08-18,26290.0,1239994.14,3.47,0.11,1.24,1235749.2,25200.0,26200.0,1188583.2,,,,,,,,,,,,1.2,,,100.0,10.42,0.0,0.0,0.0,100.0,3.87,0.9256,96.13,0.1088
2023-08-21,26290.0,1237312.56,3.46,0.11,1.24,1233076.8,25200.0,26200.0,1186012.8,,,,,,,,,,,,1.19,,,100.0,10.42,0.0,0.0,0.0,100.0,3.82,0.9266,96.18,0.1088
2023-08-22,26200.0,1248901.6,3.48,0.11,1.25,1244611.48,25200.0,26110.0,1201233.6,,,,,,,,,,,90.0,1.19,0.0,,100.0,10.42,0.0,0.0,0.0,100.0,3.8,0.9269,96.2,0.1084
2023-08-23,26110.0,1258449.78,3.54,0.1,1.26,1258449.78,25110.0,26110.0,1210251.78,,,,0.0,,90.0,,,,,,1.2,,,100.0,10.39,0.0,0.0,0.0,100.0,3.78,0.9272,96.22,0.108
2023-08-24,26110.0,1250721.22,3.56,0.1,1.25,1250721.22,25110.0,26110.0,1202819.22,,,,,,,,,,,,1.21,,,100.0,10.39,0.0,0.0,0.0,100.0,3.87,0.9256,96.13,0.108
2023-08-25,50284.0,2429974.3,6.8,0.2,2.42,1261765.75,24174.0,26110.0,1168208.55,,,,0.05,,936.0,,,,,,1.16,,,100.0,10.0,0.0,0.0,0.0,100.0,1.98,0.9611,98.02,0.208
2023-08-28,50284.0,2451596.42,6.83,0.2,2.44,1272993.05,24174.0,26110.0,1178603.37,,,,,,,,,,,,1.16,,,100.0,10.0,0.0,0.0,0.0,100.0,1.98,0.9612,98.02,0.208
2023-08-29,50284.0,2469598.09,6.81,0.2,2.46,1282340.43,24174.0,26110.0,1187257.66,,,,,,,,,,,,1.18,,,100.0,10.0,0.0,0.0,0.0,100.0,1.97,0.9614,98.03,0.208
2023-08-30,26110.0,1268241.03,3.56,0.1,1.27,1268241.03,24174.0,26110.0,1174203.7,,,,,,,,,,,,1.19,,,100.0,10.0,0.0,0.0,0.0,100.0,3.85,0.926,96.15,0.108
2023-08-31,24238.0,1161581.91,3.27,0.1,1.16,1161581.91,24174.0,24238.0,1158514.78,,,,,,,,,,,1872.0,1.18,0.11,,100.0,10.0,0.0,0.0,0.0,100.0,4.21,0.9194,95.79,0.1003
2023-09-01,24238.0,1182984.07,3.24,0.1,1.18,1182984.07,24174.0,24238.0,1179860.42,,,,,,,,,,,,1.16,,,100.0,10.0,0.0,0.0,0.0,100.0,4.07,0.9219,95.93,0.1003
2023-09-04,24238.0,1173434.29,3.22,0.1,1.19,1173434.29,24174.0,24238.0,1170335.86,,,,,,,,,,,,1.18,,,100.0,10.0,0.0,0.0,0.0,100.0,4.11,0.9212,95.89,0.1003
2023-09-05,25174.0,1218169.86,3.24,0.1,1.22,1218169.86,24174.0,25174.0,1169779.86,,0.02,,,936.0,,0.02,,,,,1.17,,,100.0,10.0,0.0,0.0,0.0,100.0,4.0,0.9232,96.0,0.1041
2023-09-06,25174.0,1211977.06,3.25,0.1,1.21,1211977.06,24174.0,25174.0,1163833.06,,,,,,,,,,,,1.17,,,100.0,10.0,0.0,0.0,0.0,100.0,3.99,0.9234,96.01,0.1041
2023-09-07,25174.0,1189748.41,3.33,0.1,1.19,1189748.41,24174.0,25174.0,1142487.41,,,,,,,,,,,,1.16,,,100.0,10.0,0.0,0.0,0.0,100.0,4.05,0.9223,95.95,0.1041
2023-09-08,25174.0,1200422.19,3.38,0.1,1.2,1200422.19,24174.0,25174.0,1152737.19,,,,,,,,,,,,1.14,,,100.0,10.0,0.0,0.0,0.0,100.0,3.93,0.9244,96.07,0.1041
2023-09-11,25174.0,1210718.36,6.45,0.1,1.21,1210718.36,24174.0,25174.0,1162624.36,,,,,,,,,,,,1.15,,,100.0,10.0,0.0,0.0,0.0,100.0,3.92,0.9246,96.08,0.1041
2023-09-12,24263.0,1173868.2,7.2,0.1,1.18,1173868.2,23263.0,24263.0,1125487.2,,,,0.04,,911.0,,,,,911.0,1.12,0.04,,100.0,9.62,0.0,0.0,0.0,100.0,4.1,0.9214,95.9,0.1004
2023-09-13,24263.0,1170228.75,7.15,0.1,1.17,1170228.75,23263.0,24263.0,1121997.75,,,,,,,,,,,,1.12,,,100.0,9.62,0.0,0.0,0.0,100.0,4.13,0.9208,95.87,0.1004
2023-09-14,47526.0,2322690.67,15.13,0.19,2.31,1185781.34,23263.0,24263.0,1136909.34,,,,,,,,,,,,1.12,,,100.0,9.62,0.0,0.0,0.0,100.0,2.11,0.9587,97.89,0.1966
2023-09-15,47526.0,2305391.21,14.39,0.19,2.31,1176949.6,23263.0,24263.0,1128441.6,,,,,,,,,,,,1.14,,,100.0,9.62,0.0,0.0,0.0,100.0,2.11,0.9587,97.89,0.1966
2023-09-18,24263.0,1180492.0,8.68,0.1,1.18,1180492.0,23263.0,24263.0,1131838.0,,,,,,,,,,,,1.13,,,100.0,9.62,0.0,0.0,0.0,100.0,4.1,0.9213,95.9,0.1004
2023-09-19,46821.0,2238090.62,15.31,0.19,2.26,1126095.96,23263.0,23558.0,1111994.66,,,,,,,,,,,705.0,1.13,0.05,,100.0,9.62,0.0,0.0,0.0,100.0,2.16,0.9578,97.84,0.1937
2023-09-20,46821.0,2256725.38,14.84,0.19,2.23,1135472.04,23263.0,23558.0,1121253.34,,,,,,,,,,,,1.1,,,100.0,9.62,0.0,0.0,0.0,100.0,2.13,0.9583,97.87,0.1937
2023-09-21,46821.0,2215429.26,14.08,0.19,2.24,1114693.89,23263.0,23558.0,1100735.37,,,,,,,,,,,,1.12,,,100.0,9.63,0.0,0.0,0.0,100.0,2.17,0.9576,97.83,0.1937
2023-09-22,2542.0,121815.18,0.74,0.01,0.12,121815.18,0.0,2542.0,0.0,,,,1.12,,23263.0,,,,,21016.0,0.0,0.99,,0.0,0.0,0.0,0.0,0.0,0.0,39.04,0.524,60.96,0.0105
2023-09-25,1000.0,47818.0,0.26,0.0,0.05,47818.0,0.0,1000.0,0.0,,,,,,,,,,,1542.0,0.0,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-09-26,1000.0,47392.0,0.22,0.0,0.05,47392.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-09-27,1000.0,47388.0,0.22,0.0,0.05,47388.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-09-28,1000.0,46860.0,0.2,0.0,0.05,46860.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-09-29,43600.0,2068209.6,9.16,0.18,2.04,1057822.8,21300.0,22300.0,1010386.8,,,21300.0,,,,,,1.0,21300.0,,1.0,,,100.0,8.81,0.0,0.0,0.0,100.0,2.29,0.9552,97.71,0.1803
2023-10-02,43600.0,2057396.8,9.04,0.18,2.07,1052292.4,21300.0,22300.0,1005104.4,,,,,,,,,,,,1.01,,,100.0,8.81,0.0,0.0,0.0,100.0,2.32,0.9548,97.68,0.1803
2023-10-03,43600.0,2041744.4,8.12,0.18,2.06,1044286.7,21300.0,22300.0,997457.7,,,,,,,,,,,,1.01,,,100.0,8.81,0.0,0.0,0.0,100.0,2.3,0.955,97.7,0.1803
2023-10-04,43600.0,2022604.0,7.93,0.18,2.04,1034497.0,21300.0,22300.0,988107.0,,,,,,,,,,,,1.0,,,100.0,8.81,0.0,0.0,0.0,100.0,2.28,0.9554,97.72,0.1803
2023-10-05,43600.0,2021906.4,7.92,0.17,2.03,1034140.2,21300.0,22300.0,987766.2,,,,,,,,,,,,0.99,,,100.0,8.81,0.0,0.0,0.0,100.0,2.29,0.9553,97.71,0.1803
2023-10-06,1000.0,46366.0,0.17,0.0,0.05,46366.0,0.0,1000.0,0.0,,,,0.99,,21300.0,,,,,21300.0,0.0,0.99,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-09,1000.0,46355.0,0.16,0.0,0.05,46355.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-10,52000.0,2465944.0,8.51,0.21,2.4,47422.0,51000.0,1000.0,2418522.0,,,,,,,,,,51000.0,,2.35,,,100.0,17.4,0.0,0.0,0.0,100.0,1.92,0.9624,98.08,0.1774
2023-10-11,1000.0,47377.0,0.16,0.0,0.05,47377.0,0.0,1000.0,0.0,,,,2.35,,51000.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-12,1000.0,47430.0,0.07,0.0,0.05,47430.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-13,1000.0,47228.0,0.07,0.0,0.05,47228.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-16,1000.0,47352.0,0.06,0.0,0.05,47352.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-17,1000.0,46914.0,0.06,0.0,0.05,46914.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-18,1000.0,46692.0,0.06,0.0,0.05,46692.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-19,1000.0,46252.0,0.06,0.0,0.05,46252.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-10-20,3600.0,163742.4,0.22,0.01,0.17,45484.0,2600.0,1000.0,118258.4,,,,,,,,,,2600.0,,0.12,,,100.0,1.08,0.0,0.0,0.0,100.0,27.72,0.5993,72.28,0.0149
2023-10-23,3600.0,163220.4,0.22,0.01,0.16,163220.4,2600.0,3600.0,117881.4,,,2600.0,,,,,,0.12,,,0.12,,,100.0,1.07,0.0,0.0,0.0,100.0,27.63,0.6001,72.37,0.0149
2023-10-24,3600.0,165589.2,0.22,0.01,0.16,165589.2,2600.0,3600.0,119592.2,,,,,,,,,,,,0.12,,,100.0,1.07,0.0,0.0,0.0,100.0,27.88,0.5979,72.12,0.0149
2023-10-25,3600.0,164077.2,0.22,0.01,0.17,164077.2,2600.0,3600.0,118500.2,,,,,,,,,,,,0.12,,,100.0,1.08,0.0,0.0,0.0,100.0,27.83,0.5983,72.17,0.0149
2023-10-26,3600.0,163303.2,0.21,0.01,0.16,163303.2,2600.0,3600.0,117941.2,,,,,,,,,,,,0.12,,,100.0,1.08,0.0,0.0,0.0,100.0,27.81,0.5984,72.19,0.0149
2023-10-27,3600.0,163447.2,0.22,0.01,0.16,163447.2,2600.0,3600.0,118045.2,,,,,,,,,,,,0.12,,,100.0,1.08,0.0,0.0,0.0,100.0,27.7,0.5995,72.3,0.0149
2023-10-30,3600.0,164408.4,0.22,0.01,0.16,164408.4,2600.0,3600.0,118739.4,,,,,,,,,,,,0.12,,,100.0,1.07,0.0,0.0,0.0,100.0,27.68,0.5996,72.32,0.0149
2023-10-31,3600.0,163519.2,0.23,0.01,0.16,163519.2,2600.0,3600.0,118097.2,,,,,,,,,,,,0.12,,,100.0,1.07,0.0,0.0,0.0,100.0,27.85,0.5981,72.15,0.0149
2023-11-01,1000.0,45909.0,0.06,0.0,0.05,45909.0,0.0,1000.0,0.0,,,,0.12,,2600.0,,,,,2600.0,0.0,0.12,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-11-02,1000.0,46683.0,0.06,0.0,0.05,46683.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-11-03,1000.0,47524.0,0.06,0.0,0.05,47524.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-11-06,1000.0,47854.0,0.07,0.0,0.05,47854.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-11-07,1000.0,47664.0,0.07,0.0,0.05,47664.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-11-08,1001.0,47305.26,0.07,0.0,0.05,47258.0,1.0,1000.0,47.26,,,,,,,,,,1.0,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0041
2023-11-09,1001.0,47284.24,0.07,0.0,0.05,47237.0,1.0,1000.0,47.24,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0041
2023-11-10,1001.0,47108.06,0.07,0.0,0.05,47061.0,1.0,1000.0,47.06,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0041
2023-11-13,1001.0,47270.22,0.07,0.0,0.05,47223.0,1.0,1000.0,47.22,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0041
2023-11-14,1001.0,47651.6,0.07,0.0,0.05,47604.0,1.0,1000.0,47.6,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-15,1001.0,48427.38,0.07,0.0,0.05,48379.0,1.0,1000.0,48.38,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-16,1001.0,47430.38,0.07,0.0,0.05,47383.0,1.0,1000.0,47.38,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-17,1001.0,47455.41,0.07,0.0,0.05,47408.0,1.0,1000.0,47.41,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-20,1001.0,47818.77,0.07,0.0,0.05,47771.0,1.0,1000.0,47.77,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-21,1001.0,47599.55,0.07,0.0,0.05,47552.0,1.0,1000.0,47.55,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-22,1001.0,47666.62,0.07,0.0,0.05,47619.0,1.0,1000.0,47.62,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-23,1001.0,47613.57,0.17,0.0,0.05,47566.0,1.0,1000.0,47.57,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.1,0.998,99.9,0.0035
2023-11-24,3501.0,164858.59,0.66,0.01,0.17,47089.0,2501.0,1000.0,117769.59,,,,,,,,,,2500.0,,0.12,,,100.0,0.86,0.0,0.0,0.0,100.0,28.52,0.5923,71.48,0.0121
2023-11-27,3501.0,164021.85,0.82,0.01,0.17,46850.0,2501.0,1000.0,117171.85,,,,,,,,,,,,0.12,,,100.0,0.86,0.0,0.0,0.0,100.0,28.54,0.5921,71.46,0.0121
2023-11-28,3500.0,164150.0,0.74,0.01,0.16,46900.0,2500.0,1000.0,117250.0,,,,0.0,,1.0,,,,,,0.12,,,100.0,0.86,0.0,0.0,0.0,100.0,28.44,0.593,71.56,0.0121
2023-11-29,1000.0,46684.0,0.2,0.0,0.05,46684.0,0.0,1000.0,0.0,,,,0.12,,2500.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0035
2023-11-30,1000.0,46804.0,0.2,0.0,0.05,46804.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-12-01,1000.0,46876.0,0.19,0.0,0.05,46876.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-12-04,1000.0,46580.0,0.19,0.0,0.05,46580.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-12-05,1000.0,46321.0,0.19,0.0,0.05,46321.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-12-06,1000.0,46838.0,0.19,0.0,0.05,46838.0,0.0,1000.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0041
2023-12-07,1004.0,46868.73,0.2,0.0,0.05,46682.0,4.0,1000.0,186.73,,,,,,,,,,4.0,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.0041
2023-12-08,1004.0,46668.93,0.2,0.0,0.05,46483.0,4.0,1000.0,185.93,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.0041
2023-12-11,1004.0,46791.42,0.19,0.0,0.05,46605.0,4.0,1000.0,186.42,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.0041
2023-12-12,1004.0,46346.65,0.19,0.0,0.05,46162.0,4.0,1000.0,184.65,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.992,99.6,0.0041
2023-12-13,1004.0,46069.54,0.2,0.0,0.05,45886.0,4.0,1000.0,183.54,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.992,99.6,0.0041
2023-12-14,1004.0,46983.18,0.2,0.0,0.05,46796.0,4.0,1000.0,187.18,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.41,0.9919,99.59,0.0041
2023-12-15,1004.0,47518.32,0.2,0.0,0.05,47329.0,4.0,1000.0,189.32,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.39,0.9921,99.61,0.0041
2023-12-18,1004.0,46796.44,0.19,0.0,0.05,46610.0,4.0,1000.0,186.44,,,,,,,,,,,,0.0,,,100.0,0.0,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,0.0041
