,ALATI FP Equity_DX_SI_QTY,ALATI FP Equity_DX_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALATI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALATI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALATI FP Equity_DX_SI_MV,ALATI FP Equity_DX_DSS,ALATI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY,ALATI FP Equity_DX_BROKER_SI_QTY,ALATI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALATI FP Equity_DX_BROKER_SI_MV_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALATI FP Equity_DX_BROKER_SI_MV_INC_x,ALATI FP Equity_DX_SUPPLY_SI_MV_NEW,ALATI FP Equity_DX_BROKER_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_NEW,ALATI FP Equity_DX_SUPPLY_SI_MV_DEC,ALATI FP Equity_DX_BROKER_SI_QTY_INC,ALATI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALATI FP Equity_DX_BROKER_SI_MV_NEW_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALATI FP Equity_DX_BROKER_SI_MV_INC_y,ALATI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALATI FP Equity_DX_BROKER_SI_MV_ADD,ALATI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALATI FP Equity_DX_BROKER_SI_QTY_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV,ALATI FP Equity_DX_BROKER_SI_MV_DEC,ALATI FP Equity_DX_SUPPLY_SI_MV_RMV,ALATI FP Equity_DX_BROKER_SI_MV_RMV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALATI FP Equity_DX_UTILIZATION_QUANTITY,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALATI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALATI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALATI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALATI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALATI FP Equity_DX_BROKER_SI_CON_RATIO,ALATI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALATI FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-02-06,174131.0,555477.89,2.23,6.3,0.87,0.56,0.0,548874.59,10556.0,172061.0,33673.64,,,7242.0,0.01,,,,,3935.0,,,,0.01,7242.0,,,,0.03,,,,1.75,1.75,594237.0,1895616.03,,1.91,1.74,21.24,0.5604,71.66,0.2879
2019-02-07,192406.0,591648.45,2.47,7.14,0.96,0.62,0.0,585283.2,23581.0,190336.0,72511.58,,,,0.06,,,,0.01,18275.0,4140.0,,,0.06,,,17165.0,,0.07,,,,100.0,3.9,0.0,0.0,,0.0,100.0,19.12,0.5928,74.48,0.3181
2019-02-08,174883.0,523774.59,2.24,6.52,0.87,0.54,0.0,517574.94,23581.0,172813.0,70625.1,,,,,,,,,,,,,,,,,17523.0,0.07,0.07,,,100.0,3.9,0.0,0.0,,0.0,100.0,21.02,0.5637,71.95,0.2892
2019-02-11,170895.0,526356.6,2.19,6.52,0.85,0.52,0.0,519981.0,23581.0,168825.0,72629.48,,,,,,,,,,,,,,,,,3988.0,0.07,0.02,,,100.0,3.9,0.0,0.0,,0.0,100.0,21.52,0.5563,71.28,0.2826
2019-02-12,170895.0,528920.03,2.19,6.67,0.85,0.53,0.0,522513.38,23581.0,168825.0,72983.2,,,,,,,,,,,,,,,,,,0.07,,,,100.0,3.9,0.0,0.0,,0.0,100.0,21.58,0.5554,71.2,0.2826
2019-02-13,194324.0,588801.72,2.49,7.65,0.97,0.6,0.0,582529.62,41791.0,192254.0,126626.73,,,26454.0,0.07,,,,0.03,23429.0,8244.0,,,0.07,26454.0,,,,0.13,,,,6.91,6.91,563002.0,1705896.06,,1.74,6.85,19.0,0.5948,74.64,0.3213
2019-02-14,186031.0,572045.32,2.39,7.11,0.93,0.56,0.0,565680.07,28524.0,183961.0,87711.3,,,,,,,,0.04,,13267.0,,,,,,,8293.0,0.09,0.04,,,100.0,4.72,0.0,0.0,,0.0,100.0,19.9,0.5806,73.44,0.3076
2019-02-15,172546.0,530578.95,2.21,6.27,0.86,0.53,0.0,524213.7,28524.0,170476.0,87711.3,,,,,,,,,,,,,,,,,13485.0,0.09,0.03,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.44,0.5577,71.4,0.2853
2019-02-18,172546.0,524539.84,2.21,6.44,0.86,0.53,0.0,518247.04,28524.0,170476.0,86712.96,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.46,0.5574,71.38,0.2853
2019-02-19,172546.0,533167.14,2.21,6.36,0.86,0.53,0.0,526770.84,28524.0,170476.0,88139.16,,,,,,,,,,,,,,,,,,0.09,,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.46,0.5558,71.26,0.2853
2019-02-20,172546.0,621165.6,2.21,6.47,0.86,0.53,0.0,613713.6,28524.0,170476.0,102686.4,,,,,,,,,,,,,,,,,,0.1,,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.43,0.5576,71.4,0.2853
2019-02-21,172546.0,636694.74,2.21,5.13,0.86,0.62,0.0,629056.44,28524.0,170476.0,105253.56,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.47,0.557,71.35,0.2853
2019-02-22,164080.0,593149.2,2.1,4.69,0.82,0.61,0.0,585666.15,28524.0,162010.0,103114.26,,,,,,,,,,,,,,,,,8466.0,0.1,0.02,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.57,0.5413,69.87,0.2713
2019-02-25,164080.0,617761.2,2.1,4.63,0.82,0.59,0.0,609967.65,28524.0,162010.0,107392.86,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.58,0.5402,69.79,0.2713
2019-02-26,164080.0,664524.0,2.1,4.48,0.82,0.62,0.0,656140.5,28524.0,162010.0,115522.2,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.59,0.5419,69.91,0.2713
2019-02-27,164080.0,642373.2,2.1,4.19,0.82,0.66,0.0,634269.15,28524.0,162010.0,111671.46,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.62,0.5453,70.15,0.2713
2019-02-28,164080.0,660422.0,2.1,4.07,0.82,0.64,0.0,652090.25,28524.0,162010.0,114809.1,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.54,0.5417,69.91,0.2713
2019-03-01,206792.0,840609.48,2.65,4.98,1.03,0.83,1.0,832194.93,28524.0,204722.0,115950.06,,,,,,42965.0,,,,,,,,,0.17,,253.0,0.12,0.0,,,100.0,4.72,0.0,0.0,,0.0,100.0,20.85,0.3823,55.27,0.3419
2019-03-04,170480.0,722835.2,2.19,4.1,0.85,0.69,0.0,714058.4,28524.0,168410.0,120941.76,,,,,,,,,,,,,,,,,36312.0,0.12,0.14,,,100.0,4.72,0.0,0.0,,0.0,100.0,21.7,0.5005,67.07,0.2819
2019-03-05,167967.0,689504.54,2.15,3.82,0.84,0.71,0.0,681007.19,28524.0,165897.0,117091.02,,,,,,,,,,,,,,,,,2513.0,0.12,0.01,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.01,0.5148,68.09,0.2777
2019-03-06,167967.0,660950.15,2.15,3.76,0.84,0.69,0.0,652804.69,28524.0,165897.0,112241.94,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.06,0.5144,68.05,0.2777
2019-03-07,165853.0,618631.69,2.13,3.64,0.83,0.66,0.0,610910.59,28524.0,163783.0,106394.52,,,,,,,,,,,,,,,,,2114.0,0.11,0.03,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.25,0.5278,69.0,0.2742
2019-03-08,162183.0,592778.87,2.08,3.47,0.81,0.61,0.0,585213.02,28524.0,160113.0,104255.22,,,,0.0,,,,,2247.0,,,,0.0,,,,5917.0,0.1,0.02,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.83,0.5696,71.86,0.2682
2019-03-11,162155.0,609702.8,2.08,3.44,0.81,0.59,0.0,601919.6,28524.0,160085.0,107250.24,,,,,,,,,,,,,,,,,28.0,0.11,0.0,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.81,0.57,71.88,0.2681
2019-03-12,161439.0,628804.91,2.07,3.4,0.8,0.61,0.0,620742.26,28524.0,159369.0,111100.98,,,,,,,,,,,,,,,,,716.0,0.11,0.0,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.96,0.5745,72.16,0.2669
2019-03-13,161439.0,640912.83,2.07,3.42,0.8,0.63,0.0,632694.93,28524.0,159369.0,113240.28,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.98,0.5743,72.14,0.2669
2019-03-14,161439.0,640105.64,2.07,3.43,0.8,0.64,0.0,631898.09,28524.0,159369.0,113097.66,,,,,,,,,,,,,,,,,,0.11,,,,100.0,4.72,0.0,0.0,,0.0,100.0,22.95,0.5746,72.17,0.2669
2019-03-15,163582.0,643695.17,2.1,3.42,0.81,0.65,0.0,635549.72,22333.0,161512.0,87880.36,,,,0.01,,,,0.03,2143.0,6191.0,,,0.01,,,,,0.09,,,,100.0,3.69,0.0,0.0,,0.0,100.0,22.65,0.5785,72.53,0.2705
2019-03-18,199519.0,803063.98,2.56,4.23,0.99,0.79,0.0,794732.23,32870.0,197449.0,132301.75,,,10537.0,0.14,,,,,35937.0,,,,0.14,10537.0,,,,0.13,,,,100.0,5.43,0.0,0.0,,0.0,100.0,18.52,0.6363,77.54,0.3299
2019-03-19,175062.0,702873.93,2.25,3.68,0.87,0.71,0.0,694562.88,32870.0,172992.0,131973.05,,,,,,,,,,,,,,,,,24457.0,0.13,0.09,,,100.0,5.43,0.0,0.0,,0.0,100.0,21.13,0.5988,74.37,0.2895
2019-03-20,172285.0,676218.63,2.21,3.64,0.86,0.69,0.0,668093.88,23792.0,170215.0,93383.6,,,,0.03,,,,0.04,6301.0,9078.0,,,0.03,,,,9078.0,0.09,0.04,,,100.0,3.93,0.0,0.0,,0.0,100.0,21.49,0.5427,70.27,0.2849
2019-03-21,172468.0,676074.56,2.21,3.61,0.86,0.68,0.0,667960.16,31051.0,170398.0,121719.92,,,,0.0,,,,0.01,183.0,1459.0,,,0.0,,,8718.0,,0.12,,,,100.0,5.13,0.0,0.0,,0.0,100.0,21.43,0.5434,70.34,0.2852
2019-03-22,171024.0,655877.04,2.19,3.59,0.85,0.67,0.0,647938.59,31051.0,168954.0,119080.59,,,,0.0,,,,,516.0,,,,0.0,,,,1960.0,0.12,0.01,,,100.0,5.13,0.0,0.0,,0.0,100.0,21.59,0.5561,71.24,0.2828
2019-03-25,171286.0,641466.07,2.2,3.6,0.85,0.66,0.0,633713.92,20595.0,169216.0,77128.27,,,,0.0,,,,0.04,262.0,10456.0,,,0.0,,,,,0.08,,,,100.0,3.41,0.0,0.0,,0.0,100.0,21.45,0.5587,71.47,0.2832
2019-03-26,171744.0,621713.28,2.2,3.53,0.85,0.65,0.0,614219.88,27466.0,169674.0,99426.92,,,,0.0,,,,0.07,458.0,18525.0,,,0.0,,,25396.0,,0.1,,,,100.0,4.54,0.0,0.0,,0.0,100.0,21.35,0.5599,71.59,0.284
2019-03-27,171536.0,620960.32,2.2,3.44,0.85,0.63,0.0,613466.92,27466.0,169466.0,99426.92,,,,,,,,,,,,,,,,,208.0,0.1,0.02,,,100.0,4.54,0.0,0.0,,0.0,100.0,21.41,0.5591,71.51,0.2836
2019-03-28,172772.0,644439.56,2.22,3.5,0.86,0.63,0.0,636718.46,53212.0,170702.0,198480.76,,,,0.0,,,,0.0,1236.0,1198.0,,,0.0,,,26944.0,,0.2,,,,100.0,8.8,0.0,0.0,,0.0,100.0,21.25,0.5613,71.71,0.2857
2019-03-29,218288.0,836043.04,2.8,4.51,1.09,0.82,1.0,828114.94,53212.0,216218.0,203801.96,,,,0.17,,,,,45516.0,,,,0.17,,,,,0.2,,,,100.0,8.8,0.0,0.0,,0.0,100.0,22.73,0.4072,57.12,0.3609
2019-04-01,220676.0,884910.76,2.83,4.6,1.1,0.85,1.0,876610.06,53212.0,218606.0,213380.12,,,,0.02,,,,,2388.0,,,,0.02,,,,,0.21,,,,100.0,8.8,0.0,0.0,,0.0,100.0,23.09,0.41,57.39,0.3649
2019-04-02,179098.0,719973.96,2.3,3.68,0.89,0.72,0.0,711652.56,51791.0,177028.0,208199.82,,,,,,,,0.01,,1421.0,,,,,,,41578.0,0.21,0.13,,,100.0,8.56,0.0,0.0,,0.0,100.0,25.25,0.5504,69.68,0.2961
2019-04-03,141618.0,573552.9,1.82,2.9,0.7,0.57,0.0,565169.4,51791.0,139548.0,209753.55,,,,,,,,,,,,,,,,,37480.0,0.21,0.15,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.61,0.7789,87.98,0.2342
2019-04-04,141305.0,574404.82,1.81,3.62,0.7,0.58,0.0,565990.28,51791.0,139235.0,210530.42,,,,,,,,,,,,,,,,,313.0,0.21,0.0,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.64,0.7784,87.95,0.2336
2019-04-05,141305.0,570872.2,1.81,3.89,0.7,0.58,0.0,562509.4,51791.0,139235.0,209235.64,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.6,0.7791,87.99,0.2336
2019-04-08,141305.0,566633.05,1.81,3.98,0.7,0.58,0.0,558332.35,51791.0,139235.0,207681.91,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.64,0.7784,87.95,0.2336
2019-04-09,141305.0,558861.28,1.81,4.13,0.7,0.57,0.0,550674.43,51791.0,139235.0,204833.41,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.67,0.778,87.93,0.2336
2019-04-10,183942.0,732089.16,2.36,5.94,0.92,0.74,0.0,723850.56,51791.0,181872.0,206128.18,,,,0.17,,,,,42637.0,,,,0.17,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,27.51,0.5332,67.57,0.3041
2019-04-11,175906.0,700105.88,2.26,5.87,0.88,0.71,0.0,691867.28,51791.0,173836.0,206128.18,,,,,,,,,,,,,,,,,8036.0,0.21,0.03,,,100.0,8.56,0.0,0.0,,0.0,100.0,24.12,0.5596,70.74,0.2909
2019-04-12,142158.0,592798.86,1.82,4.94,0.71,0.57,0.0,584166.96,51791.0,140088.0,215968.47,,,,,,,,,,,,,,,,,33748.0,0.22,0.14,,,100.0,8.56,0.0,0.0,,0.0,100.0,6.7,0.7618,86.93,0.2351
2019-04-15,142097.0,613148.56,1.82,4.82,0.71,0.6,0.0,604216.51,51791.0,140027.0,223478.17,,,,,,,,,,,,,,,,,61.0,0.22,0.0,,,100.0,8.56,0.0,0.0,,0.0,100.0,6.69,0.7621,86.95,0.235
2019-04-16,141716.0,613630.28,1.82,4.99,0.71,0.62,0.0,604667.18,51791.0,139646.0,224255.03,,,,,,,,,,,,,,,,,381.0,0.22,0.0,,,100.0,8.56,0.0,0.0,,0.0,100.0,6.44,0.7666,87.23,0.2343
2019-04-17,141607.0,611034.2,1.82,5.09,0.7,0.62,0.0,602102.16,51782.0,139537.0,223439.33,,,,,,,,0.0,,9.0,,,,,,,109.0,0.22,0.0,,,100.0,8.56,0.0,0.0,,0.0,100.0,6.42,0.7658,87.18,0.2341
2019-04-18,139801.0,585766.19,1.79,5.18,0.7,0.61,0.0,577092.89,51782.0,137731.0,216966.58,,,,,,,,,,,,,,,,,1806.0,0.22,0.01,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.32,0.7825,88.2,0.2312
2019-04-19,139801.0,585766.19,1.79,5.34,0.7,0.6,0.0,577092.89,51782.0,137731.0,216966.58,,,,,,,,,,,,,,,,,,0.22,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.41,0.7808,88.1,0.2312
2019-04-22,139801.0,585766.19,1.79,5.34,0.7,0.6,0.0,577092.89,51782.0,137731.0,216966.58,,,,,,,,,,,,,,,,,,0.22,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.29,0.7838,88.28,0.2312
2019-04-23,139801.0,580174.15,1.79,5.34,0.7,0.59,0.0,571583.65,51782.0,137731.0,214895.3,,,,,,,,,,,,,,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.32,0.7828,88.22,0.2312
2019-04-24,139278.0,579396.48,1.79,5.5,0.69,0.59,0.0,570785.28,51765.0,137208.0,215342.4,,,,,,,,0.0,,17.0,,,,,,,523.0,0.22,0.01,,,100.0,8.56,0.0,0.0,,0.0,100.0,5.37,0.7817,88.16,0.2303
2019-04-25,182491.0,752775.38,2.34,7.21,0.91,0.77,0.0,744236.63,51765.0,180421.0,213530.63,,,,0.18,,,,,43213.0,,,,0.18,,,,,0.21,,,,100.0,8.56,0.0,0.0,,0.0,100.0,27.8,0.5306,67.26,0.3017
2019-04-26,175774.0,728583.23,2.25,6.92,0.87,0.73,0.0,720003.08,51508.0,173704.0,213500.66,,,,0.0,,,,0.0,743.0,257.0,,,0.0,,,,7460.0,0.21,0.04,,,100.0,8.52,0.0,0.0,,0.0,100.0,24.41,0.5566,70.43,0.2906
2019-04-29,140068.0,592487.64,1.8,5.64,0.7,0.59,0.0,583731.54,50889.0,137998.0,215260.47,,,,,,,,0.0,,619.0,,,,,,,35706.0,0.21,0.14,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.76,0.7756,87.78,0.2316
2019-04-30,140068.0,596689.68,1.8,5.75,0.7,0.6,0.0,587871.48,50889.0,137998.0,216787.14,,,,,,,,,,,,,,,,,,0.22,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.76,0.7754,87.77,0.2316
2019-05-01,140068.0,596689.68,1.8,5.78,0.7,0.6,0.0,587871.48,50889.0,137998.0,216787.14,,,,,,,,,,,,,,,,,,0.22,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.78,0.7753,87.77,0.2316
2019-05-02,140068.0,594588.66,1.8,5.78,0.7,0.6,0.0,585801.51,50889.0,137998.0,216023.81,,,,,,,,,,,,,,,,,,0.22,,,,100.0,8.41,0.0,0.0,,0.0,100.0,5.78,0.7753,87.77,0.2316
2019-05-03,140726.0,583309.27,1.8,5.93,0.7,0.6,0.0,574729.12,13546.0,138656.0,56148.17,,,,0.0,,,,0.16,658.0,37343.0,,,0.0,,,,,0.06,,,,100.0,2.24,0.0,0.0,,0.0,100.0,5.75,0.7744,87.72,0.2327
2019-05-06,140480.0,565432.0,1.8,5.93,0.7,0.58,0.0,557100.25,13300.0,138410.0,53532.5,,,,,,,,0.0,,246.0,,,,,,,246.0,0.05,0.01,,,100.0,2.2,0.0,0.0,,0.0,100.0,5.78,0.7727,87.61,0.2323
2019-05-07,162946.0,650969.27,2.09,6.83,0.81,0.66,0.0,642699.62,32870.0,160876.0,131315.65,,,19570.0,0.08,,,,,22466.0,,,,0.08,19570.0,,,,0.13,,,,100.0,5.43,0.0,0.0,,0.0,100.0,4.97,0.8047,89.5,0.2694
2019-05-08,139677.0,558009.62,1.79,5.86,0.69,0.56,0.0,549739.97,32870.0,137607.0,131315.65,,,,,,,,,,,,,,,,,23269.0,0.13,0.1,,,100.0,5.43,0.0,0.0,,0.0,100.0,5.84,0.773,87.63,0.231
2019-05-09,138945.0,545359.13,1.78,5.96,0.69,0.56,0.0,537234.38,32870.0,136875.0,129014.75,,,,,,,,,,,,,,,,,732.0,0.13,0.0,,,100.0,5.43,0.0,0.0,,0.0,100.0,5.33,0.7807,88.1,0.2297
2019-05-10,138945.0,534938.25,1.78,6.18,0.69,0.55,0.0,526968.75,32870.0,136875.0,126549.5,,,,,,,,,,,,,,,,,,0.13,,,,100.0,5.43,0.0,0.0,,0.0,100.0,5.35,0.7807,88.1,0.2297
2019-05-13,138652.0,534503.46,1.78,6.56,0.69,0.54,0.0,526523.61,32870.0,136582.0,126713.85,,,,,,,,,,,,,,,,,293.0,0.13,0.0,,,100.0,5.43,0.0,0.0,,0.0,100.0,5.14,0.7838,88.28,0.2293
2019-05-14,138652.0,537969.76,1.78,6.74,0.69,0.54,0.0,529938.16,32870.0,136582.0,127535.6,,,,,,,,,,,,,,,,,,0.13,,,,100.0,5.43,0.0,0.0,,0.0,100.0,5.2,0.7829,88.23,0.2293
2019-05-15,138750.0,554306.25,1.78,6.64,0.69,0.54,0.0,546036.6,41588.0,136680.0,166144.06,,,,0.0,,,,,98.0,,,,0.0,,,8718.0,,0.16,,,,100.0,6.88,0.0,0.0,,0.0,100.0,5.1,0.7846,88.33,0.2294
2019-05-16,140750.0,559481.25,1.81,6.12,0.7,0.56,0.0,551253.0,41588.0,138680.0,165312.3,,,,0.02,,,,,2000.0,,,,0.02,,,,,0.17,,,,100.0,6.88,0.0,0.0,,0.0,100.0,5.07,0.7874,88.49,0.2327
2019-05-17,135603.0,543768.03,1.74,6.23,0.67,0.54,0.0,535467.33,41588.0,133533.0,166767.88,,,,,,,,,,,,,,,,,5147.0,0.17,0.02,,,100.0,6.88,0.0,0.0,,0.0,100.0,3.68,0.8091,89.78,0.2242
2019-05-20,134586.0,521520.75,1.73,6.44,0.67,0.54,0.0,513499.5,41588.0,132516.0,161153.5,,,,,,,,,,,,,,,,,1017.0,0.16,0.0,,,100.0,6.88,0.0,0.0,,0.0,100.0,3.71,0.812,89.95,0.2225
2019-05-21,134618.0,532414.19,1.73,6.54,0.67,0.53,0.0,524227.34,41588.0,132548.0,164480.54,,,,0.0,,,,,32.0,,,,0.0,,,,,0.16,,,,100.0,6.88,0.0,0.0,,0.0,100.0,3.68,0.8131,90.02,0.2226
2019-05-22,129618.0,513287.28,1.66,6.34,0.64,0.51,0.0,505090.08,41588.0,127548.0,164688.48,,,,,,,,,,,,,,,,,5000.0,0.16,0.02,,,100.0,6.88,0.0,0.0,,0.0,100.0,3.41,0.8741,93.4,0.2143
2019-05-23,138614.0,534356.97,1.78,6.74,0.69,0.56,0.0,526377.12,46367.0,136544.0,178744.79,,,,0.01,,8957.0,,0.08,39.0,20148.0,,,0.01,,0.04,24927.0,,0.18,,,,100.0,7.67,0.0,0.0,,0.0,100.0,6.7,0.7665,87.21,0.2292
2019-05-24,143614.0,557222.32,1.84,7.01,0.71,0.56,0.0,549190.72,55324.0,141544.0,214657.12,,,,0.01,,,,,5000.0,,,,0.01,,,8957.0,,0.21,,,,100.0,9.15,0.0,0.0,,0.0,100.0,6.62,0.7719,87.53,0.2375
2019-05-27,139853.0,542629.64,1.79,6.84,0.7,0.55,0.0,534598.04,52020.0,137783.0,201837.6,,,,,,,,0.05,,12022.0,,,,,,8718.0,3761.0,0.2,0.01,,,100.0,8.6,0.0,0.0,,0.0,100.0,6.78,0.7668,87.22,0.2312
2019-05-28,155466.0,609426.72,1.99,7.62,0.77,0.62,0.0,601312.32,72020.0,153396.0,282318.4,,,,0.07,,,,,15613.0,,,,0.07,,,20000.0,,0.28,,,,100.0,11.91,0.0,0.0,,0.0,100.0,13.38,0.6314,78.08,0.2571
2019-05-29,155466.0,576778.86,1.99,7.58,0.77,0.62,0.0,569099.16,72020.0,153396.0,267194.2,,,,,,,,,,,,,,,,,,0.28,,,,100.0,11.91,0.0,0.0,,0.0,100.0,13.3,0.632,78.13,0.2571
2019-05-30,139176.0,518430.6,1.79,7.19,0.69,0.53,0.0,510719.85,55730.0,137106.0,207594.25,,,,,,,,0.06,,16290.0,,,,,,,16290.0,0.21,0.07,,,100.0,9.21,0.0,0.0,,0.0,100.0,6.66,0.7698,87.41,0.2301
2019-05-31,138618.0,504569.52,1.78,8.15,0.69,0.52,0.0,497034.72,55730.0,136548.0,202857.2,,,,,,,,,,,,,,,,,558.0,0.2,0.0,,,100.0,9.21,0.0,0.0,,0.0,100.0,6.66,0.7711,87.48,0.2292
2019-06-03,129799.0,471819.37,1.66,7.84,0.65,0.49,0.0,464294.92,93398.0,127729.0,339501.73,,,27473.0,0.0,,,,0.06,138.0,16305.0,,,0.0,27473.0,,26500.0,8957.0,0.34,0.04,,,100.0,15.44,0.0,0.0,,0.0,100.0,3.08,0.8825,93.87,0.2146
2019-06-04,130099.0,492424.72,1.67,8.03,0.65,0.49,0.0,484589.77,93398.0,128029.0,353511.43,,,,0.0,,,,,300.0,,,,0.0,,,,,0.35,,,,100.0,15.44,0.0,0.0,,0.0,100.0,3.1,0.8818,93.83,0.2151
2019-06-05,130099.0,500230.66,1.67,8.32,0.65,0.51,0.0,492271.51,93398.0,128029.0,359115.31,,,,,,,,,,,,,,,,,,0.36,,,,100.0,15.44,0.0,0.0,,0.0,100.0,2.97,0.8843,93.96,0.2151
2019-06-06,136099.0,523981.15,1.75,8.74,0.68,0.54,0.0,516011.65,93398.0,134029.0,359582.3,,,,0.03,,,,,6000.0,,,,0.03,,,,,0.36,,,,100.0,15.44,0.0,0.0,,0.0,100.0,2.81,0.8892,94.23,0.225
2019-06-07,130970.0,508163.6,1.68,8.74,0.65,0.52,0.0,500132.0,93134.0,128900.0,361359.92,,,,,,,,0.0,,264.0,,,,,,,5129.0,0.36,0.02,,,100.0,15.4,0.0,0.0,,0.0,100.0,2.68,0.8897,94.26,0.2166
2019-06-10,130970.0,500170.38,1.68,8.97,0.65,0.53,0.0,492265.11,93134.0,128900.0,355675.86,,,,,,,,,,,,,,,,,,0.36,,,,100.0,15.4,0.0,0.0,,0.0,100.0,2.66,0.8903,94.29,0.2166
2019-06-11,130970.0,495066.6,1.68,9.0,0.65,0.53,0.0,487242.0,93134.0,128900.0,352046.52,,,,,,,,,,,,,,,,,,0.36,,,,100.0,15.4,0.0,0.0,,0.0,100.0,2.69,0.8898,94.26,0.2166
2019-06-12,129592.0,487913.88,1.66,9.03,0.64,0.52,0.0,480120.33,93134.0,127522.0,350649.51,,,,,,692.0,,,,,,,,,0.0,,2070.0,0.35,0.01,,,100.0,15.4,0.0,0.0,,0.0,100.0,2.74,0.9066,95.16,0.2143
2019-06-13,129592.0,483378.16,1.66,9.21,0.64,0.51,0.0,475657.06,93826.0,127522.0,349970.98,,,,,,,,,,,,,,,,692.0,,0.35,,,,100.0,15.53,0.0,0.0,,0.0,100.0,2.83,0.9038,95.01,0.2145
2019-06-14,127522.0,482033.16,1.64,9.21,0.63,0.5,0.0,482033.16,91756.0,127522.0,346837.68,,,,,,,,,,,,,,,,,,0.35,,,,100.0,15.22,0.0,0.0,,0.0,100.0,2.91,0.9324,96.51,0.2116
2019-06-17,127113.0,480487.14,1.63,9.21,0.63,0.5,0.0,480487.14,91347.0,127113.0,345291.66,,,,,,,,0.0,,409.0,,,,,,,409.0,0.35,0.0,,,100.0,15.16,0.0,0.0,,0.0,100.0,2.54,0.9393,96.88,0.2109
2019-06-18,128782.0,490015.51,1.65,9.93,0.64,0.51,0.0,490015.51,91016.0,128782.0,346315.88,,,,0.01,,,,0.0,2000.0,331.0,,,0.01,,,,331.0,0.35,0.0,,,100.0,15.1,0.0,0.0,,0.0,100.0,2.24,0.9452,97.19,0.2137
