,ALWIT FP Equity_DX_SI_QTY,ALWIT FP Equity_DX_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWIT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWIT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWIT FP Equity_DX_SI_MV,ALWIT FP Equity_DX_DSS,ALWIT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWIT FP Equity_DX_SUPPLY_SI_QTY,ALWIT FP Equity_DX_BROKER_SI_QTY,ALWIT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWIT FP Equity_DX_BROKER_SI_MV_INC_x,ALWIT FP Equity_DX_BROKER_SI_QTY_ADD,ALWIT FP Equity_DX_SUPPLY_SI_MV_DEC,ALWIT FP Equity_DX_BROKER_SI_QTY_INC,ALWIT FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWIT FP Equity_DX_BROKER_SI_MV_INC_y,ALWIT FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWIT FP Equity_DX_BROKER_SI_MV_ADD,ALWIT FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWIT FP Equity_DX_BROKER_SI_QTY_DEC,ALWIT FP Equity_DX_SUPPLY_SI_MV,ALWIT FP Equity_DX_BROKER_SI_MV_DEC,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_UTILIZATION_QUANTITY,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWIT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWIT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWIT FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWIT FP Equity_DX_BROKER_SI_CON_RATIO,ALWIT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWIT FP Equity_DX_DEMAND_SUPPLY_RATIO
2023-07-11,3334.0,21737.68,0.14,1.68,0.08,0.02,0.0,20322.84,1817.0,3117.0,11846.84,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.94,0.5245,61.06,1.0517
2023-07-12,3334.0,21470.96,0.14,1.59,0.08,0.02,0.0,20073.48,1817.0,3117.0,11701.48,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.74,0.5254,61.26,1.0517
2023-07-13,3334.0,21337.6,0.14,1.62,0.08,0.02,0.0,19948.8,1817.0,3117.0,11628.8,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.78,0.5252,61.22,1.0517
2023-07-14,3334.0,21671.0,0.14,1.59,0.08,0.02,0.0,20260.5,1817.0,3117.0,11810.5,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.91,0.5246,61.09,1.0517
2023-07-17,3334.0,21470.96,0.14,1.61,0.08,0.02,0.0,20073.48,1817.0,3117.0,11701.48,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.98,0.5243,61.02,1.0517
2023-07-18,3334.0,22204.44,0.14,1.62,0.08,0.02,0.0,20759.22,1817.0,3117.0,12101.22,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.02,0.5241,60.98,1.0517
2023-07-19,3334.0,22871.24,0.14,1.62,0.08,0.02,0.0,21382.62,1817.0,3117.0,12464.62,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.01,0.5241,60.99,1.0517
2023-07-20,3334.0,23071.28,0.14,1.56,0.08,0.02,0.0,21569.64,1817.0,3117.0,12573.64,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.12,0.5237,60.88,1.0517
2023-07-21,3334.0,24071.48,0.14,1.5,0.08,0.02,0.0,22504.74,1817.0,3117.0,13118.74,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.02,0.5241,60.98,1.0517
2023-07-24,3334.0,23204.64,0.14,1.44,0.08,0.02,0.0,21694.32,1817.0,3117.0,12646.32,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.09,0.5238,60.91,1.0517
2023-07-25,3334.0,22737.88,0.14,1.35,0.08,0.02,0.0,21257.94,1817.0,3117.0,12391.94,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.03,0.5241,60.97,1.0517
2023-07-26,3334.0,23071.28,0.14,1.36,0.08,0.02,0.0,21569.64,1817.0,3117.0,12573.64,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.92,0.5246,61.08,1.0517
2023-07-27,3334.0,23271.32,0.14,1.29,0.08,0.02,0.0,21756.66,1817.0,3117.0,12682.66,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.2,0.5233,60.8,1.0517
2023-07-28,3334.0,23271.32,0.14,1.25,0.08,0.02,0.0,21756.66,1817.0,3117.0,12682.66,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.96,0.5244,61.04,1.0517
2023-07-31,3334.0,23471.36,0.14,1.27,0.08,0.02,0.0,21943.68,1817.0,3117.0,12791.68,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.08,0.5238,60.92,1.0517
2023-08-01,3334.0,23604.72,0.14,1.24,0.08,0.02,0.0,22068.36,1817.0,3117.0,12864.36,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.06,0.5239,60.94,1.0517
2023-08-02,3334.0,23604.72,0.14,1.25,0.08,0.02,0.0,22068.36,1817.0,3117.0,12864.36,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.06,0.5239,60.94,1.0517
2023-08-03,3334.0,23404.68,0.14,1.26,0.08,0.02,0.0,21881.34,1817.0,3117.0,12755.34,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.94,0.5245,61.06,1.0517
2023-08-04,3334.0,23338.0,0.14,1.25,0.08,0.02,0.0,21819.0,1817.0,3117.0,12719.0,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.86,0.5248,61.14,1.0517
2023-08-07,3334.0,23071.28,0.14,1.27,0.08,0.02,0.0,21569.64,1817.0,3117.0,12573.64,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.05,0.524,60.95,1.0517
2023-08-08,3334.0,22804.56,0.14,1.29,0.08,0.02,0.0,21320.28,1817.0,3117.0,12428.28,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.05,0.524,60.95,1.0517
2023-08-09,3334.0,22804.56,0.14,1.31,0.08,0.02,0.0,21320.28,1817.0,3117.0,12428.28,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.95,0.5244,61.05,1.0517
2023-08-10,3334.0,22937.92,0.14,1.29,0.08,0.02,0.0,21444.96,1817.0,3117.0,12500.96,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.97,0.5243,61.03,1.0517
2023-08-11,3334.0,22871.24,0.14,1.31,0.08,0.02,0.0,21382.62,1817.0,3117.0,12464.62,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.13,0.5236,60.87,1.0517
2023-08-14,3334.0,22937.92,0.14,1.36,0.08,0.02,0.0,21444.96,1817.0,3117.0,12500.96,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.11,0.5237,60.89,1.0517
2023-08-15,3334.0,22737.88,0.14,1.41,0.08,0.02,0.0,21257.94,1817.0,3117.0,12391.94,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.01,0.5242,60.99,1.0517
2023-08-16,3334.0,22737.88,0.14,1.41,0.08,0.02,0.0,21257.94,1817.0,3117.0,12391.94,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.08,0.5239,60.92,1.0517
2023-08-17,3334.0,22937.92,0.14,1.42,0.08,0.02,0.0,21444.96,1817.0,3117.0,12500.96,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.06,0.5239,60.94,1.0517
2023-08-18,3334.0,22671.2,0.14,1.42,0.08,0.02,0.0,21195.6,1817.0,3117.0,12355.6,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.98,0.5243,61.02,1.0517
2023-08-21,3334.0,22871.24,0.14,1.43,0.08,0.02,0.0,21382.62,1817.0,3117.0,12464.62,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.94,0.5245,61.06,1.0517
2023-08-22,3334.0,22737.88,0.14,1.73,0.08,0.02,0.0,21257.94,1817.0,3117.0,12391.94,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.08,0.5239,60.92,1.0517
2023-08-23,3334.0,22671.2,0.14,1.86,0.08,0.02,0.0,21195.6,1817.0,3117.0,12355.6,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,38.96,0.5244,61.04,1.0517
2023-08-24,3334.0,22337.8,0.14,1.86,0.08,0.02,0.0,20883.9,1817.0,3117.0,12173.9,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.11,0.5237,60.89,1.0517
2023-08-25,3334.0,22404.48,0.14,1.92,0.08,0.02,0.0,20946.24,1817.0,3117.0,12210.24,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,39.0,0.5242,61.0,1.0517
2023-08-28,3117.0,20946.24,0.13,1.79,0.08,0.02,0.0,20946.24,1817.0,3117.0,12210.24,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.63,0.514,58.37,0.9833
2023-08-29,3117.0,20946.24,0.13,1.8,0.08,0.02,0.0,20946.24,1817.0,3117.0,12210.24,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.54,0.5143,58.46,0.9833
2023-08-30,3117.0,20634.54,0.13,1.88,0.08,0.02,0.0,20634.54,1817.0,3117.0,12028.54,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.54,0.5143,58.46,0.9833
2023-08-31,3117.0,20572.2,0.13,1.95,0.08,0.02,0.0,20572.2,1817.0,3117.0,11992.2,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.87,0.5132,58.13,0.9833
2023-09-01,3117.0,20198.16,0.13,1.83,0.08,0.02,0.0,20198.16,1817.0,3117.0,11774.16,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.79,0.5135,58.21,0.9833
2023-09-04,3117.0,20385.18,0.13,1.8,0.08,0.02,0.0,20385.18,1817.0,3117.0,11883.18,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.69,0.5138,58.31,0.9833
2023-09-05,3117.0,20260.5,0.13,1.96,0.08,0.02,0.0,20260.5,1817.0,3117.0,11810.5,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.87,0.5132,58.13,0.9833
2023-09-06,3117.0,19948.8,0.13,1.96,0.08,0.02,0.0,19948.8,1817.0,3117.0,11628.8,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.68,0.5138,58.32,0.9833
2023-09-07,3117.0,19948.8,0.13,2.12,0.08,0.02,0.0,19948.8,1817.0,3117.0,11628.8,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9833
2023-09-08,3117.0,19886.46,0.13,2.22,0.08,0.02,0.0,19886.46,1817.0,3117.0,11592.46,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.68,0.5139,58.32,0.9833
2023-09-11,3117.0,19637.1,0.13,2.26,0.08,0.02,0.0,19637.1,1817.0,3117.0,11447.1,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.58,0.5142,58.42,0.9833
2023-09-12,3117.0,19761.78,0.13,2.38,0.08,0.02,0.0,19761.78,1817.0,3117.0,11519.78,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.71,0.5138,58.29,0.9833
2023-09-13,3117.0,19824.12,0.13,2.22,0.08,0.02,0.0,19824.12,1817.0,3117.0,11556.12,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.69,0.5138,58.31,0.9833
2023-09-14,3117.0,19637.1,0.13,1.92,0.08,0.02,0.0,19637.1,1817.0,3117.0,11447.1,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.92,0.5131,58.08,0.9833
2023-09-15,3117.0,19450.08,0.13,1.79,0.08,0.02,0.0,19450.08,1817.0,3117.0,11338.08,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.71,0.5138,58.29,0.9833
2023-09-18,3117.0,19450.08,0.13,1.65,0.08,0.02,0.0,19450.08,1817.0,3117.0,11338.08,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.66,0.5139,58.34,0.9833
2023-09-19,3117.0,19450.08,0.13,1.59,0.08,0.02,0.0,19450.08,1817.0,3117.0,11338.08,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.73,0.5137,58.27,0.9833
2023-09-20,3117.0,19387.74,0.13,1.52,0.08,0.02,0.0,19387.74,1817.0,3117.0,11301.74,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.77,0.5136,58.23,0.9833
2023-09-21,3117.0,19574.76,0.13,1.51,0.08,0.02,0.0,19574.76,1817.0,3117.0,11410.76,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.81,0.5134,58.19,0.9833
2023-09-22,3117.0,19637.1,0.13,1.48,0.08,0.02,0.0,19637.1,1817.0,3117.0,11447.1,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.72,0.5137,58.28,0.9833
2023-09-25,3245.0,20313.7,0.13,1.52,0.08,0.02,0.0,19913.06,1881.0,3181.0,11775.06,64.0,0.0,,,64.0,,0.0,64.0,,,,0.01,,100.0,58.16,0.0,0.0,0.0,100.0,44.12,0.5069,55.88,1.0034
2023-09-26,3245.0,20054.1,0.13,1.48,0.08,0.02,0.0,19658.58,1881.0,3181.0,11624.58,,,,,,,,,,,,0.01,,100.0,58.16,0.0,0.0,0.0,100.0,44.04,0.5071,55.96,1.0034
2023-09-27,3245.0,16809.1,0.13,1.44,0.08,0.02,0.0,16477.58,1881.0,3181.0,9743.58,,,,,,,,,,,,0.01,,100.0,58.16,0.0,0.0,0.0,100.0,44.14,0.5069,55.86,1.0034
2023-09-28,3287.0,16007.69,0.14,0.99,0.08,0.02,0.0,15593.74,1902.0,3202.0,9262.74,21.0,0.0,,,21.0,,0.0,21.0,,,,0.01,,100.0,58.43,0.0,0.0,0.0,100.0,44.59,0.5059,55.41,1.0098
2023-09-29,3287.0,16172.04,0.14,0.91,0.08,0.02,0.0,15753.84,1902.0,3202.0,9357.84,,,,,,,,,,,,0.01,,100.0,58.43,0.0,0.0,0.0,100.0,44.73,0.5056,55.27,1.0098
2023-10-02,3287.0,15646.12,0.14,0.82,0.08,0.02,0.0,15241.52,1902.0,3202.0,9053.52,,,,,,,,,,,,0.01,,100.0,58.43,0.0,0.0,0.0,100.0,44.95,0.5051,55.05,1.0098
2023-10-03,3159.0,14657.76,0.13,0.76,0.08,0.02,0.0,14560.32,1838.0,3138.0,8528.32,,,,0.0,,64.0,,,,,64.0,0.01,0.0,100.0,57.6,0.0,0.0,0.0,100.0,42.57,0.511,57.43,0.99
2023-10-04,3159.0,15100.02,0.13,0.75,0.08,0.01,0.0,14999.64,1838.0,3138.0,8785.64,,,,,,,,,,,,0.01,,100.0,57.6,0.0,0.0,0.0,100.0,42.37,0.5116,57.63,0.99
2023-10-05,3159.0,15036.84,0.13,0.74,0.08,0.02,0.0,14936.88,1838.0,3138.0,8748.88,,,,,,,,,,,,0.01,,100.0,57.6,0.0,0.0,0.0,100.0,42.42,0.5115,57.58,0.99
2023-10-06,3117.0,14899.26,0.13,0.71,0.08,0.01,0.0,14899.26,1817.0,3117.0,8685.26,,,,0.0,,21.0,,,,,21.0,0.01,0.0,100.0,56.94,0.0,0.0,0.0,100.0,41.53,0.5143,58.47,0.9768
2023-10-09,3117.0,15304.47,0.13,0.7,0.08,0.01,0.0,15304.47,1817.0,3117.0,8921.47,,,,,,,,,,,,0.01,,100.0,56.94,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9768
2023-10-10,3117.0,15179.79,0.13,0.69,0.08,0.02,0.0,15179.79,1817.0,3117.0,8848.79,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.58,0.5142,58.42,0.9833
2023-10-11,3117.0,14649.9,0.13,0.67,0.08,0.02,0.0,14649.9,1817.0,3117.0,8539.9,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.7,0.5138,58.3,0.9833
2023-10-12,3117.0,14275.86,0.13,0.66,0.08,0.01,0.0,14275.86,1817.0,3117.0,8321.86,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.91,0.5131,58.09,0.9833
2023-10-13,3117.0,14244.69,0.13,0.68,0.08,0.01,0.0,14244.69,1817.0,3117.0,8303.69,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.8,0.5134,58.2,0.9833
2023-10-16,3117.0,14338.2,0.13,0.68,0.08,0.01,0.0,14338.2,1817.0,3117.0,8358.2,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.58,0.5142,58.42,0.9833
2023-10-17,3117.0,14275.86,0.13,0.68,0.08,0.01,0.0,14275.86,1817.0,3117.0,8321.86,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.63,0.514,58.37,0.9833
2023-10-18,3117.0,13714.8,0.13,0.66,0.08,0.01,0.0,13714.8,1817.0,3117.0,7994.8,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.82,0.5134,58.18,0.9833
2023-10-19,3117.0,13247.25,0.13,0.65,0.08,0.01,0.0,13247.25,1817.0,3117.0,7722.25,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.9833
2023-10-20,3117.0,12966.72,0.13,0.64,0.08,0.01,0.0,12966.72,1817.0,3117.0,7558.72,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.63,0.514,58.37,0.9833
2023-10-23,3117.0,12280.98,0.13,0.61,0.08,0.01,0.0,12280.98,1817.0,3117.0,7158.98,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.55,0.5143,58.45,0.9833
2023-10-24,3117.0,12343.32,0.13,0.59,0.08,0.01,0.0,12343.32,1817.0,3117.0,7195.32,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.8,0.5134,58.2,0.9833
2023-10-25,3117.0,12093.96,0.13,0.6,0.08,0.01,0.0,12093.96,1817.0,3117.0,7049.96,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.8,0.5134,58.2,0.9833
2023-10-26,3117.0,11844.6,0.13,0.59,0.08,0.01,0.0,11844.6,1817.0,3117.0,6904.6,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.78,0.5135,58.22,0.9833
2023-10-27,3117.0,11408.22,0.13,0.6,0.08,0.01,0.0,11408.22,1817.0,3117.0,6650.22,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.6,0.5141,58.4,0.9833
2023-10-30,3117.0,11127.69,0.13,0.57,0.08,0.01,0.0,11127.69,1817.0,3117.0,6486.69,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,42.51,0.5112,57.49,0.9833
2023-10-31,3117.0,11158.86,0.13,0.57,0.08,0.01,0.0,11158.86,1817.0,3117.0,6504.86,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.79,0.5135,58.21,0.9833
2023-11-01,3117.0,11377.05,0.13,0.58,0.08,0.01,0.0,11377.05,1817.0,3117.0,6632.05,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.67,0.5139,58.33,0.9833
2023-11-02,3117.0,12748.53,0.13,0.58,0.08,0.01,0.0,12748.53,1817.0,3117.0,7431.53,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.53,0.5143,58.47,0.9833
2023-11-03,3117.0,12904.38,0.13,0.56,0.08,0.01,0.0,12904.38,1817.0,3117.0,7522.38,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.43,0.5147,58.57,0.9833
2023-11-06,3117.0,13590.12,0.13,0.56,0.08,0.01,0.0,13590.12,1817.0,3117.0,7922.12,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.73,0.5137,58.27,0.9833
2023-11-07,3117.0,13309.59,0.13,0.55,0.08,0.01,0.0,13309.59,1817.0,3117.0,7758.59,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.78,0.5135,58.22,0.9833
2023-11-08,3117.0,13247.25,0.13,0.55,0.08,0.01,0.0,13247.25,1817.0,3117.0,7722.25,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.64,0.514,58.36,0.9833
2023-11-09,3117.0,13870.65,0.13,0.67,0.08,0.01,0.0,13870.65,1817.0,3117.0,8085.65,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.79,0.5135,58.21,0.9833
2023-11-10,3117.0,13995.33,0.13,0.7,0.08,0.01,0.0,13995.33,1817.0,3117.0,8158.33,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.77,0.5135,58.23,0.9833
2023-11-13,3117.0,14120.01,0.13,0.77,0.08,0.01,0.0,14120.01,1817.0,3117.0,8231.01,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.64,0.514,58.36,0.9833
2023-11-14,3117.0,14088.84,0.13,0.8,0.08,0.01,0.0,14088.84,1817.0,3117.0,8212.84,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.27,0.5153,58.73,0.9833
2023-11-15,3117.0,13870.65,0.13,0.78,0.08,0.01,0.0,13870.65,1817.0,3117.0,8085.65,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.7,0.5138,58.3,0.9833
2023-11-16,3117.0,13901.82,0.13,0.79,0.08,0.01,0.0,13901.82,1817.0,3117.0,8103.82,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.72,0.5137,58.28,0.9833
2023-11-17,3117.0,13995.33,0.13,0.8,0.08,0.01,0.0,13995.33,1817.0,3117.0,8158.33,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.6,0.5141,58.4,0.9833
2023-11-20,3117.0,14026.5,0.13,0.81,0.08,0.01,0.0,14026.5,1817.0,3117.0,8176.5,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.6,0.5141,58.4,0.9833
2023-11-21,3117.0,14026.5,0.13,0.82,0.08,0.01,0.0,14026.5,1817.0,3117.0,8176.5,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9833
2023-11-22,3117.0,13964.16,0.13,0.85,0.08,0.01,0.0,13964.16,1817.0,3117.0,8140.16,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.8,0.5134,58.2,0.9833
2023-11-23,3117.0,14026.5,0.13,0.86,0.08,0.01,0.0,14026.5,1817.0,3117.0,8176.5,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.63,0.514,58.37,0.9833
2023-11-24,3117.0,13901.82,0.13,0.87,0.08,0.01,0.0,13901.82,1817.0,3117.0,8103.82,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.65,0.5139,58.35,0.9833
2023-11-27,4173.0,18319.47,0.17,1.19,0.1,0.02,0.0,18319.47,2873.0,4173.0,12612.47,1056.0,0.0,,,1056.0,,0.0,1056.0,,,,0.01,,100.0,90.63,0.0,0.0,0.0,100.0,31.05,0.5718,68.95,1.3164
2023-11-28,3117.0,13558.95,0.13,0.89,0.08,0.01,0.0,13558.95,1817.0,3117.0,7903.95,,,,0.0,,1056.0,,,,,1056.0,0.01,0.0,100.0,57.32,0.0,0.0,0.0,100.0,41.57,0.5142,58.43,0.9833
2023-11-29,3117.0,13558.95,0.13,0.93,0.08,0.01,0.0,13558.95,1817.0,3117.0,7903.95,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9833
2023-11-30,3117.0,13527.78,0.13,0.95,0.08,0.01,0.0,13527.78,1817.0,3117.0,7885.78,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.88,0.5132,58.12,0.9833
2023-12-01,3117.0,13122.57,0.13,0.98,0.08,0.01,0.0,13122.57,1817.0,3117.0,7649.57,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.79,0.5135,58.21,0.9833
2023-12-04,3117.0,12468.0,0.13,1.02,0.08,0.01,0.0,12468.0,1817.0,3117.0,7268.0,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.69,0.5138,58.31,0.9833
2023-12-05,3117.0,12623.85,0.13,1.05,0.08,0.01,0.0,12623.85,1817.0,3117.0,7358.85,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9833
2023-12-06,3117.0,13496.61,0.13,1.06,0.08,0.01,0.0,13496.61,1817.0,3117.0,7867.61,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.81,0.5134,58.19,0.9833
2023-12-07,3117.0,13340.76,0.13,1.05,0.08,0.01,0.0,13340.76,1817.0,3117.0,7776.76,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.69,0.5138,58.31,0.9833
2023-12-08,3117.0,13122.57,0.13,1.06,0.08,0.01,0.0,13122.57,1817.0,3117.0,7649.57,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.75,0.5136,58.25,0.9833
2023-12-11,3117.0,12530.34,0.13,1.21,0.08,0.01,0.0,12530.34,1817.0,3117.0,7304.34,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.7,0.5138,58.3,0.9833
2023-12-12,3117.0,12468.0,0.13,1.15,0.08,0.01,0.0,12468.0,1817.0,3117.0,7268.0,,,,,,,,,,,,0.01,,100.0,57.32,0.0,0.0,0.0,100.0,41.59,0.5141,58.41,0.9833
