,SMCP FP Equity_DX_SI_QTY,SMCP FP Equity_DX_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SMCP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SMCP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SMCP FP Equity_DX_SI_MV,SMCP FP Equity_DX_DSS,SMCP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY,SMCP FP Equity_DX_BROKER_SI_QTY,SMCP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SMCP FP Equity_DX_BROKER_SI_MV_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_x,SMCP FP Equity_DX_BROKER_SI_MV_INC_x,SMCP FP Equity_DX_SUPPLY_SI_MV_NEW,SMCP FP Equity_DX_BROKER_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_NEW,SMCP FP Equity_DX_SUPPLY_SI_MV_DEC,SMCP FP Equity_DX_BROKER_SI_QTY_INC,SMCP FP Equity_DX_SUPPLY_SI_QTY_DEC,SMCP FP Equity_DX_BROKER_SI_MV_NEW_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SMCP FP Equity_DX_BROKER_SI_MV_INC_y,SMCP FP Equity_DX_SUPPLY_SI_QTY_INC_y,SMCP FP Equity_DX_BROKER_SI_MV_ADD,SMCP FP Equity_DX_SUPPLY_SI_QTY_ADD,SMCP FP Equity_DX_BROKER_SI_QTY_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV,SMCP FP Equity_DX_BROKER_SI_MV_DEC,SMCP FP Equity_DX_SUPPLY_SI_MV_RMV,SMCP FP Equity_DX_BROKER_SI_MV_RMV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SMCP FP Equity_DX_UTILIZATION_QUANTITY,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SMCP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SMCP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SMCP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SMCP FP Equity_DX_ACTIVE_UTILIZATION_MV,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SMCP FP Equity_DX_BROKER_SI_CON_RATIO,SMCP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SMCP FP Equity_DX_DEMAND_SUPPLY_RATIO,SMCP FP Equity_PX_LAST
2020-05-27,2926536.0,14340026.4,9.3,26.4,3.92,12.67,1.0,13291852.7,1955852.0,2712623.0,9583674.8,,,6513.0,0.21,,,,0.0,12478.0,31950.0,,,0.21,6513.0,,79.0,14419.0,8.24,0.0,,,89.62,28.98,226486.0,1109781.4,,0.95,89.66,20.11,0.2018,34.91,0.4336,4.9
2020-05-28,2922336.0,14743185.12,9.29,22.83,3.91,14.6,1.0,13663994.04,1955971.0,2708423.0,9867873.7,,,1683.0,0.07,,,,0.01,10846.0,5883.0,,,0.07,1683.0,,4319.0,15046.0,9.53,0.0,,,89.62,28.98,226486.0,1142621.87,,1.11,89.56,20.18,0.2029,35.19,0.433,5.045
2020-05-29,2895483.0,14187866.7,9.2,21.69,3.87,14.94,1.0,13139693.0,1961996.0,2681570.0,9613780.4,,,29183.0,0.11,,,,0.08,4319.0,31172.0,,,0.11,29183.0,,8014.0,31172.0,9.86,0.08,,,89.65,28.9,226486.0,1109781.4,,1.14,89.62,20.55,0.2044,35.58,0.4266,4.9
2020-06-01,2896872.0,14090385.41,9.21,20.87,3.88,14.6,1.0,13049912.58,1926188.0,2682959.0,9368978.43,,,,0.0,,,,0.24,1389.0,35808.0,,,0.0,,,,,9.43,,,,89.48,28.21,226486.0,1101627.9,,1.11,89.47,20.67,0.2037,35.46,0.4242,4.864
2020-06-02,2919699.0,15678783.63,9.28,21.07,3.91,14.63,1.0,14530070.82,1949015.0,2705786.0,10466210.55,,,22827.0,0.15,,,,,22827.0,,,,0.15,22827.0,,,,9.46,,,,85.26,28.29,336932.0,1809324.84,,1.88,83.41,20.39,0.1991,34.99,0.4239,5.37
2020-06-03,2905110.0,16878689.1,9.23,20.03,3.89,15.97,1.0,15635854.57,1902016.0,2691197.0,11050712.96,,,20315.0,0.45,,,,0.25,34897.0,67314.0,,,0.45,20315.0,,,49486.0,10.16,0.19,,,85.73,27.48,316617.0,1839544.77,,1.92,84.13,20.58,0.2029,35.41,0.4198,5.81
2020-06-04,2886226.0,16480350.46,9.17,18.44,3.86,17.04,1.0,15258907.23,1869819.0,2672313.0,10676666.49,,,20000.0,,,,,0.2,,63741.0,,,,20000.0,,4134.0,18884.0,10.77,0.0,,,84.07,26.93,354421.0,2023743.91,,2.03,84.15,20.7,0.2048,35.7,0.4158,5.71
2020-06-05,2834362.0,17573044.4,9.01,17.67,3.79,16.74,1.0,16246783.8,1821794.0,2620449.0,11295122.8,,,,0.0,,,,0.27,133.0,48025.0,,,0.0,,,,51997.0,10.46,0.34,,,83.34,26.17,364294.0,2258622.8,,2.3,81.98,21.01,0.2078,36.16,0.4072,6.2
2020-06-08,2873496.0,17815675.2,9.13,16.43,3.84,18.25,1.0,16489414.6,1830688.0,2659583.0,11350265.6,,,11596.0,0.49,,,,0.04,47214.0,8080.0,,,0.49,11596.0,,5378.0,8080.0,11.36,0.0,,,83.4,26.3,364294.0,2258622.8,,2.26,83.41,20.54,0.2048,35.91,0.4128,6.2
2020-06-09,2882216.0,16443042.28,9.16,15.74,3.86,18.21,1.0,15222668.62,1845505.0,2668303.0,10528606.03,,,18991.0,0.12,,,,0.03,18991.0,4174.0,,,0.12,18991.0,,,10271.0,11.39,0.04,,,83.51,26.51,364294.0,2078297.27,,2.03,84.85,20.38,0.2058,35.86,0.4141,5.705
2020-06-10,2886600.0,15847434.0,9.17,15.07,3.86,16.91,1.0,14673051.63,1853505.0,2672687.0,10175742.45,,,8000.0,0.0,,,,,4384.0,,,,0.0,8000.0,,,,10.55,,,,83.57,26.8,364294.0,1999974.06,,1.98,84.18,20.23,0.2036,35.6,0.4173,5.49
2020-06-11,2859946.0,14528525.68,9.09,14.72,3.83,16.15,1.0,13441847.64,1998891.0,2646033.0,10154366.28,,,178094.0,0.16,,,,0.2,40000.0,32708.0,,,0.16,178094.0,,,66654.0,11.09,0.7,,,89.92,29.03,224069.0,1138270.52,,1.23,90.01,20.53,0.1987,34.86,0.4153,5.08
2020-06-12,2873428.0,14683217.08,9.13,15.08,3.84,15.16,1.0,13590121.65,2170692.0,2659515.0,11092236.12,,,138461.0,0.28,,,,,85878.0,,,,0.28,138461.0,,33340.0,72396.0,11.33,0.55,,,90.55,31.33,226603.0,1157941.33,,1.15,90.78,20.26,0.1955,35.18,0.4148,5.11
2020-06-15,2927428.0,14710325.7,9.3,15.42,3.92,15.29,1.0,13635412.88,2201237.0,2713515.0,11061215.93,,,27138.0,0.23,,,,0.05,54000.0,7776.0,,,0.23,27138.0,,11183.0,,11.45,,,,90.67,31.63,226603.0,1138680.08,,1.16,90.81,19.87,0.1933,34.58,0.4206,5.025
2020-06-16,2998039.0,15394930.27,9.53,15.7,4.01,15.56,1.0,14296487.01,2171848.0,2784126.0,11152439.48,,,13818.0,0.59,,,,0.32,120333.0,61357.0,,,0.59,13818.0,,18150.0,49722.0,11.25,0.3,,,90.93,31.18,216603.0,1112256.41,,1.09,91.18,19.39,0.1965,35.42,0.4304,5.135
2020-06-17,3041975.0,16000788.5,9.67,15.81,4.07,16.07,1.0,14875606.12,2212384.0,2828062.0,11637139.84,,,33414.0,0.28,,,,0.0,43936.0,1165.0,,,0.28,33414.0,,8287.0,,11.37,,,,91.08,32.2,216603.0,1139331.78,,1.11,91.09,19.16,0.1917,34.79,0.4428,5.26
2020-06-18,2999513.0,15852426.21,9.53,15.32,4.01,16.21,1.0,14721896.0,2169922.0,2785600.0,11468037.77,,,,,,,,0.15,,42462.0,,,,,,,42462.0,11.43,0.12,,,90.92,31.58,216603.0,1144746.86,,1.14,90.93,19.31,0.1933,35.31,0.4366,5.285
2020-06-19,3021800.0,15698251.0,9.6,15.25,4.04,16.39,1.0,14586972.97,2192209.0,2807887.0,11388525.76,,,32140.0,0.13,,,,0.05,22287.0,9853.0,,,0.13,32140.0,,,,11.61,,,,81.34,31.91,502780.0,2611942.1,,2.66,81.34,19.17,0.1932,35.17,0.4399,5.195
2020-06-22,3068856.0,15098771.52,9.75,15.19,4.11,16.24,1.0,14046319.56,2204016.0,2854943.0,10843758.72,,,9778.0,0.15,,,,0.12,50733.0,11107.0,,,0.15,9778.0,,13136.0,3677.0,11.38,0.08,,,81.43,32.09,502780.0,2473677.6,,2.6,81.39,18.78,0.1895,34.75,0.4468,4.92
2020-06-23,3157251.0,15053772.77,10.03,15.78,4.22,15.89,1.0,13957547.58,2276411.0,2927338.0,10853927.65,,,5898.0,0.24,,,,,72395.0,,,,0.24,5898.0,,66497.0,,11.15,,,,76.0,33.25,718817.0,3427319.46,,3.52,75.99,18.18,0.179,33.56,0.4612,4.768
2020-06-24,3205740.0,14162959.32,10.19,15.56,4.29,15.66,1.0,13147203.69,2265565.0,2975827.0,10009266.17,,,,0.21,,,,0.06,59335.0,10846.0,,,0.21,,,,10846.0,10.84,0.06,,,75.91,33.07,718817.0,3175733.51,,3.44,75.88,18.1,0.1785,33.27,0.468,4.418
2020-06-25,4617367.0,20935141.98,14.67,20.31,6.18,21.01,2.0,14383906.44,3804767.0,3172454.0,17250813.58,,,1286938.0,1.37,,,,0.26,368983.0,18484.0,,,1.37,1286938.0,,270748.0,172356.0,16.88,1.21,,,69.05,55.53,1705211.0,7731426.67,,7.57,69.03,22.06,0.174,31.31,0.6738,4.534
2020-06-26,4818575.0,21683587.5,15.31,20.82,6.45,22.25,2.0,15181479.0,3675681.0,3373662.0,16540564.5,,,,0.96,,,,0.54,205142.0,129086.0,,,0.96,,,,3934.0,16.66,0.0,,,66.56,53.59,1846726.0,8310267.0,,8.35,66.6,21.26,0.1643,29.82,0.7025,4.5
2020-06-29,5076069.0,22334703.6,16.13,21.8,6.79,23.19,2.0,15052532.0,3709994.0,3421030.0,16323973.6,,,79188.0,0.94,,,,0.22,209594.0,45029.0,,,0.94,79188.0,,154.0,162226.0,16.65,0.78,,,68.51,54.17,1705211.0,7502928.4,,7.65,68.53,20.18,0.1653,30.52,0.7411,4.4
2020-06-30,5109639.0,22073640.48,16.24,21.79,6.84,22.89,2.0,14923872.0,3728564.0,3454600.0,16107396.48,,,29889.0,0.09,,,,0.09,34767.0,11319.0,,,0.09,29889.0,,,1197.0,16.41,0.02,,,68.62,54.63,1705211.0,7366511.52,,7.51,68.61,20.08,0.164,30.3,0.7486,4.32
2020-07-01,4998779.0,21494749.7,15.89,21.41,6.69,21.81,2.0,15281623.8,3715780.0,3553866.0,15977854.0,,,,0.0,,82108.0,,0.1,43182.0,12784.0,,,0.0,,0.36,,26024.0,16.03,0.17,,,68.54,54.2,1705211.0,7332407.3,,7.35,68.55,20.64,0.1712,31.11,0.7291,4.3
2020-07-02,5038316.0,21533762.58,16.01,21.31,6.74,21.92,2.0,15358204.42,3745996.0,3593403.0,16010386.9,,,42657.0,0.17,,,,0.05,41606.0,12441.0,,,0.17,42657.0,,,2069.0,16.13,0.02,,,68.72,54.81,1705211.0,7288071.81,,7.34,68.71,20.5,0.1696,30.91,0.7372,4.274
2020-07-03,5032077.0,21185044.17,15.99,21.21,6.73,21.79,2.0,15101960.44,3739757.0,3587164.0,15744376.97,,,,,,,,0.04,,6239.0,,,,,,,6239.0,15.96,0.04,,,68.68,54.72,1705211.0,7178938.31,,7.27,68.69,20.43,0.17,31.03,0.7363,4.21
2020-07-06,4877350.0,20797020.4,15.5,20.7,6.53,21.63,2.0,14635911.37,3735219.0,3432437.0,15926973.82,,,,,,,,0.06,,4538.0,,,,,,,154727.0,15.66,0.76,,,68.66,54.65,1705211.0,7271019.7,,7.14,68.69,20.2,0.1619,30.53,0.7135,4.264
2020-07-07,5044697.0,20794241.03,16.03,21.09,6.75,22.68,2.0,14838309.65,3715634.0,3599784.0,15315843.35,,,,0.79,,,,0.04,167347.0,19585.0,,,0.79,,,,,15.88,,,,68.54,54.37,1705211.0,7028879.74,,7.3,68.51,19.7,0.1593,29.72,0.7381,4.122
2020-07-08,5024387.0,20599986.7,15.97,21.07,6.72,21.84,2.0,14675843.4,3716591.0,3579474.0,15238023.1,,,12140.0,,,,,0.05,,11183.0,,,,12140.0,,,20310.0,15.27,0.14,,,68.55,54.37,1705211.0,6991365.1,,7.0,68.57,19.62,0.1583,29.61,0.735,4.1
2020-07-09,5042736.0,19918807.2,16.03,22.78,6.75,21.09,2.0,14211400.85,3773495.0,3597823.0,14905305.25,,,56544.0,0.07,,,,,18349.0,,,,0.07,56544.0,,360.0,,15.51,,,,68.88,55.19,1705211.0,6735583.45,,7.02,68.85,20.36,0.1671,30.69,0.7375,3.95
2020-07-10,5027095.0,19304044.8,15.98,23.1,6.73,20.27,2.0,13920929.28,3736777.0,3625242.0,14349223.68,,,512168.0,0.06,,,,2.42,48607.0,577848.0,,,0.06,512168.0,,28962.0,21188.0,14.74,0.12,,,72.45,54.63,1421248.0,5457592.32,,5.61,72.44,19.48,0.1642,30.68,0.735,3.84
2020-07-13,4530919.0,17688707.78,14.4,21.4,6.06,17.85,2.0,14167873.66,3240601.0,3629066.0,12651306.3,,,8083.0,0.0,,,,2.12,11208.0,507384.0,,,0.0,8083.0,,3125.0,7384.0,12.42,0.04,,,62.78,47.51,1921248.0,7500552.19,,7.64,61.93,13.63,0.1659,33.84,0.6642,3.904
2020-07-14,4361564.0,16556496.94,13.86,20.59,5.84,17.39,2.0,13133062.96,3071246.0,3459711.0,11658449.82,,,,,,,,0.62,,169355.0,,,,,,,169355.0,11.96,0.6,,,61.52,44.93,1921248.0,7293057.41,,7.48,61.51,14.24,0.1557,31.63,0.6381,3.796
2020-07-15,4343244.0,16886532.67,13.8,21.09,5.81,16.92,2.0,13380128.21,3052926.0,3441391.0,11869776.29,,,52.0,,,,,0.07,,18372.0,,,,52.0,,,18320.0,11.58,0.12,,,61.38,44.6,1921248.0,7469812.22,,7.28,61.39,14.23,0.1551,31.57,0.6345,3.888
2020-07-16,4286059.0,16561331.98,13.62,21.51,5.73,17.06,2.0,13138395.98,3051741.0,3400206.0,11791927.22,,,14815.0,0.09,,,,0.06,14815.0,16000.0,,,0.09,14815.0,,,56000.0,11.87,0.26,,,61.37,44.42,1921248.0,7423702.27,,7.49,61.31,14.51,0.161,32.28,0.6238,3.864
2020-07-17,4289637.0,16283462.05,13.63,21.8,5.74,16.91,2.0,12920764.06,3048812.0,3403784.0,11573290.35,,,,0.1,,,,0.01,25720.0,2929.0,,,0.1,,,,22142.0,11.8,0.13,,,61.34,44.37,1921248.0,7293057.41,,7.43,61.37,14.44,0.1599,32.18,0.6243,3.796
2020-07-20,4317091.0,15895529.06,13.72,23.48,5.78,16.71,2.0,12633818.32,3072053.0,3431238.0,11311299.15,,,24446.0,0.09,,,,0.02,29789.0,3530.0,,,0.09,24446.0,,2325.0,2335.0,11.64,0.02,,,61.52,44.56,1921248.0,7074035.14,,7.28,61.53,14.3,0.1593,32.03,0.6261,3.682
2020-07-21,4308292.0,15544317.54,13.69,23.9,5.76,16.16,2.0,12348159.91,3063254.0,3422439.0,11052220.43,,,,,,,,0.04,,8799.0,,,,,,,8799.0,11.21,0.08,,,61.46,42.02,1921248.0,6931862.78,,7.02,61.49,14.28,0.1587,31.98,0.591,3.608
2020-07-22,4321488.0,15903075.84,13.73,24.54,5.78,15.94,2.0,12643136.8,3071450.0,3435635.0,11302936.0,,,18844.0,0.0,,,,0.05,17294.0,10648.0,,,0.0,18844.0,,,4098.0,11.04,0.03,,,61.52,42.42,1921248.0,7070192.64,,6.88,61.59,14.21,0.1578,31.79,0.5969,3.68
2020-07-23,3998457.0,14442426.68,12.71,22.96,5.35,15.0,2.0,11242725.65,2768419.0,3112604.0,9999529.43,,,,,,,,1.08,,303031.0,,,,,,,323031.0,10.17,1.12,,,61.88,38.6,1705211.0,6159222.13,,6.27,61.84,15.48,0.138,26.91,0.5575,3.612
2020-07-24,3999084.0,14588658.43,12.71,23.19,5.35,14.72,2.0,11357066.69,2769046.0,3113231.0,10101479.81,,,5281.0,0.0,,,,0.04,1705.0,10032.0,,,0.0,5281.0,,5378.0,1078.0,9.97,0.02,,,61.89,38.62,1705211.0,6220609.73,,6.12,61.94,15.39,0.1373,26.8,0.5578,3.648
2020-07-27,4045605.0,14564178.0,12.86,24.09,5.41,14.98,2.0,11375107.2,2905567.0,3159752.0,10460041.2,,,90000.0,0.18,,,,,46521.0,,,,0.18,90000.0,,46521.0,,10.52,,,,63.02,40.53,1705211.0,6138759.6,,6.15,63.1,15.23,0.1371,26.58,0.5643,3.6
2020-07-28,4036365.0,14902259.58,12.83,24.38,5.4,14.92,2.0,11659380.3,2896327.0,3158012.0,10693239.28,,,,,,,,0.03,,9240.0,,,,,,,1740.0,10.46,0.02,,,62.94,40.48,1705211.0,6295639.01,,6.17,62.91,15.29,0.1373,26.58,0.5641,3.692
2020-07-29,4076398.0,14348920.96,12.95,24.89,5.45,15.2,2.0,11257118.4,2936360.0,3198045.0,10335987.2,,,40033.0,0.19,,,,,40033.0,,,,0.19,40033.0,,,,10.77,,,,59.73,41.04,1979371.0,6967385.92,,7.27,59.7,15.23,0.1386,26.52,0.5698,3.52
2020-07-30,4083398.0,14798234.35,12.98,25.23,5.46,14.62,2.0,11615083.08,2815967.0,3205045.0,10205064.41,,,7000.0,0.0,,,,0.59,7000.0,127393.0,,,0.0,7000.0,,,,9.89,,,,62.28,39.29,1705211.0,6179684.66,,5.97,62.38,15.12,0.1375,26.33,0.5697,3.624
2020-07-31,4462472.0,16332647.52,14.18,27.41,5.97,16.46,2.0,11836875.54,3195041.0,3234119.0,11693850.06,,,379908.0,0.17,,,,0.0,29074.0,834.0,,,0.17,379908.0,,,,11.6,,,,66.21,44.57,1630934.0,5969218.44,,5.92,66.22,18.76,0.1404,24.18,0.6225,3.66
2020-08-03,4473760.0,16195011.2,14.22,27.73,5.99,16.66,2.0,11748373.34,3206329.0,3245407.0,11606910.98,,,15500.0,0.08,,,,0.02,15500.0,4212.0,,,0.08,15500.0,,,4212.0,11.76,0.02,,,66.46,45.63,1618434.0,5858731.08,,5.95,66.39,18.79,0.1409,24.16,0.6366,3.62
2020-08-04,4461556.0,16159755.83,14.18,27.84,5.97,16.37,2.0,11710661.27,3106342.0,3233203.0,11251170.72,,,,,,,,0.38,,99987.0,,,,,,,12204.0,11.2,0.06,,,65.61,44.8,1628421.0,5898140.86,,5.86,65.65,18.71,0.1405,24.19,0.6434,3.622
2020-08-05,4487553.0,16873199.28,14.26,28.72,6.0,16.49,2.0,12254592.0,3115822.0,3259200.0,11715490.72,,,14990.0,0.09,,,,0.02,25997.0,6000.0,,,0.09,14990.0,,490.0,,11.22,,,,65.59,44.93,1634421.0,6145422.96,,5.87,65.67,18.51,0.1391,24.0,0.6471,3.76
2020-08-06,4510882.0,16545915.18,14.34,31.95,6.03,17.23,2.0,12040316.37,3052342.0,3282529.0,11195990.46,,,5816.0,0.29,,,,0.19,38683.0,75220.0,,,0.29,5816.0,,5924.0,15354.0,11.47,0.04,,,65.1,44.14,1636352.0,6002139.14,,6.15,65.09,18.56,0.1395,23.92,0.6523,3.668
2020-08-07,4523121.0,16057079.55,14.37,32.89,6.05,16.86,2.0,11696426.4,3078068.0,3294768.0,10927141.4,,,14235.0,0.04,,,,0.27,23760.0,64414.0,,,0.04,14235.0,,75905.0,11521.0,11.33,0.18,,,65.29,45.11,1636352.0,5809049.6,,6.03,65.26,18.59,0.1406,24.01,0.6629,3.55
2020-08-10,4562359.0,17099721.53,14.5,32.78,6.1,16.57,2.0,12495854.49,3112994.0,3334006.0,11667501.51,,,85930.0,0.16,,,,0.28,61254.0,57843.0,,,0.16,85930.0,,6839.0,22016.0,11.09,0.14,,,69.67,45.87,1355211.0,5079330.83,,4.83,69.66,18.3,0.139,23.53,0.6723,3.748
2020-08-11,4526914.0,19166953.88,14.39,32.25,6.06,17.41,2.0,13966107.27,3266895.0,3298561.0,13832033.43,,,145972.0,0.19,,,,0.02,25000.0,5936.0,,,0.19,145972.0,,13865.0,60445.0,12.28,0.06,,,66.8,48.3,1623782.0,6875092.99,,6.32,66.0,18.35,0.1392,23.6,0.6693,4.234
2020-08-12,4495513.0,18701334.08,14.29,30.32,6.01,19.27,2.0,13591385.6,3212154.0,3267160.0,13362560.64,,,52.0,,,,,0.05,,54793.0,,,,52.0,,,31401.0,13.58,0.0,,,67.59,47.61,1540008.0,6406433.28,,6.51,67.59,18.66,0.1414,24.12,0.6663,4.16
2020-08-13,4442147.0,18274992.76,14.12,30.1,5.94,18.75,2.0,13221548.52,3185640.0,3213794.0,13105722.96,,,,,,,,0.14,,26514.0,,,,,,,53366.0,13.24,0.28,,,67.41,47.18,1540008.0,6335592.91,,6.4,67.41,18.86,0.142,24.36,0.6579,4.114
2020-08-14,4463651.0,17863531.3,14.18,30.52,5.97,18.61,2.0,12851322.45,3222144.0,3211225.0,12895020.29,,,45600.0,0.02,,,,0.04,12431.0,9096.0,,,0.02,45600.0,,,15000.0,13.24,0.09,,,67.66,47.43,1540008.0,6163112.02,,6.33,67.64,18.8,0.1416,24.26,0.6571,4.002
2020-08-17,4464347.0,17625241.96,14.19,30.54,5.97,18.09,2.0,12680664.11,3222840.0,3211921.0,12723772.32,,,2983.0,0.0,,,,0.01,696.0,2287.0,,,0.0,2983.0,,,,12.86,,,,67.68,47.41,1539158.0,6076595.78,,6.14,67.7,18.74,0.1412,24.21,0.6568,3.948
2020-08-18,4482445.0,17329132.37,14.24,31.3,6.0,17.89,2.0,12487253.45,3240938.0,3230019.0,12529466.31,,,18098.0,0.04,,,,,18098.0,,,,0.04,18098.0,,,,12.74,,,,67.8,47.67,1539158.0,5950384.83,,6.04,67.83,18.66,0.1412,24.12,0.6593,3.866
2020-08-19,4483626.0,17522010.41,14.25,31.5,6.0,17.7,2.0,12627529.6,3242119.0,3231200.0,12670201.05,,,3556.0,0.05,,,,0.01,10000.0,2375.0,,,0.05,3556.0,,,8819.0,12.6,0.09,,,67.81,47.71,1539158.0,6015029.46,,5.99,67.77,18.7,0.1406,24.06,0.6599,3.908
2020-08-20,4484763.0,17517484.28,14.25,31.99,6.0,17.83,2.0,12636257.63,3243256.0,3235089.0,12668157.94,,,6000.0,0.04,,,,0.02,3889.0,4863.0,,,0.04,6000.0,,,,12.7,,,,67.82,47.76,1539158.0,6011951.15,,6.04,67.78,18.69,0.1406,24.04,0.6604,3.906
2020-08-21,4504491.0,17594541.85,14.31,32.78,6.03,17.92,2.0,12702565.89,3262984.0,3252065.0,12745215.5,,,6168.0,0.07,,,,0.02,16976.0,4608.0,,,0.07,6168.0,,18168.0,,12.78,,,,67.95,48.05,1539158.0,6011951.15,,6.03,67.93,18.61,0.1407,24.0,0.6633,3.906
2020-08-24,4517458.0,18304739.82,14.36,33.45,6.04,17.97,2.0,13229909.66,3275951.0,3265032.0,13274153.45,,,26650.0,0.05,,,,0.08,12967.0,20000.0,,,0.05,26650.0,,6317.0,,12.8,,,,68.38,48.24,1514798.0,6137961.5,,5.91,68.4,18.47,0.1399,23.79,0.6652,4.052
2020-08-25,4520718.0,18128079.18,14.37,33.72,6.05,18.58,2.0,13105850.92,3285551.0,3268292.0,13175059.51,,,9600.0,0.13,,,,,3260.0,,,,0.13,9600.0,,,,13.27,,,,68.44,48.49,1514798.0,6074339.98,,6.13,68.42,18.51,0.1409,23.88,0.6672,4.01
2020-08-26,4510624.0,18304112.19,14.33,34.01,6.03,18.38,2.0,13221767.48,3269117.0,3258198.0,13266076.79,,,,,,,,0.08,,16434.0,,,,,,,10094.0,13.11,0.1,,,68.1,48.0,1531232.0,6213739.46,,6.14,68.11,18.55,0.1404,23.91,0.6622,4.058
2020-08-27,4511407.0,18045628.0,14.34,35.53,6.04,18.53,2.0,13035924.0,3079647.0,3258981.0,12318588.0,,,19653.0,0.01,,,,0.82,783.0,209123.0,,,0.01,19653.0,,,,12.49,,,,66.68,45.21,1539158.0,6156632.0,,6.24,66.67,18.62,0.1408,23.97,0.6623,4.0
2020-08-28,4499864.0,18611437.5,14.3,35.87,6.02,18.23,2.0,13431403.57,3088104.0,3247438.0,12772398.14,,,8457.0,0.0,,,,,8457.0,,,,0.0,8457.0,,,20000.0,12.28,0.05,,,66.74,45.22,1539158.0,6365957.49,,6.1,66.81,18.48,0.1407,23.98,0.6589,4.136
2020-08-31,4499069.0,17942287.17,14.3,35.14,6.02,18.78,2.0,12947612.28,3087309.0,3246643.0,12312188.29,,,,,,,,0.0,,795.0,,,,,,,795.0,12.73,0.0,,,66.73,45.22,1539158.0,6138162.1,,6.34,66.74,18.66,0.142,24.12,0.6589,3.988
2020-09-01,4425273.0,17090404.33,14.06,35.12,5.92,17.92,2.0,12253535.11,3057041.0,3172847.0,11806292.34,,,4705.0,,,,,0.2,,35072.0,,,,4705.0,,99.0,73796.0,12.24,0.41,,,66.51,45.17,1539158.0,5944228.2,,6.16,66.51,19.01,0.1437,24.5,0.6539,3.862
2020-09-02,4547713.0,17317691.1,14.45,36.92,6.08,17.94,2.0,12548452.9,3175953.0,3295287.0,12094029.02,,,117904.0,0.42,,,,0.03,122470.0,7712.0,,,0.42,117904.0,,8720.0,30.0,12.33,0.05,,,67.36,46.67,1539158.0,5861113.66,,6.0,67.29,18.47,0.1388,23.78,0.6683,3.808
2020-09-03,4349444.0,17162906.02,13.82,36.1,5.82,16.86,2.0,12220833.03,3076241.0,3097018.0,12138846.99,,10181.0,9000.0,0.0,0.04,,,0.51,9000.0,118893.0,,10181.0,0.0,9000.0,,,207269.0,11.71,0.87,,,65.31,45.14,1634327.0,6449054.34,,6.22,65.32,19.19,0.1452,24.77,0.6382,3.946
2020-09-04,4344510.0,17638710.6,13.81,37.16,5.81,17.39,2.0,12553861.04,2961390.0,3092084.0,12023243.4,,,,,,,,0.19,,114851.0,,,,,,,4934.0,11.69,0.0,,,64.38,43.33,1638638.0,6652870.28,,6.46,64.4,19.29,0.1461,24.93,0.6356,4.06
2020-09-07,4334568.0,17190896.69,13.77,35.65,5.8,17.6,2.0,12223775.17,2951448.0,3082142.0,11705442.77,,,,,,,,0.04,,9942.0,,,,,,,9942.0,11.97,0.0,,,64.3,43.31,1638638.0,6498838.31,,6.64,64.32,19.58,0.1471,25.05,0.636,3.966
2020-09-08,4303330.0,17161680.04,13.68,35.68,5.76,17.28,2.0,12167005.15,2935403.0,3050904.0,11706387.16,,,,,,,,0.1,,16045.0,,,,,,,31238.0,11.67,0.1,,,64.18,43.07,1638638.0,6534888.34,,6.52,64.15,19.59,0.1474,25.22,0.6314,3.988
2020-09-09,4190450.0,17097036.0,13.32,34.31,5.61,16.94,2.0,11987137.92,2932440.0,2938024.0,11964355.2,,,,,,,,0.01,,2963.0,,,,,,,112880.0,11.69,0.4,,,64.15,43.07,1638638.0,6685643.04,,6.53,64.16,20.01,0.1518,25.82,0.6154,4.08
2020-09-10,4187617.0,18216133.95,13.31,33.87,5.6,17.37,2.0,12768080.85,2926585.0,2935191.0,12730644.75,,,23383.0,,,,,0.0,,29238.0,,,,23383.0,,,2833.0,11.94,0.0,,,65.96,42.74,1510307.0,6569835.45,,6.29,65.52,19.97,0.1513,25.8,0.6116,4.35
