,VRLA FP Equity_DX_SI_QTY,VRLA FP Equity_DX_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VRLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VRLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VRLA FP Equity_DX_SI_MV,VRLA FP Equity_DX_DSS,VRLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY,VRLA FP Equity_DX_BROKER_SI_QTY,VRLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VRLA FP Equity_DX_BROKER_SI_MV_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,VRLA FP Equity_DX_BROKER_SI_MV_INC_x,VRLA FP Equity_DX_SUPPLY_SI_MV_NEW,VRLA FP Equity_DX_BROKER_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_NEW,VRLA FP Equity_DX_SUPPLY_SI_MV_DEC,VRLA FP Equity_DX_BROKER_SI_QTY_INC,VRLA FP Equity_DX_SUPPLY_SI_QTY_DEC,VRLA FP Equity_DX_BROKER_SI_MV_NEW_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VRLA FP Equity_DX_BROKER_SI_MV_INC_y,VRLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,VRLA FP Equity_DX_BROKER_SI_MV_ADD,VRLA FP Equity_DX_SUPPLY_SI_QTY_ADD,VRLA FP Equity_DX_BROKER_SI_QTY_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV,VRLA FP Equity_DX_BROKER_SI_MV_DEC,VRLA FP Equity_DX_SUPPLY_SI_MV_RMV,VRLA FP Equity_DX_BROKER_SI_MV_RMV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VRLA FP Equity_DX_UTILIZATION_QUANTITY,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VRLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VRLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VRLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VRLA FP Equity_DX_ACTIVE_UTILIZATION_MV,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VRLA FP Equity_DX_BROKER_SI_CON_RATIO,VRLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VRLA FP Equity_DX_DEMAND_SUPPLY_RATIO,VRLA FP Equity_PX_LAST
2023-07-26,45124.0,1703882.24,0.06,0.41,0.04,1.62,0.0,1092661.12,20191.0,28937.0,762412.16,,,,,,,,,,,,,,,,,,0.73,,,,0.1,0.1,20037124.0,756601802.24,,716.18,0.1,25.1,0.3041,47.6,0.0023,37.76
2023-07-27,45124.0,1736371.52,0.06,0.37,0.04,1.74,0.0,1113495.76,20191.0,28937.0,776949.68,,,,,,,,,,,,,,,,,,0.79,,,,0.1,0.1,19831092.0,763100420.16,,755.42,0.1,25.12,0.3044,47.63,0.0023,38.48
2023-07-28,45124.0,1797740.16,0.06,0.35,0.04,1.77,0.0,1152850.08,20191.0,28937.0,804409.44,,,,,,,,,,,,,,,,,,0.8,,,,0.1,0.1,19697004.0,784728639.36,,763.77,0.1,25.15,0.3051,47.69,0.0023,39.84
2023-07-31,45124.0,1819399.68,0.06,0.36,0.04,1.83,0.0,1166739.84,20191.0,28937.0,814101.12,,,,,,,,,,,,,,,,,,0.83,,,,0.1,0.1,19755808.0,796554178.56,,790.76,0.1,25.16,0.3052,47.7,0.0023,40.32
2023-08-01,45124.0,1825717.04,0.06,0.36,0.04,1.85,0.0,1170791.02,20191.0,28937.0,816927.86,,,,,,,,,,,,,,,,,,0.84,,,,0.1,0.1,19864240.0,803707150.4,,803.02,0.1,25.18,0.3056,47.74,0.0023,40.46
2023-08-02,45124.0,1856401.36,0.06,0.36,0.04,1.86,0.0,1190468.18,20191.0,28937.0,830657.74,,,,,,,,,,,,,,,,,,0.84,,,,0.1,0.1,19897404.0,818579200.56,,809.98,0.1,25.16,0.305,47.69,0.0023,41.14
2023-08-03,45124.0,1826619.52,0.06,0.36,0.04,1.88,0.0,1171369.76,20191.0,28937.0,817331.68,,,,,,,,,,,,,,,,,,0.85,,,,0.1,0.1,19949668.0,807562560.64,,815.87,0.1,25.23,0.3065,47.84,0.0023,40.48
2023-08-04,45124.0,1809472.4,0.06,0.36,0.04,1.85,0.0,1160373.7,20191.0,28937.0,809659.1,,,,,,,,,,,,,,,,,,0.84,,,,0.1,0.1,20013888.0,802556908.8,,805.03,0.1,25.23,0.3066,47.84,0.0023,40.1
2023-08-07,45124.0,1805862.48,0.06,0.36,0.04,1.84,0.0,1158058.74,20191.0,28937.0,808043.82,,,,,,,,,,,,,,,,,,0.83,,,,0.1,0.1,20075832.0,803434796.64,,804.97,0.1,25.19,0.3057,47.75,0.0022,40.02
2023-08-08,45124.0,1813984.8,0.07,0.36,0.04,1.84,0.0,1163267.4,20191.0,28937.0,811678.2,,,,,,,,,,,,,,,,,,0.83,,,,0.1,0.1,20105504.0,808241260.8,,806.92,0.1,25.18,0.3054,47.73,0.0022,40.2
2023-08-09,29124.0,1178939.52,0.04,0.23,0.02,1.18,0.0,847529.76,12191.0,20937.0,493491.68,,,,,,,,0.34,,8000.0,,,,,,,8000.0,0.5,0.32,,,0.06,0.06,20116224.0,814304747.52,,809.13,0.06,10.7,0.2685,47.18,0.0014,40.48
2023-08-10,29124.0,1174862.16,0.04,0.23,0.02,1.19,0.0,844598.58,12191.0,20937.0,491784.94,,,,,,,,,,,,,,,,,,0.5,,,,0.06,0.06,20112952.0,811356483.68,,813.18,0.06,10.7,0.2687,47.21,0.0014,40.34
2023-08-11,26987.0,1073003.12,0.04,0.21,0.02,1.1,0.0,832455.12,12191.0,20937.0,484714.16,,,,,,,,,,,,,,,,,,0.5,,,,0.06,0.06,20102840.0,799288918.4,,810.5,0.06,11.52,0.3055,50.81,0.0013,39.76
2023-08-14,26987.0,1076781.3,0.04,0.22,0.02,1.09,0.0,835386.3,12191.0,20937.0,486420.9,,,,,,,,,,,,,,,,,,0.49,,,,0.06,0.06,20099372.0,801964942.8,,802.42,0.06,11.52,0.3056,50.83,0.0013,39.9
2023-08-15,26987.0,1069764.68,0.04,0.22,0.02,1.09,0.0,829942.68,12191.0,20937.0,483251.24,,,,,,,,,,,,,,,,,,0.49,,,,0.06,0.06,19816800.0,785537952.0,,789.32,0.06,11.52,0.3064,50.92,0.0014,39.64
2023-08-16,29413.0,1163578.28,0.04,0.25,0.02,1.18,0.0,924240.28,12191.0,23363.0,482275.96,,,,,,2426.0,,,,,,,,,0.1,,,0.49,,,,0.06,0.06,20110424.0,795568373.44,,799.09,0.06,10.59,0.2646,46.7,0.0015,39.56
2023-08-17,26987.0,1060589.1,0.04,0.23,0.02,1.08,0.0,822824.1,12191.0,20937.0,479106.3,,,,,,,,,,,,,,,,,2426.0,0.49,0.1,,,0.06,0.06,20102316.0,790021018.8,,795.14,0.06,11.54,0.3063,50.91,0.0013,39.3
2023-08-18,26987.0,1058430.14,0.04,0.23,0.02,1.07,0.0,821149.14,12191.0,20937.0,478131.02,,,,,,,,,,,,,,,,,,0.48,,,,0.06,0.06,20160300.0,790686966.0,,792.43,0.06,11.54,0.3063,50.91,0.0013,39.22
2023-08-21,26987.0,1060589.1,0.04,0.23,0.02,1.07,0.0,822824.1,12191.0,20937.0,479106.3,,,,,,,,,,,,,,,,,,0.48,,,,0.06,0.06,20196688.0,793729838.4,,791.72,0.06,11.54,0.3063,50.9,0.0013,39.3
2023-08-22,27553.0,1101568.94,0.04,0.24,0.02,1.1,0.0,859689.94,12757.0,21503.0,510024.86,,,,,,1381.0,,0.03,,815.0,,,,,0.06,1381.0,815.0,0.51,0.03,,,0.06,0.06,20345936.0,813430521.28,,804.86,0.06,11.24,0.2905,49.6,0.0014,39.98
2023-08-23,79226.0,3213406.56,0.11,0.67,0.06,3.24,0.0,2968018.56,64430.0,73176.0,2613280.8,,,40382.0,1.67,,11291.0,,,40382.0,,,,1.67,40382.0,0.45,11291.0,,2.58,,,,0.32,0.32,20290794.0,822994604.64,,813.8,0.32,17.16,0.3379,53.3,0.0039,40.56
2023-08-24,82768.0,3378589.76,0.12,0.7,0.07,3.46,0.0,3131628.76,67972.0,76718.0,2774617.04,,,3542.0,0.2,,,,,3542.0,,,,0.2,3542.0,,,,2.77,,,,0.33,0.33,20288764.0,828187346.48,,825.78,0.33,16.28,0.3585,55.68,0.0041,40.82
2023-08-25,83342.0,3432023.56,0.12,0.7,0.07,3.51,0.0,3182884.56,67972.0,77292.0,2799086.96,,,,0.04,,,,,574.0,,,,0.04,,,,,2.78,,,,0.33,0.33,20306304.0,836213598.72,,831.78,0.33,16.17,0.362,56.05,0.0041,41.18
2023-08-28,117912.0,4957020.48,0.17,0.96,0.1,4.98,0.0,3690397.32,102542.0,87783.0,4310865.68,,,10491.0,0.47,,,,,10491.0,,,,0.47,10491.0,,24079.0,,4.21,,,,0.5,0.5,20384316.0,856956644.64,,841.41,0.5,19.83,0.3024,48.88,0.0058,42.04
2023-08-29,178893.0,7649464.68,0.26,1.42,0.15,7.77,0.0,6361148.64,133466.0,148764.0,5707006.16,,,30608.0,1.64,,24079.0,,,36902.0,,,,1.64,30608.0,1.11,316.0,,5.59,,,,0.65,0.65,20400734.0,872335385.84,,857.61,0.65,27.19,0.3265,49.0,0.0087,42.76
2023-08-30,306736.0,13490249.28,0.44,2.39,0.25,13.53,0.0,8203325.52,238846.0,186524.0,10504447.08,,,38197.0,1.02,,17045.0,,,20715.0,,,,1.02,38197.0,0.73,67183.0,,10.3,,,,1.16,1.16,20369022.0,895829587.56,,871.42,1.17,15.96,0.1691,30.96,0.0149,43.98
2023-08-31,328114.0,14476389.68,0.47,2.46,0.27,14.49,0.0,9964413.76,280780.0,225848.0,12388013.6,,,46594.0,0.43,,84360.0,,2.02,9377.0,50181.0,,,0.43,46594.0,3.56,45521.0,54413.0,12.47,2.41,,,1.36,1.36,20387632.0,899502323.84,,898.95,1.37,19.25,0.1524,24.78,0.0159,44.12
2023-09-01,238633.0,10604850.52,0.35,1.73,0.2,10.58,0.0,7622037.72,188839.0,171513.0,8392005.16,,,,1.27,,,,4.52,28700.0,100948.0,,,1.27,,,9007.0,83035.0,8.38,3.61,,,0.91,0.91,20568624.0,914069650.56,,909.37,0.91,16.84,0.1764,31.11,0.0115,44.44
2023-09-04,369126.0,16212013.92,0.53,2.65,0.3,16.44,0.0,13121012.16,337700.0,298748.0,14831784.0,,,63906.0,5.71,,,,,127235.0,,,,5.71,63906.0,,84955.0,,15.05,,,,1.62,1.62,20463420.0,898753406.4,,905.61,1.63,17.81,0.266,46.13,0.0177,43.92
2023-09-05,445848.0,19430055.84,0.64,3.13,0.36,19.65,0.0,15898768.44,397664.0,364818.0,17330197.12,,,36521.0,2.94,,,,,68770.0,,,,2.94,36521.0,,23443.0,2700.0,17.54,0.15,,,1.9,1.9,20480006.0,892518661.48,,899.09,1.91,14.45,0.2511,45.05,0.0214,43.58
2023-09-06,356594.0,15583157.8,0.52,2.52,0.29,15.82,0.0,13380765.2,301256.0,306196.0,13164887.2,,,113208.0,4.49,,,,9.44,99068.0,214070.0,,,4.49,113208.0,,4454.0,157690.0,13.14,6.96,,,1.44,1.44,20656294.0,902680047.8,,898.25,1.44,19.09,0.2058,36.16,0.017,43.7
2023-09-07,324896.0,13749598.72,0.47,2.55,0.27,14.39,0.0,12125060.88,306567.0,286509.0,12973915.44,,,17238.0,0.68,,,,1.53,15410.0,35835.0,,,0.68,17238.0,,23908.0,35097.0,13.43,1.6,,,1.47,1.47,20510376.0,867999112.32,,889.03,1.49,22.23,0.2005,31.46,0.0156,42.32
2023-09-08,481239.0,20500781.4,0.7,3.99,0.39,20.68,0.0,18176653.2,450570.0,426682.0,19194282.0,,,66753.0,6.36,,,,0.53,154818.0,11454.0,,,6.36,66753.0,,88704.0,14645.0,19.08,0.66,,,2.16,2.16,20382516.0,868295181.6,,863.19,2.16,30.32,0.2463,34.05,0.0231,42.6
2023-09-11,483652.0,20719651.68,0.7,3.99,0.4,20.85,0.0,18281884.32,435831.0,426748.0,18671000.04,,,8332.0,1.7,,,,1.66,37055.0,39429.0,,,1.7,8332.0,,16358.0,36989.0,18.56,1.68,,,2.12,2.12,20122752.0,862058695.68,,856.19,2.12,26.0,0.2171,31.3,0.0235,42.84
2023-09-12,441471.0,18815494.02,0.64,3.66,0.36,19.2,0.0,16903006.76,401958.0,396598.0,17131449.96,,,23407.0,0.59,,,,2.41,11429.0,57280.0,,,0.59,23407.0,,,41579.0,17.21,1.76,,,1.95,1.95,20203274.0,861063537.88,,863.64,1.95,25.96,0.2166,29.51,0.0214,42.62
2023-09-13,391416.0,16204622.4,0.57,3.2,0.32,17.06,0.0,14252074.2,338307.0,344253.0,14005909.8,,,8623.0,0.85,,,,3.13,19148.0,72274.0,,,0.85,8623.0,,,71493.0,14.34,3.04,,,1.6,1.6,20780736.0,860322470.4,,878.3,1.61,21.54,0.2276,34.97,0.0185,41.4
2023-09-14,509649.0,21048503.7,0.74,4.18,0.42,21.68,0.0,16512689.9,409888.0,399823.0,16928374.4,,,62738.0,2.09,,,,0.1,55728.0,2458.0,,,2.09,62738.0,,11301.0,158.0,17.07,0.01,,,1.94,1.94,20683010.0,854208313.0,,859.89,1.95,18.16,0.276,44.71,0.0242,41.3
2023-09-15,447731.0,18151014.74,0.65,3.64,0.37,18.79,0.0,13868896.16,336348.0,342104.0,13635547.92,,,6253.0,0.25,,,,3.34,6253.0,79793.0,,,0.25,6253.0,,,63972.0,13.86,2.9,,,1.59,1.59,20759730.0,841599454.2,,854.08,1.6,18.83,0.3045,48.39,0.0212,40.54
2023-09-18,428896.0,17130106.24,0.62,3.2,0.35,17.66,0.0,13285841.3,317609.0,332645.0,12685303.46,,,15286.0,0.69,,5128.0,,1.72,17633.0,39153.0,,,0.69,15286.0,0.21,5128.0,32220.0,12.83,1.54,,,1.51,1.51,20719140.0,827522451.6,,840.54,1.5,20.64,0.2791,44.19,0.0204,39.94
2023-09-19,272504.0,10780258.24,0.39,2.03,0.22,11.11,0.0,8867571.8,206794.0,224155.0,8180770.64,,,18000.0,,,18000.0,,5.24,,128815.0,,,,18000.0,0.71,,126490.0,8.25,5.27,,,0.98,0.98,20842450.0,824527322.0,,838.11,0.98,18.96,0.1947,33.2,0.0129,39.56
2023-09-20,228757.0,8962699.26,0.33,1.66,0.19,9.1,0.0,6136449.96,139944.0,156622.0,5483005.92,,,26076.0,0.12,,,,3.85,3113.0,96039.0,,,0.12,26076.0,,3113.0,70646.0,5.54,3.04,,,0.67,0.67,20807314.0,815230562.52,,831.15,0.66,11.14,0.3035,51.06,0.0109,39.18
2023-09-21,187844.0,7138072.0,0.27,1.34,0.15,7.33,0.0,5172180.0,125995.0,136110.0,4787810.0,,,9161.0,0.37,,,,0.95,11161.0,23110.0,,,0.37,9161.0,,,31673.0,4.91,1.3,,,0.6,0.6,20754908.0,788686504.0,,818.95,0.6,15.01,0.3242,52.18,0.009,38.0
2023-09-22,236483.0,9033650.6,0.34,1.64,0.19,9.11,0.0,7057411.8,168111.0,184749.0,6421840.2,,,3745.0,0.36,,38371.0,,,10268.0,,,,0.36,3745.0,1.51,38371.0,,6.4,,,,0.8,0.8,20755384.0,792855668.8,,805.57,0.79,16.82,0.2661,45.25,0.0113,38.2
2023-09-25,230472.0,8568948.96,0.33,1.55,0.19,8.82,0.0,6645478.84,162100.0,178738.0,6026878.0,,,2013.0,0.07,,,,0.3,2013.0,8024.0,,,0.07,2013.0,,,8024.0,6.18,0.35,,,0.78,0.78,20592272.0,765620672.96,,787.01,0.78,13.39,0.2799,47.7,0.0111,37.18
2023-09-26,212127.0,7865669.16,0.31,1.38,0.17,7.94,0.0,5947372.44,147755.0,160393.0,5478755.4,,,13851.0,0.91,,,,1.1,26074.0,28196.0,,,0.91,13851.0,,,44419.0,5.5,1.72,,,0.71,0.71,20593532.0,763608166.56,,769.56,0.71,11.14,0.4435,64.22,0.0102,37.08
2023-09-27,74660.0,2748981.2,0.11,0.48,0.06,2.77,0.0,2360714.3,54000.0,64115.0,1988280.0,,,,,,,,3.49,,93755.0,,,,,,,96278.0,2.01,3.62,,,0.26,0.26,20737982.0,763572497.24,,774.77,0.26,27.12,0.2428,31.07,0.0036,36.82
2023-09-28,61933.0,2311339.56,0.09,0.39,0.05,2.31,0.0,1917800.16,41273.0,51388.0,1540308.36,,,2505.0,,,2505.0,,0.57,,15232.0,,,,2505.0,0.1,,15232.0,1.54,0.56,,,0.2,0.2,20806300.0,776491116.0,,771.37,0.2,30.81,0.2303,32.32,0.003,37.32
2023-09-29,63982.0,2385248.96,0.09,0.4,0.05,2.41,0.0,1992131.36,43322.0,53437.0,1615044.16,,,2049.0,0.08,,,,,2049.0,,,,0.08,2049.0,,,,1.63,,,,0.21,0.21,20821380.0,776221046.4,,780.7,0.21,29.57,0.2187,31.42,0.0031,37.28
2023-10-02,78235.0,2836801.1,0.11,0.47,0.06,2.93,0.0,2454439.4,48052.0,67690.0,1742365.52,,,4730.0,0.52,,,,,14253.0,,,,0.52,4730.0,,,,1.79,,,,0.23,0.23,20796456.0,754079494.56,,780.27,0.23,25.75,0.2029,27.37,0.0038,36.26
2023-10-03,146600.0,5218960.0,0.21,0.86,0.12,5.49,0.0,4843558.0,104713.0,136055.0,3727782.8,,,30953.0,2.61,,,,,68365.0,,,,2.61,30953.0,,25708.0,,3.8,,,,0.5,0.5,20737996.0,738272657.6,,754.74,0.5,14.33,0.3203,51.31,0.007,35.6
2023-10-04,138176.0,4993680.64,0.2,0.81,0.11,5.06,0.0,4612584.34,96289.0,127631.0,3479884.46,,,,,,,,0.34,,8424.0,,,,,,,8424.0,3.44,0.44,,,0.46,0.46,20736760.0,749426506.4,,745.47,0.46,15.79,0.2896,47.09,0.0066,36.14
2023-10-05,121465.0,4404320.9,0.18,0.72,0.1,4.46,0.0,4028195.92,82497.0,111092.0,2991341.22,,,,0.0,,,,0.58,81.0,16873.0,,,0.0,,,3081.0,16620.0,2.98,0.62,,,0.4,0.4,20646816.0,748653548.16,,749.84,0.4,17.98,0.2454,39.57,0.0059,36.26
2023-10-06,135645.0,4980884.4,0.2,0.81,0.11,5.04,0.0,4599987.84,96677.0,125272.0,3549979.44,,,14180.0,0.57,,,,,14180.0,,,,0.57,14180.0,,,,3.51,,,,0.47,0.47,20625368.0,757363512.96,,752.36,0.46,16.11,0.2843,46.25,0.0065,36.72
2023-10-09,164453.0,5893995.52,0.24,0.98,0.13,6.09,0.0,5423416.32,99434.0,151323.0,3563714.56,,,2757.0,0.83,,2757.0,,,23294.0,,,,0.83,2757.0,0.1,,,3.64,,,,0.48,0.48,20568454.0,737173391.36,,755.65,0.48,25.42,0.2497,38.8,0.008,35.84
2023-10-10,177210.0,6326397.0,0.26,1.07,0.14,6.47,0.0,5271212.1,119058.0,147653.0,4250370.6,,,950.0,0.65,,,,,19624.0,,,,0.65,950.0,,18674.0,23294.0,4.26,0.84,,,0.58,0.58,20566198.0,734213268.6,,739.67,0.57,13.43,0.3148,51.36,0.0086,35.7
2023-10-11,101145.0,3598739.1,0.15,0.6,0.08,3.62,0.0,2645195.1,61220.0,74345.0,2178207.6,,,,,,,,2.06,,57838.0,,,,,,,73308.0,2.19,2.74,,,0.3,0.3,20600960.0,732982156.8,,739.67,0.3,23.86,0.1944,25.92,0.0049,35.58
2023-10-12,95191.0,3358338.48,0.14,0.58,0.08,3.39,0.0,2412834.48,58023.0,68391.0,2047051.44,,,,,,,,0.11,,3197.0,,,,,,,5954.0,2.07,0.21,,,0.28,0.28,20589040.0,726381331.2,,739.68,0.28,25.67,0.2048,27.77,0.0046,35.28
2023-10-13,95187.0,3291566.46,0.14,0.59,0.08,3.35,0.0,2364891.62,58021.0,68389.0,2006366.18,,,,,,,,0.0,,2.0,,,,,,,2.0,2.04,0.0,,,0.28,0.28,20626868.0,713277095.44,,731.45,0.28,25.78,0.2047,27.59,0.0046,34.58
2023-10-16,114787.0,3962447.24,0.17,0.71,0.09,4.01,0.0,2699084.28,67821.0,78189.0,2341180.92,,,9800.0,0.33,,,,,9800.0,,,,0.33,9800.0,,,,2.38,,,,0.33,0.33,20745668.0,716140459.36,,721.59,0.33,22.21,0.2031,30.27,0.0055,34.52
2023-10-17,117814.0,4088145.8,0.17,0.75,0.1,4.1,0.0,2818195.2,67821.0,81216.0,2353388.7,,,,,,3027.0,,,,,,,,,0.1,,,2.37,,,,0.33,0.33,20772824.0,720816992.8,,723.64,0.33,21.7,0.1923,29.38,0.0057,34.7
2023-10-18,126462.0,4405936.08,0.18,0.81,0.1,4.42,0.0,3130861.76,76469.0,89864.0,2664179.96,,,,0.3,,,,,8648.0,,,,0.3,,,8648.0,,2.68,,,,0.37,0.37,20654324.0,719596648.16,,724.72,0.37,19.99,0.1738,27.1,0.0061,34.84
2023-10-19,91408.0,3135294.4,0.13,0.57,0.07,3.2,0.0,2443429.1,60869.0,71237.0,2087806.7,,,827.0,0.02,,,,0.87,827.0,25075.0,,,0.02,827.0,,8648.0,19454.0,2.13,0.67,,,0.3,0.3,20542504.0,704607887.2,,717.51,0.3,23.73,0.2141,32.76,0.0044,34.3
2023-10-20,154423.0,5034189.8,0.22,0.96,0.13,5.24,0.0,3590955.2,91503.0,110152.0,2982997.8,,,9424.0,1.55,,6894.0,,0.1,46782.0,2890.0,,,1.55,9424.0,0.24,24100.0,14761.0,3.11,0.54,,,0.44,0.44,20528668.0,669234576.8,,701.07,0.44,16.44,0.3246,51.91,0.0075,32.6
2023-10-23,205583.0,6558097.7,0.3,1.2,0.17,6.69,0.0,5145852.8,143444.0,161312.0,4575863.6,,,58054.0,1.61,,,,0.2,51160.0,6113.0,,,1.61,58054.0,,,,4.71,,,,0.7,0.7,20434852.0,651871778.8,,667.94,0.7,38.02,0.3067,38.24,0.01,31.9
2023-10-24,286925.0,8860244.0,0.42,1.64,0.23,9.01,0.0,7493155.52,163700.0,242654.0,5055056.0,,,,2.12,,10317.0,,,71025.0,,,,2.12,,0.34,20256.0,,5.21,,,,0.8,0.8,20334990.0,627944491.2,,653.0,0.79,27.1,0.3579,52.47,0.014,30.88
2023-10-25,335946.0,10199320.56,0.49,1.87,0.27,10.31,0.0,8860323.12,208741.0,291842.0,6337376.76,,,26424.0,1.44,,9633.0,,0.48,49355.0,13947.0,,,1.44,26424.0,0.3,32564.0,9800.0,6.44,0.36,,,1.02,1.02,20269992.0,615396957.12,,633.16,1.01,19.79,0.3369,52.88,0.0164,30.36
2023-10-26,321461.0,9656688.44,0.47,1.76,0.26,9.71,0.0,8331804.28,188464.0,277357.0,5661458.56,,,9288.0,0.21,,,,0.92,9288.0,29565.0,,,0.21,9288.0,,,23773.0,5.73,0.75,,,0.93,0.93,20179606.0,606195364.24,,620.92,0.91,20.72,0.3937,58.49,0.0158,30.04
2023-10-27,187383.0,5741415.12,0.27,1.01,0.15,5.71,0.0,4681393.68,145011.0,152787.0,4443137.04,,,,,,,,1.44,,46045.0,,,,,,2592.0,124570.0,4.38,3.72,,,0.72,0.72,19983432.0,612292356.48,,611.73,0.71,23.45,0.2915,46.48,0.0093,30.64
2023-10-30,138346.0,4285959.08,0.2,0.78,0.11,4.28,0.0,2935355.0,89342.0,94750.0,2767815.16,,,9000.0,0.29,,,,1.93,9000.0,64669.0,,,0.29,9000.0,,,67037.0,2.76,2.04,,,0.45,0.45,19679010.0,609655729.8,,612.34,0.45,19.29,0.2286,38.3,0.007,30.98
2023-10-31,144346.0,4437196.04,0.21,0.81,0.12,4.48,0.0,3041723.0,94942.0,98950.0,2918517.08,,,1800.0,0.14,,,,,4200.0,,,,0.14,1800.0,,3800.0,,2.96,,,,0.48,0.48,19628082.0,603367240.68,,616.77,0.48,18.25,0.229,38.85,0.0073,30.74
2023-11-01,144346.0,4480499.84,0.21,0.82,0.12,4.48,0.0,2251207.04,92342.0,72526.0,2866295.68,,,,,,,,0.08,,2600.0,,,,,,,26424.0,2.88,0.81,,,0.47,0.47,19640698.0,609647265.92,,613.73,0.47,18.33,0.2283,38.72,0.0073,31.04
2023-11-02,258521.0,8138241.08,0.37,1.47,0.21,8.05,0.0,2283118.48,206517.0,72526.0,6501155.16,,,46686.0,,,,,0.82,,26424.0,,,,46686.0,,93913.0,,6.44,,,,1.05,1.05,19448456.0,612237394.88,,611.78,1.04,21.79,0.4343,61.51,0.0132,31.48
2023-11-03,408753.0,13014695.52,0.59,2.34,0.33,12.82,0.0,7092614.72,203317.0,222758.0,6473613.28,,,,4.67,,,,0.1,150232.0,3200.0,,,4.67,,,,,6.42,,,,1.04,1.04,19379292.0,617036657.28,,616.78,1.03,13.87,0.5929,75.52,0.0209,31.84
2023-11-06,411217.0,13175392.68,0.59,2.38,0.34,13.08,0.0,7216112.88,215414.0,225222.0,6901864.56,,,,0.39,,,,,12097.0,,,,0.39,,,12097.0,9633.0,6.9,0.23,,,1.11,1.11,19239562.0,616435566.48,,621.94,1.1,13.73,0.5525,72.76,0.0211,32.04
2023-11-07,366625.0,11658675.0,0.53,2.14,0.3,11.76,0.0,6494259.6,191822.0,204222.0,6099939.6,,,,,,,,0.77,,23592.0,,,,,,,21000.0,6.16,0.66,,,1.0,1.0,19046252.0,605670813.6,,618.21,0.99,6.34,0.6787,81.92,0.0191,31.8
2023-11-08,366625.0,11768662.5,0.53,2.14,0.3,11.71,0.0,6555526.2,191822.0,204222.0,6157486.2,,,,,,,,,,,,,,,,,,6.11,,,,1.0,1.0,18978334.0,609204521.4,,612.16,0.99,6.33,0.678,81.88,0.0191,32.1
2023-11-09,224716.0,7438099.6,0.33,1.28,0.18,7.26,0.0,7035239.5,43390.0,212545.0,1436209.0,,,,,,8323.0,,4.77,,150232.0,,,,,0.27,1800.0,,1.42,,,,0.23,0.23,19148082.0,633801514.2,,627.79,0.23,10.33,0.4634,66.44,0.0117,33.1
2023-11-10,66161.0,2143616.4,0.1,0.38,0.05,2.18,0.0,1749276.0,41590.0,53990.0,1347516.0,,,,,,,,0.06,,1800.0,,,,,,,158555.0,1.37,5.09,,,0.22,0.22,19133280.0,619918272.0,,638.02,0.21,23.77,0.2321,35.29,0.0035,32.4
2023-11-13,102907.0,3311547.26,0.15,0.61,0.08,3.34,0.0,2328641.34,78867.0,72363.0,2537940.06,,,18904.0,,,18373.0,,,,,,,,18904.0,0.6,18373.0,,2.56,,,,0.41,0.41,19132828.0,615694405.04,,625.71,0.41,22.55,0.2228,35.6,0.0054,32.18
2023-11-14,131115.0,4303194.3,0.19,0.79,0.11,4.27,0.0,3264638.22,83840.0,99471.0,2751628.8,,,4973.0,0.88,,,,,27108.0,,,,0.88,4973.0,,,,2.71,,,,0.44,0.44,19126212.0,627722277.84,,620.67,0.44,26.88,0.2133,27.72,0.0068,32.82
2023-11-15,116520.0,3821856.0,0.17,0.69,0.1,3.84,0.0,3386567.2,69245.0,103249.0,2271236.0,,,3189.0,0.13,,,,0.59,3778.0,18373.0,,,0.13,3189.0,,589.0,,2.29,,,,0.36,0.36,19177556.0,629023836.8,,636.42,0.36,23.6,0.2163,33.19,0.0061,32.8
2023-11-16,98147.0,3101445.2,0.14,0.59,0.08,3.17,0.0,2682081.6,69245.0,84876.0,2188142.0,,,,,,,,,,,,,,,,,18373.0,2.26,0.6,,,0.36,0.36,19072840.0,602701744.0,,628.18,0.36,28.55,0.268,38.82,0.0051,31.6
