,IPN FP Equity_DX_SI_QTY,IPN FP Equity_DX_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPN FP Equity_DX_SI_MV,IPN FP Equity_DX_DSS,IPN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY,IPN FP Equity_DX_BROKER_SI_QTY,IPN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPN FP Equity_DX_BROKER_SI_MV_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPN FP Equity_DX_BROKER_SI_MV_INC_x,IPN FP Equity_DX_SUPPLY_SI_MV_NEW,IPN FP Equity_DX_BROKER_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_NEW,IPN FP Equity_DX_SUPPLY_SI_MV_DEC,IPN FP Equity_DX_BROKER_SI_QTY_INC,IPN FP Equity_DX_SUPPLY_SI_QTY_DEC,IPN FP Equity_DX_BROKER_SI_MV_NEW_y,IPN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPN FP Equity_DX_BROKER_SI_MV_INC_y,IPN FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPN FP Equity_DX_BROKER_SI_MV_ADD,IPN FP Equity_DX_SUPPLY_SI_QTY_ADD,IPN FP Equity_DX_BROKER_SI_QTY_DEC,IPN FP Equity_DX_SUPPLY_SI_MV,IPN FP Equity_DX_BROKER_SI_MV_DEC,IPN FP Equity_DX_SUPPLY_SI_MV_RMV,IPN FP Equity_DX_BROKER_SI_MV_RMV,IPN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPN FP Equity_DX_UTILIZATION_QUANTITY,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPN FP Equity_DX_ACTIVE_UTILIZATION_MV,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPN FP Equity_DX_BROKER_SI_CON_RATIO,IPN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPN FP Equity_DX_DEMAND_SUPPLY_RATIO,IPN FP Equity_PX_LAST
2018-03-23,221828.0,27173930.0,0.63,1.66,0.26,26.63,0.0,26809247.5,99668.0,218851.0,12209330.0,,,8351.0,2.58,,9555.0,,1.72,21220.0,13542.0,,,2.58,8351.0,1.18,25009.0,850.0,12.23,0.11,,,1.19,1.19,8285598.0,1014985755.0,,1019.71,1.19,33.23,0.356,47.45,0.0265,122.5
2018-03-26,239593.0,29254305.3,0.68,1.81,0.29,28.73,0.0,27111572.4,118980.0,222044.0,14527458.0,,,623.0,0.25,,1300.0,,0.02,2055.0,162.0,,,0.25,623.0,0.16,18851.0,162.0,14.51,0.06,,,1.42,1.42,8283253.0,1011385191.3,,1015.57,1.41,32.8,0.347,46.82,0.0285,122.1
2018-03-27,241257.0,30145062.15,0.69,1.87,0.29,28.93,0.0,27782132.7,134011.0,222346.0,16744674.45,,,14131.0,0.41,,900.0,,,3256.0,,,,0.41,14131.0,0.11,900.0,3854.0,16.42,0.48,,,1.6,1.6,8246005.0,1030338324.75,,1015.65,1.59,32.64,0.3472,46.68,0.0288,124.95
2018-03-28,281703.0,35381896.8,0.8,2.21,0.34,34.57,0.0,33064702.4,144065.0,263254.0,18094564.0,,,10516.0,5.64,,,,0.05,41457.0,462.0,,,5.64,10516.0,,,549.0,18.09,0.07,,,1.73,1.73,8197994.0,1029668046.4,,1026.64,1.73,38.72,0.3544,43.04,0.0338,125.6
2018-03-29,277835.0,35048885.25,0.79,2.17,0.33,34.08,0.0,32721543.9,146876.0,259386.0,18528407.4,,,4173.0,,,,,0.17,,1362.0,,,,4173.0,,,3868.0,18.44,0.44,,,1.78,1.78,8082879.0,1019655185.85,,1013.93,1.79,39.33,0.3626,43.53,0.0338,126.15
2018-03-30,277835.0,35048885.25,0.79,2.34,0.33,34.04,0.0,32721543.9,148686.0,259386.0,18756738.9,,,1809.0,,,,,,,,,,,1809.0,,1.0,,18.68,,,,1.8,1.8,8106946.0,1022691237.9,,1016.41,1.8,39.31,0.3623,43.51,0.0337,
2018-04-02,183693.0,23172871.95,0.52,1.55,0.22,23.87,0.0,20845530.6,148686.0,165244.0,18756738.9,,,,0.68,,,,,4048.0,,,,0.68,,,,98190.0,18.75,10.87,,,1.8,1.8,8110764.0,1023172878.6,,1021.87,1.8,19.74,0.4971,67.19,0.0222,
2018-04-03,208176.0,25990773.6,0.59,1.75,0.25,27.05,0.0,21918041.75,158628.0,175555.0,19804705.8,,,10244.0,1.57,,,,1.35,11371.0,10765.0,,,1.57,10244.0,,10463.0,1060.0,19.99,0.15,,,1.94,1.94,8017838.0,1001027074.3,,1008.85,1.94,20.32,0.4984,67.17,0.0255,124.85
2018-04-04,194502.0,24254399.4,0.55,1.65,0.23,25.01,0.0,21322702.4,149517.0,170992.0,18644769.9,,,4165.0,1.56,,,,1.67,14563.0,13276.0,,,1.56,4165.0,,1774.0,19126.0,18.65,2.44,,,1.83,1.83,8038309.0,1002377132.3,,1002.34,1.83,13.15,0.5616,73.24,0.0238,124.7
2018-04-05,187494.0,23661742.8,0.53,1.61,0.22,24.21,0.0,20694780.8,146286.0,163984.0,18461293.2,,,,0.14,,,,0.41,1145.0,3231.0,,,0.14,,,,8153.0,18.32,1.02,,,1.77,1.77,8129955.0,1026000321.0,,1017.16,1.77,10.77,0.6005,76.34,0.0227,126.2
2018-04-06,184484.0,23244984.0,0.53,1.61,0.22,23.67,0.0,15986754.0,151290.0,126879.0,19062540.0,,,3742.0,0.47,,,,,3742.0,,,,0.47,3742.0,,1262.0,40847.0,19.04,5.35,,,1.84,1.84,8089540.0,1019282040.0,,1018.3,1.84,12.54,0.5664,73.34,0.0224,126.0
2018-04-09,128541.0,16086906.15,0.37,1.14,0.15,16.56,0.0,13144629.65,94718.0,105031.0,11853957.7,,,,,,,,7.13,,56572.0,,,,,,,21848.0,11.9,2.8,,,1.15,1.15,8171700.0,1022688255.0,,1025.71,1.15,16.85,0.6142,76.44,0.0156,125.15
2018-04-10,128541.0,16305425.85,0.37,1.15,0.15,16.51,0.0,13323182.35,94718.0,105031.0,12014978.3,,,,,,,,,,,,,,,,,,11.86,,,,1.15,1.15,8163540.0,1035545049.0,,1023.68,1.14,17.13,0.6114,76.2,0.0156,126.85
2018-04-11,108186.0,13793715.0,0.31,0.95,0.13,13.98,0.0,10796190.0,94718.0,84676.0,12076545.0,,,,,,,,,,,,,,,,,20355.0,12.02,2.59,,,1.15,1.15,8173813.0,1042161157.5,,1036.63,1.15,21.21,0.5432,70.41,0.0131,127.5
2018-04-12,94984.0,12039222.0,0.27,0.82,0.11,12.12,0.0,8453591.25,56382.0,66695.0,7146418.5,,,4779.0,0.98,,,,5.46,7878.0,43115.0,,,0.98,4779.0,,,25859.0,7.19,3.48,,,0.68,0.68,8206660.0,1040194155.0,,1045.34,0.68,38.85,0.4079,50.31,0.0115,126.75
2018-04-13,111597.0,14223037.65,0.32,0.96,0.13,14.28,0.0,10617604.6,71677.0,83308.0,9135233.65,,,5200.0,2.17,,,,,16613.0,,,,2.17,5200.0,,10095.0,,9.09,,,,0.87,0.87,8153735.0,1039193525.75,,1033.3,0.87,31.13,0.4442,58.7,0.0136,127.45
2018-04-16,142702.0,18123154.0,0.41,1.24,0.17,18.25,0.0,13198983.0,96898.0,103929.0,12306046.0,,,16878.0,3.08,,,,0.47,24363.0,3742.0,,,3.08,16878.0,,12085.0,3742.0,12.32,0.48,,,1.17,1.17,8189653.0,1040085931.0,,1040.57,1.17,45.32,0.4196,46.05,0.0172,127.0
2018-04-17,125133.0,15891891.0,0.36,1.11,0.15,15.99,0.0,12063603.0,89288.0,94989.0,11339576.0,,,,,,1019.0,,1.1,,8629.0,,,,,0.13,1019.0,9959.0,11.33,1.27,,,1.08,1.08,8212997.0,1043050619.0,,1041.82,1.08,42.88,0.4296,49.33,0.0151,127.0
2018-04-18,94486.0,12141451.0,0.27,0.84,0.11,12.15,0.0,11330616.0,60892.0,88176.0,7824622.0,,,1018.0,0.13,,2843.0,,3.83,1018.0,30214.0,,,0.13,1018.0,0.36,800.0,10674.0,7.74,1.31,,,0.73,0.73,8244812.0,1059458342.0,,1048.38,0.73,36.4,0.4097,52.37,0.0114,128.5
2018-04-19,73613.0,9422464.0,0.21,0.66,0.09,9.48,0.0,8836608.0,38031.0,69036.0,4867968.0,,,,0.15,,,,2.87,1105.0,22861.0,,,0.15,,,,20245.0,4.88,2.6,,,0.46,0.46,8271985.0,1058814080.0,,1061.75,0.46,32.58,0.3985,53.64,0.0089,128.0
2018-04-20,70676.0,8997054.8,0.2,0.64,0.08,9.03,0.0,7283214.9,41717.0,57213.0,5310574.1,,,,0.14,,,,0.77,1104.0,6000.0,,,0.14,,,9686.0,12927.0,5.33,1.71,,,0.5,0.5,8281334.0,1054213818.2,,1060.07,0.5,34.15,0.2788,36.79,0.0085,127.3
2018-04-23,73767.0,9434799.3,0.21,0.68,0.09,9.42,0.0,5375125.4,38109.0,42026.0,4874141.1,,,1097.0,0.48,,,,1.93,3804.0,15161.0,,,0.48,1097.0,,10456.0,18991.0,4.87,2.44,,,0.46,0.46,8300323.0,1061611311.7,,1058.4,0.46,15.03,0.2919,48.69,0.0088,127.9
2018-04-24,83144.0,10617488.8,0.24,0.78,0.1,10.63,0.0,5227782.6,59586.0,40938.0,7609132.2,,,20666.0,0.14,,1200.0,,0.03,1143.0,255.0,,,0.14,20666.0,0.15,1066.0,3431.0,7.62,0.43,,,0.71,0.71,8386339.0,1070935490.3,,1071.25,0.71,30.37,0.2393,33.71,0.0098,127.7
2018-04-25,82521.0,10372889.7,0.24,0.76,0.1,10.47,0.0,4691878.2,66892.0,37326.0,8408324.4,,,6953.0,0.57,,,,0.37,4437.0,2888.0,,,0.57,6953.0,,3241.0,8049.0,8.51,1.08,,,0.79,0.79,8375082.0,1052747807.4,,1066.38,0.79,30.14,0.2789,39.21,0.0098,125.7
2018-04-26,78237.0,10217752.2,0.22,0.72,0.09,9.98,0.0,4432694.6,62608.0,33941.0,8176604.8,,,967.0,0.87,,,,1.33,6908.0,10293.0,,,0.87,967.0,,5042.0,10293.0,7.95,1.23,,,0.74,0.74,8407994.0,1098084016.4,,1067.18,0.74,18.98,0.2478,40.54,0.0092,130.6
2018-04-27,85363.0,11549613.9,0.24,0.77,0.1,11.28,0.0,6137343.3,63716.0,45361.0,8620774.8,,,4936.0,1.63,,,,0.38,11420.0,3828.0,,,1.63,4936.0,,,,8.37,,,,0.75,0.75,8416287.0,1138723631.1,,1098.39,0.76,25.96,0.2234,32.63,0.0101,135.3
2018-04-30,113213.0,15227148.5,0.32,1.01,0.14,15.32,0.0,11704593.5,82446.0,87023.0,11088987.0,,,11427.0,5.76,,,,4.01,42620.0,30603.0,,,5.76,11427.0,,37906.0,958.0,11.16,0.0,,,0.96,0.96,8513600.0,1145079200.0,,1149.5,0.96,13.76,0.4357,63.13,0.0132,134.5
2018-05-01,112413.0,15119548.5,0.32,0.99,0.13,15.21,0.0,11704593.5,81646.0,87023.0,10981387.0,,,,,,,,0.11,,800.0,,,,,,,,11.0,,,,0.95,0.95,8513303.0,1145039253.5,,1146.38,0.95,13.79,0.4425,63.67,0.0131,
2018-05-02,80492.0,10798001.8,0.23,0.71,0.1,10.88,0.0,9470319.25,66153.0,70595.0,8874424.95,,,,0.27,,,,2.48,1961.0,18307.0,,,0.27,,,,18389.0,8.89,2.5,,,0.77,0.77,8527733.0,1143995381.95,,1145.89,0.77,19.59,0.3221,49.02,0.0094,134.15
2018-05-03,100091.0,13267062.05,0.29,0.9,0.12,13.39,0.0,11823460.0,89627.0,89200.0,11880058.85,,,24608.0,2.41,,,,0.15,18605.0,1134.0,,,2.41,24608.0,,,,12.0,,,,1.04,1.04,8529112.0,1130533795.6,,1138.52,1.04,15.77,0.3807,57.0,0.0116,132.55
2018-05-04,96205.0,12814506.0,0.27,0.86,0.11,12.8,0.0,11254334.4,84811.0,84492.0,11296825.2,,,,1.39,,,,1.77,10199.0,13292.0,,,1.39,,,8476.0,14907.0,11.25,2.09,,,0.98,0.98,8577652.0,1142543246.4,,1135.93,0.98,9.73,0.5242,70.82,0.0111,133.2
2018-05-07,89719.0,11892253.45,0.26,0.81,0.11,11.93,0.0,9904268.55,80257.0,74721.0,10638065.35,,,,,,,,0.6,,4554.0,,,,,,,9771.0,10.68,1.29,,,0.94,0.94,8439358.0,1118636902.9,,1121.87,0.94,10.41,0.596,76.06,0.0105,132.55
2018-05-08,66797.0,8843922.8,0.19,0.62,0.08,8.86,0.0,7503505.2,60620.0,56673.0,8026088.0,,,,,,,,2.64,,19637.0,,,,,,,18048.0,8.04,2.42,,,0.71,0.71,8481247.0,1122917102.8,,1124.0,0.71,11.67,0.6582,80.17,0.0078,132.4
2018-05-09,68101.0,8975711.8,0.19,0.64,0.08,8.97,0.0,7641368.6,63090.0,57977.0,8315262.0,,,4431.0,0.54,,,,0.26,4465.0,1961.0,,,0.54,4431.0,,,3161.0,8.35,0.43,,,0.74,0.74,8483063.0,1118067703.4,,1121.26,0.74,11.47,0.7423,85.36,0.008,131.8
2018-05-10,89444.0,11632192.2,0.25,0.85,0.11,11.64,0.0,10392035.4,84403.0,79908.0,10976610.15,,,2660.0,2.77,,,,0.09,21931.0,588.0,,,2.77,2660.0,,19241.0,,11.1,,,,0.99,0.99,8455508.0,1099638815.4,,1108.24,0.99,7.97,0.8095,89.61,0.0105,130.05
2018-05-11,96728.0,12564967.2,0.28,0.91,0.12,12.56,0.0,11326240.8,91187.0,87192.0,11845191.3,,,,0.86,,500.0,,,6784.0,,,,0.86,,0.07,6784.0,,11.85,,,,1.07,1.07,8455440.0,1098361656.0,,1096.57,1.07,7.36,0.8135,89.88,0.0113,129.9
2018-05-14,105431.0,13695486.9,0.3,1.01,0.13,13.7,0.0,12658235.4,99090.0,97446.0,12871791.0,,,,1.24,,800.0,,0.2,9454.0,1551.0,,,1.24,,0.1,9454.0,,12.87,,,,1.16,1.16,8461848.0,1099194055.2,,1098.84,1.16,5.22,0.8398,91.48,0.0123,129.9
2018-05-15,95556.0,12522613.8,0.27,0.94,0.11,12.54,0.0,11057474.8,89215.0,84376.0,11691625.75,,,3195.0,,,,,1.7,,13070.0,,,,3195.0,,,13070.0,11.63,1.59,,,1.04,1.04,8471502.0,1110190337.1,,1105.41,1.04,9.2,0.7688,87.18,0.0112,131.05
2018-05-16,95556.0,12594280.8,0.27,0.95,0.11,12.58,0.0,11120756.8,89215.0,84376.0,11758537.0,,,,,,,,0.13,,1017.0,,,,,,,,11.71,,,,1.04,1.04,8473505.0,1116807959.0,,1111.67,1.04,9.19,0.7688,87.18,0.0112,131.8
2018-05-17,78196.0,10474354.2,0.22,0.8,0.09,10.46,0.0,9113020.35,71855.0,68033.0,9624977.25,,,,,,,,2.11,,16343.0,,,,,,,16343.0,9.48,2.0,,,0.84,0.84,8487393.0,1136886292.35,,1120.45,0.84,9.87,0.7449,85.71,0.0091,133.95
2018-05-18,77697.0,10388088.9,0.22,0.81,0.09,10.38,0.0,9096012.1,71356.0,68033.0,9540297.2,,,,,,,,,,,,,,,,,,9.56,,,,0.84,0.84,8470258.0,1132473494.6,,1133.27,0.84,9.39,0.7508,86.11,0.0091,133.7
2018-05-21,56109.0,7532633.25,0.16,0.59,0.07,7.52,0.0,6337674.0,50568.0,47208.0,6788754.0,,,,,,,,2.79,,20788.0,,,,,,,20825.0,6.76,2.76,,,0.59,0.59,8491550.0,1139990587.5,,1133.58,0.59,11.76,0.7108,83.44,0.0066,134.25
2018-05-22,51818.0,6920293.9,0.15,0.55,0.06,6.92,0.0,6129945.0,46277.0,45900.0,6180293.35,,,,,,,,0.58,,4291.0,,,,,,,1308.0,6.2,0.17,,,0.54,0.54,8531979.0,1139445795.45,,1141.66,0.54,6.72,0.827,90.68,0.006,133.55
2018-05-23,51148.0,6846159.8,0.15,0.55,0.06,6.85,0.0,6143715.0,45607.0,45900.0,6104496.95,,,,,,,,0.09,,670.0,,,,,,,,6.11,,,,0.53,0.53,8528878.0,1141590320.3,,1140.54,0.53,5.43,0.8485,91.94,0.006,133.85
2018-05-24,50544.0,6828494.4,0.14,0.56,0.06,6.83,0.0,6201090.0,45003.0,45900.0,6079905.3,,,,,,,,0.08,,604.0,,,,,,,,6.03,,,,0.53,0.53,8522628.0,1151407042.8,,1141.45,0.53,4.24,0.8689,93.1,0.0059,135.1
2018-05-25,93616.0,12666244.8,0.27,1.05,0.11,12.66,0.0,6148843.8,48170.0,45446.0,6517401.0,,,3167.0,,,,,,,,,,,3167.0,,,454.0,6.52,0.06,,,0.56,0.56,8533678.0,1154606633.4,,1153.1,0.56,5.71,0.8752,93.38,0.0109,135.3
2018-05-28,32833.0,4447229.85,0.09,0.38,0.04,4.45,0.0,84791.7,32207.0,626.0,4362438.15,,,,,,,,2.17,,15963.0,,,,,,,44820.0,4.37,6.06,,,0.37,0.37,8561120.0,1159603704.0,,1158.38,0.38,15.84,0.6937,81.75,0.0038,135.45
2018-05-29,7090.0,957150.0,0.02,0.08,0.01,0.96,0.0,84510.0,6464.0,626.0,872640.0,,,,,,,,3.98,,29334.0,,,,,,916.0,,0.87,,,,0.07,0.07,8628897.0,1164901095.0,,1169.33,0.07,10.89,0.7194,84.04,0.0008,135.0
2018-05-30,7090.0,952896.0,0.02,0.08,0.01,0.95,0.0,84134.4,6464.0,626.0,868761.6,,,,,,,,,,,,,,,,,,0.87,,,,0.07,0.07,8638597.0,1161027436.8,,1160.46,0.07,10.89,0.7193,84.03,0.0008,134.4
2018-05-31,141630.0,19226272.5,0.4,1.69,0.17,21.44,0.0,89459.25,140971.0,659.0,19136813.25,,,,0.0,,,,0.52,33.0,3858.0,,,0.0,,,138365.0,,21.35,,,,1.6,1.6,8669970.0,1176948427.5,,1161.61,1.8,0.32,0.9902,99.51,0.0161,135.75
2018-06-01,302130.0,40727122.78,0.86,3.47,0.36,44.33,0.0,20982832.57,292471.0,155659.0,39425089.62,,,,,,155000.0,,,,,,,,,22.1,151500.0,,41.97,,,,41.44,3.33,413230.0,55703402.33,,54.09,43.69,1.7,0.962,98.07,0.0343,135.8
2018-06-04,448130.0,60833647.5,1.28,5.13,0.53,65.08,0.0,40950209.25,292471.0,301659.0,39702938.25,,,63.0,20.73,,,,0.01,146000.0,63.0,,,20.73,63.0,,,,41.94,,,,3.33,3.33,8489165.0,1152404148.75,,1148.42,3.52,1.15,0.974,98.69,0.051,135.75
2018-06-05,448200.0,60910380.0,1.28,5.15,0.53,64.97,0.0,41004971.1,292471.0,301729.0,39746808.9,,,,0.01,,,,,70.0,,,,0.01,,,,,41.84,,,,3.33,3.33,8498685.0,1154971291.5,,1149.33,3.51,1.15,0.9738,98.67,0.051,135.9
2018-06-06,448270.0,60225074.5,1.28,5.14,0.54,64.61,0.0,40546695.65,292471.0,301799.0,39293478.85,,,2100.0,0.01,,,,0.28,70.0,2100.0,,,0.01,2100.0,,,,41.59,,,,3.31,3.31,8536780.0,1146916393.0,,1150.74,3.49,1.15,0.9735,98.66,0.0508,134.35
2018-06-07,448270.0,60314728.5,1.28,5.12,0.54,64.4,0.0,40607055.45,292471.0,301799.0,39351973.05,,,,,,,,,,,,,,,,,,41.48,,,,3.32,3.32,8517724.0,1146059764.2,,1140.53,3.51,1.15,0.9735,98.66,0.0509,134.55
2018-06-08,448270.0,59821631.5,1.28,5.1,0.54,64.74,0.0,40275076.55,292471.0,301799.0,39030254.95,,,,,,,,,,,,,,,,,,41.65,,,,3.31,3.31,8536110.0,1139143879.5,,1144.67,3.51,1.15,0.9736,98.66,0.0508,133.45
2018-06-11,448270.0,59395775.0,1.28,5.27,0.54,63.88,0.0,39988367.5,292471.0,301799.0,38752407.5,,,76.0,,,,,0.01,,76.0,,,,76.0,,,,41.11,,,,3.31,3.31,8548823.0,1132719047.5,,1135.39,3.49,1.15,0.9735,98.66,0.0507,132.5
2018-06-12,268398.0,36099531.0,0.76,3.22,0.32,39.18,0.0,19744465.5,267599.0,146799.0,35992065.5,,,,,,,,3.3,,24872.0,,,,,,,155000.0,38.1,21.7,,,3.03,3.03,8568177.0,1152419806.5,,1137.67,3.24,0.22,0.9894,99.47,0.0304,134.5
2018-06-13,158533.0,21505001.45,0.45,1.96,0.19,22.31,0.0,21066309.35,149234.0,155299.0,20243592.1,,,,,,8500.0,,18.22,,118365.0,,,,,1.15,,,20.06,,,,1.68,1.68,8734907.0,1184890134.55,,1175.76,1.68,4.94,0.8825,93.81,0.0178,135.65
2018-06-14,159033.0,21803424.3,0.45,1.97,0.19,22.94,0.0,21360042.9,149234.0,155799.0,20459981.4,,,221.0,0.07,,,,0.03,500.0,221.0,,,0.07,221.0,,,,20.6,,,,1.68,1.68,8738260.0,1198015446.0,,1193.56,1.7,4.85,0.8788,93.62,0.0179,137.1
2018-06-15,159033.0,21906795.75,0.45,1.97,0.19,21.88,0.0,1349812.25,149234.0,9799.0,20556983.5,,,,,,,,,,,,,,,,,146000.0,20.53,21.16,,,1.69,1.69,8702748.0,1198803537.0,,1193.68,1.69,5.12,0.8726,93.27,0.018,137.75
2018-06-18,13033.0,1786172.65,0.04,0.15,0.02,1.79,0.0,1342952.95,3234.0,9799.0,443219.7,,,,,,,,20.09,,146000.0,,,,,,,,0.44,,,,0.04,0.04,8858920.0,1214114986.0,,1217.4,0.04,9.54,0.5919,75.9,0.0015,137.05
2018-06-19,13033.0,1767926.45,0.04,0.14,0.02,1.77,0.0,1329234.35,3234.0,9799.0,438692.1,,,,,,,,,,,,,,,,,,0.44,,,,0.04,0.04,8791926.0,1192624761.9,,1201.29,0.04,9.58,0.5913,75.86,0.0015,135.65
2018-06-20,13237.0,1769786.9,0.04,0.15,0.02,1.77,0.0,1337401.1,3234.0,10003.0,432385.8,,,,0.03,,,,,204.0,,,,0.03,,,,,0.43,,,,0.04,0.04,8800463.0,1176621903.1,,1188.58,0.04,9.43,0.5695,74.34,0.0015,133.7
2018-06-21,13237.0,1761182.85,0.04,0.15,0.02,1.76,0.0,1330899.15,3234.0,10003.0,430283.7,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8830897.0,1174950845.85,,1177.42,0.04,9.35,0.571,74.45,0.0015,133.05
2018-06-22,12237.0,1615895.85,0.03,0.14,0.01,1.62,0.0,1188846.15,3234.0,9003.0,427049.7,,,,,,,,,,,,,,,,,1000.0,0.43,0.13,,,0.04,0.04,8768658.0,1157901288.9,,1162.42,0.04,6.43,0.6842,82.13,0.0014,132.05
2018-06-25,12237.0,1612836.6,0.03,0.13,0.01,1.61,0.0,1186595.4,3234.0,9003.0,426241.2,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8751632.0,1153465097.6,,1153.71,0.04,6.44,0.6845,82.15,0.0014,131.8
2018-06-26,12237.0,1626297.3,0.03,0.14,0.01,1.62,0.0,1196498.7,3234.0,9003.0,429798.6,,,695.0,,,,,0.09,,695.0,,,,695.0,,,,0.43,,,,0.04,0.04,8756586.0,1163750279.4,,1157.25,0.04,6.46,0.6852,82.2,0.0014,132.9
2018-06-27,12237.0,1637922.45,0.03,0.14,0.01,1.64,0.0,1205051.55,3234.0,9003.0,432870.9,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8760039.0,1172531220.15,,1168.85,0.04,6.48,0.6849,82.18,0.0014,133.85
2018-06-28,12237.0,1633027.65,0.03,0.14,0.01,1.63,0.0,1201450.35,3234.0,9003.0,431577.3,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8783518.0,1172160477.1,,1174.64,0.04,6.45,0.6843,82.14,0.0014,133.45
2018-06-29,12237.0,1644040.95,0.03,0.13,0.01,1.64,0.0,1209553.05,3234.0,9003.0,434487.9,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8776522.0,1179125730.7,,1168.78,0.04,6.45,0.6852,82.2,0.0014,134.35
2018-07-02,12237.0,1585915.2,0.03,0.13,0.01,1.59,0.0,1166788.8,3234.0,9003.0,419126.4,,,,,,,,,,,,,,,,,,0.42,,,,0.04,0.04,8967664.0,1162209254.4,,1193.65,0.04,6.42,0.6819,81.99,0.0014,129.6
2018-07-03,12237.0,1606106.25,0.03,0.13,0.01,1.61,0.0,1181643.75,3234.0,9003.0,424462.5,,,,,,,,,,,,,,,,,,0.42,,,,0.04,0.04,8954338.0,1175256862.5,,1165.25,0.04,6.45,0.6857,82.23,0.0014,131.25
2018-07-04,14066.0,1844755.9,0.04,0.15,0.02,1.84,0.0,1420616.8,3234.0,10832.0,424139.1,,,,0.24,,,,,1829.0,,,,0.24,,,,,0.42,,,,0.04,0.04,8958272.0,1174877372.8,,1175.66,0.04,5.42,0.729,84.99,0.0016,131.15
2018-07-05,14156.0,1881332.4,0.04,0.15,0.02,1.88,0.0,1451533.8,3234.0,10922.0,429798.6,,,,0.01,,,,,90.0,,,,0.01,,,,,0.43,,,,0.04,0.04,8951441.0,1189646508.9,,1177.76,0.04,5.4,0.7195,84.39,0.0016,132.9
2018-07-06,14156.0,1903274.2,0.04,0.15,0.02,1.9,0.0,1468462.9,3234.0,10922.0,434811.3,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8973622.0,1206503477.9,,1194.16,0.04,5.39,0.7194,84.38,0.0016,134.45
2018-07-09,14156.0,1903982.0,0.04,0.15,0.02,1.9,0.0,1469009.0,3234.0,10922.0,434973.0,,,,,,,,,,,,,,,,,,0.43,,,,0.04,0.04,8969986.0,1206463117.0,,1199.61,0.04,5.32,0.7195,84.39,0.0016,134.5
2018-07-10,14156.0,1945034.4,0.04,0.15,0.02,1.94,0.0,1500682.8,5063.0,10922.0,695656.2,,,,,,,,,,,,,,,,1829.0,,0.69,,,,0.06,0.06,8981120.0,1234005888.0,,1213.43,0.06,5.38,0.7204,84.44,0.0016,137.4
2018-07-11,14156.0,1974762.0,0.04,0.15,0.02,1.97,0.0,1523619.0,5063.0,10922.0,706288.5,,,,,,,,,,,,,,,,,,0.7,,,,0.06,0.06,8979303.0,1252612768.5,,1238.51,0.06,5.41,0.7195,84.39,0.0016,139.5
2018-07-12,14156.0,2024308.0,0.04,0.14,0.02,2.02,0.0,1561846.0,5063.0,10922.0,724009.0,,,,,,,,,,,,,,,,,,0.72,,,,0.06,0.06,8994371.0,1286195053.0,,1262.59,0.06,5.4,0.7204,84.44,0.0016,143.0
2018-07-13,18837.0,2681446.95,0.05,0.2,0.02,2.68,0.0,2221087.05,5063.0,15603.0,720718.05,,,,,,4681.0,,,,,,,,,0.67,,,0.72,,,,0.06,0.06,9003010.0,1281578473.5,,1283.39,0.06,28.74,0.4474,60.08,0.0021,142.35
2018-07-16,19888.0,2829068.0,0.06,0.21,0.02,2.83,0.0,2369031.5,5063.0,16654.0,720211.75,,,,0.15,,,,,1051.0,,,,0.15,,,,,0.72,,,,0.06,0.06,8978118.0,1277137285.5,,1275.31,0.06,32.98,0.4315,56.51,0.0022,142.25
2018-07-17,19888.0,2859894.4,0.06,0.21,0.02,2.85,0.0,2394845.2,5063.0,16654.0,728059.4,,,,,,,,,,,,,,,,,,0.73,,,,0.06,0.06,8976129.0,1290767350.2,,1280.65,0.06,32.74,0.4326,56.75,0.0022,143.8
