,ATO FP Equity_DX_SI_QTY,ATO FP Equity_DX_SHORT_INTEREST_VALUE,ATO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATO FP Equity_DX_SI_MV,ATO FP Equity_DX_DSS,ATO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATO FP Equity_DX_SUPPLY_SI_QTY,ATO FP Equity_DX_BROKER_SI_QTY,ATO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATO FP Equity_DX_BROKER_SI_MV_NEW_x,ATO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATO FP Equity_DX_BROKER_SI_MV_INC_x,ATO FP Equity_DX_SUPPLY_SI_MV_NEW,ATO FP Equity_DX_BROKER_SI_QTY_ADD,ATO FP Equity_DX_BROKER_SI_QTY_NEW,ATO FP Equity_DX_SUPPLY_SI_MV_DEC,ATO FP Equity_DX_BROKER_SI_QTY_INC,ATO FP Equity_DX_SUPPLY_SI_QTY_DEC,ATO FP Equity_DX_BROKER_SI_MV_NEW_y,ATO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATO FP Equity_DX_BROKER_SI_MV_INC_y,ATO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATO FP Equity_DX_BROKER_SI_MV_ADD,ATO FP Equity_DX_SUPPLY_SI_QTY_ADD,ATO FP Equity_DX_BROKER_SI_QTY_DEC,ATO FP Equity_DX_SUPPLY_SI_MV,ATO FP Equity_DX_BROKER_SI_MV_DEC,ATO FP Equity_DX_SUPPLY_SI_MV_RMV,ATO FP Equity_DX_BROKER_SI_MV_RMV,ATO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATO FP Equity_DX_UTILIZATION_QUANTITY,ATO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ATO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATO FP Equity_DX_ACTIVE_UTILIZATION_MV,ATO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATO FP Equity_DX_BROKER_SI_CON_RATIO,ATO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATO FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-04-14,5228945.0,313632121.1,5.4,6.09,4.75,313.37,1.0,245552361.92,3937993.0,4093904.0,236200820.14,,,342755.0,21.09,,,,10.25,341383.0,171210.0,,,21.09,342755.0,,25987.0,138288.0,235.68,7.48,,,14.7,14.7,22845900.0,1370297082.0,,1368.56,14.69,30.45,0.2385,35.69,0.1952
2021-04-15,5321791.0,322500534.6,5.49,6.22,4.84,319.64,1.0,247210185.6,4084388.0,4079376.0,247513912.8,,40000.0,185092.0,10.2,2.4,,,5.74,166901.0,96615.0,,40000.0,10.2,185092.0,,17918.0,181429.0,245.2,10.7,,,15.14,15.14,22895072.0,1387441363.2,,1376.21,15.12,26.9,0.2289,36.81,0.1973
2021-04-16,4638450.0,281646684.0,4.79,5.42,4.22,281.3,1.0,209772359.28,3641890.0,3454749.0,221135560.8,,,111557.0,5.1,,,,34.03,67981.0,583024.0,,,5.1,111557.0,,28969.0,692608.0,220.78,40.56,,,13.37,13.37,23599784.0,1432978884.48,,1430.54,13.37,32.39,0.2366,33.13,0.1703
2021-04-19,4625422.0,282705792.64,4.77,5.42,4.21,280.61,1.0,210273214.08,3663656.0,3440334.0,223922654.72,,,54135.0,3.21,,,,4.58,51859.0,73352.0,,,3.21,54135.0,,40983.0,66274.0,222.12,4.01,,,13.6,13.6,23272294.0,1422402609.28,,1411.99,13.59,32.53,0.2412,33.64,0.1717
2021-04-20,4710841.0,272192392.98,4.86,5.53,4.28,286.6,1.0,200199321.9,3896102.0,3464855.0,225116773.56,,,199730.0,2.11,,,,7.14,24521.0,127542.0,,,2.11,199730.0,,160258.0,,236.75,,,,14.42,14.42,23120364.0,1335894631.92,,1398.75,14.48,32.13,0.2358,32.96,0.1744
2021-04-21,4865100.0,285484068.0,5.02,5.42,4.42,281.6,1.0,197705242.8,3873019.0,3369210.0,227268754.92,,,41462.0,0.0,,19800.0,,7.82,17220.0,78231.0,,,0.0,41462.0,1.2,13686.0,132665.0,224.09,12.59,,,14.43,14.43,22959308.0,1347252193.44,,1331.13,14.41,29.69,0.2207,32.08,0.1813
2021-04-22,5370458.0,316857022.0,5.54,5.9,4.88,314.92,1.0,237775133.0,4434358.0,4030087.0,261627122.0,,12500.0,361224.0,39.85,0.74,37107.0,,4.63,641513.0,80923.0,,12500.0,39.85,361224.0,2.18,268538.0,17743.0,260.45,1.05,,,16.52,16.52,22400402.0,1321623718.0,,1316.62,16.51,29.75,0.2433,36.46,0.2001
2021-04-23,5269101.0,308874700.62,5.44,5.75,4.79,309.36,1.0,230905704.12,4431773.0,3939026.0,259790533.26,,,108890.0,13.22,,,,16.68,216101.0,281000.0,,,13.22,108890.0,,169525.0,307162.0,260.3,17.99,,,16.63,16.63,22219564.0,1302510841.68,,1305.84,16.62,29.4,0.2772,41.18,0.1977
2021-04-26,4814954.0,277533948.56,4.97,5.27,4.38,281.83,1.0,205279787.68,4196781.0,3561412.0,241902456.84,,,108213.0,,,,,21.5,,362639.0,,,,108213.0,,19434.0,377614.0,245.41,22.44,,,15.66,15.66,22605484.0,1302980097.76,,1319.64,15.68,23.71,0.2782,44.35,0.1796
2021-04-27,4756144.0,273383157.12,4.91,5.19,4.32,274.87,1.0,202723223.04,4171959.0,3526848.0,239804203.32,,,99798.0,5.55,,,,12.7,119758.0,201556.0,,,5.55,99798.0,,83002.0,154322.0,240.33,9.97,0.36,,15.65,15.65,22482776.0,1292309964.48,6066.0,1294.77,15.66,20.71,0.2711,45.06,0.1784
2021-04-28,5007688.0,284336524.64,5.17,5.44,4.55,287.56,1.0,213624813.5,4378840.0,3762325.0,248630535.2,,,254565.0,18.66,,,,5.71,326863.0,97535.0,,,18.66,254565.0,,49851.0,91386.0,250.8,6.29,,,16.46,16.46,22227186.0,1262059621.08,,1273.13,16.46,19.38,0.2453,41.74,0.1882
2021-04-29,4975500.0,283304970.0,5.14,5.34,4.52,283.22,1.0,212393260.56,4365434.0,3730124.0,248567811.96,,,79719.0,5.67,,,,5.57,106754.0,93125.0,,,5.67,79719.0,,,138955.0,247.78,9.48,,,16.42,16.42,22213106.0,1264814255.64,,1261.26,16.42,18.11,0.236,40.38,0.1872
2021-04-30,4930960.0,279190955.2,5.09,5.26,4.48,282.52,1.0,206886705.62,4181538.0,3653951.0,236758681.56,,,21849.0,4.65,,,,11.76,73661.0,224607.0,,,4.65,21849.0,,18862.0,149834.0,238.91,7.47,,,15.55,15.55,22717494.0,1286264510.28,,1296.57,15.56,15.82,0.2326,40.17,0.1833
2021-05-03,5198793.0,291652287.3,5.37,5.54,4.73,294.79,1.0,203608330.2,4440958.0,3629382.0,249137743.8,,,86137.0,0.35,,,,3.2,15187.0,39359.0,,,0.35,86137.0,,212642.0,39756.0,250.89,3.67,,,16.49,16.49,22483594.0,1261329623.4,,1270.05,16.5,15.36,0.2181,37.88,0.1931
2021-05-04,5201366.0,287427485.16,5.37,5.54,4.73,292.83,1.0,200324904.84,4358358.0,3625134.0,240842863.08,,,12457.0,3.44,,,,6.69,67060.0,116544.0,,,3.44,12457.0,,21487.0,71308.0,244.69,4.89,,,16.19,16.19,22556190.0,1246455059.4,,1265.54,16.2,15.43,0.209,36.46,0.1933
2021-05-05,5319733.0,296096338.78,5.49,5.75,4.84,295.45,1.0,226447144.0,4083256.0,4068400.0,227274028.96,,,123576.0,25.71,,,,48.18,512387.0,839032.0,,,25.71,123576.0,,440354.0,69121.0,226.24,4.15,,,15.14,15.14,22893184.0,1274234621.44,,1270.22,15.12,28.05,0.2555,37.8,0.1972
2021-05-06,5134522.0,283220233.52,5.3,5.54,4.67,285.54,1.0,224186732.84,3921601.0,4064299.0,216315511.16,,,51872.0,0.66,,,,16.61,7198.0,300472.0,,,0.66,51872.0,,86945.0,11299.0,217.34,0.56,,,14.55,14.55,23023600.0,1269981776.0,,1277.09,14.54,28.77,0.265,38.81,0.1906
2021-05-07,5310429.0,298658526.96,5.48,5.68,4.83,292.78,1.0,243264151.6,4078360.0,4325465.0,229366966.4,,38207.0,596.0,12.75,2.11,18000.0,,9.56,258839.0,159844.0,,38207.0,12.75,596.0,1.04,277800.0,15673.0,224.65,1.28,,,15.18,15.18,22789972.0,1281708025.28,,1257.91,15.15,27.88,0.2836,42.3,0.1976
2021-05-10,4527264.0,253707874.56,4.67,4.78,4.12,256.09,1.0,211547917.8,3827742.0,3774945.0,214506661.68,,,82887.0,6.15,,,,23.13,49447.0,430365.0,,,6.15,82887.0,,96860.0,599967.0,215.46,31.01,,,14.24,14.24,23054958.0,1291999846.32,,1296.62,14.25,19.66,0.3184,49.72,0.1684
2021-05-11,5122488.0,286756878.24,5.29,5.41,4.66,289.04,1.0,218778460.92,4158813.0,3908154.0,232810351.74,,,125415.0,3.18,,147229.0,,24.79,49380.0,437564.0,,,3.18,125415.0,8.37,643220.0,63400.0,233.06,3.53,,,15.49,15.49,22683408.0,1269817179.84,,1271.93,15.49,17.86,0.2636,43.78,0.1908
2021-05-12,5299620.0,289889214.0,5.47,5.56,4.82,300.94,1.0,218646511.8,4688304.0,3997194.0,256450228.8,,,259048.0,3.2,,500000.0,,10.74,50764.0,195232.0,,,3.2,259048.0,29.6,465675.0,461724.0,261.81,25.44,,,17.42,17.42,22229636.0,1215961089.2,,1244.73,17.38,17.03,0.2804,46.27,0.1969
2021-05-13,5821482.0,312380724.49,6.01,6.02,5.29,322.39,2.0,157947190.65,5451141.0,2943481.0,292508226.41,,,611026.0,,,,,48.88,,852832.0,,,,611026.0,,1004643.0,1053713.0,297.96,61.16,,,20.34,20.34,21346728.0,1145465425.85,,1167.13,20.34,15.31,0.2816,47.84,0.2172
2021-05-14,6845653.0,374320306.04,7.07,7.06,6.22,376.74,2.0,153519896.08,5953981.0,2807606.0,325563681.08,,,625951.0,18.9,,250000.0,,43.92,332569.0,802769.0,,,18.9,625951.0,13.57,679658.0,718444.0,324.36,40.28,,,22.2,22.2,20861716.0,1140718630.88,,1135.92,22.21,17.41,0.1899,31.47,0.2553
2021-05-17,7802330.0,425539078.2,8.05,8.06,7.09,429.92,2.0,146651460.66,6233861.0,2688879.0,339994778.94,,,377156.0,20.96,,,,8.49,388000.0,155649.0,,,20.96,377156.0,,58373.0,506727.0,340.5,27.55,,,23.13,23.13,20720124.0,1130075562.96,,1130.88,23.14,25.0,0.2009,30.49,0.2895
2021-05-18,7749243.0,425588425.56,8.0,9.53,7.05,429.27,2.0,241899478.68,6267055.0,4404579.0,344186660.6,,,600.0,,,1715700.0,,4.08,,73822.0,,,,600.0,97.47,106416.0,,341.68,,,,23.05,23.05,20927760.0,1149352579.2,,1139.5,23.07,25.0,0.2032,31.21,0.285
2021-05-19,6569559.0,355150359.54,6.78,8.63,5.97,367.05,2.0,191065555.44,5886503.0,3534324.0,318224352.18,,,199967.0,0.8,,3800.0,,34.92,6250.0,644113.0,,,0.8,199967.0,0.21,63594.0,880305.0,322.69,48.64,,,21.62,21.62,21342776.0,1153790470.56,,1171.67,21.59,21.65,0.1918,29.51,0.2413
2021-05-20,6901848.0,379049492.16,7.56,9.54,6.27,380.15,2.0,221635042.16,5550673.0,4035598.0,304842961.16,,,14206.0,23.5,,110000.0,,21.48,459088.0,402412.0,,,23.5,14206.0,6.04,52376.0,67814.0,300.99,4.4,,,20.38,20.38,21686264.0,1191009618.88,,1175.17,20.39,24.08,0.1858,28.18,0.2534
2021-05-21,7079385.0,385684894.8,7.76,9.92,6.44,396.14,2.0,236127161.52,5813261.0,4334199.0,316706459.28,,,5984.0,25.18,,,,8.41,413169.0,163457.0,,,25.18,5984.0,,420061.0,114568.0,319.05,5.43,,,21.34,21.34,21421968.0,1167068816.64,,1176.97,21.33,27.35,0.2013,29.28,0.2599
2021-05-24,6375395.0,350391709.2,6.91,9.17,5.8,353.52,2.0,243235152.96,5968606.0,4425676.0,328034585.76,,,370637.0,16.95,,70299.0,,24.07,318884.0,445022.0,,,16.95,370637.0,3.84,229730.0,297706.0,325.52,17.99,,,21.94,21.94,21233698.0,1167004042.08,,1157.74,21.95,18.98,0.1763,27.88,0.2344
2021-05-25,6549895.0,359851231.3,7.1,9.56,5.95,364.65,2.0,218551155.18,5162824.0,3977997.0,283645550.56,,,48326.0,1.36,,,,47.01,17422.0,864778.0,,,1.36,48326.0,,10670.0,465101.0,283.31,25.38,,,18.94,18.94,22101212.0,1214240587.28,,1213.26,18.93,21.83,0.1772,26.36,0.2402
2021-05-26,6736034.0,366440249.6,7.3,9.95,6.12,375.92,2.0,219807769.6,4925025.0,4040584.0,267921360.0,,,15596.0,3.64,,,,34.39,62587.0,620702.0,,,3.64,15596.0,,367307.0,,270.75,,,,18.08,18.08,22310660.0,1213699904.0,,1226.37,18.08,25.41,0.1869,25.63,0.2473
2021-05-27,6356332.0,348326993.6,6.89,9.38,5.78,351.19,2.0,223079840.0,4613575.0,4070800.0,252823910.0,,,18092.0,4.91,,,,44.81,107768.0,811981.0,,,4.91,18092.0,,482439.0,77552.0,251.46,5.19,,,17.0,17.0,22519152.0,1234049529.6,,1227.8,17.0,27.21,0.1941,27.29,0.2343
2021-05-28,5533959.0,304035707.46,6.0,8.05,5.03,307.84,2.0,198733857.66,4201205.0,3617289.0,230814202.7,,,16548.0,2.1,,,,25.08,26976.0,465028.0,,,2.1,16548.0,,36110.0,480487.0,230.42,26.11,,,15.48,15.48,22931800.0,1259873092.0,,1257.96,15.48,19.26,0.1916,31.9,0.204
2021-05-31,5299644.0,290632476.96,5.75,7.75,4.82,294.59,1.0,193170828.96,4082181.0,3522444.0,223866806.04,,,10257.0,7.85,,,,16.74,143252.0,304460.0,,,7.85,10257.0,,175179.0,238097.0,223.91,13.3,,,14.95,14.95,23227076.0,1273772847.84,,1274.16,14.95,19.47,0.1645,27.23,0.1941
2021-06-01,4924575.0,265927050.0,5.34,7.25,4.48,273.68,1.0,190461402.0,3840266.0,3527063.0,207374364.0,,,89000.0,19.15,,,,20.36,354546.0,367274.0,,,19.15,89000.0,,36359.0,349927.0,210.27,19.28,,,14.08,14.08,23442478.0,1265893812.0,,1283.41,14.08,20.33,0.1423,21.33,0.1805
2021-06-02,4822408.0,259445550.4,5.23,7.58,4.38,265.37,1.0,184120062.8,3688652.0,3422306.0,198449477.6,,,88564.0,3.14,,6500.0,,15.95,84984.0,290957.0,,,3.14,88564.0,0.36,50779.0,196241.0,199.43,10.63,,,13.57,13.57,23497250.0,1264152050.0,,1270.7,13.57,21.57,0.1466,21.81,0.1774
2021-06-03,4869725.0,261309443.5,5.28,7.85,4.43,267.5,1.0,186861183.88,3796776.0,3482318.0,203735000.16,,,167021.0,2.57,,48700.0,,10.09,55676.0,186162.0,,,2.57,167021.0,2.77,127265.0,44364.0,205.0,2.47,,,13.84,13.84,23642160.0,1268638305.6,,1276.85,13.83,21.43,0.1445,21.52,0.1775
2021-06-04,4731618.0,253803989.52,5.13,7.8,4.3,257.33,1.0,195354788.04,3892278.0,3641961.0,208781791.92,,,66902.0,7.93,,73400.0,,3.69,157263.0,67168.0,,,7.93,66902.0,4.06,95768.0,71020.0,208.6,5.29,,,14.27,14.27,23389378.0,1254606235.92,,1254.52,14.26,21.53,0.147,21.92,0.1734
2021-06-07,3912494.0,208848929.72,4.24,6.44,3.56,213.14,1.0,191566727.68,3388869.0,3588736.0,180897827.22,,,41703.0,1.29,,,,29.32,24575.0,546645.0,,,1.29,41703.0,,1533.0,77800.0,181.48,4.22,,,12.37,12.37,24016172.0,1281983261.36,,1286.55,12.36,23.67,0.1731,26.65,0.1428
2021-06-08,4043983.0,216191331.18,4.39,6.71,3.68,219.79,1.0,183792700.08,3199152.0,3437948.0,171026665.92,,,128.0,0.19,,,,10.21,5597.0,189845.0,,,0.19,128.0,,,156385.0,170.96,8.55,,,11.59,11.59,24393012.0,1304050421.52,,1304.18,11.59,21.61,0.1699,25.9,0.1466
2021-06-09,4053840.0,215664288.0,4.4,6.75,3.69,220.11,1.0,184409288.0,3227137.0,3466340.0,171683688.4,,,141450.0,1.17,,162544.0,,13.62,21500.0,253567.0,,,1.17,141450.0,8.68,140102.0,155652.0,172.39,8.4,,,11.67,11.67,24414892.0,1298872254.4,,1305.12,11.67,21.57,0.1615,25.53,0.1467
2021-06-10,2983899.0,160474088.22,3.24,5.06,2.71,161.1,1.0,134462638.3,2333636.0,2500235.0,125502944.08,,,24750.0,1.57,,3100.0,,51.85,28989.0,967813.0,,,1.57,24750.0,0.17,49562.0,998194.0,124.52,55.14,,,8.44,8.44,25324304.0,1361941069.12,,1350.95,8.44,16.88,0.1381,26.13,0.1079
2021-06-11,3050120.0,166231540.0,3.31,5.19,2.77,166.55,1.0,139738926.5,2258501.0,2564017.0,123088304.5,,,1000.0,12.53,,,,4.16,235500.0,85856.0,,,12.53,1000.0,,9721.0,171718.0,122.18,7.84,,,8.18,8.18,25366296.0,1382463132.0,,1370.74,8.18,16.24,0.1305,25.54,0.1104
2021-06-14,3176883.0,172885972.86,3.45,5.44,2.89,174.65,1.0,119202982.92,2588357.0,2190426.0,140858387.94,,,100546.0,1.5,,,,11.36,27464.0,214839.0,,,1.5,100546.0,,444149.0,401055.0,140.92,21.07,,,9.39,9.39,24967572.0,1358735268.24,,1360.28,9.39,17.31,0.1354,24.48,0.1153
2021-06-15,3281925.0,175911180.0,3.56,5.62,2.98,179.8,1.0,113276471.2,2538779.0,2113367.0,136078554.4,,,62398.0,9.74,,,,11.46,176761.0,210017.0,,,9.74,62398.0,,98041.0,253820.0,137.41,13.93,,,9.17,9.17,25147424.0,1347901926.4,,1365.79,9.14,17.08,0.1342,23.15,0.1185
2021-06-16,2897100.0,156501342.0,3.14,4.94,2.63,157.92,1.0,94983041.88,2364504.0,1758294.0,127730506.08,,,47226.0,2.38,,,,11.37,47278.0,209088.0,,,2.38,47226.0,,27587.0,402351.0,128.17,22.94,2.18,,8.56,8.56,25264704.0,1364799310.08,40000.0,1363.18,8.59,20.01,0.1561,26.45,0.1049
2021-06-17,2531572.0,134173316.0,2.75,4.32,2.3,138.18,1.0,83359831.0,2197566.0,1572827.0,116470998.0,,,17740.0,2.58,,,,13.99,46940.0,256898.0,,,2.58,17740.0,,72220.0,232407.0,118.56,12.09,,,8.0,8.0,25278106.0,1339739618.0,,1370.04,7.96,22.45,0.1711,29.43,0.0921
2021-06-18,2802432.0,148024458.24,2.99,4.78,2.55,150.33,1.0,98920503.7,2195968.0,1872785.0,115991029.76,,,,17.65,,40893.0,,5.9,335110.0,102073.0,,,17.65,,2.4,100475.0,76045.0,116.51,5.33,,,8.03,8.03,25167952.0,1329371224.64,,1337.89,8.01,20.41,0.1524,26.05,0.1024
2021-06-21,2758634.0,142235169.04,2.94,4.51,2.51,146.07,1.0,95105513.6,2194807.0,1844560.0,113164248.92,,40000.0,25691.0,5.22,2.11,,,6.31,96789.0,111857.0,,40000.0,5.22,25691.0,,45005.0,125014.0,114.8,7.52,,,8.02,8.02,25165980.0,1297557928.8,,1321.18,7.99,20.54,0.1671,27.43,0.1008
2021-06-22,3130442.0,163221245.88,3.34,5.06,2.85,162.95,1.0,111990984.6,2630605.0,2147890.0,137159744.7,,,388199.0,8.46,,224678.0,,1.85,171056.0,34763.0,,,8.46,388199.0,11.56,82362.0,92404.0,135.73,5.77,,,9.61,9.61,24746036.0,1290258317.04,,1278.3,9.6,19.16,0.1468,23.8,0.1143
2021-06-23,2607466.0,134753842.88,2.78,4.26,2.37,136.68,1.0,82467068.0,2175021.0,1595725.0,112405085.28,,,16675.0,0.9,,,,26.08,14821.0,512735.0,,,0.9,16675.0,,40476.0,566986.0,113.04,28.82,,,7.94,7.94,25201192.0,1302397602.56,,1312.32,7.93,15.44,0.1338,23.47,0.0952
2021-06-24,2319492.0,121494990.96,2.47,3.82,2.11,121.2,1.0,68510106.72,1945245.0,1307944.0,101891933.1,,,2064.0,1.62,,,,12.19,32997.0,231841.0,,,1.62,2064.0,,1.0,320778.0,101.01,17.11,,,7.08,7.08,25549032.0,1338258296.16,,1325.23,7.08,17.1,0.1462,26.79,0.0844
2021-06-25,2032786.0,107087166.48,2.17,3.33,1.85,107.25,1.0,50593924.68,1804661.0,960401.0,95069541.48,,,1921.0,0.78,,,,11.2,14527.0,219518.0,,,0.78,1921.0,,77013.0,362070.0,94.71,18.84,,,6.57,6.57,25654816.0,1351495706.88,,1345.83,6.57,16.23,0.1701,33.54,0.074
2021-06-28,1901533.0,99564267.88,2.03,3.13,1.73,100.38,1.0,45232495.0,1658569.0,863875.0,86842672.84,,,1907.0,0.7,,,,9.0,12807.0,174092.0,,,0.7,1907.0,,26093.0,109333.0,87.18,5.94,,,6.06,6.06,25700856.0,1345696820.16,,1354.91,6.05,17.51,0.1671,32.38,0.0695
2021-06-29,1850931.0,97099840.26,1.97,3.05,1.68,97.45,1.0,42900371.58,1609644.0,817773.0,84441924.24,,,9500.0,,,,,3.21,,60508.0,,,,9500.0,,2083.0,46102.0,84.43,2.52,,,5.88,5.88,25748778.0,1350780893.88,,1351.36,5.88,18.01,0.1777,33.53,0.0677
2021-06-30,1848680.0,94837284.0,1.97,3.05,1.68,96.83,1.0,41239146.6,1819581.0,803882.0,93344505.3,,,191267.0,5.21,,10400.0,,0.27,98533.0,5134.0,,,5.21,191267.0,0.56,23804.0,122824.0,94.83,6.41,,,6.66,6.66,25518480.0,1309098024.0,,1338.11,6.62,18.2,0.178,33.77,0.0676
2021-07-01,1856935.0,96523481.3,1.98,3.08,1.69,96.3,1.0,38632991.44,1659772.0,743228.0,86274948.56,,44500.0,33463.0,,2.31,,,14.64,,272837.0,,44500.0,,33463.0,,35065.0,60654.0,85.83,3.47,,,5.92,5.92,26374848.0,1370964599.04,,1360.08,5.94,17.92,0.1922,36.05,0.0662
2021-07-02,1924765.0,101281134.3,2.05,3.18,1.75,100.91,1.0,40953251.46,1688977.0,778283.0,88873969.74,,,10879.0,2.14,,,,0.95,35055.0,18687.0,,,2.14,10879.0,,37013.0,,88.25,,,,6.02,6.02,26367204.0,1387442274.48,,1375.31,6.03,17.4,0.1811,34.7,0.0686
2021-07-05,1945494.0,101671516.44,2.08,3.2,1.77,102.3,1.0,41670869.76,1637397.0,797376.0,85570367.22,,,,,,37590.0,,4.47,,87302.0,,,,,1.96,35722.0,18497.0,85.86,0.95,,,5.84,5.84,26396964.0,1379505338.64,,1387.39,5.83,17.24,0.1762,34.27,0.0694
2021-07-06,1861383.0,97126964.94,1.99,3.05,1.69,97.78,1.0,38036245.74,1676425.0,728943.0,87475856.5,,,25971.0,3.74,,,,2.44,71791.0,46196.0,,,3.74,25971.0,,59253.0,140224.0,87.65,7.29,,,5.97,5.97,26394872.0,1377284420.96,,1382.5,5.96,18.09,0.194,36.36,0.0663
2021-07-07,1747791.0,91933806.6,1.86,2.86,1.59,91.85,1.0,32482498.8,1570276.0,617538.0,82596517.6,,,4513.0,0.72,,,,5.56,13400.0,106066.0,,,0.72,4513.0,,2004.0,124805.0,82.36,6.75,0.34,,5.63,5.63,26321590.0,1384515634.0,6600.0,1378.52,5.64,19.26,0.2178,39.08,0.0627
2021-07-08,1851389.0,95235450.16,1.97,3.04,1.68,96.54,1.0,31408029.44,1563123.0,610576.0,80407047.12,,,1121.0,,,,,1.45,,28067.0,,,,1121.0,,19793.0,6962.0,81.26,0.51,,,5.86,5.86,25119508.0,1292147491.52,,1315.54,5.82,18.32,0.2005,36.64,0.0694
2021-07-09,1735927.0,91552789.98,1.85,2.87,1.58,90.28,1.0,30114645.48,1538049.0,571002.0,81116704.26,,,32343.0,2.71,,,,5.12,51774.0,95280.0,,,2.71,32343.0,,37863.0,91348.0,79.98,4.7,,,5.77,5.77,25125180.0,1325101993.2,,1297.64,5.81,19.2,0.2221,39.79,0.0651
2021-07-12,1889343.0,81770765.04,2.02,3.09,1.72,94.0,1.0,30536636.8,1609826.0,705560.0,69673269.28,,,113056.0,9.51,,,,5.29,169758.0,80610.0,,,9.51,113056.0,,39331.0,35200.0,78.09,1.8,,,5.89,5.89,25726114.0,1113426213.92,,1322.4,5.58,20.94,0.1902,33.38,0.0691
2021-07-13,1908010.0,81777308.6,2.04,2.49,1.73,83.56,1.0,30902102.86,1652371.0,721001.0,70820621.06,,,47142.0,0.0,,,,0.41,18945.0,8117.0,,,0.0,47142.0,,3520.0,3504.0,71.72,0.56,,,6.1,6.1,25455896.0,1091039702.56,,1114.42,6.05,19.45,0.1985,35.61,0.0704
2021-07-14,2921650.0,123731877.5,3.12,3.66,2.66,125.49,1.0,66839565.1,2399028.0,1578266.0,101598835.8,,,362550.0,13.72,,526889.0,,6.12,330376.0,137895.0,,,13.72,362550.0,22.45,522002.0,,102.56,,,,8.91,8.91,24516202.0,1038261154.7,,1053.7,8.87,18.82,0.1364,20.41,0.1086
2021-07-15,3388360.0,139024410.8,3.61,4.15,3.08,143.53,1.0,84408926.47,2883437.0,2057249.0,118307420.11,,,109146.0,20.19,,11504.0,,7.32,480906.0,164642.0,,,20.19,109146.0,0.52,539905.0,13427.0,121.4,0.94,,,10.78,10.78,23856388.0,978827599.64,,1010.6,10.72,16.63,0.1262,22.0,0.1267
2021-07-16,3408341.0,142570904.03,3.62,4.03,3.1,141.69,1.0,87811041.88,2775234.0,2099236.0,116088038.22,,,313811.0,21.22,,138500.0,,25.56,523500.0,591114.0,,,21.22,313811.0,5.86,169100.0,620013.0,114.39,26.87,,,10.5,10.5,23653590.0,989429669.7,,979.74,10.45,14.49,0.1152,17.39,0.129
2021-07-19,3020897.0,122074447.77,3.21,3.48,2.75,125.89,1.0,84709179.63,2806814.0,2096243.0,113423353.74,,,140664.0,5.71,,,,11.06,141155.0,266727.0,,,5.71,140664.0,,157643.0,144148.0,116.56,5.48,,,10.62,10.62,23611636.0,954146210.76,,987.77,10.56,14.55,0.1106,16.42,0.1143
2021-07-20,2802470.0,112126824.7,2.97,3.14,2.55,113.87,1.0,74138329.95,2589396.0,1852995.0,103601733.96,,,53024.0,9.35,,,,16.57,236713.0,391102.0,,,9.35,53024.0,,120660.0,479961.0,104.26,21.08,,,9.6,9.6,24390920.0,975880709.2,,985.78,9.56,18.17,0.12,19.4,0.1039
2021-07-21,3736730.0,151001259.3,3.97,4.1,3.4,151.32,1.0,90111026.79,2676946.0,2229919.0,108175387.86,,,304586.0,16.22,,,,9.89,396475.0,241329.0,,,16.22,304586.0,,24293.0,19551.0,107.29,0.86,,,10.04,10.04,23990494.0,969455862.54,,961.7,10.04,22.21,0.1508,24.72,0.1401
2021-07-22,3182463.0,128062311.12,3.38,3.48,2.89,129.81,1.0,72085976.24,2422708.0,1791401.0,97489769.92,,,13634.0,4.02,,,,11.07,97089.0,282296.0,,,4.02,13634.0,,14424.0,535607.0,97.88,21.26,,,9.09,9.09,24217528.0,974513326.72,,979.66,9.08,20.81,0.1466,22.72,0.1195
2021-07-23,3056644.0,124986173.16,3.24,3.34,2.78,124.57,1.0,66868112.13,2257740.0,1635317.0,92318988.6,,,104033.0,4.93,,,,12.78,115170.0,315213.0,,,4.93,104033.0,,46212.0,271254.0,91.26,11.42,,,8.49,8.49,24336652.0,995125700.28,,984.01,8.49,23.38,0.1692,26.37,0.1149
