,AEME FP Equity_DX_SI_QTY,AEME FP Equity_DX_SHORT_INTEREST_VALUE,AEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEME FP Equity_DX_SI_MV,AEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEME FP Equity_DX_SUPPLY_SI_QTY,AEME FP Equity_DX_BROKER_SI_QTY,AEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEME FP Equity_DX_BROKER_SI_MV_INC_x,AEME FP Equity_DX_BROKER_SI_QTY_ADD,AEME FP Equity_DX_SUPPLY_SI_MV_DEC,AEME FP Equity_DX_BROKER_SI_QTY_INC,AEME FP Equity_DX_SUPPLY_SI_QTY_DEC,AEME FP Equity_DX_BROKER_SI_MV_INC_y,AEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEME FP Equity_DX_BROKER_SI_MV_ADD,AEME FP Equity_DX_SUPPLY_SI_QTY_ADD,AEME FP Equity_DX_BROKER_SI_QTY_DEC,AEME FP Equity_DX_SUPPLY_SI_MV,AEME FP Equity_DX_BROKER_SI_MV_DEC,AEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEME FP Equity_DX_UTILIZATION_QUANTITY,AEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEME FP Equity_DX_ACTIVE_UTILIZATION_MV,AEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEME FP Equity_DX_BROKER_SI_CON_RATIO,AEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEME FP Equity_DX_DEMAND_SUPPLY_RATIO,AEME FP Equity_PX_LAST
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3429.0,219133.67,0.22,0.0,,0.0,,0.0,63.906
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3429.0,218324.43,0.22,0.0,,0.0,,0.0,63.67
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,202794.12,0.2,0.0,,0.0,,0.0,62.804
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,204295.6,0.2,0.0,,0.0,,0.0,63.269
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,203691.78,0.2,0.0,,0.0,,0.0,63.082
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,203556.16,0.2,0.0,,0.0,,0.0,63.04
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,206158.73,0.2,0.0,,0.0,,0.0,63.846
2024-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,207414.82,0.2,0.0,,0.0,,0.0,64.235
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,206878.8,0.2,0.0,,0.0,,0.0,64.069
2024-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,208125.2,0.2,0.0,,0.0,,0.0,64.455
2024-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,207250.14,0.2,0.0,,0.0,,0.0,64.184
2024-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,210543.72,0.2,0.0,,0.0,,0.0,65.204
2024-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,210488.82,0.2,0.0,,0.0,,0.0,65.187
2024-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3429.0,225871.66,0.22,0.0,,0.0,,0.0,65.871
2024-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3329.0,224963.83,0.21,0.0,,0.0,,0.0,67.577
2024-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,217934.9,0.21,0.0,,0.0,,0.0,67.493
2024-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224199.16,0.21,0.0,,0.0,,0.0,69.433
2024-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224741.63,0.21,0.0,,0.0,,0.0,69.601
2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,222210.09,0.21,0.0,,0.0,,0.0,68.817
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,222726.73,0.22,0.0,,0.0,,0.0,68.977
2024-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,227063.28,0.21,0.0,,0.0,,0.0,70.32
2024-10-03,169.0,11834.39,0.03,0.0,0.01,11834.39,169.0,169.0,11834.39,,,169.0,,,,,,0.01,169.0,,0.01,,100.0,4.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.0497,70.026
2024-10-04,278.0,19637.64,0.04,0.0,0.02,19637.64,278.0,278.0,19637.64,109.0,0.01,,,109.0,,0.01,109.0,,,,0.02,,100.0,7.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.0793,70.639
2024-10-07,278.0,19829.46,0.04,0.0,0.02,19829.46,278.0,278.0,19829.46,,,,,,,,,,,,0.02,,100.0,7.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.0793,71.329
2024-10-08,278.0,19399.12,0.04,0.0,0.02,19399.12,278.0,278.0,19399.12,,,,,,,,,,,,0.02,,100.0,7.93,0.0,0.0,0.0,100.0,,1.0,100.0,0.0793,69.781
2024-10-09,169.0,11780.99,0.03,0.0,0.01,11780.99,169.0,169.0,11780.99,,,,0.01,,109.0,,,,,109.0,0.01,0.01,100.0,4.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0441,69.71
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,,169.0,,,,,169.0,0.0,0.01,0.0,0.0,3829.0,267130.19,0.26,0.0,,0.0,,0.0,69.765
2024-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3829.0,268458.85,0.26,0.0,,0.0,,0.0,70.112
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,226701.63,0.22,0.0,,0.0,,0.0,70.208
2024-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,222988.28,0.22,0.0,,0.0,,0.0,69.058
2024-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,225032.24,0.22,0.0,,0.0,,0.0,69.691
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224932.14,0.21,0.0,,0.0,,0.0,69.66
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,226759.75,0.22,0.0,,0.0,,0.0,70.226
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224331.55,0.22,0.0,,0.0,,0.0,69.474
2024-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224593.1,0.22,0.0,,0.0,,0.0,69.555
2024-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,224331.55,0.21,0.0,,0.0,,0.0,69.474
2024-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,222872.04,0.21,0.0,,0.0,,0.0,69.022
2024-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,223659.91,0.21,0.0,,0.0,,0.0,69.266
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,223898.86,0.21,0.0,,0.0,,0.0,69.34
2024-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,223831.05,0.21,0.0,,0.0,,0.0,69.319
2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,220227.49,0.21,0.0,,0.0,,0.0,68.203
2024-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,217960.73,0.21,0.0,,0.0,,0.0,67.501
2024-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,220120.93,0.21,0.0,,0.0,,0.0,68.17
2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3229.0,220327.59,0.21,0.0,,0.0,,0.0,68.234
2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,222388.37,0.22,0.0,,0.0,,0.0,68.702
2024-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,222203.87,0.21,0.0,,0.0,,0.0,68.645
2024-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,226288.96,0.22,0.0,,0.0,,0.0,69.907
2024-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,222453.11,0.22,0.0,,0.0,,0.0,68.722
2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,222346.29,0.22,0.0,,0.0,,0.0,68.689
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,219060.74,0.22,0.0,,0.0,,0.0,67.674
2024-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3237.0,218694.96,0.22,0.0,,0.0,,0.0,67.561
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3603.0,242420.65,0.24,0.0,,0.0,,0.0,67.283
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3603.0,242344.99,0.24,0.0,,0.0,,0.0,67.262
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3603.0,243602.43,0.23,0.0,,0.0,,0.0,67.611
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3603.0,243923.1,0.24,0.0,,0.0,,0.0,67.7
2024-11-20,1400.0,94575.6,0.17,0.0,0.1,94575.6,1400.0,1400.0,94575.6,,,1400.0,,,,,,0.1,1400.0,,0.1,,100.0,38.86,0.0,0.0,0.0,100.0,,1.0,100.0,0.3886,67.554
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,1400.0,,,,,1400.0,0.0,0.1,0.0,0.0,4003.0,271195.24,0.26,0.0,,0.0,,0.0,67.748
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4003.0,273508.98,0.26,0.0,,0.0,,0.0,68.326
2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3603.0,244910.32,0.24,0.0,,0.0,,0.0,67.974
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,243550.47,0.24,0.0,,0.0,,0.0,67.747
2024-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,241260.45,0.24,0.0,,0.0,,0.0,67.11
2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,240523.48,0.24,0.0,,0.0,,0.0,66.905
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,242270.65,0.23,0.0,,0.0,,0.0,67.391
2024-12-02,1400.0,95048.8,0.16,0.0,0.1,95048.8,1400.0,1400.0,95048.8,,,1400.0,,,,,,0.1,1400.0,,0.1,,100.0,38.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.3894,67.892
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,,1400.0,,,,,1400.0,0.0,0.1,0.0,0.0,3595.0,244427.65,0.23,0.0,,0.0,,0.0,67.991
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,245279.66,0.24,0.0,,0.0,,0.0,68.228
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,245890.81,0.24,0.0,,0.0,,0.0,68.398
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3595.0,245236.52,0.24,0.0,,0.0,,0.0,68.216
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,253122.88,0.24,0.0,,0.0,,0.0,69.827
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,249845.88,0.24,0.0,,0.0,,0.0,68.923
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,250625.25,0.24,0.0,,0.0,,0.0,69.138
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,250512.88,0.24,0.0,,0.0,,0.0,69.107
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,249599.38,0.24,0.0,,0.0,,0.0,68.855
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,248624.25,0.24,0.0,,0.0,,0.0,68.586
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,247518.63,0.24,0.0,,0.0,,0.0,68.281
2024-12-18,4688.0,320448.24,0.47,0.01,0.32,0.0,4688.0,0.0,320448.24,,,,,,,,,,4688.0,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,68.355
2024-12-19,4688.0,318596.48,0.51,0.01,0.32,0.0,4688.0,0.0,318596.48,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,67.96
2024-12-20,4688.0,317541.68,0.66,0.01,0.32,0.0,4688.0,0.0,317541.68,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,67.735
2024-12-23,4688.0,318404.27,0.67,0.01,0.32,0.0,4688.0,0.0,318404.27,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,67.919
2024-12-24,4688.0,320635.76,0.68,0.01,0.32,0.0,4688.0,0.0,320635.76,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,68.395
2024-12-25,4688.0,320635.76,0.68,0.01,0.32,0.0,4688.0,0.0,320635.76,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,
2024-12-26,4688.0,320635.76,0.68,0.01,0.32,0.0,4688.0,0.0,320635.76,,,,,,,,,,,,0.32,,100.0,56.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.5639,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.32,,4688.0,,,,,,0.0,,0.0,0.0,8313.0,562748.54,0.58,0.0,,0.0,,0.0,67.695
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,244074.88,0.24,0.0,,0.0,,0.0,67.331
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,244607.75,0.24,0.0,,0.0,,0.0,67.478
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,244607.75,0.24,0.0,,0.0,,0.0,
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,247373.63,0.24,0.0,,0.0,,0.0,68.241
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,247478.75,0.24,0.0,,0.0,,0.0,68.27
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3925.0,268018.63,0.26,0.0,,0.0,,0.0,68.285
2025-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,246481.88,0.24,0.0,,0.0,,0.0,67.995
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,245477.75,0.24,0.0,,0.0,,0.0,67.718
2025-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,245506.75,0.24,0.0,,0.0,,0.0,67.726
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,242773.5,0.24,0.0,,0.0,,0.0,66.972
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3825.0,254576.7,0.25,0.0,,0.0,,0.0,66.556
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,242360.25,0.24,0.0,,0.0,,0.0,66.858
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,245340.0,0.24,0.0,,0.0,,0.0,67.68
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3625.0,246333.25,0.24,0.0,,0.0,,0.0,67.954
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3977780.0,272601241.18,268.09,0.0,,0.0,,0.0,68.531
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,3978580.0,273591032.28,269.76,0.0,,0.0,,0.0,68.766
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,325432072.25,327.82,0.0,,0.0,,0.0,68.186
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4773011.0,325796184.84,323.99,0.0,,0.0,,0.0,68.258
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772611.0,326107737.02,324.29,0.0,,0.0,,0.0,68.329
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772611.0,325983649.13,324.96,0.0,,0.0,,0.0,68.303
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,319270502.35,328.47,0.0,,0.0,,0.0,66.895
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,321165268.61,321.55,0.0,,0.0,,0.0,67.292
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,326252978.54,322.37,0.0,,0.0,,0.0,68.358
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,330004329.38,332.13,0.0,,0.0,,0.0,69.144
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,330648645.37,333.67,0.0,,0.0,,0.0,69.279
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4772711.0,329068878.03,330.96,0.0,,0.0,,0.0,68.948
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,332542843.13,326.57,0.0,,0.0,,0.0,69.688
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,329235929.6,332.56,0.0,,0.0,,0.0,68.995
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771982.0,331285306.39,332.76,0.0,,0.0,,0.0,69.423
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771982.0,333194099.19,333.77,0.0,,0.0,,0.0,69.823
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771782.0,336835319.6,332.66,0.0,,0.0,,0.0,70.589
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,335601618.85,333.81,0.0,,0.0,,0.0,70.329
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,335289191.96,331.73,0.0,,0.0,,0.0,70.265
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,335637531.98,331.47,0.0,,0.0,,0.0,70.338
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,335651847.32,334.54,0.0,,0.0,,0.0,70.341
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,339030268.27,337.48,0.0,,0.0,,0.0,71.049
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,340838773.27,340.65,0.0,,0.0,,0.0,71.428
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,341330266.71,339.67,0.0,,0.0,,0.0,71.531
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,341654747.82,338.23,0.0,,0.0,,0.0,71.599
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,344522588.2,341.66,0.0,,0.0,,0.0,72.2
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,337061814.44,342.91,0.0,,0.0,,0.0,70.635
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,335014677.49,337.17,0.0,,0.0,,0.0,70.206
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771781.0,340490433.26,338.68,0.0,,0.0,,0.0,71.355
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4771881.0,338035278.16,343.43,0.0,,0.0,,0.0,70.839
2025-02-28,3046.0,210451.19,0.34,0.01,0.21,0.0,3046.0,0.0,210451.19,,,,,,,,,,3046.0,,0.21,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0006,69.091
2025-03-03,3046.0,210207.51,0.35,0.01,0.21,0.0,3046.0,0.0,210207.51,,,,,,,,,,,,0.21,,100.0,0.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.0006,69.011
