,ALDAR FP Equity_DX_SI_QTY,ALDAR FP Equity_DX_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDAR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDAR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDAR FP Equity_DX_SI_MV,ALDAR FP Equity_DX_DSS,ALDAR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY,ALDAR FP Equity_DX_BROKER_SI_QTY,ALDAR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDAR FP Equity_DX_BROKER_SI_MV_INC_x,ALDAR FP Equity_DX_SUPPLY_SI_MV_NEW,ALDAR FP Equity_DX_BROKER_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_NEW,ALDAR FP Equity_DX_SUPPLY_SI_MV_DEC,ALDAR FP Equity_DX_BROKER_SI_QTY_INC,ALDAR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDAR FP Equity_DX_BROKER_SI_MV_NEW_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDAR FP Equity_DX_BROKER_SI_MV_INC_y,ALDAR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDAR FP Equity_DX_BROKER_SI_MV_ADD,ALDAR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDAR FP Equity_DX_BROKER_SI_QTY_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV,ALDAR FP Equity_DX_BROKER_SI_MV_DEC,ALDAR FP Equity_DX_SUPPLY_SI_MV_RMV,ALDAR FP Equity_DX_BROKER_SI_MV_RMV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_UTILIZATION_QUANTITY,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDAR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDAR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDAR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDAR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDAR FP Equity_DX_BROKER_SI_CON_RATIO,ALDAR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDAR FP Equity_DX_DEMAND_SUPPLY_RATIO
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1396.75,,0.0,0.0,,0.0,,0.0
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1396.75,,0.0,0.0,,0.0,,0.0
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1396.75,,0.0,0.0,,0.0,,0.0
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1396.75,,0.0,0.0,,0.0,,0.0
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.98,,0.0,0.0,,0.0,,0.0
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1403.8,,0.0,0.0,,0.0,,0.0
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.98,,0.0,0.0,,0.0,,0.0
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1400.27,,0.0,0.0,,0.0,,0.0
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1396.75,,0.0,0.0,,0.0,,0.0
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1348.07,,0.0,0.0,,0.0,,0.0
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1283.88,,0.0,0.0,,0.0,,0.0
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1287.41,,0.0,0.0,,0.0,,0.0
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1282.47,,0.0,0.0,,0.0,,0.0
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1283.17,,0.0,0.0,,0.0,,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1292.34,,0.0,0.0,,0.0,,0.0
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1292.34,,0.0,0.0,,0.0,,0.0
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1300.81,,0.0,0.0,,0.0,,0.0
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1308.57,,0.0,0.0,,0.0,,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1308.57,,0.0,0.0,,0.0,,0.0
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1317.03,,0.0,0.0,,0.0,,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.1,,0.0,0.0,,0.0,,0.0
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.8,,0.0,0.0,,0.0,,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.1,,0.0,0.0,,0.0,,0.0
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.1,,0.0,0.0,,0.0,,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.1,,0.0,0.0,,0.0,,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1312.1,,0.0,0.0,,0.0,,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1313.51,,0.0,0.0,,0.0,,0.0
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1314.21,,0.0,0.0,,0.0,,0.0
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1314.92,,0.0,0.0,,0.0,,0.0
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1314.92,,0.0,0.0,,0.0,,0.0
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1314.92,,0.0,0.0,,0.0,,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1315.62,,0.0,0.0,,0.0,,0.0
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1316.33,,0.0,0.0,,0.0,,0.0
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1318.45,,0.0,0.0,,0.0,,0.0
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1330.44,,0.0,0.0,,0.0,,0.0
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1330.44,,0.0,0.0,,0.0,,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.79,,0.0,0.0,,0.0,,0.0
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1343.84,,0.0,0.0,,0.0,,0.0
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1347.37,,0.0,0.0,,0.0,,0.0
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1347.37,,0.0,0.0,,0.0,,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1347.37,,0.0,0.0,,0.0,,0.0
2014-04-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1347.37,,0.0,0.0,,0.0,,0.0
2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.85,,0.0,0.0,,0.0,,0.0
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-04-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1341.02,,0.0,0.0,,0.0,,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1347.37,,0.0,0.0,,0.0,,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1341.02,,0.0,0.0,,0.0,,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1340.31,,0.0,0.0,,0.0,,0.0
2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.85,,0.0,0.0,,0.0,,0.0
2014-05-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-05-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.85,,0.0,0.0,,0.0,,0.0
2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.85,,0.0,0.0,,0.0,,0.0
2014-05-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.14,,0.0,0.0,,0.0,,0.0
2014-05-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1331.85,,0.0,0.0,,0.0,,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1326.2,,0.0,0.0,,0.0,,0.0
2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.79,,0.0,0.0,,0.0,,0.0
2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1330.44,,0.0,0.0,,0.0,,0.0
2014-06-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.79,,0.0,0.0,,0.0,,0.0
2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.08,,0.0,0.0,,0.0,,0.0
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.08,,0.0,0.0,,0.0,,0.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1336.08,,0.0,0.0,,0.0,,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1334.67,,0.0,0.0,,0.0,,0.0
2014-07-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.96,,0.0,0.0,,0.0,,0.0
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.96,,0.0,0.0,,0.0,,0.0
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1332.55,,0.0,0.0,,0.0,,0.0
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1330.44,,0.0,0.0,,0.0,,0.0
2014-07-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1329.73,,0.0,0.0,,0.0,,0.0
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1333.26,,0.0,0.0,,0.0,,0.0
2014-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1319.86,,0.0,0.0,,0.0,,0.0
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,77.0,1317.74,,0.0,0.0,,0.0,,0.0
