,IPH FP Equity_DX_SI_QTY,IPH FP Equity_DX_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IPH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IPH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IPH FP Equity_DX_SI_MV,IPH FP Equity_DX_DSS,IPH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY,IPH FP Equity_DX_BROKER_SI_QTY,IPH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IPH FP Equity_DX_BROKER_SI_MV_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_x,IPH FP Equity_DX_BROKER_SI_MV_INC_x,IPH FP Equity_DX_SUPPLY_SI_MV_NEW,IPH FP Equity_DX_BROKER_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_NEW,IPH FP Equity_DX_SUPPLY_SI_MV_DEC,IPH FP Equity_DX_BROKER_SI_QTY_INC,IPH FP Equity_DX_SUPPLY_SI_QTY_DEC,IPH FP Equity_DX_BROKER_SI_MV_NEW_y,IPH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IPH FP Equity_DX_BROKER_SI_MV_INC_y,IPH FP Equity_DX_SUPPLY_SI_QTY_INC_y,IPH FP Equity_DX_BROKER_SI_MV_ADD,IPH FP Equity_DX_SUPPLY_SI_QTY_ADD,IPH FP Equity_DX_BROKER_SI_QTY_DEC,IPH FP Equity_DX_SUPPLY_SI_MV,IPH FP Equity_DX_BROKER_SI_MV_DEC,IPH FP Equity_DX_SUPPLY_SI_MV_RMV,IPH FP Equity_DX_BROKER_SI_MV_RMV,IPH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IPH FP Equity_DX_UTILIZATION_QUANTITY,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IPH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IPH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IPH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IPH FP Equity_DX_ACTIVE_UTILIZATION_MV,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IPH FP Equity_DX_BROKER_SI_CON_RATIO,IPH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IPH FP Equity_DX_DEMAND_SUPPLY_RATIO,IPH FP Equity_PX_LAST
2023-02-28,506109.0,1418117.42,0.75,3.25,0.63,1.43,0.0,1143857.66,227647.0,408229.0,637866.89,,,,,,,,,,,,,,,,2280.0,,0.64,,,,100.0,73.41,0.0,0.0,,0.0,100.0,32.87,0.2578,36.47,1.632,2.802
2023-03-01,511907.0,1545959.14,0.76,3.66,0.64,1.45,0.0,1250361.54,227647.0,414027.0,687493.94,,,,0.01,,,,,5798.0,,,,0.01,,,,,0.64,,,,100.0,73.57,0.0,0.0,,0.0,100.0,33.45,0.2577,35.85,1.6544,3.02
2023-03-02,511907.0,1464054.02,0.76,3.73,0.64,1.55,0.0,1184117.22,227647.0,414027.0,651070.42,,,,,,,,,,,,,,,,,,0.69,,,,100.0,73.66,0.0,0.0,,0.0,100.0,34.03,0.2628,36.26,1.6563,2.86
2023-03-03,519207.0,1466240.57,0.77,3.89,0.65,1.49,0.0,1189827.45,227647.0,421327.0,642875.13,,,,0.0,,,,,7300.0,,,,0.0,,,,,0.65,,,,100.0,73.66,0.0,0.0,,0.0,100.0,33.64,0.2554,35.51,1.6799,2.824
2023-03-06,534435.0,1573376.64,0.79,4.12,0.67,1.52,0.0,1259725.82,236306.0,427896.0,695684.86,,,6569.0,0.01,,,,,6569.0,,,,0.01,6569.0,,2090.0,,0.67,,,,100.0,75.62,0.0,0.0,,0.0,100.0,32.39,0.2577,36.97,1.7102,2.944
2023-03-07,532108.0,1572911.25,0.78,4.29,0.66,1.58,0.0,1257981.96,237926.0,425569.0,703309.26,,,1620.0,0.03,,,,,1620.0,,,,0.03,1620.0,,,3947.0,0.7,0.01,,,100.0,75.83,0.0,0.0,,0.0,100.0,32.86,0.2634,37.6,1.6958,2.956
2023-03-08,535161.0,1653647.49,0.79,4.45,0.67,1.59,0.0,1336638.21,240979.0,432569.0,744625.11,,,3053.0,,,7000.0,,,,,,,,3053.0,0.02,,,0.71,,,,100.0,75.86,0.0,0.0,,0.0,100.0,32.55,0.2578,37.23,1.6846,3.09
2023-03-09,537951.0,1640750.55,0.79,4.32,0.67,1.66,0.0,1312167.95,246119.0,430219.0,750662.95,,,5140.0,0.02,,,,,950.0,,,,0.02,5140.0,,,3300.0,0.76,0.01,,,100.0,76.32,0.0,0.0,,0.0,100.0,32.73,0.2592,37.27,1.6682,3.05
2023-03-10,544988.0,1624064.24,0.8,4.5,0.68,1.65,0.0,1303022.88,252358.0,437256.0,752026.84,,,20180.0,0.01,,,,0.04,7037.0,13941.0,,,0.01,20180.0,,,,0.77,,,,100.0,73.57,0.0,0.0,,0.0,100.0,32.25,0.262,38.1,1.5887,2.98
2023-03-13,534972.0,1578167.4,0.79,4.54,0.67,1.59,0.0,1300386.55,248911.0,440809.0,734287.45,,,10122.0,0.0,,,,0.04,3553.0,13569.0,,,0.0,10122.0,,,,0.74,,,,100.0,72.51,0.0,0.0,,0.0,100.0,32.81,0.2661,38.22,1.5585,2.95
2023-03-14,530572.0,1581104.56,0.78,4.35,0.66,1.57,0.0,1316590.82,243511.0,441809.0,725662.78,,,,0.0,,,,0.02,1000.0,5400.0,,,0.0,,,,,0.72,,,,100.0,72.62,0.0,0.0,,0.0,100.0,32.95,0.2658,38.04,1.5823,2.98
2023-03-15,494310.0,1399885.92,0.73,4.2,0.62,1.48,0.0,1190368.9,221730.0,420328.0,627939.36,,,6519.0,0.03,,,,0.04,5519.0,13500.0,,,0.03,6519.0,,,27000.0,0.67,0.07,0.04,,100.0,70.35,0.0,0.0,14800.0,0.0,100.0,30.15,0.2765,41.59,1.5684,2.832
2023-03-16,532810.0,1503589.82,0.79,4.48,0.66,1.51,0.0,1268003.62,231230.0,449328.0,652531.06,,,10700.0,0.01,,5000.0,,0.0,24000.0,1200.0,,,0.01,10700.0,0.01,,,0.65,,,,100.0,74.31,0.0,0.0,,0.0,100.0,31.9,0.2769,40.41,1.7123,2.822
2023-03-17,529310.0,1468305.94,0.78,4.48,0.66,1.5,0.0,1246435.87,227730.0,449328.0,631723.02,,,,,,,,0.01,,3500.0,,,,,,,,0.64,,,,100.0,74.65,0.0,0.0,,0.0,100.0,32.2,0.2805,40.66,1.735,2.774
2023-03-20,524170.0,1504367.9,0.77,4.45,0.65,1.47,0.0,1289571.36,222590.0,449328.0,638833.3,,,,,,,,0.02,,5140.0,,,,,,,,0.62,,,,100.0,74.21,0.0,0.0,,0.0,100.0,32.34,0.2841,40.94,1.7476,2.87
2023-03-21,532910.0,1553965.56,0.79,4.5,0.66,1.54,0.0,1335055.61,222820.0,457838.0,649743.12,,,4510.0,0.04,,,,0.01,8510.0,4280.0,,,0.04,4510.0,,,,0.64,,,,100.0,74.29,0.0,0.0,,0.0,100.0,31.81,0.2757,40.29,1.7768,2.916
2023-03-22,548543.0,1609425.16,0.81,4.57,0.68,1.6,0.0,1376606.39,238453.0,469191.0,699621.1,,,13353.0,0.04,,,,,11353.0,,,,0.04,13353.0,,2280.0,,0.69,,,,100.0,77.98,0.0,0.0,,0.0,100.0,31.03,0.28,41.5,1.7938,2.934
2023-03-23,590677.0,1630268.52,0.87,4.99,0.74,1.74,0.0,1372846.08,256670.0,497408.0,708409.2,,,18217.0,0.09,,,,,28217.0,,,,0.09,18217.0,,,,0.75,,,,100.0,82.24,0.0,0.0,,0.0,100.0,28.88,0.2627,40.76,1.8926,2.76
2023-03-24,585677.0,1509875.31,0.86,4.84,0.73,1.63,0.0,1269427.82,256670.0,492408.0,661695.26,,,,,,,,,,,,,,,,,5000.0,0.71,0.02,,,100.0,83.28,0.0,0.0,,0.0,100.0,29.22,0.2655,40.89,1.9004,2.578
2023-03-27,609113.0,1609276.55,0.9,4.75,0.76,1.59,0.0,1338505.89,265888.0,506626.0,702476.1,,,11218.0,0.0,,,,0.01,14218.0,2000.0,,,0.0,11218.0,,,,0.68,,,,100.0,85.41,0.0,0.0,,0.0,100.0,27.63,0.2624,41.34,1.9565,2.642
2023-03-28,586585.0,1533333.19,0.87,4.5,0.73,1.56,0.0,1288722.91,256978.0,493008.0,671740.49,,,,,,,,0.02,,8910.0,,,,,,,13618.0,0.68,0.03,,,100.0,84.75,0.0,0.0,,0.0,100.0,28.83,0.268,41.23,1.9346,2.614
2023-03-29,588937.0,1550082.18,0.87,4.49,0.73,1.56,0.0,1298389.29,259369.0,493309.0,682659.21,,,,0.0,,,,0.0,301.0,39.0,,,0.0,,,2430.0,,0.68,,,,100.0,85.25,0.0,0.0,,0.0,100.0,28.74,0.2658,41.02,1.9358,2.632
2023-03-30,590829.0,1584603.38,0.87,4.66,0.74,1.57,0.0,1328649.39,259175.0,495395.0,695107.35,,,7418.0,0.03,,,,0.02,12086.0,7612.0,,,0.03,7418.0,,,10000.0,0.68,0.03,,,100.0,85.19,0.0,0.0,,0.0,100.0,28.5,0.273,41.86,1.942,2.682
2023-03-31,588701.0,1580073.48,0.87,4.64,0.73,1.6,0.0,1326784.4,258111.0,494331.0,692769.92,,,,,,,,0.0,,1064.0,,,,,,,1064.0,0.69,0.0,,,100.0,84.84,0.0,0.0,,0.0,100.0,28.76,0.2731,41.71,1.935,2.684
2023-04-03,593261.0,1779783.0,0.87,4.72,0.74,1.61,0.0,1489833.0,260391.0,496611.0,781173.0,,,,0.0,,,,,2280.0,,,,0.0,,,2280.0,,0.7,,,,100.0,86.3,0.0,0.0,,0.0,100.0,28.39,0.2717,41.73,1.9662,3.0
2023-04-04,612462.0,1880258.34,0.9,4.11,0.76,1.84,0.0,1537492.84,275391.0,500812.0,845450.37,,,12642.0,0.08,,,,,4201.0,,,,0.08,12642.0,,2358.0,,0.82,,,,100.0,91.27,0.0,0.0,,0.0,100.0,27.83,0.2652,41.33,2.0298,3.07
2023-04-05,589462.0,1735965.59,0.87,3.89,0.73,1.81,0.0,1407156.34,275391.0,477812.0,811026.5,,,,,,,,,,,,,,,,,23000.0,0.85,0.04,,,100.0,91.36,0.0,0.0,,0.0,100.0,28.58,0.2568,39.64,1.9554,2.945
2023-04-06,605551.0,1831791.78,0.89,3.96,0.75,1.81,0.0,1492404.93,276735.0,493357.0,837123.38,,,1344.0,0.0,,12000.0,,,3545.0,,,,0.0,1344.0,0.04,,,0.82,,,,100.0,91.4,0.0,0.0,,0.0,100.0,28.42,0.2453,38.31,1.9999,3.025
2023-04-07,605551.0,1831791.78,0.89,3.99,0.75,1.83,0.0,1492404.93,276735.0,493357.0,837123.38,,,,,,,,,,,,,,,,,,0.83,,,,100.0,91.16,0.0,0.0,,0.0,100.0,28.1,0.2448,38.45,1.9947,
2023-04-10,603551.0,1825741.78,0.89,3.97,0.75,1.83,0.0,1486354.93,276735.0,491357.0,837123.38,,,,,,,,,,,,,,,,,2000.0,0.84,0.01,,,100.0,91.16,0.0,0.0,,0.0,100.0,27.49,0.245,38.89,1.9881,
2023-04-11,566663.0,1753821.99,0.84,3.73,0.71,1.73,0.0,1407955.74,276291.0,454913.0,855120.65,,,,,,,,0.0,,444.0,,,,,,,36444.0,0.83,0.1,,,100.0,91.01,0.0,0.0,,0.0,100.0,28.98,0.2422,37.3,1.8666,3.095
2023-04-12,564462.0,1732898.34,0.83,3.58,0.7,1.76,0.0,1389825.84,276291.0,452712.0,848213.37,,,,,,,,,,,,,,,,,2201.0,0.85,0.01,,,100.0,90.96,0.0,0.0,,0.0,100.0,29.11,0.2443,37.53,1.8584,3.07
2023-04-13,563662.0,1747352.2,0.83,3.59,0.7,1.74,0.0,1400927.2,275491.0,451912.0,854022.1,,,,,,,,0.0,,800.0,,,,,,,800.0,0.84,0.01,,,100.0,90.94,0.0,0.0,,0.0,100.0,29.12,0.2435,37.4,1.8607,3.1
2023-04-14,551662.0,1666019.24,0.81,3.37,0.69,1.73,0.0,1328534.24,275491.0,439912.0,831982.82,,,,,,,,,,,,,,,,,12000.0,0.85,0.04,,,100.0,91.02,0.0,0.0,,0.0,100.0,29.91,0.2549,38.29,1.8226,3.02
2023-04-17,530270.0,1588158.65,0.78,3.23,0.66,1.62,0.0,1285501.92,264795.0,429216.0,793061.03,,,,,,,,0.04,,10696.0,,,,,,,10696.0,0.8,0.05,,,100.0,87.48,0.0,0.0,,0.0,100.0,31.07,0.2679,39.48,1.7519,2.995
2023-04-18,530270.0,1577553.25,0.78,3.32,0.66,1.6,0.0,1276917.6,264795.0,429216.0,787765.13,,,,,,,,,,,,,,,,,,0.79,,,,100.0,87.71,0.0,0.0,,0.0,100.0,30.96,0.2676,39.52,1.7565,2.975
2023-04-19,530270.0,1521874.9,0.78,3.35,0.66,1.59,0.0,1231849.92,264795.0,429216.0,759961.65,,,,,,,,,,,,,,,,,,0.79,,0.01,,100.0,87.8,0.0,0.0,2090.0,0.0,100.0,31.05,0.2682,39.56,1.7582,2.87
2023-04-20,528180.0,1505313.0,0.78,3.39,0.66,1.54,0.0,1223265.6,262705.0,429216.0,748709.25,,,156.0,,,,,0.01,,3899.0,,,,156.0,,1653.0,,0.75,,,,100.0,88.25,0.0,0.0,,0.0,100.0,31.06,0.2696,39.7,1.7742,2.85
2023-04-21,499244.0,1380409.66,0.73,3.27,0.62,1.44,0.0,1133638.94,246484.0,409996.0,681528.26,,,,,,,,0.05,,16221.0,,,,,,,19220.0,0.7,0.06,,,100.0,83.13,0.0,0.0,,0.0,100.0,32.88,0.2677,38.07,1.6838,2.765
2023-04-24,489828.0,1324984.74,0.72,3.33,0.61,1.37,0.0,1091681.2,240067.0,403579.0,649381.24,,,,,,,,0.02,,6417.0,,,,,,,6417.0,0.66,0.03,,,100.0,83.13,0.0,0.0,,0.0,100.0,33.17,0.2743,38.78,1.6962,2.705
2023-04-25,492532.0,1292896.5,0.72,3.37,0.61,1.36,0.0,1072477.88,225051.0,408563.0,590758.88,,,,0.01,,,,0.04,4984.0,15016.0,,,0.01,,,,,0.61,,,,100.0,78.82,0.0,0.0,,0.0,100.0,32.9,0.2766,39.35,1.725,2.625
2023-04-26,494199.0,1314569.34,0.73,3.39,0.61,1.32,0.0,1086200.36,226935.0,408346.0,603647.1,,,1884.0,0.0,,,,,1884.0,,,,0.0,1884.0,,,2101.0,0.59,0.0,,,100.0,79.48,0.0,0.0,,0.0,100.0,32.51,0.2789,40.0,1.7308,2.66
2023-04-27,476323.0,1228913.34,0.7,3.4,0.59,1.29,0.0,1030472.64,215896.0,399408.0,557011.68,,,,,,,,0.03,,13319.0,,,,,,2280.0,8938.0,0.57,0.02,,,100.0,72.39,0.0,0.0,,0.0,100.0,34.08,0.2864,39.86,1.5972,2.58
2023-04-28,476123.0,1237919.8,0.7,3.22,0.59,1.26,0.0,1037940.8,215696.0,399208.0,560809.6,,,,,,,,0.0,,200.0,,,,,,,200.0,0.56,0.01,,,100.0,71.94,0.0,0.0,,0.0,100.0,33.91,0.2851,39.8,1.588,2.6
2023-05-01,476123.0,1237919.8,0.7,3.28,0.59,1.27,0.0,1037940.8,215696.0,399208.0,560809.6,,,,,,,,,,,,,,,,,,0.56,,,,100.0,71.99,0.0,0.0,,0.0,100.0,33.94,0.2855,39.85,1.5891,
2023-05-02,476123.0,1214113.65,0.7,3.28,0.59,1.26,0.0,1017980.4,215696.0,399208.0,550024.8,,,,,,,,,,,,,,,,,,0.56,,,,100.0,72.33,0.0,0.0,,0.0,100.0,33.97,0.2856,39.84,1.5966,2.55
2023-05-03,455013.0,1169383.41,0.67,3.13,0.57,1.19,0.0,996892.72,204586.0,387896.0,525786.02,,,2000.0,,,,,0.04,,13110.0,,,,2000.0,,,11312.0,0.52,0.04,,,100.0,68.9,0.0,0.0,,0.0,100.0,35.41,0.2906,39.16,1.5324,2.57
2023-05-04,435247.0,1118584.79,0.64,3.03,0.54,1.14,0.0,946094.1,154820.0,368130.0,397887.4,,,,,,,,0.13,,49766.0,,,,,,,19766.0,0.4,0.05,,,100.0,52.14,0.0,0.0,,0.0,100.0,36.01,0.2824,37.38,1.4658,2.57
2023-05-05,446513.0,1218980.49,0.66,3.17,0.56,1.18,0.0,1037105.16,166784.0,379892.0,455320.32,,,14925.0,0.03,,,,0.01,11964.0,2967.0,,,0.03,14925.0,,6.0,202.0,0.43,0.0,,,100.0,56.17,0.0,0.0,,0.0,100.0,36.12,0.2856,37.72,1.5038,2.73
2023-05-08,446513.0,1218980.49,0.66,3.17,0.56,1.23,0.0,1037105.16,166784.0,379892.0,455320.32,,,,,,,,,,,,,,,,,,0.46,,,,100.0,56.17,0.0,0.0,,0.0,100.0,36.82,0.2871,37.3,1.5038,2.73
2023-05-09,481959.0,1320567.66,0.71,3.41,0.6,1.34,0.0,1130428.1,199457.0,412565.0,546512.18,,,32900.0,0.1,,,,0.0,32673.0,227.0,,,0.1,32900.0,,,,0.55,,,,100.0,65.73,0.0,0.0,,0.0,100.0,35.86,0.3012,40.25,1.5884,2.74
2023-05-10,456804.0,1263063.06,0.67,3.35,0.57,1.27,0.0,1071188.65,186129.0,387410.0,514646.69,,,,,,,,0.04,,15328.0,,,,,,2000.0,25155.0,0.51,0.07,,,100.0,63.4,0.0,0.0,,0.0,100.0,37.83,0.308,39.56,1.5559,2.765
2023-05-11,450263.0,1262987.72,0.66,3.46,0.56,1.26,0.0,1097268.32,178075.0,391183.0,499500.38,,,14774.0,0.05,,,,0.06,16137.0,22828.0,,,0.05,14774.0,,,12364.0,0.49,0.03,,,100.0,64.89,0.0,0.0,,0.0,100.0,36.88,0.2952,38.53,1.6406,2.805
2023-05-12,470891.0,1273760.16,0.69,3.5,0.59,1.33,0.0,1113948.75,158703.0,411811.0,429291.62,,,,0.06,,,,0.05,20628.0,19372.0,,,0.06,,,,,0.45,,,,100.0,59.51,0.0,0.0,,0.0,100.0,37.14,0.304,39.59,1.7657,2.705
2023-05-15,439290.0,1186083.0,0.65,3.23,0.55,1.2,0.0,1026567.0,130102.0,380210.0,351275.4,,,,,,,,0.08,,28601.0,,,,,,,31601.0,0.35,0.1,,,100.0,50.5,0.0,0.0,,0.0,100.0,35.51,0.2918,39.33,1.7052,2.7
2023-05-16,439290.0,1186083.0,0.65,3.27,0.55,1.2,0.0,1026567.0,130102.0,380210.0,351275.4,,,,,,,,,,,,,,,,,,0.35,,,,100.0,50.5,0.0,0.0,,0.0,100.0,35.5,0.2918,39.34,1.7052,2.7
2023-05-17,449681.0,1218635.51,0.66,3.35,0.56,1.23,0.0,1019336.69,126031.0,376139.0,341544.01,,,,,,,,0.01,,4071.0,,,,,,,4071.0,0.34,0.01,,,100.0,49.71,0.0,0.0,,0.0,100.0,34.66,0.2767,37.48,1.7736,2.71
2023-05-18,424450.0,1160870.75,0.62,3.18,0.53,1.17,0.0,959733.38,126031.0,350908.0,344694.79,,,,,,,,,,,,,,,,,25231.0,0.34,0.07,,,100.0,49.71,0.0,0.0,,0.0,100.0,36.67,0.3017,39.81,1.6741,2.735
2023-05-19,435219.0,1194676.16,0.64,4.13,0.54,1.2,0.0,1032501.56,100800.0,376139.0,276696.0,,,,0.07,,,,0.07,25231.0,25231.0,,,0.07,,,,,0.28,,,,100.0,39.76,0.0,0.0,,0.0,100.0,35.74,0.2897,38.81,1.7165,2.745
2023-05-22,437219.0,1178305.21,0.64,4.33,0.54,1.21,0.0,1013694.61,128031.0,376139.0,345043.55,,,25231.0,,,,,,,,,,,25231.0,,2000.0,,0.35,,,,100.0,50.5,0.0,0.0,,0.0,100.0,35.56,0.2878,38.76,1.7244,2.695
2023-05-23,432219.0,1175635.68,0.63,4.49,0.54,1.22,0.0,1009498.08,128031.0,371139.0,348244.32,,,,,,,,,,,,,,,,,5000.0,0.35,0.0,,,100.0,50.5,0.0,0.0,,0.0,100.0,35.01,0.2904,39.61,1.7047,2.72
2023-05-24,443219.0,1190043.01,0.65,4.71,0.55,1.34,0.0,1009933.22,134031.0,376139.0,359873.24,,,6000.0,,,6000.0,,,,,,,,6000.0,0.02,,1000.0,0.36,0.0,,,100.0,52.86,0.0,0.0,,0.0,100.0,32.0,0.2916,42.38,1.7481,2.685
2023-05-25,447219.0,1238796.63,0.66,5.08,0.56,1.22,0.0,1055755.03,133031.0,381139.0,368495.87,,,,0.0,,,,0.0,5000.0,1000.0,,,0.0,,,,,0.36,,,,100.0,52.47,0.0,0.0,,0.0,100.0,34.85,0.2721,37.31,1.7639,2.77
2023-05-26,447219.0,1243268.82,0.66,5.08,0.56,1.23,0.0,1059566.42,133031.0,381139.0,369826.18,,,,,,,,,,,,,,,,,,0.37,,,,100.0,51.6,0.0,0.0,,0.0,100.0,34.64,0.2701,37.21,1.7347,2.78
2023-05-29,447219.0,1252213.2,0.66,5.32,0.56,1.24,0.0,1067189.2,133031.0,381139.0,372486.8,,,,,,,,,,,,,,,,,,0.37,,,,100.0,51.6,0.0,0.0,,0.0,100.0,34.89,0.2706,37.04,1.7347,2.8
2023-05-30,461219.0,1291413.2,0.68,5.82,0.57,1.29,0.0,1086789.2,140031.0,388139.0,392086.8,,,7000.0,0.02,,,,,7000.0,,,,0.02,7000.0,,,,0.39,,,,100.0,52.88,0.0,0.0,,0.0,100.0,33.45,0.2579,36.54,1.7417,2.8
2023-05-31,500219.0,1355593.49,0.73,6.32,0.62,1.41,0.0,1122316.69,153031.0,414139.0,414714.01,,2280.0,14154.0,0.07,0.01,,,0.0,26000.0,1154.0,,2280.0,0.07,14154.0,,,,0.43,,0.01,,100.0,57.67,0.0,0.0,2280.0,0.0,100.0,30.75,0.2267,33.81,1.8851,2.71
2023-06-01,490219.0,1330944.59,0.72,6.18,0.61,1.34,0.0,1108097.39,149031.0,408139.0,404619.17,,,2000.0,,,,,0.02,,6000.0,,,,2000.0,,,6000.0,0.4,0.02,,,100.0,56.16,0.0,0.0,,0.0,100.0,31.8,0.2331,34.04,1.8474,2.715
2023-06-02,490219.0,1350553.35,0.72,6.33,0.61,1.35,0.0,1124422.95,149031.0,408139.0,410580.41,,,,,,,,,,,,,,,,,,0.41,,,,100.0,56.16,0.0,0.0,,0.0,100.0,31.63,0.233,34.18,1.8474,2.755
2023-06-05,490219.0,1392221.96,0.72,6.39,0.61,1.36,0.0,1159114.76,149031.0,408139.0,423248.04,,,,,,,,,,,,,,,,,,0.41,,,,100.0,56.16,0.0,0.0,,0.0,100.0,31.47,0.2324,34.22,1.8474,2.84
2023-06-06,470219.0,1358932.91,0.69,5.44,0.58,1.34,0.0,1159291.71,136031.0,401139.0,393129.59,,,,,,,,0.03,,13000.0,,,,,,,7000.0,0.39,0.02,,,100.0,53.07,0.0,0.0,,0.0,100.0,32.11,0.2441,35.52,1.8344,2.89
2023-06-07,514377.0,1486549.53,0.76,6.01,0.64,1.48,0.0,1202653.27,165185.0,416143.0,477384.65,,,44500.0,0.05,,,,0.04,15350.0,15346.0,,,0.05,44500.0,,,346.0,0.48,0.0,,,100.0,57.49,0.0,0.0,,0.0,100.0,29.62,0.2586,39.74,1.7901,2.89
2023-06-08,516377.0,1574949.85,0.76,6.34,0.64,1.49,0.0,1275336.15,165185.0,418143.0,503814.25,,,7000.0,0.01,,,,0.02,2000.0,7000.0,,,0.01,7000.0,,,,0.48,,,,100.0,60.96,0.0,0.0,,0.0,100.0,29.45,0.2556,39.43,1.9057,3.05
2023-06-09,506304.0,1564479.36,0.74,5.09,0.63,1.52,0.0,1254981.87,166185.0,406143.0,513511.65,,,1000.0,0.03,,,,,1000.0,,,,0.03,1000.0,,,13000.0,0.51,0.04,,,100.0,61.11,0.0,0.0,,0.0,100.0,29.67,0.2704,41.27,1.8617,3.09
2023-06-12,487600.0,1589576.0,0.72,5.17,0.61,1.48,0.0,1305763.66,153083.0,400541.0,499050.58,,,1325.0,,,,,0.04,,14427.0,,,,1325.0,,,5602.0,0.47,0.01,,,100.0,56.48,0.0,0.0,,0.0,100.0,29.86,0.2835,42.88,1.799,3.26
2023-06-13,509104.0,1598586.56,0.75,4.78,0.63,1.61,0.0,1246721.3,178083.0,397045.0,559180.62,,,26960.0,0.06,,,,0.01,10302.0,1960.0,,,0.06,26960.0,,,13798.0,0.58,0.04,,,100.0,64.77,0.0,0.0,,0.0,100.0,28.21,0.2848,43.77,1.8518,3.14
2023-06-14,480104.0,1466717.72,0.7,4.39,0.6,1.47,0.0,1179367.48,160083.0,386045.0,489053.57,,,21.0,,,,,0.07,,18021.0,,,,21.0,,,11000.0,0.5,0.04,,,100.0,59.87,0.0,0.0,,0.0,100.0,30.38,0.303,44.67,1.7954,3.055
2023-06-15,478104.0,1455826.68,0.7,4.16,0.59,1.43,0.0,1169417.02,160083.0,384045.0,487452.74,,,,,,,,,,,,,,,,,2000.0,0.49,0.01,,,100.0,59.33,0.0,0.0,,0.0,100.0,30.83,0.3042,44.46,1.7721,3.045
2023-06-16,478104.0,1472560.32,0.7,4.14,0.59,1.43,0.0,1182858.6,160083.0,384045.0,493055.64,,,,,,,,,,,,,,,,,,0.49,,,,100.0,59.55,0.0,0.0,,0.0,100.0,30.74,0.3042,44.51,1.7785,3.08
2023-06-19,471104.0,1432156.16,0.69,3.95,0.59,1.42,0.0,1167496.8,153083.0,384045.0,465372.32,,,,,,,,0.02,,7000.0,,,,,,,,0.47,,,,100.0,57.01,0.0,0.0,,0.0,100.0,31.29,0.3133,45.14,1.7543,3.04
2023-06-20,471104.0,1429800.64,0.69,3.94,0.59,1.41,0.0,1165576.58,153083.0,384045.0,464606.91,,,,,,,,,,,,,,,,,,0.47,,,,100.0,56.65,0.0,0.0,,0.0,100.0,31.28,0.3135,45.18,1.7434,3.035
2023-06-21,471104.0,1422734.08,0.69,3.96,0.59,1.4,0.0,1159815.9,153083.0,384045.0,462310.66,,,,,,,,,,,,,,,,,,0.46,,,,100.0,56.4,0.0,0.0,,0.0,100.0,31.37,0.3135,45.13,1.7356,3.02
2023-06-22,471104.0,1434511.68,0.69,3.99,0.59,1.4,0.0,1169417.02,153083.0,384045.0,466137.74,,,,,,,,,,,,,,,,,,0.46,,,,100.0,56.4,0.0,0.0,,0.0,100.0,31.33,0.3129,45.07,1.7356,3.045
2023-06-23,482708.0,1423988.6,0.71,4.34,0.6,1.45,0.0,1167164.55,164687.0,395649.0,485826.65,,,7451.0,0.04,,,,,11604.0,,,,0.04,7451.0,,4153.0,,0.5,,,,100.0,60.67,0.0,0.0,,0.0,100.0,33.07,0.3151,44.17,1.7784,2.95
2023-06-26,428708.0,1223961.34,0.63,3.87,0.53,1.25,0.0,975407.9,164687.0,341649.0,470181.39,,,,,,,,,,,,,,,,,54000.0,0.49,0.17,,,100.0,61.17,0.0,0.0,,0.0,100.0,24.81,0.3199,49.47,1.5923,2.855
2023-06-27,427119.0,1202339.99,0.63,3.79,0.53,1.22,0.0,951385.55,161008.0,337970.0,453237.52,,,,,,,,0.02,,5769.0,,,,,,2090.0,3679.0,0.46,0.01,,,100.0,60.72,0.0,0.0,,0.0,100.0,24.97,0.3179,49.17,1.6107,2.815
2023-06-28,451339.0,1331450.05,0.66,3.91,0.56,1.28,0.0,1039226.0,170918.0,352280.0,504208.1,,,14293.0,0.04,,,,0.01,14310.0,4383.0,,,0.04,14293.0,,,,0.48,,,,100.0,61.44,0.0,0.0,,0.0,100.0,29.2,0.3107,46.12,1.6225,2.95
