,RIO FP Equity_DX_SI_QTY,RIO FP Equity_DX_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RIO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RIO FP Equity_DX_SI_MV,RIO FP Equity_DX_DSS,RIO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY,RIO FP Equity_DX_BROKER_SI_QTY,RIO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RIO FP Equity_DX_BROKER_SI_MV_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RIO FP Equity_DX_BROKER_SI_MV_INC_x,RIO FP Equity_DX_SUPPLY_SI_MV_NEW,RIO FP Equity_DX_BROKER_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_NEW,RIO FP Equity_DX_SUPPLY_SI_MV_DEC,RIO FP Equity_DX_BROKER_SI_QTY_INC,RIO FP Equity_DX_SUPPLY_SI_QTY_DEC,RIO FP Equity_DX_BROKER_SI_MV_NEW_y,RIO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RIO FP Equity_DX_BROKER_SI_MV_INC_y,RIO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RIO FP Equity_DX_BROKER_SI_MV_ADD,RIO FP Equity_DX_SUPPLY_SI_QTY_ADD,RIO FP Equity_DX_BROKER_SI_QTY_DEC,RIO FP Equity_DX_SUPPLY_SI_MV,RIO FP Equity_DX_BROKER_SI_MV_DEC,RIO FP Equity_DX_SUPPLY_SI_MV_RMV,RIO FP Equity_DX_BROKER_SI_MV_RMV,RIO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RIO FP Equity_DX_UTILIZATION_QUANTITY,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RIO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RIO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RIO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RIO FP Equity_DX_ACTIVE_UTILIZATION_MV,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RIO FP Equity_DX_BROKER_SI_CON_RATIO,RIO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RIO FP Equity_DX_DEMAND_SUPPLY_RATIO
2007-07-10,50700.0,1095627.0,1.21,1.41,1.0,1.0,1095627.0,0.0,50700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.48,0.9708,98.52,2.439
2007-07-11,50700.0,1099176.0,1.18,1.41,1.0,1.0,1099176.0,0.0,50700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.48,0.9709,98.52,1.8342
2007-07-12,50700.0,1116921.0,1.21,1.41,0.99,1.0,1116921.0,0.0,50700.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.48,0.9708,98.52,1.7701
2007-07-13,51485.0,1152234.3,1.08,1.43,1.02,1.0,1152234.3,0.0,51485.0,0.0,,,,,,785.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,1.7,0.9384,96.85,1.8626
2007-07-16,52100.0,1167040.0,1.12,1.45,1.03,1.0,1167040.0,615.0,52100.0,13776.0,,,,0.01,,,,,615.0,,,,0.01,,,615.0,,0.01,,,,100.0,2.22,0.0,0.0,,0.0,100.0,3.02,0.9142,95.55,1.8848
2007-07-17,52100.0,1159746.0,1.06,1.45,1.03,1.0,1159746.0,615.0,52100.0,13689.9,,,,,,,,,,,,,,,,,,0.01,,,,1.68,1.68,36027.0,801961.02,,0.81,1.68,3.02,0.914,95.55,1.4219
2007-07-18,61900.0,1386560.0,1.3,1.72,1.25,1.0,1386560.0,615.0,61900.0,13776.0,,,,0.22,,,,,9800.0,,,,0.22,,,,,0.01,,,,1.68,1.68,36027.0,807004.8,,0.8,1.68,18.71,0.6567,78.81,1.6893
2007-07-19,61900.0,1410701.0,1.3,1.72,1.25,1.0,1410701.0,615.0,61900.0,14015.85,,,,,,,,,,,,,,,,,,0.01,,,,1.68,1.68,36027.0,821055.33,,0.81,1.68,18.71,0.6565,78.8,1.6893
2007-07-20,61900.0,1387798.0,1.33,1.72,1.25,1.0,1387798.0,615.0,61900.0,13788.3,,,,,,,,,,,,,,,,,,0.01,,,,100.0,1.88,0.0,0.0,,0.0,100.0,18.74,0.656,78.76,1.8963
2007-07-23,61200.0,1394136.0,1.28,1.6,1.23,1.0,1394136.0,615.0,61200.0,14009.7,,,,,,,,,,,,,,,,,700.0,0.01,0.02,,,100.0,1.66,0.0,0.0,,0.0,100.0,17.74,0.6677,79.73,1.6477
2007-07-24,61200.0,1374552.0,1.33,1.6,1.23,1.0,1374552.0,615.0,61200.0,13812.9,,,,,,,,,,,,,,,,,,0.01,,,,1.77,1.62,34227.0,768738.42,,0.78,1.77,17.74,0.6677,79.73,1.6136
2007-07-25,60415.0,1299526.65,1.28,1.58,1.22,1.0,1299526.65,615.0,60415.0,13228.65,,,,,,,,,,,,,,,,,785.0,0.01,0.02,,,1.62,1.62,37313.0,802602.63,,0.84,1.62,17.95,0.6869,80.91,1.5929
2007-07-26,60415.0,1253611.25,1.3,1.54,1.19,1.0,1253611.25,615.0,60415.0,12761.25,,,,,,,,,,,,,,,,,,0.01,,,,1.26,1.26,48293.0,1002079.75,,1.04,1.26,16.41,0.7063,82.41,1.2353
2007-07-27,60415.0,1245153.15,1.24,1.54,1.19,1.0,1245153.15,615.0,60415.0,12675.15,,,,,,,,,,,,,,,,,,0.01,,,,1.14,1.14,53493.0,1102490.73,,1.11,1.14,16.4,0.7065,82.43,1.1166
2007-07-30,60415.0,1259048.6,1.21,1.54,1.19,1.0,1259048.6,615.0,60415.0,12816.6,,,,,,,,,,,,,,,,,,0.01,,,,1.15,1.15,52993.0,1104374.12,,1.09,1.15,16.4,0.7065,82.43,1.127
2007-07-31,60415.0,1303755.7,1.2,1.54,1.19,1.0,1303755.7,615.0,60415.0,13271.7,,,,,,,,,,,,,,,,,,0.01,,,,1.15,1.15,52993.0,1143588.94,,1.1,1.15,16.42,0.7079,82.51,1.127
2007-08-01,50615.0,1052792.0,1.0,1.29,1.0,1.0,1052792.0,615.0,50615.0,12792.0,,,,,,,,,,,,,,,,,9800.0,0.01,0.2,,,1.15,1.15,52993.0,1102254.4,,1.14,1.15,1.32,0.9739,98.68,0.9442
2007-08-02,50615.0,1073038.0,0.99,1.29,1.0,1.0,1073038.0,615.0,50615.0,13038.0,,,,,,,,,,,,,,,,,,0.01,,,,1.15,1.15,52993.0,1123451.6,,1.1,1.15,1.28,0.9747,98.72,0.9442
2007-08-03,50615.0,1065445.75,0.99,1.29,0.99,1.0,1065445.75,615.0,50615.0,12945.75,,,,,,,,,,,,,,,,,,0.01,,,,1.12,1.12,54493.0,1147077.65,,1.16,1.12,1.32,0.974,98.68,0.9185
2007-08-06,50615.0,1005720.05,1.0,1.29,0.99,1.0,1005720.05,615.0,50615.0,12220.05,,,,,,,,,,,,,,,,,,0.01,,,,1.17,1.17,51968.0,1032604.16,,1.09,1.17,1.31,0.9742,98.69,0.9626
2007-08-07,50615.0,1018879.95,0.99,1.14,1.0,1.0,1018879.95,615.0,50615.0,12379.95,,,,,,,,,,,,,,,,,,0.01,,,,1.17,1.17,51743.0,1041586.59,,1.03,1.17,1.22,0.9759,98.78,0.9667
2007-08-08,50615.0,1076581.05,0.9,1.14,1.0,1.0,1076581.05,615.0,50615.0,13081.05,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,52243.0,1111208.61,,1.05,1.16,1.25,0.9753,98.75,0.9576
2007-08-09,50615.0,1050261.25,0.89,1.14,1.0,1.0,1050261.25,615.0,50615.0,12761.25,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,52243.0,1084042.25,,1.11,1.16,1.31,0.9741,98.69,0.9576
2007-08-10,50615.0,1008250.8,0.85,1.14,1.0,1.0,1008250.8,615.0,50615.0,12250.8,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,52243.0,1040680.56,,1.08,1.16,1.28,0.9747,98.72,0.9576
2007-08-13,50615.0,1014324.6,0.81,1.14,1.0,1.0,1014324.6,615.0,50615.0,12324.6,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,52243.0,1046949.72,,1.04,1.16,1.28,0.9747,98.72,0.9576
2007-08-14,50615.0,973326.45,0.81,1.14,0.99,1.0,973326.45,615.0,50615.0,11826.45,,,,,,,,,,,,,,,,,,0.01,,,,1.16,1.16,52243.0,1004632.89,,1.05,1.16,1.28,0.9747,98.72,0.9576
2007-08-15,50615.0,954092.75,0.83,1.07,1.0,1.0,954092.75,615.0,50615.0,11592.75,,,,,,,,,,,,,,,,,,0.01,,,,1.08,1.08,56243.0,1060180.55,,1.08,1.08,1.19,0.9765,98.81,0.8902
2007-08-16,50615.0,832616.75,0.82,1.07,1.0,1.0,832616.75,615.0,50615.0,10116.75,,,,,,,,,,,,,,,,,,0.01,,,,1.01,1.01,60561.0,996228.45,,1.14,1.01,1.16,0.9771,98.84,0.8274
2007-08-17,50615.0,895379.35,0.73,1.07,0.99,1.0,895379.35,615.0,50615.0,10879.35,,,,,,,,,,,,,,,,,,0.01,,,,0.88,0.88,69357.0,1226925.33,,1.14,0.88,1.02,0.9798,98.98,0.7234
2007-08-20,119615.0,2160246.9,1.69,2.53,2.13,2.0,2160246.9,615.0,119615.0,11106.9,,,,1.14,,,,,69000.0,,,,1.14,,,,,0.01,,,,100.0,0.95,0.0,0.0,,0.0,100.0,46.28,0.5028,53.72,1.841
2007-08-21,132615.0,2385743.85,1.86,2.81,2.36,2.0,2385743.85,0.0,132615.0,0.0,,,,0.23,,,,0.01,13000.0,615.0,,,0.23,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.72,0.5137,58.28,2.1894
2007-08-22,119000.0,2221730.0,1.66,2.52,2.12,2.0,2221730.0,0.0,119000.0,0.0,,,,,,,,,,,,,,,,,13615.0,0.0,0.24,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.44,0.5025,53.56,1.8501
2007-08-23,132000.0,2501400.0,1.84,2.79,2.37,2.0,2501400.0,0.0,132000.0,0.0,,,,0.24,,,,,13000.0,,,,0.24,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.78,0.5135,58.22,2.1957
2007-08-24,93000.0,1781880.0,1.33,1.97,1.76,1.0,1207080.0,30000.0,63000.0,574800.0,,,,,,,,,,,,,,,,30000.0,69000.0,0.53,1.14,,,100.0,41.48,0.0,0.0,,0.0,100.0,30.19,0.4239,56.01,1.2859
2007-08-27,80972.0,1596767.84,1.11,1.54,1.58,,1005167.84,30000.0,50972.0,591600.0,,,,,,,,,,,,,,,,,12028.0,0.58,0.23,,,100.0,41.54,0.0,0.0,,0.0,100.0,36.5,0.5221,62.35,1.1212
2007-08-28,98878.0,1897468.82,1.41,1.88,1.94,,1321768.82,30000.0,68878.0,575700.0,,,,,,17906.0,,,,,,,,,0.35,,,0.59,,,,100.0,44.43,0.0,0.0,,0.0,100.0,30.46,0.3802,50.43,1.4644
2007-08-29,145406.0,2822330.46,2.05,2.77,2.85,,2240030.46,30000.0,115406.0,582300.0,,,,0.94,,,,,47500.0,,,,0.94,,,,972.0,0.57,0.02,,,100.0,48.76,0.0,0.0,,0.0,100.0,20.12,0.5108,67.44,2.3635
2007-08-30,115406.0,2295425.34,1.58,2.2,2.27,,2295425.34,0.0,115406.0,0.0,,,,,,,,0.57,,30000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.57,0.737,84.43,1.9069
2007-08-31,115406.0,2332355.26,1.57,2.2,2.28,,2332355.26,0.0,115406.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.56,0.7373,84.44,1.9069
2007-09-03,115406.0,2378517.66,1.6,2.06,2.27,,2378517.66,0.0,115406.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.57,0.737,84.43,1.9069
2007-09-04,115406.0,2414293.52,1.62,2.06,2.27,,2414293.52,0.0,115406.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.57,0.737,84.43,1.8182
2007-09-05,115406.0,2327739.02,1.58,2.06,2.27,,2327739.02,0.0,115406.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,15.57,0.737,84.43,1.8809
2007-09-06,97500.0,1999725.0,1.32,1.74,1.92,,1999725.0,0.0,97500.0,0.0,,,,,,,,,,,,,,,,,17906.0,0.0,0.35,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5705
2007-09-07,97500.0,1929525.0,1.35,1.74,1.92,,1929525.0,0.0,97500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5658
2007-09-10,97500.0,1884675.0,1.36,1.74,1.91,,1884675.0,0.0,97500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.5676
2007-09-11,98318.0,1975208.62,1.35,1.76,1.94,,1958775.0,818.0,97500.0,16433.62,,,,,,,,,,,,,,,,818.0,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.82,0.9838,99.18,1.6314
2007-09-12,98318.0,2017485.36,1.37,1.76,1.94,,2000700.0,818.0,97500.0,16785.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.85,0.9832,99.15,1.6314
2007-09-13,111318.0,2305395.78,1.57,1.99,2.19,,2288455.0,818.0,110500.0,16940.78,,,,0.25,,,,,13000.0,,,,0.25,,,,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.77,0.9848,99.23,1.8471
2007-09-14,111318.0,2320980.3,1.58,1.99,2.18,,2303925.0,818.0,110500.0,17055.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.78,0.9844,99.22,1.8471
2007-09-17,111318.0,2267547.66,1.57,1.99,2.16,,2250885.0,818.0,110500.0,16662.66,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.78,0.9844,99.22,1.8471
2007-09-18,111318.0,2318753.94,1.57,1.99,2.18,,2301715.0,818.0,110500.0,17038.94,,,,,,,,,,,,,,,,,,0.02,,,,100.0,1.36,0.0,0.0,,0.0,100.0,0.77,0.9847,99.23,1.8471
2007-09-19,157318.0,3442117.84,2.35,2.81,3.11,,3139780.0,46818.0,143500.0,1024377.84,,,,0.67,,,,,33000.0,,,,0.67,,,46000.0,,0.98,,,,100.0,79.52,0.0,0.0,,0.0,100.0,0.6,0.9881,99.4,2.6721
2007-09-20,157318.0,3413800.6,2.23,2.81,3.12,,3113950.0,46818.0,143500.0,1015950.6,,,,,,,,,,,,,,,,,,1.02,,,,100.0,79.52,0.0,0.0,,0.0,100.0,0.63,0.9875,99.37,2.6721
2007-09-21,157318.0,3440544.66,2.32,2.81,3.13,,3138345.0,46818.0,143500.0,1023909.66,,,,,,,,,,,,,,,,,,1.02,,,,100.0,78.59,0.0,0.0,,0.0,100.0,0.63,0.9875,99.37,2.6407
2007-09-24,157318.0,3486166.88,2.37,2.81,3.13,,3179960.0,46818.0,143500.0,1037486.88,,,,,,,,,,,,,,,,,,1.02,,,,100.0,73.2,0.0,0.0,,0.0,100.0,0.63,0.9875,99.37,2.4597
2007-09-25,157318.0,3484593.7,2.34,2.81,3.13,,3178525.0,46818.0,143500.0,1037018.7,,,,,,,,,,,,,,,,,,1.04,,,,100.0,73.2,0.0,0.0,,0.0,100.0,0.64,0.9873,99.36,2.4597
2007-09-26,157318.0,3589996.76,2.33,2.81,3.13,,3274670.0,46818.0,143500.0,1068386.76,,,,,,,,,,,,,,,,,,1.04,,,,100.0,73.2,0.0,0.0,,0.0,100.0,0.64,0.9873,99.36,2.4597
2007-09-27,135816.0,3126484.32,2.01,2.43,2.77,,2808393.96,46818.0,121998.0,1077750.36,,,,,,18498.0,,,,,,,,,0.42,,40000.0,1.07,0.78,,,100.0,73.43,0.0,0.0,,0.0,100.0,16.97,0.7061,82.3,2.1301
2007-09-28,135816.0,3127842.48,2.25,2.43,2.78,,2809613.94,46818.0,121998.0,1078218.54,,,,,,,,,,,,,,,,,,1.07,,,,100.0,73.43,0.0,0.0,,0.0,100.0,16.97,0.7061,82.3,2.1301
2007-10-01,122056.0,2882962.72,2.06,2.18,2.45,,2556581.56,46818.0,108238.0,1105841.16,,,,0.09,,,,,4738.0,,,,0.09,,,,18498.0,1.07,0.42,,,100.0,73.43,0.0,0.0,,0.0,100.0,0.88,0.9826,99.12,1.9143
2007-10-02,122056.0,2900050.56,2.05,2.18,2.46,2.0,2571734.88,46818.0,108238.0,1112395.68,,,,,,,,,,,,,,,,,,1.08,,,,100.0,73.43,0.0,0.0,,0.0,100.0,0.88,0.9826,99.12,1.9143
2007-10-03,122056.0,2897609.44,1.99,2.18,2.45,2.0,2569570.12,46818.0,108238.0,1111459.32,,,,,,,,,,,,,,,,,,1.07,,,,100.0,73.43,0.0,0.0,,0.0,100.0,0.88,0.9825,99.12,1.9143
2007-10-04,133656.0,3138242.88,2.17,2.39,2.69,2.0,2813796.24,46818.0,119838.0,1099286.64,,,,,,11600.0,,,,,,,,,0.25,,,1.08,,,,100.0,73.43,0.0,0.0,,0.0,100.0,10.28,0.8015,88.93,2.0963
2007-10-05,133656.0,3242494.56,2.18,2.39,2.7,2.0,2907269.88,46818.0,119838.0,1135804.68,,,,,,,,,,,,,,,,,,1.08,,,,100.0,73.43,0.0,0.0,,0.0,100.0,10.28,0.8009,88.9,2.0963
2007-10-08,125956.0,3054433.0,2.16,2.25,2.54,2.0,2719346.5,46818.0,112138.0,1135336.5,,,,,,,,,,,,,,,,,7700.0,1.08,0.17,,,100.0,73.43,0.0,0.0,,0.0,100.0,3.48,0.9158,95.63,1.9755
2007-10-09,180956.0,4469613.2,2.79,3.23,3.61,1.0,4128308.6,46818.0,167138.0,1156404.6,,,,1.07,,,,,55000.0,,,,1.07,,,,,1.08,,,,100.0,73.43,0.0,0.0,,0.0,100.0,2.35,0.9424,97.05,2.8381
2007-10-10,180956.0,4513042.64,2.54,3.23,3.61,1.0,4168421.72,46818.0,167138.0,1167640.92,,,,,,,,,,,,,,,,,,1.08,,,,100.0,56.44,0.0,0.0,,0.0,100.0,2.35,0.9422,97.04,2.1813
2007-10-11,180956.0,4541995.6,2.56,3.23,3.61,1.0,4195163.8,46818.0,167138.0,1175131.8,,,,,,,,,,,,,,,,,,1.07,,,,100.0,56.44,0.0,0.0,,0.0,100.0,2.35,0.9421,97.03,2.1813
2007-10-12,184414.0,4573467.2,2.55,3.15,3.73,1.0,4553180.8,818.0,183596.0,20286.4,,,,0.41,,,,,16458.0,,,,0.41,,,,,0.02,,1.05,,100.0,4.07,0.0,0.0,46000.0,0.0,100.0,13.22,0.7612,86.24,9.1707
2007-10-15,198414.0,4847254.02,2.69,3.39,4.07,1.0,4485250.28,52556.0,183596.0,1283943.08,,51738.0,,,1.26,,,,,,,51738.0,,,,,,1.28,,,,100.0,61.37,0.0,0.0,,0.0,100.0,13.22,0.7611,86.23,2.317
2007-10-16,198414.0,4761936.0,2.64,3.39,4.07,1.0,4406304.0,52556.0,183596.0,1261344.0,,,,,,,,,,,,,,,,,,1.3,,,,100.0,60.66,0.0,0.0,,0.0,100.0,13.2,0.7616,86.26,2.2903
2007-10-17,198414.0,4805587.08,2.54,3.39,4.07,1.0,4446695.12,52556.0,183596.0,1272906.32,,,,,,,,,,,,,,,,,,1.29,,,,100.0,60.66,0.0,0.0,,0.0,100.0,13.2,0.7618,86.27,2.2903
2007-10-18,258414.0,6248450.52,3.31,4.42,5.24,1.0,5890151.28,52556.0,243596.0,1270804.08,,,,1.18,,,,,60000.0,,,,1.18,,,,,1.26,,,,100.0,60.66,0.0,0.0,,0.0,100.0,10.0,0.8128,89.6,2.9828
2007-10-19,258414.0,6170926.32,3.21,4.42,5.25,1.0,5817072.48,52556.0,243596.0,1255037.28,,,,,,,,,,,,,,,,,,1.29,,,,100.0,60.66,0.0,0.0,,0.0,100.0,10.02,0.8125,89.58,2.9828
2007-10-22,335914.0,7813359.64,4.17,4.25,6.91,2.0,7468692.96,52556.0,321096.0,1222452.56,,,,0.93,,30000.0,,,47500.0,,,,0.93,,0.73,,,1.29,,,,100.0,60.66,0.0,0.0,,0.0,100.0,11.07,0.6765,81.16,3.8774
2007-10-23,327008.0,7851462.08,3.87,4.14,6.66,2.0,7351621.9,58556.0,306190.0,1405929.56,,,6000.0,,,,,,,,,,,6000.0,,,14906.0,1.35,0.36,,,100.0,69.98,0.0,0.0,,0.0,100.0,11.46,0.7205,84.05,3.9082
2007-10-24,327008.0,7822031.36,3.75,4.14,6.67,2.0,7324064.8,58556.0,306190.0,1400659.52,,,,,,,,,,,,,,,,,,1.35,,,,100.0,69.98,0.0,0.0,,0.0,100.0,11.45,0.7194,83.98,3.9082
2007-10-25,314008.0,7608413.84,3.56,3.97,6.41,2.0,7103993.7,58556.0,293190.0,1418811.88,,,,,,,,,,,,,,,,,13000.0,1.34,0.26,,,100.0,69.98,0.0,0.0,,0.0,100.0,11.94,0.7099,83.35,3.7528
2007-10-26,314008.0,7746577.36,3.54,3.97,6.41,2.0,7232997.3,58556.0,293190.0,1444576.52,,,,,,,,,,,,,,,,,,1.34,,,,100.0,69.98,0.0,0.0,,0.0,100.0,11.93,0.7092,83.31,3.7528
2007-10-29,314008.0,8098266.32,3.5,3.97,6.44,2.0,7561370.1,58556.0,293190.0,1510159.24,,,,,,,,,,,,,,,,,,1.42,,,,100.0,66.1,0.0,0.0,,0.0,100.0,11.91,0.7069,83.17,3.5447
2007-10-30,284008.0,7267764.72,3.09,3.6,5.74,2.0,6735032.1,58556.0,263190.0,1498448.04,,,,,,,,,,,,,,,,,30000.0,1.48,0.73,,,100.0,66.1,0.0,0.0,,0.0,100.0,2.81,0.8888,94.2,3.2061
2007-10-31,288006.0,7485275.94,3.12,3.65,5.85,2.0,6944216.12,58556.0,267188.0,1521870.44,,,,0.1,,,,,3998.0,,,,0.1,,,,,1.5,,,,100.0,66.1,0.0,0.0,,0.0,100.0,4.42,0.8567,92.41,3.2512
2007-11-01,288006.0,7335512.82,3.23,3.65,5.85,2.0,6805278.36,58556.0,267188.0,1491421.32,,,,,,,,,,,,,,,,,,1.49,,,,100.0,66.1,0.0,0.0,,0.0,100.0,4.42,0.8566,92.41,3.2512
2007-11-02,291946.0,7272374.86,3.25,3.7,5.95,2.0,6753798.48,58556.0,271128.0,1458629.96,,,,0.1,,,,,3940.0,,,,0.1,,,,,1.51,,,,100.0,66.1,0.0,0.0,,0.0,100.0,6.14,0.8278,90.73,3.2957
2007-11-05,291946.0,7237341.34,3.08,3.7,5.94,2.0,6721263.12,58556.0,271128.0,1451603.24,,,,,,,,,,,,,,,,,,1.47,,,,100.0,66.1,0.0,0.0,,0.0,100.0,6.14,0.829,90.8,3.2957
2007-11-06,281656.0,7139979.6,2.96,3.57,5.66,2.0,6612243.3,58556.0,260838.0,1484394.6,,,,,,3100.0,,,,,,,,,0.08,,13390.0,1.44,0.34,,,100.0,66.1,0.0,0.0,,0.0,100.0,2.76,0.9111,95.4,3.1795
2007-11-07,281656.0,7069565.6,2.96,3.57,5.66,2.0,6547033.8,58556.0,260838.0,1469755.6,,,,,,,,,,,,,,,,,,1.45,,,,100.0,66.1,0.0,0.0,,0.0,100.0,2.78,0.9107,95.38,3.1795
2007-11-08,291656.0,7381813.36,3.0,3.69,5.83,2.0,6854909.78,58556.0,270838.0,1482052.36,,,,0.2,,,,,10000.0,,,,0.2,,,,,1.35,,,,100.0,66.1,0.0,0.0,,0.0,100.0,2.5,0.9172,95.73,3.2924
2007-11-09,314056.0,7631560.8,2.9,3.98,6.41,2.0,7125683.4,58556.0,293238.0,1422910.8,,,,,,22400.0,,,,,,,,,0.56,,,1.42,,,,100.0,66.1,0.0,0.0,,0.0,100.0,7.79,0.76,86.78,3.5453
2007-11-12,314056.0,7565609.04,2.87,3.98,6.42,2.0,7064103.42,58556.0,293238.0,1410614.04,,,,,,,,,,,,,,,,,,1.46,,,,100.0,84.39,0.0,0.0,,0.0,100.0,7.73,0.7598,86.77,4.5263
2007-11-13,298056.0,7212955.2,2.73,3.77,6.02,2.0,6709159.6,58556.0,277238.0,1417055.2,,,,,,,,,,,,,,,,,16000.0,1.46,0.39,,,100.0,83.2,0.0,0.0,,0.0,100.0,2.62,0.863,92.83,4.2347
2007-11-14,298056.0,7522933.44,2.69,3.77,6.0,2.0,6997487.12,58556.0,277238.0,1477953.44,,,,,,,,,,,,,,,,,,1.39,,,,100.0,82.5,0.0,0.0,,0.0,100.0,2.5,0.8651,92.94,4.1995
2007-11-15,301456.0,7388686.56,2.63,3.82,6.1,2.0,6878437.38,58556.0,280638.0,1435207.56,,,,0.09,,,,,3400.0,,,,0.09,,,,,1.43,,,,100.0,82.5,0.0,0.0,,0.0,100.0,2.99,0.8385,91.47,4.2474
2007-11-16,303340.0,7534965.6,2.71,3.84,7.16,2.0,7038165.6,57738.0,283340.0,1434211.92,,,,0.07,,,,0.02,2702.0,818.0,,,0.07,,,,,1.43,,,,100.0,81.2,0.0,0.0,,0.0,100.0,2.53,0.8493,92.06,4.2661
2007-11-19,303340.0,7328694.4,2.71,3.84,7.23,2.0,6845494.4,57738.0,283340.0,1394950.08,,,,,,,,,,,,,,,,,,1.42,,,,100.0,70.12,0.0,0.0,,0.0,100.0,2.5,0.8509,92.15,3.6837
2007-11-20,299940.0,7300539.6,2.76,3.8,6.98,2.0,6813739.6,57738.0,279940.0,1405342.92,,,,,,,,,,,,,,,,,3400.0,1.39,0.09,,,100.0,69.44,0.0,0.0,,0.0,100.0,2.19,0.8704,93.23,3.6074
2007-11-21,322414.0,7270435.7,3.04,4.08,7.58,2.0,6819435.7,57738.0,302414.0,1301991.9,,,,0.55,,,,,22474.0,,,,0.55,,,,,1.39,,,,100.0,69.48,0.0,0.0,,0.0,100.0,6.77,0.7484,86.12,3.8796
2007-11-22,330957.0,7562367.45,3.04,4.19,7.79,2.0,7105367.45,57738.0,310957.0,1319313.3,,,,0.21,,,,,8543.0,,,,0.21,,,,,1.39,,,,100.0,69.48,0.0,0.0,,0.0,100.0,6.78,0.71,83.7,3.9824
2007-11-23,330957.0,7588844.01,3.02,4.19,7.45,2.0,7130244.01,57738.0,310957.0,1323932.34,,,,,,,,,,,,,,,,,,1.3,,,,100.0,69.13,0.0,0.0,,0.0,100.0,7.08,0.7008,83.11,3.9626
2007-11-26,322443.0,7158234.6,2.98,4.08,7.26,2.0,6714234.6,57738.0,302443.0,1281783.6,,,,,,,,,,,,,,,,,8514.0,1.32,0.21,,,100.0,70.65,0.0,0.0,,0.0,100.0,6.28,0.7413,85.7,3.9457
2007-11-27,305706.0,6603249.6,2.81,3.87,6.69,2.0,6171249.6,57738.0,285706.0,1247140.8,,,,,,,,,,,,,,,,,16737.0,1.32,0.41,,,100.0,66.58,0.0,0.0,,0.0,100.0,5.47,0.83,90.9,3.5252
