,ANX FP Equity_DX_SI_QTY,ANX FP Equity_DX_SHORT_INTEREST_VALUE,ANX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ANX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ANX FP Equity_DX_SI_MV,ANX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ANX FP Equity_DX_SUPPLY_SI_QTY,ANX FP Equity_DX_BROKER_SI_QTY,ANX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ANX FP Equity_DX_BROKER_SI_MV_NEW_x,ANX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ANX FP Equity_DX_BROKER_SI_MV_INC_x,ANX FP Equity_DX_BROKER_SI_QTY_ADD,ANX FP Equity_DX_BROKER_SI_QTY_NEW,ANX FP Equity_DX_SUPPLY_SI_MV_DEC,ANX FP Equity_DX_BROKER_SI_QTY_INC,ANX FP Equity_DX_SUPPLY_SI_QTY_DEC,ANX FP Equity_DX_BROKER_SI_MV_NEW_y,ANX FP Equity_DX_BROKER_SI_MV_INC_y,ANX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ANX FP Equity_DX_BROKER_SI_MV_ADD,ANX FP Equity_DX_SUPPLY_SI_QTY_ADD,ANX FP Equity_DX_BROKER_SI_QTY_DEC,ANX FP Equity_DX_SUPPLY_SI_MV,ANX FP Equity_DX_BROKER_SI_MV_DEC,ANX FP Equity_DX_BROKER_SI_MV_RMV,ANX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ANX FP Equity_DX_UTILIZATION_QUANTITY,ANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ANX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ANX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ANX FP Equity_DX_ACTIVE_UTILIZATION_MV,ANX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ANX FP Equity_DX_BROKER_SI_CON_RATIO,ANX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ANX FP Equity_DX_DEMAND_SUPPLY_RATIO,ANX FP Equity_PX_LAST
2023-10-23,4800.0,746688.0,2.38,0.08,0.75,373344.0,2400.0,2400.0,373344.0,,600.0,0.09,,,,600.0,,,0.09,600.0,,,,0.37,,,100.0,51.25,0.0,0.0,0.0,100.0,,1.0,100.0,1.025,155.56
2023-10-24,6200.0,974268.0,2.99,0.11,0.96,487134.0,3100.0,3100.0,487134.0,,700.0,0.11,,,,700.0,,,0.11,700.0,,,,0.48,,,100.0,57.38,0.0,0.0,0.0,100.0,,1.0,100.0,1.1475,157.14
2023-10-25,7800.0,1211808.0,3.78,0.14,1.22,605904.0,3900.0,3900.0,605904.0,,800.0,0.13,,,,800.0,,,0.13,800.0,,,,0.61,,,100.0,62.87,0.0,0.0,0.0,100.0,,1.0,100.0,1.2575,155.36
2023-10-26,3200.0,487424.0,1.55,0.06,0.5,243712.0,1600.0,1600.0,243712.0,,,,,,0.37,,2300.0,,,,,,2300.0,0.25,0.37,,100.0,40.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.8197,152.32
2023-10-27,1600.0,243680.0,0.78,0.03,0.24,121840.0,800.0,800.0,121840.0,,,,,,0.13,,800.0,,,,,,800.0,0.12,0.13,,100.0,25.77,0.0,0.0,0.0,100.0,,1.0,100.0,0.5155,152.3
2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.12,,800.0,,,,,,800.0,0.0,0.12,,0.0,0.0,2995.0,455779.1,0.32,0.0,,0.0,,0.0,152.18
2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2995.0,459552.8,0.32,0.0,,0.0,,0.0,153.44
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2295.0,357652.8,0.21,0.0,,0.0,,0.0,155.84
2023-11-02,5200.0,823576.0,2.16,0.09,0.81,411788.0,2600.0,2600.0,411788.0,,,,2600.0,,,,,,,,0.4,2600.0,,0.4,,,100.0,49.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.9869,158.38
2023-11-03,7400.0,1177784.0,3.07,0.13,1.17,588892.0,3700.0,3700.0,588892.0,,1100.0,0.18,,,,1100.0,,,0.18,1100.0,,,,0.59,,,100.0,59.73,0.0,0.0,0.0,100.0,,1.0,100.0,1.1945,159.16
2023-11-06,31000.0,4948220.0,13.26,0.54,4.92,2474110.0,15500.0,15500.0,2474110.0,,11800.0,1.88,,,,11800.0,,,1.88,11800.0,,,,2.46,,,100.0,86.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.7227,159.62
2023-11-07,33500.0,5431020.0,14.63,0.58,5.36,2918160.0,15500.0,18000.0,2512860.0,,,0.4,,,,2500.0,,,0.4,,,,,2.48,,,100.0,86.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.8616,162.12
2023-11-08,33500.0,5408910.0,14.46,0.58,5.43,2906280.0,15500.0,18000.0,2502630.0,,,,,,,,,,,,,,,2.51,,,100.0,86.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.8616,161.46
2023-11-09,33500.0,5437720.0,14.09,0.58,5.39,2921760.0,15500.0,18000.0,2515960.0,,,,,,,,,,,,,,,2.49,,,100.0,86.14,0.0,0.0,0.0,100.0,,1.0,100.0,1.8616,162.32
2023-11-10,33500.0,5459160.0,14.22,0.58,5.44,2933280.0,15500.0,18000.0,2525880.0,,,,,,,,,,,,,,,2.52,,,100.0,86.06,0.0,0.0,0.0,100.0,,1.0,100.0,1.8601,162.96
2023-11-13,33500.0,5495340.0,14.12,0.58,5.46,2952720.0,15500.0,18000.0,2542620.0,,,,,,,,,,,,,,,2.53,,,100.0,86.06,0.0,0.0,0.0,100.0,,1.0,100.0,1.8601,164.04
2023-11-14,28600.0,4716140.0,12.19,0.49,4.69,2358070.0,14300.0,14300.0,2358070.0,,,,,,0.14,,1200.0,,,,,,3700.0,2.35,0.54,,100.0,85.07,0.0,0.0,0.0,100.0,,1.0,100.0,1.7014,164.9
2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.35,,14300.0,,,,,,14300.0,0.0,2.35,,0.0,0.0,3410.0,565173.4,0.41,0.0,,0.0,,0.0,165.74
2023-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2710.0,445849.2,0.3,0.0,,0.0,,0.0,164.52
2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2710.0,445524.0,0.3,0.0,,0.0,,0.0,164.4
2023-11-20,12800.0,2114560.0,6.37,0.22,2.1,1057280.0,6400.0,6400.0,1057280.0,,,,6400.0,,,,,,,,1.05,6400.0,,1.05,,,100.0,71.83,0.0,0.0,0.0,100.0,,1.0,100.0,1.4366,165.2
2023-11-21,21800.0,3588280.0,10.55,0.38,3.6,1794140.0,10900.0,10900.0,1794140.0,,4500.0,0.75,,,,4500.0,,,0.75,4500.0,,,,1.8,,,100.0,81.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.6257,164.6
2023-11-22,21800.0,3635368.0,11.04,0.38,3.59,1817684.0,10900.0,10900.0,1817684.0,,,,,,,,,,,,,,,1.8,,,100.0,81.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.6257,166.76
2023-11-23,25000.0,4159000.0,12.53,0.43,4.17,2079500.0,12500.0,12500.0,2079500.0,,1600.0,0.29,,,,1600.0,,,0.29,1600.0,,,,2.08,,,100.0,83.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.6656,166.36
2023-11-24,25000.0,4133500.0,12.39,0.43,4.16,2066750.0,12500.0,12500.0,2066750.0,,,,,,,,,,,,,,,2.08,,,100.0,83.28,0.0,0.0,0.0,100.0,,1.0,100.0,1.6656,165.34
2023-11-27,34100.0,5646278.0,16.68,0.59,5.65,3030114.0,15800.0,18300.0,2616164.0,,3300.0,0.95,,,,5800.0,,,0.95,3300.0,,,,2.62,,,100.0,85.95,0.0,0.0,0.0,100.0,,1.0,100.0,1.8551,165.58
2023-11-28,12900.0,2129016.0,6.31,0.22,2.14,1270808.0,5200.0,7700.0,858208.0,,,,,,1.74,,10600.0,,,,,,10600.0,0.86,1.74,,100.0,66.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.6575,165.04
2023-11-29,17100.0,2828340.0,8.57,0.29,2.82,1620920.0,7300.0,9800.0,1207420.0,,2100.0,0.34,,,,2100.0,,,0.34,2100.0,,,,1.2,,,100.0,73.86,0.0,0.0,0.0,100.0,,1.0,100.0,1.7301,165.4
2023-11-30,28900.0,4759252.0,13.29,0.49,4.78,2585476.0,13200.0,15700.0,2173776.0,,5900.0,0.97,,,,5900.0,,,0.97,5900.0,,,,2.18,,,100.0,83.63,0.0,0.0,0.0,100.0,,1.0,100.0,1.831,164.68
2023-12-01,33700.0,5592852.0,14.52,0.58,5.55,3003876.0,15600.0,18100.0,2588976.0,,2400.0,0.38,,,,2400.0,,,0.38,2400.0,,,,2.57,,,100.0,85.79,0.0,0.0,0.0,100.0,,1.0,100.0,1.8533,165.96
2023-12-04,19800.0,3261060.0,7.37,0.34,3.29,1630530.0,9900.0,9900.0,1630530.0,,,,,,0.94,,5700.0,,,,,,8200.0,1.65,1.35,,100.0,80.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.6021,164.7
2023-12-05,19800.0,3293136.0,7.1,0.34,3.27,1646568.0,9900.0,9900.0,1646568.0,,,,,,,,,,,,,,,1.63,,,100.0,80.1,0.0,0.0,0.0,100.0,,1.0,100.0,1.6021,166.32
2023-12-06,25800.0,4293636.0,8.52,0.44,4.29,2146818.0,12900.0,12900.0,2146818.0,,3000.0,0.51,,,,3000.0,,,0.51,3000.0,,,,2.14,,,100.0,83.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.6798,166.42
2023-12-07,25800.0,4319436.0,8.29,0.44,4.29,2159718.0,12900.0,12900.0,2159718.0,,,,,,,,,,,,,,,2.14,,,100.0,83.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.6798,167.42
2023-12-08,25800.0,4360716.0,8.05,0.44,4.33,2180358.0,12900.0,12900.0,2180358.0,,,,,,,,,,,,,,,2.16,,,100.0,83.99,0.0,0.0,0.0,100.0,,1.0,100.0,1.6798,169.02
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.17,,12900.0,,,,,,12900.0,0.0,2.17,,0.0,0.0,4359.0,741030.0,0.59,0.0,,0.0,,0.0,170.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2459.0,420046.38,0.27,0.0,,0.0,,0.0,170.82
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3259.0,561069.44,0.41,0.0,,0.0,,0.0,172.16
2023-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2459.0,418866.06,0.27,0.0,,0.0,,0.0,170.34
2023-12-15,12200.0,2111576.0,3.26,0.21,2.08,1055788.0,6100.0,6100.0,1055788.0,,,,6100.0,,,,,,,,1.04,6100.0,,1.04,,,100.0,71.68,0.0,0.0,0.0,100.0,,1.0,100.0,1.4336,173.08
2023-12-18,29000.0,5018740.0,6.94,0.49,5.02,2509370.0,14500.0,14500.0,2509370.0,,8400.0,1.47,,,,8400.0,,,1.47,8400.0,,,,2.51,,,100.0,85.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.715,173.06
2023-12-19,29000.0,5027440.0,5.74,0.49,5.02,2513720.0,14500.0,14500.0,2513720.0,,,,,,,,,,,,,,,2.51,,,100.0,85.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.715,173.36
2023-12-20,22900.0,3980020.0,4.35,0.39,3.96,2520100.0,8400.0,14500.0,1459920.0,,,,,,1.06,,6100.0,,,,,,,1.45,,,57.93,49.67,6100.0,1060180.0,1.18,55.27,,1.0,100.0,1.3542,173.8
2023-12-21,29000.0,4995540.0,5.04,0.49,5.05,2497770.0,14500.0,14500.0,2497770.0,,6100.0,,,,,,,,,6100.0,,,,2.53,,,100.0,85.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.715,172.26
2023-12-22,6600.0,1139820.0,1.11,0.11,1.14,569910.0,3300.0,3300.0,569910.0,,,,,,1.95,,11200.0,,,,,,11200.0,0.57,1.95,,22.76,19.52,11200.0,1934240.0,2.06,21.57,,1.0,100.0,0.3903,172.7
2023-12-25,6600.0,1139820.0,1.03,0.11,1.14,569910.0,3300.0,3300.0,569910.0,,,,,,,,,,,,,,,0.57,,,22.76,19.52,11200.0,1934240.0,2.06,21.57,,1.0,100.0,0.3903,
2023-12-26,6600.0,1139820.0,1.03,0.11,1.14,569910.0,3300.0,3300.0,569910.0,,,,,,,,,,,,,,,0.57,,,31.13,25.37,7300.0,1260710.0,1.26,31.05,,1.0,100.0,0.5073,
2023-12-27,6600.0,1135464.0,1.03,0.11,1.14,567732.0,3300.0,3300.0,567732.0,,,,,,,,,,,,,,,0.57,,,100.0,57.78,0.0,0.0,0.0,100.0,,1.0,100.0,1.1557,172.04
2023-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.57,,3300.0,,,,,,3300.0,0.0,0.57,,0.0,0.0,3211.0,555438.78,0.4,0.0,,0.0,,0.0,172.98
2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3226.0,553710.64,0.4,0.0,,0.0,,0.0,171.64
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3226.0,553710.64,0.4,0.0,,0.0,,0.0,
2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2426.0,416495.68,0.27,0.0,,0.0,,0.0,171.68
2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2926.0,498765.96,0.35,0.0,,0.0,,0.0,170.46
2024-01-04,1800.0,305244.0,0.27,0.03,0.31,152622.0,900.0,900.0,152622.0,,,,900.0,,,,,,,,0.15,900.0,,0.15,,,100.0,27.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.5412,169.58
2024-01-05,1800.0,304812.0,0.26,0.03,0.31,152406.0,900.0,900.0,152406.0,,,,,,,,,,,,,,,0.15,,,100.0,27.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.5412,169.34
2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.15,,900.0,,,,,,900.0,0.0,0.15,,0.0,0.0,3226.0,550033.0,0.4,0.0,,0.0,,0.0,170.5
2024-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,3026.0,522227.08,0.36,0.0,,0.0,,0.0,172.58
2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2436.0,421038.24,0.26,0.0,,0.0,,0.0,172.84
2024-01-11,7400.0,1275316.0,0.92,0.12,1.28,637658.0,3700.0,3700.0,637658.0,,,,3700.0,,,,,,,,0.64,3700.0,,0.64,,,100.0,60.3,0.0,0.0,0.0,100.0,,1.0,100.0,1.206,172.34
2024-01-12,27200.0,4731168.0,3.26,0.46,4.69,2365584.0,13600.0,13600.0,2365584.0,,9900.0,1.7,,,,9900.0,,,1.7,9900.0,,,,2.34,,,100.0,84.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.6962,173.94
2024-01-15,30400.0,5292640.0,3.36,0.51,5.29,2646320.0,15200.0,15200.0,2646320.0,,1600.0,0.3,,,,1600.0,,,0.3,1600.0,,,,2.64,,,100.0,86.19,0.0,0.0,0.0,100.0,,1.0,100.0,1.7237,174.1
2024-01-16,27200.0,4778496.0,3.03,0.46,4.74,2389248.0,13600.0,13600.0,2389248.0,,,,,,0.29,,1600.0,,,,,,1600.0,2.37,0.29,,100.0,84.81,0.0,0.0,0.0,100.0,,1.0,100.0,1.6962,175.68
2024-01-17,31400.0,5471764.0,3.49,0.52,5.52,2735882.0,15700.0,15700.0,2735882.0,,2100.0,0.39,,,,2100.0,,,0.39,2100.0,,,,2.76,,,100.0,87.29,0.0,0.0,0.0,100.0,,1.0,100.0,1.7458,174.26
2024-01-18,4200.0,743316.0,0.46,0.07,0.73,371658.0,2100.0,2100.0,371658.0,,,,,,2.4,,13600.0,,,,,,13600.0,0.37,2.4,,100.0,47.88,0.0,0.0,0.0,100.0,,1.0,100.0,0.9576,176.98
2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.37,,2100.0,,,,,,2100.0,0.0,0.37,,0.0,0.0,4380.0,781216.8,0.63,0.0,,0.0,,0.0,178.36
2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2280.0,411904.8,0.25,0.0,,0.0,,0.0,180.66
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,2574.0,466202.88,0.3,0.0,,0.0,,0.0,181.12
2024-01-24,104.0,19017.44,0.01,0.0,0.02,0.0,104.0,0.0,19017.44,,,,,,,,,,,,,104.0,,0.02,,,100.0,4.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.0438,182.86
2024-01-25,3504.0,644806.08,0.38,0.06,0.64,312834.0,1804.0,1700.0,331972.08,,1700.0,,1700.0,,,,,,,1700.0,0.31,,,0.33,,,100.0,45.71,0.0,0.0,0.0,100.0,2.97,0.9424,97.03,0.8878,184.02
2024-01-26,5304.0,968616.48,0.57,0.09,0.98,474812.0,2704.0,2600.0,493804.48,,900.0,0.17,,,,900.0,,,0.17,900.0,,,,0.5,,,100.0,55.79,0.0,0.0,0.0,100.0,1.96,0.9616,98.04,1.0943,182.62
2024-01-29,7304.0,1336047.68,0.8,0.12,1.34,658512.0,3704.0,3600.0,677535.68,,1000.0,0.18,,,,1000.0,,,0.18,1000.0,,,,0.68,,,100.0,63.35,0.0,0.0,0.0,100.0,1.42,0.9719,98.58,1.2492,182.92
2024-01-30,2104.0,385747.36,0.23,0.03,0.39,183340.0,1104.0,1000.0,202407.36,,,,,,0.47,,2600.0,,,,,,2600.0,0.2,0.47,,100.0,35.29,0.0,0.0,0.0,100.0,4.94,0.906,95.06,0.6726,183.34
2024-01-31,167.0,30066.68,0.02,0.0,0.03,0.0,167.0,0.0,30066.68,,,,,,0.17,,937.0,,,,,,1000.0,0.03,0.18,,100.0,8.16,0.0,0.0,0.0,100.0,,1.0,100.0,0.0816,180.04
2024-02-01,10367.0,1863986.6,1.11,0.17,1.87,916980.0,5267.0,5100.0,947006.6,,5100.0,,5100.0,,,,,,,5100.0,0.92,,,0.95,,,100.0,73.7,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,1.4505,179.8
2024-02-02,10367.0,1913748.2,1.19,0.17,1.87,941460.0,5267.0,5100.0,972288.2,,,,,,,,,,,,,,,0.95,,,100.0,73.58,0.0,0.0,0.0,100.0,1.61,0.9683,98.39,1.4483,184.6
2024-02-05,167.0,30968.48,0.02,0.0,0.03,0.0,167.0,0.0,30968.48,,,,,,0.92,,5100.0,,,,,,5100.0,0.03,0.92,,100.0,8.11,0.0,0.0,0.0,100.0,,1.0,100.0,0.0811,185.44
2024-02-06,2167.0,401545.1,0.26,0.04,0.4,185300.0,1167.0,1000.0,216245.1,,1000.0,,1000.0,,,,,,,1000.0,0.19,,,0.22,,,100.0,45.36,0.0,0.0,0.0,100.0,7.71,0.8577,92.29,0.8422,185.3
2024-02-07,5367.0,1002555.6,0.64,0.08,1.0,485680.0,2767.0,2600.0,516875.6,,1600.0,0.3,,,,1600.0,,,0.3,1600.0,,,,0.51,,,100.0,66.31,0.0,0.0,0.0,100.0,3.11,0.9397,96.89,1.2861,186.8
2024-02-08,5367.0,1006419.84,0.68,0.08,1.0,487552.0,2767.0,2600.0,518867.84,,,,,,,,,,,,,,,0.52,,,100.0,66.39,0.0,0.0,0.0,100.0,3.11,0.9397,96.89,1.2877,187.52
2024-02-09,14567.0,2741509.4,1.85,0.23,2.73,1355040.0,7367.0,7200.0,1386469.4,,4600.0,0.86,,,,4600.0,,,0.86,4600.0,,,,1.38,,,100.0,84.02,0.0,0.0,0.0,100.0,1.15,0.9773,98.85,1.6614,188.2
2024-02-12,27767.0,5271287.28,3.54,0.43,5.22,2619792.0,13967.0,13800.0,2651495.28,,6600.0,1.24,,,,6600.0,,,1.24,6600.0,,,,2.63,,,100.0,90.71,0.0,0.0,0.0,100.0,0.6,0.988,99.4,1.8033,189.84
2024-02-13,27767.0,5191873.66,3.51,0.43,5.27,2580324.0,13967.0,13800.0,2611549.66,,,,,,,,,,,,,,,2.65,,,100.0,90.71,0.0,0.0,0.0,100.0,0.6,0.988,99.4,1.8033,186.98
2024-02-14,36167.0,6754548.92,4.5,0.56,6.77,3361680.0,18167.0,18000.0,3392868.92,,4200.0,0.75,,,,4200.0,,,0.75,4200.0,,,,3.4,,,100.0,92.67,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,1.845,186.76
2024-02-15,36167.0,6776249.12,4.5,0.55,6.76,3372480.0,18167.0,18000.0,3403769.12,,,,,,,,,,,,,,,3.4,,,100.0,92.65,0.0,0.0,0.0,100.0,0.46,0.9908,99.54,1.8444,187.36
2024-02-16,27767.0,5200203.76,3.5,0.42,5.2,2584464.0,13967.0,13800.0,2615739.76,,,,,,0.78,,4200.0,,,,,,4200.0,2.62,0.78,,76.88,71.18,4200.0,786576.0,0.95,73.46,0.6,0.988,99.4,1.4152,187.28
2024-02-19,22567.0,4213258.9,2.94,0.34,4.23,2091040.0,11367.0,11200.0,2122218.9,,,,,,0.49,,2600.0,,,,,,2600.0,2.13,0.49,,62.57,57.93,6800.0,1269560.0,1.43,59.76,0.74,0.9853,99.26,1.1501,186.7
2024-02-20,15567.0,2853742.44,2.03,0.24,2.9,1411564.0,7867.0,7700.0,1442178.44,,,,,,0.66,,3500.0,,,,,,3500.0,1.47,0.66,,100.0,84.4,0.0,0.0,0.0,100.0,1.07,0.9788,98.93,1.6701,183.32
2024-02-21,15567.0,2846581.62,2.04,0.24,2.86,1408022.0,7867.0,7700.0,1438559.62,,,,,,,,,,,,,,,1.44,,,100.0,84.4,0.0,0.0,0.0,100.0,1.07,0.9788,98.93,1.6701,182.86
2024-02-22,6167.0,1158409.28,0.86,0.09,1.13,563520.0,3167.0,3000.0,594889.28,,,,,,0.86,,4700.0,,,,,,4700.0,0.58,0.86,,100.0,68.52,0.0,0.0,0.0,100.0,2.71,0.9473,97.29,1.3343,187.84
2024-02-23,167.0,31419.38,0.02,0.0,0.03,0.0,167.0,0.0,31419.38,,,,,,0.55,,3000.0,,,,,,3000.0,0.03,0.55,,100.0,3.64,0.0,0.0,0.0,100.0,,1.0,100.0,0.0364,188.14
2024-02-26,9167.0,1723946.02,1.37,0.14,1.73,846270.0,4667.0,4500.0,877676.02,,4500.0,,4500.0,,,,,,,4500.0,0.85,,,0.88,,,100.0,76.61,0.0,0.0,0.0,100.0,1.82,0.9642,98.18,1.5048,188.06
2024-02-27,24167.0,4529379.14,3.5,0.36,4.54,3654690.0,19667.0,19500.0,3685989.14,,15000.0,,15000.0,,,,,,,15000.0,2.82,,,3.7,,,100.0,93.24,0.0,0.0,0.0,100.0,37.24,0.524,62.07,1.1458,187.42
2024-02-28,10167.0,1908142.56,1.46,0.15,1.91,1032240.0,4667.0,5500.0,875902.56,,,0.18,,,2.83,1000.0,15000.0,,0.18,,,,15000.0,0.87,2.82,,100.0,76.61,0.0,0.0,0.0,100.0,1.64,0.9677,98.36,1.6689,187.68
2024-02-29,12567.0,2362847.34,1.92,0.19,2.36,1485358.0,4667.0,7900.0,877489.34,,,0.45,,,,2400.0,,,0.45,,,,,0.88,,,100.0,76.61,0.0,0.0,0.0,100.0,1.33,0.9738,98.67,2.0629,188.02
2024-03-01,12567.0,2394767.52,1.97,0.19,2.37,1505424.0,4667.0,7900.0,889343.52,,,,,,,,,,,,,,,0.88,,,100.0,76.61,0.0,0.0,0.0,100.0,1.33,0.9738,98.67,2.0629,190.56
2024-03-04,26663.0,5088366.92,3.33,0.39,5.08,2862600.0,11663.0,15000.0,2225766.92,,6996.0,1.37,,,,7100.0,,,1.37,6996.0,,,,2.22,,,100.0,89.11,0.0,0.0,0.0,100.0,0.24,0.9953,99.76,2.0372,190.84
2024-03-05,3400.0,636412.0,0.43,0.05,0.65,636412.0,0.0,3400.0,0.0,,,,,,2.22,,11663.0,,,,,,11600.0,0.0,2.21,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4398,187.18
2024-03-06,2400.0,450960.0,0.3,0.04,0.45,450960.0,0.0,2400.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.683,187.9
2024-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2400.0,0.0,0.45,,0.0,0.0,1617.0,306292.14,0.22,0.0,,0.0,,0.0,189.42
2024-03-08,4584.0,863900.64,0.55,0.07,0.87,468134.64,2484.0,2484.0,468134.64,,,,2484.0,,,,,,,,0.47,2484.0,,0.47,,,100.0,70.63,0.0,0.0,0.0,100.0,8.37,0.8467,91.63,1.3034,188.46
2024-03-11,4584.0,854916.0,0.52,0.07,0.86,463266.0,2484.0,2484.0,463266.0,,,,,,,,,,,,,,,0.47,,,100.0,70.63,0.0,0.0,0.0,100.0,8.3,0.8478,91.7,1.3034,186.5
2024-03-12,384.0,72261.12,0.04,0.01,0.07,72261.12,384.0,384.0,72261.12,,,,,,0.4,,2100.0,,,,,,2100.0,0.07,0.4,,100.0,26.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.2676,188.18
2024-03-13,384.0,71946.24,0.04,0.01,0.07,71946.24,384.0,384.0,71946.24,,,,,,,,,,,,,,,0.07,,,100.0,19.8,0.0,0.0,0.0,100.0,,1.0,100.0,0.198,187.36
2024-03-14,384.0,72076.8,0.04,0.01,0.07,72076.8,384.0,384.0,72076.8,,,,,,,,,,,,,,,0.07,,,100.0,18.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887,187.7
2024-03-15,384.0,71247.36,0.04,0.01,0.07,71247.36,384.0,384.0,71247.36,,,,,,,,,,,,,,,0.07,,,100.0,18.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887,185.54
2024-03-18,384.0,72307.2,0.04,0.01,0.07,72307.2,384.0,384.0,72307.2,,,,,,,,,,,,,,,0.07,,,100.0,18.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887,188.3
2024-03-19,384.0,72023.04,0.04,0.01,0.07,72023.04,384.0,384.0,72023.04,,,,,,,,,,,,,,,0.07,,,100.0,18.87,0.0,0.0,0.0,100.0,,1.0,100.0,0.1887,187.56
