,HCO FP Equity_DX_SI_QTY,HCO FP Equity_DX_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,HCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,HCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,HCO FP Equity_DX_SI_MV,HCO FP Equity_DX_DSS,HCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY,HCO FP Equity_DX_BROKER_SI_QTY,HCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,HCO FP Equity_DX_BROKER_SI_MV_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,HCO FP Equity_DX_BROKER_SI_MV_INC_x,HCO FP Equity_DX_SUPPLY_SI_MV_NEW,HCO FP Equity_DX_BROKER_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_NEW,HCO FP Equity_DX_SUPPLY_SI_MV_DEC,HCO FP Equity_DX_BROKER_SI_QTY_INC,HCO FP Equity_DX_SUPPLY_SI_QTY_DEC,HCO FP Equity_DX_BROKER_SI_MV_NEW_y,HCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,HCO FP Equity_DX_BROKER_SI_MV_INC_y,HCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,HCO FP Equity_DX_BROKER_SI_MV_ADD,HCO FP Equity_DX_SUPPLY_SI_QTY_ADD,HCO FP Equity_DX_BROKER_SI_QTY_DEC,HCO FP Equity_DX_SUPPLY_SI_MV,HCO FP Equity_DX_BROKER_SI_MV_DEC,HCO FP Equity_DX_SUPPLY_SI_MV_RMV,HCO FP Equity_DX_BROKER_SI_MV_RMV,HCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,HCO FP Equity_DX_UTILIZATION_QUANTITY,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,HCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,HCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,HCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,HCO FP Equity_DX_ACTIVE_UTILIZATION_MV,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,HCO FP Equity_DX_BROKER_SI_CON_RATIO,HCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,HCO FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,104085.0,,0.1,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,103044.15,,0.1,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,102627.81,,0.1,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,101378.79,,0.1,0.0,,0.0,,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,103044.15,,0.1,0.0,,0.0,,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,20817.0,104085.0,,0.1,0.0,,0.0,,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,115500.04,,0.12,0.0,,0.0,,0.0
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,114797.2,,0.12,0.0,,0.0,,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,113625.8,,0.11,0.0,,0.0,,0.0
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,114562.92,,0.11,0.0,,0.0,,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,113391.52,,0.11,0.0,,0.0,,0.0
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,110111.6,,0.11,0.0,,0.0,,0.0
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,110345.88,,0.11,0.0,,0.0,,0.0
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,23428.0,110345.88,,0.11,0.0,,0.0,,0.0
2022-08-11,400.0,1952.0,0.01,0.04,0.0,0.0,0.0,0.0,400.0,0.0,1952.0,,,,,,,,,,,,,,,,400.0,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0168
2022-08-12,800.0,3960.0,0.01,0.09,0.0,0.0,0.0,1980.0,400.0,400.0,1980.0,,,,,,400.0,,,,,,,,,0.0,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-15,800.0,3960.0,0.01,0.09,0.0,0.0,0.0,1980.0,400.0,400.0,1980.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-16,800.0,3880.0,0.01,0.09,0.0,0.0,0.0,1940.0,400.0,400.0,1940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-17,800.0,3880.0,0.01,0.09,0.0,0.0,0.0,1940.0,400.0,400.0,1940.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-18,800.0,3888.0,0.01,0.09,0.0,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-19,800.0,3920.0,0.01,0.09,0.0,0.0,0.0,1960.0,400.0,400.0,1960.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-22,800.0,3888.0,0.01,0.08,0.0,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-23,800.0,3872.0,0.01,0.08,0.0,0.0,0.0,1936.0,400.0,400.0,1936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-24,800.0,3952.0,0.01,0.08,0.0,0.0,0.0,1976.0,400.0,400.0,1976.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-25,800.0,3952.0,0.01,0.08,0.0,0.0,0.0,1976.0,400.0,400.0,1976.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-26,800.0,3872.0,0.01,0.08,0.0,0.0,0.0,1936.0,400.0,400.0,1936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-29,800.0,3856.0,0.01,0.08,0.0,0.0,0.0,1928.0,400.0,400.0,1928.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-30,800.0,3840.0,0.01,0.07,0.0,0.0,0.0,1920.0,400.0,400.0,1920.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-08-31,800.0,3808.0,0.01,0.07,0.0,0.0,0.0,1904.0,400.0,400.0,1904.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-01,800.0,3800.0,0.01,0.07,0.0,0.0,0.0,1900.0,400.0,400.0,1900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-02,800.0,3832.0,0.01,0.08,0.0,0.0,0.0,1916.0,400.0,400.0,1916.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-05,800.0,3824.0,0.01,0.08,0.0,0.0,0.0,1912.0,400.0,400.0,1912.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-06,800.0,3888.0,0.01,0.08,0.0,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-07,800.0,3800.0,0.01,0.09,0.0,0.0,0.0,1900.0,400.0,400.0,1900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-08,800.0,3824.0,0.01,0.09,0.0,0.0,0.0,1912.0,400.0,400.0,1912.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-09,800.0,3848.0,0.01,0.1,0.0,0.0,0.0,1924.0,400.0,400.0,1924.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-12,800.0,3888.0,0.01,0.11,0.0,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-13,800.0,3888.0,0.01,0.11,0.0,0.0,0.0,1944.0,400.0,400.0,1944.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-14,800.0,3864.0,0.01,0.11,0.0,0.0,0.0,1932.0,400.0,400.0,1932.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-15,800.0,3808.0,0.01,0.11,0.0,0.0,0.0,1904.0,400.0,400.0,1904.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-16,800.0,3872.0,0.01,0.11,0.0,0.0,0.0,1936.0,400.0,400.0,1936.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-19,800.0,3768.0,0.01,0.11,0.0,0.0,0.0,1884.0,400.0,400.0,1884.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-20,800.0,3784.0,0.01,0.13,0.0,0.0,0.0,1892.0,400.0,400.0,1892.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-21,800.0,3768.0,0.01,0.13,0.0,0.0,0.0,1884.0,400.0,400.0,1884.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0336
2022-09-22,800.0,3776.0,0.01,0.13,0.0,0.0,0.0,1888.0,400.0,400.0,1888.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-23,800.0,3744.0,0.01,0.14,0.0,0.0,0.0,1872.0,400.0,400.0,1872.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-26,800.0,3728.0,0.01,0.14,0.0,0.0,0.0,1864.0,400.0,400.0,1864.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-27,800.0,3712.0,0.01,0.13,0.0,0.0,0.0,1856.0,400.0,400.0,1856.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-28,800.0,3712.0,0.01,0.14,0.0,0.0,0.0,1856.0,400.0,400.0,1856.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-29,800.0,3672.0,0.01,0.14,0.0,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-09-30,800.0,3664.0,0.01,0.14,0.0,0.0,0.0,1832.0,400.0,400.0,1832.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-03,800.0,3680.0,0.01,0.15,0.0,0.0,0.0,1840.0,400.0,400.0,1840.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-04,800.0,3696.0,0.01,0.15,0.0,0.0,0.0,1848.0,400.0,400.0,1848.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-05,800.0,3696.0,0.01,0.15,0.0,0.0,0.0,1848.0,400.0,400.0,1848.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-06,800.0,3680.0,0.01,0.16,0.0,0.0,0.0,1840.0,400.0,400.0,1840.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-07,800.0,3656.0,0.01,0.17,0.0,0.0,0.0,1828.0,400.0,400.0,1828.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-10,800.0,3648.0,0.01,0.18,0.0,0.0,0.0,1824.0,400.0,400.0,1824.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-11,800.0,3640.0,0.01,0.2,0.0,0.0,0.0,1820.0,400.0,400.0,1820.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-12,873.0,3998.34,0.01,0.22,0.0,0.0,0.0,2166.34,400.0,473.0,1832.0,,,,,,73.0,,,,,,,,,0.0,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,7.91,0.8543,92.09,0.0333
2022-10-13,873.0,3998.34,0.01,0.22,0.0,0.0,0.0,2166.34,400.0,473.0,1832.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.12,0.8507,91.88,0.0333
2022-10-14,873.0,4059.45,0.01,0.22,0.0,0.0,0.0,2199.45,400.0,473.0,1860.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.2,0.8494,91.8,0.0333
2022-10-17,873.0,4129.29,0.01,0.21,0.0,0.0,0.0,2237.29,400.0,473.0,1892.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.12,0.8508,91.88,0.0333
2022-10-18,873.0,4164.21,0.01,0.2,0.0,0.0,0.0,2256.21,400.0,473.0,1908.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.16,0.8502,91.84,0.0333
2022-10-19,873.0,4155.48,0.01,0.21,0.0,0.0,0.0,2251.48,400.0,473.0,1904.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,8.24,0.8488,91.76,0.0333
2022-10-20,800.0,3784.0,0.01,0.2,0.0,0.0,0.0,1892.0,400.0,400.0,1892.0,,,,,,,,,,,,,,,,,73.0,0.0,0.0,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-21,800.0,3760.0,0.01,0.19,0.0,0.0,0.0,1880.0,400.0,400.0,1880.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-24,800.0,3800.0,0.01,0.19,0.0,0.0,0.0,1900.0,400.0,400.0,1900.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-25,800.0,3752.0,0.01,0.15,0.0,0.0,0.0,1876.0,400.0,400.0,1876.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-26,800.0,3744.0,0.01,0.14,0.0,0.0,0.0,1872.0,400.0,400.0,1872.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-27,800.0,3792.0,0.01,0.15,0.0,0.0,0.0,1896.0,400.0,400.0,1896.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-28,800.0,3720.0,0.01,0.14,0.0,0.0,0.0,1860.0,400.0,400.0,1860.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-10-31,800.0,3640.0,0.01,0.14,0.0,0.0,0.0,1820.0,400.0,400.0,1820.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-01,800.0,3664.0,0.01,0.13,0.0,0.0,0.0,1832.0,400.0,400.0,1832.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-02,800.0,3672.0,0.01,0.13,0.0,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-03,800.0,3640.0,0.01,0.13,0.0,0.0,0.0,1820.0,400.0,400.0,1820.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-04,800.0,3664.0,0.01,0.12,0.0,0.0,0.0,1832.0,400.0,400.0,1832.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-07,800.0,3632.0,0.01,0.12,0.0,0.0,0.0,1816.0,400.0,400.0,1816.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-08,800.0,3672.0,0.01,0.12,0.0,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-09,800.0,3672.0,0.01,0.12,0.0,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.53,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0305
2022-11-10,800.0,3672.0,0.01,0.12,0.0,0.0,0.0,1836.0,400.0,400.0,1836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0299
2022-11-11,800.0,3704.0,0.01,0.12,0.0,0.0,0.0,1852.0,400.0,400.0,1852.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.66,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0333
2022-11-14,800.0,3696.0,0.01,0.12,0.0,0.0,0.0,1848.0,400.0,400.0,1848.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.5,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0299
2022-11-15,800.0,3696.0,0.01,0.12,0.0,0.0,0.0,1848.0,400.0,400.0,1848.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0294
2022-11-16,800.0,3720.0,0.01,0.12,0.0,0.0,0.0,1860.0,400.0,400.0,1860.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.47,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0294
2022-11-17,2800.0,13020.0,0.04,0.4,0.01,0.01,0.0,1860.0,2400.0,400.0,11160.0,,,,,,,,,,,,,,,,2000.0,,0.01,,,,100.0,8.81,0.0,0.0,,0.0,100.0,28.92,0.5889,71.08,0.1028
2022-11-18,2800.0,13048.0,0.04,0.4,0.01,0.01,0.0,1864.0,2400.0,400.0,11184.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,8.81,0.0,0.0,,0.0,100.0,29.05,0.5878,70.95,0.1028
2022-11-21,2800.0,13020.0,0.04,0.4,0.01,0.01,0.0,1860.0,2400.0,400.0,11160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,8.81,0.0,0.0,,0.0,100.0,28.85,0.5895,71.15,0.1028
2022-11-22,1133.0,5325.1,0.02,0.16,0.01,0.01,0.0,1880.0,733.0,400.0,3445.1,,,,,,,,0.01,,1667.0,,,,,,,,0.0,,,,100.0,2.69,0.0,0.0,,0.0,100.0,28.76,0.5903,71.24,0.0416
2022-11-23,1133.0,5302.44,0.02,0.16,0.01,0.01,0.0,1872.0,733.0,400.0,3430.44,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.69,0.0,0.0,,0.0,100.0,28.66,0.5911,71.34,0.0416
2022-11-24,1133.0,5325.1,0.02,0.15,0.01,0.01,0.0,1880.0,733.0,400.0,3445.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.69,0.0,0.0,,0.0,100.0,28.73,0.5905,71.27,0.0416
2022-11-25,1133.0,5325.1,0.02,0.15,0.01,0.01,0.0,1880.0,733.0,400.0,3445.1,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.69,0.0,0.0,,0.0,100.0,28.89,0.5891,71.11,0.0416
2022-11-28,1133.0,5291.11,0.02,0.16,0.01,0.01,0.0,1868.0,733.0,400.0,3423.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,2.69,0.0,0.0,,0.0,100.0,29.0,0.5882,71.0,0.0416
2022-11-29,1433.0,6735.1,0.02,0.2,0.01,0.01,0.0,3290.0,1033.0,700.0,4855.1,,,300.0,,,300.0,,,,,,,,300.0,0.0,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,23.03,0.4131,56.35,0.0521
2022-11-30,1433.0,6677.78,0.02,0.19,0.01,0.01,0.0,3262.0,1033.0,700.0,4813.78,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.83,0.4141,56.5,0.0521
2022-12-01,1433.0,6692.11,0.02,0.19,0.01,0.01,0.0,3269.0,1033.0,700.0,4824.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.54,0.4155,56.71,0.0521
2022-12-02,1433.0,6649.12,0.02,0.2,0.01,0.01,0.0,3248.0,1033.0,700.0,4793.12,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.83,0.4141,56.5,0.0521
2022-12-05,1433.0,6692.11,0.02,0.19,0.01,0.01,0.0,3269.0,1033.0,700.0,4824.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.88,0.4138,56.46,0.0521
2022-12-06,1433.0,6663.45,0.02,0.25,0.01,0.01,0.0,3255.0,1033.0,700.0,4803.45,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,23.02,0.4132,56.36,0.0521
2022-12-07,1433.0,6620.46,0.02,0.26,0.01,0.01,0.0,3234.0,1033.0,700.0,4772.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.91,0.4137,56.44,0.0521
2022-12-08,1433.0,6692.11,0.02,0.25,0.01,0.01,0.0,3269.0,1033.0,700.0,4824.11,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.83,0.4141,56.5,0.0521
2022-12-09,1433.0,6620.46,0.02,0.26,0.01,0.01,0.0,3234.0,1033.0,700.0,4772.46,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.93,0.4136,56.43,0.0521
2022-12-12,1433.0,6534.48,0.02,0.27,0.01,0.01,0.0,3192.0,1033.0,700.0,4710.48,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.92,0.4136,56.43,0.0521
2022-12-13,1433.0,6548.81,0.02,0.27,0.01,0.01,0.0,3199.0,1033.0,700.0,4720.81,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.74,0.4145,56.57,0.0521
2022-12-14,1433.0,6563.14,0.02,0.28,0.01,0.01,0.0,3206.0,1033.0,700.0,4731.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.85,0.414,56.48,0.0521
2022-12-15,1433.0,6577.47,0.02,0.28,0.01,0.01,0.0,3213.0,1033.0,700.0,4741.47,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.95,0.4135,56.41,0.0521
2022-12-16,1433.0,6563.14,0.02,0.28,0.01,0.01,0.0,3206.0,1033.0,700.0,4731.14,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,23.02,0.4131,56.36,0.0521
2022-12-19,1433.0,6534.48,0.02,0.28,0.01,0.01,0.0,3192.0,1033.0,700.0,4710.48,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.93,0.4136,56.43,0.0521
2022-12-20,1433.0,6520.15,0.02,0.29,0.01,0.01,0.0,3185.0,1033.0,700.0,4700.15,,,,,,,,,,,,,,,,,,0.0,,,,100.0,3.75,0.0,0.0,,0.0,100.0,22.84,0.414,56.49,0.0521
