,FMI FP Equity_DX_SI_QTY,FMI FP Equity_DX_SHORT_INTEREST_VALUE,FMI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FMI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FMI FP Equity_DX_SI_MV,FMI FP Equity_DX_DSS,FMI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FMI FP Equity_DX_SUPPLY_SI_QTY,FMI FP Equity_DX_BROKER_SI_QTY,FMI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FMI FP Equity_DX_BROKER_SI_MV_NEW_x,FMI FP Equity_DX_SUPPLY_SI_QTY_INC_x,FMI FP Equity_DX_BROKER_SI_MV_INC_x,FMI FP Equity_DX_BROKER_SI_QTY_ADD,FMI FP Equity_DX_BROKER_SI_QTY_NEW,FMI FP Equity_DX_SUPPLY_SI_MV_DEC,FMI FP Equity_DX_BROKER_SI_QTY_INC,FMI FP Equity_DX_SUPPLY_SI_QTY_DEC,FMI FP Equity_DX_BROKER_SI_MV_NEW_y,FMI FP Equity_DX_BROKER_SI_MV_INC_y,FMI FP Equity_DX_SUPPLY_SI_QTY_INC_y,FMI FP Equity_DX_BROKER_SI_MV_ADD,FMI FP Equity_DX_SUPPLY_SI_QTY_ADD,FMI FP Equity_DX_BROKER_SI_QTY_DEC,FMI FP Equity_DX_SUPPLY_SI_MV,FMI FP Equity_DX_BROKER_SI_MV_DEC,FMI FP Equity_DX_SUPPLY_SI_MV_RMV,FMI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FMI FP Equity_DX_UTILIZATION_QUANTITY,FMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FMI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FMI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FMI FP Equity_DX_ACTIVE_UTILIZATION_MV,FMI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FMI FP Equity_DX_BROKER_SI_CON_RATIO,FMI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FMI FP Equity_DX_DEMAND_SUPPLY_RATIO,FMI FP Equity_PX_LAST
2016-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31190.25,,0.0,0.0,,0.0,,0.0,29.705
2016-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31326.75,,0.0,0.0,,0.0,,0.0,29.835
2016-07-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31384.5,,0.0,0.0,,0.0,,0.0,29.89
2016-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31342.5,,0.0,0.0,,0.0,,0.0,29.85
2016-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31174.5,,0.0,0.0,,0.0,,0.0,29.69
2016-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31190.25,,0.0,0.0,,0.0,,0.0,29.705
2016-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31489.5,,0.0,0.0,,0.0,,0.0,29.99
2016-07-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30864.75,,0.0,0.0,,0.0,,0.0,29.395
2016-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31452.75,,0.0,0.0,,0.0,,0.0,29.955
2016-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30938.25,,0.0,0.0,,0.0,,0.0,29.465
2016-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30066.75,,0.0,0.0,,0.0,,0.0,28.635
2016-08-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30145.5,,0.0,0.0,,0.0,,0.0,28.71
2016-08-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30329.25,,0.0,0.0,,0.0,,0.0,28.885
2016-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31064.25,,0.0,0.0,,0.0,,0.0,29.585
2016-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31258.5,,0.0,0.0,,0.0,,0.0,29.77
2016-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31358.25,,0.0,0.0,,0.0,,0.0,29.865
2016-08-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31358.25,,0.0,0.0,,0.0,,0.0,29.865
2016-08-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31689.0,,0.0,0.0,,0.0,,0.0,30.18
2016-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31736.25,,0.0,0.0,,0.0,,0.0,30.225
2016-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31704.75,,0.0,0.0,,0.0,,0.0,30.195
2016-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31363.5,,0.0,0.0,,0.0,,0.0,29.87
2016-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30875.25,,0.0,0.0,,0.0,,0.0,29.405
2016-08-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31137.75,,0.0,0.0,,0.0,,0.0,29.655
2016-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30476.25,,0.0,0.0,,0.0,,0.0,29.025
2016-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30560.25,,0.0,0.0,,0.0,,0.0,29.105
2016-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31321.5,,0.0,0.0,,0.0,,0.0,29.83
2016-08-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31547.25,,0.0,0.0,,0.0,,0.0,30.045
2016-08-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31221.75,,0.0,0.0,,0.0,,0.0,29.735
2016-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31468.5,,0.0,0.0,,0.0,,0.0,29.97
2016-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31111.5,,0.0,0.0,,0.0,,0.0,29.63
2016-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31536.75,,0.0,0.0,,0.0,,0.0,30.035
2016-08-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31641.75,,0.0,0.0,,0.0,,0.0,30.135
2016-09-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31599.75,,0.0,0.0,,0.0,,0.0,30.095
2016-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32088.0,,0.0,0.0,,0.0,,0.0,30.56
2016-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32124.75,,0.0,0.0,,0.0,,0.0,30.595
2016-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31862.25,,0.0,0.0,,0.0,,0.0,30.345
2016-09-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32324.25,,0.0,0.0,,0.0,,0.0,30.785
2016-09-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32450.25,,0.0,0.0,,0.0,,0.0,30.905
2016-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32061.75,,0.0,0.0,,0.0,,0.0,30.535
2016-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31463.25,,0.0,0.0,,0.0,,0.0,29.965
2016-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30891.0,,0.0,0.0,,0.0,,0.0,29.42
2016-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30901.5,,0.0,0.0,,0.0,,0.0,29.43
2016-09-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31017.0,,0.0,0.0,,0.0,,0.0,29.54
2016-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30250.5,,0.0,0.0,,0.0,,0.0,28.81
2016-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30738.75,,0.0,0.0,,0.0,,0.0,29.275
2016-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30402.75,,0.0,0.0,,0.0,,0.0,28.955
2016-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30644.25,,0.0,0.0,,0.0,,0.0,29.185
2016-09-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,31179.75,,0.0,0.0,,0.0,,0.0,29.695
2016-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30854.25,,0.0,0.0,,0.0,,0.0,29.385
2016-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30371.25,,0.0,0.0,,0.0,,0.0,28.925
2016-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30261.0,,0.0,0.0,,0.0,,0.0,28.82
2016-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30418.5,,0.0,0.0,,0.0,,0.0,28.97
2016-09-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30618.0,,0.0,0.0,,0.0,,0.0,29.16
2016-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30738.75,,0.0,0.0,,0.0,,0.0,29.275
2016-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30518.25,,0.0,0.0,,0.0,,0.0,29.065
2016-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30555.0,,0.0,0.0,,0.0,,0.0,29.1
2016-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30864.75,,0.0,0.0,,0.0,,0.0,29.395
2016-10-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30912.0,,0.0,0.0,,0.0,,0.0,29.44
2016-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,30765.0,,0.0,0.0,,0.0,,0.0,29.3
2016-10-10,142000.0,4216690.0,13.87,9.02,4.16,,4216690.0,0.0,142000.0,0.0,,,,142000.0,,,,,,,,4.16,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,29.695
2016-10-11,142000.0,4178350.0,13.87,9.02,4.21,,4178350.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,29.425
2016-10-12,142000.0,4174800.0,13.87,9.02,4.17,,4174800.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,29.4
2016-10-13,142000.0,4125100.0,14.79,8.69,4.18,,4125100.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,29.05
2016-10-14,142000.0,4204620.0,14.79,8.69,4.12,,4204620.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,29.61
2016-10-17,128000.0,3801600.0,13.88,7.83,3.79,,3801600.0,0.0,128000.0,0.0,,,,,,,,,,,,,,14000.0,0.0,0.37,,0.0,0.0,0.0,0.0,,0.0,0.0,44.53,0.506,55.47,121.9048,29.7
2016-10-18,128000.0,3873920.0,15.03,7.83,3.8,,3873920.0,0.0,128000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,44.53,0.506,55.47,121.9048,30.265
2016-10-19,142000.0,4321770.0,16.61,8.38,4.3,,4321770.0,0.0,142000.0,0.0,,,0.45,,,,14000.0,,,0.45,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,30.435
2016-10-20,142000.0,4346620.0,16.62,7.9,4.31,,4346620.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,30.61
2016-10-21,142000.0,4353010.0,16.65,7.64,4.35,,4353010.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,30.655
2016-10-24,142000.0,4385670.0,15.73,7.07,4.35,,4385670.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,30.885
2016-10-25,142000.0,4368630.0,16.39,7.07,4.39,,4368630.0,0.0,142000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.5,50.0,135.2381,30.765
2016-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,142000.0,0.0,4.38,,0.0,0.0,1050.0,32397.75,,0.0,0.0,,0.0,100.0,0.0,30.855
2016-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1050.0,32649.75,,0.0,0.0,,0.0,,0.0,31.095
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.945
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.585
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.195
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.445
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.315
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.155
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.865
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.015
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.785
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.565
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.555
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.055
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.615
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.535
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.305
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.56
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.515
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.445
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.98
2016-12-09,390000.0,12782250.0,61.92,14.19,12.89,,12782250.0,0.0,390000.0,0.0,,,,390000.0,,,,,,,,12.89,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,32.775
2016-12-12,390000.0,12823200.0,61.53,14.19,12.78,,12823200.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,32.88
2016-12-13,390000.0,13144950.0,63.82,13.89,12.82,,13144950.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,33.705
2016-12-14,390000.0,12996750.0,63.21,13.89,13.0,,12996750.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,33.325
2016-12-15,390000.0,13261950.0,62.86,13.89,13.0,,13261950.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.005
2016-12-16,390000.0,13285350.0,52.88,13.89,13.27,,13285350.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.065
2016-12-19,390000.0,13246350.0,55.35,13.89,13.23,,13246350.0,0.0,390000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,33.965
2016-12-20,300000.0,10339500.0,42.52,10.68,10.18,,10339500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,90000.0,0.0,3.11,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.465
2016-12-21,300000.0,10333500.0,38.23,11.16,10.14,,10333500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.445
2016-12-22,300000.0,10279500.0,36.45,11.16,10.06,,10279500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.265
2016-12-23,300000.0,10396500.0,35.04,11.16,10.07,,10396500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.655
2016-12-26,300000.0,10396500.0,35.67,11.16,10.28,,10396500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,
2016-12-27,300000.0,10422000.0,35.67,11.16,10.4,,10422000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.74
2016-12-28,300000.0,10345500.0,54.49,11.16,10.45,,10345500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.485
2016-12-29,300000.0,10326000.0,54.12,11.16,10.36,,10326000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.42
2016-12-30,300000.0,10350000.0,53.81,11.16,10.32,,10350000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.5
2017-01-02,300000.0,10518000.0,53.26,11.42,10.35,,10518000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,35.06
2017-01-03,300000.0,10521000.0,59.61,11.42,10.5,,10521000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,35.07
2017-01-04,300000.0,10540500.0,68.11,11.42,10.54,,10540500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,35.135
2017-01-05,300000.0,10554000.0,68.18,11.42,10.55,,10554000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,35.18
2017-01-06,300000.0,10578000.0,72.88,11.42,10.54,,10578000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,35.26
2017-01-09,300000.0,10402500.0,72.76,11.42,10.58,,10402500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.675
2017-01-10,300000.0,10431000.0,67.02,11.42,10.4,,10431000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.77
2017-01-11,300000.0,10465500.0,66.63,11.42,10.46,,10465500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.885
2017-01-12,300000.0,10282500.0,62.88,14.61,10.43,,10282500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.275
2017-01-13,300000.0,10480500.0,53.25,14.61,10.28,,10480500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.935
2017-01-16,300000.0,10332000.0,53.51,14.61,10.47,,10332000.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.44
2017-01-17,300000.0,10354500.0,49.07,14.61,10.35,,10354500.0,0.0,300000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0,34.515
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.655
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.955
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.085
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84
2017-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.66
