,ALAQU FP Equity_DX_SI_QTY,ALAQU FP Equity_DX_SHORT_INTEREST_VALUE,ALAQU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALAQU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALAQU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALAQU FP Equity_DX_SI_MV,ALAQU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALAQU FP Equity_DX_SUPPLY_SI_QTY,ALAQU FP Equity_DX_BROKER_SI_QTY,ALAQU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALAQU FP Equity_DX_SUPPLY_SI_MV,ALAQU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALAQU FP Equity_DX_UTILIZATION_QUANTITY,ALAQU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALAQU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALAQU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALAQU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALAQU FP Equity_DX_BROKER_SI_CON_RATIO,ALAQU FP Equity_DX_DEMAND_SUPPLY_RATIO,ALAQU FP Equity_PX_LAST
2024-04-30,,,,,,,,,,,,,,,,,,,,4.54
2024-05-02,,,,,,,,,,,,,,,,,,,,4.54
2024-05-03,,,,,,,,,,,,,,,,,,,,4.54
2024-05-06,,,,,,,,,,,,,,,,,,,,4.66
2024-05-07,,,,,,,,,,,,,,,,,,,,4.54
2024-05-08,,,,,,,,,,,,,,,,,,,,4.54
2024-05-09,,,,,,,,,,,,,,,,,,,,4.54
2024-05-10,,,,,,,,,,,,,,,,,,,,4.54
2024-05-13,,,,,,,,,,,,,,,,,,,,4.54
2024-05-14,,,,,,,,,,,,,,,,,,,,4.32
2024-05-15,,,,,,,,,,,,,,,,,,,,4.4
2024-05-16,,,,,,,,,,,,,,,,,,,,4.24
2024-05-17,,,,,,,,,,,,,,,,,,,,4.2
2024-05-20,,,,,,,,,,,,,,,,,,,,4.52
2024-05-21,,,,,,,,,,,,,,,,,,,,4.52
2024-05-22,,,,,,,,,,,,,,,,,,,,4.54
2024-05-23,,,,,,,,,,,,,,,,,,,,4.54
2024-05-24,,,,,,,,,,,,,,,,,,,,4.54
2024-05-27,,,,,,,,,,,,,,,,,,,,4.72
2024-05-28,,,,,,,,,,,,,,,,,,,,4.94
2024-05-29,,,,,,,,,,,,,,,,,,,,4.88
2024-05-30,,,,,,,,,,,,,,,,,,,,4.84
2024-05-31,,,,,,,,,,,,,,,,,,,,4.7
2024-06-03,,,,,,,,,,,,,,,,,,,,4.06
2024-06-04,,,,,,,,,,,,,,,,,,,,4.18
2024-06-05,,,,,,,,,,,,,,,,,,,,4.14
2024-06-06,,,,,,,,,,,,,,,,,,,,4.14
2024-06-07,,,,,,,,,,,,,,,,,,,,4.14
2024-06-10,,,,,,,,,,,,,,,,,,,,4.32
2024-06-11,,,,,,,,,,,,,,,,,,,,4.2
2024-06-12,,,,,,,,,,,,,,,,,,,,4.18
2024-06-13,,,,,,,,,,,,,,,,,,,,4.18
2024-06-14,,,,,,,,,,,,,,,,,,,,4.18
2024-06-17,,,,,,,,,,,,,,,,,,,,4.18
2024-06-18,,,,,,,,,,,,,,,,,,,,4.18
2024-06-19,,,,,,,,,,,,,,,,,,,,4.18
2024-06-20,,,,,,,,,,,,,,,,,,,,4.18
2024-06-21,,,,,,,,,,,,,,,,,,,,4.16
2024-06-24,,,,,,,,,,,,,,,,,,,,3.84
2024-06-25,,,,,,,,,,,,,,,,,,,,3.9
2024-06-26,,,,,,,,,,,,,,,,,,,,3.9
2024-06-27,,,,,,,,,,,,,,,,,,,,4.0
2024-06-28,,,,,,,,,,,,,,,,,,,,3.9
2024-07-01,,,,,,,,,,,,,,,,,,,,3.9
2024-07-02,,,,,,,,,,,,,,,,,,,,3.9
2024-07-03,,,,,,,,,,,,,,,,,,,,3.9
2024-07-04,,,,,,,,,,,,,,,,,,,,3.9
2024-07-05,,,,,,,,,,,,,,,,,,,,3.9
2024-07-08,,,,,,,,,,,,,,,,,,,,3.96
2024-07-09,,,,,,,,,,,,,,,,,,,,3.96
2024-07-10,,,,,,,,,,,,,,,,,,,,3.96
2024-07-11,,,,,,,,,,,,,,,,,,,,3.96
2024-07-12,,,,,,,,,,,,,,,,,,,,3.96
2024-07-15,,,,,,,,,,,,,,,,,,,,3.96
2024-07-16,,,,,,,,,,,,,,,,,,,,3.96
2024-07-17,,,,,,,,,,,,,,,,,,,,3.96
2024-07-18,,,,,,,,,,,,,,,,,,,,3.96
2024-07-19,,,,,,,,,,,,,,,,,,,,3.9
2024-07-22,,,,,,,,,,,,,,,,,,,,3.9
2024-07-23,,,,,,,,,,,,,,,,,,,,3.9
2024-07-24,,,,,,,,,,,,,,,,,,,,3.9
2024-07-25,,,,,,,,,,,,,,,,,,,,3.82
2024-07-26,,,,,,,,,,,,,,,,,,,,3.82
2024-07-29,,,,,,,,,,,,,,,,,,,,3.82
2024-07-30,,,,,,,,,,,,,,,,,,,,3.82
2024-07-31,,,,,,,,,,,,,,,,,,,,3.96
2024-08-01,,,,,,,,,,,,,,,,,,,,3.96
2024-08-02,,,,,,,,,,,,,,,,,,,,3.96
2024-08-05,,,,,,,,,,,,,,,,,,,,3.98
2024-08-06,,,,,,,,,,,,,,,,,,,,3.98
2024-08-07,,,,,,,,,,,,,,,,,,,,3.98
2024-08-08,,,,,,,,,,,,,,,,,,,,3.98
2024-08-09,,,,,,,,,,,,,,,,,,,,3.98
2024-08-12,,,,,,,,,,,,,,,,,,,,3.98
2024-08-13,,,,,,,,,,,,,,,,,,,,3.98
2024-08-14,,,,,,,,,,,,,,,,,,,,3.98
2024-08-15,,,,,,,,,,,,,,,,,,,,3.98
2024-08-16,,,,,,,,,,,,,,,,,,,,3.98
2024-08-19,,,,,,,,,,,,,,,,,,,,3.98
2024-08-20,,,,,,,,,,,,,,,,,,,,3.98
2024-08-21,,,,,,,,,,,,,,,,,,,,3.98
2024-08-22,,,,,,,,,,,,,,,,,,,,3.98
2024-08-23,,,,,,,,,,,,,,,,,,,,3.98
2024-08-26,,,,,,,,,,,,,,,,,,,,3.98
2024-08-27,,,,,,,,,,,,,,,,,,,,3.98
2024-08-28,,,,,,,,,,,,,,,,,,,,3.98
2024-08-29,,,,,,,,,,,,,,,,,,,,3.98
2024-08-30,,,,,,,,,,,,,,,,,,,,3.98
2024-09-02,,,,,,,,,,,,,,,,,,,,3.72
2024-09-03,,,,,,,,,,,,,,,,,,,,3.74
2024-09-04,,,,,,,,,,,,,,,,,,,,3.74
2024-09-05,,,,,,,,,,,,,,,,,,,,3.74
2024-09-06,,,,,,,,,,,,,,,,,,,,3.8
2024-09-09,,,,,,,,,,,,,,,,,,,,3.74
2024-09-10,,,,,,,,,,,,,,,,,,,,3.72
2024-09-11,,,,,,,,,,,,,,,,,,,,3.72
2024-09-12,,,,,,,,,,,,,,,,,,,,3.72
2024-09-13,,,,,,,,,,,,,,,,,,,,3.72
2024-09-16,,,,,,,,,,,,,,,,,,,,3.66
2024-09-17,,,,,,,,,,,,,,,,,,,,3.78
2024-09-18,,,,,,,,,,,,,,,,,,,,3.74
2024-09-19,,,,,,,,,,,,,,,,,,,,3.96
2024-09-20,,,,,,,,,,,,,,,,,,,,3.76
2024-09-23,,,,,,,,,,,,,,,,,,,,3.7
2024-09-24,,,,,,,,,,,,,,,,,,,,3.7
2024-09-25,,,,,,,,,,,,,,,,,,,,3.7
2024-09-26,,,,,,,,,,,,,,,,,,,,3.7
2024-09-27,,,,,,,,,,,,,,,,,,,,3.7
2024-09-30,,,,,,,,,,,,,,,,,,,,3.7
2024-10-01,,,,,,,,,,,,,,,,,,,,3.7
2024-10-02,,,,,,,,,,,,,,,,,,,,3.72
2024-10-03,,,,,,,,,,,,,,,,,,,,3.64
2024-10-04,,,,,,,,,,,,,,,,,,,,3.64
2024-10-07,,,,,,,,,,,,,,,,,,,,3.72
2024-10-08,,,,,,,,,,,,,,,,,,,,3.64
2024-10-09,,,,,,,,,,,,,,,,,,,,3.64
2024-10-10,,,,,,,,,,,,,,,,,,,,3.64
2024-10-11,,,,,,,,,,,,,,,,,,,,3.54
2024-10-14,,,,,,,,,,,,,,,,,,,,3.54
2024-10-15,,,,,,,,,,,,,,,,,,,,3.48
2024-10-16,,,,,,,,,,,,,,,,,,,,3.48
2024-10-17,,,,,,,,,,,,,,,,,,,,3.48
2024-10-18,,,,,,,,,,,,,,,,,,,,3.48
2024-10-21,,,,,,,,,,,,,,,,,,,,3.48
2024-10-22,,,,,,,,,,,,,,,,,,,,3.48
2024-10-23,,,,,,,,,,,,,,,,,,,,3.54
2024-10-24,,,,,,,,,,,,,,,,,,,,3.76
2024-10-25,,,,,,,,,,,,,,,,,,,,3.76
2024-10-28,,,,,,,,,,,,,,,,,,,,3.64
2024-10-29,,,,,,,,,,,,,,,,,,,,3.64
2024-10-30,,,,,,,,,,,,,,,,,,,,3.48
2024-10-31,,,,,,,,,,,,,,,,,,,,3.44
2024-11-01,,,,,,,,,,,,,,,,,,,,3.44
2024-11-04,,,,,,,,,,,,,,,,,,,,3.28
2024-11-05,,,,,,,,,,,,,,,,,,,,3.12
2024-11-06,,,,,,,,,,,,,,,,,,,,3.2
2024-11-07,,,,,,,,,,,,,,,,,,,,3.12
2024-11-08,,,,,,,,,,,,,,,,,,,,3.12
2024-11-11,,,,,,,,,,,,,,,,,,,,3.0
2024-11-12,,,,,,,,,,,,,,,,,,,,3.0
2024-11-13,,,,,,,,,,,,,,,,,,,,3.28
2024-11-14,,,,,,,,,,,,,,,,,,,,3.28
2024-11-15,,,,,,,,,,,,,,,,,,,,3.28
2024-11-18,,,,,,,,,,,,,,,,,,,,3.28
2024-11-19,,,,,,,,,,,,,,,,,,,,3.28
2024-11-20,,,,,,,,,,,,,,,,,,,,3.28
2024-11-21,,,,,,,,,,,,,,,,,,,,3.28
2024-11-22,,,,,,,,,,,,,,,,,,,,3.26
2024-11-25,,,,,,,,,,,,,,,,,,,,3.26
2024-11-26,,,,,,,,,,,,,,,,,,,,3.0
2024-11-27,,,,,,,,,,,,,,,,,,,,3.0
2024-11-28,,,,,,,,,,,,,,,,,,,,2.9
2024-11-29,,,,,,,,,,,,,,,,,,,,3.26
2024-12-02,,,,,,,,,,,,,,,,,,,,2.9
2024-12-03,,,,,,,,,,,,,,,,,,,,3.26
2024-12-04,,,,,,,,,,,,,,,,,,,,3.0
2024-12-05,,,,,,,,,,,,,,,,,,,,2.92
2024-12-06,,,,,,,,,,,,,,,,,,,,3.0
2024-12-09,,,,,,,,,,,,,,,,,,,,2.82
2024-12-10,,,,,,,,,,,,,,,,,,,,2.8
2024-12-11,,,,,,,,,,,,,,,,,,,,2.8
2024-12-12,,,,,,,,,,,,,,,,,,,,2.82
2024-12-13,,,,,,,,,,,,,,,,,,,,2.94
2024-12-16,,,,,,,,,,,,,,,,,,,,2.96
2024-12-17,,,,,,,,,,,,,,,,,,,,2.8
2024-12-18,,,,,,,,,,,,,,,,,,,,2.7
2024-12-19,,,,,,,,,,,,,,,,,,,,2.66
2024-12-20,,,,,,,,,,,,,,,,,,,,2.7
2024-12-23,,,,,,,,,,,,,,,,,,,,2.7
2024-12-24,,,,,,,,,,,,,,,,,,,,2.7
2024-12-27,,,,,,,,,,,,,,,,,,,,2.8
2024-12-30,,,,,,,,,,,,,,,,,,,,2.72
2024-12-31,,,,,,,,,,,,,,,,,,,,2.72
2025-01-02,,,,,,,,,,,,,,,,,,,,2.72
2025-01-03,,,,,,,,,,,,,,,,,,,,2.74
2025-01-06,,,,,,,,,,,,,,,,,,,,2.98
2025-01-07,,,,,,,,,,,,,,,,,,,,2.72
2025-01-08,,,,,,,,,,,,,,,,,,,,2.72
2025-01-09,,,,,,,,,,,,,,,,,,,,2.94
2025-01-10,,,,,,,,,,,,,,,,,,,,2.8
2025-01-13,,,,,,,,,,,,,,,,,,,,2.92
2025-01-14,,,,,,,,,,,,,,,,,,,,2.92
2025-01-15,,,,,,,,,,,,,,,,,,,,2.92
2025-01-16,,,,,,,,,,,,,,,,,,,,3.0
2025-01-17,,,,,,,,,,,,,,,,,,,,2.94
2025-01-20,,,,,,,,,,,,,,,,,,,,2.72
2025-01-21,,,,,,,,,,,,,,,,,,,,2.92
2025-01-22,,,,,,,,,,,,,,,,,,,,2.92
2025-01-23,,,,,,,,,,,,,,,,,,,,2.92
2025-01-24,,,,,,,,,,,,,,,,,,,,2.92
2025-01-27,,,,,,,,,,,,,,,,,,,,2.86
2025-01-28,,,,,,,,,,,,,,,,,,,,2.86
2025-01-29,,,,,,,,,,,,,,,,,,,,2.86
2025-01-30,,,,,,,,,,,,,,,,,,,,2.8
2025-01-31,,,,,,,,,,,,,,,,,,,,2.98
2025-02-03,,,,,,,,,,,,,,,,,,,,3.0
2025-02-04,,,,,,,,,,,,,,,,,,,,3.0
2025-02-05,,,,,,,,,,,,,,,,,,,,3.0
2025-02-06,,,,,,,,,,,,,,,,,,,,3.24
2025-02-07,,,,,,,,,,,,,,,,,,,,3.24
2025-02-10,,,,,,,,,,,,,,,,,,,,3.22
2025-02-11,,,,,,,,,,,,,,,,,,,,3.14
2025-02-12,,,,,,,,,,,,,,,,,,,,3.0
2025-02-13,,,,,,,,,,,,,,,,,,,,3.02
2025-02-14,,,,,,,,,,,,,,,,,,,,3.02
2025-02-17,,,,,,,,,,,,,,,,,,,,3.18
2025-02-18,,,,,,,,,,,,,,,,,,,,3.18
2025-02-19,,,,,,,,,,,,,,,,,,,,3.18
2025-02-20,,,,,,,,,,,,,,,,,,,,2.98
2025-02-21,,,,,,,,,,,,,,,,,,,,3.14
2025-02-24,,,,,,,,,,,,,,,,,,,,3.14
2025-02-25,,,,,,,,,,,,,,,,,,,,2.98
2025-02-26,,,,,,,,,,,,,,,,,,,,3.0
2025-02-27,,,,,,,,,,,,,,,,,,,,3.0
2025-02-28,,,,,,,,,,,,,,,,,,,,3.0
2025-03-03,,,,,,,,,,,,,,,,,,,,3.3
2025-03-04,,,,,,,,,,,,,,,,,,,,2.96
2025-03-05,,,,,,,,,,,,,,,,,,,,2.96
2025-03-06,,,,,,,,,,,,,,,,,,,,2.96
2025-03-07,,,,,,,,,,,,,,,,,,,,3.28
2025-03-10,,,,,,,,,,,,,,,,,,,,3.3
2025-03-11,,,,,,,,,,,,,,,,,,,,3.3
2025-03-12,,,,,,,,,,,,,,,,,,,,3.3
2025-03-13,,,,,,,,,,,,,,,,,,,,3.3
2025-03-14,,,,,,,,,,,,,,,,,,,,3.2
2025-03-17,,,,,,,,,,,,,,,,,,,,3.2
2025-03-18,,,,,,,,,,,,,,,,,,,,3.1
2025-03-19,,,,,,,,,,,,,,,,,,,,2.84
2025-03-20,,,,,,,,,,,,,,,,,,,,2.94
2025-03-21,,,,,,,,,,,,,,,,,,,,2.9
2025-03-24,,,,,,,,,,,,,,,,,,,,3.18
2025-03-25,,,,,,,,,,,,,,,,,,,,3.18
2025-03-26,,,,,,,,,,,,,,,,,,,,3.18
2025-03-27,,,,,,,,,,,,,,,,,,,,2.92
2025-03-28,,,,,,,,,,,,,,,,,,,,2.92
2025-03-31,,,,,,,,,,,,,,,,,,,,3.12
2025-04-01,,,,,,,,,,,,,,,,,,,,3.12
2025-04-02,,,,,,,,,,,,,,,,,,,,2.98
2025-04-03,,,,,,,,,,,,,,,,,,,,2.98
2025-04-04,,,,,,,,,,,,,,,,,,,,2.98
2025-04-07,,,,,,,,,,,,,,,,,,,,2.98
2025-04-08,,,,,,,,,,,,,,,,,,,,2.98
2025-04-09,,,,,,,,,,,,,,,,,,,,3.18
2025-04-10,,,,,,,,,,,,,,,,,,,,3.2
2025-04-11,,,,,,,,,,,,,,,,,,,,3.3
2025-04-14,,,,,,,,,,,,,,,,,,,,3.3
2025-04-15,,,,,,,,,,,,,,,,,,,,3.4
2025-04-16,,,,,,,,,,,,,,,,,,,,3.4
2025-04-17,,,,,,,,,,,,,,,,,,,,3.58
2025-04-22,,,,,,,,,,,,,,,,,,,,3.68
2025-04-23,,,,,,,,,,,,,,,,,,,,3.9
2025-04-24,,,,,,,,,,,,,,,,,,,,3.68
2025-04-25,,,,,,,,,,,,,,,,,,,,3.9
2025-04-28,,,,,,,,,,,,,,,,,,,,3.9
2025-04-29,,,,,,,,,,,,,,,,,,,,3.96
2025-04-30,,,,,,,,,,,,,,,,,,,,4.08
2025-05-02,,,,,,,,,,,,,,,,,,,,4.02
2025-05-05,,,,,,,,,,,,,,,,,,,,4.18
2025-05-06,,,,,,,,,,,,,,,,,,,,4.2
2025-05-07,,,,,,,,,,,,,,,,,,,,4.2
2025-05-08,,,,,,,,,,,,,,,,,,,,4.36
2025-05-09,,,,,,,,,,,,,,,,,,,,4.38
2025-05-12,,,,,,,,,,,,,,,,,,,,4.4
2025-05-13,,,,,,,,,,,,,,,,,,,,4.7
2025-05-14,,,,,,,,,,,,,,,,,,,,4.7
2025-05-15,,,,,,,,,,,,,,,,,,,,4.8
2025-05-16,,,,,,,,,,,,,,,,,,,,4.8
2025-05-19,,,,,,,,,,,,,,,,,,,,4.72
2025-05-20,,,,,,,,,,,,,,,,,,,,4.62
2025-05-21,,,,,,,,,,,,,,,,,,,,4.6
2025-05-22,,,,,,,,,,,,,,,,,,,,4.76
2025-05-23,,,,,,,,,,,,,,,,,,,,4.42
2025-05-26,,,,,,,,,,,,,,,,,,,,3.74
2025-05-27,,,,,,,,,,,,,,,,,,,,3.8
2025-05-28,,,,,,,,,,,,,,,,,,,,3.9
2025-05-29,,,,,,,,,,,,,,,,,,,,3.82
2025-05-30,,,,,,,,,,,,,,,,,,,,4.0
2025-06-02,,,,,,,,,,,,,,,,,,,,4.1
2025-06-03,,,,,,,,,,,,,,,,,,,,4.06
2025-06-04,,,,,,,,,,,,,,,,,,,,4.36
2025-06-05,,,,,,,,,,,,,,,,,,,,4.0
2025-06-06,,,,,,,,,,,,,,,,,,,,4.02
2025-06-09,,,,,,,,,,,,,,,,,,,,4.0
2025-06-10,,,,,,,,,,,,,,,,,,,,4.1
2025-06-11,,,,,,,,,,,,,,,,,,,,4.14
2025-06-12,,,,,,,,,,,,,,,,,,,,3.96
2025-06-13,,,,,,,,,,,,,,,,,,,,3.96
2025-06-16,,,,,,,,,,,,,,,,,,,,3.92
2025-06-17,,,,,,,,,,,,,,,,,,,,3.96
2025-06-18,,,,,,,,,,,,,,,,,,,,4.0
2025-06-19,,,,,,,,,,,,,,,,,,,,4.0
2025-06-20,,,,,,,,,,,,,,,,,,,,3.86
2025-06-23,,,,,,,,,,,,,,,,,,,,3.94
2025-06-24,,,,,,,,,,,,,,,,,,,,3.9
2025-06-25,,,,,,,,,,,,,,,,,,,,3.84
2025-06-26,,,,,,,,,,,,,,,,,,,,3.7
2025-06-27,,,,,,,,,,,,,,,,,,,,3.84
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,372.0,0.0,0.0,0.0,0.0,3.72
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,376.0,0.0,0.0,0.0,0.0,3.76
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,376.0,0.0,0.0,0.0,0.0,3.76
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,370.0,0.0,0.0,0.0,0.0,3.7
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,372.0,0.0,0.0,0.0,0.0,3.72
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,372.0,0.0,0.0,0.0,0.0,3.72
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,372.0,0.0,0.0,0.0,0.0,3.72
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,380.0,0.0,0.0,0.0,0.0,3.8
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,390.0,0.0,0.0,0.0,0.0,3.9
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,378.0,0.0,0.0,0.0,0.0,3.78
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,390.0,0.0,0.0,0.0,0.0,3.9
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,388.0,0.0,0.0,0.0,0.0,3.88
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,390.0,0.0,0.0,0.0,0.0,3.9
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,384.0,0.0,0.0,0.0,0.0,3.84
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,386.0,0.0,0.0,0.0,0.0,3.86
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,382.0,0.0,0.0,0.0,0.0,3.82
2025-07-22,,,,,,,,,,,,,,,,,,,,3.82
2025-07-23,,,,,,,,,,,,,,,,,,,,3.82
2025-07-24,,,,,,,,,,,,,,,,,,,,3.84
2025-07-25,,,,,,,,,,,,,,,,,,,,3.86
2025-07-28,,,,,,,,,,,,,,,,,,,,3.8
2025-07-29,,,,,,,,,,,,,,,,,,,,3.86
2025-07-30,,,,,,,,,,,,,,,,,,,,3.8
2025-07-31,,,,,,,,,,,,,,,,,,,,3.7
2025-08-01,,,,,,,,,,,,,,,,,,,,3.78
2025-08-04,,,,,,,,,,,,,,,,,,,,3.8
2025-08-05,,,,,,,,,,,,,,,,,,,,3.98
2025-08-06,,,,,,,,,,,,,,,,,,,,3.96
2025-08-07,,,,,,,,,,,,,,,,,,,,3.96
2025-08-08,,,,,,,,,,,,,,,,,,,,3.92
2025-08-11,,,,,,,,,,,,,,,,,,,,3.98
2025-08-12,,,,,,,,,,,,,,,,,,,,3.98
2025-08-13,,,,,,,,,,,,,,,,,,,,3.98
2025-08-14,,,,,,,,,,,,,,,,,,,,3.98
2025-08-15,,,,,,,,,,,,,,,,,,,,3.84
2025-08-18,,,,,,,,,,,,,,,,,,,,4.04
2025-08-19,,,,,,,,,,,,,,,,,,,,3.98
2025-08-20,,,,,,,,,,,,,,,,,,,,3.98
2025-08-21,,,,,,,,,,,,,,,,,,,,3.98
2025-08-22,,,,,,,,,,,,,,,,,,,,4.06
2025-08-25,,,,,,,,,,,,,,,,,,,,4.02
2025-08-26,,,,,,,,,,,,,,,,,,,,4.02
2025-08-27,,,,,,,,,,,,,,,,,,,,4.02
2025-08-28,,,,,,,,,,,,,,,,,,,,4.02
2025-08-29,,,,,,,,,,,,,,,,,,,,3.86
