,ALNRG FP Equity_DX_SI_QTY,ALNRG FP Equity_DX_SHORT_INTEREST_VALUE,ALNRG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNRG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNRG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNRG FP Equity_DX_SI_MV,ALNRG FP Equity_DX_DSS,ALNRG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNRG FP Equity_DX_SUPPLY_SI_QTY,ALNRG FP Equity_DX_BROKER_SI_QTY,ALNRG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNRG FP Equity_DX_BROKER_SI_MV_NEW_x,ALNRG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALNRG FP Equity_DX_BROKER_SI_MV_INC_x,ALNRG FP Equity_DX_BROKER_SI_QTY_ADD,ALNRG FP Equity_DX_BROKER_SI_QTY_NEW,ALNRG FP Equity_DX_SUPPLY_SI_MV_DEC,ALNRG FP Equity_DX_BROKER_SI_QTY_INC,ALNRG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALNRG FP Equity_DX_BROKER_SI_MV_NEW_y,ALNRG FP Equity_DX_BROKER_SI_MV_INC_y,ALNRG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALNRG FP Equity_DX_BROKER_SI_MV_ADD,ALNRG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALNRG FP Equity_DX_BROKER_SI_QTY_DEC,ALNRG FP Equity_DX_SUPPLY_SI_MV,ALNRG FP Equity_DX_BROKER_SI_MV_DEC,ALNRG FP Equity_DX_BROKER_SI_MV_RMV,ALNRG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNRG FP Equity_DX_UTILIZATION_QUANTITY,ALNRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNRG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNRG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNRG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALNRG FP Equity_DX_BROKER_SI_CON_RATIO,ALNRG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALNRG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNRG FP Equity_PX_LAST
2024-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8780971.0,55320.12,0.06,0.0,,0.0,,0.0,0.0063
2024-11-13,289245.0,1764.39,0.01,0.02,0.01,0.01,0.0,1764.39,289245.0,289245.0,1764.39,,,,289245.0,,,,,,,,0.01,289245.0,,0.0,,,100.0,3.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0329,0.0061
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,289245.0,,,,,,289245.0,0.0,0.01,,0.0,0.0,8783871.0,52703.23,0.06,0.0,,0.0,,0.0,0.006
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8783871.0,51824.84,0.06,0.0,,0.0,,0.0,0.0059
2024-11-18,176556.0,1059.34,0.01,0.01,0.01,0.0,0.0,529.67,88278.0,88278.0,529.67,,,,88278.0,,,,,,,,0.0,88278.0,,0.0,,,100.0,0.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.0197,0.006
2024-11-19,176556.0,1006.37,0.01,0.01,0.01,0.0,0.0,503.18,88278.0,88278.0,503.18,,,,,,,,,,,,,,,0.0,,,100.0,1.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,0.0057
2024-11-20,176556.0,1041.68,0.01,0.01,0.01,0.0,0.0,520.84,88278.0,88278.0,520.84,,,,,,,,,,,,,,,0.0,,,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0201,0.0059
2024-11-21,176556.0,1024.02,0.01,0.01,0.01,0.0,0.0,512.01,88278.0,88278.0,512.01,,,,,,,,,,,,,,,0.0,,,100.0,1.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,0.0058
2024-11-22,176556.0,1041.68,0.01,0.01,0.01,0.0,0.0,520.84,88278.0,88278.0,520.84,,,,,,,,,,,,,,,0.0,,,100.0,1.0,0.0,0.0,0.0,100.0,,1.0,100.0,0.0199,0.0059
2024-11-25,176556.0,1059.34,0.01,0.01,0.01,0.0,0.0,529.67,88278.0,88278.0,529.67,,,,,,,,,,,,,,,0.0,,,100.0,1.01,0.0,0.0,0.0,100.0,,1.0,100.0,0.0201,0.006
2024-11-26,2134556.0,12166.97,0.1,0.19,0.1,0.01,1.0,6083.48,1067278.0,1067278.0,6083.48,,979000.0,0.01,,,,979000.0,,,0.01,979000.0,,,,0.01,,,100.0,11.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.2283,0.0057
2024-11-27,1958000.0,10769.0,0.09,0.18,0.09,0.01,1.0,5384.5,979000.0,979000.0,5384.5,,,,,,0.0,,88278.0,,,,,,88278.0,0.01,0.0,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2114,0.0055
2024-11-28,1958000.0,11160.6,0.09,0.18,0.09,0.01,1.0,5580.3,979000.0,979000.0,5580.3,,,,,,,,,,,,,,,0.01,,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2114,0.0057
2024-11-29,1958000.0,10769.0,0.09,0.19,0.09,0.01,1.0,5384.5,979000.0,979000.0,5384.5,,,,,,,,,,,,,,,0.01,,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2114,0.0055
2024-12-02,1958000.0,10573.2,0.09,0.2,0.09,0.01,1.0,5286.6,979000.0,979000.0,5286.6,,,,,,,,,,,,,,,0.01,,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2114,0.0054
2024-12-03,1958000.0,10769.0,0.09,0.21,0.09,0.01,1.0,5384.5,979000.0,979000.0,5384.5,,,,,,,,,,,,,,,0.01,,,100.0,10.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.2114,0.0055
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.01,,979000.0,,,,,,979000.0,0.0,0.01,,0.0,0.0,8781471.0,50054.38,0.05,0.0,,0.0,,0.0,0.0057
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8782871.0,48305.79,0.05,0.0,,0.0,,0.0,0.0055
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8782871.0,48305.79,0.05,0.0,,0.0,,0.0,0.0055
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8784271.0,49191.92,0.05,0.0,,0.0,,0.0,0.0056
2024-12-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8789271.0,48340.99,0.05,0.0,,0.0,,0.0,0.0055
2024-12-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8792271.0,52753.63,0.05,0.0,,0.0,,0.0,0.006
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8783071.0,48306.89,0.05,0.0,,0.0,,0.0,0.0055
2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8783071.0,49185.2,0.05,0.0,,0.0,,0.0,0.0056
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8827571.0,50317.15,0.05,0.0,,0.0,,0.0,0.0057
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8783071.0,50063.5,0.05,0.0,,0.0,,0.0,0.0057
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8783071.0,49185.2,0.05,0.0,,0.0,,0.0,0.0056
2024-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8782371.0,49181.28,0.05,0.0,,0.0,,0.0,0.0056
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8782371.0,48303.04,0.05,0.0,,0.0,,0.0,0.0055
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8692871.0,47810.79,0.05,0.0,,0.0,,0.0,0.0055
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8692871.0,47810.79,0.05,0.0,,0.0,,0.0,0.0055
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8692871.0,47810.79,0.05,0.0,,0.0,,0.0,
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8870271.0,48786.49,0.05,0.0,,0.0,,0.0,
2024-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8870271.0,47012.44,0.05,0.0,,0.0,,0.0,0.0053
2024-12-30,351062.0,1930.84,0.02,0.07,0.02,0.0,0.0,965.42,175531.0,175531.0,965.42,,,,175531.0,,,,,,,,0.0,175531.0,,0.0,,,100.0,2.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0408,0.0055
2024-12-31,351062.0,1930.84,0.02,0.07,0.02,0.0,0.0,965.42,175531.0,175531.0,965.42,,,,,,,,,,,,,,,0.0,,,100.0,2.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0408,0.0055
2025-01-01,351062.0,1930.84,0.02,0.06,0.02,0.0,0.0,965.42,175531.0,175531.0,965.42,,,,,,,,,,,,,,,0.0,,,100.0,2.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.0408,
2025-01-02,420440.0,2480.6,0.02,0.08,0.02,0.0,0.0,1240.3,210220.0,210220.0,1240.3,,34689.0,0.0,,,,34689.0,,,0.0,34689.0,,,,0.0,,,100.0,2.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.048,0.0059
2025-01-03,420440.0,2354.46,0.02,0.08,0.02,0.0,0.0,1177.23,210220.0,210220.0,1177.23,,,,,,,,,,,,,,,0.0,,,100.0,2.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.048,0.0056
2025-01-06,420440.0,2480.6,0.02,0.08,0.02,0.0,0.0,1240.3,210220.0,210220.0,1240.3,,,,,,,,,,,,,,,0.0,,,100.0,2.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.0482,0.0059
2025-01-07,420440.0,2354.46,0.02,0.08,0.02,0.0,0.0,1177.23,210220.0,210220.0,1177.23,,,,,,,,,,,,,,,0.0,,,100.0,2.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.0474,0.0056
2025-01-08,272571.0,1526.4,0.01,0.05,0.01,0.0,0.0,1526.4,272571.0,272571.0,1526.4,,,0.0,,,,62351.0,,,0.0,,,62351.0,,0.0,,,100.0,3.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.0307,0.0056
2025-01-09,69378.0,381.58,0.0,0.01,0.0,0.0,0.0,190.79,34689.0,34689.0,190.79,,,,,,0.0,,237882.0,,,,,,237882.0,0.0,0.0,,100.0,0.39,0.0,0.0,0.0,100.0,,1.0,100.0,0.0079,0.0055
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,34689.0,,,,,,34689.0,0.0,0.0,,0.0,0.0,8813271.0,48472.99,0.05,0.0,,0.0,,0.0,0.0055
2025-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8893471.0,48024.74,0.05,0.0,,0.0,,0.0,0.0054
2025-01-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8803971.0,48421.84,0.05,0.0,,0.0,,0.0,0.0055
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8801371.0,46647.27,0.05,0.0,,0.0,,0.0,0.0053
2025-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8804171.0,46662.11,0.05,0.0,,0.0,,0.0,0.0053
2025-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8804171.0,46662.11,0.05,0.0,,0.0,,0.0,0.0053
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8804171.0,46662.11,0.05,0.0,,0.0,,0.0,0.0053
2025-01-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8711371.0,46170.27,0.05,0.0,,0.0,,0.0,0.0053
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8866871.0,45221.04,0.05,0.0,,0.0,,0.0,0.0051
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8806171.0,45792.09,0.05,0.0,,0.0,,0.0,0.0052
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8806171.0,44911.47,0.05,0.0,,0.0,,0.0,0.0051
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8834671.0,42406.42,0.05,0.0,,0.0,,0.0,0.0048
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8834671.0,38872.55,0.05,0.0,,0.0,,0.0,0.0044
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8834671.0,38872.55,0.04,0.0,,0.0,,0.0,0.0044
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8834671.0,36222.15,0.04,0.0,,0.0,,0.0,0.0041
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8834671.0,37105.62,0.04,0.0,,0.0,,0.0,0.0042
2025-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,32523.94,0.04,0.0,,0.0,,0.0,0.0039
2025-02-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,26686.31,0.03,0.0,,0.0,,0.0,0.0032
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,27520.25,0.03,0.0,,0.0,,0.0,0.0033
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,30856.04,0.03,0.0,,0.0,,0.0,0.0037
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,32523.94,0.03,0.0,,0.0,,0.0,0.0039
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,37527.62,0.03,0.0,,0.0,,0.0,0.0045
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,38361.57,0.03,0.0,,0.0,,0.0,0.0046
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,36693.67,0.03,0.0,,0.0,,0.0,0.0044
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,35859.73,0.04,0.0,,0.0,,0.0,0.0043
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,37527.62,0.04,0.0,,0.0,,0.0,0.0045
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,40029.46,0.04,0.0,,0.0,,0.0,0.0048
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,39195.51,0.04,0.0,,0.0,,0.0,0.0047
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,40029.46,0.04,0.0,,0.0,,0.0,0.0048
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,8339471.0,41697.36,0.04,0.0,,0.0,,0.0,0.005
2025-02-21,3661600.0,18674.16,0.17,0.38,0.17,0.18,1.0,18674.16,3661600.0,3661600.0,18674.16,,,,3661600.0,,,,,,,,0.18,3661600.0,,0.02,,,100.0,43.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.4391,0.0051
2025-02-24,478985.0,2490.72,0.02,0.05,0.02,0.0,0.0,2490.72,478985.0,478985.0,2490.72,,,,,,0.02,,3182615.0,,,,,,3182615.0,0.0,0.18,,100.0,5.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0562,0.0052
2025-02-25,478985.0,2442.82,0.02,0.05,0.02,0.0,0.0,2442.82,478985.0,478985.0,2442.82,,,,,,,,,,,,,,,0.0,,,100.0,5.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0562,0.0051
2025-02-26,478985.0,2347.03,0.02,0.04,0.02,0.0,0.0,2347.03,478985.0,478985.0,2347.03,,,,,,,,,,,,,,,0.0,,,100.0,5.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0562,0.0049
2025-02-27,478985.0,2442.82,0.02,0.04,0.02,0.0,0.0,2442.82,478985.0,478985.0,2442.82,,,,,,,,,,,,,,,0.0,,,100.0,5.62,0.0,0.0,0.0,100.0,,1.0,100.0,0.0562,0.0051
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,478985.0,,,,,,478985.0,0.0,0.0,,0.0,0.0,8526471.0,43485.0,0.04,0.0,,0.0,,0.0,0.0051
2025-03-03,3278400.0,16392.0,0.15,0.28,0.15,0.16,1.0,16392.0,3278400.0,3278400.0,16392.0,,,,3278400.0,,,,,,,,0.16,3278400.0,,0.02,,,100.0,38.45,0.0,0.0,0.0,100.0,,1.0,100.0,0.3845,0.005
2025-03-04,1083709.0,5526.92,0.05,0.09,0.05,0.01,1.0,5526.92,1083709.0,1083709.0,5526.92,,,,,,0.01,,2194691.0,,,,,,2194691.0,0.01,0.15,,100.0,12.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.1228,0.0051
2025-03-05,2128609.0,11281.63,0.1,0.18,0.1,0.02,1.0,5743.66,2128609.0,1083709.0,11281.63,,,,,,,,,,,,,1044900.0,,0.01,,,100.0,21.99,0.0,0.0,0.0,100.0,32.96,0.558,67.04,0.2199,0.0053
2025-03-06,3173509.0,16819.6,0.15,0.27,0.15,0.02,1.0,11281.63,2128609.0,2128609.0,11281.63,,,,1044900.0,,,,,,,,0.01,,,0.01,,,100.0,21.99,0.0,0.0,0.0,100.0,48.84,0.5003,51.16,0.3279,0.0053
2025-03-07,4224386.0,23234.12,0.2,0.35,0.2,0.04,1.0,13285.17,3179486.0,2415486.0,17487.17,,1050877.0,0.01,,,,286877.0,,,0.01,1050877.0,,,,0.02,,,100.0,30.45,0.0,0.0,0.0,100.0,37.95,0.529,62.05,0.4045,0.0055
2025-03-10,4988386.0,27934.96,0.23,0.41,0.23,0.03,1.0,17805.12,3179486.0,3179486.0,17805.12,,,0.0,,,,764000.0,,,0.0,,,,,0.02,,,100.0,30.45,0.0,0.0,0.0,100.0,26.99,0.6059,73.01,0.4777,0.0056
2025-03-11,4988386.0,29431.48,0.23,0.41,0.23,0.03,1.0,18758.97,3179486.0,3179486.0,18758.97,,,,,,,,,,,,,,,0.02,,,100.0,30.45,0.0,0.0,0.0,100.0,39.76,0.521,60.24,0.4777,0.0059
2025-03-12,4701509.0,28679.2,0.22,0.39,0.22,0.03,1.0,17644.91,2892609.0,2892609.0,17644.91,,,,,,0.0,,286877.0,,,,,,286877.0,0.02,0.0,,100.0,27.7,0.0,0.0,0.0,100.0,33.13,0.557,66.88,0.4502,0.0061
2025-03-13,4701509.0,30559.81,0.22,0.4,0.22,0.03,1.0,18801.96,2892609.0,2892609.0,18801.96,,,,,,,,,,,,,,,0.02,,,100.0,27.7,0.0,0.0,0.0,100.0,32.39,0.562,67.61,0.4502,0.0065
2025-03-14,4701509.0,30559.81,0.22,0.42,0.22,0.03,1.0,18801.96,2892609.0,2892609.0,18801.96,,,,,,,,,,,,,,,0.02,,,100.0,27.7,0.0,0.0,0.0,100.0,31.02,0.5721,68.98,0.4502,0.0065
2025-03-17,4821509.0,28929.05,0.23,0.43,0.23,0.04,1.0,18075.65,3012609.0,3012609.0,18075.65,,120000.0,0.01,,,,120000.0,,,0.01,120000.0,,,,0.02,,,100.0,28.85,0.0,0.0,0.0,100.0,41.13,0.5158,58.87,0.4617,0.006
2025-03-18,4821509.0,27964.75,0.23,0.44,0.23,0.03,1.0,17473.13,3012609.0,3012609.0,17473.13,,,,,,,,,,,,,,,0.02,,,100.0,28.85,0.0,0.0,0.0,100.0,24.51,0.63,75.49,0.4617,0.0058
2025-03-19,4701509.0,27268.75,0.22,0.47,0.22,0.03,1.0,16777.13,2892609.0,2892609.0,16777.13,,,,,,0.0,,120000.0,,,,,,120000.0,0.02,0.0,,100.0,27.7,0.0,0.0,0.0,100.0,33.5,0.5544,66.5,0.4502,0.0058
2025-03-20,4701509.0,26798.6,0.22,0.48,0.22,0.03,1.0,16487.87,2892609.0,2892609.0,16487.87,,,,,,,,,,,,,,,0.02,,,100.0,27.7,0.0,0.0,0.0,100.0,33.5,0.5544,66.5,0.4502,0.0057
2025-03-21,3617800.0,20621.46,0.17,0.39,0.17,0.02,1.0,10310.73,1808900.0,1808900.0,10310.73,,,,,,0.01,,1083709.0,,,,,,1083709.0,0.01,0.01,,100.0,17.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.3464,0.0057
2025-03-24,3617800.0,20259.68,0.17,0.4,0.17,0.02,1.0,10129.84,1808900.0,1808900.0,10129.84,,,,,,,,,,,,,,,0.01,,,100.0,17.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.3464,0.0056
2025-03-25,3617800.0,19536.12,0.17,0.41,0.17,0.02,1.0,9768.06,1808900.0,1808900.0,9768.06,,,,,,,,,,,,,,,0.01,,,100.0,17.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.3464,0.0054
2025-03-26,1528000.0,8098.4,0.07,0.18,0.07,0.01,1.0,4049.2,764000.0,764000.0,4049.2,,,,,,0.01,,1044900.0,,,,,,1044900.0,0.0,0.01,,100.0,8.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1626,0.0053
2025-03-27,1528000.0,8556.8,0.07,0.18,0.07,0.01,1.0,4278.4,764000.0,764000.0,4278.4,,,,,,,,,,,,,,,0.0,,,100.0,8.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1626,0.0056
2025-03-28,1528000.0,9015.2,0.07,0.18,0.07,0.01,1.0,4507.6,764000.0,764000.0,4507.6,,,,,,,,,,,,,,,0.0,,,100.0,8.13,0.0,0.0,0.0,100.0,,1.0,100.0,0.1626,0.0059
2025-03-31,1528000.0,9015.2,0.07,0.18,0.07,0.01,1.0,4507.6,764000.0,764000.0,4507.6,,,,,,,,,,,,,,,0.0,,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0059
2025-04-01,5189600.0,32694.48,0.24,0.65,0.24,0.19,1.0,27881.28,4425600.0,4425600.0,27881.28,,,,3661600.0,,,,,,,,0.18,3661600.0,,0.03,,,100.0,49.69,0.0,0.0,0.0,100.0,4.8,0.9085,95.2,0.5827,0.0063
2025-04-02,5189600.0,30618.64,0.24,0.64,0.24,0.05,1.0,26111.04,4425600.0,4425600.0,26111.04,,,,,,,,,,,,,,,0.03,,,100.0,52.6,0.0,0.0,0.0,100.0,21.23,0.6656,78.77,0.6168,0.0059
2025-04-03,1528000.0,8862.4,0.07,0.19,0.07,0.01,1.0,4431.2,764000.0,764000.0,4431.2,,,,,,0.02,,3661600.0,,,,,,3661600.0,0.0,0.04,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0058
2025-04-04,1528000.0,8251.2,0.07,0.2,0.07,0.01,1.0,4125.6,764000.0,764000.0,4125.6,,,,,,,,,,,,,,,0.0,,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0054
2025-04-07,1528000.0,8251.2,0.07,0.21,0.07,0.01,1.0,4125.6,764000.0,764000.0,4125.6,,,,,,,,,,,,,,,0.0,,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0054
2025-04-08,1528000.0,8404.0,0.07,0.21,0.07,0.01,1.0,4202.0,764000.0,764000.0,4202.0,,,,,,,,,,,,,,,0.0,,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0055
2025-04-09,1528000.0,8251.2,0.07,0.22,0.07,0.01,1.0,4125.6,764000.0,764000.0,4125.6,,,,,,,,,,,,,,,0.0,,,100.0,8.58,0.0,0.0,0.0,100.0,,1.0,100.0,0.1716,0.0054
