,ENX FP Equity_DX_SI_QTY,ENX FP Equity_DX_SHORT_INTEREST_VALUE,ENX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ENX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ENX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ENX FP Equity_DX_SI_MV,ENX FP Equity_DX_DSS,ENX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ENX FP Equity_DX_SUPPLY_SI_QTY,ENX FP Equity_DX_BROKER_SI_QTY,ENX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ENX FP Equity_DX_BROKER_SI_MV_NEW_x,ENX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ENX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ENX FP Equity_DX_BROKER_SI_MV_INC_x,ENX FP Equity_DX_SUPPLY_SI_MV_NEW,ENX FP Equity_DX_BROKER_SI_QTY_ADD,ENX FP Equity_DX_BROKER_SI_QTY_NEW,ENX FP Equity_DX_SUPPLY_SI_MV_DEC,ENX FP Equity_DX_BROKER_SI_QTY_INC,ENX FP Equity_DX_SUPPLY_SI_QTY_DEC,ENX FP Equity_DX_BROKER_SI_MV_NEW_y,ENX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ENX FP Equity_DX_BROKER_SI_MV_INC_y,ENX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ENX FP Equity_DX_BROKER_SI_MV_ADD,ENX FP Equity_DX_SUPPLY_SI_QTY_ADD,ENX FP Equity_DX_BROKER_SI_QTY_DEC,ENX FP Equity_DX_SUPPLY_SI_MV,ENX FP Equity_DX_BROKER_SI_MV_DEC,ENX FP Equity_DX_SUPPLY_SI_MV_RMV,ENX FP Equity_DX_BROKER_SI_MV_RMV,ENX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ENX FP Equity_DX_UTILIZATION_QUANTITY,ENX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ENX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ENX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ENX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ENX FP Equity_DX_ACTIVE_UTILIZATION_MV,ENX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ENX FP Equity_DX_BROKER_SI_CON_RATIO,ENX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ENX FP Equity_DX_DEMAND_SUPPLY_RATIO,ENX FP Equity_PX_LAST
2023-02-22,1232017.0,87621049.04,1.41,11.0,1.15,95.39,1.0,84433023.92,231933.0,1187191.0,16495074.96,,,6390.0,2.66,,1000000.0,,3.0,36824.0,38834.0,,,2.66,6390.0,77.58,60811.0,47968.0,17.98,4.03,,,0.73,0.73,31489688.0,2239546610.56,,2383.96,0.75,6.87,0.6807,81.99,0.0388,71.12
2023-02-23,1800743.0,123098791.48,2.06,13.84,1.68,130.16,1.0,106044407.04,605403.0,1551264.0,41385349.08,,,23749.0,3.63,,304583.0,,0.04,59490.0,268.0,,,3.63,23749.0,23.4,349989.0,,42.88,,,,1.92,1.92,30938852.0,2114979922.72,,2181.98,1.93,26.78,0.3931,55.95,0.0571,68.36
2023-02-24,5889501.0,406375569.0,6.73,41.68,5.5,416.18,2.0,382063074.0,4763389.0,5537146.0,328673841.0,,,1068708.0,156.23,,1720000.0,,0.07,2265882.0,639.0,,,156.23,1068708.0,128.77,3089917.0,,327.02,,,,15.11,15.11,26752212.0,1845902628.0,,1836.4,15.12,23.58,0.2539,39.71,0.1869,69.0
2023-02-27,6094364.0,429165112.88,6.96,41.7,5.69,425.7,2.0,405166610.66,4864888.0,5753573.0,342585412.96,,,20143.0,15.95,,,,2.04,218932.0,28615.0,,,15.95,20143.0,,109971.0,2505.0,336.08,0.0,,,15.5,15.5,26530120.0,1868251050.4,,1833.05,15.49,20.89,0.2451,39.36,0.1941,70.42
2023-02-28,5286259.0,365491947.26,6.04,35.02,4.94,371.41,1.0,342005296.68,4052457.0,4946562.0,280186876.98,,,1366.0,0.26,,,,53.5,3356.0,813797.0,,,0.26,1366.0,,,810367.0,284.87,55.77,,,12.94,12.94,27276516.0,1885898316.24,,1913.83,12.96,19.29,0.2734,44.87,0.1687,69.14
2023-03-01,4453740.0,320312980.8,5.09,27.56,4.16,312.85,1.0,299282853.6,3336243.0,4161330.0,239942596.56,,,100429.0,,,,,58.44,,819999.0,,,,100429.0,,3356.0,785232.0,231.23,52.84,,,10.63,10.63,28056012.0,2017788383.04,,1953.04,10.59,22.54,0.3488,52.49,0.1419,71.92
2023-03-02,2808953.0,201570467.28,3.21,16.07,2.62,202.13,1.0,188715165.6,1724031.0,2629810.0,123716464.56,,,,,,,,111.7,,1612212.0,,,,,,,1531520.0,123.84,106.29,,,5.47,5.47,29812120.0,2139317731.2,,2149.67,5.45,35.53,0.2874,35.58,0.0891,71.76
2023-03-03,1831881.0,132664822.02,2.09,10.33,1.71,131.94,1.0,125558826.78,837980.0,1733759.0,60686511.6,,,7839.0,,,,,64.48,,893890.0,,,,7839.0,,,896051.0,60.18,64.29,,,2.64,2.64,30869560.0,2235573535.2,,2216.8,2.64,27.5,0.3808,54.39,0.0578,72.42
2023-03-06,1653997.0,119021624.12,1.89,9.25,1.54,119.6,1.0,111149919.72,648676.0,1544607.0,46678724.96,,,,,,,,13.55,,189304.0,,,,,,,189152.0,46.96,13.58,,,2.05,2.05,31014452.0,2231799965.92,,2234.05,2.06,30.1,0.4598,60.55,0.0522,71.96
2023-03-07,1138208.0,80812768.0,1.3,6.27,1.06,82.01,1.0,74086228.0,132318.0,1043468.0,9394578.0,,,569.0,0.05,,,,37.45,569.0,516927.0,,,0.05,569.0,,,501708.0,9.55,36.11,,,0.42,0.42,31569702.0,2241448842.0,,2277.41,0.42,5.92,0.7745,87.74,0.0359,71.0
2023-03-08,1103628.0,76790436.24,1.26,6.0,1.03,78.44,1.0,72434728.24,97738.0,1041028.0,6800610.04,,,,,,,,2.53,,34580.0,,,,,,,2440.0,6.95,0.19,,,0.31,0.31,31604772.0,2199060035.76,,2236.71,0.31,3.38,0.8215,90.52,0.0348,69.58
2023-03-09,1099584.0,77300755.2,1.26,5.8,1.03,76.6,1.0,73184268.4,93694.0,1041028.0,6586688.2,,,,,,,,0.3,,4090.0,,,,,,46.0,,6.51,,,,0.3,0.3,31643054.0,2224506696.2,,2203.44,0.29,3.02,0.8271,90.84,0.0346,70.3
2023-03-10,1125229.0,78743525.42,1.29,5.94,1.05,79.26,1.0,76944829.48,150551.0,1099526.0,10535558.98,,,46397.0,,,64730.0,,0.54,,7873.0,,,,46397.0,4.66,18333.0,6232.0,10.54,0.46,,,0.47,0.47,31610796.0,2212123504.08,,2210.62,0.47,6.06,0.7914,88.7,0.0354,69.98
2023-03-13,1114082.0,75935829.12,1.27,5.85,1.04,78.18,1.0,74934558.72,129798.0,1099392.0,8847031.68,,,,,,,,1.46,,20753.0,,,,,,,134.0,9.03,0.01,,,0.41,0.41,31626092.0,2155634430.72,,2194.11,0.41,6.18,0.806,89.52,0.0351,68.16
2023-03-14,1137151.0,78963765.44,1.3,5.85,1.06,77.86,1.0,77850364.48,189361.0,1121117.0,13149227.84,,,23069.0,1.48,,,,,21725.0,,,,1.48,23069.0,,36494.0,,12.95,,,,0.6,0.6,31434808.0,2182833067.52,,2151.37,0.6,8.1,0.7738,87.55,0.036,69.44
2023-03-15,1147481.0,77592665.22,1.31,5.78,1.07,79.99,1.0,76508446.14,198187.0,1131447.0,13401404.94,,,,0.65,,1504.0,,,8826.0,,,,0.65,,0.1,8826.0,,13.73,,,,0.63,0.63,31375824.0,2121633218.88,,2178.4,0.63,8.7,0.7621,86.82,0.0363,67.62
2023-03-16,1061491.0,72839512.42,1.21,5.2,0.99,71.84,0.0,71775971.04,54097.0,1045992.0,3712136.14,,,1504.0,,,,,10.08,,145594.0,,,,1504.0,,,85455.0,3.67,6.16,,,0.17,0.17,31495720.0,2161236306.4,,2129.33,0.17,2.84,0.8869,94.12,0.0336,68.62
2023-03-17,1048657.0,70427804.12,1.2,5.07,0.98,71.06,0.0,69487899.92,42767.0,1034662.0,2872231.72,,,,,,,,0.78,,11330.0,,,,,,,11330.0,2.92,0.76,,,0.14,0.14,31407748.0,2109344355.68,,2138.91,0.14,2.92,0.9076,95.22,0.0333,67.16
2023-03-20,1048657.0,70910186.34,1.2,4.84,0.98,71.19,0.0,69963844.44,42767.0,1034662.0,2891904.54,,,,,,,,,,,,,,,,,,2.87,,,,0.14,0.14,31325808.0,2118251136.96,,2099.51,0.14,2.86,0.9092,95.3,0.0334,67.62
2023-03-21,1047313.0,72264597.0,1.2,4.78,0.98,70.48,0.0,71391678.0,41423.0,1034662.0,2858187.0,,,,,,,,0.09,,1344.0,,,,,,,,2.79,,,,0.13,0.13,31201648.0,2152913712.0,,2114.95,0.13,2.9,0.9104,95.37,0.0335,69.0
2023-03-22,1047313.0,71740940.5,1.2,4.81,0.98,70.26,0.0,70874347.0,41423.0,1034662.0,2837475.5,,,,,,,,,,,,,,,,,,2.83,,,,0.13,0.13,30996400.0,2123253400.0,,2125.82,0.13,2.95,0.9091,95.29,0.0337,68.5
2023-03-23,1047313.0,73102447.4,1.2,4.85,0.98,70.52,0.0,72219407.6,41423.0,1034662.0,2891325.4,,,,,,,,,,,,,,,,,,2.83,,,,0.13,0.13,30911844.0,2157646711.2,,2123.03,0.13,2.94,0.9094,95.31,0.0338,69.8
2023-03-24,1047313.0,72201758.22,1.2,4.88,0.98,70.73,0.0,71329598.28,41423.0,1034662.0,2855701.62,,,,,,,,,,,,,,,,,,2.9,,,,0.13,0.13,30898120.0,2130116392.8,,2162.34,0.13,3.0,0.9077,95.22,0.0339,68.94
2023-03-27,1047313.0,72515952.12,1.2,4.91,0.98,70.74,0.0,71639996.88,41423.0,1034662.0,2868128.52,,,,,,,,,,,,,,,,,,2.84,,,,0.13,0.13,30892008.0,2138962633.92,,2127.62,0.13,2.94,0.9094,95.31,0.0339,69.24
2023-03-28,1047313.0,71950403.1,1.2,4.95,0.98,70.75,0.0,71081279.4,41423.0,1034662.0,2845760.1,,,,,,,,,,,,,,,,,,2.85,,,,0.13,0.13,30958472.0,2126847026.4,,2132.15,0.13,2.94,0.9093,95.3,0.0338,68.7
2023-03-29,1047267.0,72512767.08,1.2,4.99,0.98,70.93,0.0,71639996.88,41377.0,1034662.0,2864943.48,,,,,,,,0.0,,46.0,,,,,,,,2.84,,,,0.13,0.13,30966868.0,2144145940.32,,2129.5,0.13,2.92,0.9099,95.34,0.0338,69.24
2023-03-30,1075067.0,74867665.88,1.23,5.17,1.0,72.9,1.0,73989853.68,69177.0,1062462.0,4817486.28,,,,,,27800.0,,,,,,,,,1.94,27800.0,,4.76,,,,0.22,0.22,30948440.0,2155249361.6,,2137.48,0.22,2.85,0.8627,92.79,0.0347,69.64
2023-03-31,1063467.0,75059500.86,1.22,5.15,0.99,72.26,0.0,74169839.96,57577.0,1050862.0,4063784.66,,,,,,,,0.78,,11600.0,,,,,,,11600.0,4.03,0.79,,,0.19,0.19,31028216.0,2189971485.28,,2173.72,0.18,2.92,0.8801,93.75,0.0342,70.58
2023-04-03,1056497.0,73215242.1,1.21,5.11,0.99,71.85,0.0,72291126.6,50607.0,1043162.0,3507065.1,,,,,,,,0.54,,7700.0,,,,,,730.0,7700.0,3.56,0.54,,,0.16,0.16,30892100.0,2140822530.0,,2168.85,0.16,2.95,0.8918,94.38,0.0341,69.3
2023-04-04,1063948.0,74582754.8,1.22,5.15,0.99,72.48,0.0,72580979.2,58058.0,1035392.0,4069865.8,,,,,,730.0,,0.65,,9200.0,,,,,0.05,16651.0,8500.0,4.02,0.6,,,0.19,0.19,29840482.0,2091817788.2,,2066.64,0.19,2.88,0.8811,93.8,0.0356,70.1
2023-04-05,1063948.0,74210373.0,1.22,5.1,0.99,72.66,0.0,73379999.25,60464.0,1052043.0,4217364.0,,,2406.0,,,16651.0,,,,,,,,2406.0,1.2,,,4.25,,,,0.2,0.2,29616808.0,2065772358.0,,2079.64,0.2,2.92,0.8787,93.67,0.0359,69.75
2023-04-06,1068753.0,76148651.25,1.22,5.64,1.0,72.75,1.0,75300420.0,62863.0,1056848.0,4478988.75,,,,0.34,,,,0.13,4805.0,1785.0,,,0.34,,,4184.0,,4.38,,,,0.21,0.21,29613228.0,2109942495.0,,2072.67,0.21,2.9,0.8708,93.25,0.036,71.25
2023-04-07,1068753.0,76148651.25,1.22,6.03,1.0,72.7,1.0,75300420.0,62863.0,1056848.0,4478988.75,,,,,,,,,,,,,,,,,,4.46,,,,0.21,0.21,29620376.0,2110451790.0,,2109.23,0.21,2.9,0.8702,93.21,0.036,
2023-04-10,1068753.0,76148651.25,1.22,6.03,1.0,72.92,1.0,75300420.0,62863.0,1056848.0,4478988.75,,,,,,,,,,,,,,,,,,4.48,,,,0.21,0.21,29632348.0,2111304795.0,,2116.73,0.21,2.94,0.8689,93.14,0.036,
2023-04-11,70063.0,5023517.1,0.08,0.4,0.07,5.04,0.0,4075786.5,64173.0,56845.0,4601204.1,,,,,,,,0.0,,3.0,,,,,,1313.0,1000003.0,4.55,67.92,,,0.22,0.22,29692892.0,2128980356.4,,2110.12,0.22,26.71,0.2824,42.36,0.0024,71.7
2023-04-12,284597.0,20547903.4,0.33,1.66,0.27,20.34,0.0,3752739.4,268218.0,51977.0,19365339.6,,,,0.1,,,,0.43,1313.0,6181.0,,,0.1,,,210226.0,6181.0,19.11,0.44,,,0.89,0.89,29768364.0,2149275880.8,,2129.01,0.89,10.41,0.6702,80.98,0.0095,72.2
2023-04-13,219019.0,15835073.7,0.25,1.31,0.2,16.35,0.0,14796267.3,211816.0,204651.0,15314296.8,,,,12.76,,,,4.01,169325.0,57552.0,,,12.76,,,1150.0,16651.0,15.21,1.23,,,0.75,0.75,28014412.0,2025441987.6,,2016.49,0.75,13.08,0.6607,80.1,0.0078,72.3
2023-04-14,245730.0,17876857.5,0.28,1.58,0.23,18.29,0.0,16831585.5,238527.0,231362.0,17352839.25,,,,0.32,,62185.0,,2.74,4346.0,39820.0,,,0.32,,4.46,66531.0,39820.0,17.3,2.87,,,0.79,0.79,29897068.0,2175011697.0,,2169.0,0.79,24.66,0.3866,55.68,0.0082,72.75
2023-04-17,232662.0,16600433.7,0.27,1.61,0.22,17.46,0.0,15575276.9,228209.0,218294.0,16282712.15,,,,,,,,0.72,,10318.0,,,,,,,13068.0,16.69,0.92,,,0.76,0.76,29931000.0,2135576850.0,,2175.9,0.76,21.62,0.4079,58.85,0.0077,71.35
2023-04-18,207173.0,14802510.85,0.24,1.45,0.19,15.05,0.0,8038267.9,194629.0,112502.0,13906242.05,,,,,,,,8.23,,109692.0,,,,,,76112.0,105792.0,13.82,8.07,,,0.65,0.65,29934412.0,2138813737.4,,2130.13,0.64,7.38,0.6892,82.5,0.0069,71.45
2023-04-19,65078.0,4649823.1,0.07,0.46,0.06,4.82,0.0,4170036.35,65078.0,58363.0,4649823.1,,,,,,,,9.25,,130251.0,,,,,,700.0,54139.0,4.65,3.98,0.02,,0.21,0.21,30831878.0,2202937683.1,241.0,2202.89,0.21,11.59,0.4887,67.96,0.0021,71.45
2023-04-20,56063.0,3983276.15,0.06,0.4,0.05,4.14,0.0,3408623.75,56063.0,47975.0,3983276.15,,,,,,,,0.75,,10388.0,,,,,,1373.0,10388.0,4.0,0.78,,,0.18,0.18,30833972.0,2190753710.6,,2198.02,0.18,13.47,0.4009,60.35,0.0018,71.05
2023-04-21,65100.0,4687200.0,0.07,0.46,0.06,4.73,0.0,3874896.0,65100.0,53818.0,4687200.0,,,558.0,1.48,,,,1.06,20564.0,14721.0,,,1.48,558.0,,23200.0,14721.0,4.62,1.11,,,0.21,0.21,30890636.0,2224125792.0,,2199.77,0.21,29.35,0.2405,35.18,0.0021,72.0
2023-04-24,59094.0,4251813.3,0.07,0.43,0.06,4.24,0.0,3142488.2,58656.0,43676.0,4220299.2,,,11894.0,0.59,,,,1.3,8196.0,18338.0,,,0.59,11894.0,,,18338.0,4.21,1.39,,,0.19,0.19,30765964.0,2213611109.8,,2207.05,0.19,14.76,0.336,53.05,0.0019,71.95
2023-04-25,60360.0,4373082.0,0.07,0.45,0.06,4.37,0.0,3164326.2,59922.0,43676.0,4341348.9,,,1266.0,,,,,,,,,,,1266.0,,,,4.32,,,,0.19,0.19,30780814.0,2230069974.3,,2223.0,0.19,16.43,0.3288,51.98,0.002,72.45
2023-04-26,63472.0,4576331.2,0.07,0.48,0.06,4.58,0.0,1799832.3,42906.0,24963.0,3093522.6,,,,,,,,2.21,,30643.0,,,,,,13627.0,18713.0,3.1,1.36,,,0.14,0.14,30800166.0,2220691968.6,,2221.73,0.14,24.57,0.2601,39.32,0.0021,72.1
2023-04-27,65031.0,4639961.85,0.07,0.51,0.06,4.67,0.0,1781110.05,44465.0,24963.0,3172577.75,,,,,,,,,,,,,,,,1559.0,,3.2,,,,0.14,0.14,30802596.0,2197765224.6,,2216.75,0.14,24.16,0.2474,38.14,0.0021,71.35
2023-04-28,43100.0,3107510.0,0.05,0.35,0.04,3.08,0.0,2532584.6,43100.0,35126.0,3107510.0,,,,0.72,,,,0.83,10163.0,11528.0,,,0.72,,,10163.0,,3.08,,,,0.14,0.14,30782660.0,2219429786.0,,2199.33,0.14,29.49,0.2492,32.96,0.0014,72.1
2023-05-01,63666.0,4590318.6,0.07,0.54,0.06,4.6,0.0,2532584.6,43100.0,35126.0,3107510.0,,,,,,,,,,,,,,,,,,3.12,,,,0.14,0.14,30817144.0,2221916082.4,,2227.55,0.14,24.62,0.2739,39.15,0.0021,
2023-05-02,58907.0,4211850.5,0.07,0.5,0.05,4.24,0.0,3394248.0,56680.0,47472.0,4052620.0,,,5850.0,0.91,,,,0.09,12629.0,1259.0,,,0.91,5850.0,,8989.0,283.0,4.08,0.03,,,0.18,0.18,30797684.0,2202034406.0,,2214.03,0.18,20.8,0.339,51.66,0.0019,71.5
2023-05-03,58907.0,4197123.75,0.07,0.52,0.05,4.19,0.0,3382380.0,55452.0,47472.0,3950955.0,,,,,,,,0.09,,1228.0,,,,,,,,3.95,,,,0.18,0.18,30802184.0,2194655610.0,,2191.5,0.18,20.94,0.3385,51.58,0.0019,71.25
2023-05-04,58907.0,4223631.9,0.07,0.57,0.05,4.22,0.0,3403742.4,55452.0,47472.0,3975908.4,,,,,,,,,,,,,,,,,,3.97,,,,0.18,0.18,30779196.0,2206868353.2,,2199.44,0.18,20.96,0.3389,51.61,0.0019,71.7
2023-05-05,59860.0,4318899.0,0.07,0.59,0.06,4.29,0.0,3493863.75,56405.0,48425.0,4069620.75,,,953.0,0.07,,,,,953.0,,,,0.07,953.0,,,,4.05,,,,0.18,0.18,30858824.0,2226464151.6,,2211.2,0.18,22.32,0.3334,50.56,0.0019,72.15
2023-05-08,75537.0,5431110.3,0.09,0.77,0.07,5.45,0.0,4608933.8,72082.0,64102.0,5182695.8,,,,,,15677.0,,,,,,,,,1.13,15677.0,,5.21,,,,0.23,0.23,30817290.0,2215763151.0,,2221.46,0.23,20.69,0.2534,40.28,0.0024,71.9
2023-05-09,94846.0,6577570.1,0.11,0.97,0.09,6.85,0.0,5100900.55,91391.0,73553.0,6337965.85,,,11387.0,0.83,,,,0.16,11387.0,1936.0,,,0.83,11387.0,,9858.0,1936.0,6.59,0.17,,,0.3,0.3,30842428.0,2138922381.8,,2203.7,0.3,32.04,0.2625,35.95,0.0031,69.35
2023-05-10,78362.0,5453995.2,0.09,0.79,0.07,5.43,0.0,4653943.2,74907.0,66867.0,5213527.2,,,,0.1,,,,1.38,2518.0,19002.0,,,0.1,,,2518.0,9204.0,5.19,0.64,,,0.24,0.24,30973268.0,2155739452.8,,2146.3,0.24,37.8,0.3103,38.79,0.0025,69.6
2023-05-11,70286.0,4937591.5,0.08,0.72,0.07,4.91,0.0,4002774.75,64959.0,56979.0,4563369.75,,,666.0,,,1872.0,,0.82,,11820.0,,,,666.0,0.14,1206.0,11760.0,4.53,0.81,,,0.21,0.21,31004932.0,2178096473.0,,2167.21,0.21,25.2,0.2752,43.33,0.0023,70.25
2023-05-12,53496.0,3779492.4,0.06,0.54,0.05,3.78,0.0,2802897.45,47653.0,39673.0,3366684.45,,,516.0,0.04,,,,1.24,516.0,17822.0,,,0.04,516.0,,,17822.0,3.36,1.24,,,0.15,0.15,31026624.0,2192030985.6,,2188.08,0.15,14.62,0.3668,56.77,0.0017,70.65
2023-05-15,51096.0,3571610.4,0.06,0.52,0.05,3.61,0.0,2622927.6,45504.0,37524.0,3180729.6,,,,,,,,0.15,,2149.0,,,,,,,2149.0,3.21,0.15,,,0.15,0.15,31030940.0,2169062706.0,,2184.66,0.15,15.27,0.3977,59.36,0.0016,69.9
2023-05-16,53401.0,3700689.3,0.06,0.54,0.05,3.74,0.0,845667.9,44285.0,12203.0,3068950.5,,,,,,,,0.09,,1219.0,,,,,,,25321.0,3.1,1.79,,,0.14,0.14,31082040.0,2153985372.0,,2168.08,0.14,29.25,0.3546,50.41,0.0017,69.3
2023-05-17,84138.0,5654073.6,0.1,0.83,0.08,5.84,0.0,567100.8,75940.0,8439.0,5103168.0,,,,,,,,2.37,,33881.0,,,,,,65536.0,3764.0,5.27,0.27,,,0.24,0.24,31058380.0,2087123136.0,,2139.07,0.25,18.59,0.642,77.91,0.0027,67.2
2023-05-18,124138.0,8373108.1,0.14,1.19,0.12,8.38,0.0,569210.55,115940.0,8439.0,7820153.0,,,,,,,,,,,,,,,,40000.0,,7.82,,,,100.0,0.37,0.0,0.0,,0.0,100.0,12.61,0.7387,85.01,0.004,67.45
2023-05-19,58602.0,3902893.2,0.07,0.55,0.05,3.91,0.0,562037.4,50404.0,8439.0,3356906.4,,,,,,,,4.42,,65536.0,,,,,,,,3.36,,,,100.0,0.16,0.0,0.0,,0.0,100.0,26.88,0.5357,68.02,0.0019,66.6
2023-05-22,11808.0,770236.05,0.01,0.11,0.01,0.79,0.0,642059.07,11106.0,9843.0,724444.58,,,702.0,,,1404.0,,2.66,,40000.0,,,,702.0,0.1,,,0.74,,,,0.04,0.04,30993330.0,2021695478.43,,2066.99,0.04,10.67,0.457,65.81,0.0004,67.45
2023-05-23,11808.0,770472.0,0.01,0.11,0.01,0.8,0.0,642255.75,11106.0,9843.0,724666.5,,,,,,,,,,,,,,,,,,0.75,,,,0.04,0.04,31016438.0,2023822579.5,,2077.97,0.04,10.65,0.4599,66.04,0.0004,65.25
2023-05-24,11808.0,758664.0,0.01,0.11,0.01,0.77,0.0,632412.75,11106.0,9843.0,713560.5,,,,,,,,,,,,,,,,,,0.73,,,,19.75,0.04,45139.0,2900180.75,,2.9,20.04,10.66,0.4594,66.0,0.0004,64.25
2023-05-25,31464.0,1986951.6,0.04,0.28,0.03,2.1,0.0,681641.1,29811.0,10794.0,1882564.65,,,,,,951.0,,,,,,,,,0.06,18705.0,,1.99,,,,0.1,0.1,31003800.0,1957889970.0,,1986.9,0.1,14.1,0.3589,56.69,0.001,63.15
2023-05-26,13310.0,843854.0,0.01,0.12,0.01,0.85,0.0,671659.6,11857.0,10594.0,751733.8,,,,,,,,1.23,,17954.0,,,,,,,200.0,0.75,0.01,,,0.04,0.04,31035076.0,1967623818.4,,1961.4,0.04,11.58,0.3713,58.25,0.0004,63.4
2023-05-29,13286.0,835689.4,0.01,0.11,0.01,0.85,0.0,619124.7,12584.0,9843.0,791533.6,,,727.0,,,,,,,,,,,727.0,,,751.0,0.8,0.05,,,0.04,0.04,31018182.0,1951043647.8,,1961.5,0.04,20.56,0.3955,58.6,0.0004,62.9
2023-05-30,14246.0,893224.2,0.01,0.13,0.01,0.9,0.0,647252.1,13064.0,10323.0,819112.8,,,480.0,,,480.0,,,,,,,,480.0,0.03,,,0.82,,,,0.04,0.04,31394432.0,1968430886.4,,1970.03,0.04,19.19,0.3474,54.52,0.0005,62.7
2023-05-31,13286.0,825724.9,0.01,0.12,0.01,0.84,0.0,611742.45,12584.0,9843.0,782095.6,,,,,,,,0.03,,480.0,,,,,,,480.0,0.79,0.03,,,0.04,0.04,31352316.0,1948546439.4,,1964.61,0.04,20.52,0.3963,58.68,0.0004,62.15
2023-06-01,14130.0,885244.5,0.01,0.12,0.01,0.88,0.0,643102.25,13006.0,10265.0,814825.9,,,422.0,,,422.0,,,,,,,,422.0,0.03,,,0.8,,,,0.04,0.04,31317054.0,1962013433.1,,1940.03,0.04,19.4,0.3506,54.81,0.0005,62.65
2023-06-02,19237.0,1217702.1,0.02,0.16,0.02,1.22,0.0,784033.8,15992.0,12386.0,1012293.6,,,3627.0,0.14,,,,0.04,2121.0,641.0,,,0.14,3627.0,,,,1.0,,,,0.05,0.05,31338672.0,1983737937.6,,1969.66,0.05,26.78,0.2732,40.3,0.0006,63.3
2023-06-05,21451.0,1348195.35,0.02,0.18,0.02,1.37,0.0,801400.35,17841.0,12751.0,1121306.85,,,1849.0,0.02,,,,,365.0,,,,0.02,1849.0,,,,1.13,,,,0.06,0.06,31375064.0,1971922772.4,,1983.1,0.06,27.43,0.2653,36.17,0.0007,62.85
2023-06-06,19087.0,1199617.95,0.02,0.16,0.02,1.21,0.0,933636.75,15477.0,14855.0,972729.45,,,,0.13,,,,0.28,2104.0,4468.0,,,0.13,,,2104.0,,0.97,,,,0.05,0.05,31428632.0,1975289521.2,,1976.06,0.05,40.51,0.345,41.84,0.0006,62.85
2023-06-07,30200.0,1922230.0,0.03,0.24,0.03,1.92,0.0,1837957.4,29498.0,28876.0,1877547.7,,,,1.21,,,,0.31,19033.0,5012.0,,,1.21,,,19033.0,5012.0,1.85,0.33,,,0.09,0.09,31322294.0,1993664013.1,,1973.22,0.09,25.63,0.4771,63.96,0.001,63.65
2023-06-08,79383.0,5052727.95,0.08,0.62,0.07,5.06,0.0,3497567.5,57061.0,54950.0,3631932.65,,,641.0,1.38,,4454.0,,,21620.0,,,,1.38,641.0,0.29,26922.0,,3.62,,,,0.18,0.18,31368892.0,1996629975.8,,1989.37,0.18,9.76,0.6317,78.6,0.0025,63.65
2023-06-09,75853.0,4801494.9,0.08,0.58,0.07,4.83,0.0,3348570.0,55011.0,52900.0,3482196.3,,,,,,,,0.13,,2050.0,,,,,,,2050.0,3.5,0.15,,,0.17,0.17,31382840.0,1986533772.0,,1996.01,0.18,10.33,0.6264,78.22,0.0024,63.3
2023-06-12,80876.0,5172020.2,0.08,0.61,0.08,5.14,0.0,2867326.15,64213.0,44837.0,4106421.35,,,6988.0,,,,,0.52,,8063.0,,,,6988.0,,10277.0,8063.0,4.06,0.5,,,0.2,0.2,31381244.0,2006830553.8,,1990.17,0.2,23.84,0.4685,63.41,0.0026,63.95
2023-06-13,49393.0,3185848.5,0.05,0.37,0.05,3.17,0.0,2026461.0,46149.0,31418.0,2976610.5,,,,,,,,1.14,,18064.0,,,,,,,13419.0,2.95,0.84,,,0.15,0.15,31391412.0,2024746074.0,,2006.65,0.15,29.62,0.3587,49.56,0.0016,64.5
2023-06-14,51333.0,3377711.4,0.05,0.38,0.05,3.34,0.0,2067304.4,48089.0,31418.0,3164256.2,,,1940.0,,,,,,,,,,,1940.0,,,,3.1,,,,0.15,0.15,31441152.0,2068827801.6,,2033.96,0.15,32.15,0.3559,47.88,0.0016,65.8
2023-06-15,36792.0,2411715.6,0.04,0.26,0.03,2.41,0.0,855034.2,33548.0,13044.0,2199071.4,,,2919.0,,,,,1.19,,18374.0,,,,2919.0,,914.0,18374.0,2.19,1.21,,,0.11,0.11,31451700.0,2061658935.0,,2058.46,0.11,21.14,0.3824,55.67,0.0012,65.55
