,DBV FP Equity_DX_SI_QTY,DBV FP Equity_DX_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DBV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DBV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DBV FP Equity_DX_SI_MV,DBV FP Equity_DX_DSS,DBV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY,DBV FP Equity_DX_BROKER_SI_QTY,DBV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DBV FP Equity_DX_BROKER_SI_MV_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_x,DBV FP Equity_DX_BROKER_SI_MV_INC_x,DBV FP Equity_DX_SUPPLY_SI_MV_NEW,DBV FP Equity_DX_BROKER_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_NEW,DBV FP Equity_DX_SUPPLY_SI_MV_DEC,DBV FP Equity_DX_BROKER_SI_QTY_INC,DBV FP Equity_DX_SUPPLY_SI_QTY_DEC,DBV FP Equity_DX_BROKER_SI_MV_NEW_y,DBV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DBV FP Equity_DX_BROKER_SI_MV_INC_y,DBV FP Equity_DX_SUPPLY_SI_QTY_INC_y,DBV FP Equity_DX_BROKER_SI_MV_ADD,DBV FP Equity_DX_SUPPLY_SI_QTY_ADD,DBV FP Equity_DX_BROKER_SI_QTY_DEC,DBV FP Equity_DX_SUPPLY_SI_MV,DBV FP Equity_DX_BROKER_SI_MV_DEC,DBV FP Equity_DX_SUPPLY_SI_MV_RMV,DBV FP Equity_DX_BROKER_SI_MV_RMV,DBV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DBV FP Equity_DX_UTILIZATION_QUANTITY,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DBV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DBV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DBV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DBV FP Equity_DX_ACTIVE_UTILIZATION_MV,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DBV FP Equity_DX_BROKER_SI_CON_RATIO,DBV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DBV FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-06-17,1881782.0,18723730.9,5.05,4.71,3.43,18.84,1.0,15985938.65,767957.0,1606627.0,7641172.15,,,7948.0,0.62,,8887.0,,0.24,31374.0,24638.0,,,0.62,7948.0,0.09,33686.0,106908.0,7.64,1.04,,,52.92,30.52,683188.0,6797720.6,,6.79,52.94,14.11,0.2802,48.42,0.7479
2020-06-18,1871349.0,18320506.71,5.02,4.65,3.41,18.7,1.0,15679928.33,754097.0,1601627.0,7382609.63,,,5347.0,0.21,,,,0.27,19696.0,27760.0,,,0.21,5347.0,,8553.0,24696.0,7.51,0.27,,,51.96,29.94,697075.0,6824364.25,,6.94,51.94,14.16,0.2767,48.03,0.7431
2020-06-19,1786307.0,17675507.77,4.8,4.44,3.25,17.83,1.0,15384597.58,715360.0,1554785.0,7078487.2,,,,,,,,0.41,,38737.0,,,,,,,46842.0,7.01,0.45,,,50.65,28.41,697075.0,6897557.13,,6.85,50.59,12.49,0.2888,49.59,0.7093
2020-06-22,1703223.0,16623456.48,4.57,4.2,3.1,17.1,1.0,14363801.76,698753.0,1471701.0,6819829.28,,,3059.0,0.11,,,,0.19,2752.0,19666.0,,,0.11,3059.0,,,85836.0,6.89,0.87,,,49.36,27.67,716741.0,6995392.16,,7.04,49.46,13.17,0.3116,52.41,0.6746
2020-06-23,1684916.0,17320936.48,4.52,4.12,3.07,16.7,1.0,14940890.32,676032.0,1453394.0,6949608.96,,,,0.08,,,,0.23,8414.0,22721.0,,,0.08,,,,26721.0,6.58,0.56,,,47.9,26.77,735270.0,7558575.6,,7.14,47.98,13.32,0.2921,50.26,0.6672
2020-06-24,1661220.0,16230119.4,4.46,3.99,3.02,17.05,1.0,13638900.46,648159.0,1395998.0,6332513.43,,,14759.0,0.11,,,,0.41,8803.0,42957.0,,,0.11,14759.0,,325.0,66199.0,6.68,0.29,,,46.85,25.68,735270.0,7183587.9,,7.61,46.74,13.69,0.3072,51.87,0.6582
2020-06-25,1510868.0,14685636.96,4.06,3.6,2.75,14.86,1.0,12477039.12,545883.0,1283646.0,5305982.76,,,7609.0,0.03,,,,1.15,4000.0,110198.0,,,0.03,7609.0,,313.0,116352.0,5.35,1.57,,,100.0,22.1,0.0,0.0,,0.0,100.0,15.01,0.2815,48.76,0.6116
2020-06-26,1578272.0,13036526.72,4.24,3.84,2.87,15.06,1.0,11084969.56,528639.0,1342006.0,4366558.14,,,9044.0,0.44,,9044.0,,0.26,49616.0,26288.0,,,0.44,9044.0,0.07,,300.0,5.14,0.04,,,100.0,21.32,0.0,0.0,,0.0,100.0,14.74,0.2973,50.81,0.6365
2020-06-29,1577014.0,12915744.66,4.23,3.45,2.87,13.12,1.0,10916844.12,545942.0,1332948.0,4471264.98,,,18761.0,0.0,,100.0,,0.08,16146.0,6458.0,,,0.0,18761.0,0.0,5000.0,25304.0,4.5,0.29,,,100.0,21.91,0.0,0.0,,0.0,100.0,13.39,0.2923,50.42,0.6329
2020-06-30,1795579.0,14140184.63,4.82,3.86,3.27,14.73,1.0,12218164.88,604122.0,1551513.0,4757460.75,,,71180.0,1.85,,,,0.11,231565.0,13000.0,,,1.85,71180.0,,,13000.0,4.95,0.14,,,100.0,23.93,0.0,0.0,,0.0,100.0,11.81,0.3099,52.72,0.7113
2020-07-01,1823784.0,14781769.32,4.9,4.02,3.32,14.53,1.0,12988408.39,570577.0,1602518.0,4624526.59,,,,0.03,,17800.0,,0.31,45172.0,33545.0,,,0.03,,0.15,,11967.0,4.49,0.14,,,100.0,22.68,0.0,0.0,,0.0,100.0,11.27,0.3022,52.04,0.7249
2020-07-02,1829086.0,14779014.88,4.91,4.05,3.33,14.9,1.0,12991185.6,591128.0,1607820.0,4776314.24,,,16759.0,0.47,,,,0.01,30005.0,1859.0,,,0.47,16759.0,,5651.0,24703.0,4.79,0.17,,,100.0,23.28,0.0,0.0,,0.0,100.0,11.25,0.3212,53.93,0.7203
2020-07-03,1854052.0,15101253.54,4.98,4.17,3.38,15.08,1.0,13162336.29,576210.0,1616002.0,4693230.45,,,,0.29,,,,0.13,39010.0,14918.0,,,0.29,,,,30828.0,4.65,0.26,,,100.0,22.77,0.0,0.0,,0.0,100.0,11.08,0.3347,55.27,0.7328
2020-07-06,1810048.0,14661388.8,4.86,4.13,3.3,14.8,1.0,12942390.6,528377.0,1597826.0,4279853.7,,,,0.32,,,,0.38,35277.0,47833.0,,,0.32,,,,53453.0,4.29,0.4,,,100.0,20.74,0.0,0.0,,0.0,100.0,11.4,0.3335,54.91,0.7105
2020-07-07,1814599.0,14779908.86,4.87,4.1,3.3,14.8,1.0,13051360.67,530903.0,1602377.0,4324204.93,,,3939.0,0.26,,,,0.11,35642.0,13442.0,,,0.26,3939.0,,12029.0,31091.0,4.31,0.26,,,100.0,20.79,0.0,0.0,,0.0,100.0,11.34,0.3379,55.38,0.7104
2020-07-08,1751019.0,13833050.1,4.7,3.96,3.19,14.28,1.0,12419266.1,470286.0,1572059.0,3715259.4,,,12338.0,0.11,,,,0.59,12338.0,72955.0,,,0.11,12338.0,,,42656.0,3.82,0.31,,,100.0,18.55,0.0,0.0,,0.0,100.0,9.11,0.3556,57.21,0.6907
2020-07-09,1942364.0,14664848.2,5.22,4.44,3.54,15.36,1.0,13186007.05,459775.0,1746491.0,3471301.25,,,22758.0,1.21,,,,0.27,184432.0,33269.0,,,1.21,22758.0,,,10000.0,3.64,0.12,,,100.0,18.06,0.0,0.0,,0.0,100.0,8.18,0.409,62.22,0.7628
2020-07-10,1707491.0,12848869.78,4.58,3.93,3.11,12.99,1.0,11704836.5,397194.0,1555460.0,2988884.85,,,,0.0,,,,0.52,398.0,62581.0,,,0.0,,,,191429.0,3.0,1.86,,,100.0,15.87,0.0,0.0,,0.0,100.0,9.27,0.3558,57.19,0.6822
2020-07-13,1794199.0,13698709.37,4.82,4.1,3.27,13.62,1.0,12293090.6,465022.0,1610097.0,3550442.97,,,56906.0,0.4,,,,0.0,54637.0,209.0,,,0.4,56906.0,,11131.0,,3.49,,,,100.0,18.52,0.0,0.0,,0.0,100.0,8.76,0.358,57.53,0.7146
2020-07-14,1722347.0,12908990.77,4.62,3.97,3.14,13.2,1.0,12142866.86,370980.0,1620129.0,2780495.1,,,13796.0,0.3,,,,0.85,25032.0,114338.0,,,0.3,13796.0,,6500.0,15000.0,2.83,0.13,,,33.01,14.72,753023.0,5643907.39,,5.74,33.01,9.11,0.3675,58.7,0.6835
2020-07-15,1706986.0,13246211.36,4.58,4.0,3.11,12.98,1.0,12421959.68,387263.0,1600768.0,3005160.88,,,16640.0,,,,,0.03,,3138.0,,,,16640.0,,2781.0,19361.0,2.9,0.22,,,33.96,15.37,753023.0,5843458.48,,5.64,33.97,9.1,0.3665,58.61,0.6774
2020-07-16,1725561.0,13718209.95,4.63,4.2,3.14,13.5,1.0,12873776.85,380377.0,1619343.0,3023997.15,,,,0.33,,,,0.05,37745.0,6886.0,,,0.33,,,,19170.0,2.93,0.0,,,100.0,15.03,0.0,0.0,,0.0,100.0,9.08,0.3584,57.95,0.6819
2020-07-17,1665776.0,13126314.88,4.47,4.19,3.03,13.32,1.0,12417233.08,361530.0,1575791.0,2848856.4,,,4482.0,,,,,0.19,,24966.0,,,,4482.0,,1637.0,43552.0,2.85,0.13,,,100.0,14.32,0.0,0.0,,0.0,100.0,9.41,0.3815,60.02,0.6596
2020-07-20,1652883.0,13132155.44,4.44,4.55,3.01,13.14,1.0,12369228.87,378690.0,1556857.0,3008692.05,,,12160.0,0.05,,5000.0,,,6119.0,,,,0.05,12160.0,0.04,5000.0,30053.0,2.98,0.3,,,100.0,14.92,0.0,0.0,,0.0,100.0,9.46,0.3731,59.24,0.6514
2020-07-21,1621403.0,12598301.31,4.35,4.66,2.95,12.94,1.0,11946662.49,362222.0,1537537.0,2814464.94,,,,0.04,,,,0.13,5607.0,16468.0,,,0.04,,,,24927.0,2.86,0.14,,,100.0,14.29,0.0,0.0,,0.0,100.0,9.67,0.3635,58.35,0.6399
2020-07-22,1604388.0,12056975.82,4.31,4.76,2.92,12.51,1.0,11291452.83,359951.0,1502522.0,2705031.77,,,40000.0,,,,,0.35,,42271.0,,,,40000.0,,,35015.0,2.79,0.47,,,100.0,14.0,0.0,0.0,,0.0,100.0,9.78,0.4002,61.56,0.6238
2020-07-23,1635052.0,12287415.78,4.39,4.91,2.98,12.38,1.0,10770392.79,474432.0,1433186.0,3565356.48,,,104308.0,,,,,0.01,,641.0,,,,104308.0,,10814.0,69336.0,3.56,0.77,,,100.0,18.31,0.0,0.0,,0.0,100.0,9.57,0.3471,56.77,0.631
2020-07-24,1668596.0,12080635.04,4.48,5.12,3.04,12.58,1.0,10590165.2,499202.0,1462730.0,3614222.48,,,16652.0,0.12,,10173.0,,,19371.0,,,,0.12,16652.0,0.08,8118.0,,3.74,,,,100.0,19.24,0.0,0.0,,0.0,100.0,9.41,0.3404,56.16,0.6431
2020-07-27,1591533.0,11188476.99,4.27,5.0,2.9,11.58,1.0,10283273.1,409297.0,1462770.0,2877357.91,,,26.0,0.35,,,,0.72,52035.0,89931.0,,,0.35,26.0,,,51995.0,2.94,0.62,,,83.01,16.04,83790.0,589043.7,,0.61,82.92,9.83,0.306,52.78,0.6238
2020-07-28,1455698.0,10313620.33,3.91,4.55,2.65,10.34,1.0,10060947.98,367286.0,1420035.0,2602221.31,,,14687.0,0.05,,,,1.11,33841.0,152011.0,,,0.05,14687.0,,95313.0,76576.0,2.59,0.58,,,35.61,14.4,664210.0,4705927.85,,4.69,35.59,10.75,0.3699,58.76,0.5706
2020-07-29,1789849.0,11911445.1,4.81,5.64,3.26,12.69,1.0,11645557.88,413944.0,1749896.0,2754797.32,,,55072.0,1.89,,86000.0,,0.06,275103.0,8414.0,,,1.89,55072.0,0.64,,31242.0,2.92,0.17,,,38.79,15.95,653210.0,4347112.55,,4.6,38.82,18.8,0.2758,47.15,0.6896
2020-07-30,1842004.0,11853295.74,4.95,5.76,3.35,12.29,1.0,10868451.17,469275.0,1688959.0,3019784.63,,,89817.0,0.05,,,,0.59,33295.0,79290.0,,,0.05,89817.0,,44804.0,94232.0,3.11,1.15,,,39.19,18.14,728210.0,4686031.35,,4.82,39.21,13.15,0.2487,45.28,0.7121
2020-07-31,1782750.0,12407940.0,4.79,5.49,3.25,11.75,1.0,11379850.56,537930.0,1635036.0,3743992.8,,,81381.0,0.66,,,,0.16,87791.0,23198.0,,,0.66,81381.0,,10472.0,141714.0,3.48,1.15,,,45.05,20.76,656019.0,4565892.24,,4.23,45.12,15.95,0.253,45.61,0.688
2020-08-03,1751411.0,11734453.7,4.7,5.23,3.19,12.22,1.0,11211605.8,542149.0,1673374.0,3632398.3,,,12896.0,0.55,,,,0.06,75505.0,8677.0,,,0.55,12896.0,,,37167.0,3.79,0.0,,,45.25,20.92,656019.0,4395327.3,,4.59,45.21,15.46,0.2594,46.37,0.6758
2020-08-04,1559034.0,6516762.12,4.19,4.66,2.84,9.8,1.0,6190567.46,599002.0,1480997.0,2503828.36,,,60581.0,0.0,,,,0.14,40959.0,19687.0,,,0.0,60581.0,,15959.0,233336.0,4.0,1.82,,,48.37,23.95,639304.0,2672290.72,,4.26,48.41,15.62,0.2554,45.29,0.6233
2020-08-05,1661027.0,7139094.05,4.46,3.71,3.02,7.58,1.0,6803691.02,708029.0,1582990.0,3043108.64,,,76631.0,0.23,,,,,108231.0,,,,0.23,76631.0,,32396.0,6238.0,2.94,1.67,,,54.72,28.12,585942.0,2518378.72,,2.43,54.78,17.1,0.1984,36.3,0.6596
2020-08-06,2314363.0,9539804.29,6.21,4.73,4.21,10.72,1.0,8766273.89,1252378.0,2126704.0,5162302.12,,,382218.0,2.83,,,,0.22,563319.0,55579.0,,,2.83,382218.0,,217710.0,19605.0,5.38,0.2,,,85.88,49.75,205942.0,848892.92,,0.89,85.87,26.44,0.1945,30.73,0.9193
2020-08-07,2418829.0,9801095.11,6.49,4.71,4.4,10.58,1.0,9648500.84,1448118.0,2381170.0,5867774.14,,,150697.0,1.6,,22391.0,,0.89,394012.0,188234.0,,,1.6,150697.0,0.1,233277.0,161937.0,5.99,0.75,,,73.18,57.57,530609.0,2150027.67,,2.2,73.16,24.15,0.2288,33.29,0.9617
2020-08-10,2860497.0,11739479.69,7.68,5.77,5.21,12.25,2.0,11584927.15,1745443.0,2822838.0,7163298.07,,,209158.0,1.7,,,,0.23,445562.0,45711.0,,,1.7,209158.0,,133878.0,3894.0,7.1,0.02,,,84.87,69.12,311185.0,1277103.24,,1.27,84.86,29.58,0.2268,29.59,1.1328
2020-08-11,2879103.0,11781289.48,7.73,5.79,5.24,12.41,2.0,11627188.85,1741937.0,2841444.0,7128006.2,,,,0.19,,,,0.08,42000.0,23394.0,,,0.19,,,19888.0,23394.0,7.16,0.06,,,84.25,68.98,325547.0,1332138.32,,1.34,84.24,29.16,0.2282,29.39,1.1401
2020-08-12,3021949.0,12329551.92,8.11,5.9,5.5,12.8,2.0,12256683.12,1766952.0,3004089.0,7209164.16,,,77570.0,0.69,,66000.0,,0.22,165234.0,52555.0,,,0.69,77570.0,0.27,,68589.0,7.22,0.31,,,87.69,69.97,247977.0,1011746.16,,1.01,87.69,27.07,0.2219,27.56,1.1966
2020-08-13,3450925.0,14411062.8,9.27,6.71,6.28,14.63,2.0,14294719.44,2148731.0,3423065.0,8973100.66,,,355776.0,1.79,,,,0.33,418976.0,81284.0,,,1.79,355776.0,,107287.0,,8.76,,,,100.0,84.68,0.0,0.0,,0.0,100.0,24.82,0.2236,31.84,1.3601
2020-08-14,3614392.0,14732261.79,9.71,6.94,6.58,15.49,2.0,14570656.54,2173998.0,3574744.0,8861215.85,,,23279.0,0.92,,5300.0,,0.0,196427.0,12613.0,,,0.92,23279.0,0.02,14601.0,50048.0,9.07,0.17,,,100.0,85.63,0.0,0.0,,0.0,100.0,25.17,0.2313,34.2,1.4236
2020-08-17,3185827.0,13061890.7,8.55,6.11,5.8,13.35,2.0,12431175.4,1756671.0,3031994.0,7202351.1,,,116105.0,,,11912.0,,2.3,,533432.0,,,,116105.0,0.05,,554662.0,7.14,2.54,,,79.28,69.15,459194.0,1882695.4,,1.86,79.3,27.83,0.2437,39.15,1.2541
2020-08-18,3101585.0,12611044.61,8.33,5.99,5.65,13.01,2.0,11985559.63,1773202.0,2947752.0,7209839.33,,,30855.0,0.02,,807.0,,0.09,5000.0,23301.0,,,0.02,30855.0,0.0,8977.0,90049.0,7.24,0.37,,,78.61,69.65,482495.0,1961824.67,,1.97,78.64,27.92,0.2403,38.6,1.2183
2020-08-19,2965835.0,11892998.35,7.96,5.69,5.4,12.48,2.0,11268509.02,1574124.0,2810102.0,6312237.24,,,,0.27,,8034.0,,0.81,62706.0,199078.0,,,0.27,,0.03,,208390.0,6.43,0.82,,,81.2,61.79,364437.0,1461392.37,,1.49,81.16,29.01,0.2145,33.8,1.1642
2020-08-20,2839674.0,10932744.9,7.63,5.41,5.17,11.72,2.0,10352199.55,1481262.0,2688883.0,5702858.7,,,,0.0,,,,0.41,1500.0,92862.0,,,0.0,,,,122719.0,5.95,0.57,,,77.92,58.26,419671.0,1615733.35,,1.69,77.89,28.19,0.2188,34.96,1.1169
2020-08-21,2836702.0,10586571.86,7.62,5.41,5.16,11.18,2.0,10012467.11,1456779.0,2682869.0,5436699.23,,,13238.0,,,,,0.2,,37721.0,,,,13238.0,,,6014.0,5.62,0.25,,,76.14,57.24,456392.0,1703254.94,,1.76,76.11,27.35,0.2175,35.39,1.1147
2020-08-24,2861616.0,10811185.25,7.68,5.41,5.21,11.05,2.0,10230004.17,1478778.0,2707783.0,5586823.28,,,7344.0,0.03,,,,,33614.0,,,,0.03,7344.0,,14655.0,8700.0,5.52,0.08,,,76.42,58.1,456392.0,1724248.98,,1.7,76.42,27.95,0.2182,35.06,1.1244
2020-08-25,2844885.0,10702457.37,7.64,5.22,5.18,11.04,2.0,10123737.62,1468372.0,2691052.0,5524015.46,,,,,,,,0.04,,10406.0,,,,,,,16731.0,5.54,0.01,,,76.29,57.55,456392.0,1716946.7,,1.72,76.3,27.86,0.2177,35.06,1.1151
2020-08-26,2829164.0,10507515.1,7.6,5.15,5.15,10.93,2.0,9936179.33,1451373.0,2675331.0,5390399.32,,,5000.0,0.11,,,,0.08,30000.0,21999.0,,,0.11,5000.0,,,45721.0,5.46,0.18,,,76.08,56.62,456392.0,1695039.89,,1.72,76.08,26.5,0.212,35.17,1.1037
2020-08-27,2781961.0,10304383.54,7.47,5.06,5.06,10.61,2.0,9734586.11,1466094.0,2628128.0,5430412.18,,,14721.0,0.03,,,,,18797.0,,,,0.03,14721.0,,,,5.44,,,0.27,76.26,57.01,456392.0,1690475.97,,1.69,76.26,27.59,0.2231,35.92,1.0819
2020-08-28,2926653.0,10494977.66,7.86,5.31,5.33,11.04,2.0,9936429.47,1624839.0,2770895.0,5826672.65,,,153704.0,0.57,,,,0.04,152767.0,10000.0,,,0.57,153704.0,,15041.0,10000.0,5.98,0.12,,,84.13,63.17,306392.0,1098721.71,,1.12,84.19,26.53,0.2101,33.44,1.1377
2020-08-31,2178471.0,8125696.83,5.85,3.87,3.97,8.15,1.0,7544719.49,1413806.0,2022713.0,5273496.38,,,55717.0,0.21,,,,1.01,52717.0,266750.0,,,0.21,55717.0,,,800899.0,5.06,3.05,,,82.19,55.25,306392.0,1142842.16,,1.09,82.2,15.1,0.2691,47.92,0.8513
2020-09-01,2239083.0,8141305.79,6.01,3.85,4.08,8.58,1.0,7581969.0,1496012.0,2085250.0,5439499.63,,,106041.0,0.43,,,,0.07,96884.0,23835.0,,,0.43,106041.0,,,34347.0,5.59,0.07,,,87.94,58.63,205198.0,746099.93,,0.77,87.92,14.89,0.2857,49.7,0.8775
2020-09-02,2355224.0,8601278.05,6.32,4.04,4.29,8.88,1.0,8039479.93,1475182.0,2201391.0,5387364.66,,,,0.54,,,,0.09,149872.0,20830.0,,,0.54,,,,33731.0,5.4,0.16,,,87.79,58.31,205198.0,749383.1,,0.75,87.76,13.47,0.2689,47.64,0.9309
2020-09-03,2287437.0,8175299.84,6.14,3.87,4.16,8.58,1.0,7625500.7,1458050.0,2133604.0,5211070.7,,,1500.0,0.04,,,,0.07,11500.0,18632.0,,,0.04,1500.0,,,79287.0,5.32,0.29,,,88.86,57.98,182716.0,653026.98,,0.67,88.86,13.95,0.277,48.77,0.9096
2020-09-04,2343762.0,8156291.76,6.29,3.9,4.27,8.61,1.0,7620952.92,1446643.0,2189929.0,5034317.64,,,,0.13,,,,0.08,67706.0,11407.0,,,0.13,,,,11381.0,5.17,0.05,,,88.17,57.05,194123.0,675548.04,,0.69,88.17,13.92,0.2896,50.17,0.9243
2020-09-07,2333462.0,8554471.69,6.27,3.83,4.25,8.67,1.0,7990519.91,1441643.0,2179629.0,5285063.24,,,,,,,,0.02,,5000.0,,,,,,,10300.0,5.01,0.05,,,88.13,57.08,194123.0,711654.92,,0.67,88.15,13.73,0.2987,51.19,0.9239
2020-09-08,2207397.0,7615519.65,5.93,3.58,4.02,8.22,1.0,7084795.8,1385944.0,2053564.0,4781506.8,,,,,,,,0.16,,55699.0,,,,,,,126065.0,5.09,0.49,,,87.71,55.71,194123.0,669724.35,,0.71,87.7,14.33,0.298,51.05,0.8873
2020-09-09,2261491.0,7770483.08,6.07,3.6,4.12,8.06,1.0,7241912.89,1369006.0,2107658.0,4703904.62,,,,0.22,,,,0.07,78000.0,16938.0,,,0.22,,,,23906.0,4.72,0.26,,,87.58,55.03,194123.0,667006.63,,0.67,87.58,17.38,0.2899,49.43,0.9091
2020-09-10,2317491.0,7819214.63,6.22,3.68,4.22,8.2,1.0,7300182.09,1369006.0,2163658.0,4619026.24,,,,0.19,,,,,56000.0,,,,0.19,,,,,4.7,,,,87.58,55.03,194123.0,654971.0,,0.67,87.58,17.03,0.278,48.15,0.9316
2020-09-11,2307164.0,7848971.93,6.2,3.69,4.2,8.07,1.0,7359652.06,1359006.0,2163331.0,4623338.41,,,,,,,,0.03,,10000.0,,,,,,,327.0,4.6,0.01,,,87.5,54.86,194123.0,660406.45,,0.66,87.51,16.99,0.2816,48.54,0.9314
2020-09-14,2314956.0,8014377.67,6.22,3.76,4.21,8.18,1.0,7534776.43,1372098.0,2176423.0,4750203.28,,,,0.04,,,,,13092.0,,,,0.04,,,13092.0,,4.66,,,,87.61,55.4,194123.0,672053.83,,0.66,87.61,16.88,0.2806,48.45,0.9347
2020-09-15,2224956.0,7720597.32,5.97,3.58,4.05,7.97,1.0,7239887.81,1290059.0,2086423.0,4476504.73,,,6079.0,0.04,,,,0.31,10000.0,100183.0,,,0.04,6079.0,,12065.0,100000.0,4.47,0.34,,,81.43,52.09,294123.0,1020606.81,,1.02,81.43,13.07,0.2905,50.39,0.8984
2020-09-16,2191276.0,7594962.62,5.88,4.3,3.99,7.87,1.0,7114807.24,1314389.0,2052743.0,4555672.27,,,15334.0,,,,,,,,,,,15334.0,,8996.0,33680.0,4.57,0.11,,,81.71,53.08,294123.0,1019430.32,,1.02,81.71,13.27,0.2973,51.1,0.8849
2020-09-17,2126650.0,7277396.3,5.71,4.51,3.87,7.57,1.0,6785199.77,1232075.0,1982817.0,4216160.65,,,,,,15038.0,,0.29,,82314.0,,,,,0.05,,84964.0,4.26,0.31,,,77.23,49.16,363345.0,1243366.59,,1.26,77.23,13.76,0.3117,52.55,0.8486
2020-09-18,2126650.0,7064731.3,5.71,4.72,3.87,7.46,1.0,6586918.07,1229425.0,1982817.0,4084149.85,,,6840.0,,,,,0.03,,9490.0,,,,6840.0,,,,4.2,,,,77.19,49.24,363345.0,1207032.09,,1.24,77.2,13.79,0.3103,52.39,0.8517
2020-09-21,2098833.0,6510579.97,5.64,4.92,3.82,7.08,1.0,6064410.0,1204308.0,1955000.0,3735763.42,,,24883.0,0.11,,,,0.19,36300.0,50000.0,,,0.11,24883.0,,,64117.0,4.02,0.25,,,74.45,48.24,413345.0,1282196.19,,1.38,74.4,14.14,0.3179,52.86,0.8408
2020-09-22,2192513.0,6687164.65,5.89,5.09,3.99,6.99,1.0,6248474.0,1188997.0,2048680.0,3626440.85,,,,0.26,,,,0.06,93680.0,15311.0,,,0.26,,,,,3.7,,,,74.2,47.63,413345.0,1260702.25,,1.29,74.19,13.35,0.3009,51.03,0.8783
2020-09-23,2177475.0,6667428.45,5.85,5.17,3.96,6.87,1.0,6227011.8,1173959.0,2033642.0,3594662.46,,,,,,,,0.05,,15203.0,,,,,,165.0,15038.0,3.59,0.05,,,73.96,47.03,413345.0,1265662.39,,1.27,73.94,13.36,0.3053,51.57,0.8722
2020-09-24,2140946.0,6080286.64,5.75,5.07,3.9,6.62,1.0,5671800.92,1173959.0,1997113.0,3334043.56,,,,,,,,,,,,,,,,,36529.0,3.59,0.11,,,73.96,47.07,413345.0,1173899.8,,1.27,73.95,13.9,0.3067,51.68,0.8584
2020-09-25,2140946.0,6200179.62,5.75,5.07,3.9,6.33,1.0,5783639.25,1204207.0,1997113.0,3487383.47,,,12549.0,,,,,,,,,,,12549.0,,17699.0,,3.44,,,,74.45,48.23,413345.0,1197047.12,,1.17,74.56,13.5,0.3132,52.49,0.8575
2020-09-28,2187717.0,6869431.38,5.87,5.02,3.98,6.69,1.0,6417795.76,1204207.0,2043884.0,3781209.98,,,,0.02,,50563.0,,,1925.0,,,,0.02,,0.15,,5717.0,3.5,0.0,,,74.45,48.23,413345.0,1297903.3,,1.19,74.56,13.0,0.3027,51.67,0.8762
2020-09-29,1945376.0,5859472.51,5.22,4.32,3.54,6.23,1.0,5426247.52,985678.0,1801543.0,2968862.14,,,,0.19,,,,0.57,45000.0,218529.0,,,0.19,,,,287341.0,3.07,0.85,,,100.0,39.48,0.0,0.0,,0.0,100.0,15.13,0.2271,41.9,0.7791
2020-09-30,1945376.0,6011211.84,5.22,4.34,3.54,6.09,1.0,5566767.87,955678.0,1801543.0,2953045.02,,,,,,30000.0,,0.1,,30000.0,,,,,0.09,,30000.0,2.88,0.12,,,100.0,38.28,0.0,0.0,,0.0,100.0,14.88,0.2312,42.86,0.7791
2020-10-01,1963554.0,5843536.7,5.27,4.36,3.57,6.19,1.0,5430369.7,950430.0,1824721.0,2828479.68,,,,0.2,,,,0.02,62357.0,5248.0,,,0.2,,,,39179.0,2.93,0.12,,,100.0,36.34,0.0,0.0,,0.0,100.0,14.98,0.2269,41.78,0.7507
2020-10-02,1901348.0,5666017.04,5.11,4.23,3.46,5.85,1.0,5460894.7,868224.0,1832515.0,2587307.52,,,,0.05,,,,0.26,25000.0,82206.0,,,0.05,,,,17206.0,2.59,0.07,,,100.0,33.41,0.0,0.0,,0.0,100.0,15.27,0.2418,43.45,0.7317
2020-10-05,1932546.0,5643034.32,5.19,4.41,3.52,5.9,1.0,5442041.96,933367.0,1863713.0,2725431.64,,,41434.0,0.09,,,,,31198.0,,,,0.09,41434.0,,23709.0,,2.77,,,,100.0,35.92,0.0,0.0,,0.0,100.0,15.9,0.2366,42.53,0.7437
2020-10-06,1851429.0,5861624.21,4.97,4.36,3.37,5.72,1.0,5643698.94,899501.0,1782596.0,2847820.17,,,,,,9951.0,,0.1,,33866.0,,,,,0.03,,91068.0,2.64,0.22,,,100.0,34.35,0.0,0.0,,0.0,100.0,15.33,0.2281,41.49,0.707
