,ALSRS FP Equity_DX_SI_QTY,ALSRS FP Equity_DX_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSRS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSRS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSRS FP Equity_DX_SI_MV,ALSRS FP Equity_DX_DSS,ALSRS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSRS FP Equity_DX_SUPPLY_SI_QTY,ALSRS FP Equity_DX_BROKER_SI_QTY,ALSRS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSRS FP Equity_DX_BROKER_SI_MV_INC_x,ALSRS FP Equity_DX_BROKER_SI_QTY_ADD,ALSRS FP Equity_DX_SUPPLY_SI_MV_DEC,ALSRS FP Equity_DX_BROKER_SI_QTY_INC,ALSRS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSRS FP Equity_DX_BROKER_SI_MV_INC_y,ALSRS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSRS FP Equity_DX_BROKER_SI_MV_ADD,ALSRS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSRS FP Equity_DX_BROKER_SI_QTY_DEC,ALSRS FP Equity_DX_SUPPLY_SI_MV,ALSRS FP Equity_DX_BROKER_SI_MV_DEC,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_UTILIZATION_QUANTITY,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSRS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSRS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSRS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSRS FP Equity_DX_BROKER_SI_CON_RATIO,ALSRS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSRS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSRS FP Equity_PX_LAST
2022-12-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15056.27,0.01,0.0,,0.0,,0.0,0.593
2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15005.49,0.02,0.0,,0.0,,0.0,0.591
2022-12-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14345.35,0.02,0.0,,0.0,,0.0,0.565
2022-12-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15005.49,0.01,0.0,,0.0,,0.0,0.591
2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14903.93,0.02,0.0,,0.0,,0.0,0.587
2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14726.2,0.01,0.0,,0.0,,0.0,0.58
2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15995.7,0.01,0.0,,0.0,,0.0,0.63
2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,16478.11,0.02,0.0,,0.0,,0.0,0.649
2022-12-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14218.4,0.02,0.0,,0.0,,0.0,0.56
2022-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15437.12,0.01,0.0,,0.0,,0.0,0.608
2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15487.9,0.02,0.0,,0.0,,0.0,0.61
2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15208.61,0.02,0.0,,0.0,,0.0,0.599
2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15208.61,0.02,0.0,,0.0,,0.0,
2022-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15234.0,0.02,0.0,,0.0,,0.0,0.6
2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15462.51,0.02,0.0,,0.0,,0.0,0.609
2022-12-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15487.9,0.02,0.0,,0.0,,0.0,0.61
2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,16249.6,0.02,0.0,,0.0,,0.0,0.64
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15310.17,0.02,0.0,,0.0,,0.0,0.603
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15589.46,0.02,0.0,,0.0,,0.0,0.614
2023-01-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15589.46,0.02,0.0,,0.0,,0.0,0.614
2023-01-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14853.15,0.02,0.0,,0.0,,0.0,0.585
2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14319.96,0.01,0.0,,0.0,,0.0,0.564
2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15030.88,0.01,0.0,,0.0,,0.0,0.592
2023-01-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15132.44,0.02,0.0,,0.0,,0.0,0.596
2023-01-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15056.27,0.02,0.0,,0.0,,0.0,0.593
2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,15183.22,0.01,0.0,,0.0,,0.0,0.598
2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14294.57,0.02,0.0,,0.0,,0.0,0.563
2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13456.7,0.01,0.0,,0.0,,0.0,0.53
2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13405.92,0.01,0.0,,0.0,,0.0,0.528
2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13202.8,0.01,0.0,,0.0,,0.0,0.52
2023-01-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13558.26,0.01,0.0,,0.0,,0.0,0.534
2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13659.82,0.01,0.0,,0.0,,0.0,0.538
2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13431.31,0.01,0.0,,0.0,,0.0,0.529
2023-01-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13456.7,0.01,0.0,,0.0,,0.0,0.53
2023-01-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12618.83,0.01,0.0,,0.0,,0.0,0.497
2023-01-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12187.2,0.01,0.0,,0.0,,0.0,0.48
2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13202.8,0.01,0.0,,0.0,,0.0,0.52
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12720.39,0.01,0.0,,0.0,,0.0,0.501
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13329.75,0.01,0.0,,0.0,,0.0,0.525
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13456.7,0.01,0.0,,0.0,,0.0,0.53
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13659.82,0.01,0.0,,0.0,,0.0,0.538
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13583.65,0.01,0.0,,0.0,,0.0,0.535
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13507.48,0.01,0.0,,0.0,,0.0,0.532
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12948.9,0.01,0.0,,0.0,,0.0,0.51
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13405.92,0.01,0.0,,0.0,,0.0,0.528
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13228.19,0.01,0.0,,0.0,,0.0,0.521
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12745.78,0.01,0.0,,0.0,,0.0,0.502
2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12923.51,0.01,0.0,,0.0,,0.0,0.509
2023-02-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12187.2,0.01,0.0,,0.0,,0.0,0.48
2023-02-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,12428.41,0.01,0.0,,0.0,,0.0,0.4895
2023-02-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13456.7,0.01,0.0,,0.0,,0.0,0.53
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14421.52,0.01,0.0,,0.0,,0.0,0.568
2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14243.79,0.01,0.0,,0.0,,0.0,0.561
2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14624.64,0.01,0.0,,0.0,,0.0,0.576
2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,13482.09,0.01,0.0,,0.0,,0.0,0.531
2023-02-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14218.4,0.01,0.0,,0.0,,0.0,0.56
2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,14218.4,0.01,0.0,,0.0,,0.0,0.56
2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,16249.6,0.01,0.0,,0.0,,0.0,0.64
2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,17265.2,0.02,0.0,,0.0,,0.0,0.68
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,17138.25,0.02,0.0,,0.0,,0.0,0.675
2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,18001.51,0.02,0.0,,0.0,,0.0,0.709
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,17773.0,0.02,0.0,,0.0,,0.0,0.7
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,18382.36,0.02,0.0,,0.0,,0.0,0.724
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,17519.1,0.02,0.0,,0.0,,0.0,0.69
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,25390.0,18534.7,0.02,0.0,,0.0,,0.0,0.73
2023-03-09,4000.0,2920.0,0.02,0.05,0.02,0.0,0.0,1460.0,2000.0,2000.0,1460.0,,,2000.0,,,,,,0.0,2000.0,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.73
2023-03-10,4000.0,2596.0,0.02,0.05,0.02,0.0,0.0,1298.0,2000.0,2000.0,1298.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.649
2023-03-13,4000.0,2392.0,0.02,0.05,0.02,0.0,0.0,1196.0,2000.0,2000.0,1196.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.598
2023-03-14,4000.0,2536.0,0.02,0.05,0.02,0.0,0.0,1268.0,2000.0,2000.0,1268.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.634
2023-03-15,4000.0,2184.0,0.02,0.05,0.02,0.0,0.0,1092.0,2000.0,2000.0,1092.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.546
2023-03-16,4000.0,2340.0,0.02,0.06,0.02,0.0,0.0,1170.0,2000.0,2000.0,1170.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.585
2023-03-17,4000.0,2252.0,0.02,0.06,0.02,0.0,0.0,1126.0,2000.0,2000.0,1126.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.563
2023-03-20,4000.0,2348.0,0.02,0.06,0.02,0.0,0.0,1174.0,2000.0,2000.0,1174.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,0.587
2023-03-21,4000.0,4800.0,0.02,0.06,0.02,0.0,0.0,2400.0,2000.0,2000.0,2400.0,,,,,,,,,,,,0.0,,100.0,7.3,0.0,0.0,0.0,100.0,,1.0,100.0,0.146,1.2
2023-03-22,4000.0,4920.0,0.02,0.03,0.02,0.0,0.0,2460.0,2000.0,2000.0,2460.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,1.23
2023-03-23,5084.0,8785.15,0.03,0.03,0.03,0.01,0.0,4392.58,2542.0,2542.0,4392.58,542.0,0.0,,,542.0,,0.0,542.0,,,,0.0,,100.0,9.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.182,1.728
2023-03-24,137970.0,262143.0,0.7,0.64,0.7,0.25,1.0,131071.5,68985.0,68985.0,131071.5,66443.0,0.02,56658.0,,9785.0,,0.02,66443.0,0.11,,,0.12,,100.0,73.1,0.0,0.0,0.0,100.0,17.17,0.7156,82.83,1.4619,1.9
2023-03-27,137970.0,259107.66,0.7,0.54,0.7,0.26,1.0,129553.83,68985.0,68985.0,129553.83,,,,,,,,,,,,0.13,,100.0,87.66,0.0,0.0,0.0,100.0,17.95,0.7054,82.05,1.7532,1.878
2023-03-28,137970.0,248346.0,0.7,0.49,0.7,0.25,1.0,124173.0,68985.0,68985.0,124173.0,,,,,,,,,,,,0.13,,100.0,88.79,0.0,0.0,0.0,100.0,18.18,0.7025,81.82,1.7758,1.8
2023-03-29,104543.0,171241.43,0.53,0.36,0.53,0.19,1.0,50054.0,73985.0,30558.0,121187.43,5000.0,0.01,,,5000.0,,0.01,5000.0,,,43427.0,0.13,0.08,100.0,89.47,0.0,0.0,0.0,100.0,33.53,0.5543,66.47,1.2642,1.638
2023-03-30,57116.0,99610.3,0.29,0.19,0.29,0.1,0.0,49805.15,28558.0,28558.0,49805.15,,,,0.09,,45427.0,,,,,2000.0,0.05,0.01,100.0,76.63,0.0,0.0,0.0,100.0,47.12,0.5017,52.88,1.5326,1.744
2023-03-31,56032.0,93349.31,0.28,0.18,0.28,0.1,0.0,46674.66,28016.0,28016.0,46674.66,,,,0.0,,542.0,,,,,542.0,0.05,0.0,100.0,75.17,0.0,0.0,0.0,100.0,46.66,0.5022,53.34,1.5035,1.666
2023-04-03,56032.0,105620.32,0.28,0.18,0.28,0.1,0.0,52810.16,28016.0,28016.0,52810.16,,,,,,,,,,,,0.05,,100.0,76.28,0.0,0.0,0.0,100.0,48.82,0.5003,51.18,1.5257,1.885
2023-04-04,56032.0,102818.72,0.28,0.17,0.28,0.11,0.0,51409.36,28016.0,28016.0,51409.36,,,,,,,,,,,,0.05,,100.0,76.28,0.0,0.0,0.0,100.0,46.89,0.5019,53.11,1.5257,1.835
2023-04-05,56032.0,124951.36,0.28,0.16,0.28,0.11,0.0,62475.68,28016.0,28016.0,62475.68,,,,,,,,,,,,0.05,,100.0,74.65,0.0,0.0,0.0,100.0,49.78,0.5,50.22,1.493,2.23
2023-04-06,56032.0,124391.04,0.28,0.15,0.28,0.12,0.0,62195.52,28016.0,28016.0,62195.52,,,,,,,,,,,,0.06,,100.0,75.58,0.0,0.0,0.0,100.0,47.17,0.5016,52.83,1.5117,2.22
2023-04-07,56032.0,124391.04,0.28,0.14,0.28,0.12,0.0,62195.52,28016.0,28016.0,62195.52,,,,,,,,,,,,0.06,,100.0,75.58,0.0,0.0,0.0,100.0,47.23,0.5015,52.77,1.5117,
2023-04-10,56032.0,124391.04,0.28,0.14,0.28,0.12,0.0,62195.52,28016.0,28016.0,62195.52,,,,,,,,,,,,0.06,,100.0,75.58,0.0,0.0,0.0,100.0,47.23,0.5015,52.77,1.5117,
2023-04-11,72032.0,143703.84,0.36,0.18,0.36,0.16,0.0,71851.92,36016.0,36016.0,71851.92,8000.0,0.02,,,8000.0,,0.02,8000.0,,,,0.08,,100.0,79.92,0.0,0.0,0.0,100.0,35.54,0.5418,64.46,1.5984,1.995
2023-04-12,157270.0,312180.95,0.79,0.39,0.79,0.31,1.0,156090.48,78635.0,78635.0,156090.48,42619.0,,47619.0,,,,,42619.0,0.1,,5000.0,0.16,0.02,100.0,91.07,0.0,0.0,0.0,100.0,22.63,0.4464,60.58,1.8214,1.985
2023-04-13,180747.0,384991.11,0.91,0.44,0.91,0.36,1.0,167492.55,102112.0,78635.0,217498.56,23477.0,,,,,,,23477.0,,,,0.2,,100.0,92.45,0.0,0.0,0.0,100.0,19.57,0.3525,52.41,1.6364,2.13
2023-04-14,180747.0,366916.41,0.91,0.44,0.91,0.38,1.0,159629.05,102112.0,78635.0,207287.36,,,,,,,,,,,,0.22,,100.0,92.45,0.0,0.0,0.0,100.0,19.75,0.3561,52.87,1.6364,2.03
2023-04-17,180747.0,330767.01,0.91,0.44,0.91,0.36,1.0,143902.05,102112.0,78635.0,186864.96,,,,,,,,,,,,0.21,,100.0,92.45,0.0,0.0,0.0,100.0,19.82,0.3578,53.07,1.6364,1.83
2023-04-18,161177.0,293342.14,0.81,0.38,0.81,0.29,1.0,125307.0,92327.0,68850.0,168035.14,,,,0.04,,9785.0,,,,,9785.0,0.17,0.02,100.0,91.71,0.0,0.0,0.0,100.0,16.38,0.4074,59.12,1.601,1.82
2023-04-19,161177.0,268359.71,0.81,0.37,0.81,0.29,1.0,114635.25,92327.0,68850.0,153724.45,,,,,,,,,,,,0.17,,100.0,91.71,0.0,0.0,0.0,100.0,15.83,0.4107,59.51,1.601,1.665
2023-04-20,161177.0,276418.56,0.81,0.37,0.81,0.27,1.0,118077.75,92327.0,68850.0,158340.81,,,,,,,,,,,,0.15,,100.0,91.71,0.0,0.0,0.0,100.0,16.62,0.406,58.94,1.601,1.715
2023-04-21,161177.0,269971.47,0.81,0.37,0.81,0.28,1.0,115323.75,92327.0,68850.0,154647.73,,,,,,,,,,,,0.16,,100.0,91.71,0.0,0.0,0.0,100.0,16.26,0.4081,59.2,1.601,1.675
2023-04-24,161177.0,255465.55,0.81,0.37,0.81,0.27,1.0,109127.25,92327.0,68850.0,146338.3,,,,,,,,,,,,0.15,,100.0,91.71,0.0,0.0,0.0,100.0,16.05,0.4094,59.35,1.601,1.585
2023-04-25,113558.0,176014.9,0.57,0.26,0.57,0.18,1.0,32908.05,92327.0,21231.0,143106.85,,,,,,,,,,,47619.0,0.15,0.08,100.0,91.71,0.0,0.0,0.0,100.0,23.1,0.2931,42.04,1.128,1.55
2023-04-26,65939.0,103853.93,0.33,0.15,0.33,0.1,0.0,33438.82,44708.0,21231.0,70415.1,,,,0.08,,47619.0,,,,,,0.07,,100.0,84.27,0.0,0.0,0.0,100.0,35.49,0.3471,40.32,1.2429,1.575
2023-04-27,68651.0,124944.82,0.34,0.15,0.34,0.11,0.0,41108.34,46064.0,22587.0,83836.48,1356.0,0.0,,,1356.0,,0.0,1356.0,,,,0.07,,100.0,84.66,0.0,0.0,0.0,100.0,33.2,0.343,40.33,1.2618,1.82
2023-04-28,68651.0,119109.49,0.34,0.15,0.34,0.12,0.0,39188.45,46064.0,22587.0,79921.04,,,,,,,,,,,,0.08,,100.0,84.66,0.0,0.0,0.0,100.0,34.51,0.339,37.99,1.2618,1.735
2023-05-01,68651.0,119109.49,0.34,0.15,0.34,0.12,0.0,39188.45,46064.0,22587.0,79921.04,,,,,,,,,,,,0.08,,100.0,84.66,0.0,0.0,0.0,100.0,34.73,0.3399,38.23,1.2618,
2023-05-02,68905.0,105769.18,0.35,0.15,0.35,0.12,0.0,34865.99,46191.0,22714.0,70903.19,127.0,0.0,,,127.0,,0.0,127.0,,,,0.08,,100.0,84.7,0.0,0.0,0.0,100.0,34.84,0.3376,37.01,1.2635,1.535
2023-05-03,74205.0,118728.0,0.37,0.16,0.37,0.11,0.0,36342.4,51491.0,22714.0,82385.6,,,,,,,,,,5300.0,,0.08,,100.0,94.42,0.0,0.0,0.0,100.0,32.42,0.3346,36.16,1.3607,1.6
2023-05-04,68905.0,99567.73,0.34,0.15,0.34,0.11,0.0,32821.73,46191.0,22714.0,66746.0,,,,0.01,,5300.0,,,,,,0.07,,100.0,84.7,0.0,0.0,0.0,100.0,34.72,0.3378,37.24,1.2635,1.445
2023-05-05,68905.0,86131.25,0.34,0.15,0.34,0.1,0.0,28392.5,46191.0,22714.0,57738.75,,,,,,,,,,,,0.07,,100.0,84.7,0.0,0.0,0.0,100.0,34.98,0.3374,36.77,1.2635,1.25
2023-05-08,76793.0,102134.69,0.38,0.18,0.38,0.1,0.0,35455.14,50135.0,26658.0,66679.55,,,5300.0,0.01,,1356.0,,,0.01,5300.0,1356.0,0.06,0.0,100.0,94.27,0.0,0.0,0.0,100.0,29.91,0.2641,34.79,1.444,1.33
2023-05-09,76793.0,96759.18,0.38,0.2,0.38,0.1,0.0,33589.08,50135.0,26658.0,63170.1,,,,,,,,,,,,0.07,,100.0,94.27,0.0,0.0,0.0,100.0,30.65,0.2626,33.64,1.444,1.26
2023-05-10,76539.0,97969.92,0.38,0.23,0.38,0.1,0.0,33959.68,50008.0,26531.0,64010.24,,,,0.0,,127.0,,,,,127.0,0.06,0.0,100.0,94.26,0.0,0.0,0.0,100.0,30.28,0.2634,34.4,1.4427,1.28
2023-05-11,82383.0,96388.11,0.41,0.27,0.41,0.1,0.0,34460.01,52930.0,29453.0,61928.1,2922.0,0.0,,,2922.0,,0.0,2922.0,,,,0.07,,100.0,94.56,0.0,0.0,0.0,100.0,28.64,0.258,30.89,1.4718,1.17
2023-05-12,86383.0,102795.77,0.43,0.31,0.43,0.1,0.0,37429.07,54930.0,31453.0,65366.7,2000.0,0.0,,,2000.0,,0.0,2000.0,,,,0.06,,100.0,94.75,0.0,0.0,0.0,100.0,26.66,0.2411,30.3,1.49,1.19
2023-05-15,86383.0,103659.6,0.43,0.32,0.43,0.1,0.0,37743.6,54930.0,31453.0,65916.0,,,,,,,,,,,,0.07,,100.0,95.74,0.0,0.0,0.0,100.0,26.75,0.2416,30.28,1.5056,1.2
2023-05-16,70383.0,84107.69,0.35,0.27,0.35,0.09,0.0,28026.34,46930.0,23453.0,56081.35,,,,0.01,,8000.0,,,,,8000.0,0.06,0.01,100.0,95.05,0.0,0.0,0.0,100.0,32.82,0.2752,36.92,1.4255,1.195
