,GLE FP Equity_DX_SI_QTY,GLE FP Equity_DX_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GLE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GLE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GLE FP Equity_DX_SI_MV,GLE FP Equity_DX_DSS,GLE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY,GLE FP Equity_DX_BROKER_SI_QTY,GLE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GLE FP Equity_DX_BROKER_SI_MV_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GLE FP Equity_DX_BROKER_SI_MV_INC_x,GLE FP Equity_DX_SUPPLY_SI_MV_NEW,GLE FP Equity_DX_BROKER_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_NEW,GLE FP Equity_DX_SUPPLY_SI_MV_DEC,GLE FP Equity_DX_BROKER_SI_QTY_INC,GLE FP Equity_DX_SUPPLY_SI_QTY_DEC,GLE FP Equity_DX_BROKER_SI_MV_NEW_y,GLE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GLE FP Equity_DX_BROKER_SI_MV_INC_y,GLE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GLE FP Equity_DX_BROKER_SI_MV_ADD,GLE FP Equity_DX_SUPPLY_SI_QTY_ADD,GLE FP Equity_DX_BROKER_SI_QTY_DEC,GLE FP Equity_DX_SUPPLY_SI_MV,GLE FP Equity_DX_BROKER_SI_MV_DEC,GLE FP Equity_DX_SUPPLY_SI_MV_RMV,GLE FP Equity_DX_BROKER_SI_MV_RMV,GLE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GLE FP Equity_DX_UTILIZATION_QUANTITY,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GLE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GLE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GLE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GLE FP Equity_DX_ACTIVE_UTILIZATION_MV,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GLE FP Equity_DX_BROKER_SI_CON_RATIO,GLE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GLE FP Equity_DX_DEMAND_SUPPLY_RATIO,GLE FP Equity_PX_LAST
2022-04-21,37449968.0,910221472.24,4.6,6.22,4.47,905.35,1.0,775011979.48,31549568.0,31886936.0,766812250.24,,,7146183.0,240.22,,,,21.95,9478750.0,968393.0,,,240.22,7146183.0,,3737545.0,1506950.0,756.76,34.06,,,11.61,11.61,240102080.0,5835681054.4,,5762.2,11.61,22.93,0.3078,46.89,0.1379,24.305
2022-04-22,33141612.0,796890060.54,4.07,5.67,3.96,801.16,1.0,667596921.6,27050540.0,27764480.0,650430234.3,,,358551.0,17.45,,,,150.54,878114.0,6299077.0,,,17.45,358551.0,,1441498.0,5000572.0,654.91,119.42,,,10.58,10.58,228559408.0,5495710965.36,,5558.36,10.54,18.51,0.37,55.45,0.1297,24.045
2022-04-25,30205684.0,708776375.06,3.71,5.43,3.61,719.04,1.0,598487167.59,24776808.0,25505526.0,581387799.72,,,260.0,,,,,60.72,,2482340.0,,,,260.0,,208349.0,2258951.0,594.64,55.32,,,9.64,9.64,232360096.0,5452329652.64,,5587.08,9.62,15.7,0.413,60.68,0.1175,23.465
2022-04-26,26980468.0,625677052.92,3.31,4.98,3.22,630.0,1.0,546795247.56,23061204.0,23578924.0,534789320.76,,,361456.0,12.17,,,,76.29,873865.0,3094058.0,,,12.17,361456.0,,1016997.0,2800468.0,540.74,67.65,,,9.03,9.03,232309472.0,5387256655.68,,5463.32,9.01,18.47,0.5168,69.26,0.1057,23.19
2022-04-27,29184700.0,671831794.0,3.59,5.48,3.49,677.68,1.0,532164297.52,28932688.0,23117476.0,666030477.76,,,1596644.0,4.2,,942367.0,,23.13,192431.0,987232.0,,,4.2,1596644.0,23.47,5262071.0,1596247.0,672.13,40.39,,,11.32,11.32,226705296.0,5218755913.92,,5279.48,11.29,18.2,0.483,66.81,0.1142,23.02
2022-04-28,33302344.0,764954841.68,4.09,6.36,3.98,773.68,1.0,639398800.32,28694148.0,27836256.0,659104579.56,,,17595.0,124.56,,,,19.12,5174528.0,819958.0,,,124.56,17595.0,,563825.0,455747.0,661.81,12.29,,,11.18,11.18,227888752.0,5234604633.44,,5250.7,11.19,17.31,0.3673,55.78,0.1298,22.97
2022-04-29,33997876.0,787730786.92,4.18,6.55,4.06,794.3,1.0,671392270.64,28369590.0,28976792.0,657323400.3,,,211022.0,53.49,,,,27.1,2188926.0,1167685.0,,,53.49,211022.0,,632105.0,1048390.0,653.94,22.07,,,11.07,11.07,227896720.0,5280367002.4,,5234.14,11.11,22.27,0.3496,52.81,0.1327,23.17
2022-05-02,38789664.0,880137476.16,4.77,7.87,4.63,899.86,1.0,709827606.8,31262776.0,31283720.0,709352387.44,,,2526874.0,54.07,,58727.0,,5.48,2700509.0,255387.0,,,54.07,2526874.0,1.36,621697.0,452308.0,723.36,9.33,,,12.2,12.2,225076256.0,5106980248.64,,5214.05,12.18,19.61,0.399,58.62,0.1513,22.69
2022-05-03,38759404.0,907163850.62,4.76,7.9,4.63,903.53,1.0,729402033.04,31310328.0,31164368.0,732818226.84,,,35819.0,1.41,,,,5.65,104565.0,226400.0,,,1.41,35819.0,,238133.0,223917.0,715.2,0.0,,,12.21,12.21,225133024.0,5269238426.72,,5128.73,12.24,18.91,0.4041,59.35,0.1511,23.405
2022-05-04,39065332.0,899283942.64,4.8,8.2,4.67,913.31,1.0,707800267.76,31612376.0,30747188.0,727716895.52,,,750381.0,,,,,15.43,,798047.0,,,,750381.0,,349715.0,417181.0,737.41,7.29,,,12.32,12.32,224950976.0,5178371467.52,,5237.19,12.34,19.17,0.4067,59.43,0.1523,23.02
2022-05-05,39701236.0,890498723.48,4.88,8.34,4.74,912.15,1.0,701790468.04,31821516.0,31288028.0,713756603.88,,,180250.0,20.45,,,,23.87,1427207.0,884180.0,,,20.45,180250.0,,913069.0,886367.0,730.11,21.25,,,12.4,12.4,224888128.0,5044240711.04,,5166.81,12.38,20.12,0.4113,59.7,0.1547,22.43
2022-05-06,37952096.0,856389046.24,4.66,7.86,4.53,864.35,1.0,705311677.72,29956452.0,31256888.0,675967339.38,,,8006.0,,,,,44.27,,1879287.0,,,,8006.0,,6218.0,31140.0,672.05,0.7,,,11.63,11.63,227650784.0,5136939940.96,,5107.99,11.63,20.68,0.4408,62.46,0.1473,22.565
2022-05-09,34137264.0,751019808.0,4.19,7.0,4.08,770.61,1.0,640311056.0,27805312.0,29105048.0,611716864.0,,,520003.0,,,,,63.99,,2870022.0,,,,520003.0,,198880.0,2151840.0,624.89,57.12,,,10.98,10.98,225325008.0,4957150176.0,,5077.4,10.96,23.4,0.4127,58.99,0.1349,22.0
2022-05-10,35553928.0,782364185.64,4.37,7.26,4.25,794.45,1.0,637054432.2,32295250.0,28950440.0,710656976.25,,2307.0,2274393.0,0.18,0.05,9378.0,,3.52,11100.0,90518.0,,2307.0,0.18,2274393.0,0.21,2303755.0,175086.0,711.67,4.64,,,12.84,12.84,219273424.0,4825111695.12,,4823.11,12.86,23.09,0.4009,58.13,0.1413,22.005
2022-05-11,39180044.0,886448495.5,4.81,7.88,4.68,891.36,1.0,739315677.0,34434992.0,32676936.0,779091694.0,,,1944241.0,89.5,,,,4.19,3752220.0,190784.0,,,89.5,1944241.0,,386284.0,25722.0,762.87,0.0,,,13.74,13.74,216273856.0,4893195992.0,,4781.39,13.76,32.99,0.3703,50.39,0.1563,22.625
2022-05-12,35405044.0,812722785.02,4.35,7.02,4.23,837.52,1.0,677661533.32,32229356.0,29521304.0,739824866.98,,,341884.0,16.58,,619790.0,,123.3,651493.0,5827520.0,,,16.58,341884.0,14.99,3280000.0,4426915.0,735.86,75.97,,,13.11,13.11,213532448.0,4901637343.84,,4873.43,13.12,30.46,0.3766,52.4,0.1441,22.955
2022-05-13,39593164.0,924104447.76,4.86,8.03,4.73,941.62,1.0,747022374.0,31959702.0,32006100.0,745939444.68,,,266193.0,45.73,,1754900.0,,45.71,1944622.0,2061754.0,,,45.73,266193.0,40.28,1525908.0,1214728.0,736.64,21.48,,,13.19,13.19,210356240.0,4909714641.6,,4837.67,13.21,32.06,0.3068,43.98,0.1634,23.34
2022-05-16,45976816.0,1067121899.36,5.65,9.37,5.49,1110.73,2.0,781422582.16,36087800.0,33667496.0,837597838.0,,,909918.0,95.16,,1300000.0,,64.02,4028747.0,2807115.0,,,95.16,909918.0,45.65,6025296.0,3667348.0,841.59,86.43,,,14.91,14.91,205951680.0,4780138492.8,,4795.91,14.93,27.15,0.197,28.6,0.19,23.21
2022-05-17,71755680.0,1725724104.0,8.81,14.85,8.57,1706.52,2.0,656734023.4,55275028.0,27307028.0,1329364423.4,,,11711335.0,98.12,,124700.0,,219.07,4211692.0,9344716.0,,,98.12,11711335.0,2.89,16820608.0,10696863.0,1282.59,249.68,,,21.42,21.42,202735584.0,4875790795.2,,4699.8,21.44,13.26,0.1876,36.71,0.2781,24.05
2022-05-18,60697388.0,1455523364.24,7.46,12.42,7.25,1508.47,2.0,697437677.2,59311792.0,29084140.0,1422296772.16,,,7640108.0,82.45,,,,168.53,2738385.0,7436983.0,,,82.45,7640108.0,,3833639.0,961272.0,1433.22,20.95,,,23.01,23.01,198407872.0,4757820770.56,,4784.02,23.05,14.61,0.145,27.73,0.2355,23.98
2022-05-19,76079328.0,1862041552.8,9.35,15.57,9.09,1905.74,2.0,1019541271.1,63356072.0,41656436.0,1550639862.2,,,7998039.0,452.0,,,,151.66,17295920.0,6214905.0,,,452.0,7998039.0,,2261148.0,4723623.0,1517.25,115.08,,,24.55,24.55,194748864.0,4766478446.4,,4671.35,24.52,22.43,0.1618,26.69,0.2948,24.475
2022-05-20,78723656.0,1928335953.72,9.67,16.4,9.4,2003.26,2.0,1062478071.48,62748240.0,43375304.0,1537018138.8,,,1616360.0,52.66,,,,95.84,1718866.0,4039134.0,,,52.66,1616360.0,,1814939.0,,1539.23,,,,24.3,24.3,195425008.0,4786935570.96,,4788.38,24.33,22.55,0.1647,27.1,0.3049,24.495
2022-05-23,78468896.0,2003703259.36,9.64,16.64,9.37,1983.21,2.0,1101965887.06,61422672.0,43155116.0,1568427929.52,,,774321.0,,,,,58.94,,2384547.0,,,,774321.0,,284658.0,220187.0,1501.89,10.7,,,23.7,23.7,197794016.0,5050670198.56,,4855.12,23.63,22.66,0.1658,27.04,0.3027,25.535
2022-05-24,81405680.0,1938675888.63,10.0,17.32,9.72,2136.57,2.0,1058587020.79,62007912.0,44450440.0,1476718134.39,,,1651549.0,48.42,,,,40.12,1295323.0,1722701.0,,,48.42,1651549.0,,656395.0,,1580.64,,,,23.87,23.87,197805248.0,4710731056.38,,5037.04,23.89,24.98,0.1697,26.09,0.3133,25.465
2022-05-25,80306512.0,1997222953.44,9.87,17.09,9.59,2116.58,2.0,1089484964.52,60980520.0,43807196.0,1516585532.4,,,147126.0,,,,,32.1,,1260126.0,,,,147126.0,,85609.0,643242.0,1555.52,14.19,,,23.47,23.47,198863968.0,4945746884.16,,5061.4,23.51,24.96,0.1716,26.46,0.3091,24.87
2022-05-26,82798424.0,2062094749.72,10.17,17.94,9.89,2126.67,3.0,1081930182.64,61061672.0,43442288.0,1520740941.16,,,537576.0,,,,,10.92,,286193.0,,,,537576.0,,370707.0,364909.0,1518.08,21.41,13.78,,23.44,23.44,199463872.0,4967647732.16,540942.0,4953.26,23.46,25.61,0.1747,26.74,0.3178,24.905
2022-05-27,84688704.0,2107054955.52,10.4,18.73,10.12,2169.24,3.0,1124319437.44,61608360.0,45189688.0,1532815996.8,,,147848.0,2.83,,1272760.0,,21.61,542250.0,882115.0,,,2.83,147848.0,32.1,1280959.0,67608.0,1536.38,1.63,,,23.53,23.53,200255328.0,4982352560.64,,4985.88,23.56,25.29,0.1718,26.31,0.3234,24.88
2022-05-30,82778104.0,2095113812.24,10.17,18.33,9.89,2115.71,3.0,1134567725.36,60285040.0,44826856.0,1525814362.4,,,36521.0,,,,,43.89,,1754889.0,,,,36521.0,,395046.0,362831.0,1500.35,9.19,,,22.96,22.96,202287024.0,5119884577.44,,5030.79,22.97,25.88,0.1766,26.9,0.3153,25.31
2022-05-31,69439664.0,1736338798.32,8.53,15.5,8.3,1813.62,2.0,1061339025.36,49821816.0,42445072.0,1245794509.08,,,271420.0,14.07,,,,270.6,252604.0,11386854.0,,,14.07,271420.0,,652211.0,2634392.0,1262.92,58.4,,,19.08,19.08,211260224.0,5282561901.12,,5344.77,19.11,30.77,0.2279,32.88,0.266,25.005
2022-06-01,62215784.0,1558816468.12,7.64,13.72,7.43,1610.55,2.0,1049326751.26,47268176.0,41880932.0,1184304149.68,,,1198231.0,4.46,,5782360.0,,225.9,572434.0,8768941.0,,,4.46,1198231.0,144.96,5017067.0,6918933.0,1185.42,178.29,,,18.15,18.15,213117024.0,5339647036.32,,5342.47,18.16,26.28,0.2401,38.15,0.2389,25.055
2022-06-02,49477448.0,1235204489.32,6.08,11.03,5.91,1261.38,2.0,1029970819.28,43409872.0,41256592.0,1083727454.48,,,8463444.0,8.09,,,,377.71,992306.0,15032395.0,,,8.09,8463444.0,,2710647.0,1616645.0,1085.5,48.47,,,16.69,16.69,216671472.0,5409203298.48,,5410.44,16.71,30.81,0.2404,34.93,0.1902,24.965
2022-06-03,45975028.0,1148456199.44,5.65,10.51,5.49,1153.25,2.0,1019230962.4,42248448.0,40801880.0,1055366231.04,,,767224.0,52.26,,9091.0,,107.75,2136199.0,4288063.0,,,52.26,767224.0,0.23,2359418.0,2600000.0,1054.99,85.67,,,16.23,16.23,218099072.0,5448114818.56,,5445.57,16.23,32.49,0.2757,38.21,0.1766,24.98
2022-06-06,44723968.0,1146722539.52,5.49,10.39,5.34,1131.61,2.0,1059015894.08,33739644.0,41303272.0,865084472.16,,,43797.0,51.98,,34094.0,,211.68,1791894.0,8552602.0,,,51.98,43797.0,0.85,,1324599.0,847.84,32.61,,,12.96,12.96,226522112.0,5808026951.68,,5670.91,13.01,36.69,0.2927,36.73,0.1718,25.64
2022-06-07,43777024.0,1103181004.8,5.38,10.21,5.23,1129.24,2.0,1032208833.6,33024376.0,40960668.0,832214275.2,,,189870.0,,,1602983.0,,62.33,,2508588.0,,,,189870.0,42.11,1603449.0,1945586.0,845.36,43.06,,,12.68,12.68,227378208.0,5729930841.6,,5820.38,12.68,32.31,0.2695,37.64,0.1681,25.2
2022-06-08,37644328.0,942237529.84,4.62,8.88,4.5,960.84,1.0,896389478.12,29213852.0,35812604.0,731222715.56,,,915411.0,109.05,,,,226.3,4399322.0,8830564.0,,,109.05,915411.0,,4104630.0,9547387.0,735.86,251.75,,,11.2,11.2,231604224.0,5797053726.72,,5828.43,11.21,31.04,0.2857,34.12,0.1443,25.03
2022-06-09,35635244.0,886604870.72,4.38,8.48,4.26,908.23,1.0,844940424.64,25806120.0,33960628.0,642056265.6,,,383706.0,6.38,,,,98.47,312450.0,3909308.0,,,6.38,383706.0,,117870.0,2164424.0,648.2,54.92,,,9.94,9.94,233783360.0,5816529996.8,,5872.2,9.94,30.44,0.3022,35.33,0.1373,24.88
2022-06-10,32390276.0,756312944.6,3.98,7.72,3.87,816.06,1.0,717239428.2,22731744.0,30716892.0,530786222.4,,,55153.0,0.92,,,,87.96,60403.0,3464401.0,,,0.92,55153.0,,334873.0,3304141.0,558.88,92.03,,,8.77,8.77,236382720.0,5519536512.0,,5870.91,8.69,33.03,0.3134,39.46,0.125,23.35
2022-06-13,23175686.0,515774891.93,2.85,5.4,2.77,558.07,1.0,497474917.0,15857360.0,22353400.0,352905546.8,,,142100.0,,,20000.0,,172.39,,7024394.0,,,,142100.0,0.47,7909.0,8383490.0,369.03,227.78,,,6.14,6.14,242366896.0,5393875270.48,,5654.47,6.13,30.19,0.3519,48.54,0.0898,22.255
2022-06-14,25310396.0,567332526.34,3.11,5.83,3.02,595.67,1.0,542508810.44,16929098.0,24202936.0,379465731.67,,,781888.0,22.0,,1225258.0,,52.81,1040143.0,2247913.0,,,22.0,781888.0,27.42,2537763.0,415865.0,378.32,12.4,,,6.6,6.6,239528144.0,5369023347.76,,5339.28,6.62,33.06,0.319,43.39,0.0987,22.415
2022-06-15,24647700.0,568252723.5,3.03,5.75,2.94,590.05,1.0,546099450.66,14217213.0,23686812.0,327777845.71,,,,20.62,,,,66.19,755935.0,2964613.0,,,20.62,,,252728.0,1272061.0,320.98,23.56,,,5.56,5.56,241716768.0,5572780086.24,,5429.93,5.58,29.6,0.3342,47.44,0.0963,23.055
2022-06-16,22772384.0,514314292.64,2.8,5.27,2.72,546.77,1.0,498888647.3,10850485.0,22089380.0,245058203.73,,,852337.0,25.37,,,,93.96,1100000.0,4219065.0,,,25.37,852337.0,,,2697432.0,250.24,63.98,,,4.24,4.24,245029824.0,5533998575.04,,5606.17,4.27,21.64,0.3296,50.56,0.089,22.585
2022-06-17,22544310.0,516941028.3,2.77,5.3,2.69,539.99,1.0,501208617.72,10544533.0,21858204.0,241786141.69,,,2000.0,13.03,,,,20.64,598170.0,906122.0,,,13.03,2000.0,,598170.0,829345.0,240.17,17.07,,,4.16,4.16,242937520.0,5570557333.6,,5498.32,4.19,18.75,0.3239,50.92,0.0889,22.93
2022-06-20,23223680.0,545175888.0,2.85,5.29,2.77,559.69,1.0,514832572.5,10943914.0,21931100.0,256908381.15,,,397200.0,16.69,,,,17.28,588084.0,770403.0,,,16.69,397200.0,,772584.0,515187.0,252.0,11.35,,,4.34,4.34,241501280.0,5669242548.0,,5542.67,4.35,22.02,0.3172,49.17,0.092,23.475
2022-06-21,23294268.0,552540036.96,2.86,5.34,2.78,568.48,1.0,539287578.08,9506038.0,22735564.0,225483221.36,,,574660.0,43.25,,246315.0,,51.43,1789295.0,2258851.0,,,43.25,574660.0,5.93,246315.0,1231148.0,224.13,26.79,,,3.79,3.79,241152896.0,5720146693.12,,5665.45,3.81,15.66,0.3659,56.02,0.0929,23.72
2022-06-22,21608432.0,509850953.04,2.65,5.07,2.58,527.23,1.0,485004096.72,7339696.0,20555376.0,173180127.12,,,134496.0,7.64,,208000.0,,67.43,306641.0,2829423.0,,,7.64,134496.0,4.93,528585.0,2694828.0,173.57,65.89,,,2.95,2.95,241641728.0,5701536572.16,,5724.51,2.94,16.27,0.4298,62.71,0.0868,23.595
2022-06-23,21905840.0,488390702.8,2.69,5.23,2.62,531.89,1.0,416299820.3,5147837.0,18672340.0,114771025.92,,,3876.0,15.5,,,,51.87,589259.0,2195735.0,,,15.5,3876.0,,,2472296.0,121.44,62.26,,,2.06,2.06,244893808.0,5459907449.36,,5741.69,2.07,18.22,0.4338,62.17,0.0876,22.295
2022-06-24,17751012.0,404723073.6,2.18,4.23,2.12,427.05,1.0,378935794.8,2887076.0,16619991.0,65825332.8,,,46349.0,,,,,55.36,,2312530.0,,,,46349.0,,5420.0,2052348.0,64.67,47.44,,,1.16,1.16,246109648.0,5611299974.4,,5506.74,1.16,11.27,0.6093,76.91,0.0713,22.8
2022-06-27,14964278.0,338940896.7,1.84,3.57,1.79,358.11,1.0,323571286.2,4250140.0,14285708.0,96265671.0,,,354526.0,,,182744.0,,11.39,,502451.0,,,,354526.0,4.07,1510989.0,2517027.0,96.7,64.58,,,1.71,1.71,244470272.0,5537251660.8,,5564.62,1.71,13.51,0.5559,72.83,0.0602,22.65
2022-06-28,14660540.0,334700128.2,1.8,3.53,1.75,351.92,1.0,320321565.9,4409878.0,14030730.0,100677514.74,,,,,,,,4.46,,198135.0,,,,,,357873.0,254978.0,100.27,4.91,,,1.78,1.78,243951952.0,5569423064.16,,5548.06,1.78,13.46,0.5669,73.6,0.059,22.83
2022-06-29,17578604.0,391827083.16,2.16,4.35,2.1,418.26,1.0,379345931.4,7007455.0,17018660.0,156196171.95,,,2716946.0,7.77,,2712546.0,,2.65,320665.0,119369.0,,,7.77,2716946.0,60.63,,45282.0,160.62,1.02,,,2.82,2.82,241338688.0,5379439355.52,,5509.45,2.83,14.5,0.4236,61.65,0.0708,22.29
2022-06-30,15020278.0,313773607.42,1.85,3.75,1.79,351.72,1.0,302076335.48,5590828.0,14460332.0,116792396.92,,,,,,,,34.98,,1417867.0,,,,,,1240.0,2558327.0,124.5,65.42,,,2.26,2.26,242239696.0,5060387249.44,,5385.37,2.26,11.54,0.4838,67.55,0.0606,20.89
2022-07-01,16226952.0,337601736.36,1.99,4.0,1.94,374.27,1.0,327533239.83,7072606.0,15743006.0,147145567.83,,,989078.0,26.06,,68700.0,,1.9,1213974.0,76000.0,,,26.06,989078.0,1.44,568700.0,,148.2,,,,2.88,2.88,238688528.0,4965914825.04,,5008.02,2.87,14.76,0.4412,63.42,0.066,20.805
2022-07-04,16549870.0,341175570.05,2.03,4.1,1.98,380.86,1.0,332290319.52,7203324.0,16118861.0,148496524.26,,,29825.0,,,375855.0,,5.85,,279894.0,,,,29825.0,7.81,380787.0,,149.62,,,,2.94,2.94,237645056.0,4899052829.44,,4946.36,2.94,14.43,0.4276,62.43,0.0676,20.615
2022-07-05,16041022.0,316008133.4,1.97,4.06,1.92,360.38,1.0,297010576.3,6613268.0,15076679.0,130281379.6,,,,42.47,,16300.0,,53.24,2035087.0,2589298.0,,,42.47,,0.34,1999242.0,3093569.0,137.4,74.06,,,2.7,2.7,238062128.0,4689823921.6,,4919.62,2.72,15.05,0.4043,60.53,0.0656,19.7
2022-07-06,15955522.0,312313387.63,1.96,4.03,1.91,351.26,1.0,293088842.25,5503703.0,14973375.0,107729482.52,,,,2.95,,1000000.0,,26.96,156384.0,1317380.0,,,2.95,,19.7,207815.0,1259688.0,108.87,26.85,,,2.23,2.23,240850848.0,4714414498.75,,4761.33,2.24,11.62,0.4065,61.48,0.0648,19.574
2022-07-07,14638187.0,297740723.58,1.8,3.76,1.75,325.45,1.0,292838824.26,4463429.0,14397189.0,90786145.86,,,,0.36,,,,21.41,18500.0,1058774.0,,,0.36,,,18500.0,594686.0,87.68,10.96,,,1.81,1.81,241783520.0,4917876796.8,,4772.96,1.8,9.68,0.4602,66.26,0.0594,20.34
2022-07-08,14086009.0,293341137.43,1.73,3.58,1.68,318.56,1.0,288322354.08,3822119.0,13845011.0,79595628.18,,,,9.17,,,,10.28,410355.0,641310.0,,,9.17,,,,962533.0,77.72,17.7,,,1.56,1.56,241723680.0,5033895636.0,,4935.47,1.55,11.37,0.4499,65.15,0.0574,20.825
2022-07-11,12953810.0,262768035.85,1.59,3.28,1.55,296.47,1.0,258064228.34,3232366.0,12721924.0,65568544.31,,,,,,,,9.91,,589753.0,,,,,,,1123087.0,68.08,22.75,,,1.32,1.32,241523280.0,4899299734.8,,5041.19,1.33,11.87,0.4735,66.79,0.0529,20.285
2022-07-12,12951220.0,263622083.1,1.59,3.28,1.55,294.68,1.0,258902043.57,3229776.0,12719334.0,65742090.48,,,6100.0,0.02,,,,0.18,6100.0,8690.0,,,0.02,6100.0,,,8690.0,65.81,0.18,,,1.32,1.32,241641440.0,4918611511.2,,4916.99,1.32,11.95,0.4757,66.96,0.0529,20.355
2022-07-13,11655427.0,231989619.01,1.43,3.0,1.39,268.09,1.0,227374160.06,2101738.0,11423541.0,41832993.15,,,196600.0,5.78,,,,28.81,282600.0,1410638.0,,,5.78,196600.0,,86000.0,1578393.0,42.72,32.45,,,0.86,0.86,243421072.0,4845053017.09,,4940.95,0.86,9.49,0.5077,69.85,0.0475,19.904
2022-07-14,13436403.0,257683336.73,1.65,3.48,1.61,301.98,1.0,241410784.56,3291809.0,12587902.0,63130313.0,,,721200.0,23.34,,,,,1190061.0,,,,23.34,721200.0,,468871.0,25700.0,65.98,1.04,,,1.34,1.34,242331040.0,4647424685.12,,4815.8,1.35,8.24,0.4746,67.21,0.0547,19.178
2022-07-15,14918961.0,290979415.34,1.83,3.8,1.78,324.5,1.0,265727684.06,4302463.0,13624266.0,83915238.35,,,581685.0,15.24,,,,,1036364.0,,,,15.24,581685.0,,428969.0,,82.91,,,,1.75,1.75,241251408.0,4705367461.63,,4630.85,1.76,14.57,0.4193,61.89,0.0608,19.504
2022-07-18,13011301.0,262437941.17,1.6,3.26,1.55,288.71,1.0,249892302.02,3483312.0,12389306.0,70258403.04,,,4550.0,2.49,,,,15.38,103652.0,823701.0,,,2.49,4550.0,,,1338612.0,68.04,26.11,,,1.42,1.42,241008528.0,4861142009.76,,4720.63,1.42,8.55,0.5162,70.42,0.0532,20.17
2022-07-19,12111302.0,253974002.94,1.49,3.03,1.45,273.38,1.0,249137356.32,2583313.0,11880656.0,54172073.61,,,,,,41150.0,,18.51,,941149.0,,,,,0.83,41150.0,549800.0,52.0,10.55,,,1.07,1.07,239567216.0,5023724519.52,,4855.52,1.06,9.22,0.5754,74.73,0.05,20.97
2022-07-20,11423302.0,239203943.88,1.4,2.81,1.36,262.32,1.0,234374216.64,1929513.0,11192656.0,40404002.22,,,,,,,,13.14,,653800.0,,,,,,,688000.0,39.28,13.85,,,0.8,0.8,240388112.0,5033727065.28,,5034.8,0.77,9.99,0.6314,78.44,0.0471,20.94
2022-07-21,11405752.0,236726382.76,1.4,2.79,1.36,261.61,1.0,231546910.25,1873070.0,11156199.0,38875567.85,,,,,,4693.0,,1.58,,109350.0,,,,,0.1,52907.0,41150.0,39.15,0.86,,,0.77,0.77,240787600.0,4997546638.0,,5029.88,0.77,10.01,0.6334,78.56,0.047,20.755
2022-07-22,11494865.0,234955040.6,1.39,2.78,1.35,262.87,1.0,226345957.88,1979213.0,11073677.0,40455113.72,,,80426.0,2.79,,,,0.6,134643.0,28500.0,,,2.79,80426.0,,54217.0,217165.0,40.96,4.77,,,0.81,0.81,240924304.0,4924492773.76,,4983.38,0.82,9.87,0.6075,76.89,0.0473,20.44
2022-07-25,11545296.0,240603968.64,1.4,2.85,1.36,262.93,1.0,224332513.44,1482927.0,10764516.0,30904198.68,,,8303.0,7.81,,10000.0,,18.61,385044.0,892870.0,,,7.81,8303.0,0.21,388281.0,704205.0,30.32,14.75,,,0.61,0.61,241362128.0,5029986747.52,,4946.41,0.61,9.72,0.526,70.98,0.0475,20.84
2022-07-26,11416616.0,236038535.8,1.38,2.89,1.34,261.89,1.0,222927815.35,1503583.0,10782482.0,31086578.53,,,207.0,3.26,,27100.0,,3.02,140202.0,149543.0,,,3.26,207.0,0.57,169992.0,149336.0,31.56,2.8,,,0.62,0.62,241078416.0,4984296250.8,,5034.36,0.62,9.95,0.5459,72.52,0.0471,20.675
2022-07-27,13914141.0,291918678.18,1.68,3.56,1.64,312.49,1.0,246170193.7,4354656.0,11733565.0,91360682.88,,,1294982.0,26.53,,,,7.45,1304631.0,353548.0,,,26.53,1294982.0,,1909639.0,353548.0,89.77,7.46,,,1.8,1.8,237953968.0,4992274248.64,,4917.3,1.79,12.58,0.5068,69.27,0.0574,20.98
2022-07-28,14501861.0,306351813.63,1.75,3.77,1.71,316.99,1.0,260287145.63,7708615.0,12321285.0,162844491.88,,,837319.0,6.11,,566457.0,,,287502.0,,,,6.11,837319.0,11.7,2516640.0,266239.0,161.99,14.42,,,3.18,3.18,235069856.0,4965850708.0,,4920.97,3.19,12.58,0.4348,63.73,0.0597,21.125
