,MIVU FP Equity_DX_SI_QTY,MIVU FP Equity_DX_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MIVU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MIVU FP Equity_DX_SI_MV,MIVU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MIVU FP Equity_DX_SUPPLY_SI_QTY,MIVU FP Equity_DX_BROKER_SI_QTY,MIVU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_x,MIVU FP Equity_DX_BROKER_SI_MV_INC_x,MIVU FP Equity_DX_BROKER_SI_QTY_ADD,MIVU FP Equity_DX_SUPPLY_SI_MV_DEC,MIVU FP Equity_DX_BROKER_SI_QTY_INC,MIVU FP Equity_DX_SUPPLY_SI_QTY_DEC,MIVU FP Equity_DX_BROKER_SI_MV_INC_y,MIVU FP Equity_DX_SUPPLY_SI_QTY_INC_y,MIVU FP Equity_DX_BROKER_SI_MV_ADD,MIVU FP Equity_DX_SUPPLY_SI_QTY_ADD,MIVU FP Equity_DX_BROKER_SI_QTY_DEC,MIVU FP Equity_DX_SUPPLY_SI_MV,MIVU FP Equity_DX_BROKER_SI_MV_DEC,MIVU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MIVU FP Equity_DX_UTILIZATION_QUANTITY,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MIVU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MIVU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MIVU FP Equity_DX_ACTIVE_UTILIZATION_MV,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MIVU FP Equity_DX_BROKER_SI_CON_RATIO,MIVU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MIVU FP Equity_DX_DEMAND_SUPPLY_RATIO,MIVU FP Equity_PX_LAST
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.767
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.829
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.515
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.928
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.751
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.404
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.067
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.697
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.827
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.455
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.503
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.11
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.405
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.188
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.925
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.425
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.957
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.299
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.329
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.488
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.049
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.746
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.763
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.913
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.308
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.464
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.296
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.378
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.426
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.091
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.221
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.797
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.52
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.796
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.748
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.366
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.981
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.635
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.041
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.738
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.802
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.021
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.703
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.592
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.005
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.798
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.952
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.115
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.222
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.407
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.668
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.826
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.939
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.588
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.593
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.205
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.796
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.993
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.423
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.112
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.257
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.409
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.093
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.699
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.066
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.284
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.259
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.861
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.786
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.855
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.145
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.361
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.887
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.995
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.803
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.226
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.744
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.667
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.554
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.009
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.186
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.856
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.623
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.472
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.604
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.052
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.965
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.512
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.354
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.788
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.035
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.496
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.178
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.476
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.689
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.628
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.12
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.218
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.803
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.284
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.802
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.37
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.387
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.953
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.518
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.528
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.429
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.09
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.716
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.54
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.602
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.191
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.432
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.699
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.862
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.082
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.41
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.139
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.889
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.104
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.106
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.561
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.542
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.319
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.958
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.996
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.489
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.915
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.725
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.728
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.298
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.066
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.183
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.566
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.437
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.231
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.589
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.668
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.227
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.89
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.969
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.094
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.949
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.946
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.351
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.995
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.12
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.396
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.497
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.503
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.042
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.437
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.924
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.545
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.661
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.085
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.935
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5034.68,0.0,0.0,,0.0,,0.0,71.924
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4982.11,0.0,0.0,,0.0,,0.0,71.173
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4991.42,0.01,0.0,,0.0,,0.0,71.306
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4871.37,0.0,0.0,,0.0,,0.0,69.591
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4900.07,0.0,0.0,,0.0,,0.0,70.001
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4910.29,0.0,0.0,,0.0,,0.0,70.147
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4957.89,0.0,0.0,,0.0,,0.0,70.827
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,4996.11,0.0,0.0,,0.0,,0.0,71.373
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5050.22,0.01,0.0,,0.0,,0.0,72.146
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5144.51,0.01,0.0,,0.0,,0.0,73.493
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5166.49,0.01,0.0,,0.0,,0.0,73.807
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5164.04,0.01,0.0,,0.0,,0.0,73.772
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5140.66,0.01,0.0,,0.0,,0.0,73.438
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5133.03,0.01,0.0,,0.0,,0.0,73.329
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5184.27,0.01,0.0,,0.0,,0.0,74.061
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5209.33,0.01,0.0,,0.0,,0.0,74.419
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5213.74,0.01,0.0,,0.0,,0.0,74.482
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5336.8,0.01,0.0,,0.0,,0.0,76.24
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5390.0,0.01,0.0,,0.0,,0.0,77.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5392.66,0.01,0.0,,0.0,,0.0,77.038
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5415.69,0.01,0.0,,0.0,,0.0,77.367
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5423.53,0.01,0.0,,0.0,,0.0,77.479
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5341.28,0.01,0.0,,0.0,,0.0,76.304
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5326.02,0.01,0.0,,0.0,,0.0,76.086
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5387.9,0.01,0.0,,0.0,,0.0,76.97
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5352.2,0.01,0.0,,0.0,,0.0,76.46
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5331.83,0.01,0.0,,0.0,,0.0,76.169
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5376.21,0.01,0.0,,0.0,,0.0,76.803
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5378.52,0.01,0.0,,0.0,,0.0,76.836
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5379.57,0.01,0.0,,0.0,,0.0,76.851
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5379.29,0.01,0.0,,0.0,,0.0,76.847
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5396.16,0.01,0.0,,0.0,,0.0,77.088
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5423.81,0.01,0.0,,0.0,,0.0,77.483
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5491.29,0.01,0.0,,0.0,,0.0,78.447
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5512.15,0.01,0.0,,0.0,,0.0,78.745
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5504.52,0.01,0.0,,0.0,,0.0,78.636
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5510.33,0.01,0.0,,0.0,,0.0,78.719
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5562.34,0.01,0.0,,0.0,,0.0,79.462
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5541.76,0.01,0.0,,0.0,,0.0,79.168
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5541.83,0.01,0.0,,0.0,,0.0,79.169
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5585.58,0.01,0.0,,0.0,,0.0,79.794
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5568.15,0.01,0.0,,0.0,,0.0,79.545
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5554.01,0.01,0.0,,0.0,,0.0,79.343
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5572.42,0.01,0.0,,0.0,,0.0,79.606
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5623.17,0.01,0.0,,0.0,,0.0,80.331
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5695.55,0.01,0.0,,0.0,,0.0,81.365
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5761.0,0.01,0.0,,0.0,,0.0,82.3
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5735.45,0.01,0.0,,0.0,,0.0,81.935
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5768.28,0.01,0.0,,0.0,,0.0,82.404
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5782.28,0.01,0.0,,0.0,,0.0,82.604
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5790.05,0.01,0.0,,0.0,,0.0,82.715
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5701.22,0.01,0.0,,0.0,,0.0,81.446
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5719.84,0.01,0.0,,0.0,,0.0,81.712
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5715.64,0.01,0.0,,0.0,,0.0,81.652
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5661.81,0.01,0.0,,0.0,,0.0,80.883
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5569.27,0.01,0.0,,0.0,,0.0,79.561
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5516.28,0.01,0.0,,0.0,,0.0,78.804
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5475.68,0.01,0.0,,0.0,,0.0,78.224
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5523.77,0.01,0.0,,0.0,,0.0,78.911
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5553.87,0.01,0.0,,0.0,,0.0,79.341
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5509.91,0.01,0.0,,0.0,,0.0,78.713
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,70.0,5528.6,0.01,0.0,,0.0,,0.0,78.98
