,RBO FP Equity_DX_SI_QTY,RBO FP Equity_DX_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RBO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RBO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RBO FP Equity_DX_SI_MV,RBO FP Equity_DX_DSS,RBO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RBO FP Equity_DX_SUPPLY_SI_QTY,RBO FP Equity_DX_BROKER_SI_QTY,RBO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RBO FP Equity_DX_BROKER_SI_MV_INC_x,RBO FP Equity_DX_BROKER_SI_QTY_ADD,RBO FP Equity_DX_SUPPLY_SI_MV_DEC,RBO FP Equity_DX_BROKER_SI_QTY_INC,RBO FP Equity_DX_SUPPLY_SI_QTY_DEC,RBO FP Equity_DX_BROKER_SI_MV_INC_y,RBO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RBO FP Equity_DX_BROKER_SI_MV_ADD,RBO FP Equity_DX_SUPPLY_SI_QTY_ADD,RBO FP Equity_DX_BROKER_SI_QTY_DEC,RBO FP Equity_DX_SUPPLY_SI_MV,RBO FP Equity_DX_BROKER_SI_MV_DEC,RBO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RBO FP Equity_DX_UTILIZATION_QUANTITY,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RBO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RBO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RBO FP Equity_DX_ACTIVE_UTILIZATION_MV,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RBO FP Equity_DX_BROKER_SI_CON_RATIO,RBO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RBO FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-05-15,1260.0,62496.0,0.11,1.07,0.01,0.06,0.0,31248.0,630.0,630.0,31248.0,,,,,,,,,,,,0.03,,100.0,54.03,0.0,0.0,0.0,100.0,15.75,0.7346,84.25,1.0806
2024-05-16,1060.0,51940.0,0.09,0.91,0.01,0.05,0.0,25970.0,530.0,530.0,25970.0,,,,0.0,,100.0,,,,,100.0,0.03,0.0,100.0,42.33,0.0,0.0,0.0,100.0,,1.0,100.0,0.8466
2024-05-17,1106.0,53972.8,0.1,0.95,0.01,0.05,0.0,26986.4,553.0,553.0,26986.4,23.0,,23.0,,,,,23.0,0.0,,,0.03,,100.0,44.24,0.0,0.0,0.0,100.0,4.17,0.9201,95.83,0.8848
2024-05-20,3084.0,149882.4,0.27,2.63,0.03,0.15,0.0,123006.6,2531.0,2531.0,123006.6,1978.0,,1978.0,,,,,1978.0,0.1,,,0.12,,100.0,91.01,0.0,0.0,0.0,100.0,34.39,0.5296,64.12,1.109
2024-05-21,3084.0,149574.0,0.27,2.77,0.03,0.15,0.0,122753.5,2531.0,2531.0,122753.5,,,,,,,,,,,,0.12,,100.0,90.55,0.0,0.0,0.0,100.0,34.35,0.5299,64.16,1.1034
2024-05-22,3084.0,148032.0,0.27,2.6,0.03,0.15,0.0,121488.0,2531.0,2531.0,121488.0,,,,,,,,,,,,0.12,,100.0,90.65,0.0,0.0,0.0,100.0,34.25,0.5304,64.25,1.1046
2024-05-23,3084.0,149574.0,0.27,2.56,0.03,0.15,0.0,122753.5,2531.0,2531.0,122753.5,,,,,,,,,,,,0.12,,100.0,89.85,0.0,0.0,0.0,100.0,34.49,0.5291,64.02,1.0948
2024-05-24,3084.0,150190.8,0.27,2.56,0.03,0.15,0.0,123259.7,2531.0,2531.0,123259.7,,,,,,,,,,,,0.12,,100.0,89.47,0.0,0.0,0.0,100.0,34.42,0.5295,64.09,1.0901
2024-05-27,3084.0,150190.8,0.27,2.55,0.03,0.15,0.0,123259.7,2531.0,2531.0,123259.7,,,,,,,,,,,,0.12,,100.0,89.47,0.0,0.0,0.0,100.0,34.38,0.5297,64.13,1.0901
2024-05-28,3038.0,147646.8,0.26,2.5,0.03,0.15,0.0,121888.8,2508.0,2508.0,121888.8,,,,0.0,,23.0,,,,,23.0,0.12,0.0,100.0,89.28,0.0,0.0,0.0,100.0,34.87,0.5458,65.13,1.0815
2024-05-29,3038.0,147646.8,0.26,2.61,0.03,0.15,0.0,121888.8,2508.0,2508.0,121888.8,,,,,,,,,,,,0.12,,100.0,89.19,0.0,0.0,0.0,100.0,34.89,0.5457,65.11,1.0804
2024-05-30,3038.0,147646.8,0.26,2.7,0.03,0.15,0.0,121888.8,2508.0,2508.0,121888.8,,,,,,,,,,,,0.12,,100.0,89.09,0.0,0.0,0.0,100.0,34.89,0.5457,65.11,1.0792
2024-05-31,3038.0,148254.4,0.26,2.73,0.03,0.15,0.0,122390.4,2508.0,2508.0,122390.4,,,,,,,,,,,,0.12,,100.0,93.72,0.0,0.0,0.0,100.0,34.94,0.5454,65.06,1.1353
2024-06-03,3038.0,148862.0,0.26,2.73,0.03,0.15,0.0,122892.0,2508.0,2508.0,122892.0,,,,,,,,,,,,0.12,,100.0,88.25,0.0,0.0,0.0,100.0,34.94,0.5454,65.06,1.069
2024-06-04,3038.0,148862.0,0.26,2.71,0.03,0.15,0.0,122892.0,2508.0,2508.0,122892.0,,,,,,,,,,,,0.12,,100.0,93.93,0.0,0.0,0.0,100.0,34.89,0.5457,65.11,1.1378
2024-06-05,3038.0,147646.8,0.26,2.61,0.03,0.15,0.0,121888.8,2508.0,2508.0,121888.8,,,,,,,,,,,,0.12,,100.0,94.0,0.0,0.0,0.0,100.0,34.8,0.5462,65.2,1.1387
2024-06-06,3050.0,149145.0,0.26,2.55,0.03,0.15,0.0,122934.6,2514.0,2514.0,122934.6,6.0,,6.0,,,,,6.0,0.0,,,0.12,,100.0,93.84,0.0,0.0,0.0,100.0,34.74,0.5415,64.87,1.1385
2024-06-07,3050.0,147925.0,0.26,2.54,0.03,0.15,0.0,121929.0,2514.0,2514.0,121929.0,,,,,,,,,,,,0.12,,100.0,93.81,0.0,0.0,0.0,100.0,34.66,0.5419,64.94,1.1381
2024-06-10,3050.0,147925.0,0.26,2.51,0.03,0.15,0.0,121929.0,2514.0,2514.0,121929.0,,,,,,,,,,,,0.12,,100.0,93.81,0.0,0.0,0.0,100.0,34.75,0.5414,64.85,1.1381
2024-06-11,3050.0,149145.0,0.26,2.51,0.03,0.15,0.0,122934.6,2514.0,2514.0,122934.6,,,,,,,,,,,,0.12,,100.0,93.88,0.0,0.0,0.0,100.0,34.85,0.5408,64.76,1.1389
2024-06-12,3136.0,153036.8,0.27,2.61,0.03,0.15,0.0,124781.6,2557.0,2557.0,124781.6,43.0,0.0,,,43.0,,0.0,43.0,,,,0.13,,100.0,94.04,0.0,0.0,0.0,100.0,33.78,0.5132,63.1,1.1534
2024-06-13,3130.0,150240.0,0.27,2.59,0.03,0.15,0.0,122448.0,2557.0,2551.0,122736.0,,,,,,,,,,,6.0,0.12,0.0,100.0,94.25,0.0,0.0,0.0,100.0,33.68,0.5159,63.37,1.1537
2024-06-14,3124.0,149327.2,0.27,4.03,0.03,0.15,0.0,121937.8,2551.0,2551.0,121937.8,,,,0.0,,6.0,,,,,,0.12,,100.0,94.13,0.0,0.0,0.0,100.0,33.88,0.517,63.36,1.1528
2024-06-17,3124.0,148702.4,0.27,3.78,0.03,0.15,0.0,121427.6,2551.0,2551.0,121427.6,,,,,,,,,,,,0.12,,100.0,94.13,0.0,0.0,0.0,100.0,33.92,0.5168,63.32,1.1528
2024-06-18,3124.0,150264.4,0.27,3.7,0.03,0.15,0.0,122703.1,2551.0,2551.0,122703.1,,,,,,,,,,,,0.12,,100.0,94.1,0.0,0.0,0.0,100.0,34.05,0.5162,63.2,1.1523
2024-06-19,3081.0,149428.5,0.27,3.78,0.03,0.15,0.0,121638.0,2551.0,2508.0,123723.5,,,,,,,,,,,43.0,0.12,0.0,100.0,93.65,0.0,0.0,0.0,100.0,34.5,0.5302,64.11,1.1311
2024-06-20,3038.0,145824.0,0.26,3.88,0.03,0.15,0.0,120384.0,2508.0,2508.0,120384.0,,,,0.0,,43.0,,,,,,0.12,,100.0,94.57,0.0,0.0,0.0,100.0,34.77,0.5464,65.23,1.1456
2024-06-21,3038.0,147039.2,0.26,3.87,0.03,0.15,0.0,121387.2,2508.0,2508.0,121387.2,,,,,,,,,,,,0.12,,100.0,94.89,0.0,0.0,0.0,100.0,34.99,0.5451,65.01,1.1495
2024-06-24,3038.0,147039.2,0.26,3.91,0.03,0.15,0.0,121387.2,2508.0,2508.0,121387.2,,,,,,,,,,,,0.12,,100.0,94.89,0.0,0.0,0.0,100.0,34.89,0.5457,65.11,1.1495
2024-06-25,3038.0,146431.6,0.26,3.96,0.03,0.15,0.0,120885.6,2508.0,2508.0,120885.6,,,,,,,,,,,,0.12,,100.0,94.93,0.0,0.0,0.0,100.0,34.84,0.5459,65.16,1.1499
2024-06-26,3068.0,148798.0,0.27,3.98,0.03,0.15,0.0,122365.5,2523.0,2523.0,122365.5,15.0,,15.0,,,,,15.0,0.0,,,0.12,,100.0,95.1,0.0,0.0,0.0,100.0,34.62,0.5347,64.4,1.1564
2024-06-27,3068.0,148184.4,0.27,3.9,0.03,0.15,0.0,121860.9,2523.0,2523.0,121860.9,,,,,,,,,,,,0.12,,100.0,95.03,0.0,0.0,0.0,100.0,34.5,0.5354,64.52,1.1556
2024-06-28,3068.0,147264.0,0.27,3.99,0.03,0.15,0.0,121104.0,2523.0,2523.0,121104.0,,,,,,,,,,,,0.12,,100.0,94.6,0.0,0.0,0.0,100.0,34.48,0.5355,64.54,1.1504
2024-07-01,2664.0,128937.6,0.23,3.41,0.03,0.13,0.0,102559.6,2523.0,2119.0,122113.2,,,,,,,,,,,404.0,0.12,0.02,100.0,94.6,0.0,0.0,0.0,100.0,24.65,0.6118,74.22,0.9989
2024-07-02,2260.0,106559.05,0.2,2.75,0.02,0.11,0.0,99910.9,2119.0,2119.0,99910.9,,,,0.02,,404.0,,,,,,0.1,,100.0,92.86,0.0,0.0,0.0,100.0,11.15,0.7786,87.52,0.9904
2024-07-03,2260.0,108254.0,0.18,2.83,0.02,0.11,0.0,101500.1,2119.0,2119.0,101500.1,,,,,,,,,,,,0.1,,100.0,92.61,0.0,0.0,0.0,100.0,11.1,0.7794,87.57,0.9878
2024-07-04,2260.0,108254.0,0.18,2.93,0.02,0.11,0.0,101500.1,2119.0,2119.0,101500.1,,,,,,,,,,,,0.1,,100.0,92.37,0.0,0.0,0.0,100.0,11.15,0.7786,87.52,0.9852
2024-07-05,2260.0,108932.0,0.18,2.96,0.02,0.11,0.0,102135.8,2119.0,2119.0,102135.8,,,,,,,,,,,,0.1,,100.0,92.82,0.0,0.0,0.0,100.0,11.18,0.7782,87.49,0.9899
2024-07-08,2230.0,106371.0,0.18,2.83,0.02,0.11,0.0,100360.8,2104.0,2104.0,100360.8,,,,0.0,,15.0,,,,,15.0,0.1,0.0,100.0,92.69,0.0,0.0,0.0,100.0,11.25,0.8003,88.75,0.9824
2024-07-09,1115.0,52739.5,0.09,1.45,0.01,0.05,0.0,46779.7,989.0,989.0,46779.7,,,,0.05,,1115.0,,,,,1115.0,0.05,0.05,100.0,85.11,0.0,0.0,0.0,100.0,22.53,0.6509,77.47,0.9596
2024-07-10,1115.0,53297.0,0.09,1.4,0.01,0.05,0.0,47274.2,989.0,989.0,47274.2,,,,,,,,,,,,0.05,,100.0,85.26,0.0,0.0,0.0,100.0,22.69,0.6491,77.31,0.9612
2024-07-11,1115.0,53520.0,0.09,1.4,0.01,0.05,0.0,47472.0,989.0,989.0,47472.0,,,,,,,,,,,,0.05,,100.0,84.17,0.0,0.0,0.0,100.0,22.64,0.6497,77.36,0.9489
2024-07-12,1115.0,53297.0,0.1,1.4,0.01,0.05,0.0,47274.2,989.0,989.0,47274.2,,,,,,,,,,,,0.05,,100.0,43.11,0.0,0.0,0.0,100.0,22.56,0.6505,77.44,0.4861
2024-07-15,1115.0,52628.0,0.1,1.4,0.01,0.05,0.0,46680.8,989.0,989.0,46680.8,,,,,,,,,,,,0.05,,100.0,84.97,0.0,0.0,0.0,100.0,22.49,0.6513,77.51,0.9579
2024-07-16,1115.0,52516.5,0.1,1.36,0.01,0.05,0.0,46581.9,989.0,989.0,46581.9,,,,,,,,,,,,0.05,,100.0,86.53,0.0,0.0,0.0,100.0,22.58,0.6503,77.42,0.9755
2024-07-17,1115.0,52516.5,0.1,1.43,0.01,0.05,0.0,46581.9,989.0,989.0,46581.9,,,,,,,,,,,,0.05,,100.0,86.68,0.0,0.0,0.0,100.0,22.6,0.6501,77.4,0.9772
2024-07-18,1115.0,52516.5,0.1,1.39,0.01,0.05,0.0,46581.9,989.0,989.0,46581.9,,,,,,,,,,,,0.05,,100.0,86.45,0.0,0.0,0.0,100.0,22.59,0.6503,77.41,0.9747
2024-07-19,3315.0,157462.5,0.29,4.1,0.03,0.16,0.0,99227.5,2089.0,2089.0,99227.5,1100.0,,1100.0,,,,,1100.0,0.05,,,0.1,,100.0,93.09,0.0,0.0,0.0,100.0,26.02,0.5137,66.34,1.4773
2024-07-22,3315.0,157462.5,0.29,4.11,0.03,0.16,0.0,99227.5,2089.0,2089.0,99227.5,,,,,,,,,,,,0.1,,100.0,93.09,0.0,0.0,0.0,100.0,26.03,0.514,66.37,1.4773
2024-07-23,3315.0,157131.0,0.29,4.03,0.03,0.16,0.0,99018.6,2089.0,2089.0,99018.6,,,,,,,,,,,,0.1,,100.0,92.31,0.0,0.0,0.0,100.0,26.04,0.5141,66.37,1.4649
2024-07-24,3315.0,157131.0,0.29,4.06,0.03,0.16,0.0,99018.6,2089.0,2089.0,99018.6,,,,,,,,,,,,0.1,,100.0,92.15,0.0,0.0,0.0,100.0,26.03,0.5139,66.36,1.4623
2024-07-25,3315.0,157131.0,0.29,4.09,0.03,0.16,0.0,99018.6,2089.0,2089.0,99018.6,,,,,,,,,,,,0.1,,100.0,92.47,0.0,0.0,0.0,100.0,26.03,0.514,66.37,1.4675
2024-07-26,3315.0,157794.0,0.29,4.17,0.03,0.16,0.0,99436.4,2089.0,2089.0,99436.4,,,,,,,,,,,,0.1,,100.0,92.84,0.0,0.0,0.0,100.0,26.03,0.5138,66.35,1.4733
2024-07-29,1115.0,52851.0,0.1,1.53,0.01,0.05,0.0,46878.6,989.0,989.0,46878.6,,,,0.05,,1100.0,,,,,1100.0,0.05,0.05,100.0,43.96,0.0,0.0,0.0,100.0,22.56,0.6505,77.44,0.4956
2024-07-30,1115.0,53297.0,0.1,1.61,0.01,0.05,0.0,47274.2,989.0,989.0,47274.2,,,,,,,,,,,,0.05,,100.0,86.0,0.0,0.0,0.0,100.0,22.67,0.6493,77.33,0.9696
2024-07-31,252.0,12146.4,0.02,0.36,0.0,0.01,0.0,6073.2,126.0,126.0,6073.2,,,,0.04,,863.0,,,,,863.0,0.01,0.04,100.0,8.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.1642
2024-08-01,252.0,12247.2,0.02,0.36,0.0,0.01,0.0,6123.6,126.0,126.0,6123.6,,,,,,,,,,,,0.01,,100.0,8.21,0.0,0.0,0.0,100.0,,1.0,100.0,0.1642
2024-08-02,252.0,11894.4,0.02,0.36,0.0,0.01,0.0,5947.2,126.0,126.0,5947.2,,,,,,,,,,,,0.01,,100.0,8.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.1662
2024-08-05,252.0,11239.2,0.02,0.36,0.0,0.01,0.0,5619.6,126.0,126.0,5619.6,,,,,,,,,,,,0.01,,100.0,8.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.1662
2024-08-06,252.0,11667.6,0.02,0.35,0.0,0.01,0.0,5833.8,126.0,126.0,5833.8,,,,,,,,,,,,0.01,,100.0,8.35,0.0,0.0,0.0,100.0,,1.0,100.0,0.167
2024-08-07,252.0,11592.0,0.02,0.37,0.0,0.01,0.0,5796.0,126.0,126.0,5796.0,,,,,,,,,,,,0.01,,100.0,8.32,0.0,0.0,0.0,100.0,,1.0,100.0,0.1663
2024-08-08,252.0,11970.0,0.02,0.39,0.0,0.01,0.0,5985.0,126.0,126.0,5985.0,,,,,,,,,,,,0.01,,100.0,8.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.168
2024-08-09,252.0,12045.6,0.02,0.38,0.0,0.01,0.0,6022.8,126.0,126.0,6022.8,,,,,,,,,,,,0.01,,100.0,8.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.1676
2024-08-12,252.0,12045.6,0.02,0.42,0.0,0.01,0.0,6022.8,126.0,126.0,6022.8,,,,,,,,,,,,0.01,,100.0,8.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.1676
2024-08-13,252.0,11995.2,0.02,0.31,0.0,0.01,0.0,5997.6,126.0,126.0,5997.6,,,,,,,,,,,,0.01,,100.0,8.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.1674
2024-08-14,252.0,12146.4,0.02,0.34,0.0,0.01,0.0,6073.2,126.0,126.0,6073.2,,,,,,,,,,,,0.01,,100.0,8.03,0.0,0.0,0.0,100.0,,1.0,100.0,0.1605
2024-08-15,252.0,12222.0,0.02,0.33,0.0,0.01,0.0,6111.0,126.0,126.0,6111.0,,,,,,,,,,,,0.01,,100.0,8.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1607
2024-08-16,252.0,12348.0,0.02,0.34,0.0,0.01,0.0,6174.0,126.0,126.0,6174.0,,,,,,,,,,,,0.01,,100.0,8.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.1628
2024-08-19,252.0,12348.0,0.02,0.32,0.0,0.01,0.0,6174.0,126.0,126.0,6174.0,,,,,,,,,,,,0.01,,100.0,8.14,0.0,0.0,0.0,100.0,,1.0,100.0,0.1628
2024-08-20,252.0,12020.4,0.02,0.32,0.0,0.01,0.0,6010.2,126.0,126.0,6010.2,,,,,,,,,,,,0.01,,100.0,8.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.161
2024-08-21,252.0,11970.0,0.02,0.31,0.0,0.01,0.0,5985.0,126.0,126.0,5985.0,,,,,,,,,,,,0.01,,100.0,8.07,0.0,0.0,0.0,100.0,,1.0,100.0,0.1614
2024-08-22,252.0,11970.0,0.02,0.31,0.0,0.01,0.0,5985.0,126.0,126.0,5985.0,,,,,,,,,,,,0.01,,100.0,7.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.1593
2024-08-23,252.0,11970.0,0.02,0.31,0.0,0.01,0.0,5985.0,126.0,126.0,5985.0,,,,,,,,,,,,0.01,,100.0,7.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.1594
2024-08-26,252.0,11566.8,0.02,0.31,0.0,0.01,0.0,5783.4,126.0,126.0,5783.4,,,,,,,,,,,,0.01,,100.0,7.97,0.0,0.0,0.0,100.0,,1.0,100.0,0.1594
2024-08-27,252.0,11566.8,0.02,0.3,0.0,0.01,0.0,5783.4,126.0,126.0,5783.4,,,,,,,,,,,,0.01,,100.0,7.98,0.0,0.0,0.0,100.0,,1.0,100.0,0.1597
2024-08-28,252.0,11491.2,0.02,0.26,0.0,0.01,0.0,5745.6,126.0,126.0,5745.6,,,,,,,,,,,,0.01,,100.0,7.91,0.0,0.0,0.0,100.0,,1.0,100.0,0.1583
2024-08-29,252.0,11642.4,0.02,0.27,0.0,0.01,0.0,5821.2,126.0,126.0,5821.2,,,,,,,,,,,,0.01,,100.0,7.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1537
2024-08-30,252.0,11743.2,0.02,0.27,0.0,0.01,0.0,5871.6,126.0,126.0,5871.6,,,,,,,,,,,,0.01,,100.0,7.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.153
2024-09-02,252.0,11919.6,0.02,0.27,0.0,0.01,0.0,5959.8,126.0,126.0,5959.8,,,,,,,,,,,,0.01,,100.0,7.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.153
2024-09-03,252.0,12070.8,0.02,0.27,0.0,0.01,0.0,6035.4,126.0,126.0,6035.4,,,,,,,,,,,,0.01,,100.0,7.65,0.0,0.0,0.0,100.0,,1.0,100.0,0.1531
2024-09-04,252.0,12222.0,0.02,0.27,0.0,0.01,0.0,6111.0,126.0,126.0,6111.0,,,,,,,,,,,,0.01,,100.0,7.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1536
2024-09-05,252.0,12146.4,0.02,0.27,0.0,0.01,0.0,6073.2,126.0,126.0,6073.2,,,,,,,,,,,,0.01,,100.0,7.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1537
2024-09-06,252.0,12096.0,0.02,0.27,0.0,0.01,0.0,6048.0,126.0,126.0,6048.0,,,,,,,,,,,,0.01,,100.0,7.68,0.0,0.0,0.0,100.0,,1.0,100.0,0.1537
2024-09-09,292.0,14103.6,0.02,0.32,0.0,0.01,0.0,7051.8,146.0,146.0,7051.8,20.0,,20.0,,,,,20.0,0.0,,,0.01,,100.0,8.9,0.0,0.0,0.0,100.0,13.66,0.7641,86.34,0.178
2024-09-10,292.0,14191.2,0.02,0.32,0.0,0.01,0.0,7095.6,146.0,146.0,7095.6,,,,,,,,,,,,0.01,,100.0,8.9,0.0,0.0,0.0,100.0,13.66,0.7641,86.34,0.178
2024-09-11,292.0,14366.4,0.02,0.32,0.0,0.01,0.0,7183.2,146.0,146.0,7183.2,,,,,,,,,,,,0.01,,100.0,9.34,0.0,0.0,0.0,100.0,13.63,0.7646,86.37,0.1867
2024-09-12,292.0,13402.8,0.02,0.3,0.0,0.01,0.0,6701.4,146.0,146.0,6701.4,,,,,,,,,,,,0.01,,100.0,9.33,0.0,0.0,0.0,100.0,14.11,0.7577,85.89,0.1866
2024-09-13,292.0,12964.8,0.02,0.12,0.0,0.01,0.0,6482.4,146.0,146.0,6482.4,,,,,,,,,,,,0.01,,100.0,7.23,0.0,0.0,0.0,100.0,13.89,0.7607,86.11,0.1446
2024-09-16,292.0,12789.6,0.02,0.12,0.0,0.01,0.0,6394.8,146.0,146.0,6394.8,,,,,,,,,,,,0.01,,100.0,7.23,0.0,0.0,0.0,100.0,13.78,0.7624,86.22,0.1446
2024-09-17,252.0,11163.6,0.02,0.1,0.0,0.01,0.0,5581.8,126.0,126.0,5581.8,,,,0.0,,20.0,,,,,20.0,0.01,0.0,100.0,6.25,0.0,0.0,0.0,100.0,7.35,1.0,100.0,0.1251
2024-09-18,252.0,11163.6,0.02,0.09,0.0,0.01,0.0,5581.8,126.0,126.0,5581.8,,,,,,,,,,,,0.01,,100.0,6.74,0.0,0.0,0.0,100.0,,1.0,100.0,0.1348
2024-09-19,252.0,10987.2,0.02,0.09,0.0,0.01,0.0,5493.6,126.0,126.0,5493.6,,,,,,,,,,,,0.01,,100.0,6.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.1282
2024-09-20,252.0,10760.4,0.02,0.09,0.0,0.01,0.0,5380.2,126.0,126.0,5380.2,,,,,,,,,,,,0.01,,100.0,6.38,0.0,0.0,0.0,100.0,,1.0,100.0,0.1277
2024-09-23,252.0,10710.0,0.02,0.09,0.0,0.01,0.0,5355.0,126.0,126.0,5355.0,,,,,,,,,,,,0.01,,100.0,6.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1207
2024-09-24,252.0,10584.0,0.02,0.1,0.0,0.01,0.0,5292.0,126.0,126.0,5292.0,,,,,,,,,,,,0.01,,100.0,6.04,0.0,0.0,0.0,100.0,,1.0,100.0,0.1207
2024-09-25,252.0,10684.8,0.02,0.1,0.0,0.01,0.0,5342.4,126.0,126.0,5342.4,,,,,,,,,,,,0.01,,100.0,6.06,0.0,0.0,0.0,100.0,,1.0,100.0,0.1213
2024-09-26,252.0,10609.2,0.02,0.1,0.0,0.01,0.0,5304.6,126.0,126.0,5304.6,,,,,,,,,,,,0.01,,100.0,6.18,0.0,0.0,0.0,100.0,,1.0,100.0,0.1236
2024-09-27,252.0,10735.2,0.02,0.1,0.0,0.01,0.0,5367.6,126.0,126.0,5367.6,,,,,,,,,,,,0.01,,100.0,6.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.1238
2024-09-30,252.0,10810.8,0.02,0.1,0.0,0.01,0.0,5405.4,126.0,126.0,5405.4,,,,,,,,,,,,0.01,,100.0,6.19,0.0,0.0,0.0,100.0,,1.0,100.0,0.1238
2024-10-01,252.0,10861.2,0.02,0.1,0.0,0.01,0.0,5430.6,126.0,126.0,5430.6,,,,,,,,,,,,0.01,,100.0,6.5,0.0,0.0,0.0,100.0,,1.0,100.0,0.13
2024-10-02,352.0,15558.4,0.03,0.14,0.0,0.02,0.0,7779.2,176.0,176.0,7779.2,50.0,,50.0,,,,,50.0,0.0,,,0.01,,100.0,9.08,0.0,0.0,0.0,100.0,28.15,0.5955,71.85,0.1816
2024-10-03,352.0,15312.0,0.03,0.14,0.0,0.02,0.0,7656.0,176.0,176.0,7656.0,,,,,,,,,,,,0.01,,100.0,8.63,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,0.1726
2024-10-04,352.0,15488.0,0.03,0.14,0.0,0.02,0.0,7744.0,176.0,176.0,7744.0,,,,,,,,,,,,0.01,,100.0,8.62,0.0,0.0,0.0,100.0,28.29,0.5942,71.71,0.1724
2024-10-07,352.0,16016.0,0.03,0.14,0.0,0.02,0.0,8008.0,176.0,176.0,8008.0,,,,,,,,,,,,0.01,,100.0,8.62,0.0,0.0,0.0,100.0,28.07,0.5962,71.93,0.1724
2024-10-08,352.0,16297.6,0.03,0.14,0.0,0.02,0.0,8148.8,176.0,176.0,8148.8,,,,,,,,,,,,0.01,,100.0,9.07,0.0,0.0,0.0,100.0,28.23,0.5948,71.77,0.1814
2024-10-09,352.0,16790.4,0.03,0.15,0.0,0.02,0.0,8395.2,176.0,176.0,8395.2,,,,,,,,,,,,0.01,,100.0,9.05,0.0,0.0,0.0,100.0,28.1,0.5959,71.9,0.181
2024-10-10,352.0,16297.6,0.03,0.16,0.0,0.02,0.0,8148.8,176.0,176.0,8148.8,,,,,,,,,,,,0.01,,100.0,9.04,0.0,0.0,0.0,100.0,28.71,0.5906,71.29,0.1808
2024-10-11,352.0,16332.8,0.03,0.16,0.0,0.02,0.0,8166.4,176.0,176.0,8166.4,,,,,,,,,,,,0.01,,100.0,9.04,0.0,0.0,0.0,100.0,28.39,0.5934,71.61,0.1808
2024-10-14,352.0,15945.6,0.03,0.16,0.0,0.02,0.0,7972.8,176.0,176.0,7972.8,,,,,,,,,,,,0.01,,100.0,9.12,0.0,0.0,0.0,100.0,28.65,0.5911,71.35,0.1825
2024-10-15,352.0,15699.2,0.03,0.16,0.0,0.02,0.0,7849.6,176.0,176.0,7849.6,,,,,,,,,,,,0.01,,100.0,9.11,0.0,0.0,0.0,100.0,28.57,0.5919,71.43,0.1823
2024-10-16,126.0,5569.2,0.01,0.06,0.0,0.01,0.0,0.0,126.0,0.0,5569.2,,,,0.0,,50.0,,,,,176.0,0.01,0.01,100.0,8.85,0.0,0.0,0.0,100.0,28.66,1.0,100.0,0.0885
2024-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.01,,126.0,,,,,,0.0,,0.0,0.0,1623.0,70600.5,0.07,0.0,,0.0,,0.0
2024-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1600.0,68800.0,0.07,0.0,,0.0,,0.0
2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,1600.0,69120.0,0.07,0.0,,0.0,,0.0
