,AEJ FP Equity_DX_SI_QTY,AEJ FP Equity_DX_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AEJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AEJ FP Equity_DX_SI_MV,AEJ FP Equity_DX_DSS,AEJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY,AEJ FP Equity_DX_BROKER_SI_QTY,AEJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AEJ FP Equity_DX_BROKER_SI_MV_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,AEJ FP Equity_DX_BROKER_SI_MV_INC_x,AEJ FP Equity_DX_SUPPLY_SI_MV_NEW,AEJ FP Equity_DX_BROKER_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_NEW,AEJ FP Equity_DX_SUPPLY_SI_MV_DEC,AEJ FP Equity_DX_BROKER_SI_QTY_INC,AEJ FP Equity_DX_SUPPLY_SI_QTY_DEC,AEJ FP Equity_DX_BROKER_SI_MV_NEW_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AEJ FP Equity_DX_BROKER_SI_MV_INC_y,AEJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,AEJ FP Equity_DX_BROKER_SI_MV_ADD,AEJ FP Equity_DX_SUPPLY_SI_QTY_ADD,AEJ FP Equity_DX_BROKER_SI_QTY_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV,AEJ FP Equity_DX_BROKER_SI_MV_DEC,AEJ FP Equity_DX_SUPPLY_SI_MV_RMV,AEJ FP Equity_DX_BROKER_SI_MV_RMV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AEJ FP Equity_DX_UTILIZATION_QUANTITY,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AEJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AEJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AEJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AEJ FP Equity_DX_ACTIVE_UTILIZATION_MV,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AEJ FP Equity_DX_BROKER_SI_CON_RATIO,AEJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AEJ FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18958.0,909130.89,,0.9,0.0,,0.0,,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18958.0,909510.05,,0.9,0.0,,0.0,,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18958.0,896713.4,,0.89,0.0,,0.0,,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,18958.0,905054.92,,0.9,0.0,,0.0,,0.0
2018-10-22,10000.0,481150.0,1.17,0.15,0.48,,481150.0,5000.0,10000.0,240575.0,,,,,,10000.0,,,,,,,,,0.48,5000.0,,0.24,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.5275
2018-10-23,10000.0,469500.0,1.17,0.15,0.48,,469500.0,5000.0,10000.0,234750.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.5275
2018-10-24,10000.0,469350.0,1.14,0.15,0.47,,469350.0,5000.0,10000.0,234675.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,26.37,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.5275
2018-10-25,10000.0,471050.0,1.15,0.15,0.47,,471050.0,5000.0,10000.0,235525.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.5275
2018-10-26,10000.0,463050.0,1.15,0.15,0.47,,463050.0,5000.0,10000.0,231525.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.5275
2018-10-29,10000.0,463100.0,1.13,0.15,0.46,,463100.0,5000.0,10000.0,231550.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.5275
2018-10-30,10000.0,465000.0,1.13,0.15,0.46,,465000.0,5000.0,10000.0,232500.0,,,,,,,,,,,,,,,,,,0.23,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.5275
2018-10-31,10000.0,475550.0,1.05,0.15,0.47,,475550.0,5000.0,10000.0,237775.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.5275
2018-11-01,10000.0,484350.0,1.02,0.15,0.48,,484350.0,5000.0,10000.0,242175.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.64,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.5328
2018-11-02,10000.0,488600.0,1.02,0.15,0.48,,488600.0,5000.0,10000.0,244300.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.5275
2018-11-05,10000.0,487300.0,1.02,0.15,0.49,,487300.0,5000.0,10000.0,243650.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.37,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.5275
2018-11-06,10000.0,487500.0,1.06,0.15,0.49,,487500.0,5000.0,10000.0,243750.0,,,,,,,,,,,,,,,,,,0.24,,,,100.0,26.64,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.5328
2018-11-07,12200.0,601643.0,1.5,0.19,0.59,,547396.5,6100.0,11100.0,300821.5,,,,,,1100.0,,,,,,,,,0.05,1100.0,,0.3,,,,100.0,32.5,0.0,0.0,,0.0,100.0,45.04,0.4156,45.05,0.65
2018-11-08,12200.0,601094.0,1.17,0.19,0.6,,546897.0,6100.0,11100.0,300547.0,,,,,,,,,,,,,,,,,,0.3,,,,100.0,32.5,0.0,0.0,,0.0,100.0,45.0,0.4157,45.1,0.65
2018-11-09,12200.0,592005.0,1.06,0.19,0.6,,538627.5,6100.0,11100.0,296002.5,,,,,,,,,,,,,,,,,,0.3,,,,100.0,32.5,0.0,0.0,,0.0,100.0,44.98,0.4157,45.12,0.65
2018-11-12,12200.0,588955.0,1.05,0.19,0.59,,535852.5,6100.0,11100.0,294477.5,,,,,,,,,,,,,,,,,,0.29,,,,100.0,32.5,0.0,0.0,,0.0,100.0,45.03,0.4156,45.06,0.65
2018-11-13,12200.0,599508.0,1.03,0.19,0.59,,545454.0,6100.0,11100.0,299754.0,,,,,,,,,,,,,,,,,,0.3,,,,22.33,20.18,21213.0,1042406.82,,1.04,22.27,45.02,0.4157,45.08,0.4036
2018-11-14,12200.0,593713.0,1.03,0.19,0.6,,540181.5,6100.0,11100.0,296856.5,,,,,,,,,,,,,,,,,,0.3,,,,22.33,20.18,21213.0,1032330.65,,1.03,22.33,45.02,0.4156,45.07,0.4036
2018-11-15,22200.0,1092129.0,1.88,0.34,1.08,,1038014.5,11100.0,21100.0,546064.5,,,5000.0,0.48,,,,,10000.0,,,,0.48,5000.0,,,,0.55,,,,40.64,36.72,16213.0,797598.54,,0.8,40.6,47.37,0.4519,47.41,0.7344
2018-11-16,21100.0,1032634.0,1.82,0.32,1.04,,1032634.0,10000.0,21100.0,489400.0,,,,,,,,0.05,,1100.0,,,,,,,,0.49,,,,38.15,36.72,16213.0,793464.22,,0.79,38.15,47.39,0.4524,47.45,0.7749
2018-11-19,21100.0,1023033.5,1.77,0.32,1.03,,1023033.5,10000.0,21100.0,484850.0,,,,,,,,,,,,,,,,,,0.48,,,,38.15,36.72,16213.0,786087.31,,0.79,38.15,47.39,0.4522,47.42,0.7749
2018-11-20,20000.0,957000.0,1.69,0.31,0.97,,957000.0,10000.0,20000.0,478500.0,,,,,,,,,,,,,,,,,1100.0,0.48,0.05,,,38.15,36.72,16213.0,775792.05,,0.78,38.15,50.0,0.5,50.0,0.7345
2018-11-21,20000.0,974500.0,1.58,0.31,0.96,,974500.0,10000.0,20000.0,487250.0,,,,,,,,,,,,,,,,,,0.49,,,,38.15,36.72,16213.0,789978.43,,0.79,38.15,50.0,0.5,50.0,0.7345
2018-11-22,20000.0,959200.0,1.6,0.31,0.97,,959200.0,10000.0,20000.0,479600.0,,,,,,,,,,,,,,,,,,0.48,,,,38.15,36.72,16213.0,777575.48,,0.78,38.15,50.0,0.5,50.0,0.7345
2018-11-23,20000.0,970200.0,1.85,0.31,0.96,,970200.0,10000.0,20000.0,485100.0,,,,,,,,,,,,,,,,,,0.49,,,,38.15,36.72,16213.0,786492.63,,0.79,38.15,49.97,0.5,50.03,0.7345
2018-11-26,20000.0,982900.0,1.87,0.31,0.97,,982900.0,10000.0,20000.0,491450.0,,,,,,,,,,,,,,,,,,0.49,,,,38.15,36.72,16213.0,796787.89,,0.8,38.15,49.98,0.5,50.02,0.7345
2018-11-27,20000.0,988300.0,1.85,0.31,0.98,,988300.0,10000.0,20000.0,494150.0,,,,,,,,,,,,,,,,,,0.49,,,,38.15,36.72,16213.0,801165.4,,0.8,38.15,49.99,0.5,50.01,0.7345
2018-11-28,20000.0,994200.0,1.89,0.31,0.99,,994200.0,10000.0,20000.0,497100.0,,,,,,,,,,,,,,,,,,0.5,,,,38.15,36.72,16213.0,805948.23,,0.81,38.15,49.98,0.5,50.02,0.7345
2018-11-29,20000.0,995800.0,1.94,0.31,0.99,,995800.0,10000.0,20000.0,497900.0,,,,,,,,,,,,,,,,,,0.5,,,,38.15,36.72,16213.0,807245.27,,0.81,38.15,49.88,0.5,50.12,0.7345
2018-11-30,20000.0,993900.0,2.08,0.31,1.0,,993900.0,10000.0,20000.0,496950.0,,,,,,,,,,,,,,,,,,0.5,,,,38.15,36.72,16213.0,805705.04,,0.81,38.15,49.95,0.5,50.05,0.7345
2018-12-03,20000.0,1010800.0,1.64,0.31,0.99,,1010800.0,10000.0,20000.0,505400.0,,,,,,,,,,,,,,,,,,0.51,,,,38.15,36.72,16213.0,819405.02,,0.82,38.15,49.98,0.5,50.02,0.7345
2018-12-04,20000.0,1010700.0,1.51,0.31,1.01,,1010700.0,10000.0,20000.0,505350.0,,,,,,,,,,,,,,,,,,0.51,,,,38.15,36.72,16213.0,819323.96,,0.82,38.15,49.96,0.5,50.04,0.7345
2018-12-05,20000.0,998600.0,1.5,0.3,1.01,,998600.0,10000.0,20000.0,499300.0,,,,,,,,,,,,,,,,,,0.5,,,,38.15,36.72,16213.0,809515.09,,0.81,38.15,49.99,0.5,50.01,0.7345
2018-12-06,20000.0,969200.0,1.48,0.3,1.0,,969200.0,10000.0,20000.0,484600.0,,,,,,,,,,,,,,,,,,0.48,,,,38.15,36.72,16213.0,785681.98,,0.78,38.15,49.98,0.5,50.02,0.7345
2018-12-07,20000.0,972900.0,1.44,0.3,0.97,,972900.0,10000.0,20000.0,486450.0,,,,,,,,,,,,,,,,,,0.49,,,,38.15,36.72,16213.0,788681.39,,0.79,38.15,49.91,0.5,50.09,0.7345
2018-12-10,20500.0,973237.5,1.5,0.31,1.0,,973237.5,10500.0,20500.0,498487.5,,,,,,500.0,,,,,,,,,0.02,500.0,,0.5,,,,39.31,38.56,16213.0,769712.18,,0.77,39.33,48.77,0.4765,48.79,0.7528
2018-12-11,34500.0,1674112.5,2.45,0.52,1.64,,1674112.5,17500.0,34500.0,849187.5,,,7000.0,0.64,,,,,14000.0,,,,0.64,7000.0,,,,0.85,,,,100.0,64.27,0.0,0.0,,0.0,100.0,49.26,0.4858,49.29,1.267
2018-12-12,34500.0,1702402.5,2.58,0.51,1.67,,1702402.5,17500.0,34500.0,863537.5,,,,,,,,,,,,,,,,,,0.86,,,,100.0,57.89,0.0,0.0,,0.0,100.0,49.27,0.4858,49.28,1.1413
2018-12-13,34500.0,1696020.0,2.6,0.51,1.7,,1696020.0,17500.0,34500.0,860300.0,,,,,,,,,,,,,,,,,,0.86,,,,100.0,57.89,0.0,0.0,,0.0,100.0,49.26,0.4858,49.29,1.1413
2018-12-14,34500.0,1687050.0,2.55,0.49,1.7,,1687050.0,17500.0,34500.0,855750.0,,,,,,,,,,,,,,,,,,0.86,,,,100.0,57.89,0.0,0.0,,0.0,100.0,49.27,0.4858,49.29,1.1413
2018-12-17,34500.0,1677562.5,2.56,0.49,1.69,,1677562.5,17500.0,34500.0,850937.5,,,,,,,,,,,,,,,,,,0.85,,,,100.0,57.89,0.0,0.0,,0.0,100.0,49.26,0.4858,49.29,1.1413
2018-12-18,34500.0,1665315.0,2.62,0.49,1.68,,1665315.0,17500.0,34500.0,844725.0,,,,,,,,,,,,,,,,,,0.85,,,,100.0,57.89,0.0,0.0,,0.0,100.0,49.26,0.4858,49.29,1.1413
2018-12-19,14500.0,700785.0,1.09,0.2,0.7,,700785.0,7500.0,14500.0,362475.0,,,,,,,,0.48,,10000.0,,,,,,,20000.0,0.36,0.97,,,28.08,24.81,19213.0,928564.29,,0.92,28.07,48.28,0.4673,48.28,0.4797
2018-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.36,,7500.0,,,,,,,14500.0,0.0,0.69,,,0.0,0.0,30230.0,1429123.25,,1.42,0.0,,0.0,,0.0
2018-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1433808.9,,1.42,0.0,,0.0,,0.0
2018-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1409927.2,,1.4,0.0,,0.0,,0.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1409927.2,,1.4,0.0,,0.0,,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1409927.2,,1.4,0.0,,0.0,,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1426704.85,,1.42,0.0,,0.0,,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1440006.05,,1.43,0.0,,0.0,,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1456481.4,,1.45,0.0,,0.0,,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1456481.4,,1.45,0.0,,0.0,,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1439552.6,,1.43,0.0,,0.0,,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1410682.95,,1.4,0.0,,0.0,,0.0
2019-01-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1447412.4,,1.44,0.0,,0.0,,0.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1447110.1,,1.44,0.0,,0.0,,0.0
2019-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1452098.05,,1.44,0.0,,0.0,,0.0
2019-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1471898.7,,1.46,0.0,,0.0,,0.0
2019-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1480211.95,,1.47,0.0,,0.0,,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30230.0,1486257.95,,1.48,0.0,,0.0,,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30259.0,1474067.19,,1.46,0.0,,0.0,,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30259.0,1496761.44,,1.49,0.0,,0.0,,0.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30259.0,1510680.58,,1.48,0.0,,0.0,,0.0
2019-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30259.0,1510226.69,,1.5,0.0,,0.0,,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,30259.0,1533828.71,,1.52,0.0,,0.0,,0.0
2019-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,29758.0,1496529.82,,1.49,0.0,,0.0,,0.0
2019-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26893.0,1342767.49,,1.33,0.0,,0.0,,0.0
2019-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,29758.0,1481948.4,,1.47,0.0,,0.0,,0.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26893.0,1353793.62,,1.34,0.0,,0.0,,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,26893.0,1373694.44,,1.36,0.0,,0.0,,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1565126.72,,1.55,0.0,,0.0,,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1573226.5,,1.56,0.0,,0.0,,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1583506.99,,1.58,0.0,,0.0,,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1604691.03,,1.59,0.0,,0.0,,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1598148.9,,1.58,0.0,,0.0,,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1610765.87,,1.6,0.0,,0.0,,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1631482.61,,1.61,0.0,,0.0,,0.0
2019-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1628678.84,,1.61,0.0,,0.0,,0.0
2019-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1598148.9,,1.59,0.0,,0.0,,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1601575.73,,1.59,0.0,,0.0,,0.0
2019-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,31153.0,1620890.59,,1.61,0.0,,0.0,,0.0
2019-02-12,15000.0,782850.0,1.5,0.22,0.78,,782850.0,7500.0,15000.0,391425.0,,,,,,15000.0,,,,,,,,,0.78,7500.0,,0.39,,,,27.67,24.07,19607.0,1023289.33,,1.02,27.67,50.0,0.5,50.0,0.4815
2019-02-13,15000.0,784050.0,1.5,0.22,0.78,,784050.0,7500.0,15000.0,392025.0,,,,,,,,,,,,,,,,,,0.39,,,,27.67,24.07,19607.0,1024857.89,,1.02,27.67,50.0,0.5,50.0,0.4815
2019-02-14,15000.0,780900.0,1.47,0.22,0.78,,780900.0,7500.0,15000.0,390450.0,,,,,,,,,,,,,,,,,,0.39,,,,27.67,24.07,19607.0,1020740.42,,1.02,27.67,50.0,0.5,50.0,0.4815
2019-02-15,15000.0,783600.0,1.46,0.22,0.78,,783600.0,7500.0,15000.0,391800.0,,,,,,,,,,,,,,,,,,0.39,,,,27.67,24.07,19607.0,1024269.68,,1.03,27.67,50.0,0.5,50.0,0.4815
2019-02-18,15000.0,781500.0,1.46,0.22,0.78,,781500.0,7500.0,15000.0,390750.0,,,,,,,,,,,,,,,,,,0.39,,,,27.67,24.07,19607.0,1021524.7,,1.02,27.67,50.0,0.5,50.0,0.4815
2019-02-19,17200.0,897668.0,1.76,0.25,0.9,,840259.0,8600.0,16100.0,448834.0,,,,,,1100.0,,,,,,,,,0.06,1100.0,,0.45,,,,30.49,27.61,19607.0,1023289.33,,1.02,30.49,46.58,0.4387,46.58,0.5521
2019-02-20,17200.0,905752.0,1.78,0.25,0.9,,847826.0,8600.0,16100.0,452876.0,,,,,,,,,,,,,,,,,,0.45,,,,30.49,27.61,19607.0,1032504.62,,1.03,30.49,46.59,0.4388,46.59,0.5521
2019-02-22,1100.0,58382.5,0.14,0.02,0.06,,58382.5,0.0,1100.0,0.0,,,,,,1100.0,,,,,,,,,0.06,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2019-02-25,16100.0,865053.0,2.01,0.24,0.86,,865053.0,0.0,16100.0,0.0,,,,,,15000.0,,,,,,,,,0.8,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.58,0.4387,46.58,0.7628
2019-02-26,16100.0,858291.0,2.04,0.24,0.87,,858291.0,0.0,16100.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,46.58,0.4387,46.58,0.5898
2019-02-27,16100.0,852656.0,2.37,0.24,0.86,,852656.0,7500.0,16100.0,397200.0,,,,,,,,,,,,,,,,7500.0,,0.4,,,,27.67,26.9,19607.0,1038386.72,,1.04,27.67,46.58,0.4387,46.58,0.5775
2019-02-28,17200.0,902828.0,2.63,0.25,0.91,,845089.0,8600.0,16100.0,451414.0,,,,,,,,,,,,,,,,1100.0,,0.45,,,,30.49,27.85,19607.0,1029171.43,,1.03,30.5,46.58,0.4387,46.58,0.557
2019-03-01,17200.0,905408.0,2.92,0.25,0.9,,847504.0,1100.0,16100.0,57904.0,,,,,,,,0.39,,7500.0,,,,,,,,0.06,,,,100.0,3.56,0.0,0.0,,0.0,100.0,46.58,0.4387,46.58,0.557
2019-03-04,2200.0,116446.0,0.37,0.03,0.12,,58223.0,1100.0,1100.0,58223.0,,,,,,,,,,,,,,,,,15000.0,0.06,0.79,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712
2019-03-05,2200.0,117700.0,0.37,0.03,0.12,,58850.0,1100.0,1100.0,58850.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712
2019-03-06,2200.0,117722.0,0.37,0.03,0.12,,58861.0,1100.0,1100.0,58861.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712
2019-03-07,2200.0,116798.0,0.37,0.03,0.12,,58399.0,1100.0,1100.0,58399.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712
2019-03-08,2200.0,115192.0,0.36,0.03,0.12,,57596.0,1100.0,1100.0,57596.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,3.56,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0712
2019-03-11,8800.0,469145.6,1.44,0.13,0.46,,410502.4,4400.0,7700.0,234572.8,,,,,,6600.0,,,,,,,,,0.35,3300.0,,0.23,,,,15.6,14.25,23807.0,1269198.78,,1.27,15.6,42.85,0.3878,42.86,0.285
2019-03-12,8563.0,456579.16,1.4,0.13,0.46,,410564.0,4163.0,7700.0,221971.16,,,,,,,,0.01,,237.0,,,,,,,,0.22,,,,18.95,16.73,17807.0,949469.24,,0.95,18.95,42.82,0.3877,42.89,0.3442
2019-03-13,8326.0,443026.46,1.38,0.12,0.44,,397106.23,4163.0,7463.0,221513.23,,,,,,,,,,,,,,,,,237.0,0.22,0.01,,,18.95,16.73,17807.0,947510.47,,0.95,18.95,44.19,0.4044,44.24,0.3347
2019-03-14,8326.0,439696.06,1.4,0.12,0.44,,394121.03,4163.0,7463.0,219848.03,,,,,,,,,,,,,,,,,,0.22,,,,18.95,16.73,17807.0,940387.67,,0.94,18.95,44.19,0.4044,44.24,0.3347
2019-03-15,8326.0,444774.92,1.47,0.12,0.44,,398673.46,4163.0,7463.0,222387.46,,,,,,,,,,,,,,,,,,0.22,,,,18.95,16.73,17807.0,951249.94,,0.95,18.95,44.2,0.4045,44.25,0.3347
2019-03-18,8326.0,446440.12,1.47,0.12,0.45,,400166.06,4163.0,7463.0,223220.06,,,,,,,,,,,,,,,,,,0.22,,,,18.95,16.73,17807.0,954811.34,,0.96,18.95,44.19,0.4044,44.24,0.3347
2019-03-19,8326.0,448355.1,1.78,0.12,0.45,,401882.55,4163.0,7463.0,224177.55,,,,,,,,,,,,,,,,,,0.22,,,,18.95,16.73,17807.0,958906.95,,0.96,18.95,44.2,0.4044,44.23,0.3347
