,ALDRV FP Equity_DX_SI_QTY,ALDRV FP Equity_DX_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDRV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDRV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDRV FP Equity_DX_SI_MV,ALDRV FP Equity_DX_DSS,ALDRV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY,ALDRV FP Equity_DX_BROKER_SI_QTY,ALDRV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDRV FP Equity_DX_BROKER_SI_MV_INC_x,ALDRV FP Equity_DX_SUPPLY_SI_MV_NEW,ALDRV FP Equity_DX_BROKER_SI_QTY_ADD,ALDRV FP Equity_DX_SUPPLY_SI_MV_DEC,ALDRV FP Equity_DX_BROKER_SI_QTY_INC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALDRV FP Equity_DX_BROKER_SI_MV_INC_y,ALDRV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDRV FP Equity_DX_BROKER_SI_MV_ADD,ALDRV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDRV FP Equity_DX_BROKER_SI_QTY_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV,ALDRV FP Equity_DX_BROKER_SI_MV_DEC,ALDRV FP Equity_DX_SUPPLY_SI_MV_RMV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_UTILIZATION_QUANTITY,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDRV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDRV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALDRV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDRV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDRV FP Equity_DX_BROKER_SI_CON_RATIO,ALDRV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDRV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDRV FP Equity_PX_LAST
2022-05-17,5027843.0,128210.0,1.44,0.82,1.36,0.12,5.0,80597.95,3318954.0,3160704.0,84633.33,,9120.0,,,,,,,,,9120.0,,,13880.0,0.08,0.0,,100.0,99.25,0.0,0.0,,0.0,100.0,32.76,0.2849,39.29,1.5035,0.0255
2022-05-18,5046529.0,131714.41,1.45,0.83,1.37,0.13,5.0,82399.89,3337640.0,3157084.0,87112.4,,22306.0,,,,0.0,,3620.0,,,22306.0,,,3620.0,0.09,0.0,,100.0,99.92,0.0,0.0,,0.0,100.0,32.75,0.2845,39.24,1.5108,0.0261
2022-05-19,4977930.0,138386.45,1.43,0.82,1.35,0.13,5.0,87747.64,3269735.0,3156390.0,90898.63,,,,,,0.0,,67905.0,,,,,,694.0,0.09,0.0,,100.0,97.89,0.0,0.0,,0.0,100.0,32.49,0.2869,39.81,1.4902,0.0278
2022-05-20,4904525.0,146645.3,1.41,0.8,1.33,0.13,5.0,92181.25,3269735.0,3082985.0,97765.08,,,,,,,,,,,,,,73405.0,0.09,0.0,,100.0,97.89,0.0,0.0,,0.0,100.0,32.0,0.2879,40.33,1.4683,0.0299
2022-05-23,4902525.0,160312.57,1.41,0.78,1.33,0.15,5.0,100748.21,3264235.0,3080985.0,106740.48,,,,,,0.0,,5500.0,,,,,,2000.0,0.1,0.0,,100.0,97.88,0.0,0.0,,0.0,100.0,31.05,0.286,40.76,1.4701,0.0327
2022-05-24,4902525.0,177471.41,1.41,0.78,1.33,0.16,5.0,111531.66,3264235.0,3080985.0,118165.31,,,,,,,,,,,,,,,0.11,,,100.0,97.88,0.0,0.0,,0.0,100.0,30.98,0.2881,41.08,1.4701,0.0362
2022-05-25,4902525.0,182864.18,1.41,0.75,1.33,0.17,5.0,114920.74,3264235.0,3080985.0,121755.97,,,,,,,,,,,,,,,0.12,,,100.0,97.88,0.0,0.0,,0.0,100.0,31.47,0.2856,40.31,1.4701,0.0373
2022-05-26,4902525.0,203945.04,1.41,0.73,1.33,0.18,5.0,128168.98,3264235.0,3080985.0,135792.18,,,,,,,,,,,,,,,0.12,,,100.0,97.88,0.0,0.0,,0.0,100.0,30.88,0.2892,41.29,1.4701,0.0416
2022-05-27,4902525.0,222574.64,1.41,0.69,1.33,0.19,5.0,139876.72,3264235.0,3080985.0,148196.27,,,,,,,,,,,,,,,0.12,,,100.0,97.88,0.0,0.0,,0.0,100.0,32.15,0.2908,40.64,1.4701,0.0454
2022-05-30,4902525.0,242674.99,1.41,0.67,1.33,0.22,5.0,152508.76,3264235.0,3080985.0,161579.63,,,,,,,,,,,,,,,0.15,,,100.0,97.88,0.0,0.0,,0.0,100.0,31.13,0.2915,41.36,1.4701,0.0495
2022-05-31,4902525.0,207867.06,1.41,0.71,1.33,0.23,5.0,130633.76,3264235.0,3080985.0,138403.56,,,,,,,,,,,,,,,0.16,,,100.0,97.88,0.0,0.0,,0.0,100.0,32.34,0.276,38.12,1.4701,0.0424
2022-06-01,4902525.0,198062.01,1.41,0.66,1.33,0.21,5.0,124471.79,3264235.0,3080985.0,131875.09,,,,,,,,,,,,,,,0.16,,,100.0,97.88,0.0,0.0,,0.0,100.0,29.88,0.2767,39.99,1.4701,0.0404
2022-06-02,5042525.0,221871.1,1.45,0.72,1.37,0.22,5.0,138643.34,3334235.0,3150985.0,146706.34,,70000.0,,,70000.0,,,,,,70000.0,0.0,,,0.16,,,100.0,99.98,0.0,0.0,,0.0,100.0,28.39,0.2767,41.24,1.5121,0.044
2022-06-03,5042525.0,205230.77,1.45,0.71,1.37,0.22,5.0,128245.09,3334235.0,3150985.0,135703.36,,,,,,,,,,,,,,,0.16,,,100.0,99.98,0.0,0.0,,0.0,100.0,30.21,0.2711,39.17,1.5121,0.0407
2022-06-06,5042525.0,205735.02,1.45,0.71,1.37,0.2,5.0,128560.19,3334235.0,3150985.0,136036.79,,,,,,,,,,,,,,,0.14,,,100.0,99.98,0.0,0.0,,0.0,100.0,30.89,0.2729,39.15,1.5121,0.0408
2022-06-07,5042525.0,207752.03,1.45,0.71,1.37,0.2,5.0,129820.58,3334235.0,3150985.0,137370.48,,,,,,,,,,,,,,,0.14,,,100.0,99.98,0.0,0.0,,0.0,100.0,30.91,0.2742,39.32,1.5121,0.0412
2022-06-08,5042525.0,196658.48,1.45,0.71,1.37,0.2,5.0,122888.42,3334235.0,3150985.0,130035.17,,,,,,,,,,,,,,,0.14,,,100.0,99.98,0.0,0.0,,0.0,100.0,31.32,0.2714,38.57,1.5121,0.039
2022-06-09,5042525.0,201701.0,1.45,0.72,1.37,0.19,5.0,126039.4,3334235.0,3150985.0,133369.4,,,,,,,,,,,,,,,0.13,,,100.0,99.98,0.0,0.0,,0.0,100.0,30.74,0.2735,39.38,1.5121,0.04
2022-06-10,4469525.0,173417.57,1.28,0.64,1.21,0.17,5.0,100025.82,3334235.0,2577985.0,129368.32,,,,,,,,,,,,,,573000.0,0.13,0.02,,100.0,99.98,0.0,0.0,,0.0,100.0,21.96,0.2728,43.98,1.3402,0.0388
2022-06-13,4121968.0,131490.78,1.18,0.67,1.12,0.15,5.0,83928.2,2360685.0,2630978.0,75305.85,,,0.0,,,0.04,52993.0,973550.0,,0.0,,,,,0.09,,,100.0,99.96,0.0,0.0,,0.0,100.0,24.69,0.3064,46.06,1.7454,0.0319
2022-06-14,4129015.0,125109.15,1.18,0.68,1.12,0.13,5.0,79932.16,2360685.0,2638025.0,71528.76,,,0.0,,,,7047.0,,,0.0,,,,,0.08,,,100.0,99.96,0.0,0.0,,0.0,100.0,24.13,0.3167,47.64,1.7484,0.0303
2022-06-15,4129015.0,130889.78,1.18,0.68,1.12,0.12,5.0,83625.39,2360685.0,2638025.0,74833.71,,,,,,,,,,,,,,,0.07,,,100.0,99.96,0.0,0.0,,0.0,100.0,23.54,0.3226,48.69,1.7484,0.0317
2022-06-16,4129015.0,120154.34,1.18,0.71,1.12,0.12,5.0,76766.53,2360685.0,2638025.0,68695.93,,,,,,,,,,,,,,,0.07,,,100.0,99.96,0.0,0.0,,0.0,100.0,24.7,0.3131,46.96,1.7484,0.0291
2022-06-17,4129015.0,120980.14,1.18,0.73,1.12,0.12,5.0,77294.13,2360685.0,2638025.0,69168.07,,,,,,,,,,,,,,,0.07,,,100.0,99.96,0.0,0.0,,0.0,100.0,23.47,0.3199,48.36,1.7484,0.0293
2022-06-20,4129015.0,115612.42,1.18,0.73,1.12,0.12,5.0,73864.7,2360685.0,2638025.0,66099.18,,,,,,,,,,,,,,,0.07,,,100.0,99.96,0.0,0.0,,0.0,100.0,24.07,0.3142,47.41,1.7484,0.028
2022-06-21,4125722.0,119645.94,1.18,0.73,1.12,0.11,5.0,76407.23,2360685.0,2634732.0,68459.87,,,,,,,,,,,,,,3293.0,0.07,0.0,,100.0,99.96,0.0,0.0,,0.0,100.0,23.76,0.3246,48.78,1.747,0.029
2022-06-22,4048675.0,124699.19,1.16,0.71,1.1,0.12,5.0,80932.7,2290685.0,2627685.0,70553.1,,,,,,0.0,,70000.0,,,,,,7047.0,0.07,0.0,,100.0,97.0,0.0,0.0,,0.0,100.0,23.42,0.3246,48.98,1.7144,0.0308
2022-06-23,3978675.0,118166.65,1.14,0.73,1.08,0.12,5.0,75963.24,2290685.0,2557685.0,68033.34,,,,,,,,,,,,,,70000.0,0.07,0.0,,100.0,97.0,0.0,0.0,,0.0,100.0,24.43,0.3299,48.8,1.6848,0.0297
2022-06-24,3978675.0,113790.11,1.14,0.75,1.08,0.12,5.0,73149.79,2290685.0,2557685.0,65513.59,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.11,0.3292,48.84,1.6848,0.0286
2022-06-27,3978675.0,116973.05,1.14,0.75,1.08,0.11,5.0,75195.94,2290685.0,2557685.0,67346.14,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.0,0.3319,49.3,1.6848,0.0294
2022-06-28,3978675.0,118166.65,1.14,0.74,1.08,0.11,5.0,75963.24,2290685.0,2557685.0,68033.34,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.14,0.332,49.22,1.6848,0.0297
2022-06-29,3978675.0,122145.32,1.14,0.74,1.08,0.12,5.0,78520.93,2290685.0,2557685.0,70324.03,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.03,0.3333,49.45,1.6848,0.0307
2022-06-30,3996469.0,117895.84,1.15,0.7,1.08,0.12,5.0,75976.63,2290685.0,2575479.0,67575.21,,,0.0,,,,17794.0,,,0.0,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,25.11,0.3265,48.15,1.6923,0.0295
2022-07-01,3987572.0,118829.65,1.14,0.7,1.08,0.12,5.0,76484.14,2290685.0,2566582.0,68262.41,,,,,,,,,,,,,,8897.0,0.07,0.0,,100.0,97.0,0.0,0.0,,0.0,100.0,24.27,0.3303,49.0,1.6885,0.0298
2022-07-04,3987572.0,116038.35,1.14,0.72,1.08,0.12,5.0,74687.54,2290685.0,2566582.0,66658.93,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.56,0.3277,48.54,1.6885,0.0291
2022-07-05,3987572.0,113645.8,1.14,0.76,1.08,0.11,5.0,73147.59,2290685.0,2566582.0,65284.52,,,,,,,,,,,,,,,0.07,,,100.0,97.0,0.0,0.0,,0.0,100.0,24.31,0.328,48.68,1.6885,0.0285
2022-07-06,3987572.0,111652.02,1.14,0.83,1.08,0.11,5.0,71864.3,2299582.0,2566582.0,64388.3,,8897.0,,,,,,,,,8897.0,,,,0.07,,,100.0,97.01,0.0,0.0,,0.0,100.0,24.69,0.3331,49.05,1.6822,0.028
2022-07-07,3987572.0,110056.99,1.14,0.89,1.08,0.11,5.0,70837.66,2299582.0,2566582.0,63468.46,,,,,,,,,,,,,,,0.06,,,100.0,97.01,0.0,0.0,,0.0,100.0,24.69,0.3333,49.08,1.6822,0.0276
2022-07-08,3987572.0,109658.23,1.14,1.0,1.08,0.11,5.0,70581.01,2299582.0,2566582.0,63238.51,,,,,,,,,,,,,,,0.06,,,100.0,97.01,0.0,0.0,,0.0,100.0,24.62,0.3337,49.17,1.6822,0.0275
2022-07-11,3948172.0,107390.28,1.13,1.09,1.07,0.11,5.0,69275.19,2279882.0,2546882.0,62012.79,,30000.0,0.0,,,0.0,30000.0,49700.0,,0.0,30000.0,,,49700.0,0.06,0.0,,100.0,98.24,0.0,0.0,,0.0,100.0,25.12,0.3452,50.75,1.7012,0.0272
2022-07-12,3948172.0,120814.06,1.13,1.21,1.07,0.11,5.0,77934.59,2279882.0,2546882.0,69764.39,,,,,,,,,,,,,,,0.06,,,100.0,98.24,0.0,0.0,,0.0,100.0,24.24,0.3567,52.45,1.7012,0.0306
2022-07-13,3948172.0,116076.26,1.13,1.37,1.07,0.12,5.0,74878.33,2279882.0,2546882.0,67028.53,,,,,,,,,,,,,,,0.07,,,100.0,98.24,0.0,0.0,,0.0,100.0,25.1,0.3413,50.32,1.7012,0.0294
2022-07-14,3741372.0,108499.79,1.07,1.34,1.01,0.11,5.0,74584.58,2304882.0,2571882.0,66841.58,,25000.0,0.0,,,,25000.0,,,0.0,25000.0,,,,0.07,,,100.0,99.32,0.0,0.0,,0.0,100.0,26.75,0.3782,54.21,1.6121,0.029
2022-07-15,3741372.0,111492.89,1.07,1.44,1.01,0.11,5.0,76642.08,2304882.0,2571882.0,68685.48,,,,,,,,,,,,,,,0.07,,,100.0,99.32,0.0,0.0,,0.0,100.0,26.49,0.3828,54.8,1.6121,0.0298
2022-07-18,3778772.0,113741.04,1.08,1.54,1.02,0.11,5.0,77976.52,2323582.0,2590582.0,69939.82,,18700.0,0.0,,,,18700.0,,,0.0,18700.0,,,,0.07,,,100.0,99.75,0.0,0.0,,0.0,100.0,26.13,0.3775,54.44,1.6222,0.0301
2022-07-19,3778772.0,116386.18,1.08,1.54,1.02,0.11,5.0,79789.93,2323582.0,2590582.0,71566.33,,,,,,,,,,,,,,,0.07,,,100.0,99.75,0.0,0.0,,0.0,100.0,26.04,0.3793,54.65,1.6222,0.0308
2022-07-20,3753772.0,117868.44,1.08,1.59,1.02,0.11,5.0,81344.27,2298582.0,2590582.0,72175.47,,,,,,0.0,,25000.0,,,,,,,0.07,,,100.0,98.67,0.0,0.0,,0.0,100.0,26.07,0.3799,54.7,1.6114,0.0314
2022-07-21,3976675.0,147534.64,1.14,1.66,1.08,0.13,5.0,94853.01,2289685.0,2556685.0,84947.31,,,,,,0.0,,8897.0,,,,,,33897.0,0.07,0.0,,100.0,98.29,0.0,0.0,,0.0,100.0,23.28,0.3629,53.53,1.7071,0.0371
2022-07-22,3976675.0,154294.99,1.14,1.54,1.08,0.14,5.0,99199.38,2289685.0,2556685.0,88839.78,,,,,,,,,,,,,,,0.09,,,100.0,98.29,0.0,0.0,,0.0,100.0,24.08,0.355,52.28,1.7071,0.0388
2022-07-25,3674644.0,161684.34,1.05,1.24,1.0,0.14,5.0,105669.17,2134572.0,2401572.0,93921.17,,,,,,0.0,,155113.0,,,,,,155113.0,0.08,0.0,,100.0,98.57,0.0,0.0,,0.0,100.0,25.66,0.3352,49.24,1.6969,0.044
2022-07-26,3674644.0,150292.94,1.05,1.13,1.0,0.15,5.0,98224.29,2134572.0,2401572.0,87303.99,,,,,,,,,,,,,,,0.09,,,100.0,98.57,0.0,0.0,,0.0,100.0,26.77,0.3176,46.47,1.6969,0.0409
2022-07-27,3674644.0,146985.76,1.05,1.06,1.0,0.14,5.0,96062.88,2134572.0,2401572.0,85382.88,,,,,,,,,,,,,,,0.09,,,100.0,96.35,0.0,0.0,,0.0,100.0,26.45,0.32,46.98,1.6586,0.04
2022-07-28,3694644.0,148524.69,1.06,1.0,1.0,0.14,5.0,96543.19,2154572.0,2401572.0,86613.79,,20000.0,,,,,,,,,20000.0,,,,0.09,,,100.0,97.25,0.0,0.0,,0.0,100.0,26.27,0.3215,47.28,1.6677,0.0402
2022-07-29,3694644.0,136701.83,1.06,0.99,1.0,0.14,5.0,88858.16,2154572.0,2401572.0,79719.16,,,,,,,,,,,,,,,0.09,,,100.0,97.25,0.0,0.0,,0.0,100.0,26.84,0.3153,46.16,1.6677,0.037
2022-08-01,3694644.0,132268.26,1.06,0.96,1.0,0.13,5.0,85976.28,2154572.0,2401572.0,77133.68,,,,,,,,,,,,,,,0.08,,,100.0,97.25,0.0,0.0,,0.0,100.0,26.75,0.3218,47.01,1.6677,0.0358
2022-08-02,3514644.0,131096.22,1.01,0.9,0.95,0.13,5.0,82864.64,2154572.0,2221572.0,80365.54,,,,,,,,,,,,,,180000.0,0.08,0.0,,100.0,97.25,0.0,0.0,,0.0,100.0,25.16,0.3282,48.57,1.5864,0.0373
2022-08-03,3514644.0,126878.65,1.01,0.89,0.95,0.13,5.0,80198.75,2154572.0,2221572.0,77780.05,,,,,,,,,,,,,,,0.08,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.68,0.3234,47.68,1.5864,0.0361
2022-08-04,3514644.0,120200.82,1.01,0.91,0.95,0.13,5.0,75977.76,2154572.0,2221572.0,73686.36,,,,,,,,,,,,,,,0.08,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.8,0.3215,47.38,1.5864,0.0342
2022-08-05,3514644.0,117389.11,1.01,0.89,0.95,0.12,5.0,74200.5,2154572.0,2221572.0,71962.7,,,,,,,,,,,,,,,0.07,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.54,0.3223,47.64,1.5864,0.0334
2022-08-08,3514644.0,116334.72,1.01,0.86,0.95,0.12,5.0,73534.03,2154572.0,2221572.0,71316.33,,,,,,,,,,,,,,,0.07,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.43,0.323,47.8,1.5864,0.0331
2022-08-09,3514644.0,116334.72,1.01,0.86,0.95,0.12,5.0,73534.03,2154572.0,2221572.0,71316.33,,,,,,,,,,,,,,,0.07,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.36,0.3235,47.9,1.5864,0.0331
2022-08-10,3514644.0,116686.18,1.01,0.86,0.95,0.12,5.0,73756.19,2154572.0,2221572.0,71531.79,,,,,,,,,,,,,,,0.07,,,100.0,97.25,0.0,0.0,,0.0,100.0,25.36,0.3241,47.97,1.5864,0.0332
2022-08-11,3524572.0,112433.85,1.01,0.94,0.96,0.12,5.0,71184.85,2164500.0,2231500.0,69047.55,,9928.0,0.0,,,,9928.0,,,0.0,9928.0,,,,0.07,,,100.0,97.7,0.0,0.0,,0.0,100.0,25.52,0.3192,47.2,1.5909,0.0319
2022-08-12,3524572.0,114548.59,1.01,0.94,0.96,0.11,5.0,72523.75,2164500.0,2231500.0,70346.25,,,,,,,,,,,,,,,0.07,,,100.0,97.7,0.0,0.0,,0.0,100.0,25.09,0.3225,47.85,1.5909,0.0325
2022-08-15,3524572.0,115958.42,1.01,0.94,0.96,0.12,5.0,73416.35,2164500.0,2231500.0,71212.05,,,,,,,,,,,,,,,0.07,,,100.0,97.7,0.0,0.0,,0.0,100.0,25.14,0.3223,47.79,1.5909,0.0329
2022-08-16,3524572.0,126884.59,1.01,0.93,0.96,0.12,5.0,80334.0,2164500.0,2231500.0,77922.0,,,,,,,,,,,,,,,0.07,,,100.0,97.7,0.0,0.0,,0.0,100.0,24.65,0.3291,48.88,1.5909,0.036
2022-08-17,3524572.0,152966.42,1.01,0.88,0.96,0.13,5.0,96847.1,2164500.0,2231500.0,93939.3,,,,,,,,,,,,,,,0.08,,,100.0,97.7,0.0,0.0,,0.0,100.0,24.09,0.34,50.43,1.5909,0.0434
2022-08-18,4169172.0,191781.91,1.2,0.87,1.13,0.18,5.0,117474.8,2486800.0,2553800.0,114392.8,,322300.0,0.02,,,,322300.0,,,0.02,322300.0,,,,0.11,,,100.0,97.99,0.0,0.0,,0.0,100.0,28.52,0.2977,40.94,1.6429,0.046
2022-08-19,4169172.0,187195.82,1.2,0.74,1.13,0.19,5.0,114665.62,2486800.0,2553800.0,111657.32,,,,,,,,,,,,,,,0.11,,,100.0,97.99,0.0,0.0,,0.0,100.0,29.07,0.2948,39.96,1.6429,0.0449
2022-08-22,3938572.0,157542.88,1.13,0.66,1.07,0.17,5.0,92928.0,2256200.0,2323200.0,90248.0,,,,,,0.01,,230600.0,,,,,,230600.0,0.1,0.01,,100.0,97.79,0.0,0.0,,0.0,100.0,31.41,0.3027,41.2,1.7071,0.04
2022-08-23,3938572.0,163056.88,1.13,0.64,1.07,0.16,5.0,96180.48,2256200.0,2323200.0,93406.68,,,,,,,,,,,,,,,0.09,,,100.0,97.79,0.0,0.0,,0.0,100.0,30.55,0.3123,43.24,1.7071,0.0414
2022-08-24,3851172.0,154046.88,1.1,0.63,1.04,0.16,5.0,89432.0,2256200.0,2235800.0,90248.0,,,,,,,,,,,,,,87400.0,0.09,0.0,,100.0,97.79,0.0,0.0,,0.0,100.0,31.52,0.3012,40.9,1.6692,0.04
2022-08-25,3753844.0,168547.6,1.08,0.61,1.02,0.15,5.0,99941.65,2158872.0,2225872.0,96933.35,,,,,,0.01,,97328.0,,,,,,9928.0,0.09,0.0,,100.0,97.26,0.0,0.0,,0.0,100.0,31.22,0.3077,41.99,1.6911,0.0449
2022-08-26,3240244.0,152291.47,0.93,0.52,0.88,0.15,5.0,92546.38,1902072.0,1969072.0,89397.38,,,,,,0.0,,256800.0,,,,,,256800.0,0.09,0.01,,100.0,85.69,0.0,0.0,,0.0,100.0,20.46,0.3156,47.57,1.4597,0.047
2022-08-29,3240244.0,175945.25,0.93,0.49,0.88,0.16,5.0,106920.61,1902072.0,1969072.0,103282.51,,,,,,,,,,,,,,,0.09,,,100.0,96.9,0.0,0.0,,0.0,100.0,20.01,0.3258,49.13,1.6507,0.0543
2022-08-30,2927096.0,140207.9,0.84,0.37,0.79,0.16,5.0,79318.76,1902072.0,1655924.0,91109.25,,,,,,,,,,,,,,313148.0,0.1,0.02,,100.0,96.9,0.0,0.0,,0.0,100.0,23.48,0.2767,39.89,1.4912,0.0479
2022-08-31,2641347.0,125728.12,0.76,0.29,0.72,0.13,5.0,80126.17,1616323.0,1683323.0,76936.97,,,0.0,,,0.02,27399.0,285749.0,,0.0,,,,,0.08,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.3,0.2576,33.3,1.5748,0.0476
2022-09-01,2641347.0,113313.79,0.76,0.29,0.72,0.12,5.0,72214.56,1616323.0,1683323.0,69340.26,,,,,,,,,,,,,,,0.08,,,100.0,96.37,0.0,0.0,,0.0,100.0,26.71,0.2546,32.09,1.5748,0.0429
2022-09-02,2529347.0,111544.2,0.73,0.28,0.69,0.11,4.0,74234.54,1504323.0,1683323.0,66340.64,,,,,,0.01,,112000.0,,,,,,,0.06,,,100.0,89.69,0.0,0.0,,0.0,100.0,27.16,0.2737,35.04,1.5081,0.0441
2022-09-05,2543367.0,108856.11,0.73,0.29,0.69,0.11,4.0,72346.25,1511333.0,1690333.0,64685.05,,7010.0,0.0,,,,7010.0,,,0.0,7010.0,,,,0.07,,,100.0,90.11,0.0,0.0,,0.0,100.0,27.83,0.2733,34.42,1.5164,0.0428
2022-09-06,2431367.0,99442.91,0.7,0.29,0.66,0.1,4.0,64553.82,1511333.0,1578333.0,61813.52,,,,,,,,,,,,,,112000.0,0.06,0.0,,100.0,90.11,0.0,0.0,,0.0,100.0,29.11,0.2965,35.69,1.4497,0.0409
2022-09-07,2431367.0,99686.05,0.7,0.3,0.66,0.1,4.0,64711.65,1511333.0,1578333.0,61964.65,,,,,,,,,,,,,,,0.06,,,100.0,90.11,0.0,0.0,,0.0,100.0,28.77,0.2967,36.22,1.4497,0.041
2022-09-08,2431367.0,93850.77,0.7,0.31,0.66,0.1,4.0,60923.65,1511333.0,1578333.0,58337.45,,,,,,,,,,,,,,,0.06,,,100.0,90.11,0.0,0.0,,0.0,100.0,29.13,0.2953,35.44,1.4497,0.0386
2022-09-09,2433229.0,99762.39,0.7,0.31,0.66,0.1,4.0,64749.82,1512264.0,1579264.0,62002.82,,931.0,0.0,,,,931.0,,,0.0,931.0,,,,0.06,,,100.0,90.17,0.0,0.0,,0.0,100.0,28.73,0.3029,37.32,1.4508,0.041
2022-09-12,2363629.0,101399.68,0.68,0.3,0.64,0.1,4.0,64764.59,1442664.0,1509664.0,61890.29,,,,,,0.0,,69600.0,,,,,,69600.0,0.06,0.0,,100.0,89.74,0.0,0.0,,0.0,100.0,28.49,0.2998,37.92,1.4703,0.0429
2022-09-13,2363629.0,90054.26,0.68,0.3,0.64,0.1,4.0,57518.2,1442664.0,1509664.0,54965.5,,,,,,,,,,,,,,,0.06,,,100.0,89.74,0.0,0.0,,0.0,100.0,29.5,0.2959,35.92,1.4703,0.0381
2022-09-14,2363629.0,94072.43,0.68,0.29,0.64,0.09,4.0,60084.63,1442664.0,1509664.0,57418.03,,,,,,,,,,,,,,,0.06,,,100.0,89.74,0.0,0.0,,0.0,100.0,28.73,0.3034,38.21,1.4703,0.0398
2022-09-15,2294029.0,81438.03,0.66,0.28,0.62,0.09,4.0,51122.27,1373064.0,1440064.0,48743.77,,,,,,0.0,,69600.0,,,,,,69600.0,0.05,0.0,,100.0,89.28,0.0,0.0,,0.0,100.0,30.73,0.3026,37.5,1.4916,0.0355
2022-09-16,2314029.0,81453.82,0.66,0.28,0.63,0.08,4.0,51394.25,1373064.0,1460064.0,48331.85,,,0.0,,,,20000.0,,,0.0,,,,,0.05,,,100.0,89.28,0.0,0.0,,0.0,100.0,29.57,0.3017,38.19,1.5046,0.0352
2022-09-19,2314029.0,78676.99,0.66,0.28,0.63,0.08,4.0,49642.18,1373064.0,1460064.0,46684.18,,,,,,,,,,,,,,,0.05,,,100.0,89.28,0.0,0.0,,0.0,100.0,29.73,0.3007,37.85,1.5046,0.034
2022-09-20,2127429.0,72758.07,0.61,0.25,0.58,0.07,4.0,43552.47,1186464.0,1273464.0,40577.07,,,,,,0.01,,186600.0,,,,,,186600.0,0.04,0.01,,100.0,87.79,0.0,0.0,,0.0,100.0,32.16,0.3174,41.87,1.5742,0.0342
2022-09-21,2119488.0,73546.23,0.61,0.25,0.57,0.07,4.0,44189.2,1178523.0,1273464.0,40894.75,,,,,,0.0,,7941.0,,,,,,,0.04,,,100.0,26.19,0.0,0.0,,0.0,100.0,32.01,0.3176,42.0,0.4709,0.0347
2022-09-22,3077276.0,104627.38,0.88,0.37,0.83,0.11,5.0,55917.69,1557638.0,1644638.0,52959.69,,,0.01,,,0.01,371174.0,207499.0,,0.01,,,586614.0,,0.05,,,100.0,30.62,0.0,0.0,,0.0,100.0,28.16,0.3292,44.69,0.6049,0.034
2022-09-23,3033489.0,87971.18,0.87,0.37,0.82,0.1,5.0,47694.5,1513851.0,1644638.0,43901.68,,,,,,0.0,,43787.0,,,,,,,0.05,,,100.0,33.69,0.0,0.0,,0.0,100.0,26.44,0.3315,45.74,0.675,0.029
2022-09-26,3437026.0,93143.4,0.99,0.41,0.93,0.1,5.0,74037.55,2580013.0,2732013.0,69918.35,,1440200.0,0.04,,,0.02,1397175.0,374038.0,,0.04,1440200.0,,,309800.0,0.08,0.01,,100.0,65.95,0.0,0.0,,0.0,100.0,23.02,0.3565,50.12,0.8785,0.0271
