,AB FP Equity_DX_SI_QTY,AB FP Equity_DX_SHORT_INTEREST_VALUE,AB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AB FP Equity_DX_SI_MV,AB FP Equity_DX_DSS,AB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY,AB FP Equity_DX_BROKER_SI_QTY,AB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AB FP Equity_DX_BROKER_SI_MV_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AB FP Equity_DX_BROKER_SI_MV_INC_x,AB FP Equity_DX_SUPPLY_SI_MV_NEW,AB FP Equity_DX_BROKER_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_NEW,AB FP Equity_DX_SUPPLY_SI_MV_DEC,AB FP Equity_DX_BROKER_SI_QTY_INC,AB FP Equity_DX_SUPPLY_SI_QTY_DEC,AB FP Equity_DX_BROKER_SI_MV_NEW_y,AB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AB FP Equity_DX_BROKER_SI_MV_INC_y,AB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AB FP Equity_DX_BROKER_SI_MV_ADD,AB FP Equity_DX_SUPPLY_SI_QTY_ADD,AB FP Equity_DX_BROKER_SI_QTY_DEC,AB FP Equity_DX_SUPPLY_SI_MV,AB FP Equity_DX_BROKER_SI_MV_DEC,AB FP Equity_DX_SUPPLY_SI_MV_RMV,AB FP Equity_DX_BROKER_SI_MV_RMV,AB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AB FP Equity_DX_UTILIZATION_QUANTITY,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AB FP Equity_DX_ACTIVE_UTILIZATION_MV,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AB FP Equity_DX_BROKER_SI_CON_RATIO,AB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AB FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,543139.35,,0.55,0.0,,0.0,,0.0
2010-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,541099.39,,0.54,0.0,,0.0,,0.0
2010-10-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,535489.5,,0.54,0.0,,0.0,,0.0
2010-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,535489.5,,0.54,0.0,,0.0,,0.0
2010-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,517639.85,,0.54,0.0,,0.0,,0.0
2010-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,520189.8,,0.52,0.0,,0.0,,0.0
2010-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,522739.75,,0.52,0.0,,0.0,,0.0
2010-10-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,527329.66,,0.52,0.0,,0.0,,0.0
2010-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,519169.82,,0.53,0.0,,0.0,,0.0
2010-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,517639.85,,0.52,0.0,,0.0,,0.0
2010-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,509480.01,,0.52,0.0,,0.0,,0.0
2010-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,507440.05,,0.51,0.0,,0.0,,0.0
2010-10-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,504890.1,,0.51,0.0,,0.0,,0.0
2010-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,501830.16,,0.5,0.0,,0.0,,0.0
2010-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,493670.32,,0.5,0.0,,0.0,,0.0
2010-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,489080.41,,0.49,0.0,,0.0,,0.0
2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,481940.55,,0.49,0.0,,0.0,,0.0
2010-10-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,460520.97,,0.48,0.0,,0.0,,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,487040.45,,0.46,0.0,,0.0,,0.0
2010-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,488570.42,,0.49,0.0,,0.0,,0.0
2010-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,487040.45,,0.49,0.0,,0.0,,0.0
2010-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,486530.46,,0.49,0.0,,0.0,,0.0
2010-11-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,478880.61,,0.49,0.0,,0.0,,0.0
2010-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,477860.63,,0.48,0.0,,0.0,,0.0
2010-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,465110.88,,0.48,0.0,,0.0,,0.0
2010-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,458991.0,,0.47,0.0,,0.0,,0.0
2010-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,444711.28,,0.46,0.0,,0.0,,0.0
2010-11-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,458481.01,,0.44,0.0,,0.0,,0.0
2010-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,474290.7,,0.46,0.0,,0.0,,0.0
2010-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,469700.79,,0.47,0.0,,0.0,,0.0
2010-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,458481.01,,0.47,0.0,,0.0,,0.0
2010-11-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,466130.86,,0.46,0.0,,0.0,,0.0
2010-11-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,466130.86,,0.47,0.0,,0.0,,0.0
2010-11-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,455421.07,,0.47,0.0,,0.0,,0.0
2010-11-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,446241.25,,0.46,0.0,,0.0,,0.0
2010-11-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,444711.28,,0.45,0.0,,0.0,,0.0
2010-11-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,424311.68,,0.44,0.0,,0.0,,0.0
2010-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,432981.51,,0.42,0.0,,0.0,,0.0
2010-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,419211.78,,0.43,0.0,,0.0,,0.0
2010-11-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,423291.7,,0.42,0.0,,0.0,,0.0
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,429921.57,,0.42,0.0,,0.0,,0.0
2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50999.0,443691.3,,0.43,0.0,,0.0,,0.0
2010-12-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,25499.0,215721.54,,0.22,0.0,,0.0,,0.0
2010-12-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,25499.0,217506.47,,0.22,0.0,,0.0,,0.0
2010-12-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,25499.0,216486.51,,0.22,0.0,,0.0,,0.0
2010-12-08,5000.0,39950.0,0.03,0.48,0.02,0.06,0.0,0.0,5000.0,0.0,39950.0,,,,,,,,,,,,,,,,5000.0,,0.06,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-09,5000.0,39750.0,0.03,0.43,0.02,0.04,0.0,0.0,5000.0,0.0,39750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-10,5000.0,40000.0,0.03,0.42,0.02,0.04,0.0,0.0,5000.0,0.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-13,5000.0,39900.0,0.03,0.42,0.02,0.04,0.0,0.0,5000.0,0.0,39900.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-14,5000.0,39000.0,0.03,0.44,0.02,0.04,0.0,0.0,5000.0,0.0,39000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-15,5000.0,38000.0,0.03,0.44,0.02,0.04,0.0,0.0,5000.0,0.0,38000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-16,5000.0,36000.0,0.03,0.45,0.02,0.04,0.0,0.0,5000.0,0.0,36000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-17,5000.0,38450.0,0.03,0.36,0.02,0.04,0.0,0.0,5000.0,0.0,38450.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-20,5000.0,37550.0,0.03,0.31,0.02,0.04,0.0,0.0,5000.0,0.0,37550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-21,5000.0,37750.0,0.03,0.31,0.02,0.04,0.0,0.0,5000.0,0.0,37750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-22,5000.0,38200.0,0.03,0.3,0.02,0.04,0.0,0.0,5000.0,0.0,38200.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-23,5000.0,37850.0,0.03,0.32,0.02,0.04,0.0,0.0,5000.0,0.0,37850.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-24,5000.0,38500.0,0.03,0.32,0.02,0.04,0.0,0.0,5000.0,0.0,38500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-27,5000.0,39750.0,0.03,0.31,0.02,0.04,0.0,0.0,5000.0,0.0,39750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-28,5000.0,39250.0,0.03,0.31,0.02,0.04,0.0,0.0,5000.0,0.0,39250.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-29,5000.0,39450.0,0.03,0.3,0.02,0.04,0.0,0.0,5000.0,0.0,39450.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-30,5000.0,39500.0,0.03,0.3,0.02,0.04,0.0,0.0,5000.0,0.0,39500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2010-12-31,5000.0,40000.0,0.03,0.3,0.02,0.04,0.0,0.0,5000.0,0.0,40000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2011-01-03,5000.0,42050.0,0.03,0.3,0.02,0.04,0.0,0.0,5000.0,0.0,42050.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,0.0,,0.1961
2011-01-04,5000.0,47300.0,0.03,0.28,0.02,0.04,0.0,0.0,5000.0,0.0,47300.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-05,5000.0,45800.0,0.03,0.21,0.02,0.05,0.0,0.0,5000.0,0.0,45800.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-06,5000.0,46700.0,0.03,0.2,0.02,0.05,0.0,0.0,5000.0,0.0,46700.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-07,5000.0,46450.0,0.03,0.2,0.02,0.05,0.0,0.0,5000.0,0.0,46450.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-10,5000.0,47150.0,0.03,0.2,0.02,0.05,0.0,0.0,5000.0,0.0,47150.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-11,5000.0,47250.0,0.03,0.19,0.02,0.05,0.0,0.0,5000.0,0.0,47250.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-12,5000.0,47050.0,0.03,0.19,0.02,0.05,0.0,0.0,5000.0,0.0,47050.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-13,5000.0,47200.0,0.03,0.18,0.02,0.05,0.0,0.0,5000.0,0.0,47200.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-14,5000.0,47350.0,0.03,0.17,0.02,0.05,0.0,0.0,5000.0,0.0,47350.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-17,5000.0,47250.0,0.03,0.17,0.02,0.05,0.0,0.0,5000.0,0.0,47250.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,0.0,,0.1852
2011-01-18,6000.0,55740.0,0.04,0.21,0.02,0.06,0.0,9290.0,5000.0,1000.0,46450.0,,,,,,1000.0,,,,,,,,,0.01,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2222
2011-01-19,6000.0,52800.0,0.04,0.2,0.02,0.05,0.0,8800.0,5000.0,1000.0,44000.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2222
2011-01-20,6000.0,54000.0,0.04,0.21,0.02,0.05,0.0,9000.0,5000.0,1000.0,45000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2222
2011-01-21,6000.0,53340.0,0.04,0.21,0.02,0.05,0.0,8890.0,5000.0,1000.0,44450.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2222
2011-01-24,6000.0,53460.0,0.04,0.21,0.02,0.05,0.0,8910.0,5000.0,1000.0,44550.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,18.52,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2222
2011-01-25,6000.0,52980.0,0.04,0.21,0.02,0.05,0.0,8830.0,5000.0,1000.0,44150.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-01-26,6000.0,52980.0,0.04,0.21,0.02,0.05,0.0,8830.0,5000.0,1000.0,44150.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-01-27,6000.0,52500.0,0.04,0.21,0.02,0.05,0.0,8750.0,5000.0,1000.0,43750.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-01-28,6000.0,52200.0,0.04,0.24,0.02,0.05,0.0,8700.0,5000.0,1000.0,43500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-01-31,6000.0,52200.0,0.04,0.26,0.02,0.05,0.0,8700.0,5000.0,1000.0,43500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-01,6000.0,51660.0,0.04,0.27,0.02,0.05,0.0,8610.0,5000.0,1000.0,43050.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-02,6000.0,51000.0,0.04,0.27,0.02,0.05,0.0,8500.0,5000.0,1000.0,42500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-03,6000.0,49200.0,0.04,0.27,0.02,0.05,0.0,8200.0,5000.0,1000.0,41000.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-04,6000.0,48300.0,0.04,0.26,0.02,0.05,0.0,8050.0,5000.0,1000.0,40250.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-07,6000.0,49620.0,0.04,0.26,0.02,0.05,0.0,8270.0,5000.0,1000.0,41350.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-08,6000.0,51000.0,0.04,0.27,0.02,0.05,0.0,8500.0,5000.0,1000.0,42500.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,19.61,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2353
2011-02-09,6500.0,56420.0,0.04,0.29,0.02,0.06,0.0,8680.0,5500.0,1000.0,47740.0,,,500.0,,,,,,,,,,,500.0,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2549
2011-02-10,7000.0,59500.0,0.04,0.32,0.02,0.06,0.0,12750.0,5500.0,1500.0,46750.0,,,,0.0,,,,,500.0,,,,0.0,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2745
2011-02-11,7000.0,58940.0,0.04,0.32,0.02,0.06,0.0,12630.0,5500.0,1500.0,46310.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2745
2011-02-14,2000.0,17080.0,0.01,0.09,0.01,0.02,0.0,12810.0,500.0,1500.0,4270.0,,,,,,,,0.04,,5000.0,,,,,,,,0.0,,,,100.0,1.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0784
2011-02-15,2000.0,17080.0,0.01,0.09,0.01,0.02,0.0,12810.0,500.0,1500.0,4270.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0784
2011-02-16,2000.0,17000.0,0.01,0.12,0.01,0.02,0.0,12750.0,500.0,1500.0,4250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0784
2011-02-17,2000.0,17100.0,0.01,0.13,0.01,0.02,0.0,12825.0,500.0,1500.0,4275.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0784
2011-02-18,2000.0,17000.0,0.01,0.13,0.01,0.02,0.0,12750.0,500.0,1500.0,4250.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,1.96,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0784
2011-02-21,7000.0,59290.0,0.04,0.47,0.02,0.06,0.0,12705.0,5500.0,1500.0,46585.0,,,5000.0,,,,,,,,,,,5000.0,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2745
2011-02-22,12000.0,101640.0,0.08,0.82,0.04,0.1,0.0,55055.0,5500.0,6500.0,46585.0,,,,0.04,,,,,5000.0,,,,0.04,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-02-23,12000.0,100800.0,0.08,0.84,0.04,0.1,0.0,54600.0,5500.0,6500.0,46200.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-02-24,12000.0,101400.0,0.08,0.86,0.04,0.1,0.0,54925.0,5500.0,6500.0,46475.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-02-25,12000.0,101520.0,0.08,0.95,0.04,0.1,0.0,54990.0,5500.0,6500.0,46530.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-02-28,12000.0,102000.0,0.08,0.98,0.04,0.1,0.0,55250.0,5500.0,6500.0,46750.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-01,12000.0,107040.0,0.08,0.99,0.04,0.1,0.0,57980.0,5500.0,6500.0,49060.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-02,12000.0,103920.0,0.08,0.9,0.04,0.11,0.0,56290.0,5500.0,6500.0,47630.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-03,12000.0,106800.0,0.08,0.88,0.04,0.11,0.0,57850.0,5500.0,6500.0,48950.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-04,12000.0,110400.0,0.08,0.83,0.04,0.11,0.0,59800.0,5500.0,6500.0,50600.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-07,12000.0,118080.0,0.08,0.71,0.04,0.11,0.0,63960.0,5500.0,6500.0,54120.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-08,12000.0,119280.0,0.08,0.29,0.04,0.12,0.0,64610.0,5500.0,6500.0,54670.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
2011-03-09,12000.0,113520.0,0.08,0.26,0.04,0.12,0.0,61490.0,5500.0,6500.0,52030.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,21.57,0.0,0.0,,0.0,100.0,,1.0,100.0,0.4706
