,ALALO FP Equity_DX_SI_QTY,ALALO FP Equity_DX_SHORT_INTEREST_VALUE,ALALO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALALO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALALO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALALO FP Equity_DX_SI_MV,ALALO FP Equity_DX_DSS,ALALO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALALO FP Equity_DX_SUPPLY_SI_QTY,ALALO FP Equity_DX_BROKER_SI_QTY,ALALO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALALO FP Equity_DX_BROKER_SI_MV_NEW_x,ALALO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALALO FP Equity_DX_BROKER_SI_MV_INC_x,ALALO FP Equity_DX_BROKER_SI_QTY_ADD,ALALO FP Equity_DX_BROKER_SI_QTY_NEW,ALALO FP Equity_DX_SUPPLY_SI_MV_DEC,ALALO FP Equity_DX_BROKER_SI_QTY_INC,ALALO FP Equity_DX_SUPPLY_SI_QTY_DEC,ALALO FP Equity_DX_BROKER_SI_MV_NEW_y,ALALO FP Equity_DX_BROKER_SI_MV_INC_y,ALALO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALALO FP Equity_DX_BROKER_SI_MV_ADD,ALALO FP Equity_DX_SUPPLY_SI_QTY_ADD,ALALO FP Equity_DX_BROKER_SI_QTY_DEC,ALALO FP Equity_DX_SUPPLY_SI_MV,ALALO FP Equity_DX_BROKER_SI_MV_DEC,ALALO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALALO FP Equity_DX_UTILIZATION_QUANTITY,ALALO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALALO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALALO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALALO FP Equity_DX_ACTIVE_UTILIZATION_MV,ALALO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALALO FP Equity_DX_BROKER_SI_CON_RATIO,ALALO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALALO FP Equity_DX_DEMAND_SUPPLY_RATIO,ALALO FP Equity_PX_LAST
2022-05-04,1258506.0,1510.21,1.13,0.07,1.13,0.0,1.0,943.92,782867.0,786601.0,939.44,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,24.32,0.3222,46.25,1.2895,0.0012
2022-05-05,1258506.0,1510.21,1.13,0.07,1.13,0.0,1.0,943.92,782867.0,786601.0,939.44,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,24.39,0.3216,46.11,1.2895,0.0012
2022-05-06,1258506.0,1510.21,1.13,0.07,1.13,0.0,1.0,943.92,782867.0,786601.0,939.44,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,24.4,0.3215,46.09,1.2895,0.0012
2022-05-09,1258506.0,1258.51,1.13,0.07,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,24.25,0.3223,46.29,1.2895,0.001
2022-05-10,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,27.36,0.3167,44.32,1.2895,0.001
2022-05-11,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,27.36,0.3167,44.32,1.2895,0.001
2022-05-12,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,80.21,0.0,0.0,0.0,100.0,27.27,0.317,44.42,1.2895,0.0009
2022-05-13,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,28.63,0.3188,44.26,0.7086,0.001
2022-05-16,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.27,0.3175,44.5,0.7086,0.0009
2022-05-17,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.27,0.315,43.16,0.7086,0.0009
2022-05-18,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.31,0.315,43.14,0.7086,0.001
2022-05-19,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.38,0.317,44.36,0.7086,0.001
2022-05-20,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.33,0.3172,44.41,0.7086,0.0009
2022-05-23,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.28,0.3151,43.17,0.7086,0.0009
2022-05-24,1258506.0,1258.51,1.13,0.05,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.32,0.315,43.14,0.7086,0.001
2022-05-25,1258506.0,1132.66,1.13,0.06,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.35,0.3171,44.38,0.7086,0.0009
2022-05-26,1258506.0,1258.51,1.13,0.06,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.32,0.315,43.14,0.7086,0.001
2022-05-27,1258506.0,1258.51,1.13,0.06,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,28.04,0.3157,43.6,0.7086,0.001
2022-05-30,1258506.0,1258.51,1.13,0.06,1.13,0.0,1.0,786.6,782867.0,786601.0,782.87,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.5,0.319,44.55,0.7086,0.001
2022-05-31,1258506.0,1006.8,1.13,0.06,1.13,0.0,1.0,629.28,782867.0,786601.0,626.29,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,27.31,0.3172,44.4,0.7086,0.0008
2022-06-01,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,30.11,0.3208,43.95,0.7086,0.0009
2022-06-02,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,28.71,0.3189,44.23,0.7086,0.0009
2022-06-03,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,28.74,0.3187,44.18,0.7086,0.0009
2022-06-06,1258506.0,1132.66,1.13,0.05,1.13,0.0,1.0,707.94,782867.0,786601.0,704.58,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.28,0.315,43.17,0.7086,0.0009
2022-06-07,1258506.0,1006.8,1.13,0.05,1.13,0.0,1.0,629.28,782867.0,786601.0,626.29,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,29.24,0.3151,43.19,0.7086,0.0008
2022-06-08,1258506.0,1006.8,1.13,0.06,1.13,0.0,1.0,629.28,782867.0,786601.0,626.29,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,31.51,0.3141,41.76,0.7086,0.0008
2022-06-09,1258506.0,1006.8,1.13,0.05,1.13,0.0,1.0,629.28,782867.0,786601.0,626.29,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,31.5,0.314,41.76,0.7086,0.0008
2022-06-10,1258506.0,880.95,1.13,0.05,1.13,0.0,1.0,550.62,782867.0,786601.0,548.01,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,31.49,0.3139,41.73,0.7086,0.0007
2022-06-13,1258506.0,880.95,1.13,0.05,1.13,0.0,1.0,550.62,782867.0,786601.0,548.01,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,35.17,0.31,38.31,0.7086,0.0007
2022-06-14,1258506.0,880.95,1.13,0.06,1.13,0.0,1.0,550.62,782867.0,786601.0,548.01,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,34.16,0.3147,40.08,0.7086,0.0007
2022-06-15,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,34.12,0.3147,40.1,0.7086,0.0006
2022-06-16,1258506.0,755.1,1.13,0.05,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,36.23,0.3204,39.62,0.7086,0.0006
2022-06-17,1258506.0,755.1,1.13,0.05,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,36.28,0.3204,39.58,0.7086,0.0006
2022-06-20,1258506.0,755.1,1.13,0.05,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.41,0.3185,38.05,0.7086,0.0006
2022-06-21,1258506.0,629.25,1.13,0.06,1.13,0.0,1.0,393.3,782867.0,786601.0,391.43,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.35,0.3184,38.07,0.7086,0.0005
2022-06-22,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,35.49,0.3275,41.46,0.7086,0.0006
2022-06-23,1258506.0,629.25,1.13,0.06,1.13,0.0,1.0,393.3,782867.0,786601.0,391.43,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.35,0.3183,38.07,0.7086,0.0005
2022-06-24,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.29,0.3274,40.03,0.7086,0.0006
2022-06-27,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.4,0.3185,38.05,0.7086,0.0006
2022-06-28,1258506.0,629.25,1.13,0.06,1.13,0.0,1.0,393.3,782867.0,786601.0,391.43,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.35,0.3183,38.07,0.7086,0.0005
2022-06-29,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.33,0.3274,39.99,0.7086,0.0006
2022-06-30,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.37,0.3184,38.07,0.7086,0.0006
2022-07-01,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.38,0.3185,38.06,0.7086,0.0006
2022-07-04,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.37,0.3184,38.07,0.7086,0.0006
2022-07-05,1258506.0,755.1,1.13,0.06,1.13,0.0,1.0,471.96,782867.0,786601.0,469.72,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.35,0.3184,38.09,0.7086,0.0006
2022-07-06,1258506.0,1636.06,1.13,0.06,1.13,0.0,1.0,1022.58,782867.0,786601.0,1017.73,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,37.7,0.3189,37.84,0.7086,0.0013
2022-07-07,1258506.0,2642.86,1.13,0.04,1.13,0.0,1.0,1651.86,782867.0,786601.0,1644.02,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,23.34,0.3248,46.9,0.7086,0.0021
2022-07-08,1258506.0,2265.31,1.13,0.02,1.13,0.0,1.0,1415.88,782867.0,786601.0,1409.16,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,22.23,0.3479,51.04,0.7086,0.0018
2022-07-11,1258506.0,1636.06,1.13,0.02,1.13,0.0,1.0,1022.58,782867.0,786601.0,1017.73,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,21.73,0.3401,49.89,0.7086,0.0013
2022-07-12,1258506.0,1384.36,1.13,0.02,1.13,0.0,1.0,865.26,782867.0,786601.0,861.15,,,,,,,,,,,,,,,0.0,,100.0,44.08,0.0,0.0,0.0,100.0,22.99,0.325,47.02,0.7086,0.0011
2022-07-13,1538506.0,2000.06,1.38,0.02,1.38,0.0,1.0,1204.58,922867.0,926601.0,1199.73,,140000.0,0.0,,,,140000.0,,,0.0,140000.0,,,,0.0,,100.0,48.17,0.0,0.0,0.0,100.0,22.93,0.2763,38.44,0.803,0.0013
2022-07-14,1538506.0,1076.95,1.38,0.02,1.38,0.0,1.0,648.62,922867.0,926601.0,646.01,,,,,,,,,,,,,,,0.0,,100.0,48.17,0.0,0.0,0.0,100.0,23.63,0.2811,39.76,0.803,0.0007
2022-07-15,1538506.0,1076.95,1.38,0.02,1.38,0.0,1.0,648.62,922867.0,926601.0,646.01,,,,,,,,,,,,,,,0.0,,100.0,48.17,0.0,0.0,0.0,100.0,29.46,0.2727,34.57,0.803,0.0007
2022-07-18,4332410.0,3032.69,3.88,0.05,3.88,0.0,1.0,1686.68,2319819.0,2409543.0,1623.87,,1396952.0,0.0,,,,1482942.0,,,0.0,1396952.0,,,,0.0,,100.0,77.28,0.0,0.0,0.0,100.0,17.47,0.3585,53.42,1.4432,0.0007
2022-07-19,4246420.0,3397.14,3.81,0.04,3.81,0.0,1.0,1858.84,2319819.0,2323553.0,1855.86,,,,,,,,,,,,,,85990.0,0.0,0.0,100.0,77.28,0.0,0.0,0.0,100.0,16.01,0.3659,54.44,1.4146,0.0008
2022-07-20,4246420.0,3397.14,3.81,0.04,3.81,0.0,1.0,1858.84,2319819.0,2323553.0,1855.86,,,,,,,,,,,,,,,0.0,,100.0,77.28,0.0,0.0,0.0,100.0,16.28,0.3735,55.3,1.4146,0.0008
2022-07-21,4246420.0,2972.49,3.81,0.04,3.81,0.0,1.0,1626.49,2319819.0,2323553.0,1623.87,,,,,,,,,,,,,,,0.0,,100.0,77.28,0.0,0.0,0.0,100.0,16.28,0.3736,55.32,1.4146,0.0007
2022-07-22,4246420.0,2972.49,3.81,0.04,3.81,0.0,1.0,1626.49,2319819.0,2323553.0,1623.87,,,,,,,,,,,,,,,0.0,,100.0,77.28,0.0,0.0,0.0,100.0,16.02,0.366,54.45,1.4146,0.0007
2022-07-25,5246420.0,4197.14,4.7,0.05,4.7,0.01,2.0,2258.84,2819819.0,2823553.0,2255.86,,500000.0,0.01,,,,500000.0,,,0.01,500000.0,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,20.06,0.523,69.05,1.4981,0.0008
2022-07-26,5246420.0,4197.14,4.7,0.05,4.7,0.0,2.0,2258.84,2819819.0,2823553.0,2255.86,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,31.82,0.3314,45.04,1.4981,0.0008
2022-07-27,5246420.0,3672.49,4.7,0.05,4.7,0.0,2.0,1976.49,2819819.0,2823553.0,1973.87,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,31.83,0.3314,45.04,1.4981,0.0007
2022-07-28,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,31.41,0.3258,44.48,1.4981,0.0006
2022-07-29,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,30.87,0.3189,43.75,1.4981,0.0006
2022-08-01,5246420.0,3672.49,4.7,0.05,4.7,0.0,2.0,1976.49,2819819.0,2823553.0,1973.87,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,30.86,0.3188,43.74,1.4981,0.0007
2022-08-02,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,31.41,0.3258,44.48,1.4981,0.0006
2022-08-03,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,30.87,0.3189,43.75,1.4981,0.0006
2022-08-04,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,30.87,0.3189,43.75,1.4981,0.0006
2022-08-05,5246420.0,3147.85,4.7,0.05,4.7,0.0,2.0,1694.13,2819819.0,2823553.0,1691.89,,,,,,,,,,,,,,,0.0,,100.0,80.52,0.0,0.0,0.0,100.0,30.87,0.3189,43.75,1.4981,0.0006
2022-08-08,6204296.0,4963.44,5.56,0.05,5.56,0.0,2.0,2641.99,3298757.0,3302491.0,2639.01,,478938.0,0.0,,,,478938.0,,,0.0,478938.0,,,,0.0,,100.0,89.11,0.0,0.0,0.0,100.0,27.49,0.3193,45.38,1.676,0.0008
2022-08-09,7204296.0,5043.01,6.46,0.05,6.46,0.01,2.0,2661.74,3798757.0,3802491.0,2659.13,,500000.0,0.01,,,,500000.0,,,0.01,500000.0,,,,0.0,,100.0,90.4,0.0,0.0,0.0,100.0,13.38,0.584,74.73,1.7145,0.0007
2022-08-10,7204296.0,5763.44,6.46,0.05,6.46,0.01,2.0,3041.99,3798757.0,3802491.0,3039.01,,,,,,,,,,,,,,,0.0,,100.0,90.4,0.0,0.0,0.0,100.0,12.44,0.5998,75.98,1.7145,0.0008
2022-08-11,7204296.0,5043.01,6.46,0.05,6.46,0.01,2.0,2661.74,3798757.0,3802491.0,2659.13,,,,,,,,,,,,,,,0.0,,100.0,90.4,0.0,0.0,0.0,100.0,13.38,0.584,74.73,1.7145,0.0007
2022-08-12,9804296.0,6863.01,8.79,0.07,8.79,0.02,2.0,3571.74,5098757.0,5102491.0,3569.13,,1300000.0,0.01,,,,1300000.0,,,0.01,1300000.0,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,31.11,0.5095,64.14,1.782,0.0007
2022-08-15,9804296.0,6863.01,8.79,0.07,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.483,63.92,1.782,0.0007
2022-08-16,9804296.0,6863.01,8.79,0.07,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.483,63.92,1.782,0.0007
2022-08-17,9804296.0,7843.44,8.79,0.07,8.79,0.01,2.0,4081.99,5098757.0,5102491.0,4079.01,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.4829,63.92,1.782,0.0008
2022-08-18,9804296.0,6863.01,8.79,0.07,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,27.99,0.4696,62.12,1.782,0.0007
2022-08-19,9804296.0,6863.01,8.79,0.08,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.483,63.92,1.782,0.0007
2022-08-22,9804296.0,6863.01,8.79,0.1,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.483,63.92,1.782,0.0007
2022-08-23,9804296.0,6863.01,8.79,0.1,8.79,0.01,2.0,3571.74,5098757.0,5102491.0,3569.13,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.483,63.92,1.782,0.0007
2022-08-24,9804296.0,4902.15,8.79,0.1,8.79,0.01,2.0,2551.25,5098757.0,5102491.0,2549.38,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,26.34,0.4831,63.93,1.782,0.0005
2022-08-25,9804296.0,5882.58,8.79,0.1,8.79,0.01,2.0,3061.49,5098757.0,5102491.0,3059.25,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.42,0.5002,66.02,1.782,0.0006
2022-08-26,9804296.0,5882.58,8.79,0.11,8.79,0.01,2.0,3061.49,5098757.0,5102491.0,3059.25,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.42,0.5002,66.02,1.782,0.0006
2022-08-29,9804296.0,5882.58,8.79,0.11,8.79,0.01,2.0,3061.49,5098757.0,5102491.0,3059.25,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.42,0.5002,66.02,1.782,0.0006
2022-08-30,9804296.0,4902.15,0.47,0.11,0.47,0.01,2.0,2551.25,5098757.0,5102491.0,2549.38,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.42,0.5003,66.03,1.782,0.0005
2022-08-31,9804296.0,5882.58,0.47,0.11,0.47,0.01,2.0,3061.49,5098757.0,5102491.0,3059.25,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.43,0.5003,66.02,1.782,0.0006
2022-09-01,9804296.0,5882.58,0.47,0.12,0.47,0.01,2.0,3061.49,5098757.0,5102491.0,3059.25,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.42,0.5002,66.02,1.782,0.0006
2022-09-02,9804296.0,4902.15,0.47,0.11,0.47,0.01,2.0,2551.25,5098757.0,5102491.0,2549.38,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,24.48,0.4995,65.95,1.782,0.0005
2022-09-05,9804296.0,4902.15,0.47,0.11,0.47,0.01,2.0,2551.25,5098757.0,5102491.0,2549.38,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,23.56,0.5142,67.42,1.782,0.0005
2022-09-06,9804296.0,4902.15,4.65,0.11,4.65,0.01,5.0,2551.25,5098757.0,5102491.0,2549.38,,,,,,,,,,,,,,,0.0,,100.0,92.67,0.0,0.0,0.0,100.0,22.16,0.5226,68.49,1.782,
2022-09-07,9207497.0,34343963.81,4.37,0.11,4.37,0.04,5.0,19032291.43,4501958.0,5102491.0,16792303.34,,,,,,0.0,,596799.0,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,16.73,0.6181,76.62,2.0452,3.73
2022-09-08,1082009.0,3494889.07,513.44,0.01,513.44,0.18,5.0,3493380.66,506.0,1081542.0,1634.38,,,0.15,,,0.0,47236.0,4501511.0,,0.15,,,59.0,4068185.0,0.0,0.01,0.0,0.0,12941100.0,41799753.0,58.24,0.0,1.03,0.9666,98.31,0.0836,3.23
2022-09-09,1036273.0,3253897.22,491.73,0.01,491.73,0.03,5.0,3250075.84,1256.0,1035056.0,3943.84,,750.0,,750.0,,,,,,,750.0,0.0,,47236.0,0.0,0.15,0.01,0.01,12940350.0,40632699.0,58.23,0.01,16.5,0.6347,77.82,0.0801,3.14
2022-09-12,49518.0,160933.5,23.5,0.0,23.5,0.03,5.0,156978.25,1256.0,48301.0,4082.0,,,,,,,,,,,,,,986755.0,0.0,0.0,100.0,96.84,0.0,0.0,0.0,100.0,15.76,0.6523,79.1,38.1789,3.25
2022-09-13,49501.0,138602.8,23.49,0.0,23.49,0.03,5.0,135242.8,1239.0,48301.0,3469.2,,,,,,0.0,,17.0,,,,,,,0.0,,100.0,95.53,0.0,0.0,0.0,100.0,18.18,0.6152,76.15,38.1658,2.8
2022-09-14,49470.0,144452.4,23.47,0.0,23.47,0.03,5.0,140989.28,1225.0,48284.0,3577.0,,,,,,0.0,,14.0,,,,,,17.0,0.0,0.0,100.0,94.45,0.0,0.0,0.0,100.0,15.7,0.6593,79.56,38.1419,2.92
2022-09-15,49457.0,124631.64,23.47,0.0,23.47,0.03,5.0,121642.92,1225.0,48271.0,3087.0,,,,,,,,,,,,,,13.0,0.0,0.0,100.0,94.45,0.0,0.0,0.0,100.0,18.19,0.6199,76.46,38.1318,2.52
2022-09-16,49395.0,120029.85,23.44,0.0,23.44,0.03,5.0,117191.61,1168.0,48227.0,2838.24,,,,,,0.0,,57.0,,,,,,44.0,0.0,0.0,100.0,90.05,0.0,0.0,0.0,100.0,16.76,0.6507,78.79,38.084,2.43
2022-09-19,49395.0,115090.35,23.44,0.0,23.44,0.02,5.0,112368.91,1168.0,48227.0,2721.44,,,,,,,,,,,,,,,0.0,,100.0,93.22,0.0,0.0,0.0,100.0,16.83,0.6496,78.71,39.4214,2.33
2022-09-20,2147.0,4143.71,1.02,0.0,1.02,0.01,5.0,1889.47,1168.0,979.0,2254.24,,,,,,,,,,,,,,47248.0,0.0,0.02,100.0,93.22,0.0,0.0,0.0,100.0,19.71,0.6676,79.29,1.7135,1.93
2022-09-21,2337.0,5328.36,1.11,0.0,1.11,0.0,5.0,2665.32,1168.0,1169.0,2663.04,,,0.0,,,,190.0,,,0.0,,,,,0.0,,100.0,92.11,0.0,0.0,0.0,100.0,18.08,0.6879,80.94,1.8431,2.28
2022-09-22,2337.0,5842.5,1.11,0.0,1.11,0.01,5.0,2922.5,1168.0,1169.0,2920.0,,,,,,,,,,,,,,,0.0,,100.0,92.11,0.0,0.0,0.0,100.0,18.08,0.6881,80.95,1.8431,2.5
