,SRIJ FP Equity_DX_SI_QTY,SRIJ FP Equity_DX_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIJ FP Equity_DX_SI_MV,SRIJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIJ FP Equity_DX_SUPPLY_SI_QTY,SRIJ FP Equity_DX_BROKER_SI_QTY,SRIJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIJ FP Equity_DX_BROKER_SI_MV_INC_x,SRIJ FP Equity_DX_BROKER_SI_QTY_ADD,SRIJ FP Equity_DX_SUPPLY_SI_MV_DEC,SRIJ FP Equity_DX_BROKER_SI_QTY_INC,SRIJ FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIJ FP Equity_DX_BROKER_SI_MV_INC_y,SRIJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIJ FP Equity_DX_BROKER_SI_MV_ADD,SRIJ FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIJ FP Equity_DX_BROKER_SI_QTY_DEC,SRIJ FP Equity_DX_SUPPLY_SI_MV,SRIJ FP Equity_DX_BROKER_SI_MV_DEC,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_UTILIZATION_QUANTITY,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIJ FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIJ FP Equity_DX_BROKER_SI_CON_RATIO,SRIJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIJ FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIJ FP Equity_PX_LAST
2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,890.15,0.0,0.0,0.0,,0.0,22.2537
2024-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,892.96,0.0,0.0,0.0,,0.0,22.3241
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,884.0,0.0,0.0,0.0,,0.0,22.1001
2024-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,883.53,0.0,0.0,0.0,,0.0,22.0883
2024-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,885.18,0.0,0.0,0.0,,0.0,22.1295
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,900.84,0.0,0.0,0.0,,0.0,22.5211
2024-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,904.34,0.0,0.0,0.0,,0.0,22.6086
2024-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,904.05,0.0,0.0,0.0,,0.0,22.6012
2024-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,905.4,0.0,0.0,0.0,,0.0,22.635
2024-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,907.77,0.0,0.0,0.0,,0.0,22.6942
2024-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,896.14,0.0,0.0,0.0,,0.0,22.4035
2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,899.96,0.0,0.0,0.0,,0.0,22.4989
2024-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,901.06,0.0,0.0,0.0,,0.0,22.5265
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,898.93,0.0,0.0,0.0,,0.0,22.4732
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,898.93,0.0,0.0,0.0,,0.0,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,898.93,0.0,0.0,0.0,,0.0,
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,882.29,0.0,0.0,0.0,,0.0,22.0573
2024-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,885.79,0.0,0.0,0.0,,0.0,22.1448
2024-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,883.28,0.0,0.0,0.0,,0.0,22.0819
2024-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,879.35,0.0,0.0,0.0,,0.0,21.9837
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,881.03,0.0,0.0,0.0,,0.0,22.0258
2024-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,878.34,0.0,0.0,0.0,,0.0,21.9586
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,876.3,0.0,0.0,0.0,,0.0,21.9074
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,874.0,0.0,0.0,0.0,,0.0,21.8499
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,877.26,0.0,0.0,0.0,,0.0,21.9315
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,874.01,0.0,0.0,0.0,,0.0,21.8503
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,863.2,0.0,0.0,0.0,,0.0,21.58
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,849.64,0.0,0.0,0.0,,0.0,21.2411
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,834.69,0.0,0.0,0.0,,0.0,21.2673
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,829.65,0.0,0.0,0.0,,0.0,20.7412
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.72,0.0,0.0,0.0,,0.0,20.918
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,837.37,0.0,0.0,0.0,,0.0,20.9342
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,838.38,0.0,0.0,0.0,,0.0,20.9595
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,827.68,0.0,0.0,0.0,,0.0,20.692
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,832.12,0.0,0.0,0.0,,0.0,20.803
2024-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,837.18,0.0,0.0,0.0,,0.0,20.9295
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,832.23,0.0,0.0,0.0,,0.0,20.8058
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,832.23,0.0,0.0,0.0,,0.0,
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.78,0.0,0.0,0.0,,0.0,20.9196
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,838.94,0.0,0.0,0.0,,0.0,20.9736
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,844.89,0.0,0.0,0.0,,0.0,21.1222
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,840.99,0.0,0.0,0.0,,0.0,21.0248
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,830.41,0.0,0.0,0.0,,0.0,20.7603
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,830.15,0.0,0.0,0.0,,0.0,20.7538
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,832.33,0.0,0.0,0.0,,0.0,20.8082
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,828.36,0.0,0.0,0.0,,0.0,20.709
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,827.54,0.0,0.0,0.0,,0.0,20.6884
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,831.56,0.0,0.0,0.0,,0.0,20.7891
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,830.2,0.0,0.0,0.0,,0.0,20.7551
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,829.5,0.0,0.0,0.0,,0.0,20.7376
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,835.12,0.0,0.0,0.0,,0.0,20.878
2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,826.06,0.0,0.0,0.0,,0.0,20.6516
2024-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,821.1,0.0,0.0,0.0,,0.0,20.5275
2024-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,823.01,0.0,0.0,0.0,,0.0,20.5753
2024-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,822.44,0.0,0.0,0.0,,0.0,20.5609
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,826.8,0.0,0.0,0.0,,0.0,20.6701
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,823.4,0.0,0.0,0.0,,0.0,20.5851
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,811.06,0.0,0.0,0.0,,0.0,20.2765
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,819.47,0.0,0.0,0.0,,0.0,20.4867
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,824.89,0.0,0.0,0.0,,0.0,20.6223
2024-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,833.9,0.0,0.0,0.0,,0.0,20.8474
2024-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.48,0.0,0.0,0.0,,0.0,20.9121
2024-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.49,0.0,0.0,0.0,,0.0,20.9123
2024-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,835.34,0.0,0.0,0.0,,0.0,20.8836
2024-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,838.94,0.0,0.0,0.0,,0.0,20.9736
2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,845.74,0.0,0.0,0.0,,0.0,21.1434
2024-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.38,0.0,0.0,0.0,,0.0,20.9095
2024-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,836.01,0.0,0.0,0.0,,0.0,20.9003
2024-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,825.52,0.0,0.0,0.0,,0.0,20.6379
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,830.41,0.0,0.0,0.0,,0.0,20.7602
2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,819.15,0.0,0.0,0.0,,0.0,20.4787
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,821.41,0.0,0.0,0.0,,0.0,20.5352
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,820.62,0.0,0.0,0.0,,0.0,20.5156
2024-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,822.48,0.0,0.0,0.0,,0.0,20.562
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,819.5,0.0,0.0,0.0,,0.0,20.4875
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,825.93,0.0,0.0,0.0,,0.0,20.6482
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,833.07,0.0,0.0,0.0,,0.0,20.8268
2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,831.33,0.0,0.0,0.0,,0.0,20.7832
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,833.01,0.0,0.0,0.0,,0.0,20.8253
2024-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,839.1,0.0,0.0,0.0,,0.0,20.9775
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,828.72,0.0,0.0,0.0,,0.0,20.718
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,837.69,0.0,0.0,0.0,,0.0,20.9422
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,839.2,0.0,0.0,0.0,,0.0,20.9799
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,844.62,0.0,0.0,0.0,,0.0,21.1156
2024-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,844.71,0.0,0.0,0.0,,0.0,21.1177
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,843.8,0.0,0.0,0.0,,0.0,21.095
2024-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,847.38,0.0,0.0,0.0,,0.0,21.1846
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,861.36,0.0,0.0,0.0,,0.0,21.534
2024-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,862.85,0.0,0.0,0.0,,0.0,21.5712
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,867.58,0.0,0.0,0.0,,0.0,21.6895
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,866.46,0.0,0.0,0.0,,0.0,21.6615
2024-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,865.43,0.0,0.0,0.0,,0.0,21.6358
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,865.64,0.0,0.0,0.0,,0.0,21.641
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,862.31,0.0,0.0,0.0,,0.0,21.5578
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,859.04,0.0,0.0,0.0,,0.0,21.4759
2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,862.24,0.0,0.0,0.0,,0.0,21.556
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,861.86,0.0,0.0,0.0,,0.0,21.5464
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,852.87,0.0,0.0,0.0,,0.0,21.3217
2024-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,837.45,0.0,0.0,0.0,,0.0,20.9363
2024-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,848.95,0.0,0.0,0.0,,0.0,21.2237
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,855.54,0.0,0.0,0.0,,0.0,21.3885
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,860.28,0.0,0.0,0.0,,0.0,21.507
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,876.51,0.0,0.0,0.0,,0.0,21.9128
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,843.34,0.0,0.0,0.0,,0.0,21.0836
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,798.34,0.0,0.0,0.0,,0.0,19.9586
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,791.68,0.0,0.0,0.0,,0.0,19.792
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,793.97,0.0,0.0,0.0,,0.0,19.8493
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,818.04,0.0,0.0,0.0,,0.0,20.451
2024-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,825.6,0.0,0.0,0.0,,0.0,20.6399
2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,816.66,0.0,0.0,0.0,,0.0,20.4164
2024-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,823.85,0.0,0.0,0.0,,0.0,20.5962
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,840.43,0.0,0.0,0.0,,0.0,21.0108
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,832.85,0.0,0.0,0.0,,0.0,20.8212
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,845.18,0.0,0.0,0.0,,0.0,21.1296
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,845.22,0.0,0.0,0.0,,0.0,21.1305
2024-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,851.92,0.0,0.0,0.0,,0.0,21.2981
2024-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,855.37,0.0,0.0,0.0,,0.0,21.3843
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,861.94,0.0,0.0,0.0,,0.0,21.5484
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,865.9,0.0,0.0,0.0,,0.0,21.6474
2024-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,873.0,0.0,0.0,0.0,,0.0,21.8249
2024-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,875.7,0.0,0.0,0.0,,0.0,21.8926
2024-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,878.91,0.0,0.0,0.0,,0.0,21.9728
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,886.29,0.0,0.0,0.0,,0.0,22.1572
2024-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,887.49,0.0,0.0,0.0,,0.0,22.1872
2024-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,888.62,0.0,0.0,0.0,,0.0,22.2154
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,883.48,0.0,0.0,0.0,,0.0,22.0869
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,888.12,0.0,0.0,0.0,,0.0,22.203
2024-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,876.58,0.0,0.0,0.0,,0.0,21.9144
2024-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,878.79,0.0,0.0,0.0,,0.0,21.9697
2024-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,856.41,0.0,0.0,0.0,,0.0,21.4102
2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,877.16,0.0,0.0,0.0,,0.0,21.9291
2024-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,870.26,0.0,0.0,0.0,,0.0,21.7565
2024-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,868.02,0.0,0.0,0.0,,0.0,21.7006
2024-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,40.0,878.22,0.0,0.0,0.0,,0.0,21.9556
