,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_x,KER FP Equity_y,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity,KER FP Equity
2014-09-24,2522959.0,376285533.98,3.7,14.12,2.0,405.19,1.0,315858732.83,1328486.0,2117803.0,198136419.93,,,78037.0,22.79,,,,8.56,150356.0,53536.0,,,22.79,78037.0,,50177.0,13932.0,211.87,1.78,,,7.13,7.13,17311734.0,2581950428.99,,2756.53,7.14,11.46,0.1047,21.91,0.1354
2014-09-25,2450973.0,360081355.97,3.59,13.55,1.94,392.21,1.0,303720877.67,1263630.0,2067343.0,185644478.27,,,15024.0,4.58,,,,14.52,26858.0,90440.0,,,4.58,15024.0,,10560.0,77318.0,201.71,13.39,,,6.79,6.79,17334002.0,2546601265.95,,2777.81,6.77,10.65,0.1073,22.2,0.1318
2014-09-26,2422229.0,361037049.86,3.55,13.51,1.92,387.6,1.0,302756393.13,1263534.0,2031219.0,188331734.02,,,25919.0,5.91,,,,5.88,43291.0,34798.0,,,5.91,25919.0,,8783.0,79415.0,201.25,12.44,,,6.79,6.79,17354040.0,2586647011.81,,2758.56,6.8,10.42,0.1083,22.79,0.1301
2014-09-29,2429976.0,361514125.19,3.56,13.59,1.92,390.41,1.0,295429136.73,1289987.0,1985775.0,191914867.4,,,56341.0,5.96,,,,9.4,38000.0,60132.0,,,5.96,56341.0,,30244.0,83444.0,206.7,13.04,,,6.84,6.84,17580388.0,2615482041.13,,2819.6,6.83,11.32,0.1103,22.82,0.1288
2014-09-30,2763252.0,410069080.14,4.05,14.87,2.19,443.21,1.0,341825591.26,1327499.0,2303393.0,197002044.63,,,21837.0,50.66,,,,2.51,318883.0,15679.0,,,50.66,21837.0,,31354.0,1265.0,212.56,0.25,,,7.06,7.06,17484488.0,2594713732.55,,2803.05,7.05,16.38,0.1103,20.07,0.1469
2014-10-01,2843501.0,408630221.47,4.16,14.77,2.25,450.33,1.0,345131679.73,1387673.0,2401639.0,199417944.75,,,106631.0,20.68,,,,11.4,133023.0,62661.0,,,20.68,106631.0,,25105.0,34777.0,218.88,6.58,1.43,,7.41,7.41,17339476.0,2491799341.01,8901.0,2749.03,7.37,16.4,0.1084,19.12,0.1518
2014-10-02,3042737.0,426655489.93,4.46,14.71,2.41,469.4,1.0,365626141.85,1497913.0,2607500.0,210038792.34,,,94537.0,30.68,,,,15.44,237819.0,114253.0,,,30.68,94537.0,,129956.0,31958.0,232.74,6.23,,,7.71,7.71,17917996.0,2512478522.42,,2743.2,7.82,15.6,0.1057,17.97,0.1567
2014-10-03,3089796.0,435121003.67,4.53,14.31,2.45,471.96,1.0,374489577.71,1408437.0,2659252.0,198343360.22,,,39172.0,10.31,,,,26.04,72910.0,143882.0,,,10.31,39172.0,,15234.0,21158.0,213.62,4.56,,,7.21,7.21,18134788.0,2553834348.9,,2754.77,7.2,15.1,0.1048,17.9,0.1581
2014-10-06,2861116.0,404113890.48,4.19,13.22,2.27,436.07,1.0,349735586.53,1359845.0,2476119.0,192069197.27,,,13041.0,3.03,,,,13.06,23427.0,86295.0,,,3.03,13041.0,,24662.0,206560.0,205.01,31.57,,,7.01,7.01,18032404.0,2546958926.25,,2717.43,7.02,11.48,0.1064,19.46,0.1475
2014-10-07,2939202.0,412274318.43,4.3,13.44,2.33,448.6,1.0,356172956.08,1524627.0,2539242.0,213855514.96,,,97184.0,18.01,,,,2.88,115308.0,19912.0,,,18.01,97184.0,,87510.0,52185.0,230.61,7.99,,,7.84,7.84,17915560.0,2512969604.75,,2707.04,7.85,14.73,0.1087,18.77,0.1512
2014-10-08,2742934.0,389206222.11,4.02,12.47,2.17,418.85,1.0,338985492.26,1353731.0,2389003.0,192086476.84,,,33392.0,7.86,,,,32.58,53896.0,213655.0,,,7.86,33392.0,,9367.0,204135.0,204.46,31.51,,,6.96,6.96,18096812.0,2567831318.84,,2727.18,6.97,14.95,0.1137,20.16,0.141
2014-10-09,2782972.0,389713617.19,4.08,12.42,2.2,426.45,1.0,347909794.56,1405551.0,2484448.0,196826401.54,,,31968.0,21.85,,,,9.57,133360.0,64187.0,,,21.85,31968.0,,84039.0,37915.0,213.46,5.5,,,7.24,7.24,18013288.0,2522491647.04,,2741.34,7.22,15.06,0.1121,19.59,0.1433
2014-10-10,2794606.0,384069238.32,4.09,12.35,2.21,422.48,1.0,343414003.89,1363481.0,2498786.0,187386382.6,,,74126.0,15.27,,,,17.73,113990.0,116600.0,,,15.27,74126.0,,404.0,99652.0,204.57,16.02,,,7.02,7.02,18057780.0,2481722937.09,,2717.79,7.0,13.13,0.11,19.42,0.1439
2014-10-13,2839967.0,389907327.63,4.16,12.47,2.25,423.49,1.0,350465134.6,1348441.0,2552682.0,185131385.95,,,15900.0,9.16,,,,5.35,73759.0,33989.0,,,9.16,15900.0,,3049.0,19863.0,198.33,3.51,,,6.95,6.95,18051392.0,2478328098.43,,2655.23,6.95,12.81,0.111,19.3,0.1464
2014-10-14,2826518.0,382674790.04,4.14,12.24,2.24,419.78,1.0,347314591.98,1287844.0,2565340.0,174357790.15,,,9714.0,9.55,,,,10.49,64990.0,71513.0,,,9.55,9714.0,,1202.0,52332.0,189.28,7.74,,,6.64,6.64,18117296.0,2452852747.77,,2670.43,6.62,12.84,0.1105,19.08,0.1457
2014-10-15,2763125.0,370624795.83,4.05,11.51,2.19,404.72,1.0,329187518.5,1228461.0,2454197.0,164776514.75,,,2187.0,0.0,,1902.0,,16.25,1174.0,108479.0,,,0.0,2187.0,0.29,46909.0,114219.0,177.17,18.35,,,6.33,6.33,18165220.0,2436545923.09,,2622.97,6.33,14.58,0.1137,19.61,0.1425
2014-10-16,2588403.0,345624987.51,3.79,10.7,2.05,377.55,1.0,310774908.91,1151722.0,2327409.0,153787451.9,,,16769.0,,,,,13.47,,93609.0,,,,16769.0,,101.0,126788.0,165.68,19.05,,,6.08,6.08,17776538.0,2373670454.04,,2557.96,6.08,13.94,0.1166,20.93,0.1367
2014-10-17,2768859.0,379887327.3,4.06,11.26,2.19,406.99,1.0,337807964.22,1246297.0,2462158.0,170991891.01,,,49595.0,20.97,,,,1.19,141357.0,7947.0,,,20.97,49595.0,,52927.0,6608.0,180.87,1.02,,,6.57,6.57,17727888.0,2432265417.27,,2566.56,6.58,16.0,0.1201,19.95,0.1459
2014-10-20,2762945.0,378690687.01,4.05,11.16,2.19,410.76,1.0,342432970.35,1261715.0,2498407.0,172931317.91,,,7745.0,10.41,,1624.0,,12.61,64876.0,92798.0,,,10.41,7745.0,0.25,100471.0,30251.0,185.95,3.86,,,6.65,6.65,17712272.0,2427653265.69,,2610.48,6.65,16.32,0.1206,19.78,0.1456
2014-10-21,2761992.0,384978516.42,4.05,11.12,2.19,414.29,1.0,348063959.72,1229119.0,2497152.0,171319978.16,,,11451.0,4.45,,,,6.4,19042.0,44047.0,,,4.45,11451.0,,,20297.0,182.34,2.16,,,6.5,6.5,17688624.0,2465517722.37,,2625.66,6.49,16.14,0.1191,19.93,0.146
2014-10-22,2765079.0,384380696.48,4.05,11.1,2.19,418.5,1.0,346543564.21,1211221.0,2492894.0,168374925.84,,,17678.0,2.25,,,,5.68,11494.0,41740.0,,,2.25,17678.0,,6164.0,15752.0,181.97,1.18,,,6.41,6.41,17693316.0,2459593063.05,,2659.6,6.4,16.24,0.118,19.73,0.1463
2014-10-23,2823089.0,402941499.91,4.13,11.26,2.24,430.1,1.0,362436522.39,1217931.0,2539303.0,173836157.46,,,7845.0,11.24,,,,3.8,71244.0,25188.0,,,11.24,7845.0,,24053.0,24835.0,183.75,4.1,,,6.45,6.45,17655064.0,2519919835.77,,2659.73,6.46,15.61,0.1158,19.65,0.1496
2014-10-24,2811038.0,380709642.29,4.12,11.0,2.23,426.2,1.0,343706275.85,1186374.0,2537817.0,160675174.49,,,12936.0,13.39,,,,13.82,78638.0,92248.0,,,13.39,12936.0,,47755.0,80124.0,179.06,12.45,,,6.28,6.28,17715842.0,2399324331.67,,2684.24,6.25,16.19,0.1111,18.83,0.1487
2014-10-27,2932843.0,398978184.67,4.3,10.95,2.32,432.32,1.0,354875063.39,1304491.0,2608646.0,177460386.08,,,93115.0,9.23,,,,2.46,102479.0,14294.0,,,9.23,93115.0,,39296.0,31650.0,190.11,8.96,,,6.92,6.92,17546672.0,2387014695.85,,2556.92,6.92,14.86,0.1072,18.65,0.1556
2014-10-28,3094467.0,429450657.01,4.53,11.49,2.45,460.26,1.0,391004386.46,1417623.0,2817437.0,196737961.25,,,124906.0,30.18,,33718.0,,6.16,197057.0,42450.0,,,30.18,124906.0,5.18,30676.0,21984.0,208.63,3.02,,,7.52,7.52,17445440.0,2421081132.83,,2563.94,7.52,14.29,0.1061,17.86,0.164
2014-10-29,3136922.0,442194913.66,4.59,11.43,2.48,475.69,1.0,403848317.11,1414387.0,2864892.0,199378479.08,,,39840.0,17.31,,,,9.54,93620.0,73879.0,,,17.31,39840.0,,30803.0,46165.0,213.99,4.56,,,7.5,7.5,17434580.0,2457658366.34,,2625.89,7.54,13.73,0.1079,17.56,0.1664
2014-10-30,3307182.0,470345652.92,4.84,12.05,2.62,508.2,1.0,429580007.85,1528154.0,3020543.0,217333243.5,,,110357.0,31.28,,,,1.25,191002.0,8461.0,,,31.28,110357.0,,11871.0,35351.0,233.29,3.35,,,8.09,8.09,17355176.0,2468243836.37,,2652.43,8.08,13.58,0.104,16.58,0.1751
2014-10-31,3339781.0,477931099.05,4.89,12.02,2.65,516.82,1.0,439161333.26,1565882.0,3068858.0,224081670.4,,,15213.0,10.19,,,,11.06,51557.0,72710.0,,,10.19,15213.0,,95225.0,3242.0,240.75,0.28,,,8.29,8.29,17325094.0,2479264723.2,,2664.65,8.29,13.85,0.1082,16.42,0.1768
2014-11-03,3324837.0,480737479.86,4.87,12.09,2.63,517.87,1.0,450528335.27,1584220.0,3115907.0,229062035.32,,,62675.0,12.35,,,,11.91,72958.0,78279.0,,,12.35,62675.0,,33942.0,25909.0,245.06,3.3,,,8.41,8.41,17262198.0,2495937564.26,,2668.84,8.41,13.79,0.1088,16.55,0.1764
2014-11-04,3330926.0,476354303.62,4.88,12.01,2.64,519.24,1.0,444696846.57,1561851.0,3109560.0,223359643.97,,,5116.0,2.87,,,,5.37,13642.0,35829.0,,,2.87,5116.0,,8344.0,19989.0,241.68,2.11,,,8.28,8.28,17291776.0,2472889495.23,,2676.55,8.28,13.58,0.1094,16.33,0.1767
2014-11-05,3369571.0,490650921.84,4.93,12.03,2.67,526.27,1.0,455243985.02,1575812.0,3126412.0,229457580.93,,,25722.0,7.07,,,,3.15,45885.0,20104.0,,,7.07,25722.0,,8343.0,29033.0,244.51,5.25,,,8.34,8.34,17328912.0,2523302416.6,,2686.7,8.34,13.74,0.1086,16.43,0.1782
2014-11-06,3330502.0,488986576.48,4.88,11.92,2.64,527.78,1.0,460857936.03,1693543.0,3138917.0,248647138.99,,,157383.0,12.04,,,,5.91,54529.0,39652.0,,,12.04,157383.0,,,42024.0,267.05,4.76,,,8.73,8.73,17714740.0,2600890215.88,,2793.86,8.72,14.67,0.113,16.48,0.1716
2014-11-07,3388692.0,495797615.26,4.96,12.24,2.68,537.14,1.0,461454840.28,1741160.0,3153965.0,254748137.57,,,3958.0,3.33,,2000.0,,0.12,17325.0,740.0,,,3.33,3958.0,0.32,44399.0,4277.0,274.25,0.06,,,8.88,8.88,17859334.0,2612989084.69,,2814.78,8.88,14.22,0.1103,16.13,0.1729
2014-11-10,3476546.0,513175703.5,5.09,12.74,2.75,552.48,1.0,475860581.31,1767827.0,3223752.0,260950341.05,,,18067.0,17.8,,,,1.78,109783.0,11367.0,,,17.8,18067.0,,19967.0,39996.0,279.21,6.59,,,9.02,9.02,17820864.0,2630551823.62,,2810.63,9.04,14.55,0.1102,15.83,0.1775
2014-11-11,3480585.0,517654310.81,5.1,13.05,2.76,556.97,1.0,481777378.03,1771783.0,3239357.0,263510618.98,,,22811.0,8.03,,,,5.0,45046.0,33105.0,,,8.03,22811.0,,14250.0,29441.0,281.41,4.13,,,9.05,9.05,17800504.0,2647401982.79,,2827.9,9.05,14.55,0.1118,15.81,0.1778
2014-11-12,3462496.0,511262698.14,5.07,13.2,2.74,555.93,1.0,475589292.94,1755855.0,3220900.0,259264751.45,,,667.0,4.53,,,,2.59,26196.0,16595.0,,,4.53,667.0,,,44653.0,280.21,6.35,,,8.97,8.97,17828556.0,2632515862.71,,2846.94,8.96,14.69,0.1113,15.72,0.1768
2014-11-13,3371438.0,500794511.58,4.94,13.45,2.67,540.15,1.0,462486703.29,1675651.0,3113543.0,248901751.75,,,17313.0,4.25,,,,17.7,25921.0,110364.0,,,4.25,17313.0,,12847.0,133278.0,266.59,22.39,,,8.57,8.57,17866520.0,2653898768.71,,2842.45,8.57,15.01,0.1141,16.28,0.1725
2014-11-14,3389539.0,503798310.95,4.96,13.84,2.68,544.68,1.0,464069526.08,1678455.0,3122245.0,249474277.77,,,11474.0,4.46,,,,3.78,23468.0,25140.0,,,4.46,11474.0,,16470.0,14766.0,267.75,2.03,,,8.62,8.62,17785344.0,2643494075.98,,2836.52,8.63,14.97,0.1128,16.15,0.1741
2014-11-17,3335248.0,494488764.14,4.88,13.64,2.64,536.96,1.0,457595528.74,1724284.0,3086409.0,255644876.84,,,30418.0,5.96,,,,8.15,35091.0,51716.0,,,5.96,30418.0,,67127.0,70927.0,275.77,10.87,,,8.85,8.85,17749066.0,2631502578.21,,2839.89,8.85,15.18,0.1123,16.34,0.1713
2014-11-18,3332435.0,493297297.57,4.88,13.78,2.64,534.52,1.0,455742319.19,1712191.0,3078735.0,253454063.84,,,4861.0,1.44,,,,2.9,10906.0,17954.0,,,1.44,4861.0,,1000.0,18580.0,272.29,3.39,,,8.84,8.84,17665044.0,2614940266.4,,2807.69,8.84,15.24,0.1119,16.39,0.172
2014-11-19,3264672.0,484025062.78,4.78,13.66,2.59,523.85,1.0,447922802.32,1699369.0,3021168.0,251950942.37,,,5257.0,1.43,,1700.0,,3.83,9127.0,23994.0,,,1.43,5257.0,0.27,5915.0,68394.0,270.6,10.99,,,8.67,8.67,17892288.0,2652736882.16,,2847.91,8.68,15.75,0.1135,16.75,0.1666
2014-11-20,3181831.0,464348844.64,4.66,13.68,2.52,508.56,1.0,429670563.53,1888835.0,2944207.0,275652085.22,,,174164.0,18.25,,,,16.61,113664.0,104604.0,,,18.25,174164.0,,119906.0,190625.0,299.56,32.5,,,10.81,10.81,15581237.0,2273888650.61,,2474.04,10.8,17.28,0.1207,18.4,0.1821
2014-11-21,3294964.0,493876094.77,4.83,14.21,2.61,526.34,1.0,456004602.55,1851962.0,3042299.0,277587178.56,,,,24.12,,,,6.67,163132.0,37873.0,,,24.12,,,1000.0,65040.0,294.63,10.25,,,10.56,10.56,15691048.0,2351902330.07,,2496.27,10.56,16.85,0.1137,17.54,0.1878
2014-11-24,3019804.0,455159191.36,4.42,12.97,2.39,488.96,1.0,417908776.14,1817593.0,2772662.0,273956243.55,,,4792.0,6.7,,,,16.71,40744.0,119559.0,,,6.7,4792.0,,80398.0,310381.0,294.8,48.09,,,10.61,10.61,15318715.0,2308909429.89,,2470.02,10.66,18.24,0.1241,19.39,0.1762
2014-11-25,3194595.0,483434695.84,4.68,13.82,2.53,515.37,1.0,446268760.57,1757454.0,2948998.0,265953662.34,,,17198.0,40.9,,,,14.94,275065.0,86122.0,,,40.9,17198.0,,8785.0,98729.0,285.06,15.6,,,10.3,10.3,15303766.0,2315902786.26,,2481.78,10.3,17.31,0.1103,18.5,0.1872
2014-11-26,3196921.0,485421101.46,4.68,14.28,2.53,522.15,1.0,450063138.61,1758174.0,2964058.0,266961479.38,,,14860.0,10.15,,,,3.8,34996.0,24240.0,,,10.15,14860.0,,10100.0,19936.0,286.4,2.46,,,10.28,10.28,15340858.0,2329358838.6,,2498.87,10.28,17.21,0.1087,18.23,0.187
2014-11-27,3212236.0,489388778.23,4.7,14.42,2.54,526.24,1.0,462221317.21,1755034.0,3033915.0,267381956.06,,,22370.0,20.95,,,,16.64,122000.0,125510.0,,,20.95,22370.0,,100000.0,52143.0,290.68,8.26,,,10.26,10.26,15354546.0,2339287184.15,,2512.72,10.37,17.13,0.1084,18.08,0.1877
2014-11-28,3126312.0,482691396.69,4.58,14.5,2.48,516.14,1.0,454446269.07,1729406.0,2943373.0,267014104.02,,,4618.0,0.17,,,,5.01,1000.0,31020.0,,,0.17,4618.0,,774.0,91542.0,287.19,13.46,,,9.68,9.68,16130974.0,2490564719.71,,2654.1,9.76,17.7,0.1095,18.51,0.175
2014-12-01,3089839.0,473469938.62,4.53,14.52,2.45,513.44,1.0,446252732.95,1681469.0,2912221.0,257659063.86,,,2007.0,3.92,,,,11.87,24111.0,58059.0,,,3.92,2007.0,,8115.0,55263.0,278.65,7.83,,,9.45,9.45,16108987.0,2468452591.26,,2669.81,9.45,17.74,0.1101,18.92,0.1737
2014-12-02,3013059.0,460724329.07,4.41,14.19,2.39,498.81,1.0,433564909.4,1587874.0,2835441.0,242800483.93,,,24213.0,0.6,,,,20.26,2858.0,121419.0,,,0.6,24213.0,,3611.0,79638.0,262.04,14.57,,,8.99,8.99,16080886.0,2458914814.89,,2658.13,8.97,18.22,0.1126,19.25,0.1705
2014-12-03,2983480.0,458004048.57,4.37,14.24,2.36,493.95,1.0,433303901.96,1561336.0,2822581.0,239685940.31,,,16135.0,1.69,,,,7.14,10000.0,43201.0,,,1.69,16135.0,,528.0,22860.0,257.8,3.69,,,8.68,8.68,16428952.0,2522063673.91,,2714.18,8.67,18.4,0.1143,19.4,0.1658
2014-12-04,2969441.0,452950652.74,4.35,14.36,2.35,490.75,1.0,427183738.98,1532790.0,2800519.0,233807720.38,,,,1.45,,3515.0,,7.54,7811.0,45265.0,,,1.45,,0.58,16719.0,33388.0,252.23,5.65,,,8.56,8.56,16372170.0,2497367379.36,,2695.49,8.56,18.48,0.1151,19.6,0.1658
2014-12-05,2999573.0,461450416.14,4.39,14.87,2.38,496.89,1.0,436746382.06,1538898.0,2838989.0,236742070.45,,,6.0,10.09,,,,7.13,61028.0,43654.0,,,10.09,6.0,,49756.0,22558.0,253.6,3.91,,,8.62,8.62,16319132.0,2510514080.65,,2697.96,8.59,18.41,0.1135,19.21,0.168
2014-12-08,2961119.0,450993118.05,4.34,15.7,2.35,490.25,1.0,426600259.88,1511197.0,2800961.0,230162802.31,,,882.0,2.98,,,,4.71,16266.0,28633.0,,,2.98,882.0,,50.0,54294.0,249.06,9.53,,,8.49,8.49,16293717.0,2481613955.57,,2686.06,8.49,18.47,0.1163,19.63,0.1663
2014-12-09,2946488.0,439589511.36,4.32,15.92,2.33,481.91,1.0,415550066.04,1508286.0,2785356.0,225022706.94,,,22972.0,9.93,,,,5.44,75762.0,32269.0,,,9.93,22972.0,,6386.0,91367.0,245.14,17.11,,,8.47,8.47,16303414.0,2432322749.56,,2650.15,8.47,18.41,0.1192,19.67,0.1654
2014-12-10,2933613.0,436714259.47,4.3,16.0,2.32,474.22,1.0,406263638.17,1476890.0,2729062.0,219858216.7,,,42708.0,3.87,,,,16.05,26460.0,97201.0,,,3.87,42708.0,,23097.0,82754.0,236.79,16.29,,,8.31,8.31,16296098.0,2425929517.73,,2613.54,8.31,18.66,0.1194,19.67,0.1651
2014-12-11,2873669.0,424318112.28,4.21,15.55,2.28,462.65,1.0,398691750.54,1393900.0,2700116.0,205819465.19,,,13181.0,2.23,,,,16.09,14117.0,99010.0,,,2.23,13181.0,,2839.0,43063.0,222.69,7.1,,,7.85,7.85,16357632.0,2415323244.15,,2613.46,7.85,18.97,0.1226,20.12,0.1619
2014-12-12,2815911.0,407413726.87,4.12,15.29,2.23,448.13,1.0,382158051.98,1353392.0,2641352.0,195812466.6,,,7025.0,2.65,,,,7.88,22292.0,48420.0,,,2.65,7025.0,,887.0,81056.0,212.89,13.96,,,7.63,7.63,16376896.0,2369454231.32,,2579.74,7.62,19.19,0.1218,19.44,0.1588
2014-12-15,2781280.0,392708313.12,4.07,15.32,2.2,433.93,1.0,366922780.97,1335975.0,2598659.0,188635624.11,,,11062.0,2.72,,,,7.69,22618.0,48105.0,,,2.72,11062.0,,19626.0,65311.0,206.06,12.41,,,7.53,7.53,16397417.0,2315265622.15,,2536.77,7.51,19.35,0.1217,19.68,0.1568
2014-12-16,2811911.0,401215366.98,4.12,15.67,2.23,433.74,1.0,370533262.73,1356798.0,2596876.0,193593683.26,,,5975.0,1.26,,,,6.29,15577.0,39245.0,,,1.26,5975.0,,54093.0,17360.0,206.72,3.74,,,7.91,7.91,15798282.0,2254165764.96,,2399.38,7.93,19.12,0.1216,19.46,0.1639
2014-12-17,2744294.0,388889012.47,4.02,15.06,2.17,425.87,1.0,359546200.3,1333828.0,2537229.0,189014389.03,,,16439.0,1.53,,,,5.61,5551.0,39410.0,,,1.53,16439.0,,1.0,65198.0,204.98,9.86,,,7.64,7.64,16120544.0,2284413563.78,,2480.89,7.63,19.67,0.1222,19.69,0.1572
2014-12-18,2651734.0,381688236.11,3.88,14.24,2.1,412.16,1.0,352134513.78,1253115.0,2446413.0,180372259.81,,,2208.0,1.02,,,,12.99,7049.0,84480.0,,,1.02,2208.0,,1559.0,97865.0,193.01,15.59,,,7.18,7.18,16205949.0,2332669901.4,,2493.59,7.18,20.19,0.1283,20.66,0.1519
2014-12-19,2514269.0,363771334.98,3.68,13.28,1.99,393.85,1.0,335481807.65,1167666.0,2318741.0,168941119.52,,,8000.0,,,,,14.16,,93352.0,,,,8000.0,,,127672.0,181.46,19.29,0.01,,6.69,6.69,16288870.0,2356718388.2,97.0,2531.06,6.69,21.46,0.1387,21.74,0.144
2014-12-22,2564439.0,373890563.41,3.76,13.11,2.03,404.17,1.0,335266581.82,1206568.0,2299525.0,175915429.97,,,84275.0,18.93,,,,7.28,116030.0,47025.0,,,18.93,84275.0,,1652.0,135246.0,188.49,20.83,,,6.88,6.88,16320716.0,2379530844.94,,2549.61,6.88,21.02,0.1353,21.34,0.1463
2014-12-23,2570550.0,378724089.76,3.76,13.13,2.04,408.22,1.0,336318130.0,1203252.0,2282724.0,177277438.08,,,34419.0,6.19,,,,7.96,35334.0,51255.0,,,6.19,34419.0,,13520.0,52135.0,189.79,7.29,,,6.85,6.85,16353764.0,2409431594.43,,2580.14,6.85,19.16,0.1304,21.36,0.1464
2014-12-24,2444919.0,363850868.24,3.58,12.53,1.94,390.79,1.0,321319831.57,1174237.0,2159129.0,174749000.67,,,,,,182.0,,4.56,,29015.0,,,,,0.03,,123777.0,186.71,19.34,,,6.68,6.68,16406181.0,2441554587.84,,2605.11,6.69,20.22,0.137,22.32,0.1391
2014-12-25,2444919.0,363850868.24,3.58,12.78,1.94,391.8,1.0,321319831.57,1174237.0,2159129.0,174749000.67,,,,,,,,,,,,,,,,,,186.74,,,,6.68,6.68,16411505.0,2442346901.21,,2608.74,6.68,20.13,0.1373,22.48,0.139
2014-12-26,2487715.0,370219734.35,3.64,13.01,1.97,400.07,1.0,317667659.8,1241421.0,2134588.0,184747269.21,,,4627.0,6.54,,,,,34830.0,,,,6.54,4627.0,,62557.0,59371.0,198.35,9.26,,,7.07,7.07,16323771.0,2429290398.29,,2613.76,7.05,21.92,0.1453,22.62,0.1416
2014-12-29,2554791.0,379964452.64,3.74,13.36,2.02,411.51,1.0,313992468.27,1310519.0,2111211.0,194908559.84,,,129031.0,1.74,,,,9.7,8741.0,60593.0,,,1.74,129031.0,,660.0,32118.0,209.73,5.07,,,7.44,7.44,16301053.0,2424394277.48,,2611.62,7.43,22.15,0.1531,24.27,0.1451
2014-12-30,2490727.0,366037522.06,3.65,13.17,1.97,399.62,1.0,314382070.97,1223432.0,2139234.0,179795705.31,,,50.0,1.17,,20688.0,,15.4,7335.0,93487.0,,,1.17,50.0,3.38,6350.0,,194.94,,,,6.96,6.96,16344910.0,2402049825.12,,2608.47,6.95,21.96,0.1455,22.37,0.1418
2014-12-31,2667796.0,395531350.9,3.91,14.19,2.11,427.39,1.0,343418482.78,1171312.0,2316303.0,173660436.44,,,4180.0,28.26,,2825.0,,9.91,177491.0,59125.0,,,28.26,4180.0,0.45,2825.0,3247.0,186.5,1.03,,,6.67,6.67,16397256.0,2431081243.35,,2617.42,6.65,20.88,0.1585,27.24,0.1519
2015-01-01,2667663.0,395511632.12,3.91,14.37,2.11,428.14,1.0,343398764.0,1171312.0,2316170.0,173660436.44,,,,,,,,,,,,,,,,,133.0,186.48,0.0,,,6.67,6.67,16397568.0,2431127500.93,,2620.63,6.64,21.02,0.1587,27.18,0.1518
2015-01-02,3132191.0,459288121.4,4.59,16.87,2.48,501.61,1.0,401856705.66,1248512.0,2740528.0,183075275.75,,16689.0,35913.0,72.32,2.68,,,,439837.0,,,16689.0,72.32,35913.0,,24598.0,15479.0,198.33,3.73,,,6.92,6.92,16801800.0,2463728156.44,,2681.6,6.89,17.68,0.1363,22.75,0.1735
2015-01-05,2563913.0,367379079.43,3.76,13.88,2.03,405.27,1.0,318038853.39,1199514.0,2219571.0,171876482.97,,,6546.0,1.95,,,,13.98,26100.0,84492.0,,,1.95,6546.0,,28948.0,547057.0,188.66,88.66,,,6.62,6.62,16906840.0,2422554632.45,,2657.92,6.63,22.77,0.1589,25.19,0.1416
2015-01-06,2558365.0,363135870.2,3.75,13.52,2.03,399.48,1.0,315240142.9,1184040.0,2220930.0,168063351.3,,,23572.0,0.0,,,,7.93,6480.0,50465.0,,,0.0,23572.0,,11419.0,5121.0,181.87,1.02,,,6.54,6.54,16932108.0,2403353615.65,,2608.09,6.52,22.89,0.1607,25.36,0.1412
2015-01-07,2925982.0,422251175.32,4.29,15.48,2.32,456.4,1.0,350722021.15,1593333.0,2430322.0,229935362.53,,,35854.0,33.08,,,,26.97,218423.0,174565.0,,,33.08,35854.0,,548004.0,9031.0,245.28,2.26,,,8.78,8.78,16559327.0,2389691832.77,,2551.38,8.77,19.78,0.1711,29.81,0.1612
2015-01-08,6314791.0,939468597.28,9.25,33.93,5.0,1001.94,2.0,881665934.59,2369215.0,5926261.0,352474546.3,,,248164.0,363.91,,1215181.0,,2.59,2305105.0,19938.0,,,363.91,248164.0,198.96,547656.0,24347.0,372.34,3.29,,,13.04,13.04,15802981.0,2351052377.33,,2476.91,13.07,24.77,0.1936,28.0,0.3475
2015-01-09,7063957.0,1043701210.81,10.35,37.5,5.6,1139.18,2.0,986295817.28,2418624.0,6675427.0,357352231.52,,,2291.0,143.16,,,,6.13,791166.0,36291.0,,,143.16,2291.0,,83409.0,42000.0,384.59,6.85,,,13.3,13.3,15767564.0,2329661072.16,,2510.52,13.28,27.89,0.2127,30.24,0.3884
2015-01-12,6962950.0,1049488871.28,10.2,36.62,5.52,1135.45,2.0,951522308.02,2535226.0,6312980.0,382121295.31,,,19208.0,29.96,,,,,119553.0,,,,29.96,19208.0,,97394.0,482000.0,405.8,75.83,,,14.24,14.24,15268154.0,2301288635.99,,2441.25,14.25,28.33,0.2199,31.56,0.3911
