,RI FP Equity_DX_SI_QTY,RI FP Equity_DX_SHORT_INTEREST_VALUE,RI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RI FP Equity_DX_SI_MV,RI FP Equity_DX_DSS,RI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY,RI FP Equity_DX_BROKER_SI_QTY,RI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RI FP Equity_DX_BROKER_SI_MV_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RI FP Equity_DX_SUPPLY_SI_QTY_INC_x,RI FP Equity_DX_BROKER_SI_MV_INC_x,RI FP Equity_DX_SUPPLY_SI_MV_NEW,RI FP Equity_DX_BROKER_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_NEW,RI FP Equity_DX_SUPPLY_SI_MV_DEC,RI FP Equity_DX_BROKER_SI_QTY_INC,RI FP Equity_DX_SUPPLY_SI_QTY_DEC,RI FP Equity_DX_BROKER_SI_MV_NEW_y,RI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RI FP Equity_DX_BROKER_SI_MV_INC_y,RI FP Equity_DX_SUPPLY_SI_QTY_INC_y,RI FP Equity_DX_BROKER_SI_MV_ADD,RI FP Equity_DX_SUPPLY_SI_QTY_ADD,RI FP Equity_DX_BROKER_SI_QTY_DEC,RI FP Equity_DX_SUPPLY_SI_MV,RI FP Equity_DX_BROKER_SI_MV_DEC,RI FP Equity_DX_SUPPLY_SI_MV_RMV,RI FP Equity_DX_BROKER_SI_MV_RMV,RI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RI FP Equity_DX_UTILIZATION_QUANTITY,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RI FP Equity_DX_ACTIVE_UTILIZATION_MV,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RI FP Equity_DX_BROKER_SI_CON_RATIO,RI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RI FP Equity_DX_DEMAND_SUPPLY_RATIO,RI FP Equity_PX_LAST
2008-12-25,22832372.0,1047008065.41,15.35,19.7,10.39,1189.97,3.0,599911035.35,14939526.0,13082413.0,685071363.39,,,,,,,,,,,,,,,,20391.0,80000.0,798.98,4.39,,,44.57,44.57,18580126.0,852015803.63,,967.26,45.24,14.81,0.1037,18.7,0.6812,
2008-12-26,22833128.0,1047042732.77,15.35,19.7,10.39,1209.02,3.0,603041919.99,14832956.0,13150689.0,680184457.66,,,25192.0,15.41,,,,8.27,164875.0,164192.0,,,15.41,25192.0,,75000.0,96599.0,801.0,4.06,2.22,,44.34,44.34,18623312.0,853996153.74,42570.0,994.16,44.62,15.39,0.1036,18.35,0.6825,
2008-12-29,22769066.0,1017678173.11,15.31,19.65,10.36,1211.72,3.0,591218709.21,14831460.0,13227657.0,662901724.53,,42570.0,177253.0,6.73,2.22,,,1.92,113344.0,35253.0,,42570.0,6.73,177253.0,,1379.0,36376.0,806.55,1.82,9.63,,44.52,44.52,18481204.0,826029399.87,187445.0,972.34,45.34,15.55,0.1038,18.63,0.6835,52.565
2008-12-30,23130316.0,1039134713.19,15.55,20.4,10.53,1215.89,3.0,602400446.51,15145309.0,13408957.0,680406455.49,,187445.0,154400.0,9.38,9.85,,,1.81,193000.0,27996.0,,187445.0,9.38,154400.0,,,11700.0,809.59,0.7,,,45.16,45.16,18390280.0,826187516.56,,966.28,45.59,15.43,0.1062,19.31,0.6897,52.835
2008-12-31,23467284.0,1056966876.23,15.78,21.56,10.68,1247.93,3.0,615091562.89,15228177.0,13656557.0,685877354.8,,,94901.0,17.77,,,,0.56,332000.0,12033.0,,,17.77,94901.0,,,84400.0,825.04,4.65,,,45.44,45.44,18284580.0,823537798.65,,974.71,45.84,15.31,0.1085,20.27,0.7002,52.97
2009-01-01,23235248.0,1046515970.78,15.63,21.66,10.57,1223.03,3.0,614689535.69,14666796.0,13647631.0,660592744.88,,,343.0,,,,,19.38,,352354.0,,,,343.0,,,8926.0,778.59,4.81,18.08,,44.24,44.24,18482956.0,832472657.12,209370.0,989.56,44.03,15.22,0.1091,20.69,0.7009,
2009-01-02,23303924.0,1104695289.78,15.67,21.73,10.61,1236.99,3.0,662618485.45,14707211.0,13978163.0,697178154.1,,209270.0,138737.0,17.58,18.16,,,6.44,331000.0,122338.0,,209270.0,17.58,138737.0,,2191.0,468.0,801.32,0.71,10.03,,45.94,45.94,17305652.0,820354213.78,187445.0,957.8,45.55,16.12,0.1081,20.08,0.728,55.75
2009-01-05,23635756.0,1087968231.8,15.89,22.39,10.76,1290.06,3.0,648639031.28,14835618.0,14091472.0,682892524.49,,183472.0,22941.0,17.0,10.23,,,4.26,231316.0,80830.0,,183472.0,17.0,22941.0,,2824.0,118007.0,837.01,0.0,,,46.05,46.05,17382632.0,800133128.85,,951.65,46.8,15.77,0.107,19.77,0.7336,54.135
2009-01-06,23476800.0,1098717142.83,15.79,22.34,10.68,1271.25,3.0,655022065.38,14713721.0,13996161.0,688603962.1,,,13444.0,8.88,,,,9.37,54689.0,135341.0,,,8.88,13444.0,,,150000.0,814.54,9.41,,,45.72,45.72,17470184.0,817606771.33,,961.94,45.85,16.87,0.1102,19.93,0.7295,55.04
2009-01-07,23528752.0,1053333369.83,15.82,22.97,10.71,1260.87,3.0,633415127.01,14539226.0,14148861.0,650890957.47,,,42692.0,11.88,,,,13.69,201790.0,219965.0,,,11.88,42692.0,,2778.0,49090.0,795.88,10.1,,,45.27,45.27,17577458.0,786906295.25,,938.31,45.89,16.37,0.1117,20.98,0.7326,52.65
2009-01-08,23306578.0,1031100301.52,15.67,23.05,10.61,1223.33,3.0,618608737.78,14718669.0,13982784.0,651164836.12,,,135242.0,1.6,,,,10.64,10000.0,176203.0,,,1.6,135242.0,,220404.0,176077.0,781.74,13.8,,,45.68,45.68,17501032.0,774258639.43,,915.85,46.05,16.96,0.113,20.98,0.7234,52.03
2009-01-09,23287970.0,1065424903.71,15.66,23.77,10.6,1229.43,3.0,649324748.59,13929532.0,14192887.0,637276254.22,,,12186.0,18.8,,,,43.0,411407.0,836055.0,,,18.8,12186.0,,90354.0,201304.0,750.31,8.57,2.91,,43.32,43.32,18228850.0,833970103.71,55622.0,976.84,43.44,18.31,0.1148,20.36,0.7242,53.805
2009-01-12,22920668.0,1030203461.11,15.41,23.74,10.43,1220.41,3.0,620829392.23,13849792.0,13812635.0,622499468.78,,,105093.0,0.42,,,,12.17,36000.0,223192.0,,,0.42,105093.0,,38359.0,416252.0,753.99,18.22,,,43.04,43.04,18329640.0,823852889.84,,976.65,43.57,18.47,0.1169,20.66,0.7123,52.86
2009-01-13,22679902.0,970881205.67,15.25,23.93,10.32,1199.09,3.0,585762987.53,13593301.0,13683494.0,581902005.75,,,95053.0,2.36,,1059.0,,14.53,62000.0,255869.0,,,2.36,95053.0,0.06,11000.0,192200.0,724.15,11.13,5.76,,42.31,42.31,18531932.0,793314913.07,106675.0,941.78,43.47,19.56,0.1207,21.11,0.706,50.345
2009-01-14,22488080.0,929780785.93,15.12,22.88,10.23,1152.67,3.0,559972750.5,13349603.0,13543743.0,551945936.21,,,171129.0,,,52000.0,,25.45,,424663.0,,,,171129.0,2.88,9836.0,191751.0,684.21,21.66,,,41.54,41.54,18784504.0,776654605.13,,920.7,42.63,19.81,0.1235,21.48,0.6998,48.625
2009-01-15,22902558.0,928320025.05,15.4,23.05,10.42,1137.09,3.0,553405135.78,13596903.0,13653043.0,551129587.08,,,281033.0,0.0,,10000.0,,4.62,140750.0,82192.0,,,0.0,281033.0,0.48,48459.0,41450.0,669.51,4.84,,,42.65,42.65,18286808.0,741227685.6,,871.53,43.45,19.72,0.1233,21.52,0.7183,47.67
2009-01-16,22844336.0,958690162.12,15.36,22.81,10.4,1116.13,3.0,577210614.45,13515804.0,13754176.0,567207045.46,,,256681.0,0.0,,,,21.58,111133.0,444188.0,,,0.0,256681.0,,106408.0,10000.0,656.3,1.34,,,42.42,42.42,18344548.0,769851121.79,,878.26,42.77,19.5,0.1241,21.52,0.717,49.355
2009-01-19,23067054.0,955680127.54,15.51,22.97,10.5,1149.59,3.0,574927027.24,13616309.0,13876895.0,564130812.79,,,45517.0,8.02,,44000.0,,0.31,117086.0,6649.0,,,8.02,45517.0,2.14,61637.0,38367.0,680.74,3.66,,,42.72,42.72,18256536.0,756377847.51,,885.25,43.47,18.65,0.121,21.3,0.7237,48.725
2009-01-20,23432424.0,973308151.08,15.76,23.48,10.66,1173.19,3.0,574395104.49,14483384.0,13828580.0,601593574.04,,,604412.0,9.42,,,,0.0,104367.0,62056.0,,,9.42,604412.0,,324719.0,152682.0,731.02,8.36,,,45.33,45.33,17470824.0,725682302.66,,840.57,46.51,18.76,0.1183,20.76,0.7333,48.85
2009-01-21,22670120.0,938174750.67,15.25,23.0,10.32,1126.39,3.0,552512975.03,14241098.0,13350962.0,589350147.48,,,89139.0,2.28,,,,22.2,46700.0,431008.0,,,2.28,89139.0,,99583.0,524318.0,707.29,28.57,,,44.59,44.59,17697840.0,732403120.47,,849.5,45.43,19.05,0.1166,19.41,0.7098,48.67
2009-01-22,22872380.0,917956141.19,15.38,23.09,10.41,1130.51,3.0,534608381.22,14540651.0,13320643.0,583571971.19,,,121165.0,3.64,,,,6.03,76900.0,125075.0,,,3.64,121165.0,,303463.0,107219.0,717.69,6.12,,,45.3,45.3,17554452.0,704527339.03,,823.21,46.58,18.78,0.1168,19.77,0.7126,47.2
2009-01-23,23235344.0,922842419.52,15.63,23.35,10.57,1132.14,3.0,538177049.75,14670694.0,13550232.0,582678644.53,,,34278.0,8.6,,,,1.49,243795.0,23735.0,,,8.6,34278.0,,119500.0,14206.0,709.97,0.79,,,45.65,45.65,17466060.0,693702708.68,,803.46,46.91,19.14,0.1173,19.62,0.723,46.71
2009-01-26,23021772.0,952335926.79,15.48,23.64,10.48,1113.39,3.0,554080089.22,14621854.0,13394334.0,604858604.3,,,44861.0,0.57,,,,5.0,16934.0,106635.0,,,0.57,44861.0,,12934.0,172832.0,702.31,13.25,,,45.63,45.63,17421086.0,720653739.49,,825.19,45.98,18.65,0.1163,19.48,0.7185,48.65
2009-01-27,23137068.0,958679210.65,15.56,23.94,10.53,1146.41,3.0,552003770.54,14880571.0,13322234.0,616573113.77,,,249844.0,2.13,,,,1.07,1000.0,23485.0,,,2.13,249844.0,,32358.0,73100.0,744.43,0.48,,,46.31,46.31,17254264.0,714926549.55,,824.78,47.44,17.93,0.1149,19.13,0.72,48.73
2009-01-28,23371484.0,990053327.56,15.72,24.41,10.64,1172.68,3.0,567460711.82,15114374.0,13395641.0,640268982.18,,,276409.0,3.71,,,,0.44,73407.0,9926.0,,,3.71,276409.0,,11401.0,,763.65,,2.14,,47.02,47.02,17031114.0,721465144.78,44081.0,828.45,47.97,18.26,0.1142,18.75,0.7271,49.82
2009-01-29,23698216.0,984650559.36,15.94,24.73,10.79,1205.48,3.0,563023235.18,15363256.0,13550641.0,638336599.43,,106675.0,80920.0,5.93,5.39,130000.0,,0.55,110000.0,10574.0,,106675.0,5.93,80920.0,6.94,71861.0,85000.0,792.03,2.83,,,47.53,47.53,16959098.0,704643139.89,,819.56,49.15,17.93,0.1122,18.03,0.7332,48.865
2009-01-30,23178344.0,970440747.44,15.59,24.13,10.55,1174.33,3.0,548523798.8,15259384.0,13101133.0,638886368.0,,,225597.0,7.77,,,,23.19,63300.0,448134.0,,,7.77,225597.0,,118665.0,512808.0,777.31,26.76,,,47.45,47.45,16897330.0,707464586.55,,815.03,48.82,17.17,0.1134,18.71,0.7208,49.24
2009-02-02,24227576.0,988825772.5,16.29,24.59,11.03,1207.88,3.0,573460294.98,15435192.0,14050557.0,629972872.77,,,172971.0,48.74,,,,5.57,1075000.0,128023.0,,,48.74,172971.0,,130860.0,125576.0,774.37,11.69,,,47.75,47.75,16889792.0,689341006.37,,800.89,49.16,16.7,0.1099,17.9,0.7495,48.0
2009-02-03,24907764.0,1030776867.55,16.75,26.03,11.34,1222.27,3.0,607189899.09,15493759.0,14672179.0,641189966.65,,,64645.0,27.35,,,,0.59,621622.0,11560.0,,,27.35,64645.0,,5482.0,,760.38,,,,47.84,47.84,16895336.0,699192489.47,,803.52,48.62,17.57,0.1129,18.64,0.769,48.67
2009-02-04,24983872.0,1036688171.88,14.02,26.37,11.37,1247.69,3.0,606881750.95,15857840.0,14625667.0,658009901.73,,,316137.0,15.88,,,,1.87,292995.0,38425.0,,,15.88,316137.0,,86369.0,339507.0,800.82,19.52,,,48.77,48.77,16655496.0,691108075.64,,795.93,50.15,15.66,0.1116,19.06,0.7684,48.8
2009-02-05,25491936.0,1005748457.76,14.31,27.18,11.6,1263.69,3.0,585659504.99,16178807.0,14844263.0,638312060.28,,,63981.0,14.73,,,,0.66,223896.0,7792.0,,,14.73,63981.0,,264778.0,5300.0,802.18,0.25,,,49.48,49.48,16516437.0,651632776.75,,765.08,51.18,16.5,0.1124,19.25,0.7797,46.4
2009-02-06,25713408.0,1016454077.47,14.43,26.88,11.7,1232.54,3.0,602342678.27,15933676.0,15237563.0,629860107.98,,,46097.0,16.97,,,,22.11,440400.0,347737.0,,,16.97,46097.0,,56509.0,47100.0,753.98,11.99,,,49.51,49.51,16250300.0,642376292.37,,757.51,49.88,17.52,0.1184,20.38,0.799,46.49
2009-02-09,25593140.0,1020622152.33,14.37,26.9,11.65,1220.3,3.0,603014150.12,15957566.0,15121194.0,636367610.89,,,79317.0,0.0,,,,2.38,112000.0,59607.0,,,0.0,79317.0,,4180.0,228369.0,758.91,10.81,,,49.05,49.05,16574030.0,660951417.9,,761.91,49.9,17.35,0.1166,19.56,0.7867,46.9
2009-02-10,26153880.0,1036756987.79,14.68,26.64,11.9,1259.82,3.0,604897478.46,16353427.0,15259522.0,648260591.41,,,22690.0,18.03,,,,0.78,306099.0,16545.0,,,18.03,22690.0,,389716.0,167771.0,788.84,6.86,,,50.16,50.16,16249933.0,644158021.25,,747.37,51.35,17.18,0.1166,18.67,0.8022,46.62
2009-02-11,26555164.0,1083033803.46,14.91,26.5,12.09,1281.95,3.0,632497256.23,16631382.0,15508351.0,678299290.65,,,23480.0,14.51,,,,1.3,302764.0,28335.0,,,14.51,23480.0,,286312.0,53935.0,801.19,0.06,0.17,,50.89,50.89,16051808.0,654661770.14,3502.0,753.87,51.52,16.88,0.1126,18.16,0.8125,47.965
2009-02-12,25997008.0,1018601739.5,14.59,25.37,11.83,1263.0,3.0,591828194.73,16008325.0,15104787.0,627230167.85,,,393407.0,5.64,,,,47.13,94244.0,1024732.0,,,5.64,393407.0,,8268.0,497808.0,776.42,21.53,,,48.82,48.82,16781276.0,657515546.58,,773.78,50.09,17.02,0.1145,18.15,0.7928,46.08
2009-02-13,25565532.0,1061801962.52,14.35,23.43,11.64,1231.66,3.0,605335425.58,16018073.0,14574961.0,665271559.66,,,131597.0,3.43,,,,12.77,50000.0,187447.0,,,3.43,131597.0,,65598.0,579826.0,768.4,31.39,,,49.15,49.15,16573349.0,688333592.81,,801.8,48.94,16.93,0.1139,17.86,0.7844,48.845
2009-02-16,25753880.0,1068858094.93,14.46,21.98,11.72,1264.93,3.0,611899042.9,16201004.0,14743561.0,672387006.21,,,192562.0,,,190000.0,,5.77,,165106.0,,,,192562.0,9.26,155475.0,21400.0,806.36,0.0,,,48.8,48.8,17000106.0,705551975.58,,809.26,49.91,17.58,0.1125,17.64,0.7757,48.81
2009-02-17,26228404.0,1064243177.66,16.26,22.5,11.94,1307.42,3.0,617585678.47,16174186.0,15220475.0,656283436.26,,,162621.0,16.93,,200000.0,,12.88,341914.0,255747.0,,,16.93,162621.0,9.54,66308.0,65000.0,810.25,0.0,,,48.19,48.19,17387942.0,705532774.58,,824.59,49.56,17.49,0.1119,17.7,0.7815,47.72
2009-02-18,26566904.0,1073912009.47,16.47,22.62,12.09,1302.97,3.0,617139851.6,16575287.0,15267075.0,670021609.2,,,42015.0,1.28,,,,13.16,71800.0,252159.0,,,1.28,42015.0,,612399.0,25200.0,811.36,1.25,0.06,,49.36,49.36,17003628.0,687336405.99,1154.0,795.36,50.5,17.48,0.1114,17.77,0.7912,47.54
2009-02-19,26774864.0,1111004123.48,16.6,23.08,12.19,1308.99,3.0,624872266.74,16987396.0,15059233.0,704880032.38,,,503301.0,14.43,,,,5.13,293103.0,117506.0,,,14.43,503301.0,,26315.0,500945.0,828.8,24.65,,,50.97,50.97,16338310.0,677946665.97,,778.14,51.58,17.18,0.1099,17.55,0.8034,48.8
2009-02-20,26713518.0,1060985694.25,16.56,22.88,12.16,1308.62,3.0,594089192.74,16906180.0,14957989.0,671465852.02,,,118820.0,2.28,,,,11.22,13000.0,210849.0,,,2.28,118820.0,,15071.0,114244.0,826.02,3.83,0.21,,50.89,50.89,16314762.0,647976394.84,4260.0,758.55,52.13,17.37,0.1099,17.52,0.8041,46.71
2009-02-23,26198784.0,998773207.35,16.24,22.28,11.92,1257.1,3.0,570529090.21,16422779.0,14965528.0,626083701.26,,,,13.47,,,,27.53,297000.0,563400.0,,,13.47,,,80000.0,289461.0,779.8,14.45,,,49.95,49.95,16458507.0,627445755.67,,734.03,51.51,17.52,0.1107,17.68,0.7968,44.835
2009-02-24,26333948.0,972689808.46,16.32,21.97,11.98,1219.33,3.0,557574091.98,16293848.0,15095385.0,601841390.83,,,31987.0,9.86,,14912.0,,10.99,332334.0,176594.0,,,9.86,31987.0,0.67,15676.0,217389.0,740.62,11.34,,,49.28,49.28,16768088.0,619358263.52,,721.95,50.64,17.45,0.1111,18.07,0.7965,43.44
2009-02-25,26044024.0,963309668.25,16.14,21.88,11.85,1186.15,3.0,558672673.1,15958345.0,15104265.0,590263164.7,,,99507.0,2.67,,,,24.07,258880.0,513103.0,,,2.67,99507.0,,88193.0,250000.0,715.13,10.74,0.45,,48.24,48.24,17124480.0,633395866.47,10100.0,730.47,49.47,17.64,0.1155,18.95,0.7872,43.5
2009-02-26,26368888.0,976446718.39,16.35,22.24,12.0,1195.72,3.0,559358373.18,16500533.0,15105441.0,611018989.48,,,27945.0,0.57,,,,1.26,103000.0,28087.0,,,0.57,27945.0,,544892.0,101824.0,737.16,4.57,0.11,,49.76,49.76,16658949.0,616885174.79,2562.0,711.47,50.89,17.54,0.114,18.87,0.7952,43.55
2009-02-27,24151548.0,893721970.01,14.97,20.46,10.99,1081.5,3.0,487122595.9,16289248.0,13163786.0,602779532.5,,,34215.0,7.2,,,,10.7,237800.0,245500.0,,,7.2,34215.0,,,2179455.0,731.6,112.24,,,49.31,49.31,16747910.0,619752204.65,,715.26,50.56,14.75,0.1093,20.42,0.731,43.52
2009-03-02,23821002.0,848069728.9,14.77,19.67,10.84,1061.93,3.0,467871781.22,15725573.0,13141814.0,559858163.43,,,21550.0,4.0,,,,28.35,95000.0,650704.0,,,4.0,21550.0,,65479.0,116972.0,700.31,5.19,,,47.6,47.6,17312132.0,616342465.02,,721.93,49.24,14.8,0.1114,20.78,0.721,41.87
2009-03-03,22667848.0,799016571.37,14.05,18.52,10.32,985.89,3.0,419451898.42,15767270.0,11899718.0,555778828.9,,,199674.0,1.08,,,,6.87,27000.0,157977.0,,,1.08,199674.0,,,1269096.0,678.62,56.54,,,47.92,47.92,17138248.0,604104287.1,,699.27,49.25,15.21,0.1041,16.97,0.6889,41.455
2009-03-04,23437552.0,865507136.64,14.53,18.9,10.67,1010.33,3.0,448457147.25,16564126.0,12144022.0,611683731.52,,10100.0,219053.0,9.4,0.42,,,3.84,246504.0,95726.0,,10100.0,9.4,219053.0,,663429.0,2200.0,714.32,0.1,,,49.22,49.22,17091514.0,631159232.97,,720.75,49.78,15.47,0.102,15.64,0.6964,43.43
2009-03-05,25386008.0,936704659.44,15.74,20.32,11.55,1122.31,3.0,502111507.76,16406900.0,13607925.0,605389381.31,,,56981.0,73.17,,615.0,,30.48,1649788.0,747300.0,,,73.17,56981.0,0.03,533093.0,186500.0,733.37,6.57,,,48.5,48.5,17419960.0,642769737.54,,741.67,49.72,14.71,0.1051,18.18,0.7505,43.395
2009-03-06,25290706.0,913941626.75,15.68,20.25,11.51,1112.6,3.0,485984487.96,16356669.0,13448223.0,591088310.23,,,6955.0,5.58,,,,6.11,62684.0,116126.0,,,5.58,6955.0,,58940.0,222386.0,721.76,10.03,,,47.98,47.98,17734636.0,640884523.97,,744.08,49.24,14.7,0.1068,18.67,0.7419,42.5
2009-03-09,25280434.0,900135563.7,15.67,19.92,11.51,1100.89,3.0,480993138.71,16044185.0,13508760.0,571269524.45,,,23263.0,9.54,,,,16.3,263568.0,369747.0,,,9.54,23263.0,,34000.0,203031.0,697.92,7.3,,,46.86,46.86,18194344.0,647828122.44,,750.9,48.17,14.67,0.1083,18.9,0.7384,41.875
2009-03-10,25638544.0,947003861.81,15.89,19.94,11.67,1107.1,3.0,505155079.44,16286179.0,13676228.0,601558123.08,,1772842.0,105229.0,12.69,74.0,62000.0,,0.73,335627.0,20220.0,,1772842.0,12.69,105229.0,2.59,155999.0,230159.0,708.26,14.02,74.77,,47.68,47.68,17867828.0,659979058.02,1771856.0,753.35,48.46,16.82,0.1066,16.86,0.7507,43.44
2009-03-11,25937534.0,970728912.1,16.08,19.77,11.8,1142.95,3.0,512887461.73,16538163.0,13704172.0,618951399.82,,,255858.0,4.56,,,,4.93,87264.0,120609.0,,,4.56,255858.0,,116735.0,59320.0,735.89,1.6,,,48.37,48.37,17653260.0,660684623.09,,761.11,49.16,16.28,0.1051,16.97,0.7586,44.015
2009-03-12,26465400.0,1001173724.93,16.41,19.61,12.04,1179.69,3.0,532347403.56,16633521.0,14072270.0,629238333.0,,,208509.0,23.43,,,,5.09,390554.0,119447.0,,,23.43,208509.0,,6296.0,22456.0,747.68,0.55,,,49.04,49.04,17283284.0,653818563.91,,751.83,49.86,16.25,0.1048,16.89,0.7803,44.49
2009-03-13,26838550.0,995778176.81,16.64,19.81,12.21,1202.94,3.0,564586159.35,15999212.0,15216917.0,593611285.1,,,365061.0,53.91,,,,50.23,1171600.0,1150992.0,,,53.91,365061.0,,151622.0,26953.0,723.47,0.7,,,46.83,46.83,18165900.0,674000897.3,,785.0,47.96,15.76,0.1006,16.67,0.7856,43.635
2009-03-16,28278216.0,1067587678.7,17.53,21.15,12.87,1258.28,3.0,592851056.53,16999408.0,15703413.0,641778764.48,,,62894.0,24.72,,100000.0,,8.43,624496.0,195060.0,,,24.72,62894.0,4.4,1132362.0,238000.0,760.67,9.15,,,49.54,49.54,17315860.0,653725778.96,,754.8,50.19,15.53,0.1014,16.23,0.8241,44.4
2009-03-17,28586334.0,1036683232.95,17.72,21.23,13.01,1275.39,3.0,568696866.28,17510236.0,15681703.0,635008604.68,,,147956.0,13.35,,,,8.68,276800.0,196018.0,,,13.35,147956.0,,568008.0,298510.0,786.74,13.57,0.4,,50.85,50.85,16926544.0,613841017.76,9119.0,741.79,51.47,15.1,0.0994,16.06,0.8301,42.65
2009-03-18,28953450.0,1015776401.72,17.95,21.16,13.18,1231.52,3.0,551556399.76,17842208.0,15721433.0,625959733.33,,17664.0,402887.0,3.09,0.72,,,12.19,92300.0,203242.0,,17664.0,3.09,402887.0,,114665.0,52570.0,753.29,11.68,,,51.34,51.34,16913920.0,593392524.78,,701.93,51.76,15.87,0.1,16.02,0.833,41.26
2009-03-19,28756264.0,969247485.77,17.83,20.71,13.09,1189.11,3.0,525452968.94,17711696.0,15589480.0,596983558.67,,9119.0,14501.0,1.64,0.37,,,7.44,89000.0,156660.0,,9119.0,1.64,14501.0,,2527.0,220953.0,730.22,21.44,,,51.57,51.57,16632660.0,560613989.59,,677.3,51.88,15.82,0.0994,15.95,0.8373,39.64
2009-03-20,29227464.0,1007620545.6,18.12,20.7,13.3,1202.05,3.0,548503655.61,17866648.0,15910127.0,615954966.39,,,197185.0,10.55,,,,4.34,341900.0,119733.0,,,10.55,197185.0,,77500.0,21253.0,735.46,2.3,,,51.95,51.95,16523448.0,569647975.24,,651.45,53.03,15.83,0.0996,15.94,0.8499,40.545
2009-03-23,28916776.0,1018915556.1,17.93,20.03,13.16,1200.2,3.0,564244760.19,17240846.0,16013240.0,607500856.58,,,27431.0,13.07,,16000.0,,25.94,396549.0,663625.0,,,13.07,27431.0,0.64,10392.0,309436.0,720.89,12.03,,,50.01,50.01,17231562.0,607173724.26,,697.29,50.83,15.86,0.1014,16.63,0.8388,41.44
2009-03-24,29108324.0,1051281841.77,18.04,20.23,13.25,1228.49,3.0,588629619.76,17350956.0,16298219.0,626650472.22,,,73127.0,18.7,,,,25.77,326771.0,631072.0,,,18.7,73127.0,,675810.0,41792.0,748.47,11.9,0.31,,50.73,50.73,16852660.0,608653917.81,7756.0,710.62,51.3,15.25,0.1002,16.76,0.851,42.475
2009-03-25,30503000.0,1090629222.67,18.91,21.14,13.88,1296.51,3.0,609159845.09,18041700.0,17037140.0,645077705.36,,,85926.0,35.13,,,,25.56,757240.0,223485.0,,,35.13,85926.0,,828304.0,18318.0,764.57,0.56,,,51.41,51.41,17053836.0,609756807.53,,721.52,51.45,16.0,0.0999,16.01,0.8691,42.05
2009-03-26,30164674.0,1043521813.09,18.7,20.83,13.73,1273.34,3.0,594283809.9,17347688.0,17178728.0,600128840.6,,,98634.0,5.02,,,,32.14,155284.0,750452.0,,,5.02,98634.0,,37496.0,13698.0,726.31,1.46,3.38,,49.01,49.01,18046828.0,624315007.52,79689.0,747.67,49.28,15.84,0.1015,16.51,0.8522,40.685
2009-03-27,30158762.0,1022802266.34,18.7,21.36,13.73,1254.0,3.0,591718791.06,16750999.0,17447660.0,568092275.83,,,30911.0,17.02,,,,30.87,513965.0,704338.0,,,17.02,30911.0,,76737.0,245032.0,689.95,10.13,,,47.18,47.18,18750676.0,635909189.78,,755.72,47.73,15.88,0.1003,15.95,0.8495,39.885
2009-03-30,30345644.0,1027979049.26,18.81,22.25,13.81,1240.11,3.0,594879545.38,16877858.0,17560672.0,571748763.03,,,82100.0,14.47,,,,2.72,419260.0,63972.0,,,14.47,82100.0,,108731.0,306248.0,679.59,16.06,,,46.68,46.68,19279942.0,653120970.08,,773.57,46.77,15.35,0.0987,15.66,0.8393,39.84
2009-03-31,30488896.0,1088180599.73,18.9,22.27,13.88,1248.86,3.0,630116286.07,16905318.0,17654744.0,603368487.98,,,195141.0,8.15,,,,6.86,171313.0,167681.0,,,8.15,195141.0,,,77241.0,682.28,8.62,,,46.58,46.58,19384230.0,691843451.03,,806.77,45.82,14.67,0.0968,15.61,0.8402,41.975
2009-04-01,30776358.0,1112702480.72,19.08,22.37,14.01,1300.42,3.0,647577501.42,17013398.0,17911416.0,615110149.16,,,42313.0,17.4,,,,1.4,279989.0,38955.0,,,17.4,42313.0,,104722.0,23317.0,721.77,0.0,,,46.84,46.84,19309422.0,698121647.81,,821.52,46.77,13.95,0.0963,15.91,0.8473,42.52
2009-04-02,31094724.0,1188196721.34,19.28,22.65,14.15,1329.31,3.0,688881954.4,17523936.0,18027818.0,669627532.32,,,20378.0,8.61,,,,5.56,130000.0,130030.0,,,8.61,20378.0,,620191.0,13598.0,748.37,0.13,,,48.41,48.41,18674644.0,713598576.18,,832.48,47.34,14.09,0.0959,15.79,0.859,44.94
