,CRP FP Equity_DX_SI_QTY,CRP FP Equity_DX_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CRP FP Equity_DX_SI_MV,CRP FP Equity_DX_DSS,CRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY,CRP FP Equity_DX_BROKER_SI_QTY,CRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CRP FP Equity_DX_BROKER_SI_MV_NEW_x,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CRP FP Equity_DX_BROKER_SI_MV_INC_x,CRP FP Equity_DX_BROKER_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_NEW,CRP FP Equity_DX_SUPPLY_SI_MV_DEC,CRP FP Equity_DX_BROKER_SI_QTY_INC,CRP FP Equity_DX_SUPPLY_SI_QTY_DEC,CRP FP Equity_DX_BROKER_SI_MV_NEW_y,CRP FP Equity_DX_BROKER_SI_MV_INC_y,CRP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CRP FP Equity_DX_BROKER_SI_MV_ADD,CRP FP Equity_DX_SUPPLY_SI_QTY_ADD,CRP FP Equity_DX_BROKER_SI_QTY_DEC,CRP FP Equity_DX_SUPPLY_SI_MV,CRP FP Equity_DX_BROKER_SI_MV_DEC,CRP FP Equity_DX_SUPPLY_SI_MV_RMV,CRP FP Equity_DX_BROKER_SI_MV_RMV,CRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CRP FP Equity_DX_UTILIZATION_QUANTITY,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CRP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CRP FP Equity_DX_ACTIVE_UTILIZATION_MV,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CRP FP Equity_DX_BROKER_SI_CON_RATIO,CRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CRP FP Equity_DX_DEMAND_SUPPLY_RATIO,CRP FP Equity_PX_LAST
2018-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6553929.12,,6.55,0.0,,0.0,,0.0,146.28
2018-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6562441.88,,6.54,0.0,,0.0,,0.0,146.47
2018-05-14,12600.0,1838844.0,12.68,0.21,1.83,,1838844.0,4200.0,12600.0,612948.0,,,,12600.0,,,,,,,,1.83,4200.0,,0.61,,,,10.18,9.37,37048.0,5406785.12,,5.4,10.18,33.41,0.555,66.59,0.2812,145.94
2018-05-15,12600.0,1838340.0,13.02,0.21,1.83,,1838340.0,4200.0,12600.0,612780.0,,,,,,,,,,,,,,,0.61,,,,10.18,9.37,37048.0,5405303.2,,5.39,10.18,33.34,0.5555,66.66,0.2812,145.9
2018-05-16,17100.0,2493693.0,18.38,0.29,2.49,,2274948.0,5700.0,15600.0,831231.0,,,0.22,1500.0,,,1500.0,,,0.22,,0.22,1500.0,,0.83,,,,13.33,12.72,37048.0,5402709.84,,5.41,13.33,36.5,0.4329,53.89,0.3817,145.83
2018-05-17,18500.0,2698595.0,17.13,0.31,2.7,,2377681.0,6400.0,16300.0,933568.0,,700.0,0.1,,,,700.0,,,0.1,700.0,,,,0.93,,,,14.73,14.28,37048.0,5404191.76,,5.4,14.73,39.21,0.4285,51.6,0.4129,145.87
2018-05-18,18500.0,2701000.0,17.21,0.31,2.7,,2379800.0,6400.0,16300.0,934400.0,,,,,,,,,,,,,,,0.93,,,,14.73,14.28,37048.0,5409008.0,,5.4,14.73,39.29,0.4281,51.5,0.4129,146.0
2018-05-21,14300.0,2090088.0,13.21,0.24,2.09,,1154664.0,6400.0,7900.0,935424.0,,,,,,,,,,,,,,8400.0,0.94,1.23,,,14.73,14.28,37048.0,5414935.68,,5.42,14.73,34.73,0.4155,52.87,0.3192,146.16
2018-05-22,5900.0,860043.0,6.16,0.1,0.86,,539349.0,2200.0,3700.0,320694.0,,,,,,0.61,,4200.0,,,,,,4200.0,0.32,0.61,,,100.0,4.91,0.0,0.0,,0.0,100.0,40.52,0.518,59.48,0.1317,145.77
2018-05-23,6010.0,877219.6,6.07,0.1,0.88,,554648.0,2210.0,3800.0,322571.6,,10.0,,100.0,,,,,,,10.0,0.01,,,0.32,,,,100.0,4.93,0.0,0.0,,0.0,100.0,39.46,0.4917,57.91,0.1341,145.96
2018-05-24,3720.0,543492.0,3.84,0.06,0.54,,542031.0,10.0,3710.0,1461.0,,,,,,0.32,,2200.0,,,,,,90.0,0.0,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,40.44,0.5151,59.29,0.083,146.1
2018-05-25,20.0,2927.4,0.02,0.0,0.0,,1463.7,10.0,10.0,1463.7,,,,,,,,,,,,,,3700.0,0.0,0.54,,,100.0,0.02,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0004,146.37
2018-05-28,10.0,1462.9,0.01,0.0,0.0,,1462.9,0.0,10.0,0.0,,,,,,0.0,,10.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0002,146.29
2018-05-29,1729.0,252295.68,1.82,0.03,0.25,,131328.0,829.0,900.0,120967.68,,,0.01,800.0,,,90.0,,,0.01,,0.12,829.0,,0.12,,,,100.0,1.85,0.0,0.0,,0.0,100.0,11.11,0.8025,88.89,0.0386,145.92
2018-05-30,1658.0,242565.4,1.79,0.03,0.24,,121282.7,829.0,829.0,121282.7,,,,,,,,,,,,,,71.0,0.12,0.01,,,100.0,1.85,0.0,0.0,,0.0,100.0,3.5,0.9325,96.5,0.037,146.3
2018-05-31,4058.0,594294.1,4.26,0.07,0.6,,472887.05,1629.0,3229.0,238567.05,,,0.12,1600.0,,,800.0,,,0.12,,0.23,800.0,,0.24,,,,3.87,3.64,40448.0,5923609.6,,5.93,3.87,49.53,0.4911,49.58,0.0906,146.45
2018-06-01,4058.0,593401.34,4.39,0.07,0.59,,472176.67,1629.0,3229.0,238208.67,,,,,,,,,,,,,,,0.24,,,,3.87,3.64,40448.0,5914711.04,,5.93,3.87,49.51,0.4911,49.59,0.0906,146.23
2018-06-04,8858.0,1293888.06,9.13,0.15,1.29,,939084.03,3229.0,6429.0,471660.03,,1600.0,0.23,1600.0,,,1600.0,,,0.23,1600.0,0.23,,,0.47,,,,7.39,7.21,40448.0,5908239.36,,5.92,7.39,24.9,0.3717,49.78,0.1977,146.07
2018-06-05,30158.0,4418750.16,30.05,0.51,4.41,,4062853.08,10329.0,27729.0,1513405.08,,7100.0,2.08,7100.0,,,14200.0,,,2.08,7100.0,1.04,,,1.51,,,,23.65,23.05,33348.0,4886148.96,,4.87,23.66,31.36,0.3053,37.16,0.6731,146.52
2018-06-06,30129.0,4390699.17,32.04,0.53,4.41,,4040947.17,10300.0,27729.0,1501019.0,,,,,,0.0,,29.0,,,,,,,1.51,,,,23.6,22.99,33348.0,4859804.04,,4.88,23.58,31.37,0.3053,37.15,0.6725,145.73
2018-06-07,30100.0,4376540.0,32.44,0.53,4.38,,4027580.0,10300.0,27700.0,1497620.0,,,,,,,,,,,,,,29.0,1.5,0.0,,,23.6,22.99,33348.0,4848799.2,,4.86,23.59,31.41,0.306,37.19,0.6718,145.4
2018-06-08,30100.0,4385269.0,31.7,0.53,4.38,,4035613.0,10300.0,27700.0,1500607.0,,,,,,,,,,,,,,,1.5,,,,23.6,22.99,33348.0,4858470.12,,4.85,23.61,31.39,0.3059,37.21,0.6718,145.69
2018-06-11,30100.0,4381958.0,31.44,0.53,4.38,,4032566.0,10300.0,27700.0,1499474.0,,,,,,,,,,,,,,,1.5,,,,23.6,22.99,33348.0,4854801.84,,4.86,23.6,31.4,0.306,37.2,0.6718,145.58
2018-06-12,30100.0,4381356.0,31.21,0.53,4.37,,4032012.0,10300.0,27700.0,1499268.0,,,,,,,,,,,,,,,1.5,,,,23.6,22.99,33348.0,4854134.88,,4.84,23.6,31.41,0.3059,37.17,0.6718,145.56
2018-06-13,33700.0,4911101.0,35.06,0.6,4.91,,4561349.0,10300.0,31300.0,1501019.0,,,0.53,,,,3600.0,,,0.53,,,,,1.5,,,,23.6,22.99,33348.0,4859804.04,,4.85,23.6,27.79,0.28,36.74,0.7522,145.73
2018-06-14,32900.0,4812941.0,35.18,0.58,4.77,,4344813.0,10300.0,29700.0,1506787.0,,,,,,,,,,,,,,1600.0,1.49,0.24,,,23.6,22.99,33348.0,4878478.92,,4.83,23.61,28.51,0.2886,37.7,0.7343,146.29
2018-06-15,32100.0,4703292.0,32.42,0.57,4.7,,4351644.0,9500.0,29700.0,1391940.0,,,,,,0.11,,800.0,,,,,,,1.39,,,,21.77,21.2,34148.0,5003364.96,,5.0,21.77,29.29,0.2994,38.72,0.7165,146.52
2018-06-18,31300.0,4581694.0,31.44,0.55,4.59,,4230382.0,9500.0,28900.0,1390610.0,,,,,,,,,,,,,,800.0,1.39,0.11,,,21.77,21.2,34148.0,4998584.24,,5.01,21.76,30.11,0.295,37.03,0.6986,146.38
2018-06-19,31300.0,4585137.0,29.18,0.55,4.59,,4233561.0,9500.0,28900.0,1391655.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5002340.52,,5.01,21.77,30.09,0.295,37.04,0.6986,146.49
2018-06-20,31300.0,4589206.0,27.2,0.55,4.58,,4237318.0,9500.0,28900.0,1392890.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5006779.76,,4.99,21.77,30.1,0.2949,37.02,0.6986,146.62
2018-06-21,31300.0,4594840.0,26.85,0.55,4.59,,4242520.0,9500.0,28900.0,1394600.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5012926.4,,5.01,21.77,30.1,0.2949,37.02,0.6986,146.8
2018-06-22,31300.0,4594214.0,26.37,0.55,4.6,,4241942.0,9500.0,28900.0,1394410.0,,,,,,,,,,,,,,,1.4,,,,21.77,21.2,34148.0,5012243.44,,5.02,21.76,30.1,0.295,37.03,0.6986,146.78
2018-06-25,31300.0,4588893.0,25.76,0.55,4.6,,4237029.0,9500.0,28900.0,1392795.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5006438.28,,5.02,21.76,30.1,0.295,37.02,0.6986,146.61
2018-06-26,31300.0,4583572.0,25.71,0.55,4.59,,4232116.0,9500.0,28900.0,1391180.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5000633.12,,5.0,21.77,30.11,0.295,37.03,0.6986,146.44
2018-06-27,31300.0,4584511.0,25.78,0.56,4.57,,4232983.0,9500.0,28900.0,1391465.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5001657.56,,4.99,21.77,30.11,0.2949,37.02,0.6986,146.47
2018-06-28,31300.0,4580755.0,29.6,0.56,4.58,,4229515.0,9500.0,28900.0,1390325.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,4997559.8,,5.0,21.76,30.11,0.295,37.03,0.6986,146.35
2018-06-29,31300.0,4584511.0,29.41,0.56,4.59,,4232983.0,9500.0,28900.0,1391465.0,,,,,,,,,,,,,,,1.39,,,,21.77,21.2,34148.0,5001657.56,,5.0,21.77,30.1,0.2949,37.02,0.6986,146.47
2018-07-02,29700.0,4350159.0,26.58,0.53,4.37,,4232983.0,7900.0,28900.0,1157113.0,,,,,,0.24,,1600.0,,,,,,,1.16,,,,18.79,17.63,34148.0,5001657.56,,5.02,18.79,30.11,0.2949,37.02,0.6629,146.47
2018-07-03,26500.0,3883045.0,21.41,0.47,3.88,,3765821.0,7900.0,25700.0,1157587.0,,,,,,,,,,,,,,3200.0,1.16,0.46,,,18.79,17.63,34148.0,5003706.44,,5.0,18.79,27.62,0.2868,35.42,0.5915,146.53
2018-07-04,24100.0,3527999.0,19.07,0.43,3.53,,3410887.0,7900.0,23300.0,1156481.0,,,,,,,,,,,,,,2400.0,1.16,0.35,,,18.79,17.63,34148.0,4998925.72,,5.0,18.79,30.48,0.3382,39.04,0.5379,146.39
2018-07-05,22900.0,3356453.0,18.07,0.41,3.35,,3239197.0,7900.0,22100.0,1157903.0,,,,,,,,,,,,,,1200.0,1.16,0.17,,,100.0,17.63,0.0,0.0,,0.0,100.0,32.13,0.3342,35.75,0.5111,146.57
2018-07-06,22900.0,3355079.0,18.5,0.41,3.36,,3237871.0,7900.0,22100.0,1157429.0,,,,,,,,,,,,,,,1.16,,,,100.0,17.63,0.0,0.0,,0.0,100.0,32.13,0.3342,35.73,0.5111,146.51
2018-07-09,22100.0,3242733.0,19.39,0.39,3.24,,3242733.0,7100.0,22100.0,1041783.0,,,,,,0.12,,800.0,,,,,,,1.04,,,,100.0,15.85,0.0,0.0,,0.0,100.0,32.11,0.3342,35.77,0.4933,146.73
2018-07-10,800.0,117240.0,0.75,0.01,0.12,,117240.0,0.0,800.0,0.0,,,,,,1.04,,7100.0,,,,,,21300.0,0.0,3.13,,,0.0,0.0,0.0,0.0,,0.0,0.0,10.12,1.0,100.0,0.0179,146.55
2018-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,800.0,0.0,0.12,,,0.0,0.0,44804.0,6567818.36,,6.55,0.0,,0.0,,0.0,146.59
2018-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6573642.88,,6.56,0.0,,0.0,,0.0,146.72
2018-07-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6589772.32,,6.58,0.0,,0.0,,0.0,147.08
2018-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6576331.12,,6.59,0.0,,0.0,,0.0,146.78
2018-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6579915.44,,6.58,0.0,,0.0,,0.0,146.86
2018-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6582603.68,,6.57,0.0,,0.0,,0.0,146.92
2018-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6591116.44,,6.6,0.0,,0.0,,0.0,147.11
2018-07-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6568266.4,,6.59,0.0,,0.0,,0.0,146.6
2018-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6559305.6,,6.56,0.0,,0.0,,0.0,146.4
2018-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6575435.04,,6.56,0.0,,0.0,,0.0,146.76
2018-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6568266.4,,6.6,0.0,,0.0,,0.0,146.6
2018-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6576779.16,,6.55,0.0,,0.0,,0.0,146.79
2018-07-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6584843.88,,6.57,0.0,,0.0,,0.0,146.97
2018-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6571402.68,,6.58,0.0,,0.0,,0.0,146.67
2018-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6568266.4,,6.56,0.0,,0.0,,0.0,146.6
2018-08-01,700.0,102459.0,0.6,0.01,0.1,,0.0,700.0,0.0,102459.0,,,,,,,,,,,,,700.0,,0.1,,,,100.0,1.56,0.0,0.0,,0.0,100.0,,0.0,,0.0156,146.37
2018-08-02,1400.0,205394.0,1.16,0.03,0.2,,0.0,1400.0,0.0,205394.0,,700.0,,,,,,,,,700.0,,,,0.2,,,,100.0,3.12,0.0,0.0,,0.0,100.0,,0.0,,0.0312,146.71
2018-08-03,39000.0,5733390.0,33.25,0.7,5.72,,5733390.0,13000.0,39000.0,1911130.0,,,,39000.0,,0.2,,1400.0,,,,5.72,13000.0,,1.9,,,,31.52,29.02,28248.0,4152738.48,,4.14,31.52,33.29,0.5559,66.71,0.8705,147.01
2018-08-06,39000.0,5733000.0,34.01,0.7,5.73,,5733000.0,13000.0,39000.0,1911000.0,,,,,,,,,,,,,,,1.91,,,,31.52,29.02,28248.0,4152456.0,,4.15,31.52,33.33,0.5555,66.67,0.8705,147.0
2018-08-07,39000.0,5736120.0,33.16,0.7,5.74,,5736120.0,13000.0,39000.0,1912040.0,,,,,,,,,,,,,,,1.91,,,,31.52,29.02,28248.0,4154715.84,,4.15,31.52,33.32,0.5556,66.68,0.8705,147.08
2018-08-08,39000.0,5733000.0,29.05,0.7,5.74,,5733000.0,13000.0,39000.0,1911000.0,,,,,,,,,,,,,,,1.91,,,,31.52,29.02,28248.0,4152456.0,,4.16,31.52,33.35,0.5555,66.65,0.8705,147.0
2018-08-09,39000.0,5746650.0,29.39,0.7,5.73,,5746650.0,13000.0,39000.0,1915550.0,,,,,,,,,,,,,,,1.91,,,,31.52,29.02,28248.0,4162342.8,,4.14,31.52,33.28,0.5559,66.72,0.8705,147.35
2018-08-10,26000.0,3831880.0,19.59,0.47,3.83,,1915940.0,13000.0,13000.0,1915940.0,,,,,,,,,,,,,,26000.0,1.92,3.87,,,31.52,29.02,28248.0,4163190.24,,4.17,31.52,50.0,0.5,50.0,0.5803,147.38
2018-08-13,13000.0,1915290.0,10.29,0.23,1.92,,1915290.0,0.0,13000.0,0.0,,,,,,1.92,,13000.0,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,1.0,100.0,0.2902,147.33
2018-08-14,13000.0,1916200.0,11.43,0.23,1.92,,1916200.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2902,147.4
2018-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,13000.0,0.0,1.92,,,0.0,0.0,44804.0,6598733.12,,6.6,0.0,,0.0,,0.0,147.28
2018-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6604557.64,,6.6,0.0,,0.0,,0.0,147.41
2018-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6600077.24,,6.62,0.0,,0.0,,0.0,147.31
2018-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6607693.92,,6.61,0.0,,0.0,,0.0,147.48
2018-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44804.0,6592460.56,,6.61,0.0,,0.0,,0.0,147.14
2018-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44424.0,6528106.8,,6.54,0.0,,0.0,,0.0,146.95
2018-08-23,2100.0,308658.0,1.89,0.04,0.31,,0.0,2100.0,0.0,308658.0,,,,,,,,,,,,,2100.0,,0.31,,,,5.09,4.73,39148.0,5753973.04,,5.75,5.09,,1.0,100.0,0.0473,146.98
2018-08-24,2100.0,308658.0,1.91,0.04,0.32,,308658.0,2100.0,2100.0,308658.0,,,,2100.0,,,,,,,,0.32,,,0.31,,,,5.09,4.73,39148.0,5753973.04,,5.75,5.09,,1.0,100.0,0.0473,146.98
2018-08-27,2100.0,308217.0,2.09,0.04,0.32,,308217.0,2100.0,2100.0,308217.0,,,,,,,,,,,,,,,0.31,,,,5.09,4.73,39148.0,5745751.96,,5.75,5.09,,1.0,100.0,0.0473,146.77
2018-08-28,14.0,2052.96,0.01,0.0,0.0,,2052.96,2100.0,14.0,307944.0,,,,,,,,,,,,,,2086.0,0.31,0.32,,,5.09,4.73,39148.0,5740662.72,,5.74,5.09,,1.0,100.0,0.0003,146.64
2018-08-29,4172.0,610029.84,6.01,0.07,0.63,,305014.92,2086.0,2086.0,305014.92,,,0.32,,,0.0,2072.0,14.0,,0.32,,,,,0.31,,,,5.06,4.7,39162.0,5726267.64,,5.74,5.06,,1.0,100.0,0.0939,146.22
2018-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.31,,2086.0,,,,,,2086.0,0.0,0.32,,,0.0,0.0,44424.0,6520554.72,,6.5,0.0,,0.0,100.0,0.0,146.78
2018-08-31,5200.0,763100.0,8.17,0.09,0.76,,763100.0,0.0,5200.0,0.0,,,,5200.0,,,,,,,,0.76,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.99,0.5,50.01,0.1171,146.75
2018-09-03,5200.0,762580.0,8.12,0.09,0.76,,762580.0,0.0,5200.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,49.98,0.5,50.02,0.1171,146.65
2018-09-04,5200.0,761436.0,8.06,0.09,0.76,,761436.0,2600.0,5200.0,380718.0,,,,,,,,,,,,,2600.0,,0.38,,,,6.3,5.85,38648.0,5659226.64,,5.67,6.3,49.96,0.5,50.04,0.1171,146.43
2018-09-05,6600.0,963468.0,9.99,0.12,0.97,,963468.0,3300.0,6600.0,481734.0,,700.0,0.21,,,,1400.0,,,0.21,700.0,,,,0.48,,,,8.0,7.43,37948.0,5539649.04,,5.56,8.0,49.92,0.5,50.08,0.1486,145.98
2018-09-06,6600.0,964722.0,10.89,0.12,0.96,,964722.0,3300.0,6600.0,482361.0,,,,,,,,,,,,,,,0.48,,,,8.0,7.43,37948.0,5546859.16,,5.54,8.0,49.97,0.5,50.03,0.1486,146.17
2018-09-07,6600.0,964920.0,10.1,0.12,0.96,,964920.0,3300.0,6600.0,482460.0,,,,,,,,,,,,,,,0.48,,,,8.0,7.43,37948.0,5547997.6,,5.54,8.0,49.99,0.5,50.01,0.1486,146.2
2018-09-10,6600.0,963006.0,10.0,0.12,0.96,,963006.0,3300.0,6600.0,481503.0,,,,,,,,,,,,,,,0.48,,,,8.0,7.43,37948.0,5536992.68,,5.55,8.0,49.95,0.5,50.05,0.1486,145.91
2018-09-11,6600.0,965118.0,10.04,0.12,0.97,,965118.0,3300.0,6600.0,482559.0,,,,,,,,,,,,,,,0.48,,,,8.0,7.43,37948.0,5549136.04,,5.55,8.0,49.95,0.5,50.05,0.1486,146.23
2018-09-12,6600.0,964920.0,8.95,0.12,0.97,,964920.0,3300.0,6600.0,482460.0,,,,,,,,,,,,,,,0.48,,,,8.0,7.43,37948.0,5547997.6,,5.55,8.0,49.99,0.5,50.01,0.1486,146.2
2018-09-13,6600.0,966636.0,9.4,0.12,0.97,,483318.0,3300.0,3300.0,483318.0,,,,,,,,,,,,,,3300.0,0.48,0.48,,,8.0,7.38,37948.0,5557864.08,,5.56,8.0,50.0,0.5,50.0,0.1475,146.46
2018-09-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.48,,3300.0,,,,,,3300.0,0.0,0.48,,,0.0,0.0,44734.0,6544136.86,,6.54,0.0,,0.0,100.0,0.0,146.29
2018-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6547268.24,,6.53,0.0,,0.0,,0.0,146.36
2018-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6541900.16,,6.55,0.0,,0.0,,0.0,146.24
2018-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6535190.06,,6.53,0.0,,0.0,,0.0,146.09
2018-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6549057.6,,6.54,0.0,,0.0,,0.0,146.4
2018-09-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6552636.32,,6.46,0.0,,0.0,,0.0,146.48
2018-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6528479.96,,6.47,0.0,,0.0,,0.0,145.94
2018-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6528032.62,,6.49,0.0,,0.0,,0.0,145.93
2018-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6528927.3,,6.52,0.0,,0.0,,0.0,145.95
2018-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6528032.62,,6.51,0.0,,0.0,,0.0,145.93
2018-09-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6534742.72,,6.52,0.0,,0.0,,0.0,146.08
2018-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,44734.0,6546373.56,,6.53,0.0,,0.0,,0.0,146.34
2018-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47122.0,6908556.42,,6.54,0.0,,0.0,,0.0,146.61
2018-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,47122.0,6881225.66,,6.53,0.0,,0.0,,0.0,146.03
2018-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45928.0,6698139.52,,6.53,0.0,,0.0,,0.0,145.84
2018-10-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,45928.0,6694924.56,,6.53,0.0,,0.0,,0.0,145.77
