,ACWI FP Equity_DX_SI_QTY,ACWI FP Equity_DX_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACWI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACWI FP Equity_DX_SI_MV,ACWI FP Equity_DX_DSS,ACWI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY,ACWI FP Equity_DX_BROKER_SI_QTY,ACWI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACWI FP Equity_DX_BROKER_SI_MV_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACWI FP Equity_DX_BROKER_SI_MV_INC_x,ACWI FP Equity_DX_SUPPLY_SI_MV_NEW,ACWI FP Equity_DX_BROKER_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_NEW,ACWI FP Equity_DX_SUPPLY_SI_MV_DEC,ACWI FP Equity_DX_BROKER_SI_QTY_INC,ACWI FP Equity_DX_SUPPLY_SI_QTY_DEC,ACWI FP Equity_DX_BROKER_SI_MV_NEW_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACWI FP Equity_DX_BROKER_SI_MV_INC_y,ACWI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACWI FP Equity_DX_BROKER_SI_MV_ADD,ACWI FP Equity_DX_SUPPLY_SI_QTY_ADD,ACWI FP Equity_DX_BROKER_SI_QTY_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV,ACWI FP Equity_DX_BROKER_SI_MV_DEC,ACWI FP Equity_DX_SUPPLY_SI_MV_RMV,ACWI FP Equity_DX_BROKER_SI_MV_RMV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACWI FP Equity_DX_UTILIZATION_QUANTITY,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACWI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACWI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACWI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACWI FP Equity_DX_ACTIVE_UTILIZATION_MV,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACWI FP Equity_DX_BROKER_SI_CON_RATIO,ACWI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACWI FP Equity_DX_DEMAND_SUPPLY_RATIO
2013-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126432.98,,0.13,0.0,,0.0,,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126166.88,,0.13,0.0,,0.0,,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126158.01,,0.13,0.0,,0.0,,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126486.2,,0.13,0.0,,0.0,,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127231.28,,0.13,0.0,,0.0,,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126974.05,,0.13,0.0,,0.0,,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127089.36,,0.13,0.0,,0.0,,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127621.56,,0.13,0.0,,0.0,,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127373.2,,0.13,0.0,,0.0,,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126530.55,,0.13,0.0,,0.0,,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126867.61,,0.13,0.0,,0.0,,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126362.02,,0.13,0.0,,0.0,,0.0
2013-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126619.25,,0.13,0.0,,0.0,,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,125785.47,,0.13,0.0,,0.0,,0.0
2013-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,125058.13,,0.13,0.0,,0.0,,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,125164.57,,0.13,0.0,,0.0,,0.0
2013-10-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,124969.43,,0.13,0.0,,0.0,,0.0
2013-10-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,124242.09,,0.12,0.0,,0.0,,0.0
2013-10-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,124809.77,,0.12,0.0,,0.0,,0.0
2013-10-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,124623.5,,0.12,0.0,,0.0,,0.0
2013-10-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,123630.06,,0.12,0.0,,0.0,,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,123346.22,,0.12,0.0,,0.0,,0.0
2013-10-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,125386.32,,0.12,0.0,,0.0,,0.0
2013-10-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126149.14,,0.13,0.0,,0.0,,0.0
2013-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126104.79,,0.13,0.0,,0.0,,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127630.43,,0.13,0.0,,0.0,,0.0
2013-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128047.32,,0.13,0.0,,0.0,,0.0
2013-10-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127364.33,,0.13,0.0,,0.0,,0.0
2013-10-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128206.98,,0.13,0.0,,0.0,,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128490.82,,0.13,0.0,,0.0,,0.0
2013-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128419.86,,0.13,0.0,,0.0,,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127479.64,,0.13,0.0,,0.0,,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127763.48,,0.13,0.0,,0.0,,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127772.35,,0.13,0.0,,0.0,,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128260.2,,0.13,0.0,,0.0,,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128934.32,,0.13,0.0,,0.0,,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128792.4,,0.13,0.0,,0.0,,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129865.67,,0.13,0.0,,0.0,,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129883.41,,0.13,0.0,,0.0,,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130069.68,,0.13,0.0,,0.0,,0.0
2013-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130167.25,,0.13,0.0,,0.0,,0.0
2013-11-06,3500.0,514045.0,2.43,1.22,0.51,,514045.0,0.0,3500.0,0.0,,,,,,3500.0,,,,,,,,,0.51,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9459
2013-11-07,3500.0,515445.0,2.26,1.04,0.51,,515445.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9459
2013-11-08,3500.0,515410.0,2.0,1.07,0.52,,515410.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9459
2013-11-11,3500.0,515690.0,2.0,1.07,0.52,,515690.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9459
2013-11-12,3500.0,514290.0,1.95,1.07,0.52,,514290.0,0.0,3500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.9459
2013-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3500.0,0.0,0.52,,,0.0,0.0,887.0,129883.41,,0.13,0.0,,0.0,,0.0
2013-11-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131045.38,,0.13,0.0,,0.0,,0.0
2013-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131879.16,,0.13,0.0,,0.0,,0.0
2013-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132056.56,,0.13,0.0,,0.0,,0.0
2013-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131355.83,,0.13,0.0,,0.0,,0.0
2013-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131888.03,,0.13,0.0,,0.0,,0.0
2013-11-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131542.1,,0.13,0.0,,0.0,,0.0
2013-11-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131284.87,,0.13,0.0,,0.0,,0.0
2013-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131958.99,,0.13,0.0,,0.0,,0.0
2013-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131027.64,,0.13,0.0,,0.0,,0.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131346.96,,0.13,0.0,,0.0,,0.0
2013-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131471.14,,0.13,0.0,,0.0,,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131533.23,,0.13,0.0,,0.0,,0.0
2013-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131417.92,,0.13,0.0,,0.0,,0.0
2013-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129697.14,,0.13,0.0,,0.0,,0.0
2013-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129679.4,,0.13,0.0,,0.0,,0.0
2013-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128286.81,,0.13,0.0,,0.0,,0.0
2013-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129227.03,,0.13,0.0,,0.0,,0.0
2013-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129439.91,,0.13,0.0,,0.0,,0.0
2013-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128615.0,,0.13,0.0,,0.0,,0.0
2013-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127444.16,,0.13,0.0,,0.0,,0.0
2013-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126681.34,,0.13,0.0,,0.0,,0.0
2013-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126716.82,,0.13,0.0,,0.0,,0.0
2013-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127594.95,,0.13,0.0,,0.0,,0.0
2013-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,126778.91,,0.13,0.0,,0.0,,0.0
2013-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127257.89,,0.13,0.0,,0.0,,0.0
2013-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,129812.45,,0.13,0.0,,0.0,,0.0
2013-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130495.44,,0.13,0.0,,0.0,,0.0
2013-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130859.11,,0.13,0.0,,0.0,,0.0
2013-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130859.11,,0.13,0.0,,0.0,,0.0
2013-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130859.11,,0.15,0.0,,0.0,,0.0
2013-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,130859.11,,0.15,0.0,,0.0,,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131471.14,,0.13,0.0,,0.0,,0.0
2013-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131346.96,,0.13,0.0,,0.0,,0.0
2013-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131346.96,,0.13,0.0,,0.0,,0.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131346.96,,0.12,0.0,,0.0,,0.0
2014-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131719.5,,0.12,0.0,,0.0,,0.0
2014-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131905.77,,0.13,0.0,,0.0,,0.0
2014-01-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131222.78,,0.13,0.0,,0.0,,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132233.96,,0.13,0.0,,0.0,,0.0
2014-01-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132446.84,,0.13,0.0,,0.0,,0.0
2014-01-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131808.2,,0.13,0.0,,0.0,,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131630.8,,0.13,0.0,,0.0,,0.0
2014-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132313.79,,0.13,0.0,,0.0,,0.0
2014-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131568.71,,0.13,0.0,,0.0,,0.0
2014-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,133191.92,,0.13,0.0,,0.0,,0.0
2014-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132757.29,,0.13,0.0,,0.0,,0.0
2014-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,133458.02,,0.13,0.0,,0.0,,0.0
2014-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,133245.14,,0.13,0.0,,0.0,,0.0
2014-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,133067.74,,0.13,0.0,,0.0,,0.0
2014-01-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,133422.54,,0.13,0.0,,0.0,,0.0
2014-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131284.87,,0.13,0.0,,0.0,,0.0
2014-01-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128836.75,,0.13,0.0,,0.0,,0.0
2014-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,127745.74,,0.13,0.0,,0.0,,0.0
2014-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,128331.16,,0.13,0.0,,0.0,,0.0
2014-01-29,320.0,46195.2,0.31,0.12,0.05,,0.0,320.0,0.0,46195.2,,,,,,,,,,,,,,,,320.0,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-01-30,320.0,46598.4,0.32,0.12,0.05,,0.0,320.0,0.0,46598.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-01-31,320.0,46544.0,0.32,0.12,0.05,,0.0,320.0,0.0,46544.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-03,320.0,45808.0,0.33,0.12,0.05,,0.0,320.0,0.0,45808.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-04,320.0,45756.8,0.31,0.12,0.05,,0.0,320.0,0.0,45756.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-05,320.0,45625.6,0.38,0.12,0.05,,0.0,320.0,0.0,45625.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-06,320.0,46076.8,0.43,0.12,0.05,,0.0,320.0,0.0,46076.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-07,320.0,46451.2,0.45,0.12,0.05,,0.0,320.0,0.0,46451.2,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-10,320.0,46470.4,0.45,0.12,0.05,,0.0,320.0,0.0,46470.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-11,320.0,47004.8,0.45,0.12,0.05,,0.0,320.0,0.0,47004.8,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-12,320.0,47417.6,0.39,0.12,0.05,,0.0,320.0,0.0,47417.6,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-13,320.0,47216.0,0.39,0.12,0.05,,0.0,320.0,0.0,47216.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-14,320.0,47478.4,0.45,0.12,0.05,,0.0,320.0,0.0,47478.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-17,320.0,47590.4,0.47,0.12,0.05,,0.0,320.0,0.0,47590.4,,,,,,,,,,,,,,,,,,0.05,,,,100.0,36.08,0.0,0.0,,0.0,100.0,,0.0,,0.3608
2014-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.05,,320.0,,,,,,,,0.0,,,,0.0,0.0,887.0,131843.68,,0.13,0.0,,0.0,,0.0
2014-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131613.06,,0.13,0.0,,0.0,,0.0
2014-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,131621.93,,0.13,0.0,,0.0,,0.0
2014-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132296.05,,0.13,0.0,,0.0,,0.0
2014-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132748.42,,0.13,0.0,,0.0,,0.0
2014-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,887.0,132615.37,,0.13,0.0,,0.0,,0.0
